es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											Les voy a mostrar un análisis que
											un colega mío llevó a cabo al observar
											differentes eventos como copas nundiales y
											juegos olímpicos en distintos lugares del mundo,
											teniendo en cuenta
											y analizando el nivel de comodidad
											que la gente percibió durante
											esas actividades deportivas.
											Comencemos con México.
									","
											Let me show you analysis
											a colleague of mine did looking
											on different football, World Cups,
											Olympic Games around the world,
											looking on the comfort
											and analyzing the comfort
											people have perceived at these
											different sport activities,
											and let me start with Mexico.
									","
											Permettez-moi de vous montrer l'analyse
											qu'a faite un de mes collègues en observant
											les différentes coupes du monde de football,
											les Jeux Olympiques dans le monde entier,
											en observant le confort
											et en analysant le confort
											que les gens ont ressenti lors de
											ces différentes activités sportives,
											et permettez-moi de commencer par le Mexique.
									","
											Diese Analyse eines
											Kollegen, der sich verschiedene
											Fußball-Weltmeisterschaften
											und olympische Spiele weltweit ansah,
											betrachtet und untersucht
											die Behaglichkeit,
											die Menschen bei verschiedenen
											sportlichen Aktivitäten verspürten.
											Lassen Sie mich mit Mexiko beginnen.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											La temperatura de México...
											La temperatura del aire estuvo entre
											15 y 30 grados C. y la gente
											la pasó bien.
											El partido en ciudad de México fue
											muy cómodo. Observen.
											En Orlando, el mismo tipo de estadio,
											un estadio al aire libre. La gente
											había estado sentada bajo un sol fuerte,
											y un alto índice de humedad
											por la tarde, y no
											la pasaron bien. Fue incómodo.
											La temperatura del aire no fue muy alta, y sin embargo,
											la gente no disfrutó de estos juegos.
									","
											Mexico temperature has been, air
											temperature has been something between
											15, up to 30 degrees C, and people
											enjoyed themselves.
											It was a very comfortable game
											in Mexico City. Have a look.
											Orlando, same kind of stadium,
											open-air stadium. People have
											been sitting in the strong sun,
											in the very high humidity
											in the afternoon, and they
											did not enjoy. It was not comfortable.
											The air temperature was not too high, but it was not
											comfortable during these games.
									","
											La température au Mexique a été,
											la température de l'air était quelque part entre
											15 et 30 degrés C et les gens
											se sont bien amusés.
											C'était un jeu très confortable
											dans la ville de Mexico. Regardez.
											Orlando, le même genre de stade,
											un stade en plein air. Les gens sont restés
											assis sous un soleil de plomb,
											dans la très forte humidité
											l'après-midi et ils n'ont pas apprécié.
											Ce n'était pas confortable.
											La température de l'air n'était pas trop élevée,
											mais ce n'était pas confortable pendant ces jeux.
									","
											Die Lufttemperatur in Mexiko
											lag zwischen 15 bis 30 Grad Celsius
											und die Menschen
											fühlten sich wohl.
											Es waren sehr angenehme Spiele
											in Mexiko City. Sehen Sie selbst.
											In Orlando, die gleiche Art Stadium,
											ein Open-Air-Stadium. Die Leute
											saßen in der prallen Sonne,
											nachmittags bei sehr
											hoher Luftfeuchtigkeit und
											sie fühlten sich nicht wohl.
											Die Lufttemperatur war nicht 
zu hoch, aber man fühlte sich
											während dieser Spiele unbehaglich.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											¿Y Seul? A causa de los derechos de
											transmisión, todos los
											juegos fueron al final de la
											tarde. El sol ya se había puesto
											y la gente se sintió cómoda
											durante los juegos.
									","
											What about Seoul? Seoul, because
											of broadcast rights, all the
											games have been in the late
											afternoon. Sun has already been
											set, so the games have been
											perceived as comfortable.
									","
											Et Séoul ? A Séoul, à cause
											des droits de diffusion, tous les
											jeux se sont déroulés en fin d'après-midi.
											Le soleil s'est déjà couché
											les jeux sont donc ressentis
											comme confortables.
									","
											Was ist mit Seoul? In Seoul fanden
											wegen der Übertragungsrechte
											alle Spiele am späten Nachmittag statt
											Die Sonne stand bereits tief,
											also wurden die Spiele als
											angenehm wahrgenommen.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											¿Qué pasó en Atenas? Es el clima del
											Mediterráneo, pero estar bajo el sol
											no fue nada cómodo. La gente no disfrutó de los eventos.
									","
											What about Athens? Mediterranean
											climate, but in the sun it was
											not comfortable. They didn't perceive comfort.
									","
											Athènes ? Le climat méditerranéen
											mais au soleil, ce n'est pas confortable
											Ils ne ressentent pas de confort.
									","
											Was ist mit Athen? Mediterranes
											Klima, aber in der Sonne
											war es nicht angenehm.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											Y por España,
											conocemos el ""sol y sombra"".
											Una entrada
											para la sombra,
											cuesta más por estar
											en un ambiente más cómodo.
									","
											And we know that from Spain,
											we know that ""sol y sombra.""
											If you have a ticket, and you
											get a ticket for the shade,
											you pay more, because you're
											in a more comfortable environment.
									","
											Et nous le savons grâce à l'Espagne,
											nous connaissons ce « sol y sombra », soleil et ombre.
											Si vous avez un billet et que vous
											obtenez un billet pour une place à l'ombre,
											vous payez plus, parce que vous êtes
											dans un environnement plus confortable.
									","
											Und wir kennen das von Spanien,
											wir kennen ""Sonne und Schatten"".
											Wenn man ein Ticket für
											einen Schattenplatz hat,
											zahlt man mehr, weil man
											in einer angenehmeren Umgebung ist.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											¿Qué pasó en Pekín?
											De nuevo, hay sol durante el día
											y el clima es muy húmedo;
											no fue cómodo.
									","
											What about Beijing?
											It's again, sun in the day
											and high humidity,
											and it was not comfortable.
									","
											Beijing ?
											C'est encore une fois, le soleil dans la journée
											et une humidité élevée,
											et ce n'était pas confortable.
									","
											Was ist mit Peking?
											Wieder war es sonnig bei Tag,
											mit hoher Luftfeuchtigkeit,
											und es war nicht angenehm.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											Así que si superponemos
											todas estas capas
											de comodidad, lo que veremos
											es que en estos lugares, la temperatura del aire
											va de más o menos, de 25 a
											35 grados. Si seguimos
											la línea de 30 grados C
											de temperatura ambiente,
											con ese valor
											se encuentra
											que la comodidad exterior
											se percibe desde
											muy cómoda
											a muy incómoda.
									","
											So if I overlay, and if you
											overlay all these comfort
											envelopes, what we see is,
											in all these places, air temperature has
											been ranging something from 25
											to 35, and if you go on
											the line, 30, of 30 degrees C
											ambient temperatures. If you
											go along that line you see
											there has been all kind of
											comfort, all kinds of perceived
											outdoor comfort, ranging from
											very comfortable
											to very uncomfortable.
									","
											Donc si je superpose, et si vous
											superposez toutes ces enveloppes
											de confort, ce que nous voyons,
											dans tous ces endroits, c'est que la température de l'air
											allait de 25 à 35° C,
											si vous continuez sur la ligne,
											30, de 30°C
											de température ambiante. Si vous
											suivez cette ligne vous voyez
											qu'il y a eu toutes sortes de
											confort, toutes sortes de confort
											en plein air ressenti, allant de
											très confortable
											à très inconfortable.
									","
											Wenn wir also alle
											diese Komfort-Kurven
											übereinanderlegen, sehen wir,
											dass an diesen Orten die Lufttemperatur
											zwischen 25 und 35 Grad lag,
											und wenn man die Linie
											weiterverfolgt zu 30 Grad Celsius
											Umgebungstemperatur,
											dann sieht man,
											dass es alle Arten 
von Wolhlbefinden gab,
											alle Arten von gefühltem
											Freiluftkomfort, die von
											sehr angenehm
											bis sehr unangenehm reichen.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											¿Por qué pasa esto?
											Porque hay
											más parámetros que influyen
											en nuestra comodidad térmica, entre ellos,
											el sol, el sol directo,
											el sol difuso, el viento,
											el viento fuerte, suave,
											la humedad del aire,
											la temperatura radiante del
											entorno donde nos encontramos.
											Esta es la temperatura del aire.
									","
											So why is that?
											This is because there are
											more parameters influencing
											our thermal comfort, which is
											the sun, the direct sun,
											the diffuse sun, which is wind,
											strong wind, mild wind, which is
											air humidity, which is
											the radiant temperature of the
											surroundings where we are in.
											And this is air temperature.
									","
											Alors pourquoi ?
											C'est parce qu'il y a
											davantage de paramètres qui influent sur
											notre confort thermique, c'est
											le soleil, le soleil direct,
											le soleil diffus, c'est le vent,
											le vent fort, le vent doux,
											c'est l'humidité de l'air,
											c'est la température radiante
											du lieu où vous vous trouvez.
											Et c'est la température de l'air.
									","
											Warum ist das so?
											Das kommt daher, weil weitere
											Parameter unsere thermische
											Behaglichkeit beeinflussen,
											das sind die Sonne, das direkte
											und diffuse Sonnenlicht,
											Wind, starker und leichter Wind,
											Luftfeuchtigkeit,
											die Strahlungstemperatur
											unserer Umgebung,
											und die Lufttemperatur.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											Todos estos parámetros influyen
											en la sensación de comodidad de
											nuestro cuerpo. Los científicos
											han desarrollado un parámetro
											que es la temperatura
											percibida, en el que incluyen todos estos
											factores y que ayuda
											a los diseñadores a entender
											cuál es el dato impulsor
											que nos permite sentirnos
											cómodos o incómodos.
											¿Cuál es el dato impulsor
											que hace que yo perciba determinada
											temperatura? Estos parámetros,
											climáticos están
											relacionados con el metabolismo humano.
									","
											All these parameters go into
											the comfort feeling of our
											human body, and scientists
											have developed a parameter,
											which is the perceived
											temperature, where all these
											parameters go in and help
											designers to understand
											which is the driving parameter
											that I feel comfort or that
											I don't feel comfort.
											Which is the driving parameter
											which gives me a perceived
											temperature? And these parameters,
											these climatic parameters are
											related to the human metabolism.
									","
											Tous ces paramètres vont dans
											l'impression de confort
											de notre corps humain et les scientifiques
											ont mis au point un paramètre,
											qui est la température ressentie,
											dans laquelle rentrent
											tous ous ces paramètres qui aident
											les concepteurs à comprendre
											quel est le paramètre déterminant
											pour que j'aie l'impression de confort
											ou pas.
											Quel est le paramètre déterminant
											qui me donne une température
											ressentie ? Et ces paramètres,
											ces paramètres climatiques sont
											liés au métabolisme humain.
									","
											All diese Parameter beeinflussen
											unser körperlichen Wohlbefinden.
											Wissenschaftler
											haben einen Parameter entwickelt:
											Die gefühlte Temperatur,
											in die all diese Parameter
											einfließen und die den Designern
											zu verstehen helfen,
											was der ausschlaggebende Parameter
											dafür ist, ob ich mich
											wohl fühle.
											Was ist der ausschlaggebende Parameter,
											der die von mir gefühlte
											Temperatur steuert?
											Diese klimatischen Parameter stehen
											in Beziehung zum 
menschlichen Metabolismus.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											A causa de nuestro metabolismo,
											como seres humanos,
											producimos calor.
											Estoy entusiasmado, estoy hablando con ustedes,
											y probablemente estoy produciendo
											150 vatios
											en este momento. Ustedes están sentados,
											relajados, mirándome,
											eso es tal vez 100 vatios
											que cada uno está produciendo.
											Necesitamos deshacernos de esa
											energía. Con mi cuerpo, necesito
											deshacerme de la energía, y
											cuanto más difícil sea para mi,
											para mi cuerpo, deshacerme de
											la energía, menos cómodo me sentiré.
											Así de sencillo .Si no
											me deshago de la energía,
											moriré
									","
											Because of our metabolism,
											we as human beings,
											we produce heat.
											I'm excited, I'm talking to you,
											I'm probably producing
											150 watts
											at the moment. You are sitting,
											you are relaxed, you're looking
											at me. It's probably 100
											watts each person is producing,
											and we need to get rid of that
											energy. I need, with my body,
											to get rid of the energy, and
											the harder it is for myself,
											for my body, to get rid of the
											energy, the less comfort I feel.
											That's it. And if I don't
											get rid of the energy,
											I will die.
									","
											Parce que notre métabolisme,
											nous, les êtres humains,
											nous produisons de la chaleur.
											Je suis excité, je vous parle,
											je produis probablement
											150 watts
											en ce moment. Vous êtes assis,
											vous êtes détendu, vous me regardez
											C'est probablement 100 watts
											que chaque personne produit,
											et nous devons nous débarrasser
											de cette énergie. Je dois, avec mon corps,
											me débarrasser de l'énergie, et
											plus c'est difficile pour moi,
											pour mon corps, de se débarrasser
											de l'énergie, moins je ressens de confort.
											C'est tout. Et si je ne
											me débarrasse pas de l'énergie,
											je meurs.
									","
											Wegen unseres Stoffwechsels
											erzeugen wir Menschen
											Hitze.
											Ich bin aufgeregt 
und spreche zu Ihnen.
											Ich erzeuge wahrscheinlich
											gerade 150 Watt.
											Sie sitzen entspannt
											und sehen mir zu.
											Wahrscheinlich produziert
											jede Person 100 Watt,
											und wir müssen diese Energie
											loswerden. Mein Körper muss
											diese Energie abgeben,
											und je schwieriger es für
											meinen Körper ist, die Energie
											loszuwerden, umso 
unwohler fühle ich mich.
											Das ist es. Und wenn ich
											die Energie nicht loswerde,
											sterbe ich.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											Durante
											la Copa Mundial de Fútbol,
											en junio y julio,
											en realidad la
											temperatura del aire será mucho más alta.
											Como los partidos
											tendrán lugar en la tarde,
											probablemente se tendrá el mismo nivel
											de otros lugares
											que no se han sido considerado
											cómodos
									","
											If we overlay what happens
											during the football World Cup,
											what will happen in June, July,
											we will see, yes, air
											temperature will be much higher,
											but because the games and
											the plays will be in the afternoon,
											it's probably the same comfort
											rating we've found in other
											places which has perceived
											as non-comfortable.
									","
											Si nous superposons ce qui se passe
											lors de la Coupe du Monde de football
											ce qui se passera en juin, juillet,
											nous verrons, oui, la température de l'air
											sera beaucoup plus élevée,
											mais parce que les jeux et
											les match auront lieu dans l'après-midi,
											c'est probablement le même niveau de confort
											que nous avons constaté dans d'autres
											endroits qui ont été ressenties
											comme non-confortable.
									","
											Wenn wir überlagern,
was während der
											Fußball-Weltmeisterschaften geschah,
											was im Juni, Juli geschehen wird,
											werden wir sehen,
											dass die Lufttemperatur 
viel höher sein wird,
											aber da die Veranstaltungen und
											Spiele nachmittags sein werden,
											wird es wahrscheinlich die gleiche
											Komfortbewertung sein, 
die wir an anderen Orten
											gefunden haben, 
die als unangenehm
											eingestuft wurden.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
											Así que nos sentamos con el equipo
											que preparó la propuesta. Nuestro
											objetivo era apuntarle a
											la temperatura percibida,
											para una comodidad exterior en ese rango,
											que se sienta como una
											temperatura de 32 grados
											de temperatura percibida,
											la cual es muy cómoda.
											La gente se sentiría muy bien
											en un lugar abierto.
									","
											So we sat together with a team
											which prepared the Bid Book, or goal,
											that we said, let's aim
											for perceived temperature,
											for outdoor comfort in this range,
											which is perceived with a
											temperature of 32 degrees
											Celsius perceived temperature,
											which is extremely comfortable.
											People would feel really fine
											in an open outdoor environment.
									","
											Alors nous nous sommes assis ensemble avec une équipe
											qui a préparé le dossier de candidature, ou l'objectif,
											où nous avons dit, visons
											la température ressentie,
											pour le confort en plein air dans cette gamme,
											qui est ressenti
											avec une température
											de 32° C,
											ce qui est extrêmement confortable.
											Les gens se sentiraient vraiment bien
											dans un environnement ouvert en plein air.
									","
											Also saßen wir 
mit dem Team zusammen,
											das and den olympischen 
Bewerbungsunterlagen arbeitete,
											woraufhin wir beschlossen,
											die gefühlte Temperatur anzupeilen,
											um Wohlbefinden im Freien in 
diesem Temprraturbereich zu schaffen
											der bei einer Temperatur
											von 32 Grad Celsius
											wahrgenommen wird,
											was ausgesprochen angenehm ist.
											DIe Leute würden sich wirklich wohlfühlen
											in einer offenen Umgebung im Freien.
									",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
"
","
","
","
",How to air-condition outdoor spaces,Wolfgang Kessling,11:35,"TEDx,entertainment,environment,global issues,innovation,invention,science,solar energy,sports,sustainability,engineering,weather,energy,ecology,design,industrial design,infrastructure,architecture,alternative energy,public spaces"
