fr,en,tr,es,title,speaker,duration,tags
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Quelques années plus tard —
											oui, je deviens très enthousiaste devant ces choses —
											quelques années plus tard,
											il y avait une enfant de 13 mois, elle était du Canada.
											Son père était sorti un hiver ; il travaillait de nuit,
											elle l'a suivi dehors, ne portant rien d'autre qu'une couche.
											Et ils l'ont trouvée quelques heures plus tard
											glacée, sans vie.
											Et ils l'ont réanimée.
									","
											A couple of years later —
											so I get really excited about these things —
											about a couple of years later,
											there was a 13-month-old, she was from Canada.
											Her father had gone out in the wintertime; he was working night shift,
											and she followed him outside in nothing but a diaper.
											And they found her hours later,
											frozen, lifeless,
											and they brought her back to life.
									","
											Birkaç yıl sonra —
											bu konular beni gerçekten heyecanlandırıyor —
											birkaç yıl sonra,
											13 aylık Kanadalı bir bebek,
											babası gece vardiyası için giderken üzerinde sadece bebek beziyle
											babasının peşinden dışarı çıktı.
											Ve küçük kızı saatler sonra
											donmuş olarak buldular.
											Ve bu küçük kızı da hayata geri döndürmeyi başardılar.
									","
											Un par de años después...
											estas cosas me emocionan...
											años después,
											pasó algo similar con una niña canadiense de 13 meses de vida.
											Su padre había salido durante la época invernal; él trabajaba por las noches,
											y la niña lo siguió afuera vestida sólo con su pañal.
											Horas más tarde, fue encontrada
											congelada, sin vida.
											Y lograron revivirla.
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Il y avait une femme de 65 ans
											à Duluth, dans le Minnesota, l'année dernière
											trouvée glacée et sans pouls
											un matin dans son jardin, en hiver,
											et ils l'ont ramenée à la vie.
											Le jour suivant, elle se portait si bien, ils ont voulu faire des tests supplémentaires.
											Elle est devenue grincheuse et rentra chez elle.
											(Rires)
									","
											There was a 65-year-old woman
											in Duluth, Minnesota last year
											that was found frozen and without a pulse
											in her front yard one morning in the winter,
											and they brought her back to life.
											The next day, she was doing so well, they wanted to run tests on her.
											She got cranky and just went home.
											(Laughter)
									","
											Geçtiğimiz yıl
											Dulut, Minnesota'da 65 yaşında bir kadın
											evinin ön bahçesinde donmuş,
											nabzı atmaz halde bulundu,
											ve hayata geri döndürüldü.
											Ertesi gün o kadar iyi durumdaydı ki üzerinde test yapmak istediler.
											Teyze huysuzlandı ve evine gitti.
											(Gülüşmeler)
									","
											El año pasado, una mujer de 65 años
											en Duluth, Minnesota,
											fue encontrada congelada, sin pulso,
											en su jardín una mañana invernal,
											y lograron revivirla.
											Al otro, la mujer estaba tan saludable que, aunque querían hacerle unos análisis,
											se puso de mal humor y regresó a casa.
											(Risas)
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Donc ce sont des miracles non?
											Ce sont réellement des choses miraculeuses qui se produisent.
											Les docteurs ont un dicton
											qui dit qu'en fait, vous n'êtes pas morts tant que vous n'êtes pas chaud et mort.
											Et c'est vrai. C'est vrai.
											Dans le New England Journal of Medicine,
											une étude a été publiée montrant que
											avec un réchauffage approprié,
											une personne ayant été sans pouls pendant trois heures,
											pouvait être ramenée à la vie sans complications neurologiques.
											C'est plus de 50 pour cent.
											Donc ce que j'essayais de faire, c'était de trouver une façon
											d'étudier
											l'animation suspendue,
											de trouver une façon
											de reproduire, peut-être,
											ce qui était arrivé à la skieuse.
									","
											So, these are miracles, right?
											These are truly miraculous things that happen.
											Doctors have a saying
											that, in fact, ""You're not dead until you're warm and dead.""
											And it's true. It's true.
											In the New England Journal of Medicine,
											there was a study published that showed
											that with appropriate rewarming,
											people who had suffered without a heartbeat for three hours
											could be brought back to life without any neurologic problems.
											That's over 50 percent.
											So what I was trying to do is think of a way
											that we could study
											suspended animation
											to think about a way
											to reproduce, maybe,
											what happened to the skier.
									","
											Bunların her biri mucize değil mi?
											Bunlar gerçekten yaşanmış mucizevi olaylar.
											Doktorların söylediğine göre
											sıcak ve ölü değilseniz ölmemişsinizdir.
											Ve bu doğru. Doğru.
											New England Tıp Dergisi'nde
											yayınlanan bir çalışmada
											üç saat kalbi atmadığı halde
											düzgün bir şekilde yeniden ısıtılan
											insanlar herhangi bir nörolojik sorun yaşanmadan hayata dönebilmişler.
											Bu oran %50'den fazla.
											Buradan yola çıkarak yapmak istediğim şey
											geçici ölüm hakkında
											çalışmalar yaparak
											kayakçının başına gelenleri
											kontrollü bir şekilde
											tekrar yapmak.
									","
											Estos son milagros ¿No?
											Estos son eventos milagrosos que en verdad ocurren.
											Los doctores tienen un dicho
											que, de hecho, uno no está muerto hasta que está tibio y muerto.
											Y es verdad. Es verdad.
											En la Revista de Medicina de Nueva Inglaterra,
											se publicó un estudio que demostró
											que con el recalentamiento correcto,
											es posible revivir sin ningún problema neurológico
											a personas que han sufrido la falta de latido por tres horas.
											Eso es en más del 50% de los casos.
											Entonces lo que estoy tratando de hacer es pensar la forma
											en la cual podríamos estudiar
											la animación suspendida
											para encontrar la forma
											de reproducir, tal vez,
											lo que le paso a la esquiadora.
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Alors je dois vous dire quelque chose de très bizarre,
											c'est que le fait d'être exposé à peu d'oxygène
											ne tue pas toujours.
											Donc, dans cette pièce, il y a environ 20 pour cent d'oxygène.
											Si l'on réduit la concentration d'oxygène,
											nous serons tous morts.
											Et en fait, les animaux sur lesquels on travaillait dans le labo,
											ces petits vers de jardin, les nématodes,
											étaient aussi morts quand on les exposaient à peu d'oxygène.
											Et voici ce qui devrait vous alarmer.
											C'est que quand on baisse la concentration d'oxygène encore plus,
											par 100, jusqu'à 10 millionièmes,
											ils n'étaient pas morts,
											mais en animation suspendue,
											et on pouvait les ramener à la vie sains et saufs.
											Et cette concentration précise d'oxygène,
											10 millionièmes,
											qui a causé l'animation suspendue,
											est conservée.
											On peut le voir dans une variété d'organismes différents.
											Une des créatures où on peut voir ça
											est le poisson.
											Nous pouvons allumer et éteindre son pouls en le faisant entrer et sortir
											de biostase, comme on le ferait avec un interrupteur.
									","
											Well, I have to tell you something very odd,
											and that is that being exposed to low oxygen
											does not always kill.
											So, in this room, there's 20 percent oxygen or so,
											and if we reduce the oxygen concentration,
											we will all be dead.
											And, in fact, the animals we were working with in the lab —
											these little garden worms, nematodes —
											they were also dead when we exposed them to low oxygen.
											And here's the thing that should freak you out.
											And that is that, when we lower the oxygen concentration further
											by 100 times, to 10 parts per million,
											they were not dead,
											they were in suspended animation,
											and we could bring them back to life without any harm.
											And this precise oxygen concentration,
											10 parts per million,
											that caused suspended animation,
											is conserved.
											We can see it in a variety of different organisms.
											One of the creatures we see it in
											is a fish.
											And we can turn its heartbeat on and off by going in and out
											of suspended animation like you would a light switch.
									","
											Garip bir şey söyleyim,
											düşük oksijen seviyesine maruz kalmak
											her zaman öldürmez.
											Bu odada yaklaşık yüzde 20 oksijen vardır.
											Ve oksijen konsantrasyonunu düşürürsek
											hepimiz ölürüz.
											Aslına bakarsanız, laboratuvarda üzerinde çalıştığımız
											küçük bahçe solucanları, nematodlar da
											düşük oksijen seviyelerinde ölürler.
											Ama sizi şaşırtacak şey şu.
											Oksijen konsantrasyonunu
											100 kat azaltarak 10 ppm seviyesine azaltırsak,
											ölmüyorlar.
											Bunun yerine geçici ölüm durumuna geçiyorlar
											ve herhangi bir zarar görmeden bu canlıları tekrar hayata döndürebiliyoruz.
											Ve bu net oksijen konsantrasyonu seviyesiyle
											milyonda 10 parça,
											sağlanan geçici ölüm
											sürdürülebiliyor.
											Bunu farklı organizmalarda da görebiliyoruz.
											Bunu gördüğümüz yaratıklardan birisi de
											bir balık.
											Ve bu canlının kalp atışlarını geçici ölüme sokup çıkararak
											bir çeşit ışık düğmesi gibi çalıştırıp durdurabiliyoruz.
									","
											Bien, debo decirles algo muy extraño,
											estar expuesto a bajos niveles de oxígeno
											no siempre lleva a la muerte.
											Entonces, en esta habitación, hay un 20% de oxígeno aproximadamente.
											Si redujéramos la concentración de oxígeno,
											todos moriríamos.
											De hecho, los animales con los que trabajamos en el laboratorio,
											pequeñas lombrices, nemátodos,
											también murieron cuando las expusimos a bajos niveles de oxígeno.
											Y aquí está lo que debería asombrarlos.
											Cuando redujimos aún más la concentración de oxígeno
											100 veces, a 10 partes por millón,
											no estaban muertas,
											estaban en animación suspendida,
											y pudimos regresarlos a la vida sin daño alguno.
											Y esa precisa concentración de oxígeno,
											10 partes por millón,
											que causó la animación suspendida,
											se conserva.
											Lo pudimos observar en variedad de diferentes organismos.
											Uno de los animales en que lo observamos
											es en peces.
											Y podemos encender y apagar su corazón, haciéndolos entrar y salir de la
											animación suspendida, como si uno encendiera una luz.
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Donc ce fut assez choquant pour moi
											qu'on puisse faire tout ça.
											Donc je me demandais, quand on essayait
											de reproduire le travail sur la skieuse,
											on a remarqué que, bien sûr,
											elle ne consommait pas d'oxygène,
											et peut-être qu'elle était dans un état similaire de biostase.
											Mais, bien sûr, elle était aussi extrêmement froide.
											On s'est donc demandé ce qui se passerait
											si l'on exposait nos animaux en animation suspendue au froid.
											Alors on a découvert
											que si vous prenez des animaux
											animés, comme vous et moi,
											et que vous les refroidissez — en l'occurrence, là ce sont les vers de jardin —
											ils sont morts.
											Mais si vous les avez déjà en biostase
											et que vous les mettez dans le froid, ils sont tous vivants.
											Et c'est la chose très importante ici :
											Si vous voulez survivre au froid
											vous avez intérêt à être en biostase. Non?
											C'est une très bonne chose.
									","
											So this was pretty shocking to me,
											that we could do this.
											And so I was wondering, when we were trying
											to reproduce the work with the skier,
											that we noticed that, of course,
											she had no oxygen consumption,
											and so maybe she was in a similar state of suspended animation.
											But, of course, she was also extremely cold.
											So we wondered what would happen
											if we took our suspended animals and exposed them to the cold.
											And so, what we found out
											was that, if you take animals
											that are animated like you and I,
											and you make them cold — that is, these were the garden worms —
											now they're dead.
											But if you have them in suspended animation,
											and move them into the cold, they're all alive.
											And there's the very important thing there:
											If you want to survive the cold,
											you ought to be suspended. Right?
											It's a really good thing.
									","
											Bunu yapabiliyor olmak
											beni çok derinden etkiledi.
											Kayakçının başına gelenleri
											tekrarlamaya çalışırken,
											bu arada onun da oksijen tüketimi sıfırdı
											ve muhtemelen bir tür
											geçici ölüm halindeydi.
											Tabi uç noktada soğuk hava şartlarına da maruz kalmıştı.
											Aklımıza şu soru geldi
											geçici ölüm halindeki hayvanları soğuğa maruz bıraksak ne olur.
											Buradan bulduğumuz şey
											eğer hayvanları
											benim, sizin gibi canlı olanları,
											soğutursanız — bu durumda bahçe solucanları oluyor —
											ölüyorlar.
											Ancak geçici ölüm durumuna sokup
											soğutursanız, yaşamaya devam ediyorlar.
											Buradaki önemli nokta şu:
											Eğer donmaktan kurtulmak istiyorsanız
											geçici ölüm haline geçmelisiniz. Değil mi?
											Bu gerçekten iyi bir şey.
									","
											El hecho de que pudiésemos hacer ésto
											me pareció increíble.
											Cuando intentábamos
											reproducir el caso de la esquiadora,
											nos dimos cuenta, obviamente,
											de que ella no había consumido oxígeno,
											entonces, tal vez había entrado en un estado similar de animación suspendida.
											Pero, a la vez, estaba extremadamente fría.
											Entonces nos preguntamos que sucedería
											si expusiéramos al frío a estos animales en animación suspendida.
											De esta manera descubrimos
											que si exponemos al frío a animales
											que están animados como Uds o yo,
											como estas lombrices,
											se mueren.
											Pero si se encuentran en animación suspendida
											y luego se los expone al frío, se encuentran con vida.
											Entonces he aquí la parte importante:
											Si quieren sobrevivir al frío,
											deben estar suspendidos ¿Verdad?
											Es algo muy bueno.
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Alors, on réfléchissait sur le sujet,
											à la relation entre ces choses
											et on se demandait si c'était ou non ce qui était arrivé à la skieuse.
											On s'est demandé : pourrait-il y avoir un certain agent
											en nous, quelque chose que nous fabriquons nous-mêmes
											avec lequel on pourrait être capable de réguler notre propre flexibilité métabolique
											afin de pouvoir survivre
											lorsque nous devenons extrêmement froids, sans quoi nous mourrions.
											Je pensais que ce pourrait être intéressant de traquer ce genre de choses.
											Vous voyez ?
									","
											And so, we were thinking about that,
											about this relationship between these things,
											and thinking about whether or not that's what happened to the skier.
											And so we wondered: Might there be some agent
											that is in us, something that we make ourselves,
											that we might be able to regulate our own metabolic flexibility
											in such a way as to be able to survive
											when we got extremely cold, and might otherwise pass away?
											I thought it might be interesting to sort of hunt for such things.
											You know?
									","
											Biz de buradan,
											olaylar arasındaki ilişkilerden yola çıkarak,
											kayakçının başına gelenin bu olup olmadığını merak ettik.
											Ve içimizde var olan bir şeyin
											temelde bizi biz yapan bir şeyin
											kendi metabolizmamızın esnekliğini
											çok soğuk ortamlarda hayatta kalacak şekilde
											düzenleyebildiğini düşündük.
											Bu tür bir mekanizmayı aramanın ilginç olacağını düşündüm.
											Şundan da kısaca bahsetmeliyim,
									","
											Entonces, pensamos en esto,
											sobre la relación entre estas cosas,
											y nos preguntamos si eso fue lo que le sucedió a la esquiadora o no.
											Y nos preguntamos: ¿existe algún agente
											dentro nuestro, algo que producimos nosotros mismos
											con lo que podemos regular nuestra propia flexibilidad metabólica
											de tal forma que seamos capaces de sobrevivir
											bajo el frío extremo? De otro modo moriríamos.
											Se me ocurrió que sería interesante ""cazar"" este tipo de cosas.
											¿Me entienden?
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
","
","
","
",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
"
											Ici, je devrais mentionner brièvement
											que les manuels de physiologie que vous pouvez lire
											vous diront que cette suggestion est pour le moins hérétique.
											Nous avons, depuis le moment où nous poussons notre premier vagissement
											jusqu'au moment de notre dernier souffle —
											c'est à dire depuis notre naissance jusqu'à notre mort —
											nous ne pouvons pas réduire notre rythme métabolique
											en dessous du niveau appelé standard,
											ou métabolisme de base.
											Mais je savais qu'il y avait des exemples
											de créatures, de mammifères,
											qui peuvent réduire leur rythme métabolique
											tels que les marmottes et les ours.
											Ils réduisent leur rythme métabolique
											en hiver, quand ils hibernent.
											Alors je me suis demandé : serions nous capables de trouver un agent ou un catalyseur
											qui pourrait nous induire dans un tel état ?
									","
											I should mention briefly here
											that physiology textbooks that you can read about
											will tell you that this is a kind of heretical thing to suggest.
											We have, from the time we are slapped on the butt
											until we take our last dying breath —
											that's when we're newborn to when we're dead —
											we cannot reduce our metabolic rate
											below what's called a standard,
											or basal metabolic rate.
											But I knew that there were examples
											of creatures, also mammals,
											that do reduce their metabolic rate
											such as ground squirrels and bears,
											they reduce their metabolic rate
											in the wintertime when they hibernate.
											So I wondered: Might we be able to find some agent or trigger
											that might induce such a state in us?
									","
											Bu tür şeyleri
											fizyoloji ders kitaplarında ararsanız
											bunların genel inanışa ters olduğunu görürsünüz.
											Popomuza şaplağı yediğimiz andan
											son nefesimizi verinceye kadar —
											yani doğumdan ölüme kadar —
											metabolizma hızımızı bazal metabolizma denilen
											belirli bir standardın
											altına indiremeyiz.
											Ancak bazı hayvanların
											hatta sincap ve ayı gibi memelilerin,
											metabolizma hızlarını
											azaltabildiklerini biliyoruz.
											Kış uykusuna yatacakları zaman
											metabolizmalarını düşürüyorlar.
											Aklıma şu soru geldi: Acaba benzeri bir durumu insan bünyesinde
											tetikleyecek bir şey var mıdır?
									","
											Ahora debería hacer una breve mención
											que los libros de fisiología
											les dirán que esta idea no es muy ortodoxa.
											Desde que el doctor nos da una palmada en el trasero
											hasta que damos nuestro último respiro antes de morir,
											desde el nacimiento hasta la muerte,
											no podemos reducir nuestra tasa de metabolismo
											por debajo de lo que se llama
											tasa de metabolismo basal o etándar.
											Pero yo sabía que existían ejemplos
											de animales, mamíferos,
											que sí pueden reducir su tasa de metabolismo
											como las ardillas y los osos.
											Ellos reducen su tasa de metabolismo
											durante el invierno para hibernar.
											Entonces me pregunté: ¿podríamos encontrar un agente o disparador
											que pudiese inducir ese estado en nosotros?
									",Suspended animation is within our grasp,Mark Roth,18:13,"biology,fish,health care,science,war"
