pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
											Vamos então comparar o velho mundo 
com o novo mundo.
											Quero só mostrar 
o que estamos hoje a fazer.
											Aqui está um suporte da área 
de descanso da tripulação do A380.
											Ele suporta muito peso
											e segue as regras clássicas de desenho.
											Este é um suporte equivalente, 
para o mesmo propósito.
											Segue o desenho de ossos.
											O processo de desenho 
é completamente diferente.
											De um lado, temos 1,2 quilos,
											do outro, 0,6 quilos.
											Portanto, esta tecnologia, a impressão 3D, 
e novas regras de desenho
											ajudam-nos muito a reduzir o peso,
											o que é a maior preocupação 
no desenho de aeronaves,
											porque está ligada à emissão de 
gases com efeito de estufa.
									","
											Şimdi eski dünyayla yeni dünyayı karşılaştıralım.
											Bugün burada ne yaptığımızı göstermek istiyorum.
											İşte burda bir A380 kabin dinlenme bölümü mesneti var.
											Oldukça ağır
											ve klasik tasarım kurallarına uyuyor.
											İşte burda aynı işlev için bir başka mesnet var.
											Bir kemik tasarımına benziyor.
											Tasarım aşamaları tamamen farklı.
											Bi tarafta 1.2 kilo,
											bir tarafta 0.6 kilo.
											İşte bu teknoloji, 3 boyutlu baskı, ve yeni tasarım kuralları,
											hava araçı tasarımdaki en büyük sorun olan
											ağırlık azaltma için bize yardımcı oldu,
											çünkü ağırlık direkt olarak sera gazı salınımıyla ilişkili.
									","
											Comparons donc l'ancien monde
et le nouveau monde.
											Je souhaite ici vous montrer 
ce que nous faisons aujourd'hui.
											Voici une fixation de la zone de repos 
de l'équipage dans un A380.
											Il a un certain poids
											et respecte les règles traditionnelles de conception.
											Voici une fixation similaire avec la même finalité.
											Elle suit le dessin d'un os.
											Le processus de conception est totalement différent.
											L'une fait 1,2 kilos,
											l'autre 600 grammes.
											Cette technologie, l'impression 3D, 
et de nouvelles règles de conception
											nous aident vraiment à réduire le poids,
											qui est le problème le plus important 
dans la conception d'un avion,
											car il est directement lié 
aux émissions de gaz à effet de serre.
									","
											Lassen Sie uns die alte mit 
der neuen Welt vergleichen.
											Hier zeige ich Ihnen, was wir heute tun.
											Das ist der Träger 
einer A380 Crew-Ruhekabine.
											Er benötigt ein großes Gewicht
											und folgt den klassischen Entwurfsregeln.
											Dies hier ist ein ähnlicher 
Träger für den gleichen Zweck.
											Es folgt dem Aufbau eines Knochens.
											Der Entwurfsprozess ist komplett anders.
											Auf der einen Seite haben wir 1,2 Kilo
											und auf der anderen Seite 0,6 Kilo.
											Diese Technologie, 3D-Drucken, 
und neue Entwurfsregeln
											helfen uns wirklich, Gewicht einzusparen,
											was das Hauptproblem in 
der Flugzeugkonstruktion ist,
											denn das ist direkt mit 
Treibhausgasemissionen verknüpft.
									",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
","
","
","
",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
											Vamos alargar esta ideia.
											Como é que a Natureza constrói 
os seus componentes e estruturas?
											A Natureza é muito inteligente.
											Ela põe a informação nestes 
pequenos blocos de construção
											a que chamamos ADN.
											A Natureza constrói 
grandes esqueletos a partir daí.
											Estamos a ver aqui uma abordagem 
de baixo para cima,
											porque toda a informação, como disse, 
está dentro do ADN.
											E é combinada numa abordagem 
de cima para baixo,
											porque o que estamos a fazer no dia-a-dia,
											é exercitar os músculos, 
exercitar o esqueleto,
											e ele torna-se mais forte.
											Esta abordagem também pode 
ser aplicada à tecnologia.
											Os nossos blocos de construção são 
nanotubos de carbono, por exemplo,
											que, no final, criam um grande esqueleto, 
sem necessidade de parafusos.
											Podem ver aqui como isto é, em particular.
											Então imaginem nanotubos 
de carbono a crescer
											dentro de uma impressora 3D,
											incrustados dentro de uma matriz plástica,
											e que são afetados pelas forças 
que existem no vosso componente.
											E imaginem que há biliões deles.
											Vocês então alinham-nos com metal de Wood,
											e com este metal de Wood fazem 
uma otimização morfológica,
											para fazer estruturas e subestruturas
											que permitam a transmissão 
de energia elétrica ou dados.
											Depois, apanhamos este material,
											combinamo-lo com uma abordagem 
de cima para baixo,
											e construímos componentes 
cada vez maiores.
									","
											Şimdi bu fikri biraz daha düşünelim.
											Doğa nasıl bileşenleri ve yapıları oluşturuyor?
											Doğa oldukça akıllı. Bütün bu bilgileri,
											DNA dediğimiz küçük temel yapılara koyuyor.
											Ve doğa bundan kocaman iskeletler yapıyor.
											İşte burda bir tabandan tavana yaklaşım görüyoruz,
											çünkü dediğim gibi bütün gerekli bilgi DNA'nın içinde.
											Bunu tavandan tabana bir yaklaşımla birleştirirsek,
											günümüzde de kaslarımızı ve iskeletimizi çalıştırdığımızda
											güçlenmesini sağlayarak
											bunu yapıyoruz.
											Benzer bir yaklaşım teknolojiye de uygulanabilir.
											İşte bizim temel yapı taşımız carbon nanotüpler,
											böylece büyük, perçinsiz bir iskelet yaratabiliriz.
											Bu neye benzeyecek, size göstereyim.
											Bir 3 boyutlu yazıcı içinde karbon nanotüplerin
											büyüdüğünü ve bir plastik matris içinde olduklarını
											düşünelim,
											ve parçamız üzerinde etkileyen kuvvetlere bakalım.
											Trilyonlarca var.
											İşte onları oduna göre dizip,
											morfolojik optimizasyonu yaparsanız,
											elektrik enerjisi ya da veri taşımaya imkan sağlayan
											yapılar, alt-yapılar elde edersiniz.
											Şimdi bu malzemeyi alıp, tavandan tabana yaklaşımla,
											daha büyük ve daha da büyük
											bileşenler üretebilirsiniz.
									","
											Poussons cette idée un peu plus loin.
											Comment la nature construit-elle 
ses composants et ses structures ?
											La nature est très intelligente.
Elle place toutes les données
											dans ces petites composantes 
que nous appelons ADN.
											Cela permet à la nature 
de construire de grands squelettes.
											Voici une approche ascendante
											car, comme je l'ai dit, toutes les informations
sont contenues dans l'ADN.
											Elle est associée à une approche descendante
											car ce que nous faisons 
dans la vie de tous les jours,
											c'est d'entraîner nos muscles, notre squelette,
											et ils deviennent plus forts.
											Nous pouvons adopter la même approche 
pour la technologie.
											Par exemple, prenons des nanotubes de carbone
comme composants
											permettant d'avoir finalement
un grand squelette sans rivet.
											Voici à quoi ça ressemble précisément.
											Imaginez des nanotubes de carbone qui grandissent
											dans une imprimante 3D.
											Ils sont incrustés dans une matrice en plastique
											et suivent les forces qui apparaissent
dans le composant.
											Il y en a des milliards.
											Nous les alignons sur du bois,
											nous prenons ce bois et procédons 
à des optimisations morphologiques
											pour faire des structures, des sous-structures
											qui permettent la transmission 
d'énergie électrique ou de données.
											Nous prenons ce matériau, nous l'associons
											selon une approche descendante
											et nous construisons des éléments
de plus en plus grands.
									","
											Treibt man die Idee noch ein bisschen weiter,
											wie bildet die Natur ihre 
Komponenten und Strukturen?
											Die Natur ist also sehr schlau.
Sie legt alle Informationen
											in diese kleinen Bausteine, DNS genannt.
											Und die Natur schafft daraus große Skelette.
											Wir sehen hier einen Bottom-up-Ansatz,
											denn alle Information ist in der DNS enthalten.
											Und das wird mit einem Top-down-Ansatz kombiniert,
											denn in unserem alltäglichen Leben
											trainieren wir unsere Muskeln, unser Skelett,
											wodurch es stärker wird.
											Derselbe Ansatz kann auch auf 
Technologie angewendet werden.
											Unsere Bausteine sind 
z. B. Kohlenstoffnanoröhren,
											um letztendlich langes, 
ungenietetes Skelett zu erzeugen.
											Wie das im Detail aussieht, 
können Sie hier sehen.
											Stellen Sie sich vor, 
Kohlenstoff-Nanoröhren
											wachsen im 3D-Drucker,
											und sind in eine Kunststoffmatrix eingebettet,
											und folgen den Kräften, 
die in ihren Komponenten auftreten.
											Und davon gibt es Trillionen.
											Man richtet sie also wirklich am Holz aus,
											und man nimmt dieses Holz und 
optimiert ihre Form,
											man stellt Strukturen, Sub-Strukturen, her,
											die Ihnen erlauben, elektrische 
Energie oder Daten zu übertragen.
											Jetzt nehmen wir dieses Material, kombinieren es
											mit einem Top-Down-Ansatz,
											und bauen immer größere Komponenten.
									",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
","
","
","
",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
											Então como será o avião do futuro?
											Teremos assentos muito diferentes 
que se adaptam
											à forma dos futuros passageiros,
											com diferentes antropometrias.
											Teremos áreas sociais dentro da aeronave
											que se podem tornar num lugar
											onde se pode jogar golfe virtual.
											E finalmente, esta estrutura biónica,
											que está coberta por uma membrana 
transparente de biopolímero,
											mudará radicalmente a forma
											como vemos as aeronaves no futuro.
									","
											Geleceğin uçağı neye benzer?
											Gelecekteki yolcuların
											farklı antropometrik özelliklerine
											uyum sağlayacak farklı koltuklar olabilir.
											Taşıt içerisinde
											sanal golf oynayabilecek alanlara
											dönüşen sosyal alanlar olabilir.
											Ve son olarak, saydam
											bir biopolimer membranla kaplanmış
											bu biyonik yapı, geleceğin
											hava taşıtlarını radikal olarak değiştirecek.
									","
											Alors, à quoi pourrait ressembler l'avion du futur ?
											Nous aurions des sièges différents qui s'adapteraient
											à la forme du passager,
											avec des différences anthropométriques.
											Nous aurions des zones communes dans l'avion
											qui pourraient se transformer en un lieu
											où nous pourrions virtuellement jouer au golf.
											Et enfin, la structure bionique
											couverte d'une membrane en polymère
											transparente, qui changerait radicalement
											notre vision des avions dans le futur.
									","
											Wie wird also das Flugzeug der Zukunft aussehen?
											Wir werden ganz andere Sitze haben, die sich
											der unterschiedlichen Körpergröße und -form
											des zukünftigen Passagiers anpassen.
											Es gibt soziale Bereiche innerhalb des Flugzeugs
											die man in einen Ort verwandeln könnte,
											wo man virtuel Golf spielen kann.
											Und schließlich ist es diese bionische Bauweise,
											die von einer transparenten,
											biopolymeren Membran bedeckt ist, 
welche unsere Sichtweise
											von Flugzeugen der Zukunft radikal ändern wird.
									",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
","
","
","
",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
											Assim, tal como disse Jason Silva:
											""Se podemos imaginá-lo, 
porque não fazê-lo?""
											Vemo-nos no futuro. Obrigado.
									","
											Jason Silva'nın dediği gibi,
											eğer hayali kurabiliyorsak neden olmasın?
											Gelecekte görüşürüz. Teşekkürler.
									","
											Comme Jason Silva l'a dit,
											si nous pouvons l'imaginer, 
pourquoi ne pas le réaliser ?
											A bientôt dans l'avenir. Merci.
									","
											Wie Jason Silva sagte:
											""Wenn wir es uns vorstellen können,
warum können wir es dann nicht machen?""
											Wir sehen uns in der Zukunft. Danke.
									",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
","
","
","
",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
"
","
","
","
",A 3D-printed jumbo jet?,Bastian Schaefer,5:58,"design,flight,industrial design,transportation,manufacturing"
