en,pt,fr,tr,de,title,speaker,duration,tags
"
","
","
","
","
",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
											Lastly, phone production 
also requires petroleum,
											one of the main drivers of climate change.
											That entwines our smartphones inextricably
with this growing planetary conundrum.
									","
											Por fim, a produção dos telemóveis
também exige petróleo,
											um dos principais causadores
da alteração climática.
											Isto entrelaça os nossos telemóveis
indissociavelmente
											com este crescente dilema planetário.
									","
											Dernièrement, le pétrole a été
intégré dans la fabrication des portables,
											l'un des principaux facteurs
du changement climatique.
											Ce qui lie étroitement nos smartphones
à ce casse-tête planétaire grandissant.
									","
											Son olarak, telefon üretimi 
iklim değişikliğinin
											ana unsurlarından biri olan 
petrole de ihtiyaç duyuyor.
											Bu durum akıllı telefonlarımızı, büyüyen 
gezegensel bilmeceyle dolaştırıyor.
									","
											Zu guter Letzt wird für die Herstellung
von Handys auch Erdöl benötigt,
											einer der Hauptauslöser des Klimawandels.
											So sind unsere Smartphones unzertrennlich
mit der Notlage des Planeten verbunden.
									",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
","
","
","
","
",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
											And, what’s more,
											the ingredients we mine 
to make our phones aren’t infinite.
											One day, they’ll simply run out,
											and we haven’t yet discovered effective 
replacements for some.
											Despite this,
											the number of smartphones 
is on a steady increase;
											by 2019 it’s predicted that 
there’ll be close to 3 billion in use.
									","
											E, o que ainda é pior,
											os ingredientes que extraímos
para os telemóveis não são infinitos.
											Um dia, vão acabar fatalmente
											e ainda não descobrimos
substitutos eficazes para alguns deles.
											Apesar disso,
											o número de telemóveis
cresce regularmente;
											prevê-se que, em 2019,
haverá perto de 3000 milhões.
									","
											De plus,
											les éléments extraits des mines
ne sont pas éternels.
											Un jour, il n'en restera
tout simplement plus,
											et nous n'avons pas encore trouvé
d'alternative à ces éléments.
											Malgré ça,
											le nombre de smartphones
augmente sans cesse...
											On prévoit qu'en 2019, il y en aura
près de trois milliards en circulation.
									","
											Dahası, telefonlarımızı
											yapmak için sahip olduğumuz 
malzemeler sonsuz değildir.
											Bir gün, tükenecekler ve
											henüz onların yerini alacak 
etkili bir keşif yapmadık.
											Buna rağmen
											akıllı telefonların sayısı 
sabit bir artış gösteriyor;
											2019 yılına kadar kullanımın
3 milyara yaklaşacağı öngörülüyor.
									","
											Hinzu kommt, dass die Ressourcen
											für die Handyproduktion
nicht unendlich vorhanden sind.
											Bald werden sie erschöpft sein,
											und für einige haben wir
noch keinen guten Ersatz gefunden.
											Dennoch steigt die Zahl
der Smartphones stetig.
											Schon 2019 werden schätzungsweise
beinahe drei Milliarden im Umlauf sein.
									",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
","
","
","
","
",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
											This means that reclaiming the bounty 
within our phones
											is swiftly becoming a necessity.
											So, if you have an old phone,
											you might want to consider your options 
before throwing it away.
											To minimize waste, you could donate it 
to a charity for reuse,
											take it to an e-waste recycling facility,
											or look for a company 
that refurbishes old models.
									","
											Isso significa que recuperar 
o tesouro do interior dos telemóveis
											está a tornar-se
uma necessidade urgente.
											Por isso, se tiverem um telemóvel antigo,
											podem querer pesar as vossas opções
antes de o deitar fora.
											Podem doá-lo a uma obra de beneficência,
											para ser reutilizado
e minimizar o desperdício.
											levá-lo a uma instalação
de reciclagem de desperdícios
											ou procurar uma empresa
que recupere modelos antigos.
									","
											Ce qui veut dire que
récupérer les composants de nos téléphones
											est devenu une nécessité.
											Si vous avez un vieux téléphone,
											vous devriez réfléchir avant de le jeter.
											Pour minimiser le gaspillage, vous pouvez
le donner à une œuvre de charité,
											le mettre dans des poubelles de tri
											ou l'envoyer à une entreprise
de reconditionnement d'anciens modèles.
									","
											Bu, telefonlarımızdaki 
cevherin geri kazanılmasının
											hızla bir gereklilik 
hâline geldiği anlamına gelir.
											Yani, eski bir telefonunuz varsa,
											onu atmadan önce 
seçeneklerinizi düşünmek isteyebilirsiniz.
											Atıkları en aza indirgemek için, 
onu tekrar kullanmak üzere bir kuruma
											bağışlayabilir, bir e-atık 
geri dönüşümü fabrikasına götürebilir
											veya eski modelleri yenileyen 
bir şirketi arayabilirsiniz.
									","
											Daher müssen wir uns den Reichtum
unserer Handys unbedingt zunutze machen.
											Wäge also besser erst deine Optionen ab,
bevor du dein altes Handy wegwirfst.
											Um Müll zu vermeiden, könntest du
es zu einer Hilfsorganisation,
											einer Abfallverwertungsanlage
für Elektroschrott
											oder zu einem Unternehmen bringen,
das alte Modelle wiederaufbereitet.
									",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
","
","
","
","
",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
											However, even recycling companies 
need our scrutiny.
											Just as the production of smartphones
											comes with social 
and environmental problems,
											dismantling them does too.
											E-waste is sometimes intentionally 
exported to countries
											where labor is cheap 
but working conditions are poor.
											Vast workforces, 
often made up of women and children,
											may be underpaid,
											lack the training 
to safely disassemble phones,
											and be exposed to elements 
like lead and mercury,
											which can permanently damage 
their nervous systems.
											Phone waste can also end up 
in huge dump sites,
											leaching toxic chemicals 
into the soil and water,
											mirroring the problems of the mines 
where the elements originated.
									","
											Mas, até as empresas de reciclagem
exigem o nosso escrutínio,
											Tal como com a produção dos telemóveis,
											também há problemas
sociais e ambientais
											com o seu desmantelamento.
											Os desperdícios eletrónicos
por vezes são exportados para países
											onde a mão de obra é barata,
mas as condições de trabalho são más.
											A mão de obra é, sobretudo,
composta por mulheres e crianças,
											e pode ser mal paga,
											sem formação para desmontar
telemóveis com segurança,
											e com exposição a elementos
como o chumbo e o mercúrio,
											que podem danificar permanentemente
o sistema nervoso.
											Estes desperdícios
também podem acabar
											em enormes parques de sucata,
											lixiviando químicos tóxicos
no solo e na água,
											repetindo os problemas das minas
de onde os elementos foram retirados.
									","
											Toutefois, il faut quand même s'informer
sur les sociétés de recyclage.
											Tout comme la production des smartphones
											entraîne des problèmes
sociaux et environnementaux,
											leur démantèlement aussi.
											Les déchets électroniques sont parfois
exportés dans des pays
											où la main d’œuvre est bon marché
mais les conditions de travail dures.
											Beaucoup d'ouvriers sont
des femmes et des enfants,
											mal-payés,
											sans formation pour travailler
en toute sécurité,
											et peuvent être exposés 
au plomb et le mercure par exemple.
											Ce qui peut causer des séquelles
à vie sur leur système nerveux.
											Les téléphones peuvent finir
dans d'immenses décharges,
											lâchant des produits chimiques toxiques
dans la terre et l'eau,
											reproduisant les problèmes des mines
d'où les éléments viennent.
									","
											Geri dönüşüm şirketlerinin bile 
incelememize ihtiyacı vardır.
											Akıllı telefonları parçalamak da,
											üretimi gibi sosyal ve
											çevresel sorunlara yol açar.
											E-atık bazen emeğin ucuz,
çalışma koşullarının zayıf olduğu
											ülkelere kasıtlı olarak 
ihraç edilmektedir.
											Genellikle kadınlardan ve 
çocuklardan oluşan
											düşük maaşlı geniş iş gücü,
											telefonları güvenle 
demonte etmek için eğitimsizdir
											ve sinir sistemlerine 
kalıcı olarak zarar verebilen
											kurşun ve civa gibi 
elementlere maruz kalırlar.
											Telefon atıkları da 
büyük çöplük alanlarına atılıp
											zehirli kimyasalların toprağa ve 
suya sızmasına neden olarak,
											elementlerin ortaya çıktığı 
madenlerin sorunlarını yansıtabilir.
									","
											Wir müssen aber auch ein Auge 
auf Recyclingunternehmen werfen.
											Nicht nur die Herstellung,
auch die Entsorgung von Smartphones
											ist mit gesellschaftlichen
und Umweltproblemen verbunden.
											Elektroschrott wird manchmal
bewusst dorthin exportiert,
											wo die Arbeitskräfte billig
und Arbeitsverhältnisse unfair sind.
											Ganze Arbeiterschaften von Frauen
und Kindern werden schlecht bezahlt,
											sind zu unerfahren,
um Handys sicher auseinanderzubauen
											und sind Stoffen wie Blei
und Quecksilber ausgesetzt,
											die ihr Nervensystem
dauerhaft beschädigen können.
											Entsorgte Handys landen
auch auf riesigen Mülldeponien.
											So geraten giftige Chemikalien
in Erde und Grundwasser,
											die damit den gleichen Problemen
ausgesetzt sind wie die Minen.
									",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
","
","
","
","
",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
											A phone is much more than it appears 
to be on the surface.
											It’s an assemblage of elements
from multiple countries,
											linked to impacts 
that are unfolding on a global scale.
											So, until someone invents 
a completely sustainable smartphone,
											we’ll need to come to terms
											with how this technology
affects widespread places and people.
									","
											Um telemóvel é muito mais 
do que parece ser a primeira vista.
											É uma montagem de elementos
de vários países,
											ligados a impactos que
ocorrem à escala mundial.
											Assim, até que alguém invente
um telemóvel totalmente sustentável,
											temos que tomar consciência
											de como esta tecnologia afeta
locais e populações generalizados.
									","
											Un téléphone est bien plus
que ce dont il a l'air.
											C'est un assemblage de composants
provenant de plusieurs pays,
											ce qui a un lien avec les impacts qui
se développent à l'échelle mondiale.
											Alors, jusqu'à ce quelqu'un invente
un téléphone totalement durable,
											il nous faudra accepter
											la manière dont la technologie affecte
les lieux et les personnes en général.
									","
											Bir telefon yüzeyde 
göründüğünden çok daha fazlasıdır.
											Küresel ölçekte ortaya çıkan 
etkilerle bağlantılı olarak,
											birçok ülkeden bir unsurlar topluluğudur.
											Yani, biri tamamen sürdürülebilir bir 
akıllı telefon ortaya çıkarıncaya kadar,
											bu teknolojinin genel çevreyi
											ve insanları nasıl etkilediği hakkında 
uzlaşmaya ihtiyacımız var.
									","
											Ein Handy ist viel mehr,
als es zunächst erscheint.
											Es besteht aus einer Handvoll
Elemente aus mehreren Ländern
											und ist die Ursache
weltweit spürbarer Veränderungen.
											Solange es also noch kein
komplett nachhaltiges Smartphone gibt,
											müssen wir uns mit
den Auswirkungen dieser Technologie
											auf Umwelt und Mensch auseinandersetzen.
									",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
"
","
","
","
","
",What's a smartphone made of?,Kim Preshoff,4:46,"TED-Ed,sustainability,technology,resources,natural resources"
