en,pt,title,speaker,duration,tags
"
											NP: I remember that.
									","
											NP: Lembro-me disso.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: All right, pops, pops, pops,
chill out, chill out.
											Hold up, hold up, hold up.
									","
											Ok, pai, pai, pai, calma, calma.
											Espera aí, espera aí, espera.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EC: Y'all remember the video.
											This is like a little payback or something
											for 50 million people
calling me the loser.
									","
											EC: Vocês lembram-se do vídeo?
											Isto é, tipo, uma pequena vingança
											por 50 milhões de pessoas
me chamarem um falhado.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Hold up, hold up.
											But a lot of people out there don't
really know what beatboxing is,
											where it started from.
									","
											NP: Espera lá, espera aí.
											Mas há muitas pessoas que não
sabem o que é o ""beatbox"",
											como começou.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EC: Right, right.
									","
											EC: Certo, certo.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Where it came from.
											So why don't you give
them a little history —
											just a tickle — a bit of history
of where it comes from.
									","
											NP: De onde veio.
											Então porque não lhes dás 
um pouco de história
											— só uma dica —um pouco de história
sobre de onde vem.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EC: Beatbox started here in New York.
									","
											EC: O ""beatbox"" começou 
aqui em Nova Iorque.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Cheers)
									","
											(Aplausos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											That's right, that's right.
New York, New York!
											Everybody like, ""Yeah!""
											Well, we from St. Louis.
									","
											Certo. Certo.
Nova Iorque, Nova Iorque!
											Vocês todos, tipo, ""Yeah!""
											Bem, nós somos de St. Louis.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Laughter)
									","
											(Risos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Now you can put y'all hands down.
									","
											NP: Agora podem baixar as mãos.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Laughter)
									","
											(Risos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EC: But beatbox started here in New York.
											What you would have is that,
when we would go to parties,
											you would have the DJ
and you would have the rapper.
											But because I don't have
electricity coming out of me,
											we had to emulate
what the beats was doing.
											So when you would see the beatboxer,
											you would see us over to the side.
											Then you would see a rapper,
and when the rapper began to rap,
											we would do a simple beat,
											because back then the beats were simple —
									","
											EC: O ""beatbox"" começou 
aqui em Nova Iorque.
											O que acontecia era que,
quando íamos a festas,
											havia um DJ e um ""rapper"".
											Mas, como do meu corpo 
não sai eletricidade,
											tínhamos de imitar
o que os ""beats"" faziam.
											Então quando vocês viam o ""beatboxer"",
											viam-nos ao lado.
											Depois, viam um ""rapper"",
e quando o ""rapper"" começava o ""rap"",
											nós fazíamos um ""beat"" simples,
											porque, na altura,
os ""beats"" eram simples.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											or —
									","
											ou...
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											Those were simple beats.
											But now, you got folks that want
to do all type of stuff
											with their beats now,
											and they want to humiliate their father,
											which is not right when you want
to humiliate the person
											that take care of you, pay
all your tuition, (Nicole laughs)
											especially when you have 50 million people
											that just go around
and call you ""the loser.""
											Well, I'm taking that to heart.
											But now we do something
different in our house,
											so we have these jam sessions,
											and our jam sessions consist
of us jamming in church.
											You know, in church,
we'll look at each other like,
									","
											Eram ""beats"" simples.
											Mas agora, há pessoal 
que quer fazer todo o tipo de coisas
											com os ""beats"" deles,
											e querem humilhar os pais deles.
											Mas não é correto
querer humilhar a pessoa
											que cuida de nós, 
paga as nossas propinas,
											(Riso de Nicole)
											especialmente quando 50 milhões
de pessoas
											depois nos chamam ""falhado"".
											Bem, eu levo isso a peito.
											Mas agora fazemos 
algo de diferente em casa,
											fazemos sessões de ""jam"".
											As nossas sessões de ""jam"" consistem
em fazer ""beats"" na igreja.
											Na igreja, nós olhamos
um para o outro, tipo,
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Laughter)
									","
											(Risos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											and we'll text the beat to each other.
											Or we'll be in the kitchen cooking,
											road trips, airports.
									","
											e enviamos um SMS com o ""beat"".
											Ou estamos na cozinha a cozinhar,
											em viagens de carro, em aeroportos.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Standing right there in the corner,
""Aw, Dad — listen to that.""
									","
											NP: Parados mesmo ali na esquina,
""Ah, pai... ouve isto.""
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											Naw, I'm kidding. But you know what?
											We're talking all about this
jam session and everything.
									","
											Não, estou a brincar. 
Mas sabem que mais?
											Estamos aqui a falar 
desta sessão de ""jam"" e tudo isso.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EC: Yeah.
									","
											EC: Sim.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Why don't we give them a little peek,
just a tiny bit of our jam session?
									","
											NP: Porque não lhes damos um cheirinho,
só um pouco da nossa sessão de ""jam""?
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Y'all want to hear some jam session?
EC: Y'all ready for a jam session?
									","
											Querem ouvir um pouco da sessão de ""jam""?
Estão prontos para a sessão de ""jam""?
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Cheers)
									","
											(Aplausos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Sorry? I can't hear you.
									","
											O quê? Não consigo ouvir.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Cheers)
									","
											(Aplausos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											Yeah! Kick it, pops!
									","
											Yeah! Dá-lhes, pai!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Applause)
									","
											(Aplausos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing ends)
									","
											(Fim do som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Applause)
									","
											(Aplausos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: I'm getting ready to go!
									","
											Estou a preparar-me para ir!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EC: Y'all ready? Everybody stand up!
Come on, everybody stand up!
											Get on up! Come on, stretch!
									","
											EC: Estão prontos? Levantem-se!
Vamos lá, todos de pé!
											Levantem-se! Vamos estiquem-se!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing)
									","
											(Som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Beatboxing ends)
									","
											(Fim do som de Beatbox)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: That's it.
									","
											É isso.
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											(Cheers and applause)
									","
											(Aplausos)
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											Thank you! Make some noise!
									","
											Obrigada! Façam barulho!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											EG: Thank you, everybody!
									","
											Obrigado, a todos!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											NP: Make some noise! Make some noise!
									","
											Façam barulho! Façam barulho!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
											Thank you!
									","
											Obrigada!
									",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
"
","
",A beatboxing lesson from a father-daughter duo,Nicole Paris and Ed Cage,7:01,"TEDYouth,art,music,performance,family,entertainment,live music"
