en,tr,pt,title,speaker,duration,tags
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											Cohousing is an intentional neighborhood
where people know each other
											and look after one another.
											In cohousing, you have your own home,
											but you also share significant spaces,
both indoors and out.
											Before I show you
some pictures of cohousing,
											I'd like to first introduce you
to my friends Sheila and Spencer.
											When I first met Sheila and Spencer,
they were just entering their 60s,
											and Spencer was looking ahead
at the end of a long career
											in elementary education.
											And he really disliked the idea
											that he might not have
children in his life
											upon retirement.
											They're now my neighbors.
											We live in a cohousing community
that I not only designed,
											but developed
											and have my architecture practice in.
											This community is very intentional
about our social interactions.
									","
											Ortak barınma insanların birbirini
tanıdığı ve birbiriyle ilgilendiği
											maksatlı bir mahalle.
											Ortak barınmada kendi eviniz var
											ama aynı zamanda dış ve iç mekânda
önemli bir bölümü paylaşıyorsunuz.
											Size ortak barınmadan
fotoğraflar göstermeden önce,
											ilk önce size arkadaşlarım
Sheila ve Spencer'i tanıtmak istiyorum.
											Sheila ve Spencer ile ilk tanıştığımda,
60 yaşlarına giriyorlardı
											ve Spencer ilköğretimdeki
uzun kariyerinden sonra
											bir şeyler planlıyordu.
											Ve o, emeklilikten sonra
											hayatında çocukların olmayacağı fikrini
											gerçekten sevmiyordu.
											Şimdi onlar benim komşularım.
											Tasarlamakla kalmayıp geliştirdiğim
											ve mimarlığımı kullandığım
											bir ortak barınma topluluğunda yaşıyoruz.
											Bu topluluk sosyal etkileşimlerimiz
hususunda çok istekli.
									","
											A coabitação é um bairro voluntário
onde todas as pessoas se conhecem
											e cuidam umas das outras.
											Na coabitação, temos a nossa própria casa,
											mas também partilhamos espaços
significativos, interiores e exteriores.
											Antes de vos mostrar
algumas fotos da coabitação,
											gostava de vos apresentar
os meus amigos Sheila e Spencer.
											Quando conheci Sheila e Spencer,
eles estavam a chegar aos 60 anos.
											Spencer estava a enfrentar
o fim de uma longa carreira
											no ensino elementar.
											E não lhe agradava nada a ideia
											de nunca mais ter crianças
na sua vida,
											depois de reformado.
											Agora são meus vizinhos.
											Vivemos numa comunidade de coabitação
que eu concebi e desenvolvi
											e onde tenho o meu escritório
de arquitetura.
											Esta comunidade é muito intencional
quanto às nossas interações sociais.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											So let me take you on a tour.
											From the outside, we look like
any other small apartment building.
											In fact, we look identical
to the one next door,
											except that we're bright yellow.
											Inside, the homes are fairly conventional.
											We all have living rooms and kitchens,
											bedrooms and baths,
											and there are nine of these homes
around a central courtyard.
											This one's mine,
											and this one is Spencer and Sheila's.
											The thing that makes this building
uniquely cohousing
											are not the homes,
											but rather, what happens here —
											the social interactions that happen
in and around that central courtyard.
											When I look across the courtyard,
											I look forward to see Spencer and Sheila.
											In fact, every morning,
this is what I see,
											Spencer waving at me furiously
as we're making our breakfasts.
									","
											Sizi bir gezintiye çıkarayım.
											Dışarıdan diğer küçük apartman
binaları gibi gözüküyoruz.
											Aslında, yandakiyle aynı gözüküyoruz,
											lakin biz açık sarıyız.
											İçeriden, evler oldukça geleneksel.
											Hepimizin oturma odaları ve mutfakları,
											yatak odaları ve banyoları var
											ve merkezi bahçenin etrafında
bu evlerden dokuz tane var.
											Bu benim
											ve bu Spencer ve Shelia'nın evi.
											Bu binayı eşsiz bir ortak barınma yapan şey
											evler değil
											burada olan şey —
											merkez bahçenin içinde ve etrafında
cereyan eden sosyal etkileşimler.
											Bahçeye doğru baktığımda
											Spencer ve Sheila'yı görmeyi bekliyorum.
											Aslında, her sabah, gördüğüm şey
											kahvaltı yaparken Spencer'ın
bana el sallaması.
									","
											Por isso, vou levar-nos
numa visita guiada.
											De fora, parecemos um edifício qualquer
de pequenos apartamentos.
											Na verdade, temos um aspeto idêntico
ao edifício do lado,
											a não ser que o nosso é amarelo vivo.
											Lá dentro, as casas são bastante
convencionais.
											Todos temos salas de estar e cozinhas,
											quartos e casas de banho.
											Há nove destes apartamentos
em volta de um pátio central.
											Este é o meu
											e este é o de Spencer e Sheila.
											O que torna este edifício
uma coabitação especial
											não são os nossos apartamentos,
											mas sim o que lá se passa,
											a interação social que ocorre
dentro e à volta daquele pátio central.
											Quando olho para o pátio,
											estou à procura de ver Spencer e Sheila.
											Com efeito, é o que eu vejo
todas as manhãs,
											Spencer a acenar-me furiosamente
enquanto fazemos o pequeno almoço.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											From our homes, we look down
into the courtyard,
											and depending on the time of year,
											we see this:
											kids and grownups in various combinations
											playing and hanging out with each other.
											There's a lot of giggling and chatter.
											There's a lot of hula-hooping.
											And every now and then,
""Hey, quit hitting me!""
											or a cry from one of the kids.
											These are the sounds of our daily lives,
											and the sounds of social connectedness.
											At the bottom of the courtyard,
there are a set of double doors,
											and those lead into the common house.
									","
											Evlerimizden, bahçeye bakıyoruz
											ve yılın gününe bağlı olarak
											bunu görüyoruz:
											çocuklar ve büyükler çeşitli şekillerde
											birbirleriyle oynuyor veya takılıyorlar.
											Epey kıkırdama ve sohbet duyuluyor.
											Herkes çember çeviriyor.
											Ve ara sıra, ""Hey, bana vurmayı kes!""
sesleri veya çocuklardan birinin
											ağlaması duyuluyor.
											Bunlar günlük yaşantımızın sesleri
											ve sosyal bağlanmışlığın sesleri.
											Bahçenin sonunda,
birkaç çift kanatlı kapı bulunuyor
											ve bunlar da ortak evlere açılıyor.
									","
											Das nossas casas, olhamos
lá para baixo, para o pátio
											e, consoante a altura do ano,
vemos isto:
											crianças e adultos em diversas combinações
											a brincar e a passear uns com os outros.
											Há muita risota e tagarelice.
											Há muito atividade também.
											De vez em quando:
""Ei, para de me bater!""
											ou um grito de um dos miúdos.
											Estes são os sons da nossa vida diária
											e os sons duma interligação social.
											Ao fundo do pátio há uma porta dupla
											que dá para a casa comum.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											I consider the common house
the secret sauce of cohousing.
											It's the secret sauce
											because it's the place
where the social interactions
											and community life begin,
											and from there, it radiates out
through the rest of the community.
											Inside our common house,
we have a large dining room
											to seat all 28 of us and our guests,
											and we dine together three times a week.
											In support of those meals,
we have a large kitchen
											so that we can take turns
cooking for each other
											in teams of three.
											So that means, with 17 adults,
											I lead cook once every six weeks.
											Two other times, I show up
and help my team
											with the preparation and cleanup.
											And all those other nights,
											I just show up.
											I have dinner, talk with my neighbors,
											and I go home, having been fed
a delicious meal
											by someone who cares
about my vegetarian preferences.
									","
											Ortak evleri ortak barınmanın
gizli sosu olarak düşünüyorum.
											Gizli sos budur
											çünkü burası sosyal etkileşimin
											ve toplu yaşamın başladığı yerdir
											ve oradan da bu, topluluğun
geri kalanına saçılıyor.
											Ortak evlerimizin içinde 28'imizin
ve misafirlerimizin oturabileceği
											geniş yemek odamız var
											ve haftada üç kez birlikte yemek yiyoruz.
											Bu yemekler için büyük bir mutfağımız var,
											böylece dönüşümlü olarak
üçlü takımlar halinde
											yemek yapabiliyoruz.
											Bu demek oluyor ki, 17 yetişkinle,
											altı haftada bir yemek pişiriyorum.
											İki sefer de, takımıma hazırlık
											ve temizlikte yardım ediyorum.
											Ve diğer gecelerde,
											sadece orada bulunuyorum.
											Yemeğimi yiyor, komşularımla konuşuyor
											ve vejeteryan tercihimi
önemseyen birinin yaptığı
											lezzetli bir yemek yemiş olarak
eve gidiyorum.
									","
											Considero a casa comum
como o segredo da coabitação.
											É o tempero secreto
											porque é o local onde começam
as interações sociais
											e a vida comunitária.
											A partir dela, irradiam para
o resto da comunidade.
											Na casa comum,
temos uma grande sala de jantar
											onde nos sentamos todos os 28
mais os nossos convidados
											e jantamos juntos,
três vezes por semana.
											Em apoio destas refeições,
temos uma grande cozinha,
											para podermos revezar-nos
a cozinhar uns para os outros
											em equipas de três.
											Ou seja, com 17 adultos,
											eu cozinho de seis em seis semanas.
											Outras duas vezes ajudo a minha equipa
											na preparação e na limpeza.
											Em todas as outras noites,
											apareço e janto,
											falo com os meus vizinhos,
											e vou para casa, depois
duma refeição deliciosa
											feita por alguém que se preocupa
com as minhas preferências vegetarianas.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											Our nine families
have intentionally chosen
											an alternative way of living.
											Instead of pursuing the American dream,
											where we might have been isolated
in our single-family homes,
											we instead chose cohousing,
											so that we can increase
our social connections.
											And that's how cohousing starts:
											with a shared intention
											to live collaboratively.
											And intention is the single most
important characteristic
											that differentiates cohousing
from any other housing model.
											And while intention is difficult to see
											or even show,
											I'm an architect, and I can't help
but show you more pictures.
									","
											Dokuz ailemiz isteyerek diğer bir
											yaşam biçimi seçtiler.
											Tek aileli evlerimizde
yalnız yaşayacağımız
											Amerikan rüyasının peşinde koşmak yerine
											ortak barınmayı seçtik,
											böylece sosyalliğimizi artırabiliyoruz.
											Ve ortak barınma böyle başlıyor:
											işbirliği içerisinde yaşamak için
											ortak bir amaç.
											Maksat, ortak barınmayı herhangi bir
barınma modelinden ayıran
											tek başına en önemli karakteristiktir.
											Maksadı görmek veya
											hatta göstermek çok zor olsa da
											ben bir mimarım ve daha çok fotoğraf
göstermemek elimde değil.
									","
											As nossas nove famílias
optaram propositadamente
											por uma forma de vida alternativa.
											Em vez de procurar o sonho americano
											em que podemos estar isolados
na nossa casa de uma só família,
											preferimos escolher a coabitação,
											para podermos aumentar
as nossas relações sociais.
											É assim que começa a coabitação:
											com uma intenção partilhada
											para viver de forma colaborativa.
											A intenção é a característica
mais importante
											que diferencia a coabitação
de qualquer outro modelo de habitação.
											Embora a intenção seja difícil de ver,
											ou mesmo de se mostrar,
											eu sou arquiteta e não posso
deixar de mostrar mais fotos.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											So here are a few examples to illustrate
											how intention has been expressed
											in some of the communities I've visited.
											Through the careful
selection of furniture,
											lighting and acoustic materials
to support eating together;
											in the careful visual location
and visual access
											to kids' play areas around
and inside the common house;
											in the consideration of scale
											and distribution of social gathering nodes
											in and around the community
to support our daily lives,
											all of these spaces help
contribute to and elevate
											the sense of communitas
											in each community.
									","
											Ziyaret ettiğim bazı topluluklarda
											maksadın nasıl belirtildiğini tasvir için
											işte birkaç örnek.
											Birlikte yemeğe katkıda bulunacak
											dikkatli bir mobilya, ışıklandırma
ve akustik malzeme seçimi ile;
											ortak evlerin çevresindeki ve
içindeki çocuk oyun alanlarının
											görsel mekan ve görsel erişimi;
											ve günlük yaşantımızı destekleyen
topluluğun içindeki
											ve çevresindeki sosyal
toplanma ağlarının
											ölçek ve dağılımı düşünüldüğünde,
											tüm bu boşluklar her toplulukta
											""communitas"" hissine katkıda bulunmada
											yardımcı olur ve bunu geliştirir.
									","
											Estes são alguns exemplos
que ilustram
											como se exprimiu a intenção
											nalgumas das comunidades
que visitei.
											Através da cuidadosa seleção do mobiliário,
											dos materiais de iluminação e acústicos
para as refeições em conjunto,
											na localização visual cuidadosa
e no acesso visual
											para as áreas de brincadeira das crianças
e no interior da casa comum;
											na consideração da escala
											e distribuição dos nódulos
de reunião social,
											dentro e em volta da comunidade,
em apoio à nossa vida diária,
											todos estes espaços contribuem
e reforçam
											o sentimento de ""communitas""
											em cada comunidade.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											What was that word? ""Communitas.""
											Communitas is a fancy social science way
of saying ""spirit of community.""
											And in visiting
over 80 different communities,
											my measure of communitas became:
											How frequently did residents eat together?
											While it's completely up to each group
											how frequently they have common meals,
											I know some that have eaten together
every single night
											for the past 40 years.
											I know others
											that have an occasional potluck
once or twice a month.
											And from my observations, I can tell you,
											those that eat together more frequently,
											exhibit higher levels of communitas.
											It turns out, when you eat together,
											you start planning
more activities together.
											When you eat together,
you share more things.
											You start to watch each other's kids.
											You lend our your power tools.
You borrow each other's cars.
									","
											O kelime neydi? ""Communitas.""
											<i>Communitas</i> ""topluluğun ruhu"" demenin
daha süslü sosyal bilimsel bir yoludur.
											Ve 80 farklı topluluğu
ziyaret ettikten sonra
											değerlendirme kıstasım şu oldu:
											Komşular ne kadar sık birlikte
yemek yiyorlar?
											Ne kadar sıklıkla birlikte yemek yedikleri
											tamamen her bir gruba bağlı olsa da
											son 40 yıldır her akşam birlikte
											yemek yiyenleri biliyorum.
											Nadiren olsa da
											ayda birkaç kez grup yemeği
yiyenleri biliyorum.
											Ve gözlemlerime dayanarak diyebilirim ki,
											daha sık birlikte yemek yiyenler
											daha yüksek seviyeli
<i>communitas</i> örneği gösterirler.
											Görünen o ki, birlikte yemek yediğinizde,
											birlikte daha çok faaliyet
planlamaya başlarsınız.
											Birlikte yerken daha çok şey
paylaşıyorsunuz.
											Birbirinizin çocuklarını izlemeye
başlıyorsunuz.
											Aletlerinizi ödünç verirsiniz.
Birbirinizin aracını ödünç alırsınız.
									","
											Qual era a palavra? ""Communitas"".
											""Communitas"" é uma forma elegante
											de a ciência social dizer
""espírito de comunidade"".
											Ao visitar mais de 80
comunidades diferentes,
											a minha forma de medir
a ""communitas"" passou a ser:
											""Qual a frequência com que
os residentes comem juntos?""
											Embora caiba totalmente a cada grupo
											definir a frequência com que têm
refeições em conjunto,
											sei que há quem coma em conjunto
todas as noites
											desde há 40 anos.
											Conheço outros
											que partilham refeições de vez em quando,
uma ou duas vezes por mês.
											De acordo com as minhas observações,
											posso afirmar que comer em conjunto
com maior frequência
											representa um nível mais alto
de ""communitas"".
											Acontece que, quando comemos em conjunto,
											começamos a planear 
mais atividades em conjunto,
											partilhamos mais coisas.
											Tomamos conta dos filhos uns dos outros.
											Emprestamos ferramentas
Emprestamos os carros.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											And despite all this,
											as my daughter loves to say,
											everything is not rainbows
and unicorns in cohousing,
											and I'm not best friends
with every single person in my community.
											We even have differences and conflicts.
											But living in cohousing,
we're intentional about our relationships.
											We're motivated
to resolve our differences.
											We follow up, we check in,
											we speak our personal truths
											and, when appropriate,
											we apologize.
									","
											Ve tüm bunların yanı sıra,
											kızımın söylediği gibi,
											ortak barınmada her şey
güllük gülistanlık değildir
											ve toplumumuzdaki her bir kişiyle
çok iyi arkadaş değilim.
											Farklılıklarımız ve
uyuşmazlıklarımız bile var.
											Fakat ortak barınmada yaşarken
ilişkilerimizde bir maksadımız var.
											Bizler farklılıklarımızı çözmek için
motive olmuş durumdayız.
											Birbirimizi takip ederiz,
kontrol ederiz,
											kişisel düşüncelerimizi söyleriz
											ve yeri geldiğinde
											özür dileriz.
									","
											Apesar disso tudo,
											como a minha filha adora dizer,
											nem tudo são arco-íris
nem unicórnios na coabitação.
											Eu não sou a melhor amiga
de toda a gente da minha comunidade.
											Até temos diferenças e conflitos.
											Mas para viver em coabitação
criamos relações, voluntariamente.
											Estamos motivados 
para resolver as nossas diferenças.
											Fazemos acompanhamento,
verificamos,
											falamos das nossas verdades pessoais
											e, quando adequado,
pedimos desculpa.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											Skeptics will say that cohousing
is only interesting or attractive
											to a very small group of people.
											And I'll agree with that.
											If you look at Western cultures
around the globe,
											those living in cohousing
are just a fractional percent.
											But that needs to change,
											because our very lives depend upon it.
									","
											Şüpheciler ortak barınmanın
çok küçük bir grup insan için
											ilginç ve çekici olduğunu söyleyecektir.
											Ve bununla hemfikirim.
											Dünya çapında Batılı kültürlere
bakacak olursanız
											ortak barınmayı
tercih edenlerin sayısı çok az.
											Fakat bu değişmeli
											çünkü hayatlarımız buna bağlı.
									","
											Os céticos dirão que a coabitação
só é interessante ou atrativa
											para um grupo muito reduzido de pessoas.
											E eu concordo com isso.
											Se olharmos para as culturas ocidentais
de todo o planeta,
											os que vivem em coabitação
são uma pequena percentagem.
											Mas isso precisa de mudar
											porque a nossa vida depende disso.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											In 2015, Brigham Young University
completed a study
											that showed a significant
increase risk of premature death
											in those who were living in isolation.
											The US Surgeon General
has declared isolation
											to be a public health epidemic.
											And this epidemic
is not restricted to the US alone.
									","
											2015 yılında, Brigham Young Üniversitesi
tecritte yaşayanlarda
											erken ölüm riskini önemli derecede
artırdığını gösteren
											bir çalışmayı tamamladı.
											ABD Sağlık Bakanı tecritin
											halk sağlığı için salgın bir
hastalık olduğunu açıkladı.
											Ve bu salgın hastalık
ABD ile sınırlı değil.
									","
											Em 2015, a Universidade Jovem de Brigham
realizou um estudo
											que mostrou um aumento significativo
de risco de morte prematura
											naqueles que vivem isolados.
											O Cirurgião-Geral dos EUA
declarou o isolamento
											como uma epidemia de saúde pública.
											Esta epidemia não se restringe só aos EUA.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											So when I said earlier
											that cohousing
is an antidote to isolation,
											what I should have said
											is that cohousing can save your life.
											If I was a doctor, I would tell you
to take two aspirin,
											and call me in the morning.
											But as an architect,
											I'm going to suggest
that you take a walk with your neighbor,
											share a meal together,
											and call me in 20 years.
									","
											Yani, daha önce ortak barınmanın
											tecrit için bir panzehir olduğunu
söylediğimde
											söylemem gereken şey
											ortak barınmanın hayatınızı
kurtarabilir olduğuydu.
											Bir doktor olsaydım,
iki asprin almanızı ve beni
											sabah aramanızı söylerdim.
											Fakar bir mimar olarak,
											size önerim şu:
Komşunuzla yürüyüşe çıkın,
											bir yemeği paylaşın
											ve 20 sene içinde beni arayın.
									","
											Quando eu disse há pouco
											que a coabitação
é um antídoto para o isolamento,
											o que eu devia ter dito
											é que a coabitação pode salvar-nos a vida.
											Se eu fosse médica, diria
que tomassem duas aspirinas,
											e me chamassem de manhã.
											Mas, como sou arquiteta,
											sugiro que deem um passeio
com um vizinho,
											partilhem uma refeição,
											e chamem-me daqui a 20 anos.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Obrigada.
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
"
","
","
",How cohousing can make us happier (and live longer),Grace Kim,10:15,"architecture,cities,community,design,society,urban planning"
