en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											I felt guilty.
											But I thought about the girl
in the blue uniform,
											and I remember thinking,
											""That's who I want to be —
											someone like her,
											someone who uplifts other people.""
											This childhood experience
led me to the United Nations,
											and to my current role with UN Women,
											where we are addressing
one of the greatest inequalities
											that affects more than half
of the world's population —
											women and girls.
									","
											Sentia-me culpada.
											Mas, eu pensava
na rapariga de uniforme azul,
											e lembrava-me de ter pensado:
											""É assim que eu quero ser,
											""alguém como ela,
											""alguém que promove as outras pessoas"".
											Esta experiência de infância 
levou-me às Nações Unidas
											e ao meu papel atual nas Mulheres das NU,
											onde enfrentamos 
uma das maiores desigualdades
											que afeta mais de metade 
da população mundial,
											as mulheres e as raparigas.
									","
											J'ai pensé à la femme
en uniforme bleu,
											et j'ai réalisé :
											« C'est ce que je veux être.
											Quelqu'un comme elle,
											quelqu'un qui aide les autres. »
											Cette expérience lors de mon enfance
m'a menée à l'ONU
											et à mon rôle actuel au sein d'ONU Femmes,
											où nous luttons contre 
l'une des plus grandes inégalités
											qui affecte plus de la moitié 
de la population mondiale —
											les femmes et les jeunes filles.
											Je veux partager aujourd'hui 
avec vous
									","
											Ich fühlte mich schuldig.
											Aber ich dachte an das Mädchen
in der blauen Uniform
											und ich erinnere mich, dass ich dachte:
											""So will ich sein —
											so wie sie,
											jemand, der andere unterstützt.""
											Diese Kindheitserfahrung 
führte mich zur UN
											und zu meiner jetzigen Tätigkeit
bei den ""UN Women"".
											Dort kümmern wir uns um
eine der größten Ungleichheiten,
											die mehr als die Hälfte
der Menschheit betrifft —
											Frauen und Mädchen.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											Today, I want to share with you
											a simple idea that seeks to uplift
all of us together.
											Eight months ago,
											under the visionary leadership
of Phumzile Mlambo-Ngcuka,
											head of UN Women,
											we launched a groundbreaking initiative
											called HeForShe,
											inviting men and boys
from around the world
											to stand in solidarity
with each other and with women,
											to create a shared vision
for gender equality.
											This is an invitation
for those who believe in equality
											for women and men,
											and those who don't yet know
that they believe.
									","
											Hoje, quero partilhar convosco
											uma ideia simples que procura
promover-nos a todos, sem exceção.
											Há oito meses,
											sob a liderança visionária
de Phumzile Mlambo-Ngcuka
											chefe das Mulheres das NU,
											lançámos uma iniciativa pioneira
											chamada HeForShe,
											convidando homens e rapazes
de todo o mundo
											a ser solidários uns com os outros
e com as mulheres,
											para criar uma visão partilhada
para a igualdade dos sexos.
											É um convite para os que acreditam
											na igualdade entre homens e mulheres
											e para os que ainda não sabem
em que acreditam.
									","
											une idée simple
qui peut tous nous aider.
											Il y a huit mois,
											sous la direction de
Phumzile Mlambo-Ngcuka,
											chef de l'ONU Femmes,
											nous avons lancé 
un nouveau mouvement
											appelée HeForShe,
											invitant les hommes et 
les garçons du monde
											à être solidaires entre eux
et à être solidaires avec les femmes,
											pour créer une vision partagée
de l'égalité des sexes.
											C'est une invitation pour ceux 
qui croient en l'égalité
											pour les hommes et les femmes,
											et pour ceux qui ne savent pas encore
qu'ils y croient.
											L'initiative est basée sur
une idée simple :
									","
											Heute möchte ich mit Ihnen
											eine simple Idee teilen, 
die uns allen hilft.
											Vor acht Monaten riefen wir
											unter der visionären Führung
Phumzile Mlambo-Ngcukas,
											Leiterin der ""UN Women"",
											eine bahnbrechende Initiative ins Leben,
											namens ""HeforShe"" [ErfürSie].
											Männer und Jungen aus der ganzen Welt
											wurden aufgefordert, sich untereinander
und mit den Frauen zu solidarisieren,
											um eine gemeinsame Vision zur 
Gleichberechtigung zu erarbeiten.
											Es ist eine Einladung an diejenigen,
											die an Gleichheit für Frauen
und für Männer glauben
											und an solche, die noch nicht wissen, 
dass sie daran glauben.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											The initiative is based on a simple idea:
											that what we share is much more powerful
											than what divides us.
											We all feel the same things.
											We all want the same things,
											even when those things
sometimes remain unspoken.
											HeForShe is about uplifting all of us,
											women and men together.
											It's moving us towards
an inflection point for gender equality.
									","
											A iniciativa baseia-se numa ideia simples:
											que aquilo que partilhamos
é muito mais poderoso
											do que aquilo que nos divide.
											Todos sentimos as mesmas coisas.
											Todos queremos as mesmas coisas,
											mesmo quando essas coisas,
por vezes, ficam por dizer.
											HeForShe é sobre promover-nos a todos,
											mulheres e homens, juntos.
											Está a levar-nos a um ponto de inflexão
para a igualdade dos sexos.
									","
											ce que nous partageons est 
tellement plus puissant
											que ce qui nous sépare.
											Nous ressentons tous
les mêmes choses,
											nous voulons tous les mêmes choses,
											même si ces choses 
restent parfois inavouées.
											HeForShe est là pour améliorer 
notre quotidien à tous,
											femmes et hommes ensemble.
											On va vers un point d'inflexion 
pour l'égalité des sexes.
											Imaginez une page blanche
									","
											Die Initiative basiert 
auf einer simplen Idee:
											Es ist viel bedeutender,
was wir an Gemeinsamkeiten haben,
											als das, was uns voneinander trennt.
											Wir fühlen alle dasselbe.
											Wir wollen alle dasselbe,
											auch wenn wir diese Dinge
manchmal nicht aussprechen.
											Bei ""HeForShe"" geht es darum,
uns gemeinsam zu unterstützen.
											Frauen und Männer gemeinsam.
											Es führt uns zu einem Wendepunkt
in der Geschlechtergleichstellung.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											Imagine a blank page
											with one horizontal line
splitting it in half.
											Now imagine that women
are represented here,
											and men are represented here.
											In our current population,
											HeForShe is about moving
the 3.2 billion men,
											one man at a time,
											across that line,
											so that ultimately,
men can stand alongside women
											and be on the right side of history,
											making gender equality a reality
in the 21st century.
									","
											Imaginem uma página em branco
											com uma linha horizontal 
que a divide ao meio.
											Agora imaginem que as mulheres
estão representadas aqui
											e os homens estão representados aqui.
											Na nossa população atual,
											HeForShe quer movimentar
os 3,2 mil milhões de homens,
											um de cada vez,
											a atravessar esta linha,
											para que, por fim, os homens
possam ficar ao lado das mulheres
											e ficar do lado correto da história,
											tornando real a igualdade 
entre os sexos no século XXI.
									","
											avec une ligne horizontale
au milieu.
											Imaginez maintenant que les femmes
sont représentées ici,
											et les hommes là.
											Dans notre population actuelle,
											HeForShe est sur le point de bouger
les 3,2 milliards d'hommes,
											un homme à la fois,
											par dessus cette ligne,
											pour que les hommes et les femmes
soient côte-à-côte
											et soient du bon coté de l'histoire,
											faisant de l'égalité des sexes 
une réalité au XXIème siècle.
											Sensibiliser les hommes au mouvement 
peut cependant prêter à controverse.
									","
											Stellen Sie sich ein
weißes Blatt Papier vor
											mit einer waagerechten Linie,
die die Seite halbiert.
											Die Frauen sind hier abgebildet,
											die Männer dort.
											In unserer aktuellen Bevölkerung
											führt ""HeForShe"" ungefähr
3,2 Milliarden Männer,
											einen nach dem anderen,
											über diese Linie,
											so dass am Ende die Männer
Seite an Seite mit den Frauen
											und auf der richtigen Seite
der Geschichte stehen,
											und Gleichberechtigung
im 21. Jahrhundert Realität wird.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											However, engaging men in the movement
would prove quite controversial.
											Why invite men? They are the problem.
									","
											No entanto, envolver os homens
no movimento pode vir a ser muito polémico.
											Porquê convidar os homens?
Eles é que são o problema.
									","
											Pourquoi inviter les hommes ?
Ce sont eux le problème.
											(Rires)
									","
											Aber Männer in diese Bewegung 
einzuladen, war recht kontrovers.
											Warum soll man sie einladen?
Sie sind doch das Problem.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risos)
									","
											En fait les hommes s'en moquent,
nous disait-on.
									","
											(Lachen)
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											In fact, men don't care, we were told.
									","
											Claro, têm-nos dito
que os homens não se ralam.
									","
											Mais quelque chose d'incroyable 
est arrivé avec HeForShe.
									","
											Tatsache ist doch, 
dass es Männern egal ist.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											But something incredible happened
when we launched HeForShe.
											In just three days, more than 100,000 men
											had signed up and committed
to be agents of change for equality.
											Within that first week, at least one man
in every single country in the world
											stood up to be counted,
											and within that same week,
											HeForShe created more than
1.2 billion conversations on social media.
											And that's when the emails
started pouring in,
											sometimes as many as a thousand a day.
											We heard from a man out of Zimbabwe,
											who, after hearing about HeForShe,
											created a ""husband school.""
									","
											Mas aconteceu uma coisa incrível
quando lançámos o HeForShe.
											Ao fim de três dias, 
mais de 100 000 homens
											tinham assinado e tinham-se comprometido
											em serem agentes da mudança
para a igualdade.
											Nessa primeira semana, pelo menos
um homem em cada país do mundo
											ergueu-se para ser contado
											e, dentro da mesma semana,
											HeForShe tinha criado mais de 1200 milhões
de conversas nas redes sociais.
											Foi quando começaram a chover os ""emails"",
											por vezes a um ritmo de mil por dia.
											Ouvimos falar de um homem no Zimbabué
											que, depois de ouvir falar de HeForShe,
											criou uma ""escola de maridos"".
									","
											En 3 jours seulement, 
plus de 100 000 hommes
											se sont manifestés et engagés pour
promouvoir le changement pour l'égalité.
											Lors de la première semaine,
au moins un homme dans chaque pays
											s'est manifesté,
											et durant la même semaine,
											HeForShe a créé plus de 1,2 milliard
de conversations sur les réseaux sociaux.
											Et les mails ont commencé à arriver
											jusqu'à parfois un millier par jour.
											Un homme au Zimbabwe,
											après avoir entendu parler de HeForShe
											a créé une « école pour les maris ».
											(Rires)
									","
											Es passierte jedoch etwas Unglaubliches,
als wir ""HeForShe"" starteten.
											In nur drei Tagen meldeten sich
über 100 000 Männer an,
											die sich verpflichteten,
											die treibende Kraft 
für Veränderungen zu werden.
											In der ersten Woche machte sich
in jedem einzelnen Land
											zumindest ein Mann stark, der zählte.
											Innerhalb einer Woche
											begannen in den sozialen Medien
über 1,2 Milliarden Gespräche.
											Zu jener Zeit wurden wir
mit E-Mails zugeschüttet,
											manchmal tausend an nur einem Tag.
											Wir hörten von einem Mann aus Simbabwe,
											der, nachdem er von ""HeforShe"" hörte,
											eine ""Ehemannschule"" gründete.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risos)
									","
											Il a fait le tour de son village,
									","
											(Lachen)
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											He literally went around his village,
											hand-picking all of the men
that were abusive to their partners,
											and committed to turn them
into better husbands and fathers.
											In Pune, India, a youth advocate
organized an innovative bicycle rally,
											mobilizing 700 cyclists
											to share the HeForShe messages
within their own community.
									","
											Andou, literalmente, pela aldeia,
											a detetar todos os homens 
que eram abusadores das suas companheiras
											e empenhou-se em transformá-los
em melhores maridos e pais.
											Em Pune, na Índia, um jovem defensor
organizou um encontro inovador em bicicleta
											mobilizando 700 ciclistas,
											para partilhar as mensagens 
de HeForShe na sua comunidade.
									","
											a pris tous les hommes 
qui traitaient mal leur épouse
											et s'est engagé à en faire
de meilleurs maris et pères.
											En Inde, un jeune a organisé
une course à vélo,
											mobilisant plus de 700 cyclistes
											pour partager les messages de HeForShe 
au sein de leur communauté.
											Un autre exemple,
									","
											Er ging buchstäblich durch sein Dorf
											und suchte sich alle Männer heraus,
die zu ihren Frauen gewalttätig waren,
											und verpflichtete sich dazu, sie zu 
besseren Ehepartnern und Vätern zu machen.
											In Pune, Indien, organisierte
ein Jugendrichter
											eine neuartige Fahrradrally
mit 700 Fahrradfahrern,
											damit diese ""HeforShe""-Botschaften
mit ihren Gemeinden teilten.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											In another impact story,
											a man sent a very personal note
											of something that had happened
in his own community.
											He wrote,
											""Dear Madam,
											I have lived all of my life
											next door to a man
who continuously beats up his wife.
											Two weeks ago,
											I was listening to my radio,
											and your voice came on,
											and you spoke about something
called the HeForShe,
											and the need for men to play their role.
											Within a few hours, I heard
the woman cry again next door,
											but for the first time,
											I didn't just sit there.
											I felt compelled to do something,
											so I went over
and I confronted the husband.
											Madam, it has been two weeks,
											and the woman has not cried since.
											Thank you for giving me a voice.""
									","
											Noutra história de impacto,
											um homem enviou uma nota muito pessoal
											duma coisa que tinha acontecido
na sua comunidade.
											Escreveu isto:
											""Querida Senhora,
											""Vivi toda a minha vida
											""ao lado de um homem 
que passava a vida a bater na mulher.
											""Há duas semanas,
											""eu estava a ouvir a rádio,
											""e apareceu a sua voz.
											""Falou duma coisa chamada HeForShe,
											""e da necessidade de os homens
desempenharem o seu papel,
											""Poucas horas depois, ouvi a mulher 
a gritar na porta ao lado.
											""Pela primeira vez,
											""não fiquei ali sentado.
											""Senti-me obrigado a fazer qualquer coisa,
											""por isso fui lá 
e confrontei o marido dela.
											""Minha Senhora, foi há duas semanas
											""e a mulher nunca mais gritou,
a partir daí.
											""Obrigado por me ter dado voz"".
									","
											un homme a envoyé 
un message très personnel
											de ce qui s'est passé 
dans sa propre communauté.
											Il a écrit :
											« Chère Madame,
											j'ai vécu toute ma vie
											à côté d'un homme
qui battait tout le temps sa femme.
											Il y a 2 semaines,
											j'écoutais la radio,
											votre voix était diffusée,
											vous parliez de quelque chose
appelé HeForShe,
											et la nécessité pour les hommes
de prendre leurs responsabilités.
											Quelques heures après,
j'ai entendu la voisine pleurer,
									","
											In einer anderen
beeindruckenden Geschichte
											sendete uns ein Mann 
sehr persönliche Zeilen
											über ein Geschehnis in seiner Gemeinde.
											Er schrieb:
											""Verehrte Frau,
											mein ganzes Leben war ich
											der Nachbar eines Mannes, 
der seine Frau ständig schlug.
											Vor zwei Wochen
											hörte ich Radio
											und Ihre Stimme kam.
											Sie sprachen über ""HeForShe""
											und der Notwendigkeit der Männer,
ihre Rolle einzunehmen.
											Einige Stunden später hörte ich
die Frau wieder schreien,
											aber zum ersten Mal
											saß ich nicht nur so rum.
											Ich fühlte mich angesprochen etwas zu tun.
											Ich ging hinüber und stellte 
den Ehemann zur Rede.
											Es sind zwei Wochen vergangen
											und die Frau hat nicht wieder geschrien.
											Danke, dass Sie mir
eine Stimme gegeben haben.""
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											(Applause)
									","
											(Aplausos)
									","
											mais pour la première fois,
											je ne suis pas resté assis 
sans rien faire.
											Je me suis senti obligé
de réagir.
											Je suis allé affronter le mari.
											Madame, cela fait deux semaines,
											et la femme n'a pas pleuré depuis.
											Merci de m'avoir donné une voix. »
											(Applaudissements)
									","
											(Applaus)
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											Personal impact stories such as these
											show that we are tapping
into something within men,
											but getting to a world
where women and men are equal
											is not just a matter
of bringing men to the cause.
											We want concrete, systematic,
structural change that can equalize
											the political, economic
and social realities for women and men.
											We are asking men
to make concrete actions,
											calling them to intervene
at a personal level,
											to change their behavior.
											We are calling upon governments,
businesses, universities,
											to change their policies.
											We want male leaders to become role models
											and change agents
within their own institutions.
									","
											Histórias de impacto pessoal, como estas,
											mostram que estamos 
a sensibilizar os homens.
											Mas, chegar a um mundo em que 
as mulheres e os homens sejam iguais
											não é só uma questão de trazer
os homens para a causa.
											Queremos uma mudança estrutural
concreta e sistemática
											que possa igualizar as realidades
políticas, económicas e sociais
											para mulheres e homens.
											Pedimos aos homens 
que façam ações concretas,
											pedimos-lhes que intervenham
a nível pessoal,
											que alterem o seu comportamento.
											Pedimos aos governos, 
às empresas, às universidades,
											que alterem a sua política.
											Queremos que os líderes masculinos
se tornem em modelos
											e agentes de mudança, 
dentro das suas instituições.
									","
											Toutes ces histoires touchantes
									","
											Persönlich erlebte Geschichten
wie diese zeigen,
											dass wir in den Männern
etwas entfacht haben,
											aber in einer Welt, in der Frauen
und Männer gleich sind,
											müssen nicht nur Männer Einsatz zeigen.
											Wir möchten konkreten,
systematischen, strukturellen Wandel,
											der politisch, ökonomisch und sozial die
Realität von Frauen und Männern verändert.
											Wir appellieren an die Männer,
auf individueller Ebene
											konkrete Schritte zu unternehmen,
											ihr Verhalten zu verändern.
											Wir appellieren an Regierungen,
Unternehmen, Universitäten,
											ihre Politik zu verändern.
											Wir möchten Männer zu Leitfiguren machen
											und Erneuerer ihrer eigenen Institutionen.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											Already, a number of prominent men
and leaders have stepped up
											and made some concrete
HeForShe commitments.
											In a few early success stories,
											a leading French
hospitality company, Accor,
											has committed to eliminate the pay gap
											for all of its 180,000 employees by 2020.
									","
											Já apareceu uma série de homens
e líderes proeminentes
											que se comprometeram 
concretamente com a HeForShe.
											Numa primeira série de histórias de êxito,
											uma importante empresa
hoteleira francesa, a Accor,
											comprometeu-se a eliminar
o fosso de pagamento
											de todos os seus 180 000 
empregados, até 2020.
									","
											montrent que nous avons arrivons à 
quelque chose avec les hommes,
											mais pour obtenir un monde
où les hommes et les femmes sont égaux
											il ne faut pas juste rallier 
les hommes à la cause.
											Nous voulons un vrai changement
qui puisse rendre égales
											les réalités politiques, économiques 
et sociales pour les hommes et les femmes.
											Nous demandons aux hommes 
des actions concrètes
											les appelant à intervenir 
sur un plan personnel
											pour changer leur comportement.
											Nous appelons les gouvernements, 
les entreprises, les universités,
											à changer leurs politiques.
											Les hommes qui dirigent
doivent devenir des modèles
											et des vecteurs de changement 
au sein de leur propre institution.
											Un nombre d'hommes importants
et de dirigeants se sont mobilisés
									","
											Einige prominente Männer
											und Führungskräfte haben
sich schon erhoben
											und konkrete ""HeForShe""-
Versprechen gegeben.
											In einigen frühen Erfolgsgeschichten
											hat sich das führende
frz. Hotelunternehmen Accor
											für gleiche Bezahlung eingesetzt,
											für all seine 180 000 Beschäftigten
für das Jahr 2020.
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
","
","
","
",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
"
											(Applause)
									","
											(Aplausos)
									","
											et se sont engagés 
dans des actions concrètes pour HeForShe.
											Autre exemple de belle réussite,
											une grande entreprise française
dans le domaine du tourisme, Accor,
											s'est engagée à éliminer 
les différences de salaires
											pour ses 180 000 employés d'ici 2020.
											(Applaudissements)
									","
											(Applaus)
									",An invitation to men who want a better world for women,Elizabeth Nyamayaro,12:39,"activism,gender,global issues,humanity,inequality,women,gender equality"
