en,es,title,speaker,duration,tags
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											Well, he passes his road test at the DMV.
											He does this strut C-Walk
broken ""Fortnite"" thing
											on the way in to finish his paperwork,
											true joy and calibrated cool
under the eye of my filming iPhone,
											the victory dance of someone
who has just salvaged a draw.
											He's earned this win, but he's so 16
											he can't quite let his body be fully free.
									","
											Aprobó su examen de conducir
en el Departamento de Vehículos.
											Se pavoneó con un movimiento de Fortnite
											y entró para terminar el papeleo,
											verdadera alegría y calma calculada
mientras lo grabé con mi iPhone,
											el baile de la victoria de alguien
que ha logrado empatar.
											Merece la victoria,
pero solo tiene 16 años
											y no es capaz de dejar
su cuerpo completamente libre.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											When he's three,
											I'm in handcuffs in downtown Oakland.
											Five minutes ago, I was illegally parked.
											Now I'm in the back of a squad car,
considering the odds that I'm going to die
											here, 15 minutes away from my son
who expects that in 18 minutes,
											daddy's gonna pick him up from preschool.
											There are no pocket-size cameras
to capture this moment, so.
											I learned a lot of big words
when I was 16 getting ready for the SAT,
											but none of them come to me now.
											In the police car, the only thing
that really speaks is my skin.
									","
											Cuando él tenía tres años,
											me esposaron
en el centro de Oakland.
											Cinco minutos antes,
estaba estacionado ilegalmente.
											Ahora, estaba en la parte trasera 
de una patrulla, contemplando mi muerte,
											aquí, a 15 minutos de donde estaba mi hijo

											quién esperaba a que su papá
lo recogiera de la escuela en 18 minutos.
											No habían cámaras de bolsillo
que grabasen este momento.
											A los 16 años, aprendí muchas 
grandes palabras
											para el examen de acceso a la universidad.
											pero en ese momento
se me habían olvidado todas.
											En la patrulla, mi piel era
lo único que hablaba.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											I know this:
											I was parked on a bus zone
on 12th and Broadway,
											running to the ATM on the corner.
											I pull the cash out just as
a police car pulls up behind me,
											give him the ""Aw shucks, my bad,""
that earnest Black man face.
											He waits till I'm back in the car
and then hits the siren,
											takes my license with his hand on the gun,
											comes back two minutes later, gun drawn,
another patrol car now, four cops now,
											my face on the curb,
hands behind my back, shackled.
											I'm angry and humiliated,
only until I'm scared and then sad.
											I smell like the last gasp
before my own death.
											I think how long the boy will wait
before he realizes
											that daddy is not on his way.
											I think his last barely
formed memory of me
											will be the story of how
I never came for him.
									","
											Esto es lo que sé:
											me estacioné en un carril de autobús
entre Avenida 12 y Broadway,
											corrí a un cajero automático.
											Tomé el dinero mientras que una patrulla
se detuvo detrás de mí.
											Dije, ""Perdón, culpa mía"",
											con un aire de convicción afroamericana.
											Él esperó hasta que estuve en el auto
y luego encendió la sirena,
											se llevó de mi licencia
y en la mano tenía su arma,
											volvió dos minutos después, sacó el arma,
											llegó otra patrulla
con cuatro agentes,
											me tumbé boca abajo,
con las manos en la espalda, esposado.
											Estaba furioso y humillado
hasta que me dio miedo y tristeza.
											Inhalé como si fuera mi último aliento
antes de morir.
											Pensé en cuánto esperaría mi hijo
antes de darse cuenta
											de que ya no venía su papá.
											Creí que su último recuerdo de mí,
apenas formado,
											sería la historia de cómo
nunca fui a recogerlo.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											I try to telepathically say goodbye.
											The silence brings me no peace.
											The quiet makes it hard to rest.
											In the void there is anger mushrooming
in the moss at the base of my thoughts,
											a fungus growing on the spine
of my freedom attempts.
											I'm free from all except contempt,
											the spirit of an unarmed civilian
in the time of civil unrest,
											no peace, just Marvin Gaye falsettos
arching like a broken-winged sparrow,
											competing against the empty sirens,
											singing the police.
											Apparently some cat from Richmond
had a warrant out on him,
											and when the cop says my name to dispatch,
dude doesn't hear ""Marc Joseph,""
											he hears ""Mike Johnson.""
											I count seven cars and 18 cops
on the corner now,
											a pride around a pound of flesh.
											By the grace of God,
I'm not fed to the beast today.
											Magnanimously, the first cop
makes sure to give me a ticket
											for parking in a bus zone,
											before he sets me free.
									","
											Intenté despedirme de él telepáticamente.
											El silencio no me trajo paz.
											La calma hizo difícil el reposo.
											En el vacío la ira proliferaba como moho
en el fondo musgoso de mis pensamientos,
											un hongo crecía en la raíz
de mis tentativas de libertad.
											Estoy libre de todo excepto del desprecio,
											el espíritu de un civil desarmado
en tiempos de disturbios civiles,
											ninguna paz, solo los falsetes
de Marvin Gaye,
											curvados como las alas rotas
de un gorrión,
											compitiendo contra las sirenas frívolas,
											cantando con la policía.
											Pareció que había una orden
contra un tipo de Richmond,
											y cuando el agente llamó a la central,
no oyó el nombre ""Marc Joseph"",
											sino ""Mike Johnson"".
											Después conté siete autos y 18 agentes
en la esquina,
											como una manada alrededor
de una pila de carne.
											Por la gracia de Dios,
no me echaron a los leones ese día.
											Generosamente, el primer agente
se aseguró de multarme
											por haberme aparcado
en un carril de autobús,
											antes de liberarme.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											The boy is 16.
											He has a license to drive
in the hollow city,
											enough body to fill my shoes.
											I have grey in my beard,
											and it tells the truth.
											He can navigate traffic
in the age of autonomous vehicles.
											You know, people say ""the talk,""
											like the thing happens just once,
											like my memory's been erased
and my internet is broken,
											like I can't read today's martyred name,
											like today's the day
that I don't love my son enough
											to tell him, ""Bro, I really
don't care about your rights, yo.
											Your mission is to get home to me.
											Live to tell me the story, boy.
											Get home to me.""
									","
											Mi hijo tiene 16 años.
											Tiene una licencia para conducir
en esta ciudad hueca,
											suficiente cuerpo para sustituirme.
											Tengo la barba canosa,
											y dice la verdad.
											Él puede abrirse paso a través del tráfico
en la era de vehículos autónomos.
											La gente dice ""el discurso"",
											como si pasara solo una vez,
											como si me borraran la memoria

											y el Internet estuviese descompuesto,
											como si no leyera el nombre
del mártir de hoy,
											como si no amara a mi hijo lo suficiente
											para decirle, ""hermano, me importa
un pepino tus derechos.
											Tu misión es regresar a casa.
											Sobrevive para contarme la historia, hijo.
											Vuelve a casa"".
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											Today's talk is mostly
happening in my head
											as he pulls onto the freeway
and Marvin Gaye comes on the radio.
											I'm wearing the boy's shoes,
											and the tune in my head is the goodbye
that I almost never said,
											a goodbye the length of a requiem,
											a kiss, a whiff of his neck,
											the length of a revelation
											and a request flying high
in the friendly sky
											without ever leaving the ground.
											My pain is a walking bass line,
											a refrain, placated stress
against the fading baseline.
									","
											La charla de hoy ocurre en mi mente
											mientras él toma la autopista
y Marvin Gaye suena en la radio.
											Uso los zapatos de mi hijo,
											y la tonada en mi cabeza es la despedida
que casi nunca le dije,
											un adiós tanto como un réquiem,
											un beso, el olor de su cuello,
											la longitud de una revelación
											y una solicitud que sube al cielo amable
											sin nunca dejar la tierra.
											Mi dolor es una línea de walking bass,
											un estribillo, la tensión aplacada
contra la línea de bajo que disminuye.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											Listen, this is not to be romantic,
											but to assert a plausible scenario
for the existential moment.
											Driving while Black
is its own genre of experience.
											Ask Marvin.
											It may not be the reason
why you sing like an angel,
											but it surely has something to do with
why heaven bends to your voice.
											The boy driving,
the cop in the rearview mirror
											is a ticket to ride or die.
											When you give a Black boy ""the talk,""
											you pray he is of the faction
of the fraction that survives.
											You pitch him the frequency
of your telepathic goodbye,
											channel the love sustained
in Marvin's upper register
											under his skullcap.
											Black music at its best
											is an exploded black hole
											responding to the call
of America at its worst.
											Strike us down, the music lives,
											dark, like tar or tobacco
											or cotton in muddy water.
									","
											Escuchen, no es para ser romántico,
											sino para presentar un escenario plausible
para el momento existencial.
											Conducir como afroamericano
es una experiencia en sí misma.
											Pregúntenselo a Marvin.
											Quizá no es la razón por la que
cantan como un ángel,
											pero tiene que ver con la manera en la que
el cielo les guía la voz.
											El chico que conduce
y el agente en el espejo retrovisor
											es una montaña rusa o la muerte.
											Cuando se da ""el discurso""
a un chico negro,
											se reza que sea parte
de aquella fracción que sobreviva.
											Le revelan la frecuencia
de su despedida telepática,
											canalizan el amor prolongado
en el registro superior de Marvin
											debajo de su gorra.
											Lo mejor de la música negra
											es un agujero negro que ha explotado
											respondiendo a la llamada
de los EE.UU. en su peor momento.
											Nos derriban pero sigue la música,
											oscura, al igual que alquitrán o tabaco
											o el algodón en el agua fangosa.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											Get home to me, son.
											Like a love supreme, a god as love,
											a love overrules,
											feathers for the angelic lift
of the restless dead,
											like a theme for trouble man,
											or a 16-year-old boy, free to make
mistakes and live through them,
											grow from them,
											holy, holy, mercy, mercy me,
											mercy,
											mercy.
									","
											Vuelve a casa, hijo.
											Como un amor supremo,
un dios en forma de amor,
											un amor que prevalece,
											plumas para la ascensión angelical
de los muertos inquietos,
											como un tema para un hombre afligido,
											o un chico de 16 años,
libre de cometer errores y superarlos,
											de crecer a partir de ellos,
											santo, santo, piedad, piedad de mí,
											piedad,
											piedad.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											Thank you.
									","
											Gracias.
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
											(Applause)
									","
											(Aplausos)
									","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
"
","
","""You Have the Rite""",Marc Bamuthi Joseph,7:14,"poetry,race,spoken word,social change,society,United States,identity,art,performance,TED Fellows"
