en,es,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
											So how do we fix this?
											What it may take is a fundamental redesign
											of our health care
system's architecture —
											a complete rethinking
of the incentive structure.
											What we may need is a health care system
											that reimburses practitioners
for keeping their customers healthy
											instead of almost only paying for services
once people are already sick.
											What we may need is a transformation
											from today's system
that largely cares for the sick,
											to a system that cares for the healthy.
											To change our current ""sick care"" approach
											into a true ""health care"" approach.
											It is a paradigm shift from treating
people once they have become sick
											to preserving the health of the healthy
before they get sick.
											This shift may move the focus
of all those involved —
											from doctors, to hospitals,
to pharmaceutical and medical companies —
											on the product that this industry
ultimately sells:
											health.
									","
											Y, ¿cómo arreglamos esto?
											¿Y si rediseñamos
											la estructura de nuestro sistema sanitario
											y replanteamos completamente
la lógica de incentivos?
											Lo que necesitamos es un sistema de salud
											que pague a los médicos 
por mantener a sus clientes sanos
											en lugar de pagar por servicios
una vez que la gente ya está enferma.
											Necesitamos una transformación
											del sistema de hoy que 
principalmente trata la enfermedad,
											a un sistema que trate la salud.
											Para cambiar nuestro enfoque actual 
de ""cuidado de la enfermedad""
											en un verdadero enfoque 
de ""cuidado de la salud"".
											Es un cambio de paradigma, 
que pasa de tratar a personas ya enfermas
											a preservar la salud de los sanos
antes de que se enfermen.
											Este cambio puede cambiar el enfoque
de todos los involucrados,
											desde médicos, a hospitales,
compañías farmacéuticas y médicas
											en el producto que esta industria
en definitiva vende:
											salud.
									","
											Comment arranger cela ?
											Cela nécessite peut-être
une reconception fondamentale
											de l'architecture
de notre système de soins —
											une refonte totale
de la structure incitative.
											Nous aurions besoin d'un système de soins
											qui rembourse les praticiens pour avoir
gardé leurs clients en bonne santé
											plutôt que de ne payer les services
que lorsque les gens sont déjà malades.
											Nous aurions besoin d'une transformation
											du système d'aujourd'hui
qui prend soin des malades
											à un système qui prend soin
de ceux en bonne santé.
											De changer notre approche
de soins aux malades
											vers une vraie approche de santé.
											C'est un changement de paradigme :
du traitement des gens tombés malades
											à la préservation de la santé
avant de tomber malade.
											Ce changement fera porter l'attention
de tous ceux qui sont impliqués —
											médecins, hôpitaux, entreprises
pharmaceutiques et médicales —
											sur le produit que cette industrie vend :
											la santé.
									","
											Como resolvemos isto?
											Pode ser preciso um redesenho profundo
											da arquitetura do nosso sistema de saúde,
											uma reformulação completa
da estrutura de incentivos.
											Talvez precisemos de um sistema de saúde
											que compense os médicos
por manterem os pacientes saudáveis
											em vez de quase só serem pagos
quando as pessoas já estão doentes.
											Talvez precisemos de uma transformação
											do sistema de hoje
que cuida sobretudo dos doentes
											para um sistema que cuide dos saudáveis,
											para mudar a nossa abordagem atual
de ""cuidado aos doentes""
											para uma abordagem real
de ""cuidado de saúde"".
											É uma mudança de paradigma entre
tratar as pessoas quando ficam doentes
											e preservar a saúde dos saudáveis
antes de ficarem doentes.
											Esta mudança pode mudar
o foco de todos os envolvidos
											— desde médicos a hospitais,
empresas farmacêuticas e médicas —
											em relação ao produto que
esta indústria, no fundo, serve:
											a saúde.
									","
											Peki bunu nasıl düzelteceğiz?
											Sağlık hizmeti sistemimizin yapısının
											temelde yeniden tasarlanmasıyla
											yani teşvik yapısının 
yeniden düşünülmesiyle olabilir.
											İhtiyacımız olan hasta olmuş insanların
											hizmetlerini karşılamak 
yerine müşterileri sağlıklı tuttuğu için
											doktorlara geri ödeme uygulaması 
sunan bir sağlık sistemi.
											İhtiyacımız olan hastalığa odaklı
											günümüzün sisteminden
											sağlıklılara odaklanan 
bir sisteme geçiş yapılması.
											Şu anki hasta bakımı yaklaşımını
											sağlık bakımı yaklaşımıyla değiştirmek.
											İnsanların hasta olduklarında 
tedavi edilmelerindense
											hasta olmadan sağlıklarının korunmaları 
bir paradigma kaymasıdır.
											Bu kayma bu endüstrinin
sattığı ürünler üzerinde
											doktorlardan hastanelere, 
ilaçlara ve tıbbi şirketlere kadar
											bünyesinde topladığı her şeyin
odağına yönelir;
											sağlık.
									",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
","
","
","
","
",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
											Imagine the following.
											What if we redesign our health care system
											into one that does not
reimburse practitioners
											for the actual procedures
performed on a patient
											but rather reimburses doctors, hospitals,
											pharmaceutical and medical companies
											for every day a single
individual is kept healthy
											and doesn't develop a disease?
											In practical terms, we could, for example,
											use public money to pay a health fee
to an insurance company
											for every day a single individual
is kept healthy
											and doesn't develop a disease
											or doesn't require any other form
of acute medical intervention.
											If the individual becomes sick,
											the insurance company will not receive
any further monetary compensation
											for the medical interventions required
to treat the disease of that individual,
											but they would be obliged to pay
for every evidence-based treatment option
											to return the customer back to health.
											Once the customer's healthy again,
											the health fee for that individual
will be paid again.
									","
											Imaginen lo siguiente.
											¿Y si rediseñamos nuestro sistema de salud
											para convertirlo en uno
que no paga a los médicos
											por los procedimientos realizados 
al paciente
											sino que paga a médicos, hospitales,
											compañías farmacéuticas y médicas
											por cada día que mantienen
a un individuo sano
											y libre de enfermedades.
											En términos prácticos, podríamos,
por ejemplo, usar
											dinero público para gastos sanitarios 
que pague a una compañía de seguros
											por todos los días que un individuo
se mantiene sano
											y no se enferma
											o no requiere ninguna 
intervención médica.
											Si el individuo se enferma,
											la compañía de seguros no recibirá
ningún apoyo económico
											por las intervenciones médicas requeridas
para tratar la enfermedad de esa persona,
											y estará obligada a pagar
por cada opción de tratamiento viable
											para devolver al cliente la salud.
											Una vez que el cliente está sano otra vez,
											el individuo volverá al pago 
de los impuestos sanitarios
									","
											Imaginez ceci.
											Et si nous restructurions
notre système de santé
											pour qu'il ne rembourse pas les praticiens
											pour les procédures
réalisées sur un patient
											mais qu'il rembourse plutôt
les médecins, les hôpitaux,
											les entreprises
pharmaceutiques et médicales
											pour chaque jour où un individu
est maintenu en bonne santé
											et ne contracte pas de maladie ?
											En termes pratiques,
nous pourrions par exemple
											utiliser l'argent public
											pour payer des frais de santé
à une compagnie d'assurance
											pour chaque jour où un individu
est en bonne santé
											et ne contracte pas de maladie
											ou n'a pas besoin d'autre forme
d'intervention médicale critique.
											Si l'individu tombe malade,
											la compagnie d'assurance ne recevra pas
de compensation monétaire
											pour les interventions
médicales nécessaires
											au traitement de la maladie 
de cet individu
											mais serait obligée de payer
pour toute option de traitement
											pour redonner la santé au client.
											Une fois le client
à nouveau en bonne santé,
											les honoraires de santé pour cet individu
seront à nouveau payés.
									","
											Imaginem o seguinte.
											E se redesenhássemos
o nosso sistema de saúde
											de modo a não compensar os médicos
											pelos procedimentos
aplicados a um paciente,
											mas a compensar os médicos, os hospitais,
											as empresas farmacêuticas e médicas
											por cada dia que um indivíduo
se mantém saudável
											e não desenvolve uma doença?
											Em termos práticos, podíamos, por exemplo,
											usar o dinheiro público para pagar
uma taxa de saúde a uma seguradora
											por cada dia que um indivíduo
se mantém saudável
											e não desenvolve uma doença
											ou não requer qualquer outra forma
de intervenção médica urgente.
											Se o indivíduo ficar doente,
											a seguradora não receberá mais nenhuma
compensação monetária
											pelas intervenções médicas requeridas
para tratar da doença do indivíduo,
											mas seria obrigada a pagar por qualquer
opção de tratamento baseada em evidências
											para restabelecer a saúde do paciente.
											Assim que o paciente
volte a ficar saudável,
											a taxa de saúde para o indivíduo
é paga novamente.
									","
											Şunları düşünelim.
											Sağlık hizmeti sistemimizi 
hastaya uygulanan prosedürler için
											hekimlere ödeme yapmayan
											ama her gün tek bir kişiyi 
sağlıklı tutmak
											ve hastalığa yakalanmaması için
doktorlara, hastanelere,
											ilaç şirketleri ve tıbbi şirketlere
											ödeme yapacak şekilde 
sağlık hizmeti sistemimizi
											yeniden tasarlarsak ne olur?
											Pratikte, örneğin tek bir kişiyi
											sağlıklı tutmak ve hastalığa yakalanmaması
											ya da akut tıbbi müdahaleye 
gerek duymaması için
											sigorta şirketlerine
											kamu varlığını kullanarak
ödeme yapabiliriz.
											Eğer kişi hastalanırsa,
											sigorta şirketi kişinin hastalığının 
tedavisinde gereken tıbbi girişler için
											herhangi bir parasal tazminat almayacak
											ama kişinin sağlığına geri kavuşması için 
kanıta dayalı her tedavi seçeneğini
											ödemekle yükümlü olacak.
											Müşteri sağlığına tekrar kavuştuğunda
											kişisel sağlık masrafı yeniden ödenecek.
									",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
","
","
","
","
",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
											In effect, all players in the system
											are now responsible for keeping
their customers healthy,
											and they're incentivized to avoid
any unnecessary medical interventions
											by simply reducing the number of people
that eventually become sick.
											The more healthy people there are,
											the less the cost
to treat the sick will be,
											and the higher the economic benefit
for all parties being involved
											in keeping these individuals healthy is.
									","
											De hecho, todos los miembros del sistema
											ahora son responsables 
de mantener sanos a sus clientes
											y recibirán incentivos si evitan
cualquier intervención médica innecesaria
											simplemente reduciendo 
el número de personas que se enferman.
											Cuántas más personas sanas haya,
											menos se gastará en tratar a los enfermos,
											y mayor será el beneficio 
económico para todos
											solo manteniendo a estas personas sanas.
									","
											Toutes les parties du système
											sont responsables du maintien
de la santé de leurs clients
											et sont encouragées à éviter
toute intervention médicale non nécessaire
											en réduisant le nombre de personnes
qui tombent malades.
											Plus les gens sont en bonne santé,
											moins cela coûtera de soigner les malades
											et plus il y aura d'avantages économiques
pour toutes les parties occupées
											à maintenir ces individus en bonne santé.
									","
											Efetivamente, todos os agentes do sistema
											são agora responsáveis por manter
os seus pacientes saudáveis
											e são incentivados a evitar quaisquer
intervenções médicas desnecessárias
											por simplesmente reduzir
o número de pessoas que ficam doentes.
											Quanto mais pessoas saudáveis houver,
											menor será o custo de tratar dos doentes
											e maior será o benefício económico
para todas as partes envolvidas
											em manter os indivíduos saudáveis.
									","
											Uygulamaya geçildiğinde
sistemdeki her oyuncu
											müşterilerin sağlıklı
kalmasından sorumlu olacak
											ve basitçe hastalanan kişi sayısını 
en aza indirerek
											gereksiz tıbbi müdahalelerden 
kaçınmaları teşvik ediliyor olacak.
											Ne kadar sağlıklı insan varsa
											hastayı tedavi etme masrafı o kadar az
											ve bireyi sağlıklı tutmak için dâhil olan
											tüm taraftarların ekonomik faydası 
o kadar yüksek olacak.
									",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
","
","
","
","
",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
											This change of the incentive
structure shifts, now,
											the attention of the complete
health care system
											away from providing isolated
and singular treatment options,
											towards a holistic view of what is useful
											for an individual
to stay healthy and live long.
									","
											Este cambio en la estructura 
de incentivos gira
											la atención del sistema sanitario 
en su totalidad.
											enfocado en tratamientos 
aislados y singulares,
											hacia una visión global de lo que es útil
											para un individuo
para mantenerse sano y vivir mucho tiempo.
									","
											Ce changement de la structure incitative
											détourne l'attention
de tout le système de santé
											des options de traitement
isolées et uniques
											pour l'orienter vers une vision
holistique de ce qui est utile
											pour qu'un individu
reste en bonne santé et vive longtemps.
									","
											A mudança na estrutura de incentivos
											muda a atenção de todo o sistema de saúde
											de fornecer opções de tratamento
isoladas e singulares
											para uma visão holística do que é útil
											para um indivíduo se manter saudável
e viver por muito tempo.
									","
											Teşvik yapısının bu değişimi,
											tüm sağlık sistemi dikkatini
											izole ve tekil tedavi seçeneklerinden
											bireyin sağlıklı 
ve uzun yaşamasına yönelik
											faydalı olan bütünsel
bir bakış açısına doğru kayıyor.
									",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
","
","
","
","
",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
											Now, to effectively preserve health,
											people will need to be willing
to share their health data
											on a constant basis,
											so that the health care system
understands early enough
											if any assistance with regard
to their health is needed.
											Physical examination,
											monitoring of lifetime health data
											as well as genetic sequencing,
cardiometabolic profiling
											and imaging-based technologies
											will allow customers to make,
											together with health coaches
and general practitioners,
											optimal and science-guided decisions —
											for their diet, their medication
and their physical activity —
											to diminish their unique probability
											to fall sick of an identified,
individual high-risk disease.
									","
											Ahora, para preservar la salud 
de manera efectiva,
											la gente tendrá que estar dispuesta
a compartir sus datos sanitarios
											de forma constante,
											para que el sistema de salud
identifique con antelación
											si existe la necesidad 
de asistencia sanitaria.
											Exámen físico,
											supervisión de datos sanitarios 
de por vida,
											así como la secuenciación genética,
perfil cardiometabólico
											y tecnologías basadas en imágenes,
											permitiría a los pacientes,
											junto con los orientadores de salud
y médicos generales,
											tomar decisiones óptimas 
basadas en evidencia científica
											como dieta, medicación y actividad física,
											para reducir sus altas 
probabilidades de riesgo
											de sufrir
una enfermedad en particular.
									","
											Pour préserver efficacement la santé,
											les gens devront être enclins
à partager leurs données de santé
											constamment
											afin que le système de santé
comprenne assez tôt
											si une assistance est nécessaire
concernant leur santé.
											Des examens médicaux,
											un suivi des données de santé
											ainsi qu'un séquençage génétique,
un profilage cardiométabolique
											et des technologies d'imagerie
											permettront aux clients de prendre,
											avec des coachs de santé
et des praticiens généralistes,
											des décisions optimales
et guidées par la science —
											pour leur régime, leur traitement
et leur activité physique —
											pour diminuer leur probabilité
											d'être atteint d'une maladie identifiée
pour laquelle ils sont à risque.
									","
											Para preservar a saúde efetivamente,
as pessoas precisarão
											de estar dispostas a partilhar
os seus dados de saúde
											de forma constante,
											para que o sistema de saúde
perceba de forma antecipada
											se qualquer assistência relacionada
com a saúde é necessária.
											Exames físicos,
											monitorização de dados de saúde
ao longo da vida,
											assim como sequenciação genética,
construção do perfil cardiometabólico
											e tecnologias de imagiologia
											permitirão aos pacientes,
											juntamente com os seus
nutricionistas e médicos,
											tomar as melhores decisões.
guiadas pela ciência,
											para a sua dieta, a sua medicação
e a sua atividade física,
											de forma a diminuir
a probabilidade individual
											de serem afetados por uma doença
identificada e de alto risco.
									","
											Sağlığın etkili olarak korunması için
											insanların sağlık verilerini
sürekli olarak paylaşmaya
											istekli olması gerekiyor,
											böylece sağlık hizmeti sistemi,
											sağlıklarıyla ilgili yardım gerektiğinde
erkenden fark edebilir.
											Fiziksel muayene,
											yaşam boyu sağlık
											verilerini genetik dizilim, 
kardiyometabolik
											profilleme ve görüntüleme tabanlı
											teknolojilerin izlenmesi
											müşterilerin sağlık koçları
ve pratisyenlerle
											belirlenmiş, bireysel, yüksek
riskli bir hastalığa
											yakalanma olasılığını azaltacak şekilde
											beslenme, ilaç 
ve fiziksel aktiviteleri için
											uygun ve bilime dayalı kararlar
almalarına izin veriyor.
									",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
"
","
","
","
","
",What if we paid doctors to keep people healthy?,Matthias Müllenbeck,10:40,"health,health care,economics,medical research,medicine"
