es,fr,de,title,speaker,duration,tags
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Disculpe. Gracias. Un placer. (Ayudante: Realmente un placer).
									","
											C'est tout ce qu'il se passe 
""ici et maintenant.""
									","
											in der Tat.) Unsere rechte Hemisphäre beschäftigt sich ganz mit dem
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Nuestro hemisferio derecho se ocupa del momento presente.
											Solo le concierne el aquí y ahora.
											Nuestro hemisferio derecho piensa en imágenes
											y aprende quinestéticamente a través del movimiento de nuestros cuerpos.
											La información, en forma de energía, fluye simultáneamente
											a través de todos nuestros sistemas sensoriales
											y explota en este enorme collage
											con la apariencia de este momento
											el gusto, el sabor de este momento...
											los sonidos y los sentimientos que provoca.
											Soy un ser hecho de energía conectado a la energía que me rodea
											a través de la conciencia de mi hemisferio derecho.
											Somos seres hechos de energía, conectados entre sí
											mediante la conciencia de nuestros hemisferios derechos como una familia humana.
											Y en este lugar,
											en este momento, somos hermanos y hermanas en este planeta,
											estamos aquí para hacer del mundo un lugar mejor.
											Y en este momento somos perfectos, completos y hermosos.
									","
											Notre hémisphère droit réfléchit en images
											et il apprend de façon dynamique 
grâce aux mouvements de notre corps.
											L'information se réparti simultanément 
sous forme d'énergie,
											dans tous nos systèmes sensoriels
											puis il explose en un montage énorme
											représentant ce moment précis,
											qu'est-ce qu'il sent et quel goût a-t-il,
											comment on le ressent et quel son a-t-il.
											Je suis une source d'énergie, 
connectée à l'énergie autour de moi
											grâce à la conscience 
de mon hémisphère droit.
											Nous sommes des sources d'énergie, 
connectées les unes aux autres
											par la conscience de notre hémisphère 
droit et nous formons une grande famille.
											Et ici,
											maintenant, nous sommes 
frères et soeurs sur cette planète,
											ici pour faire de ce monde
un endroit meilleur.
											A ce moment même, nous sommes 
parfaits, entiers et beaux.
											Mon hémisphère gauche — notre hémisphère 
gauche — est tout à fait différent.
											Notre hémisphère gauche réfléchit 
de façon linéaire et méthodique.
									","
											gegenwärtigen Moment. Es dreht sich alles um das ""hier und jetzt"".
											Unsere rechte Hemisphäre denkt in Bildern
											und lernt kinästhetisch durch die Bewegung unserer Körper.
											Informationen in Form von Energie strömen
											gleichzeitig durch all unsere Sinnessysteme herein
											und explodieren dann in dieser enormen Collage aus dem,
											wie der gegenwärtige Moment aussieht,
											wie dieser gegenwärtige Moment riecht und schmeckt,
											wie er sich anfühlt und wie er klingt.
											Ich bin ein energetisches Wesen, das mit der Energie um mich herum
											durch das Bewusstsein meiner rechten Hemisphäre verbunden ist.
											Wir sind energetische Wesen, die als menschliche Familie
											durch das Bewusstsein unserer rechten Hemisphären miteinander verbunden sind.
											Und hier,
											genau jetzt, sind wir Brüder und Schwestern auf dieser Welt,
											um diese Welt zu einem besseren Ort zu machen.
											Und in diesem Moment sind wir perfekt, vollkommen und schön.
											Meine linke Hemisphäre - unsere linke Hemisphäre - ist ein ganz anderer Ort.
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Mi hemisferio izquierdo, nuestro hemisferio izquierdo es un lugar muy diferente.
											Nuestro hemisferio izquierdo piensa lineal y metódicamente.
											El hemisferio izquierdo
											se concentra en el pasado y en el futuro.
											Este hemisferio está diseñado para sacar
											ese enorme collage del momento presente
											y observar los detalles, detalles y más detalles de esos mismos detalles.
											Luego, categoriza la información
											y la organiza, la asocia con todo
											lo que hemos aprendido en el pasado
											y la proyecta en el futuro de todas nuestras posibilidades.
											El hemisferio izquierdo piensa en forma de lenguaje.
											Es esa voz que escuchamos en el cerebro que me conecta a mí y
											mi mundo interno con mi mundo externo.
											Es esa vocecita que me dice: &amp;quot;Oye, tienes que recordar
											comprar plátanos cuando vuelvas a casa.
											Las necesito por la mañana&amp;quot;.
									","
											Notre hémisphère gauche
											c'est tout notre passé 
et tout notre futur.
											Notre hémisphère gauche 
est conçu pour traiter
											cet énorme montage du 
moment présent pour en
											faire ressortir les détails, les détails 
et encore les détails de ces détails.
											Il procède ensuite à une catégorisation et
											organise l'information, l'associe
											avec tout ce que nous avons 
appris dans le passé, et
											projette toutes nos possibilités 
dans le futur.
											De plus, notre hémisphère gauche 
réfléchit en communiquant.
											C'est ce bavardage constant du cerveau 
qui me connecte moi et mon
											monde intérieur avec mon monde extérieur.
											C'est cette petite voix 
qui me dit : ""Hé, n'oublie pas de
											prendre des bananes 
en rentrant à la maison.
											Il me les faut demain matin.""
											C'est cette intelligence 
calculatrice qui me rappelle
											que je dois faire ma lessive. Mais, 
encore plus important peut-être,
									","
											Unsere linke Hemisphäre denkt linear und methodisch.
											In unserer linken Hemisphäre
											dreht sich alles um die Vergangenheit und die Zukunft.
											Unsere linke Hemisphäre ist so gestaltet,
											sich diese enorme Collage des gegenwärtigen Moments vorzunehmen und
											anzufangen, Details über Details über diese Details auszusortieren.
											Sie kategorisiert und
											organisiert all diese Informationen und assoziiert sie
											mit allem, was wir jemals in der Vergangenheit gelernt haben und
											projiziert alle unsere Möglichkeiten auf die Zukunft.
											Und unsere linke Hemisphäre denkt in Sprache.
											Es ist das dauernde Gehirngeplapper, das mich und meine
											interne Welt mit meiner externen Welt verbindet.
											Es ist diese kleine Stimme, die mir sagt: ""Hey, du musst daran denken
											auf dem Heimweg Bananen zu kaufen.
											Ich brauche sie morgen.""
											Es ist diese kalkulierende Intelligenz, die mich daran erinnert,
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Es la inteligencia calculadora que me recuerda
											cuándo tengo que lavar la ropa. Pero quizá lo más importante,
											es que la vocecita me dice
											&amp;quot;Yo soy&amp;quot;. Y mientras mi hemisferio izquierdo me diga
											&amp;quot;Yo soy&amp;quot;, me vuelvo un ser separado.
											Me convierto en un individuo singular, independiente del flujo de energía
											que me rodea y separado de los otros.
											Y esa fue la parte del cerebro que perdí
											la mañana de mi derrame cerebral.
									","
											c'est cette petite voix qui me dit,
											""Je suis. Je suis."" Et aussitôt que mon 
hémisphère gauche me dit ""Je suis,""
											je deviens distincte.
											Je deviens une personne à part, 
détachée du flux d'énergie
											qui m'entoure et indépendante de vous.
											C'était cette zone de mon 
cerveau que j'avais perdu
											le matin de mon attaque.
											Ce matin-là, je me suis réveillée
											avec une douleur lancinante derrière mon 
oeil gauche. C'etait le genre de douleur —
									","
											wann ich meine Wäsche zu waschen habe. Aber am wichtigsten ist es vielleicht,
											dass mir diese kleine Stimme sagt:
											""Ich bin. Ich bin."" Und sobald mir meine linke Hemisphäre sagt ""Ich bin"",
											werde ich getrennt.
											Ich werde ein einzelnes Individuum, getrennt von dem Energiefluss
											um mich herum und getrennt von Ihnen.
											Und das war der Teil meines Gehirns,
											den ich am Morgen meines Schlaganfalls verlor.
											Am Morgen des Schlaganfalls wachte ich mit einem
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											En la mañana de mi derrame cerebral, me desperté
											con un dolor punzante en mi ojo izquierdo.
											Era un dolor cáustico... como el que aparece
											cuando mordemos un helado. Y aparecía...
											y desaparecía. Y otra vez, aparecía...
											y desaparecía. Era muy poco común
											para mí experimentar esta clase de dolor.
											Entonces pensé, bueno, simplemente empezaré con mi rutina normal.
									","
											caustique — que vous 
ressentez lorsque vous
											mordez dans une glace. 
Et cela m'a saisi —
											puis ça c'est calmé. Puis ça m'a saisi —
											puis ça c'est calmé. 
C'était assez inhabituel
											pour moi de ressentir de la douleur,
											alors je me suis dit, OK,
je vais faire comme d'habitude.
											Je me suis donc levée et j'ai sauté 
sur mon exerciseur elliptique,
											une machine qui fait 
travailler tout le corps.
									","
											pochenden Schmerz hinter meinem linken Auge auf. Und es war diese Art von
											Schmerz, ein brennender Schmerz, den man hat,
											wenn man in ein Eis beißt. Und er nahm mich gefangen -
											und ließ mich wieder los. Und nahm mich wieder gefangen -
											und ließ mich wieder los. Und es war für mich sehr ungewöhnlich
											überhaupt irgendeinen Schmerz zu erleben,
											also dachte ich, OK, ich beginne mit meiner normalen Routine.
											Ich stand auf und sprang auf meinen Cardiogleiter,
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Me levanté y me subí a la máquina para hacer ejercicios
											en la que se hace ejercicios para todo el cuerpo.
											Y mientras estoy moviéndome en esa cosa, me doy cuenta
											de que mis manos parecían garras primitivas agarrándose
											a la barra. Y pensé... es muy peculiar...
											y me miré el cuerpo y pensé...&amp;quot;Oh,
											soy una cosa extraña&amp;quot;. Y así fue como mi
											conciencia había cambiado mi percepción normal
											de la realidad, de ser la persona
											que está en la máquina viviendo la experiencia, a un espacio esotérico
											donde era testigo de que me observaba teniendo esa experiencia.
									","
											Je me lance à fond sur 
cette chose, puis je réalise
											que mes mains ressemblent à 
des pattes primitives aggripant
											les barres. Je me suis dit, 
""C'est très étrange.""
											Puis j'ai regardé mon corps 
et j'ai pensé, ""Ouais,
											Je ressemble à une chose bizarre. 
""C'était comme si
											ma conscience avait quitté 
ma perception normale
											de la réalité dans laquelle 
je suis la personne sur
											la machine en train de vivre cette expérience, 
pour aller vers un espace ésotérique
											à partir duquel je m'observe 
vivant cette expérience.
											C'était une sensation très 
étrange, et ma migraine
											s'accentuait. Je suis donc 
descendue de la machine,
									","
											ein Ganzkörper-Trainingsgerät.
											Und ich trainierte auf diesem Ding und realisierte,
											dass meine Hände wie primitive Klauen aussahen,
											die den Griff umklammerten. Und ich dachte: ""Das ist merkwürdig.""
											Ich sah an meinem Körper herab und dachte: Mensch, du
											siehst komisch aus."" Und es war, als ob
											sich mein Bewusstsein von meiner normalen Wahrnehmung der Realität entfernt
											hatte, in der ich die Person auf dem
											Trainingsgerät bin und diese Erfahrung mache, hin zu einem esoterischen Ort,
											von dem aus ich mich selbst sehe, wie ich diese Erfahrung mache.
											Und es war alles sehr merkwürdig und meine Kopfschmerzen
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Y eso realmente era extraño, y mi dolor de cabeza era
											cada vez peor. Entonces me bajé de la máquina
											y mientras caminaba por la sala,
											me di cuenta de que el interior de mi cuerpo
											se había desacelerado. Y cada paso era muy rígido
											y muy deliberado. No había fluidez en mis pasos
											y estaba esta limitación en el área de las percepciones,
											de modo que estaba enfocada en los sistemas internos.
											Estaba parada en el baño lista para
											meterme en la ducha y podía
											escuchar el diálogo dentro de mi cuerpo. Escuchaba una vocecita
											que me decía: &amp;quot;Músculos, contraerse.
											Músculos, relajarse&amp;quot;.
									","
											et je marche dans le salon, puis je
											réalise qu'à l'intérieur de mon corps
											tout est au ralenti. 
Chaque pas est lourd et
											très calculé. Il n'y a aucune 
fluidité de mouvement,
											et il y a ce resserrement 
dans la zone de perceptions,
											je me concentre donc 
sur les systèmes internes.
											Je suis debout dans la salle 
de bains, et je m'apprête
											à rentrer dans la douche, 
et je pouvais entendre le
											dialogue dans mon corps. 
J'ai entendu une petite voix
											qui disait,""OK. Vous les muscles, 
vous devez vous contracter.
											Vous les muscles, relaxez-vous.""
											Puis, j'ai perdu mon équilibre 
et je me retrouve contre le mur,
											Je baisse les yeux et regarde 
mon bras et je réalise
									","
											wurden immer schlimmer. Also verließ ich das Gerät
											und durchquerte mein Wohnzimmer und
											merkte, dass sich in meinen Körper
											alles stark verlangsamt hatte. Und jeder Schritt war sehr schwer
											und sehr bewusst. Mein Gang war schwerfällig
											und es gab diese Beschränkung in meiner Wahrnehmung,
											so dass ich mich ausschließlich auf die inneren Systeme konzentrierte.
											Und als ich in meinem Bad stand und
											in die Dusche gehen wollte, konnte ich sogar den
											Dialog in meinem Körper hören. Ich hörte die kleine Stimme sagen:
											""OK, Muskeln, ihr müsst euch zusammenziehen.
											Muskeln, ihr sollt euch entspannen.""
											Und dann verlor ich mein Gleichgewicht und lehnte mich gegen die Wand.
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Y fue entonces cuando perdí el equilibrio y me apoyé en la pared.
											Me miré el brazo y me di cuenta de que
											no podía definir los límites de mi cuerpo.
											No podía definir dónde comenzaba y dónde terminaba
											porque los átomos y las moléculas de mi brazo
											se mezclaban con los átomos y moléculas de la pared.
											Y todo lo que podía detectar era esta energía... energía.
									","
											que je ne peux plus délimiter 
le contour de mon corps.
											Je ne peux plus déterminer 
où je commence et où je finis
											puisque les atomes et 
les molécules de mon bras
											se mélangent aux atomes 
et molécules du mur.
											Je ne pouvais ressentir que 
cette énergie — énergie.
											Et je me demande. 
""Qu'est-ce qu'il m'arrive ?""
											Qu'est-ce qu'il se passe ?"". Et à ce 
moment, le brouhaha de mon cerveau —
									","
											Und ich schaute auf meinen Arm herunter und bemerkte,
											dass ich die Grenzen meines Körpers nicht mehr bestimmen konnte.
											Ich konnte nicht bestimmen, wo ich anfing und wo ich endete,
											denn die Atome und Moleküle meines Arms
											vermischten sich mit den Atomen und Molekülen der Wand.
											Das Einzige, was ich erkennen konnte, war diese Energie - Energie.
											Und ich fragte mich: ""Was fehlt dir?
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Y me pregunté... ¿Qué me pasa?...
											...¿Qué sucede?... Y en ese momento, mi vocecita...
											la vocecita del hemisferio izquierdo... quedó en silencio.
											Igual que cuando pulsamos el botón de silencio
											del mando a distancia. Silencio total.
											Y al principio, me sorprendí
											por el hecho de encontrarme dentro de una mente en silencio.
											Pero la magnificencia de la energía que me rodeaba me cautivó.
											Y como ya no podía identificar
											los límites de mi cuerpo, me sentía enorme y expansiva.
											Me sentía en comunión con la energía
											y era hermoso.
									","
											le bavardage de mon cerveau de l'hémisphère 
gauche — a brutalement stoppé.
											Comme si quelqu'un avait 
pris une télécommande
											et avait appuyé sur le bouton 
""mute"". Silence total.
											Et au départ j'étais 
surprise de me trouver
											à l'intérieur d'une tête silencieuse. 
Mais j'ai été immédiatement
											fascinée par la splendeur 
de l'énergie qui m'entourait.
											Et puisque je ne pouvais plus délimiter
											le contour de mon corps, 
je me sentais énorme et dilatée.
											Je me suis sentie entière avec 
toute cette énergie autour,
											et c'était magnifique.
											Puis, tout d'un coup mon 
hémisphère gauche revient
											en ligne, et me dit. 
""Hé ! On a un problème !
									","
											Was ist los?"" Und in diesem Moment wurde mein Gehirngeplapper,
											das Gehirngeplapper meiner linken Hemisphäre, ganz still.
											Als ob jemand eine Fernbedienung genommen
											und auf stumm geschaltet hätte. Eine absolute Stille.
											Und zuerst war ich darüber erschrocken, mich
											innerhalb eines stillen Geistes wiederzufinden. Aber dann war ich sofort
											gefangen von der Intensität der Energie um mich herum.
											Und da ich nicht länger die Grenzen meines Körpers bestimmen konnte,
											fühlte ich mich gewaltig und raumfüllend.
											Ich fühlte mich eins mit all der Energie
											und es war wunderbar dort.
											Dann plötzlich schaltete sich meine linke Hemisphäre wieder ein
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											De repente, mi hemisferio izquierdo vuelve a ponerse en línea
											y me dice... &amp;quot;¡Oye, tenemos un problema!
											Tenemos un problema y debemos buscar ayuda&amp;quot;.
											Y yo digo. &amp;quot;¡Ahh! Tengo un problema.
											Tengo un problema&amp;quot;. Y me dije &amp;quot;Bien. Bien. Tengo un problema&amp;quot;.
									","
											On a un problème ! 
On doit trouver de l'aide.""
											Et je répète,""Ahh ! J'ai un problème.
											J'ai un problème. ""Alors, c'est, 
""OK. OK. J'ai un problème !""
											Puis je suis immédiatement revenue
											à un état inconscient — 
et je fais allusion
									","
											und sagte zu mir: „Hey! Wir haben ein Problem!
											Wir haben ein Problem! Wir müssen Hilfe holen.“
											Und ich sagte: ""Ahh! Ich habe ein Problem.
											Ich habe ein Problem."" Es war wie, ""OK. OK. Ich habe ein Problem.""
											Aber dann verließ mich sofort wieder
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
											Inmediatamente después volví a estar a la deriva
											en mi conciencia... y a este espacio
											lo llamo afectuosamente La La Land.
											Era hermoso. Imaginen lo que sería estar
											totalmente desconectado de la voz del cerebro
											que nos conecta con el mundo externo.
									","
											à cet espace du Monde La La 
avec beaucoup de tendresse.
											Mais c'était superbe là-bas. 
Imaginez ce qu'on ressent
											lorsqu'on est totalement déconnecté 
du bavardage de votre cerveau
											qui vous connecte au monde externe.
											Alors je suis ici dans cet espace, 
et mon travail — et tout
											stress lié à mon travail — avait disparu.
									","
											mein Bewusstsein - und ich
											nenne diesen Platz liebevoll La-La-Land.
											Es war wunderschön dort. Stellen Sie sich vor, wie es wäre,
											wenn Sie von Ihrem Gehirngeplapper,
											das Sie mit der Außenwelt verbindet, völlig getrennt wären.
											Also war ich hier an diesem Ort und
									",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
"
","
","
",My stroke of insight,Jill Bolte Taylor,18:19,"biology,brain,consciousness,global issues,illness,science"
