en,fr,pt,title,speaker,duration,tags
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											So, before I get too overexcited, however,
											I would like to talk
about some of the challenges,
											some of the problems.
											Particularly, I'd like to describe
a failure of this approach.
											It occurred in 2005, or started in 2005.
											A grad student at Caltech named
John Stockton had a very good idea
											for what he called the ""Quantum Wiki,""
											or ""Qwiki"" for short.
									","
											Avant de trop m'enthousiasmer,
											j'aimerais parler de certains des défis,
											certains des problèmes.
											En particulier, j'aimerais décrire
un échec avec cette approche.
											Cela s'est produit en 2005,
ou a commencé en 2005.
											Un étudiant universitaire de Caltech,
John Stockton, a eu une très bonne idée
											pour ce qu'il a appelé « Quantum Wiki »,
											ou « Qwiki ».
									","
											Mas, antes de eu ficar
demasiado entusiasmado,
											gostava de falar de alguns dos desafios,
											alguns dos problemas.
											Em especial, gostava de descrever
um defeito nesta abordagem.
											Ocorreu em 2005,
ou começou em 2005.
											Um universitário, em Caltech,
chamado John Stockton
											teve uma ideia excelente
											para aquilo a que chamou
o ""Quantum Wiki"",
											ou ""Qwiki"", abreviadamente.
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											OK? It's a great idea.
											What he did with the Qwiki was —
											the idea of the Qwiki was that it
was going to be a great repository
											of human knowledge,
											much like Wikipedia.
											But instead of being focused
on general knowledge,
											it was going to be focused on
specialist knowledge in quantum computing.
											It was going be kind of
a supertextbook for the field,
											with information about
all the latest research,
											about what the big open problems
in the field were,
											people's speculation
about how to solve the problems,
											and so on.
											Like Wikipedia, the intention was
that it would be written by the users,
											in this case, by experts
in quantum computing.
											I was present at the conference at Caltech
in 2005, when it was announced.
											And some of the people who I spoke to
were very skeptical,
											but some of the people
were very excited by the idea.
											They were impressed by the implementation;
											they were impressed by the amount
of initial seed material
											which had been put on the site;
											and most of all,
they were excited by the vision.
											But just because they were excited,
											didn't mean they wanted
to take the time themselves to contribute.
											They hoped that other people would do so.
											And in the end, nobody, essentially,
											was really all that interested
in contributing.
											If you look today,
except in a few small corners,
											the Qwiki is essentially dead.
									","
											C'est une super idée.
											Ce qu'il a fait avec le Qwiki —
											l'idée du Qwiki était
que cela allait être un grand recueil
											des connaissances humaines,
											comme Wikipédia.
											Mais au lieu de se concentrer
sur des connaissances générales,
											il allait se concentrer
sur des connaissances spécialisées
											en informatique quantique.
											Cela allait être un formidable
traité pour le domaine
											avec des informations
sur les dernières recherches,
											sur les grands problèmes
qu'il y avait dans le domaine,
											des spéculations sur comment
résoudre les problèmes
											et ainsi de suite.
											Comme Wikipédia, l'objectif était
que ce soit écrit par les utilisateurs,
											dans ce cas par des experts
en informatique quantique.
											J'étais présent à la conférence à Caltech
en 2005, quand cela a été annoncé.
											Certains de ceux à qui j'ai parlé
étaient très sceptiques,
											mais d'autres étaient très
enthousiastes à cette idée.
											Ils étaient impressionnés
par l'implémentation,
											par la quantité initiale d'informations
											qui avait été mise sur le site
											et, surtout, la vision les enthousiasmait.
											Mais leur enthousiasme
											ne voulait pas dire qu'ils voulaient
prendre le temps de contribuer.
											Ils espéraient que d'autres le feraient.
											Finalement, contribuer
n'intéressait personne.
											Aujourd'hui, si vous regardez,
à part dans quelques coins,
											Qwiki est globalement mort.
									","
											Foi uma ideia ótima.
											A ideia do Qwiki era
											que ia ser um grande repositório
											do conhecimento humano,
											um pouco como a Wikipedia,
											Mas, em vez de se concentrar
no conhecimento geral,
											seria concentrado em conhecimentos
especializados em cálculo quântico,
											ia ser uma espécie
de super manual para essa área,
											com informações sobre
as últimas investigações,
											sobre quais eram os grandes problemas
em aberto, nessa área,

											a especulação das pessoas
sobre como resolver os problemas,
											etc.
											Tal como a Wikipedia, a intenção era
que seria escrito pelos utilizadores,
											neste caso, por especialistas
em cálculo quântico.
											Eu estive presente na conferência
em Caltech, em 2005,
											quando isto foi anunciado
											Algumas das pessoas com quem falei
mostraram-se muito céticas,
											mas outras pessoas ficaram
muito entusiasmadas com a ideia.
											Ficaram impressionadas
com a implementação,
											com a quantidade do material inicial,
											que tinha sido colocado no ""site"".
											Sobretudo, ficaram entusiasmadas
com a visão.
											Mas, lá porque estavam entusiasmadas
											isso não queria dizer que quisessem
gastar tempo para contribuir.
											Esperavam que fossem
outras pessoas a fazê-lo.
											Por fim, não havia ninguém
											interessado em contribuir.
											Se forem lá ver, hoje.
com exceção de uns cantinhos,
											o Qwiki está praticamente morto.
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											And, sad to say,
this is quite a common story.
											Many scientists, in fields ranging
from genetics to string theory,
											have tried to start science wikis
along very similar lines.
											And typically, they've failed
for essentially the same reason.
											It's not just science wikis, either.
											Inspired by Facebook,
											many organizations have tried to create
social networks for scientists,
											which will connect scientists
to other people with similar interests.
											So they can share things like data
or code, their ideas and so on.
											Again, it sounds like a good idea.
											But if you join one of these sites,
											you'll quickly discover
that they're essentially empty.
											They're virtual ghost towns.
											So what's going on?
What's the problem here?
											Why are these promising sites failing?
									","
											Je suis triste de rapporter
que c'est une histoire courante.
											Nombre de scientifiques,
											de domaines allant de la
génétique à la théorie des cordes,
											ont essayé de lancer des wikis
scientifiques de façon similaire.
											Généralement, ils ont échoué
pour les mêmes raisons.
											Il n'y a pas que les wikis scientifiques.
											Inspirées par Facebook,
											beaucoup d'organisations
ont essayé de créer
											des réseaux sociaux pour scientifiques,
											qui mettraient en lien les scientifiques
et des gens avec des intérêts similaires
											afin qu'ils partagent des données,
du code, des idées et ainsi de suite.
											Cela semble être une super idée.
											Mais si vous rejoignez l'un de ces sites,
											vous découvrirez rapidement
qu'ils sont globalement vides.
											Ce sont des villes fantômes virtuelles.
											Que se passe-t-il ? Quel est le problème ?
											Pourquoi ces sites
prometteurs échouent-ils ?
									","
											É triste dizê-lo,
mas é uma história comum.
											Muitos cientistas, em áreas que vão
desde a genética à teoria das cordas,
											têm tentado começar ""wikis"" científicos
segundo as mesmas linhas.
											Habitualmente, falharam,
essencialmente pela mesma razão.
											Mas não são só os ""wikis"" científicos.
											Inspiradas pelo Facebook,
											muitas organizações têm tentado criar
redes sociais para cientistas
											que interligariam cientistas
a outras pessoas
											com interesses semelhantes.
											Podiam partilhar coisas como dados
ou códigos, as suas ideias, etc.
											De novo, parece ser uma boa ideia.
											Mas, se aderirem a um desses ""sites"",
											depressa descobrirão
que estão praticamente vazios.
											São cidades fantasma virtuais.
											O que é que se passa?
Qual é o problema?
											Porque é que estes ""sites""
promissores fracassam?
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											Well, imagine that you're
an ambitious young scientist.
											In fact, I know some of you here
are ambitious young scientists.
											Imagine you're
an ambitious young scientist.
											You really would like to get a job —
a permanent job, a good job —
											doing the work that you love.
											But it's incredibly competitive
to get such jobs.
											Often, there'll be hundreds of very
highly qualified applicants for positions.
											And so you find yourself working
60, 70, 80 hours a week,
											doing the one thing that you know
will get you such a job,
											and that is writing scientific papers.
											You may think that the Qwiki
is a wonderful idea in principle,
											but you also know that writing
a single mediocre paper
											will do much more for your career
and your job prospects
											than a long series of brilliant
contributions to such a site.
											So even though you may like the idea
											and you may think it will advance
science more quickly,
											you find you just can't conceive of it
as being part of your job.
											It's not.
									","
											Imaginez que vous êtes
un jeune scientifique ambitieux.
											Je sais que certains d'entre vous
sont de jeunes scientifiques ambitieux.
											Imaginez que vous êtes
un jeune scientifique ambitieux.
											Vous aimeriez obtenir un emploi —
un emploi permanent, un bon emploi —
											pour faire ce que vous aimez.
											Mais obtenir un tel emploi
est très concurrentiel.
											Souvent, il y aura des centaines
de candidats hautement qualifiés.
											Vous vous retrouvez à travailler
60, 70, 80 heures par semaine
											à faire la chose qui, vous le savez,
vous permettra d'obtenir un tel emploi :
											rédiger des publications scientifiques.
											Vous pensez peut-être que Qwiki
est une idée géniale, en principe,
											mais vous savez que rédiger
une seule publication médiocre
											aidera beaucoup plus votre carrière
et vos perspectives d'emploi
											qu'une longue série
de contributions brillantes à un tel site.
											Même si vous aimez l'idée
											et pensez qu'elle fera
avancer la science plus vite,
											vous ne pouvez pas imaginer
que cela fasse partie de votre travail.
											Cela n'en fait pas partie.
									","
											Imaginem que são 
um jovem cientista ambicioso.
											Na verdade, sei que há aqui
jovens cientistas ambiciosos.
											Imaginem que são 
um jovem cientista ambicioso.
											Gostariam de arranjar um emprego
											— um emprego permanente,
um bom emprego —
											a fazer o trabalho que adoram.
											Mas há muita competição
para arranjar um emprego desses.
											Pode haver centenas de candidatos
altamente qualificados para uma posição.
											E acabam por trabalhar
60, 70, 80 horas por semana,
											a fazer a única coisa que sabem
que vos proporcionará um desses empregos,
											ou seja, escrever artigos científicos.
											Podem pensar que o Qwiki.
em princípio, é una ótima ideia
											mas também sabem que escrever
um único artigo medíocre
											fará muito mais pela vossa carreira
e pela perspetiva de um emprego
											do que uma longa série de contribuições
brilhantes para um ""site"" desses.
											Assim, mesmo que gostem da ideia,
											e possam pensar que faria progredir
a ciência mais rapidamente,
											acham que não a consideram
como fazendo parte do vosso trabalho.
											E não fazem.
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											The only things which can succeed
in this kind of environment
											are projects like the Polymath Project,
											which, even though they employ
an unconventional means to an end,
											they have an essential
conservatism about them.
											The end product of the Polymath Project
was still a scientific paper.
											In fact, it was several papers. Right?
											So unconventional means,
but conventional ends.
											So there's a kind of
conservatism about it.
											And don't get me wrong —
the Polymath Project is terrific,
											but it is a pity that scientists
can only use tools
											which have this kind of
conservative nature.
									","
											La seule chose qui peut marcher
dans ce genre d'environnement,
											ce sont les projets
comme le projet Polymath
											qui, même s'ils utilisent
des moyens non conventionnels,
											sont dotés d'un conservatisme essentiel.
											Le produit final du projet Polymath
était une publication scientifique.
											Ce furent même plusieurs
publications scientifiques.
											Des moyens non conventionnels,
mais un objectif conventionnel.
											Il y a donc un certain conservatisme.
											Comprenez-moi bien,
le projet Polymath est extraordinaire,
											mais il est dommage que les scientifiques
puissent seulement utiliser des outils
											de nature conservative.
									","
											As únicas coisas que podem ter êxito
com este tipo de ambiente
											são os projetos como o Projeto Polymath
											que, embora achem que estão a usar
um meio pouco convencional para um fim,
											têm um conservadorismo essencial.
											O produto final do Projeto Polymath
era um artigo científico.
											Com efeito, foram vários artigos.
											Um meio pouco convencional,
mas uma finalidade convencional,
											Assim, há um tipo de
conservadorismo nele.
											Não me interpretem mal,
o Projeto Polymath é fabuloso,
											mas é uma pena que os cientistas
só usem ferramentas
											que têm este tipo 
duma natureza conservadora.
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											So let me tell you a story
about an instance
											where we moved away
from this conservatism.
											It's a rare story where
the conservatism has been broken.
											It occurred in the 1990s,
when, as you know,
											for the first time, biologists were taking
large amounts of genetic data
											to collect in the Human Genome Project.
											And there were sites online
											which would allow biologists
to upload that data
											so it could be shared
with other people around the world
											and analyzed by other people.
											Probably the best known of these
is the site GenBank,
											which some of you may
have heard of or used.
											And these sites, like GenBank,
											had the problem in common with Qwiki
that scientists — they're not paid
											or rewarded for sharing their data.
											It's all about publishing papers.
											So there was a considerable reluctance
to actually upload the data.
											Yet, everybody could see
that this was silly —
											it was obvious that this
was the right thing to do.
											But just because it was obvious
											didn't mean that people
were actually doing it.
									","
											Je vais vous raconter un exemple
											où nous nous sommes éloignés
de ce conservatisme.
											C'est une histoire rare où
le conservatisme a été dépassé.
											Cela s'est produit dans les années 90
alors que, comme vous le savez,
											pour la première fois,
											des biologistes récoltaient
de grandes quantités de données génétiques
											pour réaliser le projet génome humain.
											Il y avait des sites en ligne
											qui permettaient aux biologistes
de publier ces données
											pour qu'elles soient partagées
à travers le monde
											et analysées par d'autres.
											Le plus connu de ces sites
est certainement la GenBank,
											que vous pouvez
connaître ou avoir utilisé.
											Ces sites, tels que celui de GenBank,
											avaient le même problème que Qwiki :
les scientifiques ne sont pas payés
											ni récompensés pour avoir
partagé leurs données.
											Il est question
de publications scientifiques.
											Il y avait une réticence considérable
à publier les données.
											Pourtant, tout le monde voyait bien
que cela était idiot —
											il était évident que c'était
ce qu'il fallait faire.
											Mais que cela soit évident
											ne signifiait pas
que les gens le faisaient.
									","
											Vou contar uma história
sobre uma ocasião
											em que nos afastámos
desse conservadorismo.
											É uma história rara
em que o conservadorismo desapareceu.
											Ocorreu nos anos 90 quando,
como sabem, pela primeira vez,
											os biólogos estavam a obter
grande quantidade de informações genéticas
											para o Projeto do Genoma Humano.
											Havia ""sites online""
											que permitiam que os cientistas
publicassem essas informações
											para serem partilhadas
com outras pessoas pelo mundo inteiro
											e serem analisadas por outras pessoas.
											O ""site"" mais conhecido
era, provavelmente o GenBank
											de que talvez alguns de vocês
tenham ouvido falar ou tenham usado.
											Esses ""sites"", como o GenBank,
											tinham o mesmo problema do Qwiki
— os cientistas não eram pagos
											nem recompensados por partilharem
as suas informações.
											Tratava-se só de publicar artigos.
											Havia uma relutância considerável
em publicar essas informações.
											Mas toda a gente percebia
que era uma estupidez.
											Era óbvio que aquilo
era o que se devia fazer.
											Mas, lá por ser óbvio,
											não significava que as pessoas o fizessem.
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
											So a meeting was convened
in Bermuda in 1996
											of many of the world's leading
molecular biologists.
											And they sat and they discussed
the problem for several days,
											and they came up with what are now
called the Bermuda Principles,
											which state that:
											first, once human genetic data
is taken in the lab,
											it should be immediately uploaded
											to a site like GenBank;
											and two, that the data
would be in the public domain.
											And these principles were given teeth,
											because they were taken by the big
scientific grant agencies —
											the US National Institutes of Health,
the UK Wellcome Trust —
											and actually baked into policy.
											So it meant that if you were a scientist
who wanted to work on the human genome,
											you had to agree to abide
by these principles.
											And today, I'm very pleased
to say, as a result,
											you can go online — anybody here —
and download the human genome.
									","
											Une réunion a été organisée
aux Bermudes en 1996
											avec beaucoup des biologistes
moléculaires les plus éminents.
											Ils ont discuté du problème
pendant plusieurs jours
											et ont proposé ce que l'on appelle
les accords des Bermudes
											qui affirment :
											un, une fois les données
génétiques humaines dans un labo,
											elles devraient être
publiées immédiatement
											sur un site comme GenBank ;
											deux, les données seront
dans le domaine public.
											Ces accords avaient du poids
											car les agences de subventions
scientifiques les ont adoptés —
											les Instituts américains pour la santé,
le Wellcome Trust britannique —
											et incorporées aux politiques.
											Si vous étiez un scientifique
voulant travailler sur le génome humain,
											vous deviez accepter
de respecter ces accords.
											Aujourd'hui, je suis ravi de dire,
en conséquence de cela,
											vous pouvez tous aller en ligne
et télécharger le génome humain.
									","
											Assim, foi organizada uma reunião
nas Bermudas, em 1996,
											de muitos biólogos moleculares,
os mais destacados no mundo.
											Reuniram-se e analisaram
o problema, durante dias,
											e acabaram com o que
hoje se chama os Princípios das Bermudas,
											que afirmam o seguinte;
											Primeiro, logo que se obtenham,
em laboratório, dados genéticos humanos,
											devem ser imediatamente publicados
											num ""site"" como o GenBank,
											Segundo, esses dados
devem ser do domínio público.
											Esses princípios tiveram muita força
											porque foram assumidos pelas
importantes organizações científicas
											— os Institutos Nacionais de Saúde
dos EUA, o Wellcome Trust do Reino Unido —
											e transformados numa política.
											Isso significou que um cientista,
que quisesse trabalhar no genoma humano,
											tinha que concordar com esses princípios.
											Tenho a satisfação de poder dizer
que, hoje, em consequência disso,
											qualquer um de nós pode ir à Internet
e obter o genoma humano.
									",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
"
","
","
",Open science now!,Michael Nielsen,16:22,"Internet,TEDx,collaboration,open-source,science,technology,crowdsourcing,data"
