en,fr,es,title,speaker,duration,tags
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											We all know the saying,
											""There's no time like the present.""
											But nowadays, it can feel
like there's no time but the present.
											What's immediate and ephemeral
seems to dominate our lives,
											our economy and our politics.
											It's so easy to get caught up
in the number of steps we took today
											or the latest tweet
from a high-profile figure.
											It's easy for businesses to get caught up
in making immediate profits
											and neglect what's good
for future invention.
											And it's far too easy
for governments to stand by
											while fisheries and farmland are depleted
											instead of conserved
to feed future generations.
											I have a feeling that, at this rate,
											it's going to be hard for our generation
to be remembered as good ancestors.
											If you think about it,
our species evolved to think ahead,
											to chart the stars,
											dream of the afterlife,
											sow seeds for later harvest.
											Some scientists call this superpower
that we have ""mental time travel,""
											and it's responsible for pretty much
everything we call human civilization,
											from farming to the Magna Carta
											to the internet —
											all first conjured in the minds of humans.
									","
											On connaît tous le proverbe
											« il ne faut pas remettre au lendemain
ce qu’on peut faire le jour même. »
											Mais de nos jours, je sens qu’il n’y a
plus de lendemain, rien que le présent.
											Ce qui est immédiat et éphémère 
semble dominer nos vies,
											notre économie et notre politique.
											Il est si facile d’être happé par le 
nombre de décisions prises aujourd’hui,
											ou par le dernier tweet
d'une personnalité en vue.
											Il est facile pour les entreprises
d’être tenues par les profits immédiats
											et de négliger ce qui est bon
pour l'innovation future.
											Et c’est beaucoup trop facile pour
les gouvernements de ne rien faire,
											alors que la mer et les terres cultivables
sont appauvries,
											au lieu de les préserver
pour nourrir les générations futures.
											J’ai le sentiment qu’à ce rythme,
il va être difficile qu’on se souvienne
											de notre génération 
comme de bons ancêtres.
											Si vous y réfléchissez, 
notre espèce a évolué
											pour penser l'avenir,
pour anticiper les étoiles,
											rêver de l’au-delà, semer des graines
pour la prochaine moisson.
											Certains scientifiques appellent
ce pouvoir magique que nous avons
											le « voyage temporel mental »
											et cela a permis presque
tout ce que nous appelons
											la civilisation humaine,
de l'agriculture à la Magna Carta,
											à Internet –
											tout cela étant d'abord apparu
dans les esprits des humains.
									","
											Ya conocen el dicho:
											""El mejor momento es el presente"".
											Pero, hoy en día, a veces parece
que solo hay tiempo para el presente.
											Lo inmediato, lo efímero
parece dominar nuestras vidas,
											nuestra economía y nuestra política.
											Es tan fácil enfrascarnos
en la cantidad de pasos que dimos hoy
											o en el último tweet
de alguna figura prominente.
											Para las empresas, es fácil
dejarse llevar por el beneficio inmediato
											y dejar de lado cosas
que son buenas para el futuro.
											Y a los Gobiernos les resulta muy fácil
quedarse de brazos cruzados
											mientras se agotan los recursos
marítimos y agropecuarios,
											en lugar de preservarlos
para alimentar a futuras generaciones.
											Tengo la impresión de que, a este ritmo,
											es difícil que nuestra generación
pase a la historia como un buen ancestro.
											Pensándolo bien, nuestra especie
evolucionó para pensar a futuro,
											para estudiar las estrellas,
											soñar con la vida después de la muerte,
											sembrar semillas para cosechar después.
											Para algunos científicos, este superpoder
de ""viajar mentalmente por el tiempo"",
											es la causa de prácticamente todo
lo que llamamos civilización humana.
											Desde la agricultura,
pasando por la Carta Magna
											y hasta hasta Internet:
											todo fue concebido por la mente humana.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											But let's get real:
											if we look around us today,
											we don't exactly seem to be
using this superpower quite enough,
											and that begs the question: Why not?
											What's wrong is how our communities,
businesses and institutions are designed.
											They're designed in a way
that's impairing our foresight.
											I want to talk to you
about the three key mistakes
											that I think we're making.
									","
											Mais soyons réalistes :
											si nous regardons autour de nous
aujourd'hui,
											il ne semble pas vraiment que nous 
utilisions assez ce superpouvoir,
											d'où la question : pourquoi ?
											Ce qui ne va pas, c’est la façon

											dont nos communautés, nos entreprises
et nos institutions sont conçues.
											Elles sont conçues d’une façon
qui perturbe notre anticipation.
											Je veux vous parler de trois erreurs clés
que, selon moi, nous commettons.
									","
											Pero, seamos realistas,
											si miramos a nuestro alrededor hoy en día
											parece que no estamos usando
este superpoder mucho que digamos.
											La pregunta obvia es: ¿por qué no?
											El error está en el diseño
											de nuestras comunidades,
empresas e instituciones.
											Están diseñadas de forma tal
que reducen con nuestra visión a futuro.
											Quiero hablarles
											de los tres principales errores
que creo que estamos cometiendo.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											The first mistake is what we measure.
											When we look at the quarterly
profits of a company
											or its near-term stock price,
											that's often not a great measure
											of whether that company
is going to grow its market share
											or be inventive in the long run.
											When we glue ourselves to the test scores
that kids bring back from school,
											that's not necessarily
what's great for those kids' learning
											and curiosity in the long run.
											We're not measuring
what really matters in the future.
									","
											La première erreur est
ce que nous mesurons.
											Quand nous regardons les profits
trimestriels d'une entreprise,
											ou le cours à court terme de ses actions,
											ce n’est souvent pas une bonne mesure
											pour savoir si l'entreprise va 
accroître sa part de marché
											ou être innovante sur le long terme.
											Quand nous restons scotchés
sur les bulletins scolaires des enfants,
											ce n'est pas nécessairement ce qui est bon
pour leur apprentissage
											et leur curiosité sur le long terme.
											Nous ne mesurons pas ce qui compte
vraiment pour le futur.
									","
											El primer error es lo que medimos.
											Los resultados trimestrales de una empresa
											o el valor de sus acciones a corto plazo
											muchas veces no son un buen indicador
											de que vaya a aumentar
su cuota de mercado
											o de que vaya a ser
innovadora a largo plazo.
											Obsesionarnos con los resultados
de los exámenes escolares
											no es necesariamente lo mejor
para la educación y la curiosidad
											de los niños a largo plazo.
											No estamos midiendo lo que es
realmente importante para el futuro.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											The second mistake we're making
that impairs our foresight
											is what we reward.
											When we celebrate a political leader
or a business leader
											for the disaster she just cleaned up
											or the announcement she just made,
											we're not motivating that leader
											to invest in preventing
those disasters in the first place,
											or to put down payments on the future
by protecting communities from floods
											or fighting inequality
											or investing in research and education.
									","
											Notre deuxième erreur,
qui nuit à notre anticipation,
											c'est ce que nous récompensons.
											Lorsque nous célébrons une leader 
politique ou une cheffe d'entreprise
											pour le désastre qu'elle vient juste 
de réparer
											ou pour la déclaration qu'elle vient 
juste de faire,
											nous ne motivons pas cette leader
											à investir prioritairement 
dans la prévention de ces désastres
											ou à diminuer les paiements futurs
en protégeant les communautés
											des inondations, en combattant l'inégalité
											ou en investissant
dans la recherche et l'éducation.
									","
											El segundo error que cometemos
y nos limita la visión a futuro
											es lo que recompensamos.
											Cuando celebramos
a un político o a un empresario
											por el desastre que acaba de arreglar
											o el anuncio que acaba de hacer,
											no estamos motivando a ese líder
											a que invierta en prevenir
esos desastres en primer lugar,
											o a que invierta en el futuro,
											ya sea protegiendo comunidades
en riesgo de inundación,
											luchando contra la desigualdad
											o haciendo inversiones
en investigación y educación.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											The third mistake
that impairs our foresight
											is what we fail to imagine.
											Now, when we do think about the future,
											we tend to focus
on predicting exactly what's next,
											whether we're using horoscopes
or algorithms to do that.
											But we spend a lot less time imagining
all the possibilities the future holds.
											When the Ebola outbreak
emerged in 2014 in West Africa,
											public health officials around the world
had early warning signs
											and predictive tools
											that showed how
that outbreak might spread,
											but they failed to fathom that it would,
											and they failed to act
in time to intervene,
											and the epidemic grew
to kill more than 11,000 people.
											When people with lots of resources
and good forecasts
											don't prepare for deadly hurricanes,
											they're often failing to imagine
how dangerous they can be.
									","
											La troisième erreur nuisible
à notre anticipation
											est ce que nous n'arrivons pas à imaginer.
											Quand nous réfléchissons au futur,
											nous avons tendance à viser
la prédiction exacte de ce qui suit,
											que ce soit en utilisant des horoscopes
ou des algorithmes.
											Mais nous passons 
beaucoup moins de temps
											à imaginer toutes les possibilités
qu'offre le futur.
											Quand l'épidémie d'Ebola est apparue
en 2014, en Afrique de l'Ouest,
											les services de santé publics à travers
le monde avaient des signaux d'alarme
											et des outils de prédiction qui montraient
comment cette épidémie pouvait s'étendre,
											mais ils n'ont pas réussi à envisager
qu'elle allait se propager,
											et ils n'ont pas réussi 
à intervenir à temps
											et l'épidémie a crû et a tué
plus de 11 000 personnes.
											Quand des gens dotés
de nombreuses ressources
											et de bonnes prévisions
ne se préparent pas à ouragans meurtriers,
											souvent, ils n'arrivent pas à imaginer
combien ils peuvent être dangereux.
									","
											El tercer error que reduce
nuestra visión a futuro
											es lo que no somos capaces de imaginar.
											Cuando pensamos en el futuro,
											en general, tratamos de predecir
exactamente lo que va a suceder,
											ya sea con horóscopos o algoritmos.
											pero pasamos mucho menos tiempo imaginando
todas las posibilidades del futuro.
											Cuando estalló la crisis del ébola
en África occidental en 2014,
											los organismos públicos en todo el mundo
contaban con señales de alerta temprana
											y herramientas de predicción que mostraban
											cómo podría llegar a propagarse el virus.
											Pero no se dieron cuenta de que lo haría,
											no intervinieron a tiempo
											y la epidemia avanzó
hasta matar 11 000 personas.
											Cuando aquellos que tienen
amplios recursos y buenos pronósticos
											no se preparan para lidiar
con huracanes devastadores,
											es porque, muchas veces,
no son capaces de imaginar
											lo peligrosos que pueden llegar a ser.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											Now, none of these mistakes
that I've described,
											as dismal as they might sound,
											are inevitable.
											In fact, they're all avoidable.
											What we need to make
better decisions about the future
											are tools that can aid our foresight,
											tools that can help us think ahead.
											Think of these as something
like the telescopes
											that ship captains of yore used
when they scanned the horizon.
											Only instead of for looking
across distance and the ocean,
											these tools are for looking
across time to the future.
											I want to share with you a
few of the tools
											that I've found in my research
											that I think can help us with foresight.
									","
											Maintenant, aucune de ces erreurs
que j'ai décrites,
											aussi lamentables soient-elles,
											n'est inévitable.
											En fait, on peut toutes les éviter.
											Pour mieux décider pour le futur,
											il nous faut des outils qui nous aident
à anticiper, à penser l'avenir.
											Pensez à ces genres de télescopes
											que les capitaines de navires d’antan
utilisaient pour scruter l'horizon.
											Si au lieu de regarder
à travers l'espace et l'océan,
											ces outils permettaient de regarder
à travers le temps et vers le futur.
											Je veux vous partager 
quelques outils
											découverts lors de ma recherche
											qui, selon moi, peuvent nous aider
en termes d'anticipation.
									","
											Ahora bien, estos errores,
											por más deprimentes que suenen,
											no son inevitables.
											En realidad, son todos evitables.
											Para tomar mejores decisiones,
necesitamos herramientas
											que nos ayuden a ver el futuro
y a pensar por adelantado.
											Piensen en los telescopios
											que usaban los marineros de antaño
cuando avistaban el horizonte.
											Solo que, en lugar de mirar
a la distancia en el océano,
											estas herramientas miran
en el tiempo hacia el futuro.
											Quiero hablarles de algunas herramientas
											que he encontrado en mis investigaciones
											y creo que pueden ayudarnos
con nuestra visión a futuro.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											The first tool I want to share with you
											I think of as making
the long game pay now.
											This is Wes Jackson, a farmer
I spent some time with in Kansas.
											And Jackson knows
											that the way that most crops
are grown around the world today
											is stripping the earth
of the fertile topsoil
											we need to feed future generations.
											He got together
with a group of scientists,
											and they bred perennial grain crops
which have deep roots
											that anchor the fertile topsoil of a farm,
											preventing erosion
and protecting future harvests.
											But they also knew
											that in order to get farmers
to grow these crops in the short run,
											they needed to boost
the annual yields of the crops
											and find companies willing
to make cereal and beer using the grains
											so that farmers could reap profits today
by doing what's good for tomorrow.
									","
											Le premier outil que je veux 
partager avec vous,
											c'est comme si le long terme
se réalisait dès aujourd'hui.
											Voici Wes Jackson, un fermier 
avec qui j’ai passé un moment au Kansas.
											Et Jackson sait que
											la plupart des modes de culture
dans le monde aujourd'hui
											dépouillent la terre
de la fertile couche de terre arable
											nécessaire pour nourrir 
les générations futures.
											Il s’est rapproché
d'un groupe de scientifiques,
											et ils ont cultivé des cultures de 
céréales pérennes avec de longues racines
											qui stabilisent la fertile 
couche arable d'une ferme,
											évitant l’érosion et protégeant
les récoltes futures.
											Mais ils savaient aussi
											que pour trouver des fermiers prêts
à cultiver ces semences à court terme,
											ils avaient besoin d'accroître
les rendements annuels de ces cultures
											et de trouver des entreprises
produisant des céréales et de la bière
											pour que les fermiers 
puissent faire des profits aujourd'hui
											avec ce qui est bon pour demain.
											C'est une stratégie testée et validée.
									","
											La primera herramienta
que quiero compartir
											es algo así como apostar a largo plazo
pero con los resultados ahora.
											Este es Wes Jackson, un agricultor
con quien me encontré en Kansas.
											Jackson sabe
											que la mayoría de los métodos de cultivo
utilizados hoy en día en todo el mundo
											deterioran la capa fértil de la tierra
											que necesitamos para alimentar
a las generaciones futuras.
											Junto con un grupo de científicos
											cultivaron una variedad de grano perenne
											con raíces profundas
que sujetan la capa fértil
											previniendo así la erosión
y protegiendo las futuras cosechas.
											Pero también sabían
											que para incentivar a los agricultores
a cultivar estos granos en el corto plazo
											debían aumentar el rendimiento anual
											y encontrar empresas dispuestas
a hacer cereales y cerveza con ellos
											para que los agricultores pudieran ver hoy
el beneficio de algo bueno para el futuro.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											And this is a tried-and-true strategy.
											In fact, it was used
by George Washington Carver
											in the South of the United States
after the Civil War
											in the early 20th century.
											A lot of people have probably heard
of Carver's 300 uses for the peanut,
											the products and recipes
that he came up with
											that made the peanut so popular.
											But not everyone knows
why Carver did that.
											He was trying to help
poor Alabama sharecroppers
											whose cotton yields were declining,
											and he knew that planting
peanuts in their fields
											would replenish those soils
											so that their cotton yields
would be better a few years later.
											But he also knew it needed
to be lucrative for them in the short run.
									","
											En fait, George Washington Carver
l'a utilisée
											dans le sud des États-Unis
après la guerre de Sécession
											au début du XXe siècle.
											Beaucoup ont probablement
déjà entendu parler de ses 300 usages
											de la cacahuète,
de ses produits et de ses recettes,
											qui ont rendu la cacahuète si populaire.
											Mais peu savent pourquoi Carver 
a fait cela.
											Il essayait d’aider
les pauvres métayers d’Alabama
											dont les rendements cotonniers déclinaient
											et il savait que s'ils plantaient
des cacahuètes,
											ils enrichiraient ces sols
											et qu'ainsi, les rendements en coton
s'amélioreraient par la suite.
											Mais il savait aussi qu’il fallait que
ce soit lucratif pour eux à court terme.
									","
											Se ha demostrado
que la estrategia funciona.
											De hecho, la usó George Washington Carver
											en el sur de los EE. UU.
luego de la guerra civil
											a principios del siglo XX.
											Muchos habrán oído hablar
de los 300 usos para el maní de Carver,
											los productos y recetas que él inventó
											y tanta popularidad le dieron al maní.
											Pero no todos saben por qué lo hizo.
											Estaba tratando de ayudar
a los pobres agricultores en Alabama,
											porque sus cosechas de algodón
perdían rendimiento
											y él sabía que, si plantaban maní,
el suelo se recuperaría
											y el rendimiento del algodón
mejoraría en los años subsiguientes.
											Pero también sabía que necesitaban
un ingreso en el corto plazo.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											Alright, so let's talk
about another tool for foresight.
											This one I like to think of
as keeping the memory of the past alive
											to help us imagine the future.
											So I went to Fukushima, Japan
											on the sixth anniversary
of the nuclear reactor disaster there
											that followed the Tohoku earthquake
and tsunami of 2011.
											When I was there, I learned
about the Onagawa Nuclear Power Station,
											which was even closer
to the epicenter of that earthquake
											than the infamous Fukushima Daiichi
that we all know about.
											In Onagawa, people in the city
actually fled to the nuclear power plant
											as a place of refuge.
											It was that safe.
											It was spared by the tsunamis.
											It was the foresight of just one engineer,
											Yanosuke Hirai,
											that made that happen.
											In the 1960s, he fought
to build that power plant
											farther back from the coast
											at higher elevation
and with a higher sea wall.
											He knew the story of his hometown shrine,
											which had flooded
in the year 869 after a tsunami.
											It was his knowledge of history
that allowed him to imagine
											what others could not.
									","
											Passons à un autre outil d'anticipation.
											Celui-là, j'aime le penser comme celui qui
garde vivante la mémoire du passé
											pour nous aider à imaginer le futur.
											Je suis donc allée à Fukushima, au Japon,
											pour le sixième anniversaire
de la catastrophe nucléaire,
											consécutive du tremblement de terre 
Tohoku et du tsunami de 2011.
											Quand j’étais là-bas, j’ai entendu parler
de la centrale nucléaire d’Onagawa
											qui était encore plus proche 
de l’épicentre du tremblement de terre
											que la tristement célèbre Fukushima 
Daiichi, que nous connaissons tous.
											A Onagawa, les habitants, en fait,
											ont fui vers la centrale nucléaire 
pour s'y réfugier.
											C'était si sûr.
											C'était épargné par les tsunamis.
											C'est l’anticipation d’un seul ingénieur,
Yanosuke Hirai,
											qui rendit cela possible.
											Dans les années 60, il s'est battu
pour construire cette centrale
											plus loin de la côte
											à un niveau plus élevé
et derrière une digue plus haute.
											Il connaissait l’histoire du temple
de sa ville natale,
											qui avait été englouti en 869 
après un tsunami.
											C’était sa connaissance de l’histoire
qui lui a permis d’imaginer
											ce que les autres n'ont pas pu penser.
									","
											Hablemos ahora de otra herramienta
para la visión de futuro.
											Esta se trata de mantener vivo
el recuerdo del pasado
											para ayudarnos a imaginar el futuro.
											Fui a Fukushima, Japón,
											para el sexto aniversario
del desastre nuclear
											que ocurrió luego del terremoto
y del tsunami en Tohoku en 2011.
											Durante mi estadía me enteré
de la central nuclear de Onagawa,
											que estaba aún más cerca
del epicentro del terremoto
											que la infame Fukushima Daiichi,
que todos conocemos.
											En Onagawa, la gente huyó de la ciudad
											para refugiarse en la central nuclear.
											Era así de seguro.
											Quedó a salvo del tsunami.
											Fue la previsión de un solo ingeniero,
											Yanosuke Hirai,
											que lo hizo posible.
											En los años 60
											él abogó para que la planta
se construyera más lejos de la costa,
											en un punto más elevado
y con una escollera más alta.
											Conocía la historia del santuario
en su ciudad natal,
											que se había inundado en el año 869
como consecuencia de un tsunami.
											Su conocimiento de la historia
											le permitió imaginar
lo que otros no podían.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											OK, one more tool of foresight.
											This one I think of
as creating shared heirlooms.
											These are lobster fishermen
on the Pacific coast of Mexico,
											and they're the ones who taught me this.
											They have protected
their lobster harvest there
											for nearly a century,
											and they've done that
by treating it as a shared resource
											that they're passing on to their collected
children and grandchildren.
											They carefully measure what they catch
											so that they're not taking
the breeding lobster out of the ocean.
											Across North America,
there are more than 30 fisheries
											that are doing something
vaguely similar to this.
											They're creating long-term stakes
in the fisheries known as catch shares
											which get fishermen to be motivated
											not just in taking whatever they can
from the ocean today
											but in its long-term survival.
									","
											OK, un autre outil d’anticipation.
											Celui-ci, j'y pense comme
à la création d'un patrimoine partagé.
											Voici des pêcheurs de homards
sur la côte pacifique du Mexique,
											et ce sont eux qui m'ont enseigné cela.
											Ils ont protégé leurs prises de homards
											pendant presque d'un siècle,
											et ils l’ont fait en les traitant
comme une ressource partagée
											qu’ils transmettent
à leurs enfants et petits-enfants.
											Ils mesurent avec précaution
ce qu'ils attrapent
											de façon à ce qu'ils n'éteignent pas
la reproduction des homards dans l'océan.
											A travers l’Amérique du Nord,
il y a plus de 30 pêcheries
											qui font quelque chose
d'à peu près similaire.
											Ils créent des jalons à long terme dans
les pêcheries, dits « parts de prises »
											ce qui amène les pêcheurs 
à être motivés
											pas uniquement par une pêche maximale
											mais par sa durabilité à long terme.
									","
											OK, una herramienta más
para la visión a futuro.
											Esta se trata de crear
reliquias compartidas.
											Estos pescadores de langosta
en la costa del Pacífico en México,
											son los que me enseñaron esto.
											Han estado protegiendo
esta cosecha de langosta
											durante casi un siglo,
											y lo han conseguido porque lo ven
como un recurso compartido
											que pasa a las manos
de sus hijos y nietos.
											Miden cuidadosamente lo que pescan
											para asegurarse de agotar
la langosta en el océano.
											En América del Norte,
hay más de 30 pesquerías
											que están haciendo algo similar a esto.
											Están implementando cuotas de captura
											que motivan a los pescadores,
											no solo a capturar lo que puedan hoy,
											sino también a pensar
en el futuro del océano.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											Now there are many,
many more tools of foresight
											I would love to share with you,
											and they come from all kinds of places:
											investment firms that look
beyond near-term stock prices,
											states that have freed their elections
											from the immediate interests
of campaign financiers.
											And we're going to need to marshal
as many of these tools as we can
											if we want to rethink what we measure,
											change what we reward
											and be brave enough
to imagine what lies ahead.
									","
											Il y a beaucoup
plus d’outils d’anticipation
											que j’aimerais partager avec vous,
											et ils viennent de tous horizons :
											des sociétés de placement qui
regardent au-delà du court terme,
											des États qui ont libéré leurs élections
											des intérêts immédiats
de ceux qui financent les campagnes.
											Et il va nous falloir rassembler
le maximum de ces outils
											si nous voulons repenser
ce que nous mesurons,
											changer ce que nous valorisons,
											et être assez courageux pour imaginer
ce qu'il y a devant nous.
									","
											Hay muchas más herramientas
para la visión a futuro
											que me encantaría compartir
											y que son muy variadas:
											inversionistas que ven más allá
del valor de las acciones a corto plazo,
											países que han liberado sus elecciones
											de los intereses inmediatos
de quienes financian la campaña.
											Vamos a necesitar tantas herramientas
como podamos conseguir
											si queremos repensar lo que medimos,
											cambiar lo que recompensamos
											y ser lo suficientemente valientes
como para imaginar lo que viene.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											Not all this is going to be easy,
as you can imagine.
											Some of these tools
we can pick up in our own lives,
											some we're going to need to do
in businesses or in communities,
											and some we need to do as a society.
											The future is worth this effort.
									","
											Tout ne va pas être simple,
comme vous pouvez l'imaginer.
											Certains de ces outils, nous pouvons
les trouver dans nos propres vies,
											pour d'autres, ce sera dans les
entreprises ou dans les communautés,
											et pour certains, c'est la société
qui doit les chercher.
											Le futur mérite cet effort.
									","
											Todo esto no siempre será fácil,
como se imaginarán.
											Algunas de estas herramientas
las podemos adoptar en nuestras vidas,
											otras las tendremos que trabajar
con las empresas y las comunidades,
											y otras son para trabajar en sociedad.
											Vale la pena el esfuerzo por el futuro.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
