en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											And they say, ""Will you
build it in my district?""
									","
											Y nos dicen: ""¿Lo vas a construir
en mi distrito?""
									","
											Et ils nous disent, allez-vous en construire dans ma région ?
									","
											""Baut ihr das Zeug in meinem Wahlbezirk?""
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											Here's my parody and it ain't much of one.
											Let's talk about a battle space.
											I don't know, Taiwan Straits 2025.
											Let's talk about an enemy embedded
within that battle space.
											I don't know, the Million Man Swim.
									","
											Es mi parodia y no es tanto tampoco.
											Hablemos del espacio de batalla,
											no sé, el estrecho de Taiwán en 2025.
											Hablemos de un enemigo contenido
dentro de ese espacio.
											No sé, la tropa del millón de buzos.
									","
											C'est ma parodie, et ce n'en est pas vraiment une.
											Parlons d'un espace de conflits,
											par exemple, la crise du détroit de Taïwan de 2025.
											Parlons d'un ennemi localisé dans cette zone de conflits.
											Disons, le Million Man Swim.
									","
											Ich stelle Ihnen mal meine Realsatire vor.
											Setzen wir ein Schlachtfeld voraus.
											Die Straße von Taiwan im Jahre 2025 vielleicht?
											Desweiteren ein Gegner, der schon dort ist.
											""Die schwimmende Million"" vielleicht?
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											The United States has to access
that battle space instantaneously.
											They throw up anti-access,
area-denial asymmetrical strategies.
											A banana peel on the tarmac.
									","
											EE.UU. debe tener acceso a ese
espacio instantáneamente.
											Usan estrategias asimétricas
anti-acceso de negación de áreas.
											Como una banana en la pista de aterrizaje.
									","
											Les États-Unis doivent avoir accès à cet espace instantanément.
											Ils lancent des stratégies asymétriques d'anti-accès et d'aires non autorisées.
											Une peau de banane sur le macadam.
									","
											Die USA müssen sich sofortigen Zugang verschaffen,
											und der Feind wendet Raum- und Zugangsverweigerungsstrategien an.
											Die sprichwörtliche Bananenschale auf dem Asphalt, sozusagen.
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											Trojan horses on our computer networks
											reveal all our Achilles' heels instantly.
											We say, ""China, it's yours.""
											Prometheus approach, largely
a geographic definition,
											focuses almost exclusively
on the start of conflict.
											We field the first-half team in a league
											that insists on keeping score
until the end of the game.
											That's the problem.
											We can run the score up against anybody,
											and then get our asses
kicked in the second half —
											what they call fourth generation warfare.
									","
											Caballos troyanos en nuestras
redes electrónicas
											instantáneamente revelan
todas nuestras debilidades.
											Decimos ""China, es tuyo"".
											Enfoque
de Prometeo, una definición geográfica,
											enfocarse casi exclusivamente
en el inicio del conflicto.
											Enviamos un equipo para el primer período
											en una liga que insiste en puntuar
hasta el final del juego.
											Ese es el problema.
											Podemos aumentar la puntuación
contra cualquiera
											y luego terminar con el culo
pateado en la segunda mitad;
											lo que llaman guerra de cuarta generación.
									","
											Des chevaux de Troie sur nos réseaux informatiques
											révèlent nos talons d'Achille immédiatement.
											On dit, la Chine, c'est à vous.
											L'approche de Prométhée, principalement une définition géographique,
											est focalisée presque essentiellement sur le commencement d'un conflit.
											On fait jouer la première moitié de l'équipe dans une ligue
											qui insiste pour conserver le score jusqu'à la fin du jeu.
											C'est le problème.
											On peut augmenter notre score contre n'importe qui,
											et après se faire botter les fesses dans la seconde partie —
											ce qu'ils appellent la guerre de quatrième génération.
									","
											Trojaner in unseren Computernetzwerken
											decken all unsere Schwächen sofort auf,
											weswegen wir China nachgeben müssen.
											Das ist eine engstirnige Planung
											die sich fast ausschließlich auf den Kriegsbeginn konzentriert.
											Wir stellen die [Football-]Mannschaft in der ersten Hälfte,
											die mit der Brechstange das gesamte Spiel über punkten will.
											Da liegt der Hase im Pfeffer begraben.
											Wir können gegen jeden schnell in Führung gehen,
											aber in der zweiten Hälfte werden wir ausgetanzt.
											Das ist ""Kriegsführung der vierten Generation"".
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											Here's the way
I like to describe it instead.
											There is no battle space the U.S.
Military cannot access.
											They said we couldn't do Afghanistan.
We did it with ease.
											They said we couldn't do Iraq.
											We did it with 150 combat
casualties in six weeks.
											We did it so fast we weren't
prepared for their collapse.
											There is nobody we can't take down.
											The question is, what do
you do with the power?
									","
											Así es como yo prefiero describirlo:
											No existe un espacio de batalla
que el ejército de EE.UU. no pueda acceder.
											Decían que no podríamos
en Afganistán y lo hicimos fácilmente.
											Decían que no podríamos con Irak.
											Lo hicimos con 150 bajas en seis semanas.
											Lo hicimos tan rápido que no estábamos
preparados para su caída.
											No hay nadie al cual no podamos vencer.
											La pregunta es: ¿qué hacer con ese poder?
									","
											Au lieu de cela, voici la façon dont j'aime la décrire.
											Il n'existe pas d'espace de conflits auquel l'armée américaine ne peut accéder.
											Ils ont dit qu'on ne pouvait pas faire l'Afghanistan, on l'a fait sans problème.
											Ils ont dit qu'on ne pouvait pas faire l'Irak.
											On l'a fait avec 150 blessés au combat en six semaines.
											On l'a fait si rapidement qu'on n'était même pas préparé à leur effondrement.
											Il n'y a personne qu'on ne peut faire tomber.
											La question est : que faire de ce pouvoir ?
									","
											Ich drücke es lieber so aus:
											Es gibt kein potenzielles Schlachtfeld, welches wir nicht betreten könnten.
											Wir sind - trotz Skepsis - mit Leichtigkeit in Afghanistan einmarschiert.
											Dasselbe im Irak.
											Wir haben es mit 150 Verlusten in sechs Wochen geschafft.
											Es ging so schnell, dass wir nicht auf ihren Zusammenbruch vorbereitet waren.
											Es gibt niemanden, den wir nicht schlagen können.
											Bloß: was stellen wir mit dieser ungeheueren Macht an?
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											So there's no trouble
accessing battle spaces.
											What we have trouble accessing
is the transition space
											that must naturally follow,
											and creating the peace space
that allows us to move on.
											Problem is, the Defense
Department over here
											beats the hell out of you.
											The State Department over here says,
											""Come on boy, I know you can make it.""
											And that poor country runs off that ledge,
											does that cartoon thing and then drops.
									","
											No hay problema en acceder
a los espacios de batalla.
											Lo que se nos hace difícil
es acceder al espacio de transición
											que naturalmente debe seguirle
											y crear el espacio de paz
que nos permita terminar.
											El problema
es que el Departamento de Defensa
											te destruye.
											El Departamento de Estado por acá dice:
											""Vamos, chico, puedes hacerlo"".
											Y ese pobre país salta por el precipicio,
											hace como en los dibujos animados y cae.
									","
											Donc il n'y a aucun problème pour accéder aux zones de conflits.
											La chose à laquelle nous avons du mal à accéder, c'est la zone de transition
											qui doit suivre naturellement,
											et l'instauration de la zone de paix qui nous permet d'avancer.
											Le problème est que le Département de la Défense ici
											vous en fait voir de toutes les couleurs.
											Le Département des Affaires Étrangères, ici, dit :
											« Vas-y mon garçon, je sais que tu peux le faire. »
											Et le pays se retrouve au bord du précipice,
											il fait comme dans les dessins animés, puis il tombe.
									","
											Ein Schlachtfeld zu erreichen, ist für uns kein Problem.
											Schwieriger ist die Übergangszeit,
											die dem Ganzen zwingend folgt.
											in der wir einen stabilen Frieden herstellen müssen.
											Das klappt aber nicht
											wenn das Pentagon Dich anpeitscht
											und das Außenministerium Dich anspornt:
											""Komm' schon, Amigo, Du schaffst es!""
											Das Land springt vom Felsvorsprung
											bleibt in der Luft stehen - und fällt.
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											Wie im Cartoon. (Lachen)
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											This is not about overwhelming
force, but proportional force.
											It's about non-lethal technologies,
											because if you fire real ammo into a crowd
											of women and children rioting
											you're going to lose friends very quickly.
											This is not about projecting
power, but about staying power,
											which is about legitimacy with the locals.
											Who do you access in this
transition space?
									","
											No se trata de fuerza abrumadora,
sino de fuerza proporcional.
											Se trata de tecnologías no letales;
											porque si disparas balas
reales a una multitud
											de mujeres y niños protestando
											vas a perder amigos muy rápidamente.
											No se trata de proyectar poder,
más bien de poder de permanencia;
											lo cual implica tener
legitimidad con los locales.
											¿A quién buscas en este espacio
de transición?
									","
											Ce n'est pas un problème de force écrasante, mais de force proportionnelle.
											C'est une histoire de technologies non-mortelles,
											parce que si vous tirez à balles réelles sur une foule
											de femmes et d'enfants en émeute
											vous allez perdre des amis très rapidement.
											Ce n'est pas un problème de propulsion du pouvoir, mais plutôt de stabilisation,
											ce qui qui ramène à la légitimité avec les locaux.
											À qui avez-vous accès dans cet espace de transition ?
									","
											Gewalt im Einsatz muss angemessen sein,
											beispielsweise durch nicht-tödliche Technik.
											Wenn eine meuternde Menge scharfe Munition abbekommt,
											darunter Frauen und Kinder,
											werden Sie schnell Freunde verlieren.
											Es geht also um die Ordnungswahrung,
											was nur in lokaler Kooperation geht.
											Wie schaffen wir den Übergang?
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											You have to create internal partners.
You have to access coalition partners.
											We asked the Indians
for 17,000 peace keepers.
											I know their senior leadership,
they wanted to give it to us.
											But they said to us, ""You know what?
											In that transition space you're
mostly hat not enough cattle.
											We don't think you can pull it off,
											we're not going to give you
our 17,000 peace keepers for fodder.""
											We asked the Russians for 40,000.
											They said no.
											I was in China in August, I said,
											""You should have 50,000
peace keepers in Iraq.
											It's your oil, not ours.""
											Which is the truth. It's their oil.
											And the Chinese said to me, ""Dr.
Barnett, you're absolutely right.
											In a perfect world we'd have 50,000 there.
											But it's not a perfect world,
											and your administration isn't
getting us any closer.""
											But we have trouble
accessing our outcomes.
									","
											Debes crear compañeros internos,
buscar compañeros de coalición.
											Le pedimos
a la India 17 mil tropas de paz.
											Conozco a sus líderes;
querían proporcionarlos.
											Pero nos dijeron: ¿Sabes qué?
											En ese espacio de transición ustedes
son más jefes que soldados.
											No creemos que lo puedan
lograr y no vamos a darles
											nuestros 17 mil tropas
de paz como carne de cañón.
											Le pedimos 40 mil a los rusos.
											Dijeron que no.
											Estuve en China en agosto y les dije:
											""Ustedes deberían tener 50
mil tropas de paz en Irak.
											Es su petróleo, no el nuestro"".
											Lo cual es cierto; es SU petróleo.
											Y los chinos me dijeron: ""Dr.
Barnett, tiene toda la razón.
											En un mundo perfecto
tendríamos 50 mil ahí.
											Pero no es un mundo perfecto
											y su gobierno no está ayudándonos
a lograrlo"".
											Pero tenemos problemas con los resultados.
									","
											Vous devez créer des partenaires internes, vous devez avoir accès à des partenaires de coalition.
											Nous avons demandé 17 000 gardiens de la paix aux Indiens.
											Je connais leurs dirigeants, ils voulaient nous l'accorder.
											Mais ils nous ont dit, vous savez quoi ?
											Dans cette zone de transition, vous êtes des fiers-à-bras.
											Nous ne pensons pas que vous réussirez,
											nous n'allons pas vous donner nos 17 000 gardiens de la paix pour faire du remplissage.
											Nous en avons demandé aux Russes 40 000.
											Ils ont dit non.
											J'étais en Chine, en août, et j'ai dit :
											« Vous devriez avoir 50 000 gardiens de la paix en Irak »
											« C'est votre pétrole, pas le nôtre. »
											Ce qui est vrai, c'est leur pétrole.
											Et les Chinois m'ont répondu : « Dr.Barnett, vous avez parfaitement raison.
											Dans un monde parfait, nous en aurions 50 000 là-bas.
											Mais ce n'est pas un monde parfait,
											et votre gouvernement ne nous en rapproche même pas. »
											Mais nous avons du mal à mesurer les conséquences de nos actes.
									","
											Wir müssen interne und externe Partner finden.
											Wir baten die Inder um 17.000 Blauhelme
											Ich kenne sie, sie wollten sie uns geben;
											aber raten sie mal, was sie uns sagten:
											""Bei der Herstellung von Sicherheit haben Sie kein Konzept.""
											""Wir glauben nicht, dass Sie es schaffen.""
											""Deswegen geben wir ihnen auch keine 17.000 Mann als Kanonenfutter.""
											Wir baten die Russen um 40.000,
											""Nein.""
											Im August war ich in China, und sagte:
											""Sie sollten 50.000 Mann im Irak haben.""
											""Das ist immerhin ihr Öl!""
											Was auch stimmt.
											Antwort: ""Dr. Barnett, sie haben Recht.""
											""In einer idealen Welt hätten wir 50.000 Mann dort stehen.""
											""Es ist aber keine ideale Welt.""
											""Und ihre Regierung bringt uns auch keinen Schritt näher.""
											Wir kommen nicht immer zu einem Ergebnis.
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
											We lucked out, frankly, on the selection.
											We face different opponents
across these three.
											And it's time to start admitting
											you can't ask the same 19-year-old
to do it all, day in and day out.
											It's just too damn hard.
											We have an unparalleled
capacity to wage war.
											We don't do the everything else so well.
											Frankly, we do it better than anybody
and we still suck at it.
											We have a brilliant Secretary of War.
											We don't have a Secretary
of Everything Else.
											Because if we did, that guy
would be in front of the Senate,
											still testifying over Abu Ghraib.
											The problem is he doesn't exist.
											There is no Secretary of Everything Else.
											I think we have an unparalleled
capacity to wage war.
											I call that the Leviathan Force.
											What we need to build is a force
for the Everything Else.
											I call them the System Administrators.
									","
											Francamente, tuvimos suerte
al seleccionar la guerra.
											Tenemos distintos enemigos
entre estos tres.
											Y es hora de comenzar a admitir
											que no puedes pedirle al mismo
chico de 19 años que lo haga todo.
											Simplemente es demasiado difícil.
											Tenemos una capacidad
sin par para combatir.
											Todo lo demás no lo hacemos tan bien.
											Lo hacemos mejor que nadie
y aún así somos espantosos.
											Tenemos un Secretario de Guerra brillante.
											No tenemos un Secretario de Todo lo Demás.
											Porque de tenerlo el tipo aún
estaría frente al Senado
											testificando por Abu Ghraib.
											El problema es que él no existe.
											No hay un Secretario de Todo lo Demás.
											Creo que tenemos una capacidad
sin par para hacer la guerra.
											A eso lo llamo Fuerza Leviatán.
											Lo que necesitamos es construir
una fuerza para todo lo demás:
											lo que llamo
los Administradores de Sistema.
									","
											Nous avons eu de la chance, honnêtement, au niveau de la sélection.
											Nous rencontrons différents opposants parmi ces trois-là.
											Et il est temps d'admettre
											que vous ne pouvez pas demander au même gamin de 19 ans de tout faire, jour et nuit.
											C'est sacrément trop difficile.
											Nous avons une capacité sans pareil à faire la guerre.
											Mais nous ne sommes pas très bons pour le reste.
											Honnêtement, on est meilleur que n'importe qui, et on est toujours nul pour ça.
											Nous avons un brillant Ministre de la Guerre.
											Nous n'avons pas de Ministre de Tout le Reste.
											Si c'était le cas, ce type serait devant le Sénat,
											il serait encore en train de témoigner sur la prison d'Abu Ghraib.
											Le problème, c'est qu'il n'existe pas.
											Il n'y a pas de Ministre de Tout le Reste.
											Je pense que nous avons une capacité inégalée à faire la guerre.
											J'appelle ça la Force Léviathan.
											Nous devons construire une Force de Tout le Reste,
											ce que j'appelle les Administrateurs du Système.
									","
											Bei der Auswahl unserer Ziele hatten wir Pech.
											In diesen drei Bereichen ist der Feind unterschiedlich.
											Wir sollten lernen,
											dass wir einem 19-Jährigen nicht alles gleichzeitig aufladen können.
											Das ist einfach zu viel verlangt.
											Kriege führen können wir wie kein Zweiter.
											in den anderen Sachen sind wir nicht gut genug
											auch wenn wir besser sind als alle anderen.
											Wir haben einen guten Kriegsminister,
											aber keinen so guten ""Minister für alles andere"".
											So einer müsste vor dem Senat
											immer noch wegen Abu Ghraib aussagen.
											Es gibt ihn nicht, und das ist das Problem.
											Es gibt keinen ""Minister für alles andere"".
											Wir sind im Krieg nicht zu schlagen.
											Ich nenne das den Leviathan.
											Was wir brauchen ist eine Streitmacht für alles andere.
											Nennen wir sie Systemadministratoren.
									",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
"
","
","
","
",Let's rethink America's military strategy,Thomas Barnett,23:22,"culture,global issues,military,peace,technology,terrorism,war"
