en,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											Now, there are some skeptics that believe
that art just belongs in an art museum.
											They believe that it has no practical
use beyond its aesthetic value.
											I know who they are
in every audience I teach.
											Their arms are crossed,
their legs are crossed,
											their body language is saying,
											""What am I going to learn
from this lady who talks fast
											about painting and sculpture?""
											So how do I make it relevant for them?
											I ask them to look at this work of art,
											like this portrait by Kumi Yamashita.
											And I ask them to step in close,
											and even closer still,
											and while they're looking
at the work of art,
											they need to be asking questions
about what they see.
											And if they ask the right questions,
											like, ""What is this work of art?
											Is it a painting? Is it a sculpture?
											What is it made of?"" ...
											they will find out
that this entire work of art
											is made of a wooden board,
											10,000 nails
											and one unbroken piece of sewing thread.
									","
											Certains sceptiques croient que l'art
n'a sa place que dans un musée.
											Ils croient qu'il n'a pas d'utilité
pratique autre que sa valeur esthétique.
											Je sais qui ils sont
partout où j'enseigne.
											Leurs bras sont croisés,
leurs jambes sont croisées,
											leur langage corporel dit :
											« Que vais-je apprendre
de cette dame qui parle vite
											à propos de peinture et de sculpture ? »
											Comment rendre cela
pertinent à leurs yeux ?
											Je leur demande de regarder
cette œuvre d'art,
											ce portrait de Kumi Yamashita.
											Je leur demande de se rapprocher,
											d'aller encore plus près,
											et pendant qu'ils regardent l’œuvre d'art,
											ils doivent poser des questions
sur ce qu'ils voient.
											S'ils posent les bonnes questions :
											« Quelle est cette œuvre d'art ?
											Est-ce une peinture ? Une sculpture ?
											De quoi est-elle faite ? »
											Ils découvriront
que toute cette œuvre d'art
											est faite d'une planche de bois,
											de 10 000 clous
											et d'un seul fil.
									","
											Sanatın sadece sanat müzelerine ait 
olduğunu düşünen bazı şüpheciler var.
											Sanatın estetik değerinden öte bir
kullanımının olmadığına inanıyorlar.
											Öğrettiğim her kitlede kim 
olduklarını biliyorum.
											Kollar bağlanmış, bacak bacak 
üstüne atılmış.
											Beden dilleri şöyle diyor:
											''Resimler ve heykellerle ilgili
hızlı konuşan
											bu hanımefendiden ne öğreneceğim ben?''
											Peki onlara bu alakayı nasıl kuruyorum?
											Onlara bu sanat eserine 
bakmalarını söylüyorum,
											Kumi Yamashita'nın bu portresi gibi
											ve yakınlaşmalarını,
											hatta daha çok yaklaşmalarını istiyorum.
											Onlar esere bakarken
											gördükleri hakkında 
soru soruyor olmaları gerek.
											Doğru soruları sorarlarsa
											''Bu sanat eseri nedir?
											Bu bir resim mi yoksa heykel mi?
											Neyden yapılmış?'' gibi,
											latadan yapılmış olduğunu,
											10.000 çividen
											ve hiç kesilmemiş bir top
											dikiş ipliği ile oluşturulduğunu görecek.
									","
											Existem alguns cépticos que crêem
que a arte só deve aparecer num museu.
											Acreditam que não têm nenhum valor prático
além do seu valor estético.
											Sei que estão em todos
os públicos que ensino.
											Os seus braços cruzados,
as suas pernas cruzadas,
											a sua linguagem corporal diz:
											""O que vou eu aprender com
esta senhora que fala rápido
											""sobre pintura e escultura?""
											Como torno isto relevante para eles?
											Peço-lhes que olhem para esta obra de arte
											como este retrato de Kumi Yamashita.
											E peço-lhes que se aproximem mais,
											e fiquem ainda mais perto,
											e enquanto observam esta obra de arte,
											precisam de colocar questões
sobre o que vêem.
											E se colocam as questões certas,
											como ""O que é esta obra de arte?""
											""É uma pintura? É uma escultura?""
											""De que é que é feita?""
											eles descobrem que
toda esta obra de arte
											é feita de um pedaço de madeira,
											10 000 pregos
											e uma ininterrupta linha de costura.
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											Now that might be
interesting to some of you,
											but what does it have to do
with the work that these people do?
											And the answer is everything.
											Because we all interact with people
multiple times on a daily basis,
											and we need to get better
at asking questions
											about what it is that we see.
									","
											Cela peut en intéresser
certains d'entre vous,
											mais qu'est-ce que cela a à voir
avec le travail de ces gens ?
											La réponse est : tout.
											Car nous interagissons tous avec des gens
de nombreuses fois au quotidien
											et nous devons améliorer
les questions que nous posons
											au sujet de ce que nous voyons.
									","
											Şimdi bu bazılarınıza ilginç gelebilir,
											fakat bunun, bu insanların yaptıkları
eserlerle ne ilgisi var?
											Cevap; çok ilgisi var.
											Çünkü hepimiz gün için birbirimizle
birden çok kez etkileşime giriyoruz
											ve gördüğümüzün ne olduğu
ile alakalı soru sormada
											daha iyi olmamız gerekiyor.
									","
											Isto pode ser interessante
para muitos de vós,
											mas o que tem isso a ver
com o trabalho destas pessoas?
											E a resposta é: tudo.
											Porque todos interagimos muitas vezes
e diariamente com pessoas.
											e precisamos de melhorar
nas questões que colocamos
											sobre aquilo que vemos.
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											Learning to frame
the question in such a way
											as to elicit the information
that we need to do our jobs,
											is a critical life skill.
											Like the radiologist who told me
											that looking at the negative
spaces in a painting
											helped her discern
more discreet abnormalities in an MRI.
											Or the police officer who said
that understanding the emotional dynamic
											between people in a painting
											helped him to read body language
at a domestic violence crime scene,
											and it enabled him to think twice
before drawing and firing his weapon.
											And even parents can look to see
absences of color in paintings
											to understand that
what their children say to them
											is as important as what they don't say.
									","
											Apprendre à formuler la question
d'une telle façon
											pour obtenir l'information
nécessaire pour faire notre travail
											est une compétence essentielle.
											Comme la radiologue qui m'a dit
											que regarder les espaces négatifs
dans une peinture
											l'aidait à discerner des anormalités
plus discrètes sur une IRM.
											Ou l'officier de police qui a dit
que comprendre la dynamique émotionnelle
											entre des gens dans une peinture
											l'aidait à lire le langage corporel
sur une scène de violence domestique
											et cela lui permettait
d'y réfléchir à deux fois
											avant de sortir et d'utiliser son arme.
											Même les parents peuvent regarder et voir
les absences de couleur dans les peintures
											pour comprendre que 
ce que leurs enfants leur disent
											est aussi important
que ce qu'ils ne disent pas.
									","
											İşimizi yapmak için gerekli olan
bilgiyi elde etmek için
											soruları o şekilde sormayı öğrenmek
											hayati bir yaşam becerisidir.
											Tıpkı, bir radyoloğun bana 
resimdeki negatif
											boşluklara bakmanın ona emardaki
gizli anomalileri
											fark etmesinde yardımcı 
olduğunu söylemesi gibi.
											Ya da bir polis memurunun bir resimdeki
insanların arasındaki duygusal
											dinamiği anlamanın aile içi şiddet
											olaylarında beden dilini anlamasına
yardımcı olduğunu
											ve silahını çekip ateş ederken iki kere
düşünmesini sağladığını söylemesi gibi.
											Hatta aileler de resimlerdeki renk 
eksikliklerine bakarak
											çocuklarının onlara ne söyledikleri kadar
ne söylemediklerinin de ne derece
											önemli olduğunu anlayabilirler.
									","
											Aprender a formular
a questão de tal forma
											que tenha a informação necessária
para fazermos o nosso trabalho,
											é uma competência de vida essencial.
											Como a radiologista que me disse
											que olhar para os espaços negativos
numa pintura
											a ajudou a discernir melhor
anomalias discretas numa ressonância.
											Ou o polícia que disse que
compreender a dinâmica emocional
											entre as pessoas numa pintura
											o ajudou a ler a linguagem corporal
numa cena de violência doméstica,
											e o ajudou a pensar duas vezes
antes de empunhar e disparar a sua arma.
											E mesmo os pais que procuram ver
ausências de cor em pinturas
											para entender que aquilo que
os seus filhos lhes dizem
											é tão importante como o que não dizem.
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											So how do I —
											how do I train to be
more visually intelligent?
											It comes down to four As.
											Every new situation, every new problem —
											we practice four As.
											First, we assess our situation.
											We ask, ""What do we have in front of us?""
											Then, we analyze it.
											We say, ""What's important?
											What do I need? What don't I need?""
											Then, we articulate it in a conversation,
in a memo, in a text, in an email.
											And then, we act: we make a decision.
											We all do this multiple times a day,
											but we don't realize what a role
seeing and looking plays
											in all of those actions,
											and how visual intelligence
can really improve everything.
									","
											Comment est-ce que —
											comment est-ce que je forme
à être plus intelligent visuellement ?
											Cela se résume avec quatre A.
											Chaque nouvelle situation,
chaque nouveau problème —
											nous pratiquons les quatre A.
											Nous apprécions la situation.
											Nous demandons :
« Qu'avons-nous devant nous ? »
											Puis nous l'analysons.
											« Qu'est-ce qui importe ?
											De quoi ai-je et n'ai-je pas besoin ? »
											Puis nous l'articulons
											dans une conversation,
une note, un SMS, un mail.
											Puis nous agissons :
nous prenons une décision.
											Nous le faisons tous les jours
à maintes reprises
											mais nous ne réalisons pas
le rôle que voir et regarder jouent
											dans toutes ces actions
											et comment l'intelligence visuelle
peut tout améliorer.
									","
											Peki ben —
											görsel olarak daha zeki olabilmek
için nasıl eğitildim?
											Burada dört aşamaya geliyoruz.
											Her yeni durumda, her yeni problemde —
											bu dört aşamayı kullanıyoruz.
											Önce, durumu değerlendiriyoruz.
											Şunu soruyoruz; ''Neyle karşı
karşıyayız?''
											Sonra durumu analiz ediyoruz.
											Soru soruyoruz: ''Ne önemli?
											İhtiyacımız ne ya da ne değil?''
											Sonra, bunları bir sohbete, notlara, metne
ya da e-postaya döküyoruz.
											Ve harekete geçiyoruz: Bir
karar veriyoruz.
											Hepimiz bunu gün içinde
birçok kez yapıyoruz.
											Fakat tüm bu aşamalarda görme ve bakmanın
											oynadığı rolü fark etmiyoruz
											ve görsel zekânın her şeyi
geliştirebileceğini göremiyoruz.
									","
											Então como é que eu...
											Como é que eu treino para ser
mais visualmente inteligente?
											Tudo se baseia nos quatro A's.
											Em qualquer nova situação,
em qualquer novo problema,
											praticamos os quatro A's.
											Primeiro, avaliamos a situação.
											Perguntamos:
""O que temos pela frente?""
											Depois, analisamos a situação.
											Dizemos: ""O que é importante?""
											""De que preciso?
De que não preciso?'
											Depois, dizemo-lo numa conversa,
num memorando, num texto, num ""email"".
											E depois, agimos:
tomamos uma decisão.
											Todos fazemos isto
múltiplas vezes por dia,
											mas não percebemos o papel
que o olhar e o ver têm
											em todas estas acções,
											e como a inteligência visual
pode realmente melhorar tudo.
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											So recently, I had a group
of counterterrorism officials
											at a museum in front of this painting.
											El Greco's painting,
""The Purification of the Temple,""
											in which Christ, in the center,
in a sweeping and violent gesture,
											is expelling the sinners
from the temple of prayer.
											The group of counterterrorism officials
had five minutes with that painting,
											and in that short amount of time,
they had to assess the situation,
											analyze the details,
											articulate what, if anything,
											they would do if they were
in that painting.
											As you can imagine,
observations and insights differed.
											Who would they talk to?
											Who would be the best witness?
											Who was a good potential witness?
											Who was lurking?
											Who had the most information?
											But my favorite comment
came from a seasoned cop
											who looked at the central figure and said,
											""You see that guy in the pink?"" —
											referring to Christ —
											he said, ""I'd collar him,
he's causing all the trouble.""
									","
											J'ai eu un groupe de responsables
du contre-terrorisme
											dans un musée, devant cette peinture.
											La peinture du Greco,
« La purification du temple »,
											dans laquelle le Christ, au centre,
dans un geste radical et violent,
											expulse les pécheurs du temple.
											Le groupe de représentants
du contre-terrorisme
											a eu 5 minutes avec cette peinture
											et en ce court laps de temps,
ils ont dû apprécier la situation,
											analyser les détails,
											articuler s'ils feraient
quelque chose et ce qu'ils feraient
											s'ils étaient dans cette peinture.
											Vous pouvez l'imaginer, les observations
et perceptions différaient.
											A qui parleraient-ils ?
											Qui serait le meilleur témoin ?
											Qui était un bon témoin potentiel ?
											Qui rôdait ?
											Qui avait le plus d'informations ?
											Mais mon commentaire préféré
est venu d'un policier chevronné
											qui a regardé le personnage
central et a dit :
											« Vous voyez ce mec en rose ? » —
											en parlant du Christ —
											« Je l'arrêterais, il est à l'origine
de tous les problèmes. »
									","
											Yakın zamanda, bir müzede, 
bu resmin önünde
											bir terörle mücadele 
ekibiyle birlikteydim.
											El Greco'nun bu resmi,
''Tapınağın Saflaştırılması'',
											bu resimde, ortada İsa sert ve
şiddetli bir ifadeyle,
											günahkârları tapınaktan uzaklaştırıyor.
											Terörle mücadele ekibi bu
resimle beş dakika geçirdi.
											Bu kısa sürede, durumu değerlendirmeleri,
											detayları analiz etmeleri,
											o resmin içinde olsalardı,
											ne yapacaklarını düşünmeleri gerekiyordu.
											Hayal edebileceğiniz gibi, gözlemler
ve sezgiler farklılık gösterdi.
											Kimle konuşurlardı?
											Kim en iyi tanık olurdu?
											Kim potansiyel iyi bir tanık olur?
											Kim gizleniyor?
											Kim en çok bilgiye sahip?
											Ama benim favori cevabım 
deneyimli bir polisten geldi.
											Merkez karaktere baktı
											ve İsa'yı kastederek
											''Pembeli adamı gördünüz mü?
											Ona kelepçeyi takardım, her şeyin
sorumlusu o.'' dedi.
									","
											Recentemente, tive um grupo de
oficiais de contraterrorismo
											perante este quadro num museu.
											A pintura de El Greco,
'A Purificação do Templo',
											em que Cristo, no centro,
varrendo num gesto violento,
											expulsa os pecadores
do tempo de oração.
											O grupo de oficiais de contraterrorismo
esteve cinco minutos com este quadro,
											e nesse curto espaço de tempo,
tinham de avaliar a situação,
											analisar os detalhes,
											dizer o que é que poderiam fazer ou não
											se estivessem naquela pintura.
											Como podem imaginar,
as observações e avaliações diferiram.
											Com quem falariam?
											Quem seria a melhor testemunha?
											E uma boa potencial testemunha?
											Quem estava à espreita?
											Quem tinha mais informação?
											Mas o meu comentário favorito
veio de um polícia veterano
											que olhou para a figura central e disse:
											""Vê o sujeito de cor-de-rosa?""
											— referindo-se a Cristo —
											ele disse: ""Prendia aquele,
pois está a causar confusão.""
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											(Laughter)
									","
											(Rires)
									","
											(Kahkaha)
									","
											(Risos)
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
											So looking at art gives us a perfect
vehicle to rethink how we solve problems
											without the aid of technology.
											Looking at the work
of Felix Gonzalez-Torres,
											you see two clocks
in perfect synchronicity.
											The hour, minute and
second hand perfectly aligned.
											They are installed side by side
and they're touching,
											and they are entitled
""'Untitled' (Perfect Lovers).""
											But closer analysis makes you realize
											that these are two
battery-operated clocks,
											which in turn makes you understand —
											""Hey, wait a minute ...
											One of those batteries
is going to stop before the other.
											One of those clocks is going
to slow down and die before the other
											and it's going to alter
the symmetry of the artwork.""
											Just articulating that thought process
											includes the necessity
of a contingency plan.
											You need to have contingencies
for the unforeseen,
											the unexpected and the unknown,
											whenever and however they may happen.
									","
											Regarder de l'art nous donne
un parfait moyen de reconsidérer
											comment nous résolvons les problèmes
											sans l'aide de la technologie.
											En regardant l’œuvre
de Felix Gonzalez-Torres,
											vous voyez deux horloges
parfaitement synchrones.
											Les aiguilles des heures, des minutes
et des secondes parfaitement alignées.
											Elles sont installées côte-à-côte,
elles se touchent
											et elles s'appellent :
« Sans titre (Les amants parfaits) ».
											Une analyse plus minutieuse
vous fait réaliser
											que ce sont deux horloges sur pile,
											ce qui vous fait comprendre —
											« Attendez un instant ...
											Une de ces piles
va s'arrêter avant l'autre.
											Une de ces horloges va ralentir
et mourir avant l'autre
											et cela va altérer
la symétrie de l’œuvre. »
											Articuler cette réflexion
											nécessite un plan de secours.
											Vous devez parer à l'imprévu,
											l'inattendu et l'inconnu,
											peu importe quand et comment cela arrive.
									","
											Sanat eserine bakmak, teknolojinin yardımı
olmadan, sorunlarımızı çözme şeklimizi
											düşünmek için harika bir yoldur.
											Feliz Gonzalez-Torres'in bu
eserine baktığınızda
											mükemmel derece senkronize olmuş
iki saat görüyorsunuz.
											Saat, dakika ve saniye son
derece senkronlu.
											Yan yana kurulmuşlar ve 
birbirlerine değiyorlar
											ve ismi ""İsimsiz (Mükemmel Âşıklar).""
											Fakat daha yakından baktığınızda
											şunu fark ediyorsunuz; bunlar pil ile
											çalışan saatler, yani bir dakika,
											bu demek oluyor ki
											birinin pili diğerinden önce bitecek.
											Bu saatlerden biri diğerinden
daha önce yavaşlayacak ve duracak.
											Bu da eserin simetrisini bozacak.
											Sadece bu düşünme sürecini hesaplamak
											bir olasılık planının gerekliliğini
ortaya koyuyor.
											Öngörülemeyen, beklenmeyen 
ve bilinmeyen için,
											ne zaman ya da nasıl olursa olsun,
											bir olasılık planınız olması gerek.
									","
											Olhar para arte é o modo perfeito
de repensarmos como resolver problemas
											sem a ajuda de tecnologia.
											Olhando para o trabalho de
Felix Gonzalez-Torres,
											vêem-se dois relógios
em sincronismo perfeito.
											Os ponteiros das horas, minutos
e segundos perfeitamente alinhados.
											Estão instalados lado a lado
e tocam-se,
											e chamam-se
""Sem Título (Amantes Perfeitos)"".
											Mas uma análise mais de perto
faz compreender
											que estes são dois relógios a pilhas,
											o que, por sua vez, nos faz perceber:
											""Ei, espera lá...
											""Uma destas pilhas vai parar
antes da outra.
											""Um destes relógios vai abrandar
e parar antes do outro
											""e vai alterar a simetria deste trabalho.""
											Mesmo só o articular desse raciocínio
											inclui a necessidade
de um plano de contingência.
											São precisas contingências
para o imprevisto,
											o inesperado e o desconhecido,
											seja de que forma ou jeito
eles possam ocorrer.
									",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
"
","
","
","
",A lesson on looking,Amy Herman,12:59,"art,intelligence,memory,teaching,museums"
