en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											But I don't use any tools
											and I have always used
my fingers and palms
											to manipulate the pigment on the paper.
											Drawing is a form of meditation for me.
											It quiets my mind.
											I don't perceive what I'm drawing
											as ice or water.
											Instead, the image is stripped down
											to its most basic form of color and shape.
											Once the piece is complete,
											I can finally experience
the composition as a whole,
											as an iceberg floating
through glassy water,
											or a wave cresting with foam.
											On average, a piece this size
takes me about,
											as you can see, 10 seconds.
									","
											Não uso ferramentas
											e sempre usei os dedos
e as palmas das mãos
											para manipular o pigmento sobre o papel.
											Para mim, o desenho
é uma forma de meditação.
											Acalma-me.
											Não considero o que desenho
como gelo ou água.
											Pelo contrário, a imagem é reduzida
											à sua forma mais simples
de cor e forma.
											Logo que a obra está acabada,
											posso finalmente
apreciar a composição no seu todo,
											como um icebergue a flutuar
em águas vítreas,
											ou uma onda com uma crista de espuma.
											Em média, uma obra deste tamanho
											leva-me 10 segundos, como podem ver.
									","
											Ancak hiçbir araç kullanmıyorum
											ve kağıttaki boyaları değiştirmek için
											hep parmaklarımı ve avuçlarımı kullandım.
											Çizmek benim için bir tür meditasyon.
											Zihnimi sakinleştiriyor.
											Çizdiğim şeyi buz veya su
											olarak algılamıyorum.
											Aksine resim en sade renk
											ve şekline indirgeniyor.
											Eser tamamlanınca,
											sonunda kompozisyonu bir bütün olarak,
											cam gibi suyun üzerinde 
yüzen bir buz dağını
											veya köpüklerle zirve yapan 
bir dalgayı deneyimleyebiliyorum.
											Ortalamada bu büyüklükte bir eser
											gördüğünüz gibi on saniyemi alıyor.
									","
											Allerdings verwende ich keine Werkzeuge,
											sondern lediglich meine
Finger und Handflächen,
											um die Farbe auf dem Papier zu bearbeiten.
											Zeichnen ist wie Meditieren für mich.
											Es beruhigt meinen Geist.
											Das, was ich zeichne, ist für mich
nicht Eis oder Wasser.
											Stattdessen zerlege ich das Bild
											in seine grundlegenden Teile:
Farbe und Form.
											Wenn ein Werk schließlich fertig ist,
											kann ich es als
Gesamtkomposition erfahren,
											als einen Eisberg, der durch
gläsernes Wasser schwimmt,
											oder eine mit weißem Schaum
brechende Welle.
											Ein Werk dieser Größe dauert
im Schnitt etwa 10 Sekunden,
											wie sie sehen können.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											Really, more like 200 hours,
250 hours for something that size.
											But I've been drawing ever since
I could hold a crayon, really.
											My mom was an artist, and growing up,
											we always had art supplies
all over the house.
											My mother's love of photography
											propelled her to the most
remote regions of the earth,
											and my family and I were fortunate enough
											to join and support her
on these adventures.
											We rode camels in Northern Africa
											and mushed on dog sleds
near the North Pole.
									","
											Na verdade, são antes 200 horas,
250 horas, para uma coisa deste tamanho.
											Desenho desde que consegui
empunhar um lápis.
											A minha mãe era artista
e, enquanto crescíamos,
											tínhamos sempre materiais de arte
por toda a casa.
											O amor da minha mãe pela fotografia
											levou-a às regiões
mais longínquas da Terra.
											A minha família e eu tivemos a sorte
											de a acompanhar e apoiar
nessas aventuras.
											Andámos de camelo no Norte de África
											e passeámos em trenós puxados a cães
no Polo Norte.
									","
											Bu büyüklükte bir şey gerçekte 
daha çok 200 saat, 250 saat alıyor.
											Ancak aslında elimle pastel boya 
tutabildiğim zamandan beri çiziyorum.
											Annem bir sanatçıydı ve büyürken
											evin her tarafında sanat 
malzemeleri vardı.
											Annemin fotoğrafa olan sevgisi
											onu dünyanın en uzak köşelerine götürdü,
											ailem ve ben de bu 
maceralarda ona katılacak
											ve onu destekleyecek kadar şanslıydık.
											Kuzey Afrika'da develere bindik
											ve Kuzey Kutbu yakınlarında 
köpek kızaklarıyla yolculuk yaptık.
									","
											Nein, eher um die 200 bis 250 Stunden
für etwas in dieser Größe.
											Ich zeichne seit ich
einen Stift halten kann.
											Meine Mutter war Künstlerin,
											und schon als ich klein war, hatten wir
überall im Haus Kunstbedarf.
											Die Liebe zur Fotografie
											brachte sie in die
entlegensten Winkel der Erde.
											Und meine Familie und ich
											begleiteten und unterstützten sie
auf diesen Abenteuern.
											Wir ritten Kamele in Nordafrika
											und fuhren Hundeschlitten am Nordpol.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											In August of 2012,
I led my first expedition,
											taking a group of artists and scholars
up the northwest coast of Greenland.
											My mother was originally
supposed to lead this trip.
											She and I were in the early
stages of planning,
											as we had intended to go together,
											when she fell victim to a brain tumor.
											The cancer quickly took over
her body and mind,
											and she passed away six months later.
											During the months of her illness, though,
											her dedication to the expedition
never wavered, and I made a promise
											to carry out her final journey.
									","
											Em agosto de 2012,
liderei a minha primeira expedição,
											levando um grupo de artistas e eruditos
à costa noroeste da Gronelândia.
											Inicialmente, seria a minha mãe
a liderar esta expedição.
											Ela e eu estávamos
no início do planeamento,
											porque tencionávamos ir juntas,
											quando ela foi vítima
dum tumor no cérebro.
											O cancro em breve se apoderou
do corpo e do espírito dela
											e ela morreu seis meses depois.
											Mas, durante os meses da doença,
											a dedicação dela à expedição
nunca vacilou,
											e eu prometi-lhe
levar a viagem até ao fim.
									","
											Ağustos 2012'de bir grup 
sanatçı ve akademisyeni
											Grönland'ın kuzeybatısına götürdüğüm
ilk keşif gezimi yürüttüm.
											Bu yolculuğu aslında annem yönetecekti.
											Birlikte gitme niyetinde olduğumuzdan,
											daha planlamanın başlarındayken
											beyin tümörüne yakalandı.
											Kanser hemen vücuduna ve beynine yayıldı,
											altı ay sonra da vefat etti.
											Ancak hastalığı sırasında geçen aylarda
											geziye olan bağlılığı hiç azalmadı
ve son yolculuğunu
											yürüteceğime dair ona söz verdim.
									","
											Im August 2012 leitete ich
meine erste Expedition —
											eine Reise mit Künstlern und Studenten
entlang der Nordwestküste Grönlands.
											Eigentlich sollte meine Mutter
diese Reise leiten.
											Wir hatten vor, gemeinsam zu reisen,
											und waren am Anfang der Planungen,
											als bei ihr ein Hirntumor gefunden wurde.
											Der Krebs ergriff schnell Besitz
von ihrem Körper und Geist
											und 6 Monate später starb sie.
											Doch während ihrer Krankheit
											behielt sie ihre Hingabe für die
Expedition und ich versprach ihr,
											diese letzte Reise für sie durchzuführen.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											My mother's passion for the Arctic
											echoed through my experience in Greenland,
											and I felt the power
											and the fragility of the landscape.
											The sheer size of the icebergs
											is humbling.
											The ice fields are alive
with movement and sound
											in a way that I never expected.
											I expanded the scale of my compositions
											to give you that same sense of awe
that I experienced.
											Yet, while the grandeur
of the ice is evident,
											so, too, is its vulnerability.
											From our boat,
											I could see the ice sweating
under the unseasonably warm sun.
									","
											A paixão da minha mãe pelo Ártico
											teve efeitos em toda a minha experiência
na Gronelândia
											e senti o poder
											e a fragilidade daquela paisagem.
											A dimensão imponente dos icebergues
											é esmagadora.
											Os campos gelados estão cheios de vida
com movimentos e sons
											duma forma de que eu não estava à espera.
											Aumentei a escala das minhas composições,
											para vos dar a mesma sensação
de assombro que eu senti.
											Mas, embora
a grandeza do gelo seja evidente,
											também é evidente a sua vulnerabilidade.
											Do nosso barco,
											via o gelo a transpirar
sob o sol quente fora de época.
									","
											Annemin Kuzey Kutbu'na olan tutkusu
											Grönland'daki deneyimim
sırasında beni bırakmadı
											ve tabiatın gücünü
											ve kırılganlığını hissettim.
											Buz dağlarının başlı başına büyüklüğü
											alçakgönüllüğe sebep oluyor.
											Buzul alanlar hiç beklemediğim şekilde
											hareket ve sesle capacanlı.
											Deneyimlediğim hayranlık 
duygusunun aynısını
											size vermek için kompozisyonlarımın 
ölçeğini büyüttüm.
											Böylece buzun ihtişamı ortada,
											aynı zamanda hassasiyeti de.
											Teknemizden
											mevsimine göre sıcak güneşin altında 
buzun eridiğini görebiliyordum.
									","
											Die Leidenschaft meiner
Mutter für die Arktis
											spiegelte sich auch in meiner
Wahrnehmung von Grönland wider.
											Ich fühlte die Kraft
											und die Zerbrechlichkeit
dieser Landschaft.
											Die schiere Größe der Eisberge
											lässt einen demütig werden.
											Die Eisfelder leben, sind so
voller Bewegung und Geräusche,
											wie ich es nie für möglich hielt.
											Ich vergrößerte meine Zeichnungen,
											damit Sie dieselbe Ehrfurcht
erfahren wie ich.
											Und obgleich der Größe dieser Eismassen
											sind sie doch angreifbar.
											Von unserem Boot aus konnte ich sehen,
											wie das Eis unter der ungewöhnlich
warmen Sonne schwitzte.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											We had a chance to visit
many of the Inuit communities in Greenland
											that now face huge challenges.
											The locals spoke to me
of vast areas of sea ice
											that are no longer
freezing over as they once did.
											And without ice, their hunting
and harvesting grounds
											are severely diminished,
											threatening their way
of life and survival.
									","
											Tivemos a hipótese de visitar
várias comunidades inuítes na Gronelândia
											que enfrentam hoje problemas enormes.
											Os habitantes locais falaram-me
de grandes áreas de gelo marinho
											que deixaram de congelar
como acontecia anteriormente.
											Sem gelo, os terrenos de caça
e de colheitas
											ficaram gravemente reduzidos,
											ameaçando a sua forma de vida
e a sua sobrevivência.
									","
											Grönland'da şu an büyük zorluklarla 
karşı karşıya olan birçok İnuit
											topluluğunu ziyaret etme şansım oldu.
											Yerliler bana bir zamanlar 
üzeri donan geniş deniz buzu
											alanlarının artık var
olmadığını söylediler.
											Buz olmadan avlanma ve 
mahsul elde etme alanları
											büyük oranda azalıp
											yaşam şekillerini ve 
yaşamlarını tehdit ediyor.
									","
											Wir hatten die Gelegenheit, viele
Inuit-Siedlungen auf Grönland zu besuchen,
											die nun vor großen
Herausforderungen stehen.
											Die Bewohner erzählten mir
von riesigen Eisflächen,
											die, anders als früher,
heute nicht mehr zufrieren.
											Aber ohne Eis schwindet ihre Grundlage
											für Jagd und Ernte,
											was wiederum ihre Art zu leben
und überleben gefährdet.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											The melting glaciers in Greenland
											are one of the largest
contributing factors to rising sea levels,
											which have already begun to drown
											some of our world's lowest-lying islands.
											One year after my trip to Greenland,
I visited the Maldives,
											the lowest and flattest country
in the entire world.
											While I was there, I collected
images and inspiration
											for a new body of work:
											drawings of waves lapping
on the coast of a nation
											that could be entirely underwater
within this century.
									","
											A fusão dos glaciares na Gronelândia
											é um dos principais fatores
da subida do nível do mar,
											que já começou a submergir
											algumas das ilhas mais baixas do mundo.
											Um ano depois da minha viagem 
à Gronelândia, visitei as Maldivas,
											o país mais baixo e mais plano do mundo.
											Enquanto lá estive, 
reuni imagens e inspiração
											para um novo conjunto de obras:
											desenhos de ondas 
a desgastar a costa duma nação
											que poderá estar totalmente
submersa ainda este século.
									","
											Grönland'daki eriyen buz dağları,
											yükselen deniz seviyelerine katkısı olan 
en büyük faktörlerden biri,
											ki bu olay dünyadaki en düşük rakımlı
											adaların bazılarını suya gömmeye başladı.
											Grönland'a yaptığım geziden bir sene 
sonra tüm dünyadaki
											en düşük rakımlı ve düzlük ülke olan 
Maldivler'i ziyaret ettim.
											Oradayken yeni bir çalışmam için resimler
											ve ilham topladım:
											Bu yüzyıl içinde tamamen sular 
altında kalabilecek
											bir ülkenin kıyılarını yalayan 
dalgaların resimleri.
									","
											Die schmelzenden Gletscher auf Grönland
											sind einer der Hauptverursacher
ansteigender Meeresspiegel,
											was bereits heute dazu führt,
											dass tiefliegende Inseln
im Ozean versinken.
											Ein Jahr nach meiner Reise nach Grönland
besuchte ich die Malediven,
											das niedrigste und flachste Land der Welt.
											Während ich dort war, machte ich Bilder
											und wurde für eine neue Reihe
neuer Arbeiten inspiriert:
											Zeichnungen von Wellen,
die auf ein Land treffen,
											das noch in diesem Jahrhundert
vollständig unter Wasser sein könnte.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											Devastating events happen every day
											on scales both global and personal.
											When I was in Greenland,
											I scattered my mother's ashes
amidst the melting ice.
											Now she remains a part
of the landscape she loved so much,
											even as it, too, passes
and takes on new form.
									","
											Ocorrem todos os dias
acontecimentos devastadores
											à escala mundial e pessoal.
											Quando estive na Gronelândia,
											espalhei as cinzas da minha mãe
pelo gelo em fusão.
											Agora, ela faz parte da paisagem
que tanto amava,
											mesmo que ela mude
e assuma uma nova forma.
									","
											Her gün hem küresel, 
hem de kişisel düzeyde
											yıkıcı olaylar meydana geliyor.
											Grönland'dayken
											eriyen buzun ortasına 
annemin küllerini serptim.
											Artık o çok sevdiği yerlerin 
bir parçası oldu,
											oralar da değişip yeni şekiller alsa bile.
									","
											Verheerende Dinge passieren jeden Tag,
											auf globaler und auf persönlicher Ebene.
											Als ich auf Grönland war,
											verstreute ich die Asche
meiner Mutter im schmelzenden Eis.
											Sie bleibt somit ein Teil
der Landschaft, die sie so geliebt hat,
											auch wenn diese vergeht
und neue Form annimmt.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											Among the many gifts my mother gave me
											was the ability to focus on the positive,
											rather than the negative.
											My drawings celebrate the beauty
of what we all stand to lose.
											I hope they can serve as records
of sublime landscapes in flux,
											documenting the transition
and inspiring our global community
											to take action for the future.
									","
											Entre os muitos dons
que a minha mãe me deu
											um deles foi a capacidade
de me concentrar no positivo,
											em vez de me concentrar no negativo.
											Os meus desenhos festejam a beleza
de tudo aquilo que podemos perder.
											Espero que possam servir 
como registos das paisagens sublimes
											que documentam a transição
											e inspirem a comunidade mundial
a passar à ação pelo futuro.
									","
											Annemin bana verdiği 
birçok hediye arasında
											negatif yerine pozitife odaklanma
											yeteneği vardı.
											Çizimlerim kaybetmekte olduğumuz 
şeylerin güzelliğini methediyor.
											Umarım değişimi dokümente ederek
ve küresel topluma gelecek adına
											harekete geçmek için ilham vererek, 
değişim içindeki olağanüstü
											tabiatın kayıtları olarak 
hizmet edebilirler.
									","
											Eine der vielen Gaben,
die meine Mutter mir überließ,
											war die Fähigkeit, mich auf
das Positive zu konzentrieren,
											anstatt auf das Negative.
											Meine Zeichnungen zelebrieren das,
was wir im Begriff sind zu verlieren.
											Ich hoffe, sie können als Aufzeichnungen
von Landschaften in Bewegung dienen,
											den Wandel festhalten und
unsere globale Gemeinschaft inspirieren,
											sich für die Zukunft einzusetzen.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											Thank you.
									","
											Obrigada.
									","
											Teşekkürler.
									","
											Danke.
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
","
","
","
",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",Drawings that show the beauty and fragility of Earth,Zaria Forman,7:14,"adventure,exploration,big problems,beauty,climate change,meditation,glacier,nature,oceans,visualizations,sustainability,water,art,Antarctica"
