en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											And yet, the smartphone revolution
was creating readers and writers
											of a different kind.
											Whether it was on Facebook or WhatsApp,
											Indians were writing and sharing
and reading all kinds of things:
											terrible jokes, spurious pop history,
											long, emotional confessions,
											diatribes against the government.
											And as I read and shared these things,
I wondered to myself,
											""Could I get these writers
and these readers,
											could I turn them into my readers?""
									","
											No entanto, a revolução dos Smartphones
											estava a criar leitores e escritores
de um tipo diferente.
											Fosse no Facebook ou no WhatsApp,
											os indianos estavam a escrever,
a partilhar e a ler todo o tipo de coisas,
											piadas terríveis,
histórias populares falaciosas,
											longas confissões emotivas,
											diatribes contra o governo.
											À medida que eu lia e partilhava
estas coisas, ficava a pensar:
											""Será que podia transformar
estes escritores e estes leitores
											""nos meus leitores?""
									","
											Ceci dit, la révolution des smartphones 
créait aussi des lecteurs et des écrivains
											d’un nouveau genre.
											Que ce soit sur Facebook ou sur WhatsApp,
											les Indiens écrivaient, partageaient
et lisaient toutes sortes de choses :
											des blagues horribles,
des histoires grotesques,
											des longues confessions émotionnelles,
											ou des critiques contre le gouvernement.
											Quand je lisais et partageais ces choses,
je me demandais :
											« Est-ce que je pourrais conquérir
ces écrivains et ces lecteurs ?
											Comment les transformer
en mes lecteurs ? »
									","
											Yine de akıllı telefon devrimi
											farklı türden yazar 
ve okuyucu ortaya çıkarıyordu.
											Facebook olsun, WhatsApp olsun
											Hintliler her türden şeyi 
yazıp okuyup paylaşıyorlardı:
											berbat şakalar, uydurma popüler tarih,
											uzun, duygusal itiraflar,
											hükümete karşı eleştiriler.
											Bunları okuyup paylaştıkça
kendime şöyle soruyordum:
											""Bu yazar ve okuyucuları alıp
											kendi okuyucularıma dönüştüremez miydim?""
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											And so I left my plush corner office
											and my job as the publisher
of India's top publishing company,
											and I set up on my own.
											I moved into a single large room
in a cheap bohemian district of Delhi,
											with a small team.
											And there, I set up
a new kind of publishing house.
											A new kind of publishing house
needs a new kind of reader
											and a new kind of book.
											And so I asked myself,
""What would this new reader want?
											Would they prize urgency, relevance,
											timeliness, directness —
											the very qualities they seem to want
from their online services,
											indeed, the qualities they seem
to want from life today?""
									","
											Então, larguei o meu gabinete luxuoso
											e o meu trabalho de editora
da principal empresa da Índia
											e estabeleci-me por conta própria.
											Mudei-me para uma grande sala
num bairro boémio barato de Deli,
											com uma pequena equipa.
											Aí, fundei uma editora de um tipo novo.
											Uma editora de um tipo novo
precisa de um tipo novo de leitores
											e de um tipo novo de livros.
											Perguntei a mim mesma:
""O que é que este novo leitor quer?
											""Apreciará a urgência. a relevância,
											""a oportunidade, a objetividade
											""as qualidades que parecem querer
dos seus serviços 'online'.
											""as qualidades que parecem querer
da vida, atualmente?""
									","
											Et j'ai donc quitté mon somptueux bureau
											et mon travail d'éditrice dans la première
maison d'édition indienne,
											et je me suis installée à mon compte.
											Je me suis installée dans une grande pièce
dans un quartier bohème de Delhi
											avec une petite équipe.
											Et là, j'ai créé un nouveau type
de maison d'édition.
											Un nouveau type de maison d'édition
a besoin d'un nouveau type de lecteurs
											et d'un nouveau genre de livres.
											Je me suis donc demandé
ce que voudrait lire ce nouveau lecteur.
											Aurait-il tendance à apprécier
l'urgence, la pertinence,
											la rapidité, la franchise -
											les mêmes qualités qu'il recherche
de ses services en ligne,
											et qu'il attend de la vie d'aujourd'hui ?
									","
											Böylece konforlu ofis köşemi
											ve Hindistan'ın en çok yayın yapan
şirketinde yayıncı konumumu bırakıp
											kendi işimi kurdum.
											Delhi'nin ucuz, varoş 
mahallerinde küçük bir ekiple
											geniş bir odaya taşındım.
											Orada, yeni bir yayın evi kurdum.
											Bu yayın evi farklı yazarlara 
ve yeni bir tür kitaba ihtiyaç duyuyor.
											Bu yüzden kendime şunu sordum:
											""Bu yeni okuyucu kitlesi ne ister?
											Aciliyete mi, uygunluğa mı,
											dakikliğe mi, açıklığa mı para öderler?
											Online hizmetlerden 
görmek istedikleri nitelikler,
											aslında gerçek hayattan 
görmek istedikleri nitelikler midir?""
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											I knew that my readers
were always on the go.
											I'd have to fit into
their lifestyle and schedules.
											Would they actually want to read
a 200-page book?
											Or would they want something
a little bit more digestible?
											Indians are incredibly value-conscious,
											especially when it comes
to their online reading.
											I knew I had to give them
books under a dollar.
											And so my company was formed,
and it was born.
											It was a platform where we created a list
of stories designed for the smartphone,
											but it also allowed amateur writers
to upload their own stories,
											so they could be showcased
along with the very writers
											they read and admired.
											And we could also enter into
other people's digital platforms.
									","
											Eu sabia que os meus leitores
estavam sempre em movimento.
											Tinha de me encaixar
no seu estilo de vida e nos seus horários.
											Queriam ler um livro de 200 páginas?
											Ou queriam uma coisa
um pouco mais digerível?
											Os indianos têm uma incrível
consciência de valores
											especialmente no que toca
à leitura ""online"".
											Eu sabia que tinha de lhes dar
livros a menos de um dólar.
											Assim, fundei a minha empresa,
e ela nasceu.
											Era uma plataforma onde criámos
uma lista de histórias
											concebidas para o ""smartphone"",
											mas também permitia aos escritores
amadores carregar as suas histórias
											e, portanto, competiam
com os escritores
											que eles liam e admiravam.
											Também podíamos entrar
em plataformas digitais de outras pessoas.
									","
											Je savais que mon lecteur
était toujours en déplacement.
											Je devais m'adapter à son style
de vie et à ses horaires.
											Voudrait-il réellement lire
une brique de 200 pages ?
											Ou voudrait-il quelque chose
d'un peu plus digeste ?
											Les Indiens sont attentifs aux valeurs,
											surtout pour leur lecture en ligne.
											Je savais que je devais leur offrir
des livres à moins d'un dollar.
											C'est ainsi que j'ai créé ma société.
											C’est une plateforme où nous avons listé
des histoires conçues pour le smartphone,
											permettant aux écrivains novices
de télécharger leurs propres histoires
											afin d'être diffusées
aux côtés des auteurs
											qu’ils lisaient et admiraient.
											Nous pouvions aussi accéder
aux plateformes utilisées par les gens.
									","
											Okurlarımın sürekli hareketli 
olduklarını biliyordum.
											Onların hayat tarzlarına 
ve programlarına uymak zorundaydım.
											Gerçekten 200 sayfalık bir 
kitabı okumak istiyorlar mıydı?
											Yoksa biraz daha okuması
kolay bir şeyler mi isterlerdi?
											Hintliler oldukça değer
bilincine sahiptirler,
											özellikle iş online okumaya gelince.
											Onlara bir doların altında kitaplar
vermem gerektiğini biliyordum.
											Böylece şirketim kurulmuş oldu.
											Akıllı telefonlar için hikaye listesi
oluşturduğumuz bir platformdu
											ama aynı zamanda amatör yazarlara
											hikayelerini eklemelerine de 
imkan veriyordu.
											Böylece gerçek yazarlarla
aynı vitrinde olabildiler.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											So, imagine this:
											imagine you're a receptionist,
you've had a long day at work,
											you book your cab
in your ride-hailing app,
											it shows up,
											and you get into your car,
and you lie back on your seat,
											and you put on your app.
											And you find a set of stories
waiting for you, timed to your journey.
											Imagine you're a gay young woman,
											in a relatively conservative city
like Lucknow, which lies near Delhi.
											There's no way your parents
know about your sexuality.
											They'd completely freak out.
											Would you like lesbian love stories
written in Hindi, priced under a dollar,
											to be read in the privacy of your phone?
											And could I match readers
											to the events that were taking place
around them in real time?
									","
											Imaginem isto:
											Imaginem que são um rececionista
e tiveram um enorme dia de trabalho,
											chamam um táxi na vossa aplicação
de reservas.
											Ele aparece,
											vocês entram no carro
e recostam-se no assento traseiro.
											Ligam a vossa aplicação
											e encontram uma série de histórias
à vossa espera, adequadas à viagem.
											Imaginem que são uma rapariga lésbica
											numa cidade relativamente conservadora,
como Lucknow, que fica perto de Deli.
											Nem pensar que os vossos pais
estejam ao corrente da vossa sexualidade.
											Iam passar-se de todo.
											Gostariam de ler histórias de amor lésbico
escritas em hindi, por um dólar,
											na privacidade do vosso telemóvel?
											Poderia eu proporcionar aos leitores
											os eventos que estão a ocorrer
à volta deles, em tempo real?
									","
											Imaginez ceci :
											vous êtes réceptionniste
et vous avez eu une longue journée.
											Vous réservez votre taxi avec votre appli.
											Le taxi arrive,
											vous montez dans la voiture,
vous vous installez confortablement
											et vous allumez votre appli.
											Vous découvrez une série de récits dont
le temps de lecture correspond au trajet.
											Si vous êtes une jeune femme homosexuelle,
											dans une ville relativement conservatrice
telle que Lucknow près de Delhi
											et que vos parents ne connaissent pas
de votre sexualité,
											ils feraient une crise en l'apprenant.
											Ne seriez-vous pas attirée par la lecture
dans l'intimité de votre téléphone
											de romans lesbiens écrits en hindi,
pour moins qu'un dollar ?
											Je pourrais éventuellement,
pourquoi pas, associer les lecteurs
											à des événements qui se déroulent
dans leur voisinage en temps réel.
									","
											Okundular ve beğenildiler.
											Böylece diğer insanlar da
dijital platformlarda yer edinebildi.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											So we published biographies
of very famous politicians
											after they won big elections.
											When the supreme court
decriminalized homosexuality,
											an LGBTQ collection was waiting
on our home page.
											And when India's Toni Morrison,
the great writer Mahasweta Devi died,
											our readers found a short story by her
as soon as news hit.
											The idea was to be relevant
to every moment of a reader's life.
									","
											Assim, publicamos biografias
de políticos muito famosos
											depois de eles terem ganho
eleições importantes.
											Quando o supremo tribunal
descriminalizou a homossexualidade
											havia uma coleção LGBTQ
à espera na nossa página inicial.
											Quando a Toni Morrison, da Índia,
a grande escritora Mahasweta Devi morreu,
											os nossos leitores encontraram
uma breve história dela,
											logo que a notícia foi dada.
											A ideia era ser relevante
em cada momento da vida de um leitor.
									","
											Nous avons donc publié des biographies
de personnalités politiques célèbres
											après qu'ils ont remporté
des élections importantes.
											Lorsque la Cour suprême
a décriminalisé l'homosexualité,
											une collection LGBTQ était prête
sur notre page d'accueil.
											Quand l'écrivaine Mahasweta Devi,
la Toni Morrison de l'Inde, est décédée,
											nos lecteurs ont pu lire une de ses
nouvelles dès l'annonce de son décès.
											L'idée est d'être pertinent
pour chaque moment de la vie du lecteur.
									","
											Şunu bir hayal edin:
											Bir resepsiyonistsiniz 
ve işte yorucu bir gün geçirdiniz,
											taksinizi uygulamadan çağırdınız,
											taksiniz geliyor,
											arabanıza biniyorsunuz, 
sırtınızı koltuğa yaslıyorsunuz,
											ve uygulamayı açıyorsunuz.
											Seyahatiniz boyunca sizi bekleyen
bir dizi hikayeyle karşılaşıyorsunuz.
											Delhi, Lucknow gibi muhafazakar şehirde
											eşcinsel genç bir kadın
olduğunuzu hayal edin.
											Ailenizin cinsel yönelimleriniz
hakkında bilgisi yok.
											Öğrenseler kafayı yerler.
											Bir doların altında, Hintçe yazılan 
lezbiyen aşk hikayelerini
											telefon gizliliği ile
okumak istemez miydiniz?
											Okuyucuları, gerçek zamanda
											etraflarında gerçekleşen 
olaylarla eşleştirebilir miydim?
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											Who are our readers?
											They're mostly young men
under the age of 30.
											There's someone like Salil,
											who lives in a city where
there isn't a modern bookshop.
											And he comes to our app almost every day.
											There's someone like Manoj,
											who mostly reads us
during the long commute back home.
											And there's someone like Ahmed,
who loves our nonfiction
											that he can read in a single sitting,
and that's priced very low.
									","
											Quem são os nossos leitores?
											São sobretudo homens jovens
com menos de 30 anos.
											Há um como Salil,
											que vive numa cidade 
onde não há uma livraria moderna.
											Visita a nossa aplicação
quase todos os dias.
											Há outro como Manoj,
											que nos lê sobretudo durante
o longo percurso de volta a casa.
											E há outro como Ahmed,
que adora a nossa não ficção
											que pode ler duma assentada
e a um preço muito baixo.
									","
											Qui sont nos lecteurs ?
											Ce sont pour la plupart des jeunes
hommes de moins de 30 ans.
											Quelqu'un comme Salil,
											qui vit dans une ville
où il n'y a pas de librairie moderne.
											Et il utilise notre appli
presque tous les jours.
											Quelqu'un comme Manoj,
											qui nous lit pendant ses longs trajets
pour rentrer chez lui.
											Et quelqu'un comme Ahmed,
qui aime les œuvres de non-fiction
											qu'il peut lire d'un seul trait
et dont le prix est très bas.
									","
											Böylece, büyük seçimleri kazandıktan sonra
											ünlü politikacıların
biyografilerini yayınladık.
											Anayasa mahkemesi eşcinselliği
suç olmaktan çıkardığında
											bir LGBTQ koleksiyonu bizim
ana sayfada yerini almıştı.
											Hindistan'ın Toni Morrison'u 
büyük yazar Mahasweta Devi öldüğünde
											yazarlarımız haberler çıkınca onun
yazdığı bir kısa hikayeyi buldular.
											Bunun ardındaki fikir, bir yazarın
hayatının her anını yansıtabilmekti.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
