es,tr,fr,title,speaker,duration,tags
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											Entendí lo que es la vergüenza
											y cómo funciona.
											Escribí un libro
											y publiqué una teoría,
											pero algo no encajaba.
											Y es que
											cuando me fijé en las personas
											que entrevisté,
											y los dividí entre los que realmente tenían un sentido de dignidad,
											—de esto se trata,
											del sentido de dignidad—,
											éstos tienen un sentido fuerte de amor y pertenencia.
											Y luego los que luchan por mantener la dignidad,
											los que siempre están preguntándose si son suficientemente buenos.
											Había sólo una variable
											que los separaba de las personas
											con un sentido fuerte de amor y pertenencia.
											Las personas con un sentido fuerte
											de amor y pertenencia,
											pensaban que eran dignas
											de amor y pertenencia.
											Es todo.
											Creían que valían la pena.
											Y para mí, la parte difícil
											de eso que nos mantiene desconectados
											es nuestro miedo a no ser dignos de conexión.
											Era algo que personal y profesionalmente
											sentí que necesitaba entender.
											Así que tomé todas
											las entrevistas donde
											vi dignidad, busqué la gente que vivía de ese modo,
											y sólo los observé a ellos.
									","
											Utancın ne olduğunu, nasıl işlediğini
											bir nebze anladım.
											Bir kitap yazdım,
											bir teori yayınladım,
											fakat bir sorun vardı -
											sorun olan şuydu,
											eğer konuştuğum insanlara kabaca bakarsam
											ve onları değerlilik duygusuna
											gerçekten sahip olanlar olarak -
											hepsi sonunda buna çıkıyordu,
											değerli olma duygusu -
											güçlü sevgi ve bağlılık hislerine sahiptiler -
											ve bunda zorlanan,
											her zaman gerçekten yeterli olup olmadıklarını sorgulayanlar olarak ayırdım.
											Kuvvetli sevgi ve bağlılık hislerine
											sahip olan insanlar ile bunlar için
											zorlanan insanları birbirinden ayıran
											tek bir değişken vardı.
											O da, güçlü bir sevgi ve bağlılık duygusu
											olan insanlar, sevgi ve aidiyeti
											hak ettiklerine inanıyorlar.
											Bu kadar.
											Layık olduklarını düşünüyorlar.
											Ve benim için, bizi bağlanmaktan
											alıkoyan şeyin en zor kısmı bizim bağlantıyı
											hak etmediğimize dair korkumuzdur,
											kişisel olarak ve profesyonel olarak,
											daha iyi anlamam gerekenin bu olduğunu düşündüm.
											Ben de şunu yaptım,
											değerliliği gördüğüm,
											insanların bu şekilde yaşadığı tüm görüşmeleri aldım
											ve sadece bunlara baktım.
									","
											J'ai commencé à comprendre : voilà ce qu'est la honte,
											voilà comment ça marche.
											J'ai écrit un livre,
											j'ai publié une théorie,
											mais quelque chose n'allait pas —
											et ce que c'était, c'est que,
											si je prenais les gens que j'avais interviewés,
											et que je les divisais grossièrement en deux catégories:
											ceux qui croyaient vraiment en leur propre valeur —
											c'est à cela que ça se résume,
											croire en sa propre valeur —
											ils ont un fort sentiment d'amour et d'appartenance —
											et ceux qui ont du mal avec ça,
											ceux qui se demandent tout le temps si ils sont assez bien.
											Il n'y avait qu'une variable
											qui différenciait ceux qui ont
											un fort sentiment d'amour et d'appartenance
											de ceux qui ont vraiment du mal avec ça.
											Et c'était que ceux qui ont
											un fort sentiment d'amour et d'appartenance
											pensent qu'ils méritent l'amour et l'appartenance.
											C'est tout.
											Ils pensent qu'ils le méritent.
											Et pour moi
											la chose qui nous prive de relations humaines
											est notre peur de ne pas mériter ces relations,
											c'était quelque chose que, sur le plan personnel comme professionnel,
											j'ai eu l'impression que j'avais besoin de mieux comprendre.
											Alors ce que j'ai fait,
											c'est que j'ai pris tous les interviews
											dans lesquels je pouvais voir des gens qui croyaient mériter, qui vivaient ainsi,
											et je les ai simplement examinés attentivement.
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											¿Qué tiene esta gente en común?
											Tengo una ligera adicción a los artículos de oficina...
											esa es otra historia.
											Así que tomé una carpeta y un marcador
											y pensé: ""¿Cómo nombraré esta investigación?""
											Y la primera palabra que se me vino a la mente
											fue ""genuinas"".
											Son un tipo de personas entusiastas y sinceras que viven desde un sentido profundo de dignidad.
											Lo escribí en la parte superior de la carpeta
											y empecé a estudiar los datos.
											Al principio de este
											análisis intenso
											de cuatro días,
											cuando repasé y rescaté las entrevistas e historias, preguntando
											-""¿Cuál es el tema? ¿Cuál es el patrón?""
											Mi esposo y mis hijos se fueron de la ciudad
											porque yo entraba en esta locura, estilo Jackson Pollock,
											donde sólo escribo
											y activo el modo ""investigadora"".
											Y esto es lo que descubrí...
											Lo que tenían en común
											era un sentido de coraje.
											Y quiero diferenciar entre coraje y valentía por un momento.
											Coraje,
											cuando se integró a la lengua inglesa,
											viene de la palabra latina ""cor"" que significa corazón,
											originalmente significaba
											explicar la historia de quién eres con todo tu corazón.
											Así que estas personas,
											sencillamente, tenían el coraje
											de ser imperfectas.
											Tenían la compasión
											para ser amables con ellas mismas primero y luego con otros,
											pues no podemos tener compasión de otros
											si no podemos tratarnos a nosotros mismos con amabilidad.
											Y por último, tenían conexión,
											y esta era la parte difícil,
											como resultado de su autenticidad.
											Eran capaces de renunciar a quienes pensaban que debían ser
											para ser lo que eran,
											que es absolutamente lo que se tiene que hacer
											para conectar.
									","
											Tüm bu insanların ortak noktası nedir?
											Kırtasiye malzemelerine bağımlılığım var,
											ama bu başka bir konuşma konusu.
											Kağıt bir dosyam vardı ve bir de kalemim,
											ve bu araştırmanın adını ne koysam diye düşünüyordum.
											Ve aklıma gelen ilk kelimeler
											samimi, içten oldu.
											Bunlar içten insanlardı, bu derin değerlilik duygusuyla yaşayan.
											Ben de kağıt dosyanın üzerine yazdım,
											ve verilere bakmaya başladım.
											Aslında, ilk önce
											dört günlük
											yoğun veri analizi yaptım,
											geri gittim, görüşmeleri çıkardım, hikayeleri çıkardım, olayları çıkardım.
											Tema neydi? Kalıp neydi?
											Kocam çocukları alıp şehri terk etti
											çünkü her zaman şu Jackson Pollock çılgınlığına giriyordum,
											sadece yazdığım ve
											araştırmacı olduğum halime.
											Ve ulaştığım sonuç şu oldu.
											Bu insanların ortak noktası
											bir cesaret duygusuydu.
											Ve cesaret ve kahramanlık arasındaki ayrıma dikkatinizi çekmek istiyorum.
											Cesaret, İngilizcede ilk kullanılmaya
											başlandığında cesaretin gerçek tarifi -
											Latince de cor yani ""kalp"" kelimesinden geliyordu -
											ve asıl anlamı,
											kendi hikayeni tüm kalbinle anlatabilmen demekti.
											Ve bu kişiler, basitçe,
											kusurlu olma cesaretine
											sahiptiler.
											Öncelikle kendilerine
											ve sonra diğerlerine yumuşak olma merhametine sahiptiler
											çünkü, anlaşıldı ki, eğer kendimize karşı sevecen davranmazsak
											diğerlerine şefkat gösteremeyiz.
											Ve sonuncu olarak bağlantıya sahiptiler,
											ve - en zor kısmı buydu -
											sahiciliğin sonucu olarak, 
kendileri olabilmek için
											olmaları düşündükleri kişi olmaktan 
vazgeçmeye hazırdılar.
											bırakmaya hazırdılar,
											ki bağlantı için kesinlikle bunu yapmak
											zorundasınız.
									","
											Qu'ont en commun tous ces gens ?
											Je suis un peu accro aux fournitures de bureau,
											mais c'est une autre histoire.
											J'avais une chemise cartonnée, et j'avais un marqueur,
											et j'ai fait, comment vais-je intituler cette recherche ?
											Et les premiers mots qui me sont venus à l'esprit
											ont été ""sans réserve"".
											Ce sont des gens sans réserves, qui vivent avec ce sentiment profond de leur valeur.
											Alors je l'ai inscrit sur la couverture de la chemise,
											et j'ai commencé à examiner les données.
											En réalité, j'ai commencé par le faire
											pendant quatre jours
											par une analyse des données extrêmement intensive,
											où je suis revenue en arrière, j'ai ressorti ces interviews, ressorti les récits, ressorti les incidents.
											Quel est le thème ? Quel est le motif ?
											Mon mari a quitté la ville avec les enfants
											parce que je rentre à chaque fois dans ce délire à la Jackson Pollock,
											où je ne fais qu'écrire,
											et où je suis en mode chercheuse.
											Et voici ce que j'ai trouvé.
											Ce qu'ils avaient en commun,
											c'était un sens du courage.
											Là je veux prendre une minute pour vous expliquer la distinction entre le courage et la bravoure.
											Le courage, la définition originelle du courage,
											lorsque ce mot est apparu dans la langue anglaise —
											il vient du latin ""cor"", qui signifie ""cœur"" —
											et sa définition originelle
											était : raconter qui nous sommes de tout notre cœur.
											Ainsi, ces gens
											avaient, très simplement, le courage
											d'être imparfaits.
											Ils avaient la compassion nécessaire
											pour être gentils, tout d'abord avec eux-mêmes, puis avec les autres,
											car, à ce qu'il semble, nous ne pouvons faire preuve de compassion envers les autres
											si nous sommes incapables d'être gentils envers nous-même.
											Et pour finir, ils étaient en relation avec les autres,
											et — c'était ça le noyau dur —
											de par leur authenticité,
											ils étaient disposés à abandonner l'idée qu'ils se faisaient de ce qu'ils auraient dû être,
											de façon à être qui ils étaient,
											ce qui est un impératif absolu
											pour entrer en relation avec les autres.
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											Otra cosa en común
											era que
											ellos aceptaban por completo la vulnerabilidad.
											Creían
											que lo que los hacía vulnerables
											los hacía hermosos.
											No hablaban de vulnerabilidad
											como algo incómodo
											o doloroso,
											como yo había escuchado antes en las entrevistas sobre la vergüenza.
											Simplemente mencionaban que era necesaria.
											Hablaban de la buena voluntad
											para decir ""te amo"" primero.
											La buena voluntad
											de hacer algo
											donde no había garantías.
											La disposición
											de respirar calmadamente mientras esperaban al médico
											después de su mamografía.
											La voluntad de invertir en una relación
											que pueda o no salir bien.
											Pensaban que esto era fundamental.
									","
											Ortak olarak sahip oldukları diğer şey
											şuydu.
											Kırılganlığı tamamıyla kucaklayabiliyorlardı.
											Onları kırılgan
											yapan şeyin aynı zamanda
											onları güzel yaptığına inanıyorlardı.
											Kırılganlığın rahatlatıcı olduğuna dair
											konuşmuyorlardı,
											dayanılmaz derecede acı verici olduğunu da söylemiyorlardı -
											daha önce utançla ilgili görüşmelerde duyduğum gibi.
											Sadece gerekli olduğu hakkında konuşuyorlardı.
											Gönüllü bir şekilde 'Seni seviyorum'u
											ilk defa demekten bahsettiler,
											hiçbir garantisi
											yokken bir şeyi
											yapmaya gönüllü olmaktan,
											mamogram
											yaptırdıktan sonra doktorun aramasını beklerken
											nefes alıp vermeye gönüllü olmaktan.
											Sürüp sürmeyeceğini bilmedikleri bir ilişkiye
											yatırım yapmaya gönüllüydüler.
											Bunun gerekli olduğunu düşünüyorlardı.
									","
											L'autre chose qu'ils avaient en commun
											était ceci.
											Ils adoptaient complètement la vulnérabilité.
											Ils pensaient
											que ce qui les rendait vulnérable
											les rendait également beaux.
											Ils ne prétendaient pas que la vulnérabilité
											était confortable,
											ni qu'elle était atroce —
											comme je l'avais entendu auparavant dans les entretiens sur la honte.
											Ils disaient juste qu'elle était nécessaire.
											Ils parlaient de la volonté
											de dire ""Je t'aime"" le premier,
											la volonté
											de faire quelque chose
											quand il n'y a aucune garantie de réussite,
											la volonté
											de ne pas retenir son souffle en attendant le coup de fil du médecin
											après une mammographie.
											Ils étaient prêts à s'investir dans une relation
											qui pourrait marcher, ou pas.
											Ils pensaient que c'était essentiel.
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											Yo personalmente pensé que esto era una traición.
											No podía creer que me había aliado con este
											tipo de investigación,
											cuando en nuestro trabajo la definición de investigación
											es controlar y predecir. Estudiar fenómenos
											por la razón explícita
											de controlar y predecir.
											Y ahora mi misión
											de controlar y predecir
											había dado por respuesta que la manera de vivir es con vulnerabilidad.
											Y dejar de controlar y predecir.
											Esto me llevó a un pequeño ataque de nervios
											(Risas)
											de hecho se veía más bien así.
											(Risas)
											Y esto me llevó
											a lo que yo llamo un ataque de nervios y mi terapeuta llama un ""despertar espiritual"".
											Despertar espiritual suena bien
											pero les aseguro que fue un ataque de nervios.
											Tuve que guardar mis datos e ir a buscar un terapeuta.
											Y tú sabes quien eres
											cuando llamas a tus amigos y les dices: ""Creo que necesito ayuda.
											¿Alguna recomendación?""
											Pues casi cinco de mis amigos dijeron:
											""Uy, no quisiera ser tu terapeuta"".
											(Risas)
											""¿Y eso?""
											""Ya sabes, solo digo
											que no lleves tu vara de medir"".
											""Bueno"".
									","
											Ben kişisel olarak bunun ihanet olduğunu düşünüyordum.
											İnanamıyordum, araştırma yapmaya
											bağlılık yemini etmiştim -
											araştırmanın tanımı
											belirli bir nedeni kontrol ve öngörme için,
											kontrol etme ve öngörme,
											fenomen üzerinde çalışmadır.
											Ve şimdi kontrol ve
											öngörme için misyonumun
											cevabın, yaşamının yolunun kırılganlıkla ve kontrol etmeden ve
											öngörmeyi bırakarak olduğu anlaşıldı.
											Bu bir sinirsel çöküşe neden oldu -
											(Gülüşmeler)
											- ki aslında daha çok şöyle görünüyordu.
											(Gülüşmeler)
											Ve oldu.
											Ben sinirsel çöküş dedim, terapistim ruhani bir aydınlanma dedi.
											Ruhani bir aydınlanma sinirsel çöküşten daha iyi geliyor,
											ama bir çöküş olduğuna dair sizi temin edebilirim.
											Ve tüm verilerimi bir kenara koyarak bir terapist bulmak zorunda kaldım.
											Size bir şey söyleyeyim: arkadaşlarınızı arayıp
											""Sanırım birisini görmem lazım. Tavsiyen var mı?"" dediğinizde
											kim olduğunuzu tam olarak anlarsınız.
											Çünkü arkadaşlarımın yaklaşık beşi,
											""Yoo. Senin terapistin olmak istemezdim."" gibiydi.
											(Gülüşmeler)
											Ben de ""Bu ne demek oluyor?"" dedim.
											Ve onlar da ""Sadece söylüyorum, biliyorsun.
											Cetvelini getirme sakın.""
											Ben de ""Tamam.""
									","
											Pour ma part, je l'ai ressenti comme une trahison.
											Je ne pouvais pas croire que j'avais prêté serment d'allégeance
											à la recherche —
											le principe même de la recherche
											est de contrôler et de prévoir, d'étudier un phénomène
											dans le but explicite
											de le contrôler et de le prévoir.
											Et là, ma mission
											de contrôler et de prévoir
											aboutissait au résultat que la meilleure façon de vivre est d'accepter sa vulnérabilité,
											et d'arrêter de contrôler et de prévoir.
											Ca m'a conduit à une petite dépression —
											(Rires)
											— qui en fait ressemblait plutôt à ça.
											(Rires)
											Vraiment !
											J'ai appelé ça une dépression, ma psychothérapeute appelle ça un éveil spirituel.
											Un éveil spirituel, ça sonne mieux qu'une dépression,
											mais je vous assure que c'était bien une dépression.
											Et j'ai dû ranger mes données et chercher un psychothérapeute.
											Laissez-moi vous dire quelque chose : vous découvrez vraiment qui vous êtes
											quand vous appelez vos amis pour leur dire :"" Je crois que j'ai besoin de voir un psy.
											Tu aurais quelqu'un à me recommander ? ""
											Parce que à peu près cinq de mes amis ont fait :
											"" Wow. Je n'aimerais pas être ton psychothérapeute.""
											(Rires)
											Et moi : "" Comment ça ? ""
											Et eux : "" Moi ce que j'en dis, tu sais.
											N'apporte pas ta règle.""
											Et moi : ""Ok...""
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											Finalmente encontré una terapeuta.
											Y en mi primera cita con Diana,
											llevé mi lista
											de cómo viven los genuinos.
											Ella se sentó y preguntó: ""¿Cómo estás?""
											Y le contesté: ""Estoy bien, genial"".
											Y ella dijo: ""bien, ¿qué ocurre?""
											Es una terapeuta especializada en terapeutas,
											los necesitamos porque
											son los mas aptos para detectar mentiras.
											(Risas)
											Le dije:
											""pasa esto, estoy en lucha"".
											Y ella dijo: ""¿contra qué?""
											Dije: ""Tengo un problema con la vulnerabilidad"".
											Sé que la vulnerabilidad es el núcleo
											de la vergüenza y el miedo
											y de nuestra lucha por la dignidad.
											Pero también es donde nace
											la dicha, la creatividad,
											la pertenencia, el amor.
											Y creo que tengo un problema
											y necesito un poco de ayuda"".
											""Pero, no quiero hablar
											de problemas familiares
											ni traumas infantiles.
											(Risas)
											Sólo necesito algunas estrategias"".
											(Risas)
											(Aplausos)
											Gracias.
											Y ella hace así.
											(Risas)
											""Está mal ¿verdad?""
											Y ella: ""ni bien, ni mal"".
											(Risas)
											Solamente es lo que es.
											Y yo: ""Dios mío, ¡esto va a ser patético!""
									","
											Sonra bir terapist buldum.
											Diana ile ilk buluşmamızda -
											içten kişilerin nasıl yaşadığına
											dair listemi de götürdüm ve oturdum.
											Ve o dedi ki, ""Nasılsın?""
											Ben de ""Harika. İyiyim."" dedim.
											""Nasıl gidiyor?"" dedi.
											Ve bu terapist gören bir terapist
											çünkü onlara gitmek zorundayız,
											çünkü onların yalan ölçerleri iyi.
											(Gülüşmeler)
											Ve ben de,
											""Sorun şu, zorlanıyorum."" dedim.
											Ve o da ""Zorlayan nedir?"" dedi.
											Ve ben de ""Kırılganlıkla ilgili bir meselem var.
											Ve biliyorum, kırılganlık utanç ve korkunun
											ve değerli olma
											mücadelemizin özü, ama aynı zamanda
											neşenin, yaratıcılığın, ait olmanın, sevginin de
											doğum yeri olduğu
											anlaşılıyor.
											Ve sanıyorum bir sorunum var
											ve yardıma ihtiyacım var."" dedim.
											Ve ""Ama anlaşma şu,
											aile saçmalığı yok,
											çocukluk saçmalığı yok."" dedim.
											(Gülüşmeler)
											""Sadece bazı stratejilere ihtiyacım var.""
											(Gülüşmeler)
											(Alkışlar)
											Teşekkürler.
											O da şu şekilde devam etti.
											(Gülüşmeler)
											Ve sonra ""Kötü, değil mi?"" dedim.
											""İyi de değil kötü de."" dedi.
											(Gülüşmeler)
											""Sadece neyse o.""
											Ve ben de ""Tanrım, korkunç olacak."" dedim.
									","
											J'ai donc trouvé une psychothérapeute.
											Mon premier rendez-vous avec elle, Diana —
											j'ai apporté ma liste
											sur la façon dont les ""sans réserve"" vivent, et je me suis assise.
											Et elle m'a dit : "" Comment allez-vous ?""
											Et j'ai dit :"" Je suis en pleine forme. Ça va bien.""
											Elle a dit : "" Qu'est-ce qui se passe ? ""
											C'était une psychothérapeute qui consultait elle-même des psychothérapeutes ;
											on devrait aller chez ce genre là de psychothérapeute,
											parce que leur détecteur de conneries est très au point.
											(Rires)
											Alors j'ai dit :
											"" Voilà, j'ai un problème.""
											Et elle a dit : "" Quel est le problème ? ""
											Et j'ai dit : "" Et bien, j'ai un problème de vulnérabilité.
											Et je sais que la vulnérabilité est au cœur
											de la honte et de la peur
											et de notre problème d'estime de soi,
											mais il semble que ce soit aussi la source
											de la joie, de la créativité,
											du sentiment d'appartenance, de l'amour.
											Et je pense que j'ai un problème,
											et j'ai besoin d'aide.""
											Et j'ai dit : "" Mais voilà,
											pas d'histoires de famille,
											pas de ces conneries sur l'enfance.""
											(Rires)
											"" J'ai seulement besoin d'une stratégie.""
											(Rires)
											(Applaudissements)
											Merci.
											Alors elle a fait comme ça.
											(Rires)
											Et moi j'ai dit : "" C'est mauvais, n'est-ce pas ? ""
											Et elle a dit : "" Ce n'est ni mauvais ni bon. ""
											(Rires)
											"" C'est juste ce que c'est. ""
											Et je me suis dit : "" Oh mon Dieu, on va se faire chier.""
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											Y lo fue y no.
											Me llevó aproximadamente un año.
											Y ¿saben cómo es la gente
											al darse cuenta que la vulnerabilidad
											y la ternura son importantes?
											A) Yo no soy así
											y B) Tampoco paso tiempo con gente así.
											(Risas)
											Para mí fue una lucha callejera que duró un año.
											Fue una contienda.
											La vulnerabilidad avanzaba, yo la hacía retroceder.
											Perdí la pelea
											pero recuperé mi vida.
									","
											Ve öyle oldu ve öyle olmadı.
											Ve yaklaşık bir yıl sürdü.
											Ve biliyorsunuz bazı insanlar vardır,
											kırılganlığın ve hassasiyetin önemli olduğunu fark ettiklerinde
											teslim olur ve ona doğru giderler.
											A: bu ben değilim,
											ve B: böyle insanlarla takılmam bile.
											(Gülüşmeler)
											Benim için, bir yıl süren sokak dövüşü gibiydi.
											Sokak kavgası gibi.
											Kırılganlık itti, ben geri ittim.
											Kavgayı kaybettim,
											ama muhtemelen hayatımı kazandım.
									","
											Et ça a été le cas, et en même temps non.
											Et ça m'a pris près d'un an.
											Vous savez comment certaines personnes,
											quand elles réalisent que la vulnérabilité et la tendresse sont importantes,
											lâchent prise et y vont à fond.
											Premièrement, ça n'est pas mon style,
											et deuxièmement, je ne fréquente même pas ce genre de personnes.
											(Rires)
											Pour moi, ça a été une lutte d'une année.
											Ça a été une tuerie.
											La vulnérabilité gagnait du terrain, je le regagnais à nouveau.
											J'ai perdu la bataille,
											mais j'y ai sans doute récupéré ma vie.
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
											Entonces retomé la investigación
											y pasé los siguientes años
											intentando entender realmente
											a los ""genuinos"", las decisiones que tomaban
											y ¿qué es lo que hacemos
											con la vulnerabilidad?
											¿Por qué luchamos tanto contra ella?
											¿Lucho solo contra la vulnerabilidad?
											No.
											Y esto es lo que aprendí...
											insensibilizamos la vulnerabilidad.
											Cuando esperamos a que nos atiendan, al esperar...
											Saben, es gracioso, el miércoles publiqué algo en Twitter y Facebook
											que decía: ""¿como definirías la vulnerabilidad,
											qué te hace sentir vulnerable?""
											En hora y media tenía 150 respuestas.
											Porque yo quería saber...
											qué hay allá afuera.
											""Tener que pedir ayuda a mi marido
											porque estoy enferma y somos recién casados"".
											""Tomar la iniciativa en el sexo con mi esposa"".
											""Tomar la iniciativa en el sexo con mi marido"".
											""Ser rechazado"". ""Invitar a alguien a salir"".
											""Esperar la llamada del médico"".
											""Ser despedido"". ""Despedir a la gente"".
											Este es el mundo en el que vivimos.
											Vivimos en un mundo vulnerable.
											Y una manera de enfrentarlo
											es insensibilizando la vulnerabilidad.
									","
											Ve sonra araştırmaya döndüm
											ve gelecek bir kaç yılı
											içten insanların ne olduğunu, hangi seçimleri yaptıklarını
											ve kırılganlıkla bizim ne yaptığımızı
											gerçekten anlamaya
											çalışarak geçirdim.
											Neden onunla bu kadar zorlanıyoruz?
											Kırılganlık konusunda zorlanmada yalnız mıyım?
											Hayır.
											Ne öğrendiğime gelince.
											Kırılganlığı uyuşturuyoruz -
											zamanı gelmesini beklediğimizde.
											Komikti, Twitter ya da Facebook'a bir şey koyuyordum,
											mesela, ""Kırılganlığı nasıl tarif edersiniz?
											Size kırılgan hissettiren nedir?"" gibi.
											Ve bir buçuk saat içinde 150 cevap geliyordu.
											Çünkü dışarıda ne var,
											bilmek istiyordum.
											Kocamdan yardım istemek zorunda kalmak,
											çünkü hastayım ve yeni evliyiz;
											kocamla sevişmek;
											karımla sevişmek;
											geri çevrilmek; birisine çıkma teklif etmek;
											doktorun aramasını beklemek;
											biriyle yatmak; işten çıkarmak -
											yaşadığımız dünya bu.
											Kırılgan bir dünyada yaşıyoruz.
											Ve bununla baş etmenin yollarında bir tanesi
											kırılganlığımızı uyuşturmak.
									","
											Et je suis donc retourné à mes recherches
											et j'ai passé les deux années suivantes
											à essayer de vraiment comprendre ce que eux, les sans réserve,
											faisaient comme choix,
											et ce que nous, nous faisons
											de la vulnérabilité.
											Pourquoi est-ce un tel problème ?
											Est-ce que je suis la seule pour qui c'est un problème ?
											Non.
											Voici donc ce que j'ai appris.
											Nous anesthésions la vulnérabilité —
											quand nous attendons le coup de fil.
											C'est drôle, j'ai envoyé quelque chose sur Twitter et Facebook
											qui demandait : ""Comment définiriez-vous la vulnérabilité ?
											Qu'est-ce qui vous rend vulnérable ? ""
											Et en une heure et demie, j'avais 150 réponses.
											Parce que je voulais savoir
											ce qui se cache derrière tout ça.
											Devoir demander de l'aide à mon mari,
											parce que je suis malade, et on vient juste de se marier ;
											prendre l'initiative sur le plan sexuel avec mon mari ;
											prendre l'initiative avec ma femme ;
											être rejetée ; inviter quelqu'un à sortir ;
											attendre que le docteur rappelle ;
											être virée ; virer des gens —
											voici le monde dans lequel nous vivons.
											Nous vivons dans un monde vulnérable.
											Et l'une des façons dont nous traitons ce problème,
											c'est d'anesthésier la vulnérabilité.
									",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
"
","
","
",The power of vulnerability,Brené Brown,20:19,"TEDx,communication,culture,depression,fear,mental health,psychology,self,social change"
