pt,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Há diferentes tipos de distrações,
											mas não são os piores tipos de distração
											de que vou falar daqui a bocado.
											Este género de fenómeno
											de ter curtos bocados de tempo
para fazer as coisas
											faz-me lembrar outra coisa
											que não resulta
quando é interrompido.
											É o sono.
											Acho que o sono e o trabalho
estão intimamente relacionados.
											Não por se poder trabalhar
enquanto se dorme
											ou poder-se dormir enquanto se trabalha.
											Não é isso que eu quero dizer.
											Falo especificamente do facto
											que o sono e o trabalho
baseiam-se em fases
											ou baseados em etapas.
											O sono é feito de fases do sono, ou etapas
											— alguma pessoas dão diferentes nomes.
											São cinco,
											e para conseguirmos chegar
as mais profundas, as mais significativas,
											temos de passar pelas anteriores.
											Se formos interrompidos
enquanto estiver nas primeiras
											— se alguém der um encontrão
na nossa cama,
											se houver um som,
ou o que quer que aconteça —
											não podemos recomeçar aonde estávamos.
									","
											Bueno, hay diferentes tipos de distracciones,
											pero no son las distracciones realmente malas
											de las que voy a hablar en un momento.
											Y este tipo de fenómeno
											de tener arranques cortos de tiempo para hacer las cosas
											me recuerda otra cosa
											que no funciona cuando a uno lo interrumpen,
											y es el sueño.
											Creo que el sueño y el trabajo están estrechamente relacionados.
											Y no es que uno pueda trabajar mientras duerme
											o dormir mientras trabaja.
											No es eso a lo que me refiero.
											Estoy hablando específicamente del hecho
											de que el sueño y el trabajo
											tienen fases
											o eventos en etapas.
											Dormir es una cuestión de fases o etapas;
											algunas personas las llaman de maneras diferentes.
											Hay cinco etapas
											y para llegar a las fases realmente profundas, a las más significativas,
											hay que pasar por las etapas tempranas.
											Y si nos interrumpen mientras estamos en las etapas tempranas,
											si alguien nos golpea en la cama,
											o si hay un sonido, o pasa algo,
											no lo podemos retomar donde habíamos quedado.
									","
											Şimdi dikkat dağıtıcıların faklı çeşitleri vardır,
											ama gerçekte dikkat dağıtıcıların gerçekten kötü çeşitleri yoktur
											bunun ile ilgili bir dakika konuşacağım.
											Ve bu çeşit fenomen
											yani işleri halletmek için gereken kısa süreler
											bana başka bir şeyi hatırlatıyor
											rahatsız edildiğinde işe yaramayan bir şey
											o da uyku.
											Bence uyku ve iş çok yakın ilintili.
											Ve bu sadece uyurken çalışabilirsin
											ve çalışırken uyuyabilirsin değil.
											Anlatmaya çalıştığım o değil.
											Spesifik olarak iş ve uykunun
											faz bazlı veya seviye bazlı
											oluşu gerçeğinden
											bahsediyorum.
											Yani uyku, uyku fazları ya da seviyeleri ile ilgilidir—
											bazı insanlar başka şekilde adlandırır.
											Beş tane vardır,
											ve gerçekten derin olanına ulaşmak için, gerçekten anlamlı olanına,
											erken olanına gelmeniz gerekir.
											Ve eğer erken dönemde uykunuz bölünürse —
											biri yatağınızı sallarsa,
											ya da bir ses, ya da ne olursa olsun —
											nerede kaldıysanız oradan devam etmezsiniz.
									","
											Vous pouvez être distrait par différentes choses,
											mais il n'y pas rien d'aussi mauvais pour vous distraire
											que ce dont je vous parlerai dans une minute.
											Et tout ce phénomène
											qui consiste à avoir de courtes périodes intensives pour travailler
											me rappelle autre chose
											qui ne marche pas quand vous êtes interrompu,
											et il s'agit du sommeil.
											Je pense que le sommeil et le travail sont très liés.
											Et ce n'est pas seulement que vous pouvez travailler quand vous dormez
											et que vous pouvez dormir quand vous travaillez.
											Ce n'est pas vraiment ce que je veux dire.
											Je parle précisément du fait
											que le sommeil et le travail
											sont basés sur des phases,
											ou sont des évènements qui se basent sur des stades.
											Donc le sommeil fonctionne en phases ou stades de sommeil —
											certains les appellent autrement.
											Il y en a cinq,
											et pour atteindre les phases profondes, celles qui sont importantes,
											vous devez passer par les phases précédentes.
											Et si on vous interrompt pendant que vous passez par les premières phases —
											si quelqu'un se cogne dans votre lit,
											ou s'il y a un bruit, ou quoi que ce soit —
											vous ne reprenez pas là où vous vous êtes arrêté.
									","
											Da gibt es zwar verschiedene Arten von Ablenkungen,
											aber das sind nicht die wirklich schlimmen Ablenkungen,
											auf die ich gleich zu sprechen komme.
											Dieses ganze Phänomen,
											dass man kurze Zeitspannen hat, um etwas zu tun,
											erinnert mich an etwas,
											das auch nicht funktioniert, wenn man unterbrochen wird,
											und das ist Schlaf.
											Ich denke, Schlaf und Arbeit sind eng verwandt.
											Es ist nicht nur, dass man während des Schlafens arbeiten
											und während der Arbeit schlafen kann.
											Das meine ich nicht.
											Ich spreche von der Tatsache,
											dass Schlaf und Arbeit
											phasenbasiert sind,
											oder phasenbasierte Ereignisse.
											Beim Schlafen
											gibt es Schlafphasen.
											Es sind fünf,
											und wenn man zu den tiefen, bedeutenden kommen will,
											muss man durch die frühen.
											Und wenn man während einer frühen Phase unterbrochen wird
											– wenn man angestoßen wird,
											ein Geräusch hört oder sonstwas passiert –
											macht man nicht einfach da weiter, wo man aufgehört hat.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Se formos interrompidos e acordados,
temos de voltar ao princípio..
											Temos de voltar atrás algumas fases
e começar de novo.
											O que acaba por acontecer
— às vezes pode haver dias assim —
											em que acordamos às 8 ou 7 da manhã,
											ou à hora a que nos levantamos,
e pensamos:
											""Raios, não dormi muito bem.
											""Eu fui para a cama, deitei-me,
mas não dormi a sério"".
											As pessoas dizem que vão dormir,
											mas, na realidade, não vão dormir,
vão a caminho de dormir.
											Demora um pouco,
têm de passar por essas fases.
											Se forem interrompidos, não dormem bem.
											Há aqui alguém que espere
que uma pessoa durma bem
											se for interrompida toda a noite?
											Penso que ninguém diria que sim.
											Como esperamos
que as pessoas trabalhem bem
											se estão a ser interrompidas
todo o dia no escritório?
											Como esperamos
que as pessoas façam o seu trabalho
											se vão para o escritório
para serem interrompidas?
											Acho que não faz muito sentido.
									","
											Si nos interrumpen y nos despertamos
											hay que empezar de nuevo.
											Así que se retrocede unas fases y se empieza de nuevo.
											Y lo que termina pasando -a veces uno tiene días como estos,
											en los que a las 8 de la mañana, o a las 7 de la mañana,
											o cuando nos levantemos,
											uno piensa, vaya, realmente no dormí muy bien.
											Cumplí el ritual del sueño: fui a la cama, me acosté,
											pero realmente no dormí.
											Las personas dicen voy a dormir
											pero en realidad no van a dormir, van a intentar dormir.
											Lleva un tiempo; hay que pasar por estas fases y esas cosas.
											Y si nos interrumpen no dormimos bien.
											¿Cómo esperamos...? De los presentes, ¿alguien espera dormir bien
											si lo interrumpen toda la noche?
											No creo que alguien diga que sí.
											¿Por qué esperar que la gente trabaje bien
											si se la interrumpe todo el día en la oficina?
											¿Cómo podemos esperar que la gente haga su trabajo
											si van a la oficina a ser interrumpidos?
											Para mí eso no parece tener mucho sentido.
									","
											Bölünürseniz ve uyanırsanız,
											baştan başlamanız gerekir.
											Yani bir kaç faz geriye gidip baştan başlamalısınız.
											Ve sonunda olan şey — bazı zamanlar böyle günleriniz olur
											sabah sekizde veya yedide kalkarsınız,
											ya da ne zaman kalkarsanız,
											ve sonra, gerçekten iyi uyuyamadım dersiniz.
											Uyuma kısmını yaptım — yatağa gittim, uyudum —
											ama gerçekten uykumu alamadım.
											İnsanlar size uyumanızı söylerler,
											ama uyumazsınız,sadece uykudan geçersiniz.
											Biraz sürer;o fazlardan ve onun gibi şeylerden geçmeniz gerekir.
											Ve eğer bölünürseniz, iyi uyumazsınız.
											Yani nasıl — eğer bütün gece boyunca rahatsız
											edilirseniz iyi uyumayı nasıl beklersiniz?
											Hiç kimsenin evet diyeceğini zannetmiyorum.
											Bütün iş yerinde insanlar rahatsız ediliyorsa
											nasıl iyi bir iş çıkarmalarını bekleyelim?
											Eğer insanlar ofise işlerini bölen şeylere rağmen
											gidiyorlarsa nasıl işlerini yapsınlar?
											Bu bana çok mantıklı gelmiyor.
									","
											Si on vous interrompt et qu'on vous réveille,
											vous devez recommencer.
											Vous devez donc revenir quelques phases en arrière et recommencer.
											Et ce qui finit par arriver — vous avez parfois des jours comme ça
											où vous vous réveillez à huit heures du matin, ou sept heures du matin,
											ou quelle que soit l'heure,
											et vous vous dites, je n'ai pas très bien dormi.
											J'ai dormi — je suis allé au lit, je me suis allongé —
											mais je n'ai pas vraiment dormi.
											Les gens disent que vous vous endormez,
											mais vous ne vous vous endormez pas vraiment, vous allez vers le sommeil.
											Ça prend un moment ; vous devez passer par ces phases.
											Et si vous êtes interrompu, vous ne dormez pas bien.
											Alors comment espérer — est-ce que quelqu'un ici s'attend à ce que quelqu'un dorme bien
											si on l'interrompt toute la nuit ?
											Je pense que personne ne dirait oui.
											Pourquoi espérons-nous que les gens travaillent bien
											si on les interrompt toute la journée au bureau ?
											Comment pouvons nous espérer que les gens fassent leur travail
											s'ils vont au bureau pour être interrompus ?
											Pour moi, ça n'a pas beaucoup de sens.
									","
											Wenn man unterbrochen und aufgeweckt worden ist,
											muss man von vorn anfangen.
											Man muss also ein paar Phasen zurückgehen und neu anfangen.
											Was dann passiert – manchmal hat man solche Tage,
											an denen man um acht Uhr morgens aufwacht, oder um sieben
											oder wann Sie eben aufstehen,
											und man sagt sich: Mann, ich hab echt nicht gut geschlafen.
											Ich hab es alles gemacht – ich bin zu Bett gegangen, hab mich hingelegt –
											aber ich habe nicht wirklich geschlafen.
											Man sagt, man geht schlafen,
											aber man geht nicht wirklich schlafen, man geht zum Schlafen.
											Es dauert ein Weile; man muss durch diese Phasen und so.
											Und wenn man unterbrochen wird, schläft man nicht gut.
											Wie können wir also erwarten – erwartet jemand hier, dass jemand gut schläft,
											wenn er die ganze Nacht über unterbrochen wird?
											Ich glaube nicht, dass jemand das bejahen würde.
											Warum erwarten wir, dass Leute gut arbeiten,
											wenn sie im Büro die ganze Zeit unterbrochen werden?
											Wie können wir erwarten, dass sie ihre Arbeit machen,
											wenn sie ins Büro gehen, um unterbrochen zu werden?
											Das erscheint mir nicht sehr sinnvoll.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											O que são estas interrupções
que ocorrem no escritório
											e que não ocorrem noutros sítios?
											Noutros sítios, podemos ter interrupções
como ter uma TV
											ou podemos dar um passeio,
											há um frigorífico no andar de baixo,
											ou temos o nosso sofá,
ou o que quer que queira fazer.
											Se falarmos com alguns administradores,
eles dizem
											que não querem que os empregados
façam trabalho em casa
											por causa das distrações.
											Às vezes, também dizem:
											""Se eu não vejo a pessoa, como é que sei
que ela está a trabalhar?""
											o que é ridículo, claro, mas é uma
das desculpas que os gestores dão.
											E eu sou um desses gestores.
											Eu percebo, sei como isto funciona.
											Todos temos de melhorar nisto.
											Mas muitas vezes
eles referem as distrações.
											""Não posso deixar que trabalhem em casa.
											""Vão ver TV. Vão fazer outra coisa.""
											Parece que afinal não são essas coisas
que distraem mesmo.
											Porque essas são distrações voluntárias.
											Decidimos quando queremos ver TV.
											Decidimos quando queremos
ligar alguma coisa.
											Decidimos quando queremos
ir dar um passeio.
											No escritório, a maioria
das interrupções e distrações
											que impedem as pessoas
de fazer o seu trabalho
											são involuntárias.
											Vamos ver algumas dessas.
									","
											¿Qué interrupciones ocurren en la oficina
											pero no en otros lugares?
											Porque en otros lugares hay interrupciones
											como la televisión,
											o salir a caminar,
											o un refrigerador en la parte de abajo,
											o el propio sofá, o lo que sea que queramos hacer.
											Y si uno habla con algunos gerentes,
											dicen que no quieren que sus empleados trabajen desde la casa
											debido a estas distracciones.
											También dirán,
											a veces también dirán:
											""Bueno, si no puedo ver a la persona, ¿cómo sé que está trabajando?""
											Algo ridículo, por supuesto, pero esa es una de las excusas de los gerentes.
											Y yo soy uno de esos gerentes.
											Yo lo entiendo, sé de qué va esto.
											Todos tenemos que mejorar en este tipo de cosas.
											A menudo mencionan distracciones:
											""No puedo dejar que trabajen desde la casa.
											Van a ver la televisión. Van a hacer esta otra cosa"".
											Pero en realidad resulta que no son esas cosas las que distraen.
											Porque esas son distracciones voluntarias.
											Uno decide cuando quiere distraerse con la TV.
											Uno decide cuando quiere encender algo.
											Uno decide cuando quiere bajar a dar un paseo.
											En la oficina la mayoría de las interrupciones y distracciones
											que hacen que la gente realmente no termine el trabajo
											son involuntarias.
											Repasemos algunas de ellas.
									","
											O zaman iş yerinde olup da başka
											yerde olmayan bu rahatsız edici etkenler neler?
											Çünkü başka mekanlarda, rahatsız edici şeyler olabilir,
											mesela, televizyon olabilir,
											ya da yürüyüşe gidebilirsiniz,
											ya da alt katta buzdolabı vardır,
											ya da kendi kanepeniz, ya da ne isterseniz o.
											Ve belli yöneticilerle konuşursanız,
											çalışanlarının evden çalışmasını istemezler
											bu şeyler yüzünden.
											Aynı zaman da—
											bazen de,
											''Kişi elimin altında olmazsa, çalıştığını nerden bileyim?''derler
											ki bu da tabi ki saçmadır, ama yöneticilerin verdiği bahanelerden biridir.
											Ve ben o tip bir yöneticiyim.
											Anlıyorum, bu nereye gidecek biliyorum.
											Bu tür bir şeyde hepimiz ilerlemeliyiz.
											Ama bazen rahatsız edici şeylerden bahsediyorlar.
											''Birisinin evde çalışmasına izin veremem.
											Televizyon izlerler.Başka şeyler yaparlar.''
											Ama anlaşılıyor ki bu tür şeyler gerçekten rahatsız edici değil.
											Çünkü bunlar gönüllü rahatsız ediciler.
											Televizyon tarafından rahatsız edilmeyi seçen sizsiniz.
											Bir şeyleri açmaya siz karar veriyorsunuz.
											Alt kata inmeye ya da bir yürüyüş yapıp gelmeye siz karar veriyorsunuz.
											Ofiste, bölünmelerin ve rahatsız edicilerin çoğu
											gönülsüz olarak
											çalışanlara iş yaptırmaz.
											Hadi bunlardan birkaçına bakalım.
									","
											Alors que sont ces interruptions qui surviennent au bureau
											et pas dans d'autres endroits ?
											Parce que dans d'autres endroits, vous pouvez être interrompu,
											vous pouvez allumer la télé,
											ou vous pouvez aller faire un tour,
											ou bien il y a un réfrigérateur en bas,
											ou alors vous avez votre propre canapé, ce que vous voulez.
											Et si vous parlez à certains directeurs,
											ils vous diront qu'ils ne veulent pas que leurs employés travaillent chez eux
											à cause de ces distractions.
											Ils disent aussi —
											parfois ils disent aussi :
											« Et bien, si je ne vois pas la personne, comme est-ce que je sais qu'elle travaille ? »
											ce qui est bien sûr ridicule, mais c'est une des excuses que les directeurs avancent.
											Et je suis un de ces directeurs.
											Je comprends ; je sais comment ça se passe.
											Nous devons tous nous améliorer de ce côté-là.
											Mais ils citent souvent ces sources de distraction.
											« Je ne peux pas permettre à quelqu'un de travailler chez lui.
											Il va regarder la télé. Il feront autre chose. »
											Il s'avère que ce ne sont pas ces choses-là qui vous distraient.
											Parce que ce sont des actions volontaires.
											Vous décidez quand vous voulez être distrait par la télé.
											Vous décidez quand vous voulez allumer quelque chose.
											Vous décidez quand vous voulez aller en bas ou aller faire un tour.
											Au bureau, la plupart des interruptions et des distractions
											qui empêchent les gens de faire leur travail
											sont involontaires.
											Alors examinons-en deux ou trois.
									","
											Worin bestehen also diese Unterbrechungen, die im Büro
											passieren, aber sonst nirgends?
											Denn an anderen Orten gibt es auch Unterbrechungen,
											wie z. B. den Fernseher,
											oder man könnte spazieren gehen,
											oder es gibt einen Kühlschrank im Erdgeschoss,
											oder man hat ein Sofa, was immer Sie mögen.
											Wenn man sich mit gewissen Managern unterhält,
											erzählen sie einem, dass sie ihre Angestellten nicht zu Hause arbeiten lassen wollen,
											weil es da diese Ablenkungen gibt.
											Sie sagen auch –
											manchmal sagen sie auch:
											""Nun, wenn ich die Person nicht sehen kann, woher weiß ich dann, dass sie arbeitet?""
											Das ist natürlich albern, aber das ist eine der Ausreden der Manager.
											Und ich bin einer dieser Manager.
											Ich verstehe das; ich weiß, wie das läuft.
											Darin müssen wir uns alle verbessern.
											Aber oft zählen sie Ablenkungen auf.
											""Ich kann niemanden zu Hause arbeiten lassen.
											Sie werden fernsehen. Sie werden sonst was tun.""
											Es stellt sich heraus, dass diese Dinge gar nicht so ablenkend sind.
											Denn es handelt sich um willentliche Ablenkungen.
											Man entscheidet, wann man vom Fernseher abgelenkt werden will.
											Man entscheidet, wann man etwas einschalten will.
											Man entscheidet, wann man runter oder spazieren gehen will.
											Im Büro sind die meisten Unterbrechungen und Ablenkungen,
											die die Leute tatsächlich von der Arbeit abhalten,
											unwillentlich.
											Lassen wir uns ein paar von ihnen anschauen.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Os gestores e os patrões
vão fazer-vos pensar
											que as verdadeiras distrações no trabalho
											são coisas como o Facebook, o Twitter,
											o Youtube e outros websites.
											De facto, eles irão ao ponto
de banir estes sites no trabalho
											Talvez vocês trabalhem em sítios
onde não se pode aceder a certos sites.
											Quer dizer, isto é a China?
Que raio se passa aqui?
											Não se pode ir a um website no trabalho?
											É por isso que as pessoas
não fazem o seu trabalho?
											Porque vão ao Facebook e vão ao Twitter?
											É um bocado ridículo. É uma desculpa.
											O Facebook, o Twitter e o Youtube atuais,
											são as modernas ""pausas para fumar"".
											Há 10 anos, ninguém se preocupava
em deixar as pessoas
											terem uma pausa de 15 minutos para fumar.
											Então porque se preocupam
que vão ao Facebook ou ao Twitter,
											de vez em quando, ou ao Youtube?
											Não são esses os verdadeiros
problemas no escritório.
									","
											Los gerentes y los jefes
											querrán que pensemos que las distracciones reales del trabajo
											son cosas como Facebook, Twitter,
											Youtube y otros sitios web.
											De hecho, van a ir más lejos
											y prohibirán estos sitios en el trabajo.
											Algunos de Uds quizá trabajen en lugares en los que no pueden acceder a ciertos sitios.
											Yo digo, ¿estamos en China? ¿Qué demonios está pasando?
											No se puede acceder a un sitio web en el trabajo,
											¿Es ese el problema? ¿Por eso las personas no terminan su trabajo?
											¿Porque están entrando a Facebook o a Twitter?
											Eso es algo ridículo. Es una trampa total.
											Los Facebook, Twitter y Youtube
											son las pausas para fumar de hoy en día.
											A nadie le importaba permitirle a la gente 15 minutos para fumar
											hace 10 años,
											¿por qué molesta que alguien entre a Facebook cada tanto,
											o a Twitter, o a Youtube cada tanto?
											Esos no son los problemas reales de la oficina.
									","
											Şimdi, yöneticiler ve patronlar
											genelde iş yerindeki gerçek rahatsız
											edicilerin Facebook, Twitter, Youtube
											ve diğer web sitelerinin olduğunu düşünürler.
											Ve aslında, biraz daha ileri gidip
											bunları iş yerinde yasaklarlar.
											Bazılarınız bu tür sitelere erişimin yasak olduğu yerlerde çalışıyor olabilir.
											Yani, burası Çin mi?Burada neler oluyor?
											İş yerinde bir siteye giremiyorsun,
											ve problem bu, insanlar bu yüzden iş yapamıyor,
											çünkü Facebook'a giriyorlar çünkü Twitter kullanıyorlar?
											Bu çok saçma.Bu kesinlikle bir tuzak.
											Ve günümüzün Facebook, Twitter ve Youtube,
											gibi siteleri sadece modern sigara molaları.
											Hiç kimse birisine 15 dakikalık sigara molasını
											çok görmüyordu 10 sene önce,
											o zaman neden insanlar birilerinin Facebook'a Twitter'a
											veya Youtuba'a girmesinden endişe ediyor_
											Bunlar ofisteki gerçek sıkıntılar değil.
									","
											Les directeurs et les patrons
											voudront souvent vous faire croire que les distractions au travail
											sont des choses comme Facebook et Twitter
											et Youtube et autres sites web.
											Et en fait, ils iront jusqu'à
											effectivement interdire ces sites au travail.
											Certains d'entre vous travaillent peut-être dans des endroits où on ne peux pas avoir accès à ces sites.
											Je veux-dire, sommes nous en Chine ? Qu'est-ce qui se passe ici ?
											Vous ne pouvez pas aller sur un site web au boulot,
											et c'est là le problème, c'est pourquoi les gens n'arrivent pas à faire le travail,
											parce qu'ils vont sur Facebook et sur Twitter ?
											C'est ridicule. C'est un leurre complet.
											Et les Facebook, Twitter et Youtube d'aujourd'hui,
											ces choses sont simplement les pauses-café d'aujourd'hui.
											Ça ne posait de problème à personne de laisser les gens faire des pauses de 15 minutes
											il y a 10 ans,
											alors pourquoi tout le monde s'inquiète-t-il si quelqu'un va sur Facebook de temps à autre,
											ou sur Twitter de temps à autre, ou sur Youtube de temps à autre?
											Ce ne sont pas les vrais problèmes au bureau.
									","
											Manager und Chefs tun oft so,
											als wären die größten Ablenkungen bei der Arbeit
											Dinge wie Facebook und Twitter
											und Youtube und andere Webseiten.
											Tatsächlich gehen sie so weit
											und sperren diese Seiten im Büro.
											Einige von Ihnen arbeiten vielleicht in Büros, wo man diese Seiten nicht aufrufen kann.
											Ich meine, sind wir hier in China? Was zum Henker läuft da?
											Man kann im Büro eine Webseite nicht aufrufen,
											und das ist das Problem, deshalb schaffen die Leute ihre Arbeit nicht,
											weil sie auf Facebook und auf Twitter gehen?
											Das ist irgendwie albern. Das ist eine Ersatzhandlung.
											Und was heute Facebook, Twitter und Youtube sind,
											waren früher die Zigarettenpausen.
											Niemanden hat es vor 10 Jahren gestört, die Leute eine Zigarettenpause
											von 15 Minuten machen zu lassen,
											warum also stört es alle, wenn jemand zwischendurch kurz auf Facebook geht
											oder auf Twitter oder Youtube?
											Das sind nicht die wahren Probleme im Büro.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Os verdadeiros problemas são aquele
a que eu chamo os M&amp;M.
											os Managers (gestores)
e as Meetings (reuniões).
											São esses os problemas reais
no escritório moderno.
											É por isto que as coisas
não são feitas no trabalho,
											por causa dos M&amp;M.
											O interessante é que,
											em todos os sítios em que as pessoas
dizem fazer o seu trabalho
											— em casa, no carro, no avião,
à noite, ou de manhãzinha —
											não há gestores nem reuniões.
											Há muitas outras distrações,
mas não gestores nem reuniões.
											São coisas que não se encontram
noutros sítios,
											mas que se encontram no escritório.
											E os gestores são basicamente pessoas
											cujo trabalho é interromper outras.
											É para isso que os gestores existem,
para interromper as pessoas.
											Eles não fazem nenhum trabalho,
											mas têm de garantir que alguém
o está a fazer, o que é uma interrupção.
											Agora há muitos gestores no mundo.
											Agora há muitas pessoas no mundo.
											Agora há muitas interrupções no mundo
por causa dos gestores.
											Eles têm de verificar: ""Como vai isso?
											""Mostra-me o que se passa"".
											Estão sempre a interromper-vos
na hora errada,
											enquanto vocês estão a tentar fazer
aquilo que eles vos pagam para fazer.
											Tendem a interromper-vos.
									","
											Los problemas reales son lo que me gusta llamar
											M&amp;M
											gerentes y reuniones (Managers&amp;Meetings, NT)
											Esos son los problemas reales de las oficinas modernas.
											Y por esto las cosas no se terminan en el trabajo,
											por culpa de los M&amp;M.
											Ahora bien, lo interesante
											si escuchamos todos los lugares donde la gente dice hacer su trabajo
											- como la casa, el auto, el avión,
											tarde por la noche, temprano por la mañana-
											es que no hay gerentes ni reuniones;
											hay muchas otras distracciones, pero no hay gerentes ni reuniones.
											Estas son las cosas que no hay en otros lugares,
											salvo en la oficina.
											Y los gerentes básicamente son personas
											cuyo trabajo consiste en interrumpir a la gente.
											Para eso, más o menos, están los gerentes; para interrumpir a la gente.
											En realidad, no hacen el trabajo
											por eso tienen que asegurarse que otro lo haga, y eso es una interrupción.
											Hoy hay un montón de gerentes en el mundo.
											Y hoy hay un montón de gente en el mundo.
											Hay muchas interrupciones en el mundo debido a estos gerentes.
											Tienen que verificar: ""Oye, ¿cómo va?
											Muéstrame que hay de nuevo"", y esas cosas.
											Y siguen interrumpiendo en el momento inoportuno
											en que uno está tratando de hacer algo por lo que le están pagando,
											tienden a interrumpir.
									","
											Gerçek problemler benim
											Y&amp;T ler demeyi sevdiğim
											şeyler yani Yöneticiler ve Toplantılar.
											Bunlar modern ofis yaşamının gerçek problemleri.
											Ve bu yüzden iş yerinde iş yapılmıyor,
											Y&amp;T'ler yüzünden.
											İlginç olan insanların iş yapmak
											için konuştuğu yerlere bakarsanız
											mesela ev ya da araba ya da uçak,
											ya da gece geç saat, ya da sabah erken saat —
											yöneticiler ya da toplantılar göremezsiniz;
											birçok başka rahatsız edici şey bulursunuz,ama yönetici ve toplantı bulamazsınız.
											Yani bu tür şeyler ofiste bulup da
											başka yerde bulamayacağınız şeylerdir.
											Ve yöneticiler basitçe yaptıkları iş
											insanları rahatsız etmek olan kimselerdir.
											Bu yöneticilerin ne için olduklarıdır,bu yüzden insanları bölerler.
											Gerçekten iş yapmazlar,
											sadece her şeyin yolunda gittiğinden emin olmak isterler ki bu da rahatsız etmektir.
											Ve dünyada birçok yönetici var şu anda.
											Ve dünyada bir çok da insan var.
											Ve dünyada bu yöneticiler yüzünden bir çok rahatsız edilme var.
											Onlar mutlaka kontrol etmek zorunda: ''Hey, nasıl gidiyor?
											Bana göster,'' ve bu gibi şeyler.
											Ve sizi yanlış zamanda rahatsız etmeyi sürdürürler,
											size para ödedikleri işi yapmaya çalışırken,
											sizi rahatsız etmeye meyillidirler.
									","
											Les vrais problèmes sont ce que j'appellerais
											les M&amp;M's,
											les managers [directeurs] et les meetings [réunions].
											Ce sont eux les vrais problèmes au bureau aujourd'hui.
											Et c'est pourquoi les choses ne se font pas au bureau,
											c'est à cause des M&amp;M's.
											Ce qui est intéressant,
											si vous écoutez tous les endroits où les gens disent qu'ils y travaillent —
											comme chez eux, ou dans une voiture, ou dans un avion,
											ou tard le soir, ou tôt le matin —
											vous ne trouvez pas les directeurs et les réunions ;
											vous trouverez beaucoup d'autres distractions, mais vous ne trouvez pas les directeurs et les réunions.
											Voici donc les choses que vous ne trouverez pas ailleurs,
											mais que vous trouvez au bureau.
											Et les directeurs sont fondamentalement des gens
											dont le travail consiste à interrompre le travail des autres.
											C'est en gros leur raison d'être, ils interrompent les gens.
											Ils ne font pas vraiment le travail,
											alors ils doivent s'assurer que tous les autres font le travail, ce qui est une interruption.
											Et nous avons beaucoup de directeurs dans le monde à présent.
											Et il y a beaucoup de gens dans le monde à présent.
											Et il y a beaucoup d'interruptions dans le monde à présent à cause de ces directeurs.
											Ils faut qu'ils vérifient : « Bonjour, ça va ? »
											« Faites moi voir où ça en est » et ce genre de chose.
											Et ils vous interrompent tout le temps au mauvais moment,
											alors que vous essayez de faire ce pourquoi ils vous paient,
											ils ont tendance à vous interrompre.
									","
											Die wahren Probleme sind, was ich gerne
											die M&amp;Ms nenne,
											die Manager und die Meetings.
											Das sind heutzutage die wirklichen Probleme im Büro.
											Und deshalb werden Dinge bei der Arbeit nicht fertig,
											es liegt an den M&amp;Ms.
											Das Interessante ist,
											dass wenn man all die Orte hört, die die Leute im Zusammenhang mit Arbeit nennen
											– wie zu Hause oder im Auto oder im Flugzeug,
											oder spätnachts oder früh am Morgen –
											darunter keine Manager und Meetings sind;
											man findet viele Ablenkungen, aber keine Manager und Meetings.
											Das sind also die Dinge, die man sonst nirgends findet,
											außer im Büro.
											Und Manager sind im Grunde Leute,
											dessen Job es ist, Leute zu unterbrechen.
											So kann man das zusammenfassen: Manager sind dazu da, um Leute zu unterbrechen.
											Sie machen nicht wirklich die Arbeit,
											also stellen sie sicher, dass alle anderen die Arbeit machen, und das ist eine Unterbrechung.
											Und es gibt inzwischen sehr viele Manager auf dieser Welt.
											Und es gibt inzwischen sehr viele Leute auf der Welt.
											Und es gibt inzwischen sehr viele Unterbrechungen auf der Welt wegen dieser Manager.
											Sie müssen überprüfen: ""Na, wie läuft's?
											Zeig mir, was los ist"", und so was.
											Und sie unterbrechen einen zur falschen Zeit,
											wenn man tatsächlich gerade das macht, wofür man bezahlt wird,
											unterbrechen sie einen.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
