pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
											O que eu estava a tentar fazer,
											ao regular essas hormonas
											e neurotransmissores e afins
											era voltar a ter a minha inteligência
											depois da doença e da cirurgia,
											o meu pensamento criativo,
o meu fluxo de ideias.
											Penso principalmente com imagens,
											então para mim isso tornou-se 
uma medida chave
											— como conseguir que 
essas imagens mentais
											que uso como um meio 
de fazer um rápido protótipo,
											de certa forma, das minhas ideias,
											tentando testar novas ideias,
											imaginando cenários.
											Este tipo de pensamento não é novidade.
											Filósofos como Hume, 
Descartes e Hobbes
											viam as coisas do mesmo modo.
											Pensavam que imagens e ideias mentais,
											na verdade, eram a mesma coisa.
											Há hoje quem discorde disso,
											e há muitos debates 
sobre como a mente funciona,
											mas para mim é simples:
											Para muitos de nós, as imagens mentais
											são essenciais para
o pensamento inventivo e criativo.
									","
											Benim yapmaya çalıştığım,
											bu hormon ve
											nörotransmitterleri ayarlayarak,
											hastalığım ve ameliyatımdan sonra
											zekâmı,
											yaratıcı düşüncemi, fikir akışımı geri kazanmaya çalışmaktı.
											Ben genellikle görsel olarak düşünürüm,
											yani bu benim için esas belirleyicidir.
											Peki bu zihinsel görüntüleri nasıl geri kazanacaktım?
											Çünkü bunları;
											düşüncelerimi hızla modellerken,
											yeni fikirlerimi ölçerken
											ve kafamda senaryolar kurarken kullanıyordum.
											Bu tarz bir düşünme şekli yeni değildir.
											Hume, Descartes ve Hobbes gibi filozoflar da
											aynı şekilde düşünüyorlardı.
											Onlara göre bu görsel resim ve fikirler
											aslında aynı şeylerdi.
											Bugün bu konuyu tartışanlar var
											ve zihnin nasıl çalıştığıyla ilgili bir sürü tartışma var,
											ama benim için olay basit:
											Zihinsel resimler, çoğumuzda,
											icat eden ve yaratan düşüncenin merkezindedir.
									","
											What I was trying to do
											with tuning these hormones
											and neurotransmitters and so forth
											was to try to get my intelligence back
											after my illness and surgery,
											my creative thought, my idea flow.
											And I think mostly in images,
											and so for me that became a key metric —
											how to get these mental images
											that I use as a way of rapid prototyping,
											if you will, my ideas,
											trying on different new ideas for size,
											playing out scenarios.
											This kind of thinking isn't new.
											Philiosophers like Hume and Descartes and Hobbes
											saw things similarly.
											They thought that mental images and ideas
											were actually the same thing.
											There are those today that dispute that,
											and lots of debates about how the mind works,
											but for me it's simple:
											Mental images, for most of us,
											are central in inventive and creative thinking.
									","
											Ce que j'essayais de faire,
											avec l'ajustement de ces hormones
et de ces neurotransmetteurs et tout ça,
											était d'essayer de récupérer 
mon intelligence
											après ma maladie et l'opération,
											ma créativité, mon flux de pensées.
											Je raisonne principalement en images,
											et donc, pour moi, 
c'est devenu une métrique clé.
											Comment obtenir ces images mentales
											que j'utilise 
en guise de prototypage rapide,
											ou si vous voulez, mes idées,
											comme essayer des nouvelles idées
de tailles différentes;
											envisager des scénarios.
											Ce genre de raisonnement 
n'est pas nouveau.
											Des philosophes tels que Hum,
Descartes et Hobbes
											voyaient les choses de la même façon.
											Ils pensaient 
que les images mentales et les idées
											étaient en fait la même chose.
											Il y a aujourd'hui des gens
qui contestent ce fait
											et beaucoup de débats 
sur le fonctionnement de l'esprit,
											mais pour moi c'est simple :
											les images mentales,
pour la plupart d'entre nous,
											sont au cœur de la pensée
inventive et créative.
									","
											Ich wollte eines erreichen
											mit dem Abstimmen dieser Hormone
											und Neurotransmitter und so weiter:
											Nach meiner 
Krankheit und Operation
											wollte ich meine Intelligenz,
											mein kreatives Denken,
meinen Ideenfluss zurückgewinnen.
											Ich denke hauptsächlich in Bildern
											und so wurde das 
für mich zur Schlüsselfrage —
											wie komme ich 
an diese mentalen Bilder,
											die ich wie eine Art 
schnelles Rapid Prototyping
											für meine Ideen benutze, 
wenn Sie so wollen,
											um verschiedene
Ideen zu testen,
											um verschiedene 
Szenarien durchzuspielen.
											Diese Art zu denken ist nicht neu.
											Philosophen wie Hume, Descartes 
und Hobbes sahen es ähnlich.
											Sie dachten, Bilder und Ideen
											seien eigentlich das Gleiche.
											Heute wird das von vielen bestritten
											und wie unser Kopf eigentlich funktioniert
wird heftig diskutiert,
											aber für mich ist es ganz einfach:
											Mentale Bilder, 
für die meisten unter uns,
											sind wesentlich für 
das erfinderische und kreative Denken.
									",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
","
","
","
","
",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
											Assim, após muitos anos,
											consegui sintonizar-me
											e tenho muitas imagens mentais 
vívidas e sofisticadas
											e a estrutura analítica
que está por trás delas.
											Agora estou a trabalhar
											em como fazer sair
essas imagens mentais
											para fora do ecrã do meu computador
mais rapidamente?
											São capazes de imaginar
											uma diretora de cinema capaz de utilizar
											somente a imaginação
para dirigir o mundo à sua frente?
											Ou um músico para tirar a música da cabeça?
											Há possibilidades fantásticas nisto
											para pessoas criativas
											comunicarem num piscar de olhos.
											E a verdade é que o que falta,
											para poder fazer isso,
											é somente aumentar a resolução 
dos sistemas de varredura cerebral.
									","
											Sonuç olarak birkaç yıl sonra
											kendimi yükselttim ve birçok muazzam,
											çok canlı zihinsel resimler oluşturdum, bunlar fazlasıyla entellektüel
											ve analitik omurgası sağlam resimlerdi.
											Ve şimdi de üzerinde çalıştığım soru şu,
											bu zihinsel imajları nasıl zihnimden
											dışarı bilgisayar ekranına hızlıca geçirebilirim?
											Hayal edin,
											bir film yönetmeninin sadece hayal gücünü kullanarak
											önündeki dünyayı yönetebildiğini.
											Ya da bir müzisyenin kafasındaki müziği dışarı çıkarabildiğini.
											Bunda yaratıcı insanların
											ışık hızıyla paylaşabilmeleri için
											inanılmaz olanaklar var.
											Gerçek şu ki, bunu yapmak için
											kalan son tıkanma noktası,
											beyin tarama sistemlerinin çözünürlüğünü arttırmak.
									","
											So after several years,
											I tuned myself up and I have lots of great,
											really vivid mental images with a lot of sophistication
											and the analytical backbone behind them.
											And so now I'm working on,
											how can I get these mental images in my mind
											out to my computer screen faster?
											Can you imagine, if you will,
											a movie director being able to use
											her imagination alone to
direct the world in front of her?
											Or a musician to get the music out of his head?
											There are incredible possibilities with this
											as a way for creative people
											to share at light speed.
											And the truth is, the remaining bottleneck
											in being able to do this
											is just upping the resolution of brain scan systems.
									","
											Donc, après plusieurs années,
je me suis ajustée
											et j'ai beaucoup d'images mentales 
vraiment géniales et saisissantes
											avec beaucoup de raffinement
											et une structure analytique
en arrière plan.
											Et donc maintenant 
je travaille sur cette question :
											comment puis-je obtenir
ces images mentales de ma tête
											sur mon écran d'ordinateur
plus rapidement ?
											Vous pouvez imaginer, si vous voulez,
											un directeur de film ayant la possibilité 
d'utiliser son imagination seule
											pour diriger le monde en face de nous ?
											Ou un musicien
pour extraire la musique de sa tête.
											Il y a des possibilités incroyables,
											comme un moyen
pour les personnes créatives
											de partager leurs pensées 
à la vitesse de la lumière.
											Et la vérité est que ce qui coince encore
pour être en mesure de le faire
											est simplement d'augmenter la résolution 
des systèmes du scanner cérébral.
									","
											Also, nach mehreren Jahren
											habe ich mich endlich abgestimmt 
und jetzt sehe ich viele großartige,
											sehr lebhafte mentale Bilder 
mit hohem Niveau
											und der nötigen 
analytischen Grundlage.
											Jetzt arbeite ich daran,
											wie ich diese mentalen Bilder 
aus meinem Kopf
											schneller auf meinen Computer 
kriegen kann.
											Stellen Sie sich vor,
											ein Filmregisseur wäre imstande,
											nur mit Hilfe seiner Vorstellungskraft 
die Welt vor sich zu dirigieren.
											Oder ein Musiker könnte 
seine Musik aus seinem Kopf bringen.
											Dies bietet unglaubliche Möglichkeiten,
											wie kreative Menschen
											sich in Lichtgeschwindigkeit 
mitteilen können.
											In Wahrheit liegt der letzte Engpass darin,
											die Auflösung 
der Gehirnscans zu verbessern.
									",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
","
","
","
","
",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
											Vou mostrar porque é que penso
que estamos perto de lá chegar,
											contando-vos duas experiências recentes
											de dois excelentes grupos 
de neurocientistas.
											Ambos usaram a tecnologia IRMf
											— tecnologia de imagem de ressonância 
magnética funcional —
											para retratar o cérebro.
											Eis um conjunto de imagens 
do cérebro de Giorgio Ganis
											e dos seus colegas em Harvard.
											A coluna da esquerda
mostra imagens do cérebro
											de uma pessoa
a olhar para uma imagem.
											A coluna do meio mostra imagens do cérebro
											do mesmo indivíduo
											a imaginar ver essa mesma imagem.
											E a coluna da direita foi criada
											subtraindo a coluna do meio 
à coluna da esquerda,
											revelando uma diferença quase inexistente.
											Isso foi repetido 
com muitos indivíduos distintos
											com muitas imagens diferentes,
											sempre com um resultado semelhante.
											A diferença entre ver uma imagem
											e imaginar ver a mesma imagem
											é quase nenhuma.
									","
											Neden buna ulaşmaya yakın olduğumuzu düşündüğümü
											iki yeni deneyi paylaşarak açıklayayım.
											Bunlar sinirbiliminin iki en iyi grubu tarafından yapıldılar.
											Her ikisinde de beyni görüntülemek için
											FMRI teknolojisi kullanıldı —
											fonksiyonel manyetik rezonans görüntüleme teknolojisi —
											ve işte Giorgio Ganis ve Harvard'daki meslektaşları tarafından
											yapılmış bir beyin tomografisi dizisi.
											Ve sol sütunda
											bir imgeye bakan bir kişinin beyin taraması gösteriliyor.
											Ortadaki sütunda
											aynı kişi
											aynı imgeyi gördüğünü hayal ediyor.
											Sağdaki sütun
											sol sütundan ortadaki sütun çıkartılarak elde edildi
											ve aradaki farkın neredeyse sıfır olduğunu gösteriyor.
											Bu deney bir sürü farklı kişiyle,
											bir sürü farklı görüntüyle tekrar tekrar yapıldı,
											ve hep benzer sonuç elde edildi.
											Bir imgeyi görmekle
											aynı imgeyi gördüğünü hayal etmek arasında
											neredeyse fark yok.
									","
											So let me show you why I think 
we're pretty close to getting there
											by sharing with you two recent experiments
											from two top neuroscience groups.
											Both used fMRI technology —
											functional magnetic resonance imaging technology —
											to image the brain,
											and here is a brain scan set from Giorgio Ganis
											and his colleagues at Harvard.
											And the left-hand column shows a brain scan
											of a person looking at an image.
											The middle column shows the brainscan
											of that same individual
											imagining, seeing that same image.
											And the right column was created
											by subtracting the middle 
column from the left column,
											showing the difference to be nearly zero.
											This was repeated on lots of different individuals
											with lots of different images,
											always with a similar result.
											The difference between seeing an image
											and imagining seeing that same image
											is next to nothing.
									","
											Alors laissez-moi vous montrer
											pourquoi je pense 
que nous sommes assez proches du but
											en partageant avec vous 
deux expériences récentes
											de deux groupes précurseurs
dans la neuroscience.
											Les deux utilisaient l'IRMf —
											technologie d'imagerie
par résonance magnétique fonctionnelle —
											pour créer des images du cerveau.
											Et voici un scanner du cerveau 
de Giorgio Ganis
											et de ses collègues 
à l'Université d'Harvard.
											La colonne de gauche
											montre un scanner cérébral
d'une personne qui regarde une image.
											La colonne du milieu
											montre le scanner cérébral
de cette même personne
											qui imagine regarder cette même image.
											Et la colonne de droite a été créée
											en soustrayant la colonne du milieu
de la colonne de gauche,
											indiquant que la différence
est quasi nulle.
											Cela a été répété
sur beaucoup de personnes différentes
											avec beaucoup d'images différentes,
											toujours avec un résultat similaire.
											La différence entre voir une image
											et imaginer voir cette même image
											est presque inexistante.
									","
											Ich möchte Ihnen zeigen, 
warum ich denke, dass wir nah dran sind.
											Hier sind zwei kürzlich 
durchgeführte Experimente
											von zwei der herausragendsten Gruppen 
in der Neurowissenschaft.
											Beide benutzten
fMRT-Technologie —
											funktionelle 
Magnetresonanztomographie —
											um das Gehirn abzubilden,
											und hier sehen Sie 
ein Gehirnscan-Set von Giorgio Ganis
											und seinen Kollegen in Harvard.
											Die linke Spalte zeigt den Gehirnscan
											einer Person, 
die sich ein Bild anschaut.
											Die mittlere Spalte 
zeigt einen Hirnscan
											derselben Person,
											die sich nur vorstellt, 
das Bild zu sehen.
											Und die rechte Spalte entstand
											durch das Abziehen 
der mittleren von der linken Spalte
											und zeigt, dass der Unterschied 
fast bei null liegt.
											Das wurde bei vielen 
verschiedenen Personen wiederholt,
											mit vielen verschiedenen Bildern,
											immer mit einem ähnlichen Resultat.
											Es gibt so gut wie keinen Unterschied
											zwischen dem eigentlichen 
Anschauen des Bildes
											und dem Sich-Vorstellen,
dasselbe Bild zu sehen.
									",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
","
","
","
","
",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
											Agora vou contar-vos 
mais uma experiência.
											Esta é do laboratório de Jack Gallant 
na Universidade de Berkeley, Califórnia.
											Conseguiram descodificar ondas cerebrais
											em campos visuais percetíveis.
											Passo a explicar.
											Nesta experiência,
mostraram a vários indivíduos
											centenas de horas de vídeos do YouTube
											enquanto gravavam imagens 
dos seus cérebros
											para criar uma vasta biblioteca
da reação do cérebro
											às sequências de vídeos.
											Depois mostraram um novo filme,
com novas imagens,
											novas pessoas, novos animais,
											e registavam um novo conjunto 
de imagens.
											O computador, utilizando somente
dados da varredura cerebral,
											descodificou essa nova varredura cerebral
											para mostrar o que pensava 
que o indivíduo estava realmente a ver.
											À direita, temos a conclusão do computador
											e à esquerda, o videoclipe apresentado.
											Isto é de se ficar de boca aberta.
											Estamos muito perto 
de poder fazer isso.
											Só precisamos de aumentar a resolução.
											E agora lembrem-se de que,
quando vemos uma imagem
											versus quando imaginamos 
ver essa mesma imagem,
											cria-se a mesma imagem cerebral.
									","
											Sırada sizinle başka bir deney paylaşmak istiyorum.
											Bu Jack Gallant'ın Cal Berkeley'deki laboratuarından.
											Beyin dalgalarını tanınabilir görsel alanlara
											kodlamayı başardılar.
											Bunu size açayım.
											Bu deneyde, deneklere
											yüzlerce saat YouTube videoları izletildi,
											bu sırada beyinlerinin taraması yapılırken
											her video serisine beyinlerinin verdiği reaksiyonların
											geniş bir kaydı oluşturuldu.
											Daha sonra içinde yeni görüntüler, yeni insanlar
											yeni hayvanlar olan bir film gösterildi
											ve yeni bir tarama seti kaydedildi.
											Bilgisayar, sadece beyin tarama verilerini kullanarak,
											bu yeni beyin taramasının
											deneğin gerçekte ne gördüğünü göstermek amacıyla kodlarını çözdü.
											Sağ tarafta, bilgisayarın tahminini görüyorsunuz
											ve sol tarafta, sunulan klibi.
											Akıl almaz birşey.
											Bunu yapabilir olmamıza çok az kaldı.
											Sadece çözünürlüğü arttırmamız gerekiyor.
											Ve unutmayın, bir imge görmekle
											aynı imgeyi hayal etmek,
											aynı beyin taramasını oluşturur.
									","
											Next let me share with you one other experiment,
											this from Jack Gallant's lab at Cal Berkeley.
											They've been able to decode brainwaves
											into recognizable visual fields.
											So let me set this up for you.
											In this experiment, individuals were shown
											hundreds of hours of YouTube videos
											while scans were made of their brains
											to create a large library of their brain reacting
											to video sequences.
											Then a new movie was shown with new images,
											new people, new animals in it,
											and a new scan set was recorded.
											The computer, using brain scan data alone,
											decoded that new brain scan
											to show what it thought the 
individual was actually seeing.
											On the right-hand side, you
see the computer's guess,
											and on the left-hand side, the presented clip.
											This is the jaw-dropper.
											We are so close to being able to do this.
											We just need to up the resolution.
											And now remember that when you see an image
											versus when you imagine that same image,
											it creates the same brain scan.
									","
											Maintenant, permettez-moi de partager
avec vous une autre expérience :
											celle du laboratoire de Jack Gallant
à l'université de Californie, Berkeley.
											Ils ont réussi à décoder 
des ondes cérébrales
											en champs visuels reconnaissables.
											Permettez-moi de vous expliquer cela.
											Dans cette expérience, 
on montrait aux individus
											des centaines d'heures de vidéos YouTube
											pendant qu'on scannait leur cerveau
											pour créer 
un important répertoire de leur cerveau
											réagissant à ces séquences vidéo.
											Puis on leur montrait un nouveau film 
avec de nouvelles images,
											avec de nouvelles personnes,
de nouveaux animaux
											et on enregistrait 
un nouveau répertoire de scanners.
											L'ordinateur, en utilisant seulement
les données des scanners cérébraux,
											a décodé ce nouveau scanner cérébral
et fournit une prédiction
											de ce que l'individu 
était effectivement en train de voir.
											Sur la droite, 
vous voyez la prédiction de l'ordinateur,
											et sur le côté gauche, le clip présenté.
											C'est ce qu'il y a de stupéfiant !
											Nous sommes presque en mesure de le faire.
											Nous avons juste besoin 
d'augmenter la résolution.
											Et maintenant, souvenez-vous 
que lorsque vous voyez une image
											par rapport à quand vous imaginez 
cette même image,
											cela crée le même scanner cérébral.
									","
											Lassen Sie mich Ihnen als Nächstes 
ein anderes Experiment zeigen,
											das von Jack Gallant Labors 
an der Cal Berkeley.
											Sie haben es geschafft, Gehirnwellen
											in erkennbare 
visuelle Halbbilder zu entschlüsseln.
											Ich fange am Besten von vorne an.
											In diesem Experiment 
wurden den Personen
											hunderte von Stunden 
an YouTube Videos vorgespielt,
											während Scans von ihren 
Gehirnen gemacht wurden.
											So wurde eine umfassende 
Datensammlung geschaffen,
											die die Reaktionen der Probanden 
auf die Videosequenzen aufzeigt.
											Dann wurde ein neuer Film gezeigt, 
mit neuen Bildern,
											neuen Menschen, neuen Tieren,
											und eine neue Scanreihe
wurde aufgezeichnet.
											Der Computer, 
nur mithilfe der Gehirnscandaten,
											entschlüsselte die neuen Gehirnscans
											und zeigte, was er dachte, 
das die Person tatsächlich sähe.
											Auf der rechten Seite sehen Sie
den Versuch des Computers
											und auf der linken Seite 
den vorgespielten Clip.
											Da bleibt einem die Sprache weg.
											Wir sind so nah dran.
											Wir müssen 
nur die Auflösung verbessern.
											Und vergessen Sie nicht, 
dass, wenn Sie ein Bild sehen,
											und wenn Sie sich vorstellen, 
dasselbe Bild zu sehen,
											fast genau derselbe Gehirnscan 
dabei herauskommt.
									",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
","
","
","
","
",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
											Isso foi feito com o sistema 
de varredura cerebral
											mais avançado atualmente disponível,
											e essa resolução aumentou
											cerca de mil vezes nos últimos anos.
											Agora, precisamos de aumentar a resolução
											mais mil vezes,
											para conseguir 
uma visão mais profunda.
											Como fazemos isso?
											Há várias técnicas nessa abordagem.
											Uma forma é abrir o crânio
e colocar elétrodos lá dentro.
											Não aconselho.
											Há muitas propostas de
novas técnicas de imagem,
											algumas delas até por mim
											mas, dado o sucesso recente da IRM,
											é preciso perguntar primeiro:
											""Será o fim da jornada
com essa tecnologia?""
											A sabedoria tradicional
indica que a única forma
											de alcançar uma maior resolução
é com ímanes maiores,
											mas, nesta altura, os ímanes maiores
											só oferecem melhorias 
de resolução por etapas,
											não as milhares que precisamos.
											Proponho uma nova ideia:
											Em vez de ímanes maiores,
											façamos ímanes melhores.
											Há descobertas de novas tecnologias
											na nanociência
											que, aplicadas a estruturas magnéticas
											criaram uma nova classe de ímanes,
											e com esses ímanes, podemos estabelecer
											padrões detalhados de campos magnéticos
											por todo o cérebro.
											Usando-os, podemos criar
											estruturas de interferência
semelhantes a imagens holográficas
											para exercer um controlo de precisão
sobre muitos padrões,
											como se mostra aqui mudando as coisas.
											Podemos criar estruturas mais complexas
											com arranjos ligeiramente diferentes,
											como desenhar com espirógrafo.
									","
											Yani bu, bugün mevcut olan en yüksek çözünürlüklü
											beyin tarama sistemleriyle yapıldı
											ve bunların çözünürlükleri son birkaç yılda
											bin misli kadar çok arttı.
											Bizim de çözünürlüğü
											bin misli daha arttırıp
											daha derin bir bakış elde etmemiz gerekiyor.
											Nasıl yapacağız bunu?
											Bu bağlamda bir sürü teknik var.
											Bir yolu kafatasınızı kırarak açıp içine elektrotlar koymak.
											Ben buna karşıyım.
											Bir sürü önerilen yeni görüntüleme teknikleri var,
											hatta bazılarını ben öneriyorum.
											Ama MRI son yükselişini düşünürsek,
											ilk şu soruyu sormamız gerekiyor:
											Bu teknolojiyle yolun sonu bu mu?
											Geleneksel akıl daha yüksek çözünürlük elde etmenin
											tek yolunun daha büyük mıknatıslarla olacağını söylüyor.
											Ama bu noktada büyük mıknatıslar
											yalnızca çözünürlük geliştirmede artış sunar,
											ihtiyacımız olan bin mislini değil.
											Bir fikir öne sürüyorum:
											Daha büyük mıknatıslar yerine,
											daha iyi mıknatıslar yapalım.
											Nanobiliminde bazı yeni
											teknolojik buluşlar var,
											bunlar manyetik yapılara uygulandığında
											tamamen yeni bir çeşit mıknatıs oluşturuyorlar.
											Ve bu mıknatıslar ile beyinden
											çok daha ince detaylı manyetik alan şablonları
											oluşturabiliriz.
											Daha sonra bunları kullanarak,
											çok sayıda şablon üzerinde hassas kontrolü sağlayacak
											holografik benzeri müdahale yapıları oluşturabiliriz.
											Burada da gösterildiği gibi bazı şeyleri oynatarak.
											Azıcık farklı düzenlemelerle,
											çok daha karmaşık yapılar oluşturabiliriz,
											mesela spirograf yapmak gibi.
									","
											So this was done with the highest-resolution
											brain scan systems available today,
											and their resolution has increased really
											about a thousandfold in the last several years.
											Next we need to increase the resolution
											another thousandfold
											to get a deeper glimpse.
											How do we do that?
											There's a lot of techniques in this approach.
											One way is to crack open your
skull and put in electrodes.
											I'm not for that.
											There's a lot of new imaging techniques
											being proposed, some even by me,
											but given the recent success of MRI,
											first we need to ask the question,
											is it the end of the road with this technology?
											Conventional wisdom says the only way
											to get higher resolution is with bigger magnets,
											but at this point bigger magnets
											only offer incremental resolution improvements,
											not the thousandfold we need.
											I'm putting forward an idea:
											instead of bigger magnets,
											let's make better magnets.
											There's some new technology breakthroughs
											in nanoscience
											when applied to magnetic structures
											that have created a whole new class of magnets,
											and with these magnets, we can lay down
											very fine detailed magnetic field patterns
											throughout the brain,
											and using those, we can actually create
											holographic-like interference structures
											to get precision control over many patterns,
											as is shown here by shifting things.
											We can create much more complicated structures
											with slightly different arrangements,
											kind of like making Spirograph.
									","
											Bon, cela a été fait avec les scanners
possédant la plus haute résolution
											disponible aujourd'hui,
											et leur résolution a augmenté en fait
d'environ mille fois ces dernières années.
											Maintenant, nous devons 
augmenter la résolution
											de mille fois encore
											pour obtenir un aperçu plus profond.
											Comment procédons-nous ?
											Il y a beaucoup de techniques 
dans cette approche.
											Une façon est de vous ouvrir le crâne
et d'y mettre des électrodes.
											Je ne suis pas pour.
											Il y a beaucoup de nouvelles techniques
d'imagerie proposées,
											certaines même par moi,
											mais étant donné le succès récent de l'IRM,
											tout d'abord, 
nous devons nous poser la question,
											est-ce que cette technologie 
est arrivée en fin de course ?
											L'idée reçue est que
											on obtient une résolution plus élevée 
avec des aimants plus gros,
											mais à ce point, de plus gros aimants
											n'offrent que des améliorations
incrémentielles de la résolution,
											pas les multiples de mille
dont nous avons besoin.
											Je mets en avant une idée :
											au lieu de plus gros aimants,
											faisons de meilleurs aimants.
											Il y a quelques nouvelles percées
de la technologie en nanoscience
											qui lorsqu'elles sont appliquées 
aux structures magnétiques,
											ont créé
une toute nouvelle classe d'aimants,
											et avec ces aimants,
											nous pouvons établir
des échantillons de champs magnétiques
											vraiment très détaillés
dans tout le cerveau,
											et par leur biais,
nous pouvons bel et bien créer
											des structures d'interférence
de type holographique
											pour obtenir un contrôle de la précision
sur beaucoup des échantillons,
											comme on le voit ici 
en déplaçant les choses.
											Nous pouvons créer 
des structures beaucoup plus compliquées
											avec des dispositions
légèrement différentes,
											un peu comme pour faire un spirographe.
									","
											Dies hier wurde also 
mit der höchsten Auflösung
											der heutigen Gehirnscansysteme 
durchgeführt,
											und die Auflösung 
hat sich wirklich bereits
											tausendfach in den letzten 
Jahren verbessert.
											Als Nächstes 
müssen wir die Auflösung
											noch einmal tausendfach verbessern,
											um tiefere Einblicke zu bekommen.
											Wie machen wir das?
											Es gibt viele verschiedene Methoden 
für diesen Ansatz.
											Ein Weg wäre, den Schädel aufzubrechen
und Elektroden einzusetzen.
											Das ist nichts für mich.
											Es werden viele neue 
Abbildungstechniken vorgeschlagen,
											einige sogar von mir,
											aber angesichts der jüngsten 
Erfolge mit MRT
											müssen wir uns zuerst fragen,
											ob wir schon am Ende 
dieser Technologie angelangt sind.
											Konventionellen Erfahrungen zufolge
											kann die Auflösung nur mithilfe 
größerer Magneten erhöht werden,
											aber an diesem Punkt 
verbessern größere Magneten
											die Auflösung nur schrittweise,
											nicht tausendfach, wie wir benötigen.
											Ich schlage Folgendes vor:
											anstatt größerer Magneten
											brauchen wir bessere Magneten.
											Es gibt einige neue Durchbrüche
											in der Nanowissenschaft,
											die, als sie auf magnetische
Strukturen angewandt wurden,
											eine völlig neue Klasse 
Magneten hervorgebracht haben
											und mit diesen Magneten können wir
											sehr feine, detaillierte 
magnetische Muster
											durch das ganze Gehirn verlegen.
											Mithilfe dieser können wir tatsächlich
											holographisch-ähnliche 
Interferenzstrukturen schaffen,
											um präzise Kontrolle
über viele Muster zu erlangen,
											wie hier durch das Verschieben 
verdeutlicht wird.
											Wir können sehr viel 
kompliziertere Strukturen entwerfen
											mit leicht verschiedenen 
Zusammenstellungen,
											ein wenig wie 
bei einem Spirograph.
									",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
"
","
","
","
","
",Could future devices read images from our brains?,Mary Lou Jepsen,10:26,"brain,creativity,neuroscience,science,engineering,biotech,intelligence,Surgery,cognitive science,computers,interface design,medical imaging,technology,memory,visualizations,medical research"
