es,tr,fr,title,speaker,duration,tags
"
											Ahora, según iba madurando, 
algo más sucedió.
											Como si una gran historia 
no fuera suficiente,
											me contaron otra.
											Esta era igual de magnífica.
											También sostiene que todas 
las sociedades humanas
											se desarrollan en una progresión 
lineal hacia un fin singular.
											Así es como sigue:
											Todas las sociedades, 
independientemente de la cultura,
											ya sean cristianas, 
musulmanas, confucianas,
											deben progresar de 
sociedades tradicionales,
											en las que los grupos 
son las unidades básicas,
											a las sociedades modernas, en 
que los individuos atomizados
											son las unidades soberanas,
											y todos estos individuos son, 
por definición, racionales,
											y todos quieren una cosa:
											votar.
											Porque son muy racionales, 
una vez dado el voto,
											producen un buen gobierno
											y viven felices para siempre.
											El paraíso en la Tierra, otra vez.
											Tarde o temprano, será 
la democracia electoral
											el único sistema político para 
todos los países y todos los pueblos,
											con un mercado libre 
para hacerlos ricos.
											Pero antes de llegar allí, estamos 
comprometidos en una lucha
											entre el bien y el mal.
											(Risas)
											El bien pertenece a aquellos 
que son democracias
											y se encargan de 
la misión de difundirla por
											todo el mundo, a veces por la fuerza,
											contra el mal de quienes 
no celebran elecciones.
									","
											Reşit olmaya yakınken , bir şey daha oldu.
											Tek bir büyük hikaye yeterli değilmiş gibi,
											bana bir tane daha anlatıldı.
											Bu da diğeri kadar muazzamdı.
											Bu da tüm insan topluluklarının doğrusal gelişim içinde
											tek bir sona doğru geliştiğini iddia ediyordu.
											Hikaye şöyle devam ediyordu:
											Tüm toplumlar, kültür fark etmeksizin,
											Hristiyan, Müslüman ya da Konfüçyüsçü olsun,
											grupların temel birimler olduğu
											geleneksel toplumlardan,
											atomize edilmiş bireylerin üstün birimler olduğu
											modern toplumlara gelişmelidirler.
											Bütün bu bireyler tanım gereği rasyoneldir,
											ve hepsi tek bir şey ister:
											Oy.
											Tümü rasyonel olduğu için, bir kez oy verildiğinde,
											iyi bir hükümet kurarlar
											ve sonsuza kadar mutlu yaşarlar.
											Tekrar, Dünya'da Cennet.
											Er ya da geç, temsili demokrasi
											herkesi zengin edecek serbest piyasa ile
											tüm ülkelerin ve halkların tek siyasi sistemi olacaktır.
											Ancak bu noktaya ulaşmadan önce,
											iyi ve kötü arasındaki bir çatışma arasında kaldık.
											(Kahkahalar)
											""İyi"" demokrasilere aittir
											ve onlar seçim yapmayan kötülüğe karşı,
											bazen zorla, demokrasiyi yayma göreviyle
											yükümlüdürler.
									","
											Et alors que je passais à l'age adulte
quelque chose d'autre s'est produit.
											Comme si une seule grande histoire
ne me suffisait pas,
											on m'en a raconté une autre.
											Celle-ci était tout aussi grandiose.
											Elle disait également que
toute société humaine
											se développe de manière linéaire
vers une fin unique.
											Voilà ce qu'elle disait :
											toute société, peu importe sa culture,
											qu'elle soit chrétienne,
musulmane ou confucéenne
											doit évoluer d'une société traditionnelle
											dans laquelle les groupes
sont les unités de base,
											vers une société moderne
dans laquelle les individus atomisés
											sont les entités souveraines,
											et tous ces individus sont,
par définition, rationnels
											et ils ne veulent tous qu'une seule chose :
											le droit de vote.
											Comme ils sont tous rationnels,
une fois qu'ils ont le droit de vote
											ils n'engendrent que de bons gouvernements,
											et vivent heureux pour toujours.
											Le Paradis terrestre, une fois de plus.
											Tôt ou tard, la démocratie élective
											sera le seul système politique
de tout pays et de tout peuple,
											avec un marché libre pour les enrichir tous.
											Mais avant d'en arriver là,
on doit faire face
											à ce dilemme entre le bien et le mal.
											(Rires)
											Le bien appartient aux démocraties
											qui sont chargées de répandre
cette même démocratie
											autour du globe
et de l’imposer parfois par la force
											aux méchants
qui n'ont pas d'élections.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											(Video) George H.W. Bush: 
Un nuevo orden mundial...
									","
											(Video) George H.W. Bush: Yeni Dünya Düzeni
									","
											(Vidéo) George H.W. Bush : Un nouvel ordre mondial...
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											(Video) Bush:... acabar con 
la tiranía en nuestro mundo...
									","
											(Video) George W. Bush: ... dünyada zorbalığı bitirmek ...
									","
											(Vidéo) George H.W. Bush : ...mettant fin à la tyrannie
dans notre monde...
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											(Video) Barack Obama:
... una norma única para todos
											que tienen poder.
									","
											(Video) Barack Obama: ... Gücü elinde tutan herkes için
											tek bir standart.
									","
											(Vidéo) Barack Obama : ... un référentiel commun à tous ceux
											qui détiennent le pouvoir.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Eric X. Li: Ahora...
									","
											Eric X. Li. Şimdi —
									","
											Eric X. Li : Alors —
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											(Risas) (Aplausos)
									","
											(Kahkahalar) (Alkış)
									","
											(Rires) 
(Applaudissements)
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Esta historia también 
se convirtió en un bestseller.
											Según Freedom House,
											el número de democracias 
pasó de 45 en 1970
											a 115 en 2010.
											En los últimos 20 años, las elites 
occidentales incansablemente
											trotaron alrededor del mundo 
vendiendo este prospecto:
											Múltiples partidos luchando 
por el poder político
											y todos votando por ellos
											es el único camino a la salvación
											para el prolongado sufrimiento 
del mundo en desarrollo.
											Aquellos que compran el prospecto 
están destinados para el éxito.
											Aquellos que no, 
están condenados al fracaso.
											Pero esta vez, los chinos 
no la compraron.
									","
											Bu öykü de en çok satanlar listesine girdi.
											Freedom House'a göre,
											demokrasilerin sayısı 1970'de 45 iken
											2010'da 115'e yükseldi.
											Son yirmi yılda, batılı elitler bıkmadan
											dünyada bu prospektüsü satmak için yarıştılar:
											Birçok partinin siyasi güç için savaşması
											ve herkesin onlar için oy vermesi
											gelişen çilekeş dünyada
											kurtuluşa giden tek yoldur.
											Bu prospektüsü alanların kaderlerinde başarı vardır.
											Almayanlar ise başarısızlığa mahkumdurlar.
											Fakat bu defa Çinliler bunu yemedi.
									","
											Cette histoire est aussi 
devenue un best-seller.
											Selon l'organisation Freedom House,
											le nombre de démocraties
est passé de 45 en 1970
											à 115 en 2010.
											Au cours des 20 dernières années,
les élites occidentales ont sans relâche
											fait le tour du monde
pour vendre cette théorie :
											la lutte multipartite pour le pouvoir
											associée au droit de vote pour tous
											est la seule issue de sortie
											pour les pays en voie de développement
qui souffrent depuis si longtemps.
											Ceux qui croient à cette théorie
sont destinés à rencontrer le succès.
											Ceux qui n'y croient pas
sont en revanche voués à l'échec.
											Mais cette fois, les chinois n'y ont pas cru.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Engáñame una vez...
									","
											Beni ancak bir kere aldatabilirsin.
									","
											On nous l'a déjà faite...
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											(Risas)
									","
											(Kahkahalar)
									","
											(Rires)
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											El resto es historia.
											En solo 30 años, China pasó de ser
											uno de los países agrícolas 
más pobres en el mundo
											a la segunda economía más grande.
											650 millones de personas
											salieron de la pobreza.
											El 80 % de la reducción de 
la pobreza de todo el mundo
											ocurrió en China en ese periodo.
											En otras palabras, todas 
las nuevas y viejas democracias
											puestas juntas suman 
una mera fracción
											de lo que un solo estado de 
partido único hizo sin votación.
									","
											Gerisi tarih.
											Yalnızca 30 sene içinde, Çin dünyada
											tarımla geçinen en fakir ülkelerden birisi olmaktan çıkıp, ekonomisi
											en büyük olan ikinci ülke haline geldi.
											650 milyon insan
											yoksulluktan kurtuldu.
											O süreç içinde, bütün dünyada fakirliğin azalmasının yüzde
											seksenlik dilimi Çin'de gerçekleşti.
											Bir diğer deyişle, bütün eski ve yeni demokrasiler
											toplandığında, tek partili bir ülkenin oy kullanmadan yaptıklarının
											yalnızca küçük bir bölümüne eşit oldu.
									","
											Le reste n'est qu'histoire.
											En 30 ans seulement, la Chine
a vu son statut passé
											de nation faisant partie des pays agricoles 
les plus pauvres au monde
											à celui de 
deuxième puissance économique mondiale.
											Six cent cinquante millions de personnes
											sont sorties de la pauvreté.
											Durant cette période,
80 pourcent de la réduction
											de la pauvreté dans le monde
s'est produite en Chine.
											En d'autres termes, l'ensemble de toutes
les démocraties nouvelles et anciennes
											n'a représenté qu'une fraction infime
											de ce qu'a fait un seul état
au parti unique et sans droit de vote.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Verán, crecí con estas cosas: 
estampillas de comida.
											La carne estaba racionada 
a unos cien gramos
											por persona por mes 
en un momento dado.
											No hace falta decir que comí 
las porciones de mi abuela.
									","
											Bakın, ben bunlarla yetiştim: yemek fişleri.
											Bir dönem aylık kişi başına düşen
											et miktarı birkaç yüz gramdı.
											Tabii ki, büyükannemin bütün öğünlerini ben yedim.
									","
											Vous voyez, j'ai grandi avec ça :
les tickets de nourriture.
											A un moment donné, 
la viande était rationnée
											à quelques centaines de grammes
par personne et par mois.
											Inutile de vous dire que je mangeais
toutes les portions de ma grand-mère.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Así que me pregunté, 
¿qué pasa con esta foto?
											Aquí estoy en mi ciudad natal,
											mi negocio crece 
a pasos agigantados.
											Los empresarios están 
fundando empresas cada día.
											La clase media se está expandiendo 
en velocidad y escala
											sin precedentes en la historia humana.
											Sin embargo, según la gran historia,
											nada de esto debería estar pasando.
											Así que fui e hice la única 
cosa que podía. Lo estudié.
											Sí, China es un estado 
de partido único
											dirigido por el Partido 
Comunista Chino, el Partido,
											y no celebran elecciones.
											Se tienen 3 suposiciones
											por las teorías políticas 
dominantes de nuestro tiempo.
											Tal sistema es operacionalmente rígido,
											políticamente cerrado y 
moralmente ilegítimo.
											Bueno, las hipótesis 
están equivocadas.
											Las opuestas son verdaderas.
											Adaptabilidad, meritocracia y legitimidad
											son las 3 características que definen
											el sistema de partido único de China.
									","
											Ve kendime sordum, bu tabloda yanlış olan nedir?
											Burada, memleketimdeyim,
											işim hızla büyüyor,
											girişimciler her gün şirketler açıyorlar,
											orta sınıf insan tarihinde eşi görülmemiş
											bir hız ve ölçekte genişliyor.
											Fakat, muazzam hikayeye göre,
											bunların hiçbiri olmamalıydı.
											Böylelikle gittim ve elimden gelen tek şeyi yaptım. Çalıştım.
											Evet, Çin, Çin Komünist Partisi, Parti ile yönetilen
											tek partili bir ülke.
											Ve seçim düzenlemiyorlar.
											Zamanımızın baskın politik kuramları tarafından
											3 varsayımda bulunulur.
											Böyle bir sistem işlevsel olarak sert,
											politik açıdan kapalı ve ahlaken gayrimeşrudur.
											Gel gör ki, bu varsayımlar yanlış.
											Varsayımların zıttı doğru.
											Uyumluluk, meritokrasi, ve meşruiyet
											Çin'in tek parti sisteminin
											tanımlanmış 3 niteliğidir.
									","
											Alors, je me suis demandé
ce qui n'allait pas avec cette vision ?
											Me voici dans ma ville natale,
											avec mon entreprise qui connaît
une croissance exponentielle.
											Les entrepreneurs créent
des sociétés tous les jours.
											La classe moyenne se développe
à un rythme et à une échelle
											sans précédent dans l'histoire humaine.
											Pourtant, selon la grande théorie,
											rien de tout cela ne devait se produire.
											Alors j'ai fait la seule chose que je pouvais faire :
j'ai étudié la question.
											Oui, la Chine est un état au parti unique,
											gouverné par le Parti Communiste Chinois, 
le Parti,
											qui n'organise pas d'élections.
											Trois hypothèses sont faites
											par les théories politiques dominantes actuel.
											Un tel système est rigide
sur le plan opérationnel,
											fermé politiquement
et moralement illégitime.
											Eh bien, les hypothèses sont fausses.
											C'est tout le contraire qui est vrai.
											L'adaptabilité, la méritocratie
et la légitimité
											sont les trois caractéristiques
qui définissent
											le système du parti unique chinois.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Ahora, nos dirán más politólogos
											que un sistema de partido único 
es inherentemente incapaz
											de autocorrección.
											No durará mucho porque 
no se puede adaptar.
											Aquí están los hechos.
											En 64 años operando en 
el país más grande del mundo,
											la gama de las políticas del 
partido ha sido más amplia
											que cualquier otro país 
en la memoria reciente,
											desde colectivización radical de 
tierras para el Gran Salto Adelante,
											luego la privatización de 
las tierras de labrantío,
											luego de la Revolución Cultural,
											luego la reforma de 
mercado de Deng Xiaoping,
											luego su sucesor Jiang Zemin 
dio un paso político gigante
											de apertura de pertenencia al 
Partido a empresarios privados,
											algo inimaginable durante 
el gobierno de Mao.
									","
											Şimdi, çoğu siyasal bilimci bize
											tek parti sisteminin doğası gereği kendi kendini
											düzenlemede yetersiz olacağını söyler.
											Uzun süremez çünkü uyum sağlayamaz.
											Şimdi gerçekler şunlar:
											64 yıldır dünyanın en büyük ülkesini yöneterek,
											Parti'nin politikalarının çeşitliliği son zamanlarda
											diğer ülkelerden daha geniş,
											radikal ortak arazi kullanımından Büyük Atılıma,
											sonra çiftlik alanlarının özelleştirilmesi,
											ardından Çin Kültür Devrimi,
											ardından Deng Xiaoping'in serbest piyasa reformu,
											ardından varis Jiang Zemin büyük adımı
											Parti üyeliğini özel iş adamların açmasıyla attı.
											Mao'nun döneminde hayal edilemez bir şey.
									","
											La plupart des politologues vous diront
											qu'un système de parti unique
est intrinsèquement incapable
											de s'autoréguler.
											Il ne peut durer
car il ne peut s'adapter.
											Voici maintenant les faits.
											Pendant les 64 années durant lesquelles
il a gouverné le plus grand pays au monde,
											les politiques mises en œuvre par le Parti ont été d'une amplitude sans égal
											dans aucun autre pays 
de mémoire récente.
											De la collectivisation radicale des terres
à la campagne du Grand Bon en avant,
											puis la privatisation des terres,
											puis la Révolution Culturelle,
											puis la réforme du marché
mise en œuvre par Deng Xiaoping,
											puis son successeur Jiang Zemin
a pris l'énorme initiative politique
											d'ouvrir l'adhésion au Parti, 
aux entrepreneurs du secteur privé,
											quelque chose d'inimaginable
quand Mao était aux commandes.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Así el Partido se autocorrige 
en modos algo drásticos.
											Institucionalmente, 
se promulgan nuevas reglas
											para corregir disfunciones anteriores.
											Por ejemplo, períodos limitados.
											Los líderes políticos acostumbran 
retener sus posiciones de por vida
											y lo hacen para acumular poder
											y perpetuar sus reglas.
											Mao fue el padre 
de la China moderna,
											sin embargo su prolongado gobierno 
condujo a errores desastrosos.
											Así el Partido instituyó 
los límites del término
											con la edad de jubilación 
obligatoria de los 68 a 70.
									","
											Dolayısıyla, Parti kendini oldukça dramatik bir şekilde düzeltiyor.
											Geleneksel olarak, önceki işlev bozukluğunu düzeltmek için
											yeni kanunlar çıkartılıyor.
											Örneğin, dönem limitleri.
											Siyasi liderler makamlarını ömür boyu sürdürürlerdi,
											ve bunu güçlerini çoğaltmak ve kurallarını
											ölümsüzleştirmek için kullanırlardı.
											Mao modern Çin'in babasıydı,
											fakat uzatılmış yönetimi talihsiz hatalara sebep oldu.
											Bundan dolayı Parti 68 ile 70 yaş arasında
											zorunlu emeklilikle dönem limitlerini başlattı.
									","
											Le Parti s'autorégule
de manières plutôt extrêmes.
											Institutionnellement,
de nouvelles règles sont adoptées
											afin de corriger
les dysfonctionnements antérieurs.
											Par exemple, la limitation des mandats.
											Auparavant, les leaders politiques
étaient en poste à vie
											et ils exploitaient cette règle
pour accumuler le pouvoir
											et rester aux commandes.
											Mao fut le père de la Chine moderne,
											mais son éternisation au pouvoir
a conduit à des erreurs désastreuses.
											Alors le Parti a institué
une limite à la validité des mandats
											avec un départ en retraite obligatoire
entre 68 et 70 ans.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
											Es una cosa que solemos escuchar,
											""Las reformas políticas han quedado muy 
por detrás de las reformas económicas""
											y ""China está en extrema 
necesidad de reforma política"".
											Pero esta afirmación 
es una trampa retórica
											escondida detrás 
de un sesgo político.
											Vean, algunos han decidido a priori
											qué clase de cambios quieren ver,
											y solo estos cambios pueden 
ser llamados reforma política.
											La verdad es que las reformas 
políticas no han parado.
											En comparación con hace 30 años, 
20 años, incluso más de 10 años,
											todos los aspectos 
de la sociedad china,
											como se gobierna el país,
											desde el nivel más local 
hasta el centro más alto,
											hoy son irreconocibles.
											Ahora estos cambios no 
son sencillamente posibles
											sin reformas políticas de 
la clase más fundamental.
											Ahora me atrevo a 
sugerir que el Partido
											es experto en seguir 
las reformas políticas del mundo.
									","
											Çok fazla duyduğumuz şeylerden biri,
											""Siyasi reformlar ekonomik reformların çok gerisinde kaldı,""
											ve ""Çin'in siyasi reformlara ihtiyacı var.""
											Fakat bu iddia siyasi önyargılar ardına
											saklanmış belagat bir tuzaktır.
											Bakın, bazıları hiçbir tecrübeye bağlı kalmadan ne tür değişikler görmek
											istediklerine karar vermişler
											ve sadece bu tür değişiklikler siyasi reform olarak adlandırılabilirmiş.
											İşin gerçeği, siyasi reformlar asla durmadı.
											30 yıl, 20 yıl ve hatta 10 yıl öncesiyle kıyaslarsak,
											Çin toplumu yaşamın her alanından,
											ülkenin yönetim şeklinden,
											en yerel düzeyden en yüksek merkeze kadar,
											bugün tanınmaz bir haldedir.
											Artık böyle değişiklikler en temel
											türden siyasi reformlar olmadıkça mümkün değildir.
											Şimdi ben Parti'nin siyasi reformda dünyanın önde
											gelen uzmanı olduğu fikrini öne sürmeyi göze alabilirim.
									","
											On entend souvent que
											« Les réformes politiques sont venues longtemps après
les réformes économiques, »
											et que « La Chine a un besoin urgent
de réforme politique. »
											Mais cette affirmation est
un piège rhétorique
											qui se cache derrière
un parti pris politique.
											En fait certaines personnes ont choisi a priori
											le genre de changements
qu'ils veulent voir,
											et seuls ces changements 
peuvent être qualifiés de réforme politique à leur yeux.
											La vérité c'est que les réformes
politiques ne se sont jamais arrêtées en Chine.
											Si l'on examine la situation du pays
il y a de cela 30 ans, 20 ans ou même 10 ans ,
											on s'aperçoit que
chaque aspect de la société chinoise,
											ainsi que la manière dont le pays est gouverné,
											de la base au sommet,
											est totalement différente aujourd'hui.
											De tels changements
sont tout simplement impossibles
											sans réformes politiques
de la plus grande envergure.
											Je m'aventurerais même
à suggérer que le Parti
											dispose de la meilleure expertise au monde
en matière de réforme politique.
									",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
"
","
","
",A tale of two political systems,Eric X. Li,20:37,"Asia,business,china,democracy,global issues,politics"
