en,tr,title,speaker,duration,tags
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											I felt terrible afterwards, though.
											Because I wasn't panicked
											and I knew what to say to calm him down.
											I was just too depleted to do it,
											I had nothing left to give,
and that confused me.
											After all, I was finally living my dream,
											so why wasn't I happy?
											Why did I feel so burned out?
									","
											Sonrasında çok kötü hissettim ama.
											Çünkü panik yapmamıştım
											ve onu sakinleştirmek için
ne söyleyeceğimi biliyordum.
											Sadece yapamayacak kadar tükenmiştim,
											içimde bunu yapacak enerji yoktu
ve bu beni düşündürdü.
											Ne de olsa hayalimi yaşıyordum,
											o zaman niçin mutlu değildim?
											Bu tükenmişlik nereden geliyordu?
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											For a few terrible weeks,
											I questioned whether I'd made a mistake.
											What if I had chosen the wrong profession?
											What if I had spent my entire life
pursuing the wrong career?
											But then I realized, no,
I still loved psychology.
											The problem wasn't the work
I did in my office.
											It was the hours I spent
ruminating about work
											when I was home.
											I closed the door
to my office every night,
											but the door in my head remained wide-open
											and the stress just flooded in.
									","
											Birkaç hafta çok kötü geçti,
											acaba hata mı yaptım diye
kendimi sorguladım.
											Hadi yanlış mesleği seçtiysem?
											Hadi yanlış kariyer peşinde
hayatımı harcamışsam?
											Ama sonra hayır dedim,
hâlâ psikolojiyi seviyorum.
											Sorun, ofisimde yaptığım iş değildi.
											Sorun, evdeyken iş düşünerek
harcadığım saatlerdi.
											Her akşam ofisimin kapısını kapıyordum
											ama kafamın içindeki kapı
tamamen açık kalıyordu
											ve kapıdan içeri stres geliyordu.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											That's the interesting thing
about work stress.
											We don't really experience
much of it at work.
											We're too busy.
											We experience it outside of work,
											when we are commuting,
											when we're home,
											when we're trying to rejuvenate.
											It is important to recover
in our spare time,
											to de-stress and do things we enjoy,
											and the biggest obstruction
we face in that regard is ruminating.
											Because each time we do it,
											we're actually activating
our stress response.
									","
											İş stresinin ilginç yanı da bu.
											İş esnasında çoğunu hissetmiyoruz.
											Çok meşgulüz.
											Bunu iş dışında hissediyoruz,
											işe gidip gelirken,
											evdeyken,
											dinlenmeye çalışırken.
											Boş zamanımızda yenilenmek çok önemli,
											stresi üzerimizden atıp
sevdiğimiz şeyler yapmak
											ve bunun önündeki en büyük engelimiz
derin derin iş düşünmek.
											Çünkü bunu her yaptığımızda
											stres tepkimemizi aktive ediyoruz.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Now, to ruminate means to chew over.
											The word refers
to how cows digest their food.
											For those of you unfamiliar
with the joys of cow digestion,
											cows chew,
											then they swallow,
											then they regurgitate it back up
and chew it again.
									","
											Derin derin düşünmek
İngilizcede ayrıca geviş getirmek demek.
											Kelime, ineklerin yiyeceklerini
nasıl sindirdiğini anlatıyor.
											İnek sindiriminin keyfine
aşina olmayanlar için,
											inekler önce çiğner,
											sonra yutar,
											sonra da onu tekrar ağzına getirir
ve yeniden çiğner.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											It's disgusting.
									","
											İğrenç.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											But it works for cows.
									","
											Ama inekler için işe yarıyor.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											It does not work for humans.
											Because what we chew over
are the upsetting things,
											the distressing things,
											and we do it in ways
that are entirely unproductive.
											It's the hours we spend
obsessing about tasks we didn't complete
											or stewing about tensions
with a colleague,
											or anxiously worrying about the future,
											or second-guessing decisions we've made.
									","
											İnsanlar için değil ama.
											Çünkü bizim geviş getirdiğimiz konular,
moral bozan konular,
											stresli konular
											ve bunu tamamen üretken
olmayan yollarla yapıyoruz.
											Bitirmediğimiz görevleri kafaya takarak
											veya iş arkadaşımızla bir gerginlik
üstüne endişelenerek saatler harcıyoruz.
											Gelecekten kaygılanıyoruz.
											Verdiğimiz kararları tekrar düşünüyoruz.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Now there's a lot of research
on how we think about work
											when we are not at work,
											and the findings are quite alarming.
											Ruminating about work,
											replaying the same thoughts and worries
over and over again,
											significantly disrupts our ability
to recover and recharge in the off hours.
											The more we ruminate about work
when we're home,
											the more likely we are
to experience sleep disturbances,
											to eat unhealthier foods
											and to have worse moods.
											It may even increase our risk
of cardiovascular disease
											and of impairing
our executive functioning,
											the very skill sets we need
to do our jobs well.
											Not to mention the toll it takes
on our relationships and family lives,
											because people around us can tell
we're checked out and preoccupied.
									","
											İşte olmadığımız zamanlar
işi nasıl düşündüğümüzle ilgili
											pek çok araştırma var
											ve bulgular endişe verici.
											İşi derin derin düşünmek,
											tekrar tekrar aynı düşünce
ve kaygıları kafada canlandırmak
											dinlenme saatlerimizde yenilenip
deşarj olmamızı büyük ölçüde baltalıyor.
											Evdeyken iş hakkında ne kadar düşünürsek
											o kadar uyku bozuklukları yaşıyoruz,
											daha sağlıksız yiyecekler yiyoruz
											ve daha kötü bir modda yaşıyoruz.
											Hatta kardiyovasküler hastalık
riskimizi de arttırabilir
											ve idari işlevlerimizi kısıtlayabilir,
											işimizi yapabilmek için gereken
en temel yetenek setimizi.
											İlişki ve aile hayatlarımızda
yaptığı etkiden bahsetmiyorum bile
											çünkü çevremizdeki insanlar
dalgın ve endişeli olduğumuzu bilirler.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Now, those same studies found
											that while ruminating
about work when we're home
											damages our emotional well-being,
											thinking about work in creative
or problem-solving ways does not.
											Because those kinds of thinking
do not elicit emotional distress
											and, more importantly,
they're in our control.
											We can decide whether
to respond to an email
											or leave it till morning,
											or whether we want to brainstorm
about work projects that excite us.
											But ruminations are involuntary.
											They're intrusive.
											They pop into our head
when we don't want them to.
											They upset us when
we don't want to be upset.
											They switch us on
when we are trying to switch off.
											And they are very difficult to resist,
											because thinking of all
our unfinished tasks feels urgent.
											Anxiously worrying about the future
feels compelling.
											Ruminating always feels
like we're doing something important,
											when in fact, we're doing
something harmful.
											And we all do it far more than we realize.
									","
											Aynı çalışmalar şunu da gösterdi ki
											evdeyken iş hakkında düşünmek
											duygusal iyiliğimizi de zedeliyor,
											ama işi yaratıcı veya sorun çözücü
şekilde düşünmek değil.
											Çünkü bu tarz düşünme
duygusal stres ortaya çıkarmıyor
											ve daha da önemlisi bizim kontrolümüzde.
											Bir epostaya yanıt verip vermemeyi
											veya sabaha bırakmayı düşünebiliriz
											veya bizi heyecan veren iş projeleri
hakkında beyin fırtınası yapabiliriz.
											Ancak derin düşünmek istem dışı.
											Davetsiz gelen bir davranış.
											İstemediğimiz anda aklımıza geliyorlar.
											Öyle olmak istemediğimiz hâlde
moralimizi bozuyorlar.
											İş konusunu kapatmaya çalıştığımızda
bizi buna açık tutuyorlar.
											Karşı koymak da çok zor
											çünkü bitmemiş tüm görevlerimizi
düşünmek acil hissi veriyor.
											Gelecekten kaygı duymak
çok güçlü bir his.
											Her zaman önemli bir şey
yapıyormuşuz gibi hissettiriyor
											ama aslında zararlı bir şey yapıyoruz.
											Ve bunu sandığımızdan
çok daha fazla yapıyoruz.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Back when I was burned out,
											I decided to keep a journal for a week
											and document exactly how much time
I spent ruminating.
											And I was horrified by the results.
											It was over 30 minutes a night
when I was trying to fall asleep.
											My entire commute,
to and from my office —
											that was 45 minutes a day.
											Totally checked out for 20 minutes
											during the dinner party
at a colleague's house.
											Never got invited there again.
									","
											Ben tükenmişlik yaşadığımda
											bir hafta boyunca
bir günlük tutmaya karar vermiştim
											ve iş düşünerek ne kadar
zaman harcadığımı not alacaktım.
											Sonuçlar beni dehşete düşürdü.
											Her gece uyumaya çalışırken
en az yarım saatim gidiyordu.
											Tüm işe gidip gelme rutinim,
											günde 45 dakika.
											İş arkadaşımın evindeki
bir akşam yemeğinde
											tam 20 dakika daldım.
											Bir daha da davet edilmedim.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											And 90 minutes during
a friend's ""talent show""
											that, coincidentally, was 90 minutes long.
									","
											Bir arkadaşın yetenek gösterisi
esnasında tam 90 dk daldım,
											rastlantı bu ya,
onun da gösterisi tam 90 dakikaymış.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											In total, that week,
it was almost 14 hours.
											That's how much ""downtime"" I was losing
											to something that actually
increased my stress.
											Try keeping a journal for one week.
											See how much you do it.
									","
											O hafta toplamda 14 saat kaybettim.
											Aslında stresimi artıran bir şeye
											üretken olamadığım
bunca zaman harcıyordum.
											Bir günlük tutmayı deneyin.
											Ne kadar zaman verdiğinize bir bakın.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											That's what made me realize
that I still loved my work.
											But ruminating was destroying that love
											and it was destroying
my personal life, too.
											So I read every study I could find,
											and I went to war against my ruminations.
											Now, habit change is hard.
											It took real diligence to catch myself
ruminating each time,
											and real consistency
to make the new habits stick.
											But eventually, they did.
											I won my war against ruminating,
											and I'm here to tell you
how you can win yours.
									","
											İşimi hâlâ sevdiğimi
bana fark ettiren şey de bu.
											Ama iş hakkında düşünmek
bu sevgiyi öldürüyordu,
											kişisel hayatımı da öyle.
											Ben de bulabildiğim tüm çalışmaları okudum
											ve derin düşüncelerime savaş açtım.
											İnsanın huyundan vazgeçmesi zor.
											Kendimi derin düşüncelere dalmış
hâlde yakalamak gerçekten zahmetliydi
											ve yeni alışkanlıkların devamını
sağlamak da istikrar gerektiriyordu.
											Ama devam ettiler.
											Düşüncelerime karşı savaşı kazandım.
											Size de bunu nasıl
yapacağınızı anlatacağım.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											First, you need clear guardrails.
											You have to define
when you switch off every night,
											when you stop working.
											And you have to be strict about it.
											The rule I made to myself at the time
was that I was done at 8pm.
											And I forced myself to stick to it.
											Now people say to me,
											""Really? You didn't return
a single email after 8pm?
											You didn't even look at your phone?""
											No, not once.
											Because it was the '90s,
we didn't have smartphones.
									","
											Önce bariyerlere ihtiyacınız var.
											Her gece tam olarak ne zaman
işi gerçekten bırakacağınıza
											karar vermelisiniz.
											Ve bu konuda katı olmalısınız.
											Benim kendime tanıdığım süre
akşam 8'e kadardı.
											Ve kendimi buna zorladım.
											İnsanlar bana diyor ki
											''Gerçekten mi? Saat 8'den sonra
bir eposta bile atmadın mı?
											Telefonuna hiç bakmadın mı?''
											Hayır, hem de hiç.
											Çünkü 90'lı yıllardaydık,
akıllı telefon yoktu.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											I got my first smartphone in 2007.
											You know, the iPhone had just come out,
											and I wanted a phone
that was cool and hip.
											I got a BlackBerry.
									","
											2007 yılında ilk akıllı telefonumu aldım.
											iPhone daha yeni çıkmıştı
											ve ben de havalı bir telefon istemiştim.
											BlackBerry aldım.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											I was excited, though,
											you know, my first thought was,
""I get my emails wherever I am.""
											And 24 hours later,
											I was like, ""I get my emails
wherever I am.""
									","
											Çok sevinmiştim ama,
											''Nereye gidersem gideyim
epostalarımı okuyorum'' havasındaydım.
											24 saat geçince de
											''Nereye gidersem gideyim
epostalarımı okuyorum.''
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											I mean, battling ruminations
was hard enough
											when they just invaded our thoughts.
											But now they have this Trojan horse,
											our phones, to hide within.
											And each time we just look
at our phone after hours,
											we can be reminded of work
											and ruminative thoughts can slip out
											and slaughter our evening or weekend.
											So, when you switch off,
											switch off your email notifications.
											And if you have to check them,
decide on when to do it,
											so it doesn't interfere with your plans,
											and do it only then.
									","
											Düşüncelerimizi istila ettiklerinde
											derin düşüncelerle savaşmak
yeterince zordu.
											Ama şimdi bir Truva atları vardı,
											içine saklanacakları telefonlarımız.
											Mesai saatinden sonra
telefonlarımıza her baktığımızda
											bize iş hatırlatabilirler
											ve derin düşünceler hakimiyet kazanıp
											akşamımızı veya haftasonumuzu
mahvedebilir.
											O yüzden paydos ettiğinizde
											eposta bildirilerinizi de kapatın.
											Onları kontrol etmeniz gerektiğinde
zamanına siz karar verin ki
											planlarınıza müdahele etmesin
											ve sadece o zaman yapın.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Cell phones aren't the only way
technology is empowering rumination,
											because we have
an even bigger fight coming.
											Telecommuting has increased
115 percent over the past decade.
											And it's expected to increase
even more dramatically going forward.
											More and more of us
are losing our physical boundary
											between work and home.
											And that means that reminders of work
											will be able to trigger ruminations
from anywhere in our home.
											When we lack a physical boundary
between work and home,
											we have to create a psychological one.
											We have to trick our mind
											into defining work and nonwork
times and spaces.
											So here's how you do that.
									","
											Cep telefonları, bu konuda
teknolojinin tek araçları değil
											çünkü yaklaşan daha büyük bir savaş var.
											İşe gidip gelirken internet kullanımı
son 10 yılda yüzde 115 arttı.
											İlerleyen zamanlar da
daha da artması bekleniyor.
											Her geçen gün daha fazla kişi
iş ve ev arasında
											fiziksel sınırı kaybediyor.
											Bu da şu demek ki bu iş hatırlatıcıları
											evimiz dışında her yerde de
derin düşünceleri tetikleyebilir.
											Ev ve iş arasında
fiziksel sınırı kaybedersek
											psikolojik bir tane yaratmamız gerekir.
											Aklımızı kandırmalıyız ki
											iş ve iş olmayan
uzay ve zamanı tanımlasın.
											Bunu şu şekilde yaparsınız.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											First, create a defined
work zone in your home,
											even if it's tiny,
											and try to work only there.
											Try not to work on the living room couch
											or on the bed
											because really, those areas
should be associated
											with living and ... bedding.
									","
											Bir, evinizde kendinize
bir iş sahası tanımlayın,
											küçücük olsa bile
											ve sadece o alanda çalışın.
											Oturma odası kanepesi üzerinde
											veya yatakta çalışmayın
											çünkü gerçekten bu alanların amacı...
											...oturmak ve uyumak.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Next, when you're working from home,
											wear clothes you only wear
when you're working.
											And then at the end of the day,
											change clothes,
											and use music and lighting
to shift the atmosphere
											from work to home.
											Make it a ritual.
											Now, some of you might think that's silly.
											That changing clothes and lighting
											will convince my mind
I'm no longer at work.
											Trust me, your mind will fall for it.
											Because we are really smart,
our mind is really stupid.
									","
											Sonra, evden çalıştığınız zaman
											sadece çalışırken giydiğiniz
giysiler giyin.
											Bu şekilde günün sonunda
											üstünüzü değişebilecek
											ve müzik ve ışıklandırmayla
											atmosferinizi işten eve çevirebilirsiniz.
											Bunu bir ritüel yapın.
											Kiminiz bunun saçma olduğunu düşünebilir.
											Üst değiştirmek ve ışıklandırma
											aklımı işte olmadığıma ikna edecek.
											Bana güvenin, aklınız buna inanacak.
											Çünkü biz gerçekten zekiyiz,
aklımız gerçekten aptal.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											It falls for random associations
all the time, right?
											I mean, that's why Pavlov's dog
began drooling at the sound of a bell.
											And why TED speakers begin sweating
at the sight of a red circle.
									","
											Rastgele ilişkilendirmelere
her zaman düşüyor.
											İşte bu yüzden Pavlov'un köpeğinin
zil sesini duyduğunda salyası akıyordu.
											Bu yüzden TED konuşmacıları
kırmızı bir daire kenarında ter döküyor.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											(Laughter)
									","
											(Gülme sesleri)
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Now those things will help,
											but ruminations will still invade.
											And when they do, you have to convert them
											into productive forms of thinking,
like problem-solving.
									","
											Nu şeylerin yardımı olacak
											ama derin düşünceler
istilaya devam edecek.
											İstila ettiklerinde de
onları sorun çözme gibi
											üretken düşünce şekillerine
döndürmeniz lazım.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											My patient Sally is a good example.
											Sally was given
the promotion of a lifetime,
											but it came with a price.
											She was no longer able
to pick up her daughter
											from school every day,
											and that broke her heart.
											So she came up with a plan.
											Every Tuesday and Thursday,
Sally left work early,
											picked up her daughter from school,
											played with her, fed her,
bathed her and put her to bed.
											And then she went back to the office
											and worked past midnight to catch up.
											Only, Sally's rumination journal indicated
											she spent almost every minute
of her quality time with her daughter
											ruminating about how much
work she had to do.
									","
											Hastam Sally buna iyi bir örnek.
											Sally hayatının terfisini almıştı
											ama bir bedeli vardı.
											Artık kızını her gün okuldan alamayacaktı.
											Bu da onu gerçekten üzdü.
											Bir plan yaptı.
											Her Salı ve Perşembe
işten erken çıkıyordu,
											kızını okuldan alıyor,
											onunla oynuyor, yemek yiyor,
banyo yapıyor ve onu yatırıyordu.
											Sonra ofisine döndüğünde
											yetişmek için gece yarısını geçiriyordu.
											Ancak Sally'nin
derin düşünce günlüğüne göre
											kızıyla geçirdiği
neredeyse her önemli dakika
											ne kadar çok işi olduğunu düşünüyordu.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
","
",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
"
											Ruminations often deny us
our most precious moments.
											Sally's rumination,
""I have so much work to do,""
											is a very common one.
											And like all of them,
											it's useless and it's harmful,
											because we'd never think it
when we're at work, getting stuff done.
											We think it when we're outside of work,
											when we're trying to relax
or do things that we find meaningful,
											like playing with our children,
											or having a date night with our partner.
									","
											Derin düşünceler bazen bize
en değerli anlarımızı çok görür.
											Sally'nin düşünceleri,
''Yapacak çok işim var,''
											çok yaygın bir tanesi.
											Ve tıpkı tümü gibi
											gereksiz ve zararlı
											çünkü çalışırken bu şekilde hiç düşünmeyiz
sadece işimizi yaparız.
											Bu düşünceler işte olmadığımız zaman var,
											rahatlamaya çalışırken
veya anlamlı şeyler yaparken,
											mesela çocuğumuzla oyun oynarken
											veya partnerimizle yemeğe çıktığımızda.
									",How to turn off work thoughts during your free time,Guy Winch,12:29,"work,work-life balance,happiness,time,choice,goal-setting,personal growth"
