en,tr,es,title,speaker,duration,tags
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											And the reason why I'm telling you this
											is because I think
there's more and more people
											all around the world today
											who have similarly mixed emotions
											about the lands they come from.
											We love our native countries, yeah?
											How can we not?
											We feel attached to the people,
the culture, the land, the food.
											And yet at the same time,
											we feel increasingly frustrated
by its politics and politicians,
											sometimes to the point
of despair or hurt or anger.
									","
											Bunu size neden anlatıyorum,
											çünkü; galiba ana vatanları
											hakkında benzer karmaşık duygular
											besleyen insanların sayısı
											dünyada gün geçtikçe artıyor.
											Hepimiz ana vatanını sever değil mi?
											Nasıl sevmeyiz ki !
											Oradaki insanlarla, kültürle, toprakla,
yemeklerle güçlü bağlarımız vardır.
											Fakat bir yandan da
											memleketin politikası ve siyasetçilerine
moralimiz öyle bir bozulur ki
											bazen umutsuzluk, kırgınlık
hattâ öfkeye bile kapılabiliriz.
									","
											Y el motivo por el que les cuento esto
											es porque creo que hoy en día
											hay cada vez más gente en el mundo
											que tiene emociones encontradas similares
											acerca de las tierras de las que viene.
											Amamos nuestros países natales, ¿verdad?
											¿Cómo podríamos no hacerlo?
											Tenemos una conexión con la gente, 
la cultura, la tierra, la comida.
											Y sin embargo, a la vez,
											nos sentimos cada vez más frustrados 
por su política y sus políticos,
											a veces hasta el punto 
de desesperación o dolor o rabia.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											I want to talk about emotions
											and the need to boost
our emotional intelligence.
											I think it's a pity
											that mainstream political theory
pays very little attention to emotions.
											Oftentimes, analysts and experts
are so busy with data and metrics
											that they seem to forget
those things in life
											that are difficult to measure
											and perhaps impossible to cluster
under statistical models.
											But I think this is a mistake,
for two main reasons.
											Firstly, because we are emotional beings.
											As human beings,
I think we all are like that.
											But secondly, and this is new,
											we have entered
a new stage in world history
											in which collective sentiments
guide and misguide politics
											more than ever before.
											And through social media
and social networking,
											these sentiments are further amplified,
											polarized, and they travel
around the world quite fast.
											Ours is the age of anxiety, anger,
											distrust, resentment
											and, I think, lots of fear.
											But here's the thing:
											even though there's plenty of research
about economic factors,
											there's relatively few studies
about emotional factors.
									","
											Duygular ve duygusal zekâmızı
											geliştirmemiz gerektiğinden 
bahsetmek istiyorum.
											Ana akım siyaset bilimcilerin
											bu konuya bu kadar az ilgi göstermesi,
ne acıklı bir durum.
											Analizciler ve uzmanlar verilere
ve ölçümlere öyle dalmışlar ki
											ölçülmesi ve istatistiksel modellerle
kümelendirilmesi belki de
											imkânsız olan
											hayattaki diğer şeyleri
unutmuş görünüyorlar.
											Bence iki büyük nedenden 
ötürü, bu bir hata.
											Birincisi; biz duygusal varlıklarız.
											Sanıyorum insanoğlu olarak 
hepimiz öyleyiz.
											İkinci neden; bu yeni bir şey,
											dünya tarihinde yeni bir döneme girdik
											ve bu yeni dönemde siyasete yön veren şey
artık kollektif (toplumsal) duygular,

											bu kadarı hiç görülmemişti.
											Sosyal medya ve sosyal ağlar yoluyla
											bu duygular iyice körükleniyor,
											kutuplaşmalar yaratılıyor
ve hızla dünyaya yayılıyor.
											Bizim çağımız kaygı, öfke
											güvensizlik, gücenmişlik
											ve sanırım bolca korku çağı.
											Ancak şöyle bir durum var:
											Ekonomik faktörler konusunda
çok miktarda araştırma olmasına rağmen
											duygusal faktörler konusundaki
araştırmaların sayısı oldukça az.
									","
											Quiero hablar de emociones
											y de la necesidad de ampliar 
nuestra inteligencia emocional.
											Creo que es una lástima
											que la teoría política convencional 
preste tan poca atención a las emociones.
											A menudo los analistas y los expertos 
están tan ocupados con datos y métricas
											que parece que se olvidan 
de las cosas en la vida
											difíciles de medir
											y tal vez imposibles de agrupar 
en modelos estadísticos.
											Pero creo que es un error, 
por dos motivos principales.
											En primer lugar, porque 
somos seres emocionales.
											En cuanto seres humanos, 
creo que todos somos así.
											En segundo lugar, y esto es nuevo,
											hemos entrado en una nueva fase 
de la historia mundial
											en la que los sentimientos colectivos 
orientan y desorientan la política
											más que nunca.
											Y a través de los medios sociales 
y las redes sociales,
											estos sentimientos se amplifican 
y polarizan aún más,
											y viajan alrededor del mundo 
bastante rápido.
											Nuestra época está llena 
de ansiedad, de ira,
											de desconfianza, de rencor
											y creo que también de mucho miedo.
											Pero esta es la idea:
											pese a que abunda la investigación 
de los factores económicos,
											hay relativamente pocos estudios 
de los factores emocionales.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											Why is it that we underestimate
feelings and perceptions?
											I think it's going to be one
of our biggest intellectual challenges,
											because our political systems
are replete with emotions.
											In country after country,
											we have seen illiberal politicians
exploiting these emotions.
											And yet within the academia
and among the intelligentsia,
											we are yet to take emotions seriously.
											I think we should.
											And just like we should focus
on economic inequality worldwide,
											we need to pay more attention
to emotional and cognitive gaps worldwide
											and how to bridge these gaps,
											because they do matter.
									","
											Duyguları ve algıları 
neden küçümsüyoruz?
											Sanırım bu bizim en zor 
entellektüel sınavlarımızdan biri olacak
											çünkü politik sistemlerimiz
ağzına kadar duyguyla dolu.
											Her gün bir başka ülkede
											dar kafalı politikacıların bu duyguları
sömürmeye başladığını görüyoruz.
											Ancak yine de, akademik çevrelerimiz
ve aydınlarımız,
											duyguları ciddiye almaya yanaşmıyor.
											Bence ciddiye almalıyız.
											Tıpkı dünyadaki ekonomik
eşitsizliğe eğilmemiz gerektiği gibi
											dünyadaki duygusal ve zihinsel (bilişsel)
ayrışmalara da dikkat etmeli ve bunu
											nasıl gidereceğimizi düşünmeliyiz
											çünkü bunlar gerçekten önemli.
									","
											¿Por qué será que menospreciamos 
los sentimientos y las percepciones?
											Creo que será uno de nuestros 
mayores retos intelectuales,
											porque nuestros sistemas políticos 
están repletos de emociones.
											En país tras país,
											hemos visto cómo políticos intolerantes 
han explotado estas emociones.
											Aun así, a los académicos 
y a los intelectuales
											nos hace falta tomarnos 
las emociones en serio.
											Creo que deberíamos.
											Al igual que deberíamos mirar 
la desigualdad económica global,
											necesitamos prestar más atención 
a las lagunas emocionales y cognitivas
											y a cómo superarlas,
											porque son muy importantes.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											Years ago, when I was still
living in Istanbul,
											an American scholar working on
women writers in the Middle East
											came to see me.
											And at some point
in our exchange, she said,
											""I understand why you're a feminist,
											because, you know, you live in Turkey.""
											And I said to her,
											""I don't understand
why you're not a feminist,
											because, you know, you live in America.""
									","
											Yıllar önce, hâlâ İstanbul'da yaşarken
											Orta Doğulu kadın yazarlar üzerine
araştırma yapan bir Amerikalı akademisyen
											benimle görüşmeye gelmişti.
											Görüşmenin bir yerinde
şöyle bir şey söyledi:
											""Neden bir feminist olduğunuzu anlıyorum
											yani biliyorsunuz işte; 
yaşadığınız yer Türkiye""
											Şöyle cevap vermiştim;
											"" Ama ben sizin neden bir feminist 
olmadığınızı
											anlamıyorum yani biliyorsunuz işte; 
yaşadığınız yer Amerika""
									","
											Hace años, cuando aún vivía en Estambul,
											vino a verme una estudiante de EE.UU.
											cuyo trabajo estaba relacionado 
con las escritoras de Medio Oriente.
											En un momento de nuestra conversación 
me dijo:
											""Entiendo por qué Ud. es feminista,
											porque, ya sabe, vive en Turquía"".
											Y yo le dije:
											""No entiendo por qué no es Ud. feminista,
											porque, ya sabe, vive en EE.UU."".
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											(Applause)
											And she laughed.
											She took it as a joke,
											and the moment passed.
									","
											(Alkışlar)
											Sadece güldü ve
											espri yaptığımı sandı,
											üzerinde durmadık..
									","
											(Aplausos)
											Y se rio.
											Se lo tomó a broma
											y el momento pasó.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											But the way she had divided the world
into two imaginary camps,
											into two opposite camps —
											it bothered me and it stayed with me.
											According to this imaginary map,
											some parts of the world
were liquid countries.
											They were like choppy waters
not yet settled.
											Some other parts of the world,
namely the West,
											were solid, safe and stable.
											So it was the liquid lands
that needed feminism
											and activism and human rights,
											and those of us who were
unfortunate enough
											to come from such places
											had to keep struggling
for these most essential values.
											But there was hope.
											Since history moved forward,
											even the most unsteady lands
would someday catch up.
											And meanwhile, the citizens of solid lands
											could take comfort
in the progress of history
											and in the triumph of the liberal order.
											They could support the struggles
of other people elsewhere,
											but they themselves
did not have to struggle
											for the basics of democracy anymore,
											because they were beyond that stage.
									","
											Ama onun dünyayı kafasında 
bu şekilde hayali ve birbirine zıt
											kamplara bölmesi
											canımı sıktı ve sıkıntı
bir süre geçmedi.
											Bu hayali haritaya göre
											dünyadaki bazı ülkeler
çalkantılı ülkelerdi.
											Bunlar henüz durulmamış
çalkantılı sular gibiydi.
											Dünyanın diğer kısımları ise,
yani Batı oluyordu,
											durulmuş, güvenli ve istikrarlıydı.
											Dolayısıyla feminizme, eylemlere ve
insan haklarına ihtiyacı olan da
											yine bu çalkantılı ülkelerdi
											ve tabii, bu ülkelerde doğan
											aramızdaki bahtsızlar da
											temel haklar ve değerler için
mücadeleye devam etmek zorundaydı.
											Ama bir umut da vardı;
											Tarih hep ileri doğru gittiğinden
											en düzeni bozuk ülkeler bile
bir gün bu açığı kapatacaktı.
											Ve bu esnada 
durulmuş ülke vatandaşları
											tarihteki gelişmelerin
ve liberal düzenin kazandığı zaferin
											tadını çıkarıyor olacaklardı.
											Tabii ki, başka yerlerdeki insanların
mücadelelerine destek olabilirlerdi,
											ancak kendileri artık
demokrasi mücadelesi
											yapmak zorunda değildiler,
											o aşamayı çoktan geride bırakmışlardı.
									","
											Pero la manera en la que había dividido 
el mundo en dos campos imaginarios,
											en dos campos opuestos...
											me molestó y se quedó conmigo.
											Según este mapa imaginario,
											algunas partes del mundo 
eran países líquidos.
											Eran como aguas agitadas aún por asentar.
											Otras partes del mundo, 
es decir Occidente,
											eran sólidas, seguras y estables.
											Así que eran las tierras líquidas 
las que necesitaban feminismo
											y activismo y derechos humanos,
											y los que teníamos la mala suerte
											de venir de tales sitios
											teníamos que seguir luchando 
para estos valores esenciales.
											Pero había esperanza.
											Ya que la historia seguía avanzando,
											hasta las tierras más inestables 
recuperarían el terreno algún día.
											Y mientras tanto, los ciudadanos 
de las tierras sólidas
											podrían disfrutar 
del progreso de la historia
											y del triunfo del orden liberal.
											Podrían apoyar las luchas 
de otras personas en otros sitios,
											pero ellos mismos 
ya no tendrían que luchar más
											por los principios de la democracia,
											porque ya habían superado esa fase.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											I think in the year 2016,
											this hierarchical geography
was shattered to pieces.
											Our world no longer follows
this dualistic pattern
											in the scholar's mind, if it ever did.
											Now we know that history
does not necessarily move forward.
											Sometimes it draws circles,
											even slides backwards,
											and that generations
can make the same mistakes
											that their great-grandfathers had made.
											And now we know that there's no such thing
											as solid countries
versus liquid countries.
											In fact, we are all living
in liquid times,
											just like the late Zygmunt Bauman told us.
											And Bauman had another
definition for our age.
											He used to say we are all going
to be walking on moving sands.
									","
											Galiba 2016 yılında
											bu coğrafi hiyerarşi 
paramparça oldu.
											Dünyamız artık iki kutuplu bir 
görüntü vermiyor. Eskiden,
											en azından aydınların kafasında, öyleydi.
											Şimdi şunu anladık ; tarihin
illede ileri doğru gitmesi gerekmiyor.
											Bazen daireler çiziyor,
											bazen geriye bile gidiyor
											ve bazı kuşaklar büyük dedelerinin
											yaptığı hataların aynını yapabiliyor.
											Şunu da anladık ki ; öyle
											durulmuş ülkeler çalkantılı ülkeler
ayrımı da yokmuş.
											Aslında hepimiz çalkantılı
zamanlar yaşıyoruz
											tıpkı müteveffa Zygmunt Bauman'ın
bize söylediği gibi.
											Bauman'ın bizim çağımız için
başka bir tanımı daha vardı:
											""Hepimiz kendimizi, kayan kumların
üzerinde yürürken bulacağız"" derdi.
									","
											Creo que en 2016
											esta geografía jerárquica se hizo añicos.
											Nuestro mundo ya no se rige 
por este patrón dualista
											en la mente del erudito, 
si en algún momento lo hizo.
											Ahora sabemos que la historia 
no siempre avanza.
											A veces se mueve en círculos,
											incluso retrocede,
											y que ciertas generaciones 
pueden cometer los mismos errores
											que sus tatarabuelos.
											Y ahora sabemos que no existe el concepto
											de países sólidos 
opuestos a países líquidos.
											De hecho, todos vivimos 
en tiempos líquidos,
											exactamente como nos dijo 
el difunto Zygmunt Bauman.
											Y Bauman tenía otra definición 
para nuestra época.
											Solía decir que todos tendremos 
que caminar sobre arenas movedizas.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											And if that's the case, I think,
											it should concern us women more than men,
											because when societies
slide backwards into authoritarianism,
											nationalism or religious fanaticism,
											women have much more to lose.
											That is why this needs
to be a vital moment,
											not only for global activism,
											but in my opinion,
for global sisterhood as well.
									","
											Eğer durum buysa, ki sanırım bu,
											öyleyse biz kadınlar, erkeklerden
daha fazla endişeli olmalıyız
											çünkü bir ülke ve toplum
otoriter bir yönetim biçimine kaydığında 

											ister milliyetçilik,
isterse dini fanatizm olsun,
											en çok kaybedenler kadınlar olur.
											İşte bu nedenle, sadece küresel
haklar mücadelesi bakımından
											değil, bana göre küresel kadın kardeşliği
											bakımından da çok önemli bir andayız.
									","
											Y si este es el caso,
											creo que nos debería preocupar 
más a las mujeres que a los hombres,
											porque cuando las sociedades 
vuelven al autoritarismo,
											al nacionalismo o al fanatismo religioso,
											las mujeres tenemos mucho más que perder.
											Es por ello que este 
tiene que ser un momento vital
											no solo para el activismo global,
											sino en mi opinión, también para 
la hermandad global entre mujeres.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											But I want to make a little confession
before I go any further.
											Until recently, whenever I took part in
an international conference or festival,
											I would be usually one
of the more depressed speakers.
									","
											Sözlerime devam etmeden önce
küçük bir itirafta bulunmak istiyorum.
											Yakın zamanlara kadar ne zaman
uluslararası bir konferans veya
											festivale katılsam, oradaki en keyifsiz
konuşmacılardan biri ben oluyordum.
									","
											Pero antes de seguir quiero hacer 
una pequeña confesión.
											Hasta hace poco, cada vez que iba a una
conferencia internacional o a un festival,
											solía estar entre 
los oradores más deprimidos.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											Having seen how our dreams of democracy
and how our dreams of coexistence
											were crushed in Turkey,
											both gradually but also
with a bewildering speed,
											over the years I've felt
quite demoralized.
											And at these festivals there would be
some other gloomy writers,
											and they would come from places
such as Egypt, Nigeria, Pakistan,
											Bangladesh, Philippines,
China, Venezuela, Russia.
											And we would smile
at each other in sympathy,
											this camaraderie of the doomed.
									","
											çünkü Türkiye'deki demokrasi
ve birlikte var olma hayallerimizin
											nasıl ezildiğine şahit oluyordum,
											adım adım ama şaşırtıcı
bir hızla eziliyorlardı
											ve yıllar geçtikçe moralim
daha da bozuluyordu.
											Ve bu festivallerde kederli başka 
yazarlar da oluyordu
											ve bu yazarlar Mısır, Nijerya,
Pakistan, Bangladeş,
											Filipinler, Çin, Venezuella ve
Rusya gibi yerlerden geliyordu.
											Birbirimize halden anlayan
tebessümler atıyorduk
											kader mahkumu yoldaşlar gibiydik.
									","
											Tras ver como quebraban en Turquía
											nuestros sueños de democracia 
y de coexistencia,
											a la vez gradualmente, pero también 
con una velocidad asombrosa,
											me he ido desanimando 
a lo largo de los años.
											Y en estos festivales solía haber 
otros escritores deprimidos
											que venían de países como 
Egipto, Nigeria, Pakistán,
											Bangladesh, Filipinas, 
China, Venezuela, Rusia.
											Y nos sonreíamos solidarios 
el uno al otro,
											esta camaradería de los condenados.
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
","
","
",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",The revolutionary power of diverse thought,Elif Shafak,21:58,"culture,complexity,global issues,identity,humanity,leadership,politics,social change,society,writing,women,democracy"
