es,pt,tr,en,fr,title,speaker,duration,tags
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											En todo caso, todos estos números 
realmente subestiman nuestro progreso,
											porque la nueva era de la máquina
											es más sobre la creación de conocimiento
											que solo la producción física.
											Es mente no materia, 
inteligencia no fuerza,
											ideas no cosas.
											Crea un problema 
para las métricas estándar,
											ya que estamos recibiendo 
más y más cosas gratis,
											como Wikipedia, Google, Skype,
											y si publican en la web, 
incluso esta charla TED.
											Conseguir cosas gratis 
es bueno, ¿correcto?
											Seguro, por supuesto que lo es.
											Pero no es cómo 
los economistas miden el PIB.
											Cero precio significa cero peso 
en las estadísticas del PIB.
											Según los números, 
la industria de la música
											es la mitad del tamaño 
que era hace 10 años,
											pero yo estoy escuchando más 
y mejor música que nunca
											y apuesto que Uds. también.
											En total, mi investigación estima
											que a las cifras del PIB le faltan 
más de USD 300 mil millones al año
											en bienes y servicios 
gratuitos en Internet.
											Ahora echemos un vistazo al futuro.
											Hay algunas personas superinteligentes
											que sostienen que hemos 
llegado al final del crecimiento,
											pero para entender 
el futuro del crecimiento,
											necesitamos hacer predicciones
											sobre las causas subyacentes del crecimiento.
											Soy optimista, porque 
la nueva era de la máquina
											es digital, exponencial y combinatoria.
									","
											No mínimo, estes números
subestimam o nosso progresso,
											porque a nova era da máquina
											é mais sobre a criação do conhecimento
											do que somente sobre a produção física.
											É mente e não matéria,
cérebro e não músculo,
											ideias e não coisas.
											Isso cria um problema
para as métricas padrão,
											porque nós vamos tendo
cada vez mais coisas gratuitas,
											como a Wikipédia, Google, Skype,
											e, se for publicada na web,
até mesmo esta palestra TED.
											Bom, ter coisas gratuitas
é uma boa coisa, certo?
											Claro, claro que é.
											Mas não é assim
que os economistas medem o PIB.
											Preço zero significa peso zero
nas estatísticas do PIB.
											De acordo com os números,
a indústria da música
											está em metade do que era há 10 anos.
											mas eu estou a ouvir mais
e melhor música do que nunca.
											E aposto que vocês também.
											No total, a minha pesquisa estima
											que os números do PIB percam mais de
300 mil milhões de dólares por ano
											em bens e serviços gratuitos na Internet.
											Agora vamos olhar para o futuro.
											Há pessoas super inteligentes
											que estão a argumentar que nós já
atingimos o final do crescimento,
											mas, para entender
o futuro do crescimento,
											temos de fazer previsões
											sobre as causas básicas do crescimento.
											Eu sou otimista,
porque a nova era da máquina
											é digital, exponencial e combinatória.
									","
											Aksine, tüm bu numaralar aslında gelişimimizi olduğundan az gösteriyor.
											Çünkü yeni makine çağı,
											sadece fiziksel üretkenlikten çok
											bilgi üretmekle ilgilidir.
											O, kafa, beyin ve fikirler hakkındadır;
											cisim, kas ya da objeler değil.
											Bu standart ölçümler için problem oluşturur,
											çünkü biz çok daha fazla şeyi bedavaya elde ediyoruz;
											Vikipedi, Google, Skype
											ve web'e koyarlarsa, hatta bu TED konuşması gibi şeyleri.
											Şimdi, bedavaya bunları elde etmek iyi bir şey, değil mi?
											Elbette, tabi ki öyle.
											Fakat bu, iktisatçıların Gayri Safi Yurtiçi Hasılayı belirleme tarzı değil.
											Gayri Safi Yurtiçi Hasıla istatistiklerinde sıfır fiyat, sıfır ağırlık anlamına gelir.
											Rakamlara göre, müzik piyasası
											10 yıl önceki hacminin yarısı kadar.
											Ancak her zamankinden daha fazla ve daha iyi müzik dinliyorum.
											Bahse girerim siz de öylesiniz.
											Toplamda, araştırmalarım ücretsiz
											mal ve hizmetlerle Gayri Safi Yurtiçi Hasıla rakamlarının
											300 milyar doların üstünü ıskaladığını tahmin etmektedir.
											Şimdi geleceğe bakalım.
											Gelişimin sonuna ulaştığımızı
											öne süren süper zeki insanlar var.
											Fakat, gelişimin geleceğini anlamak için
											gelişimin altında yatan
											faktörler hakkında tahmin yapmamız gerekir.
											Ben iyimserim, çünkü yeni makine çağı
											rakamsal, üstel ve birleşimsel.
									","
											If anything, all these numbers actually understate our progress,
											because the new machine age
											is more about knowledge creation
											than just physical production.
											It's mind not matter, brain not brawn,
											ideas not things.
											That creates a problem for standard metrics,
											because we're getting more and more stuff for free,
											like Wikipedia, Google, Skype,
											and if they post it on the web, even this TED Talk.
											Now getting stuff for free is a good thing, right?
											Sure, of course it is.
											But that's not how economists measure GDP.
											Zero price means zero weight in the GDP statistics.
											According to the numbers, the music industry
											is half the size that it was 10 years ago,
											but I'm listening to more and better music than ever.
											You know, I bet you are too.
											In total, my research estimates
											that the GDP numbers miss over 300 billion dollars per year
											in free goods and services on the Internet.
											Now let's look to the future.
											There are some super smart people
											who are arguing that we've reached the end of growth,
											but to understand the future of growth,
											we need to make predictions
											about the underlying drivers of growth.
											I'm optimistic, because the new machine age
											is digital, exponential and combinatorial.
									","
											Tout au contraire, toutes ces données 
minimisent en fait notre progrès,
											parce que le nouvel âge de la machine
											relève davantage 
de la création de connaissance
											que de la seule production physique.
											C'est l'esprit plutôt que la matière,
le cerveau plutôt que les muscles,
											les idées plutôt que les objets.
											Ça pose un problème 
pour les mesures standard,
											parce qu'on obtient 
de plus en plus de choses gratuitement,
											comme Wikipedia, Google, Skype,
											ou aussi quand on met du contenu sur internet, 
comme cette présentation TED.
											Obtenir des choses
à titre gratuit, c'est bien non ?
											Bien sûr.
											Mais ça n'est pas comme ça
que les économistes mesurent le PIB.
											Un prix de zéro n'a aucun poids
dans les statistiques du PIB.
											Selon les chiffres, la taille
de l'industrie de la musique
											est la moitié de ce qu'elle était
il y a 10 ans,
											mais je n'ai jamais écouté
autant de musique d'une telle qualité.
											Et je suis sûr que 
c'est pareil pour vous.
											Au total, sur la base de ma recherche, 
j'estime que
											les chiffres du PIB omettent plus
de 300 milliards de dollars par an
											en produits et services gratuits 
offerts sur internet.
											Maintenant regardons vers le futur.
											Il y a des gens super intelligents
											qui prétendent que nous avons
atteint la fin de la croissance,
											mais pour comprendre 
le futur de la croissance
											on doit faire des prédictions
											sur les facteurs sous-jacents 
de la croissance.
											Je suis optimiste, parce que 
le nouvel âge de la machine
											est numérique, exponentiel 
et combinatoire.
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											Cuando las mercancías 
son digitales, se pueden replicar
											con una calidad perfecta 
a un costo casi cero,
											y pueden ser entregadas 
de forma casi instantánea.
											Bienvenido a la economía 
de la abundancia.
											Pero hay un beneficio más sutil 
de la digitalización del mundo.
											La medición es el alma 
de la ciencia y el progreso.
											En la era de 'big data',
											podemos medir el mundo de 
maneras que nunca pudimos antes.
									","
											Quando as coisas são digitais,
elas podem ser replicadas
											com perfeita qualidade
e praticamente a custo zero,
											e podem ser entregues
quase instantaneamente.
											Bem-vindos à economia da abundância.
											Mas há um benefício mais subtil
devido à digitalização do mundo.
											A medição é a alma
da ciência e do progresso.
											Na era dos megadados,
											podemos medir o mundo de maneiras
que não podíamos antes.
									","
											Hizmetler rakamsal olduğu zaman,
											mükemmel kaliteyle neredeyse sıfır maliyete üretilebilir.
											Ve neredeyse hemen dağıtımı yapılabilir.
											Bolluk ekonomisine hoş geldiniz.
											Fakat, dünyanın dijitalleşmesinin daha farklı bir yararı var.
											Ölçüm, ilerlemenin ve bilimin canıdır.
											Büyük veri çağında,
											dünyayı daha önce hiç yapmadığımız yollarla ölçebiliriz.
									","
											When goods are digital, they can be replicated
											with perfect quality at nearly zero cost,
											and they can be delivered almost instantaneously.
											Welcome to the economics of abundance.
											But there's a subtler benefit to the digitization of the world.
											Measurement is the lifeblood of science and progress.
											In the age of big data,
											we can measure the world in ways we never could before.
									","
											Quand les biens sont numériques,
ils peuvent être répliqués
											avec une qualité parfaite 
à un coût proche de zéro,
											et ils peuvent être livrés 
quasiment instantanément.
											Bienvenue à l'économie de l'abondance.
											Mais il y a un avantage plus subtil 
à la numérisation du monde.
											La capacité de mesurer est l´élément vital 
de la science et du progrès.
											À l'ère des données massives,
											on peut mesurer le monde comme
on n'aurait jamais pu auparavant.
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											En segundo lugar, la nueva era 
de la máquina es exponencial.
											Las computadoras mejoran más rápidamente 
que cualquier otra cosa alguna vez.
											La Playstation de un niño 
hoy es más potente
											que un superordenador militar de 1996.
											Pero nuestros cerebros están 
cableados para un mundo lineal.
											A consecuencia de ello, las tendencias 
exponenciales nos toman por sorpresa.
											Yo solía enseñar a mis alumnos 
que hay algunas cosas,
											saben, en las que las computadoras 
no son buenas,
											como conducir un coche 
a través del tráfico.
											(Risas)
											Es cierto, aquí estamos Andy y yo 
sonriendo como locos
											porque acabamos 
de recorrer la Ruta 101
											en, sí, un coche sin conductor.
									","
											Em segundo lugar,
a nova era da máquina é exponencial.
											Os computadores estão a tornar-se
melhores e mais rápidos
											do que qualquer outra coisa.
											A Playstation de uma criança
é hoje mais poderosa
											do que um super computador
militar de 1996.
											Mas os nossos cérebros estão programados
para um mundo linear.
											Assim sendo, as tendências exponenciais
apanham-nos de surpresa.
											Eu costumava ensinar aos meus alunos
que há certas coisas
											em que os computadores não são bons,
											como conduzir um carro no trânsito.
											(Risos)
											É isso mesmo, aqui estamos,
o Andy e eu, a sorrir como loucos
											porque tínhamos acabado
de percorrer a autoestrada 101
											num carro, isso mesmo, sem motorista.
									","
											İkinci olarak, yeni makine çağı üsteldir.
											Bilgisayarlar gelmiş geçmiş her bir şeyden daha hızlı şekilde ileriye gidiyor.
											Bugün bir çocuğun Playstation'u 1996'dan kalan
											askeri üstün bilgisayardan daha güçlüdür.
											Fakat beyinlerimiz doğrusal bir dünya için ayarlanmıştır.
											Sonuç olarak, üstel eğilimler bizi şaşırtıyor.
											Öğrencilerime bazı şeylerin olduğunu öğretirdim-
											bilirsiniz bilgisayarlar bazı konularda tam olarak iyi değildirler—
											trafikte araba sürmek gibi şeylerde.
											(Kahkahalar)
											Bu doğru, işte Andy ve ben deli gibi gülüyoruz.
											Çünkü biz yeni 101. yoldan geldik,
											evet, hem de sürücüsüz bir arabada.
									","
											Secondly, the new machine age is exponential.
											Computers get better faster than anything else ever.
											A child's Playstation today is more powerful
											than a military supercomputer from 1996.
											But our brains are wired for a linear world.
											As a result, exponential trends take us by surprise.
											I used to teach my students that there are some things,
											you know, computers just aren't good at,
											like driving a car through traffic.
											(Laughter)
											That's right, here's Andy and me grinning like madmen
											because we just rode down Route 101
											in, yes, a driverless car.
									","
											Deuxièmement, 
le nouvel âge de la machine est exponentiel.
											Les ordinateurs s'améliorent et sont de plus en plus 
rapides, comme rien d'autre auparavant.
											Aujourd'hui, la Playstation 
d'un enfant est plus puissante
											qu'un super ordinateur de l'armée en 1996.
											Mais nos cerveaux sont habitués 
à un monde linéaire.
											Par conséquent, les tendances exponentielles 
nous prennent par surprise.
											J'enseignais à mes étudiants 
qu'il y a certaines choses,
											pour lesquelles les ordinateurs 
ne sont pas adaptés,
											comme conduire une voiture 
dans la circulation.
											(Rires)
											En effet, voici Andy et moi 
souriant comme des fous
											parce qu'on venait de voyager 
sur la Route 101,
											eh bien oui, dans une voiture 
sans conducteur.
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											En tercer lugar, la nueva era 
de la máquina es combinatoria.
											El punto de vista estacionario 
es que las ideas se agotan
											como las frutas maduras,
											pero la realidad es 
que cada innovación
											crea bloques de construcción 
para incluso más innovaciones.
											Un ejemplo. En cuestión 
de unas semanas,
											un estudiante mío de pregrado
											construyó una aplicación que 
alcanzó 1,3 millones de usuarios.
											Fue capaz de hacer 
eso muy fácilmente
											porque lo construyó 
sobre Facebook,
											y Facebook se construyó sobre la web,
											que fue construida sobre internet,
											y así y así, sucesivamente.
									","
											Em terceiro lugar, a nova era
da máquina é combinatória.
											A visão estagnadora é a de que
as ideias se consumirão,
											como um fruto maduro,
											mas a realidade é que cada inovação
											cria blocos de construção
para mais inovações ainda.
											Este é um exemplo.
											Em apenas semanas, um aluno meu
											construiu uma aplicação que chegou aos
1,3 milhões de utilizadores.
											Ele foi capaz de o fazer tão facilmente
											porque o construiu com base no Facebook,
											e o Facebook foi construído
com base na web,
											que foi construída com base na Internet,
											e assim por diante.
									","
											Üçüncü olarak, yeni makine çağı birleşimseldir.
											Durağan görüş, fikirlerin çocuk oyuncağı gibi
											tükendiğini savunur,
											fakat gerçek şu ki her bir yenilik
											daha çok yenilik için yapı taşı meydana getiriyor.
											İşte bir örnek: Bir kaç hafta içinde,
											bir lisans öğrencim
											1.3 milyon kullanıcıya ulaşan bir uygulama oluşturdu.
											Bunu çok kolaylıkla yapabildi.
											Çünkü onu Facebook sayfasında meydana getirdi,
											Facebook, web'de oluşturulmuştu,
											bu da İnternet'te oluşmuş oldu,
											vesaire vesaire.
									","
											Thirdly, the new machine age is combinatorial.
											The stagnationist view is that ideas get used up,
											like low-hanging fruit,
											but the reality is that each innovation
											creates building blocks for even more innovations.
											Here's an example. In just a matter of a few weeks,
											an undergraduate student of mine
											built an app that ultimately reached 1.3 million users.
											He was able to do that so easily
											because he built it on top of Facebook,
											and Facebook was built on top of the web,
											and that was built on top of the Internet,
											and so on and so forth.
									","
											Troisièmement, le nouvel âge de la machine 
est combinatoire.
											Selon ceux qui croient à la stagnation économique, 
les idées s'épuisent,
											comme les fruits des arbres 
qui sont à portée de mains,
											mais en réalité chaque innovation
											constitue le point de départ 
de nombreuses autres innovations.
											Voici un exemple. 
En seulement quelques semaines,
											un de mes étudiants de premier cycle
											a développé une application qui 
a finalement conquis 1,3 million d'utilisateurs.
											Il a pu le faire aussi facilement
											parce qu'il l'a développée 
depuis Facebook,
											et Facebook a été développé 
sur la base du web,
											qui avait été développé 
à partir d'Internet,
											etc..
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											Ahora individualmente, digital, 
exponencial y combinatoria
											cada uno es un transformador del juego.
											Al ponerlos juntos, vemos una onda
											de avances sorprendentes,
											como robots que hacen el trabajo de 
fábrica o corren tan rápido como un guepardo
											o saltan edificios altos en un solo salto.
											Saben, los robots están 
incluso revolucionando
											el transporte de gatos.
									","
											Agora, individualmente,
o digital, o exponencial e a combinatória
											seriam, cada um, modificadores do jogo.
											Colocando-os juntos,
estamos a ver uma onda
											de descobertas surpreendentes,
											como robôs que fazem o trabalho de fábrica
ou correm tão rápido como uma chita
											ou saltam entre edifícios altos num único pulo.
											Os robôs até estão a revolucionar
o transporte de gatos.
									","
											Şimdi ayrı ayrı olarak, sayısal, üstel ve birleşik kavramlarının
											her biri oyun değiştirici olacak.
											Onları bir araya getirsek, fabrikada çalışan,
											ya da çita kadar hızlı koşan veya
											gökdelenlerden tek seferde zıplayan robotlar gibi
											şaşırtıcı bir atılım dalgası göreceğiz.
											Biliyorsunuz, robotlar kedileri
											taşımada bile çığır açıyor.
									","
											Now individually, digital, exponential and combinatorial
											would each be game-changers.
											Put them together, and we're seeing a wave
											of astonishing breakthroughs,
											like robots that do factory work or run as fast as a cheetah
											or leap tall buildings in a single bound.
											You know, robots are even revolutionizing
											cat transportation.
									","
											Pris individuellement, le numérique, 
l'exponentiel et le combinatoire,
											chacun d'entre eux changerait la donne.
											Si on les associe, 
alors on observe une vague
											d'avancées étonnantes,
											comme les robots qui effectuent les tâches 
en usine, courent aussi vite qu'un guépard
											ou sautent par dessus 
de grands immeubles en un seul bond.
											Vous savez que les robots 
révolutionnent même
											le transport des chats.
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Laughter)
									","
											(Rires)
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											Pero quizás la invención 
más importante,
											la invención más importante, 
es el aprendizaje de las máquinas.
											Consideren un proyecto: 
Watson de IBM.
											Estos puntos pequeños
											son todos los campeones 
en el concurso ""Jeopardy"".
											Al principio, Watson 
no era muy bueno,
											pero mejoró a un ritmo más rápido que 
cualquier humano hubiera podido hacer,
											y poco después de que 
Dave Ferrucci mostró esta tabla
											a mi clase en el MIT,
											Watson venció al campeón 
del mundo de ""Jeopardy"".
											A los 7 años, Watson 
está todavía en su niñez.
											Recientemente, sus profesores lo dejaron 
navegar por Internet sin supervisión.
											Al día siguiente, comenzó a responder 
a las preguntas con blasfemias.
											Maldita sea. (Risas)
									","
											Mas talvez a invenção mais importante,
											a invenção mais importante é
a aprendizagem de máquinas.
											Considerem um projeto: o Watson da IBM.
											Aqueles pontinhos ali
											são todos os campeões
do programa de TV ""Jeorpardy"".
											No início, o Watson não era muito bom,
											mas melhorou a um ritmo mais rápido
do que qualquer humano poderia,
											e, pouco depois,
Dave Ferrucci mostrou este gráfico
											à minha classe no MIT:
											o Watson venceu
o campeão mundial de ""Jeopardy"".
											Aos sete anos, o Watson ainda está
como que na sua infância.
											Recentemente, os seus professores
											permitiram que ele navegasse
na Internet, sem supervisão.
											No dia seguinte, ele começou a responder
às perguntas com palavrões.
											""Raios!""
											(Risos)
									","
											Fakat muhtemelen en önemli yenilik-
											en önemli yenilik makine öğrenimidir.
											Bir projeyi düşün: IBM'nin Watson'u (yapay zeka programı).
											Buradaki bu küçük benekler,
											bunların hepsi 'Jeopardy (risk)' bilgi yarışmasındaki şampiyonlar.
											İlk olarak, Watson çok iyi değildi.
											Fakat o, herhangi insanın yapabileceğinden daha hızlı bir oranda gelişti
											ve Dave Ferucci, Massachusetts Teknoloji Enstitüsinde
											sınıfıma bu grafiği gösterdi.
											Watson 'Jeopardy' dünya şampiyonunu alt etti.
											7 yaşında, Watson hala bir tür çocukluk dönemindedir.
											Son zamanlarda, öğretmenleri onun internette gözetimsiz gezinmesine izin veriyor.
											Ertesi gün, soruları küfürle cevaplamaya başladı.
											Kahretsin. (Kahkahalar)
									","
											But perhaps the most important invention,
											the most important invention is machine learning.
											Consider one project: IBM's Watson.
											These little dots here,
											those are all the champions on the quiz show ""Jeopardy.""
											At first, Watson wasn't very good,
											but it improved at a rate faster than any human could,
											and shortly after Dave Ferrucci showed this chart
											to my class at MIT,
											Watson beat the world ""Jeopardy"" champion.
											At age seven, Watson is still kind of in its childhood.
											Recently, its teachers let it surf the Internet unsupervised.
											The next day, it started answering questions with profanities.
											Damn. (Laughter)
									","
											Mais l'invention la plus importante
											est peut-être l'apprentissage automatique.
											Prenons un projet : Watson d'IBM.
											Ces petits points ici,
											ce sont tous les champions 
du jeu télévisé « Jeopardy ».
											Au début, Watson n'était pas très bon,
											mais il a fait des progrès à un rythme plus rapide 
qu'aucun être humain,
											et juste après que Dave Ferrucci 
a montré ce graphique
											à ma classe au MIT 
[NDT : Massachusetts Institute of Technology],
											Watson a battu 
le champion du monde de « Jeopardy ».
											À l'âge de sept ans, Watson en est encore
un peu au stade de l'enfance.
											Récemment, ses professeurs l'ont laissé 
surfer sur internet sans supervision.
											Le lendemain, il a commencé à répondre 
aux questions avec des jurons.
											Mince. (Rires)
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											¿Pero saben? Watson está 
creciendo rápidamente.
											Está siendo probado para puestos de trabajo 
en los centros de llamadas, y se los están dando.
											Solicita empleo legal, bancario y médico,
											y le dan algunos.
											¿No es irónico que, en el mismo momento
											en que estamos construyendo 
máquinas inteligentes,
											quizás la invención más importante 
en la historia de la humanidad,
											algunas personas argumenten que 
se está estancando la innovación?
											Como las dos primeras 
revoluciones industriales,
											todas las implicaciones de 
la nueva era de la máquina
											se van a tomar al menos un siglo 
para desarrollarse plenamente
											pero son asombrosas.
									","
											Mas sabem, o Watson
está a crescer rapidamente.
											Está a ser testado para trabalhos
em centros de atendimento telefónico
											e consegue fazê-lo.
											Está a candidatar-se a trabalhos legais,
bancários e médicos,
											e a conseguir alguns deles.
											Não é irónico que, no momento
											em que estamos a construir
máquinas inteligentes,
											talvez a invenção mais importante
na história da humanidade,
											algumas pessoas argumentem
que a inovação está a estagnar?
											Como nas duas primeiras
revoluções industriais,
											todas as implicações
da nova era da máquina
											vão levar pelo menos um século
para serem cumpridas,
											mas elas são impressionantes.
									","
											Fakat biliyorsunuz ki Watson hızla büyümektedir.
											O, çağrı merkezlerindeki işler için test ediliyor ve bu işleri alıyor.
											Kanuni, işlemsel ve tıbbi işler için müracaat ediyor
											ve bazılarına yerleşiyor.
											Akıllı makineler yapmakta alduğumuz o anda
											-muhtemelen insanlık tarihindeki en önemli buluş-
											bazı insanların buluşun hiç ilerlemediğini öne sürmesi
											ironik değil mi?
											İlk iki sanayi devrimi gibi
											yeni makine çağının komple çıkarımının
											tam olarak bitmesi en az bir yüzyıl alacaktır,
											fakat bocalamaktadırlar.
									","
											But you know, Watson is growing up fast.
											It's being tested for jobs in call centers, and it's getting them.
											It's applying for legal, banking and medical jobs,
											and getting some of them.
											Isn't it ironic that at the very moment
											we are building intelligent machines,
											perhaps the most important invention in human history,
											some people are arguing that innovation is stagnating?
											Like the first two industrial revolutions,
											the full implications of the new machine age
											are going to take at least a century to fully play out,
											but they are staggering.
									","
											Mais vous savez, Watson grandit vite.
											Il passe des tests pour des emplois 
en centre d'appel, et il les réussit.
											Il postule à des emplois dans les domaines 
du droit, de la banque et de la médecine,
											et il est engagé pour certains d'entre eux.
											N'est-ce pas ironique
qu'au moment même où
											on développe des machines intelligentes,
											peut-être l'invention la plus importante 
dans l'histoire de l'humanité,
											certains prétendent que l'innovation stagne ?
											Comme pour les deux premières 
révolutions industrielles,
											toutes les implications 
du nouvel âge de la machine
											vont prendre au moins un siècle 
pour se matérialiser pleinement
											mais elles sont impressionnantes.
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
											Así que, ¿quiere decir esto que 
no tenemos nada de qué preocuparnos?
											No. La tecnología no es un destino.
											La productividad es la 
más alta de todos los tiempos
											pero ahora, menos 
personas tienen empleo.
											Hemos creado más riqueza en 
la última década que nunca antes,
											pero para la mayoría de los estadounidenses, 
sus ingresos han disminuido.
											Esta es la gran disociación
											entre productividad y trabajo,
											entre riqueza y trabajo.
											Saben, no es de extrañar 
que millones de personas
											estén desilusionadas 
por la gran disociación,
											pero como muchos otros,
											malinterpretan sus causas básicas.
											La tecnología es 
una carrera por delante,
											pero está dejando 
más y más gente detrás.
											Hoy en día, podemos 
tomar un trabajo rutinario,
											codificarlo en un conjunto de 
instrucciones legibles por una máquina,
											y luego replicarla 
un millón de veces.
									","
											Isto significa então
que não há motivos para preocupações?
											Não. A tecnologia não é o destino.
											A produtividade está em constante alta,
											mas há agora menos pessoas com emprego.
											Nós criámos mais riqueza
na década passada do que nunca,
											mas, para a maioria dos americanos,
as receitas caíram.
											Esta é a grande dissociação
											entre produtividade e emprego,
											entre riqueza e trabalho.
											Não é de estranhar que milhões de pessoas
											se tenham desiludido
com esta grande dissociação,
											mas, como muitos outros,
											eles diagnosticaram mal
as suas causas básicas.
											A tecnologia está
a levar-nos para a frente,
											mas deixa cada vez mais pessoas para trás.
											Hoje, podemos pegar
num trabalho rotineiro,
											codificá-lo num conjunto de instruções
legíveis por uma máquina
											e, em seguida, replicá-las
um milhão de vezes.
									","
											Yani bu endişelenmemiz gereken bir şey olmadığı anlamına mı geliyor?
											Hayır. Teknoloji, kader değildir.
											Üretkenlik en üst seviyede
											ancak şu an çok az insanın işi var.
											Geçtiğimiz on yıl içinde her zamankinden daha çok zenginliğe sahibiz.
											Fakat çoğu Amerikalılar'ın geliri düştü.
											Bu, istihdamdan üretkenliğin,
											işten istihdamın,
											büyük ayrışmasıdır.
											Biliyorsunuz ki; milyonlarca insanın bu büyük ayrışma yüzünden
											kırgın olması şaşırtıcı değil.
											Ancak birçokları gibi onlar da
											onun esas nedenlerini yanlış anlıyorlar.
											Teknoloji ileri gitmektir,
											ancak gitgide daha çok insanı geride bırakıyor.
											Bugün, sıradan bir iş bulup
											bir grup makinece okunur komut içinde onu bir sisteme bağlayıp
											sonra da milyonlarca kopyasını yapabiliriz.
									","
											So does that mean we have nothing to worry about?
											No. Technology is not destiny.
											Productivity is at an all time high,
											but fewer people now have jobs.
											We have created more wealth in the past decade than ever,
											but for a majority of Americans, their income has fallen.
											This is the great decoupling
											of productivity from employment,
											of wealth from work.
											You know, it's not surprising that millions of people
											have become disillusioned by the great decoupling,
											but like too many others,
											they misunderstand its basic causes.
											Technology is racing ahead,
											but it's leaving more and more people behind.
											Today, we can take a routine job,
											codify it in a set of machine-readable instructions,
											and then replicate it a million times.
									","
											Alors, est-ce que ça veut dire que 
nous n'avons aucune raison de nous inquiéter ?
											Non. Technologie et destin 
sont deux choses différentes.
											La productivité est à son plus haut,
											mais il y a de plus en plus de chômage.
											Nous avons créé plus de richesse au cours de 
la décennie passée que jamais auparavant,
											mais le revenu 
d'une majorité d'Américains a chuté.
											C'est ce qui constitue la grande dissociation
											entre la productivité et l'emploi,
											entre la richesse et le travail.
											Il n'est pas surprenant 
que des millions de personnes
											soient désabusées 
par la grande dissociation,
											mais comme beaucoup trop d'autres,
											ils n'en comprennent pas 
les causes fondamentales.
											La technologie fait la course en tête,
											mais elle laisse de plus en plus 
de personnes derrière elle.
											Aujourd'hui, on peut prendre 
un emploi routinier,
											le coder en un ensemble d'instructions 
qu'une machine peut déchiffrer,
											puis le répliquer un million de fois.
									",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
"
","
","
","
","
",The key to growth? Race with the machines,Erik Brynjolfsson,11:56,"business,economics,technology,work"
