en,es,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
											So here's a deep mathematical fact —
											if you've got two numbers, one of three things must be true.
											Either they're the same, or this one's bigger than this one,
											or this one's bigger than that one.
											So what's going on here?
											So you've all got to think about this, and you've all got to vote —
											and we're not moving on.
											And I don't want to end up in the two-minute silence
											to give you more time to think about it, until everyone's expressed a view. OK.
											So what you want to do is compare the average number of tosses until we first see
											head-tail-head with the average number of tosses until we first see head-tail-tail.
									","
											Aquí encontramos un hecho matemático profundo —
											si tienes dos números, una de tres cosas tiene que ocurrir.
											O son iguales, o uno es más grande que el otro
											o viceversa.
											¿Así que qué está pasando aquí?
											Todos ustedes tienen que pensarlo bien, y todos deben votar —
											si no, no continuaremos.
											Y no quiero terminar con un silencio de dos minutos
											para darles tiempo para pensarlo, hasta que todos expresen una opinión. Vale.
											Lo que tienen que hacer es comparar el número promedio de lanzamientos hasta que conseguimos
											cara-cruz-cara con el número promedio de lanzamientos hasta que conseguimos cara-cruz-cruz.
									","
											C'est une règle mathématique fondamentale —
											si vous avez deux nombres, une des 3 choses suivantes est vraie.
											Ou bien ils sont égaux, ou bien l'un est plus grand que l'autre,
											ou l'autre plus grand que l'un.
											Que se passe-t-il dans notre cas ?
											Vous devez tous y penser, et vous allez devoir voter —
											nous en restons là pour le moment.
											Je ne veux pas vous laisser trop de temps
											pour y réfléchir, jusqu'à ce que tout le monde ait voté. OK.
											Vous comparez le nombre de lancers moyen jusqu'à la première apparition
											de face-pile-face avec le nombre moyen de lancers jusqu'à face-pile-pile.
									","
											Jetzt kommt eine grundlegende mathematische Wahrheit –
											wenn Sie zwei Zahlen haben, muss eines der folgenden Dinge wahr sein.
											Entweder sind sie gleich, oder diese ist größer als jene,
											oder jene ist größer als diese.
											Was passiert hier also?
											Sie können also alle darüber nachdenken und abstimmen –
											und wir machen nicht weiter.
											Und ich will nicht zwei Minuten in Schweigen verbringen,
											damit Sie darüber nachdenken können, bis jeder eine Meinung äußert, okay.
											Was wir also machen wollen, ist die durchschnittliche Anzahl der Würfe, bis wir
											Kopf-Zahl-Kopf sehen, vergleichen mit der durchschnittlichen Anzahl Würfe, bis Kopf-Zahl-Zahl kommt.
									","
											Há uma regra matemática fundamental
											— se já têm os dois números,
uma de três coisas é verdade.
											Ou são iguais, ou este
é maior do que este,
											ou este é maior do que este.
											O que se passa aqui?
											Agora vão ter que pensar nisto
e vão ter que votar
											e daqui não saímos.
											Não quero dar-vos tempo demais
para refletir nisso,
											enquanto não tiverem votado todos.
											Comparem o número médio de lançamentos
até termos visto cara-coroa-coroa,
											com o número médio de lançamentos
até termos visto cara-coroa-cara.
									",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
											Who thinks that A is true —
											that, on average, it'll take longer to see head-tail-head than head-tail-tail?
											Who thinks that B is true — that on average, they're the same?
											Who thinks that C is true — that, on average, it'll take less time
											to see head-tail-head than head-tail-tail?
											OK, who hasn't voted yet? Because that's really naughty — I said you had to.
											(Laughter)
											OK. So most people think B is true.
											And you might be relieved to know even rather distinguished mathematicians think that.
											It's not. A is true here.
											It takes longer, on average.
											In fact, the average number of tosses till head-tail-head is 10
											and the average number of tosses until head-tail-tail is eight.
											How could that be?
											Anything different about the two patterns?
											There is. Head-tail-head overlaps itself.
											If you went head-tail-head-tail-head, you can cunningly get two occurrences
											of the pattern in only five tosses.
											You can't do that with head-tail-tail.
											That turns out to be important.
									","
											¿Quién cree que A es verdad —
											que en promedio, tomará más tiempo ver cara-cruz-cara que cara-cruz-cruz?
											¿Quién cree que B es verdad – que el promedio es igual?
											¿Quién cree que C es verdad – que en promedio, tomará menos tiempo
											ver cara-cruz-cara que cara-cruz-cruz?
											Vale, ¿quién queda por votar? Porque eso es una travesura – dije que tenían que votar.
											(Risas)
											Vale. La mayoría cree que B es verdad.
											Y les tranquilizará saber que incluso matemáticos bastante distinguidos piensan lo mismo.
											Pero no lo es. A es verdad.
											Tarda más tiempo, de media.
											De hecho, el número promedio de lanzamientos hasta cara-cruz-cara es 10,
											y la media hasta cara-cruz-cruz es 8.
											¿Cómo puede ser esto?
											¿Hay alguna diferencia entre los dos patrones?
											La hay. Cara-cruz-cara se solapa.
											Si buscas cara-cruz-cara, con suerte puedes conseguir dos secuencias
											del patrón en cinco lanzamientos.
											Eso no lo puedes hacer con cara-cruz-cruz.
											Y eso resulta ser importante.
									","
											Qui pense que A est vrai —
											qu'en moyenne, ce sera plus long pour face-pile-face que pour face-pile-pile ?
											Qui pense que B est vrai — qu'en moyenne, ils sont égaux ?
											Qui pense que C est vrai — qu'en moyenne, il faudra moins de temps
											pour face-pile-face que pour face-pile-pile ?
											OK, qui n'a pas voté ? Parce que c'est mal — on a dit que vous deviez le faire.
											(Rires)
											OK. Donc la majorité pense que B est vrai.
											Et vous serez rassurés de savoir que même de distingués mathématiciens le pensent aussi.
											C'est faux. C'est A qui est vrai.
											C'est plus long, en moyenne.
											En fait, la moyenne du nombre de lancers nécessaires pour face-pile-face est 10
											et la moyenne pour face-pile-pile est 8.
											Comment est-ce possible ?
											Les deux séquences sont-elles différentes ?
											Elles le sont. Face-pile-face se ""mord la queue"".
											Si vous avez face-pile-face-pile-face, vous obtenez d'un coup deux occurrences
											de la séquence en seulement cinq lancers.
											Ce n'est pas possible avec face-pile-pile.
											Ceci s'avère important.
									","
											Wer denkt, dass A richtig ist –
											dass im Durchschnitt Kopf-Zahl-Kopf später kommt als Kopf-Zahl-Zahl?
											Wer glaubt, dass B richtig ist – das durchschnittlich beide gleichzeitig kommen?
											Wer glaubt das C richtig ist – das durchschnittlich
											Kopf-Zahl-Kopf eher kommt als Kopf-Zahl-Zahl?
											Aha, wer hat noch nicht gewählt? Das gehört sich nicht – ich sagte, Sie müssen.
											(Gelächter)
											OK. Die meisten denken also, B sei richtig.
											Und es mag Sie erleichtern, dass selbst herausragende Mathematiker so fühlen.
											Aber es ist falsch, A ist die richtige Antwort.
											Im Durchschnitt dauert es länger.
											Tatsächlich kommt Kopf-Zahl-Kopf durchschnittlich nach 10 Würfen,
											während Kopf-Zahl-Zahl nach 8 Würfen kommt.
											Wie kann das sein?
											Unterscheiden sich die Muster irgendwie?
											Ja. Kopf-Zahl-Kopf überlappt sich selbst.
											Wenn man auf Kopf-Zahl-Kopf lauert, kann man das Muster listigerweise
											zwei Mal in nur fünf Würfen bekommen.
											Das geht nicht mit Kopf-Zahl-Zahl.
											Das stellt sich als wichtig heraus.
									","
											Quem acha que A é verdadeiro,
											que, em média, é mais demorado ver
caras-coroa-caras do que cara-coroa-coroa?
											Quem pensa que B é verdadeiro,
que, em média, são iguais?
											Quem pensa que C é verdadeiro,

											que, em média, é menos demorado ver
cara-coroa-cara do que cara-coroa-coroa?
											Quem é que não votou?
											Isso é muito chato,
eu disse que tinham que votar.
											(Risos)
											A maior parte das pessoas
acha que B é que é verdade.
											Podem ficar tranquilos porque
eminentes matemáticos pensam o mesmo.
											Mas não é. É A que é verdade,
											Demora mais tempo, em média.
											O número médio de lançamentos
até cara-coroa-cara é 10
											e o número médio de lançamentos
até cara-coroa-coroa é 8.
											Como é que isso pode ser?
											Há alguma diferença entre os dois padrões?
											Há sim. Em cara-coroa-cara
a última é igual à primeira.
											Se fizessem cara-coroa-cara-coroa-cara,
podiam obter facilmente duas ocorrências
											do padrão apenas em cinco lançamentos.
											Não podem fazer isso
com cara-coroa-coroa.
											Acontece que isto é importante.
									",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
											There are two ways of thinking about this.
											I'll give you one of them.
											So imagine — let's suppose we're doing it.
											On this side — remember, you're excited about head-tail-tail;
											you're excited about head-tail-head.
											We start tossing a coin, and we get a head —
											and you start sitting on the edge of your seat
											because something great and wonderful, or awesome, might be about to happen.
											The next toss is a tail — you get really excited.
											The champagne's on ice just next to you; you've got the glasses chilled to celebrate.
											You're waiting with bated breath for the final toss.
											And if it comes down a head, that's great.
											You're done, and you celebrate.
											If it's a tail — well, rather disappointedly, you put the glasses away
											and put the champagne back.
											And you keep tossing, to wait for the next head, to get excited.
									","
											Hay dos maneras de pensar acerca de esto.
											Les mostraré una de ellas.
											Imaginen – supongamos que lo estamos haciendo.
											De este lado – recuerden, están entusiasmados con cara-cruz-cruz —
											y ustedes están entusiasmados con cara-cruz-cara.
											Lanzamos la moneda, y sale cara —
											y están al borde de su asiento
											porque algo grandioso y maravilloso, o increíble, puede estar a punto de suceder.
											El siguiente lanzamiento sale cruz — están realmente entusiasmados.
											El champán está metido en el hielo a su lado, y tienen las copas heladas listas para celebrar.
											Esperan con el corazón en la mano el último lanzamiento.
											Y si sale cara, es grandioso.
											Lo lograron, y lo celebran.
											Si sale cruz – bueno, es decepcionante, guardan las copas
											y ponen el champán en su lugar.
											Y siguen lanzando, esperando la siguiente cara, para entusiasmarse.
									","
											Il y a deux manières de voir.
											Je vais vous en donner une.
											Supposons que nous sommes en train de lancer.
											De ce côté — rappelez-vous, vous êtes enthousiastes pour face-pile-pile,
											et vous, pour face-pile-face.
											On lancer, et on obtient face —
											vous commencez à vous tortiller sur votre fauteuil
											car quelque chose de grand et de merveilleux, est sur le point de se produire.
											Le second lancer donne un pile — et vous vous emballez.
											Le champagne glacé est juste à côté de vous, vous avez refroidi les flûtes et vous vous préparez fêter ça.
											Vous attendez, haletant, le lancer final.
											Et s'il sort un face, c'est super.
											Vous êtes contents, et vous fêtez ça.
											Si c'est un pile — bon, un peu déçus, vous rangez les flûtes
											et le champagne.
											Et vous continuez vos lancers, vous attendez la sortie du prochain face pour vous emballer de nouveau.
									","
											Man kann auf zwei Arten darüber nachdenken.
											Ich nenne Ihnen eine:
											Stellen Sie sich vor – nehmen wir an, wir machen es.
											Auf dieser Seite – denken Sie daran, Sie sind ganz erpicht auf Kopf-Zahl-Zahl,
											Sie sind ganz erpicht auf Kopf-Zahl-Kopf.
											Wir beginnen also mir dem Münzwurf, und erhalten Kopf –
											und Sie sitzen plötzlich auf der Kante Ihres Stuhls,
											denn etwas großartiges und wunderbares könnte gleich passieren.
											Der nächste Wurf bringt Zahl – Sie werden wirklich aufgeregt.
											Den Sekt auf Eis griffbereit haben Sie die Gläser für die Feier bereits gekühlt.
											Mit angehaltenem Atem warten Sie auf den letzten Wurf.
											Es kommt Kopf, das ist großartig.
											Sie haben es geschafft, und Sie feiern.
											Wenn Zahl kommt – nun ja, dann räumen Sie einigermaßen enttäuscht die Gläser
											und den Sekt wieder weg.
											Sie werfen weiter um beim nächsten Kopf wieder begeistert zu sein.
									","
											Há duas formas de pensar nisto.
											Vou dar-vos uma delas.
											Suponhamos que começamos os lançamentos.
											Lembrem-se, deste lado estão obcecados
com cara-coroa-coroa,
											e vocês com cara-coroa-cara.
											Começamos os lançamentos
e sai cara.
											Vocês retorcem-se na cadeira,
											porque pode estar para acontecer
uma coisa maravilhosa, espantosa.
											O lançamento seguinte é coroa
— vocês ficam entusiasmadíssimos.
											O champanhe no gelo está perto,
os copos estão gelados, para a festa.
											Estão à espera, de respiração suspensa,
do lançamento final.
											Se for cara, é ótimo.
											Ficam contentes e é uma festa.
											Se for coroa, desiludidos,
põem os copos de lado
											e mandam embora o champanhe.
											Continuam os lançamentos
à espera que saia cara.
									",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
											On this side, there's a different experience.
											It's the same for the first two parts of the sequence.
											You're a little bit excited with the first head —
											you get rather more excited with the next tail.
											Then you toss the coin.
											If it's a tail, you crack open the champagne.
											If it's a head you're disappointed,
											but you're still a third of the way to your pattern again.
											And that's an informal way of presenting it — that's why there's a difference.
											Another way of thinking about it —
											if we tossed a coin eight million times,
											then we'd expect a million head-tail-heads
											and a million head-tail-tails — but the head-tail-heads could occur in clumps.
											So if you want to put a million things down amongst eight million positions
											and you can have some of them overlapping, the clumps will be further apart.
											It's another way of getting the intuition.
									","
											En este lado, la experiencia es diferente.
											Es igual durante las primeras dos partes de la secuencia.
											Están un poco entusiasmados con la primera cara —
											y bastante más con la siguiente cruz.
											Entonces lanzan la moneda.
											Si es cruz, abren el champán.
											Si es cara, están algo decepcionados,
											pero ya tienen una tercera parte de su patrón.
											Y esa es una manera informal de presentarlo – pero esa es la diferencia.
											Otra manera de verlo -
											si lanzamos la moneda ocho millones de veces,
											esperaríamos un millón de cara-cruz-cara
											y un millón de cara-cruz-cruz – pero las cara-cruz-cruz podrían ocurrir en conjunto.
											Así que si ponen un millón de cosas entre ocho millones de posiciones
											y pueden permitir algo de traslape, los conjuntos estarán más lejos entre sí.
											Esa es otra manera de intuirlo.
									","
											De ce côté-là, vous vivez une expérience différente.
											C'est la même chose pour les deux premières parties de la séquence.
											Vous êtes un peu excités par le premier face —
											vous êtes encore plus excités avec le pile suivant.
											Et vous relancez.
											Si c'est un pile, vous sabrez le champagne.
											Si c'est un face vous êtes déçus,
											mais vous êtes de nouveau au tiers de votre motif.
											C'est une manière informelle de présenter les choses — mais c'est pour cela qu'il y a une différence.
											Une autre manière de voir —
											si vous avez lancé huit millions de fois,
											alors nous devrions avoir un million de face-pile-face,
											et un million de face-pile-pile — mais face-pile-face pourrait apparaître en grappes.
											Donc sur huit millions de positions, si vous voulez en placer un million
											et que certains d'entre eux se recouvrent, les paquets seront plus séparés.
											C'est une autre façon de rendre les choses intuitives.
									","
											Auf dieser Seite machen Sie eine andere Erfahrung.
											Bei den ersten beiden Teilen der Sequenz ist es noch egal.
											Sie sind etwas aufgeregt wenn zum ersten Mal Kopf kommt –
											und noch mehr, wenn dann Zahl kommt.
											Dann werfen Sie die Münze.
											Kommt Zahl, knallt der Korken,
											kommt Kopf sind Sie enttäuscht,
											aber ein Drittel Ihres Musters ist immer noch erfüllt.
											So stellt es sich formlos dar – das ist der Unterschied.
											Eine andere Betrachtungsweise –
											wenn wir die Münze acht Millionen Mal werfen,
											erwarten wir eine Million Kopf-Zahl-Kopf und
											eine Million Kopf-Zahl-Zahl – aber Kopf-Zahl-Kopf kann nur gruppiert auftauchen.
											Wenn Sie also eine Million Dinge auf acht Millionen Positionen unterbringen wollen,
											und Sie eine Überlappung zulassen, dann sind die Gruppen weiter auseinander.
											So kann man auch zur Intuition gelangen.
									","
											Deste lado, há uma experiência diferente.
											É o mesmo nas duas primeiras
partes da sequência.
											Ficam um pouco entusiasmados
com a primeira cara
											— ficam mais entusiasmados
com a coroa a seguir.
											Depois lançam a moeda.
											Se for coroa, podem abrir o champanhe.
											Se for cara, ficam desiludidos
											mas voltam a estar a um terço
do caminho do vosso padrão.
											Esta é uma maneira informal de apresentar
— é por isso que há uma diferença.
											Outra forma de pensar nisso.
											Se lançarmos uma moeda
oito milhões de vezes,
											podemos esperar um milhão 
de cara-coroa-cara
											e um milhão de cara-coroa-coroa
mas cara-coroa-cara pode ocorrer em cachos.
											Portanto, se quiserem pôr um milhão
de coisas entre oito milhões de posições
											e podemos ter algumas que se sobrepõem,
os cachos estarão mais separados.
											É outra forma de tornarmos
as coisas intuitivas.
									",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
											What's the point I want to make?
											It's a very, very simple example, an easily stated question in probability,
											which every — you're in good company — everybody gets wrong.
											This is my little diversion into my real passion, which is genetics.
											There's a connection between head-tail-heads and head-tail-tails in genetics,
											and it's the following.
											When you toss a coin, you get a sequence of heads and tails.
											When you look at DNA, there's a sequence of not two things — heads and tails —
											but four letters — As, Gs, Cs and Ts.
											And there are little chemical scissors, called restriction enzymes
											which cut DNA whenever they see particular patterns.
											And they're an enormously useful tool in modern molecular biology.
											And instead of asking the question, ""How long until I see a head-tail-head?"" —
											you can ask, ""How big will the chunks be when I use a restriction enzyme
											which cuts whenever it sees G-A-A-G, for example?
											How long will those chunks be?""
									","
											¿Qué es lo que quiero decir?
											Es un ejemplo muy, muy simple, una pregunta sencilla de probabilidad,
											que absolutamente – y están en buena compañía – todos responden mal.
											Este es mi pequeño entretenimiento en relación con mi pasión verdadera, que es la genética.
											Hay una relación entre cara-cruz-cara y cara-cruz-cruz en la genética,
											y es la siguiente.
											Cuando lanzas una moneda, obtienes una secuencia de caras y cruces.
											Cuando vemos el ADN, hay una secuencia de no solo dos cosas – caras y cruces —
											sino de cuatro letras — A, G, C y T.
											Y hay unas pequeñas tijeras químicas, llamadas enzimas de restricción
											que cortan el ADN cuando ven un cierto patrón.
											Y son una herramienta enormemente útil en la biología molecular moderna.
											Y en vez de preguntar: “¿Cuántos lanzamientos hasta conseguir cara-cruz-cara?” —
											podemos preguntar: “¿Cómo de grandes serán los pedazos cuando uso una enzima de restricción
											que corta cuando ve, por ejemplo, G-A-A-G?”
											¿Cómo de largos serán esos pedazos?
									","
											Qu'est-ce que je veux dire par là ?
											Il s'agit d'un exemple très, très simple, une question de probabilité facile,
											sur laquelle tout le monde se trompe — et nous sommes en bonne compagnie.
											Ceci est une petite digression pour en venir à ma véritable passion, la génétique.
											Il y a un lien entre face-pile-face et face-pile-pile en génétique,
											et c'est le suivant.
											Quand vous lancez une pièce, vous obtenez une séquence de faces et de piles.
											Dans l'ADN il y a une séquence de non pas deux choses — face et pile —
											mais de quatre lettres — A, G, C et T.
											Il y a de petits ciseaux chimiques, appelés enzymes de restriction,
											qui coupent l'ADN à chaque fois qu'ils tombent sur une séquence particulière.
											C'est un outil extrêmement utile en biologie moléculaire moderne.
											Au lieu de demander, ""Au bout de combien de temps obtient-on un face-pile-face ?"" —
											vous pouvez demander, ""De quelle taille sont les paquets si j'utilise une enzyme de restriction
											qui coupe quand elle voit G-A-A-G, par exemple,
											De quelle taille sont ces paquets ?""
									","
											Worauf will ich hinaus?
											Es ist ein sehr, sehr einfaches Beispiel, eine einfach formulierte Frage zur Wahrscheinlichkeit,
											die jeder – Sie sind in guter Gesellschaft – jeder falsch beantwortet.
											Hier meine kleine Abschweifung zu meiner wahren Leidenschaft – Genetik.
											Es gibt eine Verbindung zwischen Kopf-Zahl-Kopf und Kopf-Zahl-Zahl in der Genetik,
											und zwar Folgende:
											Wenn Sie eine Münze werfen, erhalten Sie eine Abfolge von Kopf und Zahl.
											Wenn Sie sich die DNA ansehen, gibt es auch dort eine Abfolge zweier Dinge – Kopf und Zahl –
											aber mit vier Buchstaben – A, G, C und T.
											Und es gibt kleine chemische Scheren, die man Restriktionsenzyme nennt,
											die DNA trennen, wo immer sie ein bestimmtes Muster finden.
											Sie sind ein unglaubliches nützliches Werkzeug der modernen Molekularbiologie.
											Aber anstatt zu fragen, ""Wie lang bis Kopf-Zahl-Kopf kommt?"" –
											können Sie fragen, ""Wie groß werden die Abschnitte,wenn ich ein Restriktionsenzym verwende,
											dass immer schneidet, wenn es zum Beispile G-A-A-G antrifft?
											Wie groß werden die Stücke?""
									","
											Onde é que eu quero chegar?
											É um exemplo muito simples,
uma questão de probabilidade fácil
											em que toda a gente se engana
— e vocês estão bem acompanhados.
											Esta é um pequeno desvio para chegar
à minha paixão, que é a genética.
											Há uma ligação entre cara-coroa-cara
e cara-coroa-coroa, na genética.
											que é a seguinte.
											Quando lançamos uma moeda,
obtemos uma sequência de caras e coroas.
											No ADN, há uma sequência que não é
de duas coisas — caras e coroas —
											mas de quatro letras — A, G, C e T.
											E há pequenas tesouras químicas,
chamadas enzimas de restrição
											que cortam o ADN sempre que veem
determinados padrões.
											É uma ferramenta extremamente útil
na moderna biologia molecular.
											Não perguntem: ""Ao fim de quanto tempo
ocorre uma cara-coroa-cara?""
											perguntem: ""De que tamanho são os cachos
se usar uma enzima de restrição
											""que corta quando vê G-A-A-G,
por exemplo?""
											""De que tamanho serão esses cachos?""
									",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
											That's a rather trivial connection between probability and genetics.
											There's a much deeper connection, which I don't have time to go into
											and that is that modern genetics is a really exciting area of science.
											And we'll hear some talks later in the conference specifically about that.
											But it turns out that unlocking the secrets in the information generated by modern
											experimental technologies, a key part of that has to do with fairly sophisticated —
											you'll be relieved to know that I do something useful in my day job,
											rather more sophisticated than the head-tail-head story —
											but quite sophisticated computer modelings and mathematical modelings
											and modern statistical techniques.
											And I will give you two little snippets — two examples —
											of projects we're involved in in my group in Oxford,
											both of which I think are rather exciting.
											You know about the Human Genome Project.
											That was a project which aimed to read one copy of the human genome.
											The natural thing to do after you've done that —
											and that's what this project, the International HapMap Project,
											which is a collaboration between labs in five or six different countries.
											Think of the Human Genome Project as learning what we've got in common,
											and the HapMap Project is trying to understand
											where there are differences between different people.
									","
											Esa es una conexión algo trivial entre la probabilidad y la genética.
											Hay una conexión mucho más profunda, pero no tengo tiempo para explorarla
											y es que la genética moderna es un área realmente excitante de la ciencia.
											Y oiremos algunas charlas más tarde específicamente acerca de esto.
											Pero resulta que descubriendo los secretos en la información producida por tecnologías
											experimentales modernas, una parte clave tiene que ver con bastante sofisticados —
											estarán felices de saber que hago algo útil en mi trabajo diario,
											más sofisticado que la historia de la cara-cruz-cruz —
											con modelos computacionales y matemáticos bastante sofisticados
											y técnicas estadísticas modernas.
											Y les voy a dar dos pequeños fragmentos – dos ejemplos —
											de proyectos que lleva mi grupo en Oxford,
											los cuales creo que son bastante apasionantes.
											Ustedes han oído hablar acerca del Proyecto del Genoma Humano.
											Fue un proyecto que intentaba descifrar una copia del genoma humano.
											Lo que sigue naturalmente después de lograrlo —
											es este otro proyecto, el Proyecto Internacional HapMap,
											el cual es una colaboración entre laboratorios de cinco o seis países.
											Piensen que en el Proyecto del Genoma Humano se trata de aprender qué tenemos en común,
											y el proyecto HapMap intenta entender
											dónde están las diferencias entre las distintas personas.
									","
											C'est un lien des plus courants entre probabilité et génétique.
											Il y a un lien plus profond encore, dont je n'ai pas eu le temps de parler
											et qui fait de la génétique moderne une science vraiment passionnante.
											Nous entendrons d'autres conférences à ce sujet.
											Il s'avère que, pour comprendre les secrets que recèle les données générées par les technologies
											expérimentales modernes, une des clés provient de techniques plutôt sophistiquées —
											rassurez-vous, je fais quelque chose d'utile dans mon travail,
											beaucoup plus sophistiquées que l'histoire de face-pile-face —
											la modélisation informatique et mathématique
											et des techniques statistiques modernes.
											Je vais vous donner deux aperçus— deux exemples —
											de projets dont mon groupe à Oxford fait partie,
											qui sont tous les deux assez passionnants.
											Vous connaissez le projet Génome Humain.
											Ce projet avait pour but de séquencer un génome humain complet.
											Ce qui vient naturellement après ça —
											c'est le projet international HapMap,
											qui est une collaboration de laboratoires de cinq ou six pays différents.
											Pensez au projet Génome Humain comme une manière d'apprendre ce que nous avons en commun
											et au projet HapMap comme une façon de comprendre
											les différences entre des gens différents.
									","
											Das ist eine eher triviale Verbindung zwischen Wahrscheinlichkeit und Genetik.
											Es gibt eine viel profundere Verbindung, für deren Erklärung mir die Zeit fehlt,
											und zwar, dass moderne Genetik ein wirklich aufregedes Wissenschaftsgebiet ist.
											Wir werden später im Rahmen der Konferenz noch Vorträge speziell dazu hören.
											Aber es stellt sich heraus, der Schlüssel zu Informationen aus modernen
											experimentellen Technologien liegt in ziemlich ausgeklügelten –
											es wird Sie erleichtern, dass ich meinen Lebensunterhalt mit etwas Nützlichem verdiene,
											raffinierter als die Kopf-Zahl-Kopf-Geschichte –
											nämlich ziemlich abgefahrene Computer- und mathematische Modelle
											und moderne statistische Verfahren.
											Ich präsentiere Ihnen nur zwei Ausschnitte – zwei Beispiele –
											Projekte, an denen mein Team in Oxford teil nimmt,
											die ich beide sehr aufregend finde.
											Sie kennen das Human Genome Project.
											Ziel des Projekts war, das menschliche Genom zu erfassen.
											Was macht man, wenn man damit fertig ist?
											Natürlich das: das International HapMap Project,
											eine Zusammenarbeit von fünf Laboren in sechst verschiedene Ländern.
											Stellen Sie sich das Human Genome Project als unser gemeinsames Lernen vor,
											und das HapMap Project als den Versuch die Herkunft
											der Unterschiede verschiedener Menschen zu verstehen.
									","
											É uma ligação bastante trivial
entre probabilidade e genética.
											Há uma ligação muito mais profunda
mas não tenho tempo para entrar nela
											que faz da genética moderna
uma área da ciência apaixonante.
											Vamos ouvir palestras nesta conferência
especificamente sobre isso.
											Mas acontece que,
para desbloquear os segredos
											nos dados gerados
pelas modernas tecnologias experimentais,
											uma parte fundamental tem a ver
											— tranquilizem-se, eu faço
algo de útil no meu trabalho —
											com tecnologias mais sofisticada
do que a história de cara-coroa-cara,
											com sofisticados modelos
informáticos e matemáticos
											e técnicas estatísticas modernas.
											Vou dar-vos dois pequenos fragmentos
— dois exemplos —
											de projetos em que estamos envolvidos
no meu grupo em Oxford,
											que eu considero apaixonantes.
											Vocês conhecem
o Projeto do Genoma Humano.
											Foi um projeto que pretendia ler
uma cópia do genoma humano.
											A coisa natural a fazer,
depois de fazer aquilo
											é Projeto o Internacional HapMap,
											que é uma colaboração entre laboratórios
de cinco ou seis países diferentes.
											Pensem no Projeto do Genoma Humano
como aprender o que temos em comum
											e no Projeto HapMao
como tentar compreender
											onde há diferenças
entre pessoas diferentes.
									",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
"
","
","
","
","
",How juries are fooled by statistics,Peter Donnelly,21:20,"culture,genetics,science,statistics,technology"
