es,pt,tr,en,fr,title,speaker,duration,tags
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
											En el peor de los extremos,
muchas sociedades tradicionales
											se libran de sus ancianos
											de una de las siguientes,
cuatro formas directas:
											descuidando a sus ancianos
											y no alimentándolos ni limpiándolos
hasta que mueran,
											o abandonándolos
cuando el grupo se mueve,
											o alentándolos a cometer suicidio,
											o matándolos.
											¿En qué sociedades tribales
											los hijos abandonan o matan a sus padres?
											Pasa principalmente bajo dos condiciones.
											Una es en las sociedades
cazadoras-recolectoras nómadas
											que continuamente levantan campamento
											y que son físicamente incapaces
											de transportar los viejos
que no pueden caminar
											porque los jóvenes
físicamente capacitados
											ya tienen que cargar con sus hijos
											y todas sus posesiones.
											La otra condición se da
											cuando se vive en ambientes
marginales o fluctuantes,
											tales como los desiertos y el Ártico,
											donde hay escases periódica de alimentos
											y, ocasionalmente, no hay suficiente
											para mantener a todos con vida.
											El alimento disponible
tiene que ser reservado
											para los adultos físicamente capacitados
y para los niños.
											A los estadounidenses nos suena horrible
											pensar en abandonar o matar
											a nuestra propia esposa
o esposo enfermo,
											o a nuestros padre y madre ancianos,
											pero ¿qué otra cosa podrían
											hacer estas sociedades tradicionales?
											Ellos enfrentan una situación cruel
que nos les deja alternativa.
											Sus ancianos tuvieron
que hacerlo con sus propios padres
											y saben bien
											lo que va a pasar con ellos.
									","
											No pior dos casos, muitas sociedades tradicionais
											livram-se dos seus idosos
											de quatro maneiras, 
cada uma mais rápida do que a anterior:
											Negligenciando os idosos
											e não os alimentando ou limpando 
até que morram;
											Ou abandonando-os quando o grupo se muda;
											Ou encorajando-os a cometer suicídio;
											Ou matando os idosos.
											Em que sociedades tribais é que os filhos
											abandonam ou matam os seus pais?
											Isso acontece principalmente sob duas condições.
											Uma é em sociedades nómadas 
de caçadores-recoletores
											que frequentemente trocam de acampamento
											e que são fisicamente incapazes
											de transportar pessoas idosas que não podem andar
											quando os jovens saudáveis já têm que
											carregar os seus próprios filhos
											e todos os seus pertences.
											A outra condição é em sociedades
											que vivem em ambientes marginais ou flutuantes,
											tais como o Ártico ou desertos,
											onde existe escassez periódica de alimentos,
											e, ocasionalmente, simplesmente 
não há alimentos suficientes
											para os manter todos vivos.
											Todos os alimentos disponíveis 
devem ser reservados
											para os adultos capazes e para as crianças.
											Para nós, norte-americanos, parece horrível
											pensar em abandonar ou matar
											a nossa própria esposa ou marido doente
											ou a nossa mãe ou pai idosos,
											mas o que é que essas sociedades tradicionais
											poderiam fazer de forma diferente?
											Eles enfrentam uma situação cruel sem escolha.
											Os seus idosos tiveram que fazer o mesmo 
com os seus próprios pais,
											e os idosos sabem
											o que lhes vai acontecer agora a eles.
									","
											En beter aşırılık olarak, birçok geleneksel toplum
											ihtiyarlarından şu dört
											yoldan biriyle kurtuluyor:
											ihtiyarlarını umursamayarak
											ve ölene kadar yemek vermeyip temizlemeyerek,
											ya da grup başka yere giderken onları 
arkalarında yalnız bırakarak,
											ya da yaşlı insanları intihara teşvik ederek,
											ya da onları öldürerek.
											Hangi kabile toplumlarında çocuklar
											ebeveynlerini yalnız bırakıyor ya da
öldürüyor?
											Bu durum genel olarak şu iki durumda ortaya çıkıyor.
											Biri, genelde yer değiştiren
											ve fiziksel olarak
											yürüyemeyen yaşlı insanları,
											zaten çocuklarını ve eşyalarını taşımak
											zorunda olduklarından taşıyamayacak
											olan gençlerin bulunduğu,
											avcı-toplayıcı toplumlarda görülüyor.
											Diğer durum ise ya da kararsız
											çevrelerde yaşayan, periyodik yiyecek kıtlığı
											görülen ve ara sıra herkesi
											canlı tutacak yeterli yiyecek de bulunamayan
											Arktik ya da çöl toplumlarındaki
											durum.
											Kullanılabilir yiyeceklerin güçlü kuvvetli yetişkinlere
											ve çocuklara ayrılması gerekiyor.
											Biz Amerikalılara göre, kendi hasta eşinizi
											ya da yaşlı anne-babanızı yalnızlığa
											terk etmek ya da öldürmek
											kulağa korkunç geliyor,
											ama sözkonusu geleneksel toplumlar farklı olarak
											ne yapabilir?
											Seçeneksizliğin acımasız durumuyla yüz yüze kalıyorlar.
											İhtiyarları bunu kendi ailelerine yapmak zorundalardı,
											ve şimdi onlar kendilerine
											ne olacağının farkında.
									","
											At the worst extreme, many traditional societies
											get rid of their elderly
											in one of four increasingly direct ways:
											by neglecting their elderly
											and not feeding or cleaning them until they die,
											or by abandoning them when the group moves,
											or by encouraging older people to commit suicide,
											or by killing older people.
											In which tribal societies do children
											abandon or kill their parents?
											It happens mainly under two conditions.
											One is in nomadic, hunter-gather societies
											that often shift camp
											and that are physically incapable
											of transporting old people who can't walk
											when the able-bodied younger people already
											have to carry their young children
											and all their physical possessions.
											The other condition is in societies
											living in marginal or fluctuating environments,
											such as the Arctic or deserts,
											where there are periodic food shortages,
											and occasionally there just isn't enough food
											to keep everyone alive.
											Whatever food is available has to be reserved
											for able-bodied adults and for children.
											To us Americans, it sounds horrible
											to think of abandoning or killing
											your own sick wife or husband
											or elderly mother or father,
											but what could those traditional societies
											do differently?
											They face a cruel situation of no choice.
											Their old people had to do it to their own parents,
											and the old people know
											what now is going to happen to them.
									","
											Parmi les pires pratiques, 
beaucoup de sociétés tribales
											se débarrassent de leurs ancêtres
											de quatre façons de plus en plus directes :
											soit en s'en occupant mal,
											en les laissant mourir de faim 
ou dans des conditions insalubres,
											soit en les abandonnant 
lorsque la tribu se déplace,
											soit les poussant à se suicider,
											soit en les tuant.
											Qu'est-ce qui pousse les enfants
											à abandonner ou tuer leurs parents
dans certaines tribus ?
											Souvent ce phénomène est présent
dans deux types de tribus.
											Premier cas : les tribus nomades qui vivent 
de chasse et de cueillette,
											qui changent souvent de campement
											et sont physiquement incapables
											de transporter les personnes âgées 
qui ne peuvent pas marcher
											lorsque les membres plus jeunes
physiquement aptes
											doivent déjà porter 
leurs enfants en bas âge
											et leurs possessions.
											Deuxième cas : les groupes basés
											dans des milieux fluctuants ou en marge,
											comme l'Arctique ou le désert,
											où les saisons répétées 
de pénurie alimentaire
											peuvent provoquer des difficultés
											pour subvenir aux besoins 
de tous les membres de la tribu.
											Les dernières réserves de nourriture
sont gardées en priorité
											pour les enfants 
et les adultes physiquement aptes.
											A nous, Américains,
il semble horrible
											d'imaginer abandonner ou tuer
											notre propre femme ou mari malade
											ou notre mère ou père âgé,
											mais est-ce que ces sociétés traditionnelles
											ont d'autres alternatives ?
											Elles se retrouvent dans une impasse cruelle.
											Leurs ancêtres ont dû faire la même chose 
avec leurs propres parents,
											et les personnes âgées savent
											ce qui va leur arriver.
									",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
											En el extremo opuesto
											del tratamiento de los ancianos,
el extremo feliz,
											están las sociedades agrícolas
de Nueva Guinea
											donde he estado haciendo 
mi estudio de campo los últimos 50 años
											y en la mayor parte de las demás
sociedades tradicionales sedentarias
											de todo el mundo.
											En estas sociedades,
los ancianos son queridos.
											Los alimentan. Siguen siendo valiosos.
											Y continúan viviendo en la misma choza
											o si no, en otra cerca de sus hijos,
											parientes y amigos
de toda la vida.
									","
											No extremo oposto
											do tratamento dos idosos, o extremo feliz,
											estão as sociedades agrícolas da Nova Guiné
											onde eu estive a fazer o meu trabalho de campo 
nos últimos 50 anos,
											e a maioria das outras sociedades 
tradicionais sedentárias
											ao redor do mundo.
											Nessas sociedades, as pessoas idosas 
recebem cuidados.
											Elas são alimentadas. 
Elas permanecem valorizadas.
											E elas continuam a viver na mesma cabana
											ou numa cabana perto dos seus filhos,
											familiares e amigos de toda a vida.
									","
											Bu durumun tam zıttında,
											benim de 50 yıldır alan çalışmamı yaptığım Yeni Gine
											çiftçi toplumlarında ve dünyanın
											diğer yerleşik geleneksel
											toplumlarında yaşlılar tedavi
											ediliyor.
											Bu toplumlarda, yaşlı insanlar önemseniyor.
											Besleniyor. Değerli kalıyorlar.
											Ve ömürlük arkadaşlarıyla, akrabalarıyla ve
											çocuklarıyla aynı ya da yakın yerlerde
											yaşamaya devam ediyorlar.
									","
											At the opposite extreme
											in treatment of the elderly, the happy extreme,
											are the New Guinea farming societies
											where I've been doing my fieldwork 
for the past 50 years,
											and most other sedentary traditional societies
											around the world.
											In those societies, older people are cared for.
											They are fed. They remain valuable.
											And they continue to live in the same hut
											or else in a nearby hut near their children,
											relatives and lifelong friends.
									","
											A l'inverse, les pratiques les plus heureuses
											pour les personnes âgées
											s'observent dans les sociétés agricoles 
de Nouvelle-Guinée
											sur lesquelles je mène des recherches 
de terrain depuis 50 ans,
											et également dans la plupart
des tribus sédentaires
											présentes dans le monde.
											Dans ces sociétés, les personnes âgées 
reçoivent des soins.
											Elles sont nourries. Elles gardent 
une importance dans la tribu.
											Elles continuent de vivre 
dans la même hutte
											ou s'installent dans une hutte
près de leurs enfants,
											de leurs proches 
et de leurs amis d'enfance.
									",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
											Hay dos conjuntos de razones
que explican esta variación
											en el tratamiento de los ancianos
											entre sociedades.
											La variación depende especialmente
											de la utilidad de los ancianos
											y de los valores de la sociedad.
									","
											Existem dois conjuntos de razões 
para esta variação
											entre sociedades no tratamento
											das pessoas idosas.
											A variação depende especialmente
											da utilidade dos idosos
											e dos valores da sociedade.
									","
											Yaşlılarını tedavi eden toplumlar arasındaki bu
											değişkenliğin iki ana sebep
											kümesi var.
											Bu değişkenlik özellikle yaşlıların
											yararlılığına ve o toplumun
											değerlerine bağlı.
									","
											There are two main sets of reasons for this variation
											among societies in their treatment
											of old people.
											The variation depends especially
											on the usefulness of old people
											and on the society's values.
									","
											La différence de traitement
des personnes âgées
											entre les tribus
											a deux explications.
											Cette différence de traitement
dépend principalement
											de l'utilité des personnes âgées
											et des valeurs de la tribu.
									",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
											En lo que tiene que ver
con la utilidad, primero,
											los ancianos continúan
realizando tareas útiles.
											Una de las tareas en 
la que los ancianos
											de las sociedades tradicionales
son de utilidad,
											es en la producción de alimentos.
											Otro quehacer tradicional
en el que son de utilidad los ancianos,
											es en el cuidado
											de sus nietos,
											liberando de esta forma
a sus propios hijos,
											los padres de esos nietos,
											para la caza y para recolección
de alimentos para los mismos.
											Otra tarea tradicional en
la que los ancianos son valiosos
											es en la fabricación de herramientas,
armas, cestas,
											vasijas y telas.
											De hecho, ellos son, por lo general,
los mejores en esto.
											Los ancianos son, por lo general,
los líderes
											en las sociedades tradicionales
											y los que gozan
de mayor reconocimiento en política,
											medicina, religión,
las canciones y las danzas.
									","
											Primeiro, em relação à utilidade,
											as pessoas idosas continuam a desempenhar 
serviços úteis.
											Um uso dos idosos nas sociedades tradicionais
											é que eles frequentemente ainda são ativos
											na produção de alimentos.
											Outra utilidade tradicional das pessoas idosas
											é que elas são capazes de tomar conta
											dos seus netos,
											libertando assim os seus filhos adultos,
											os pais desses netos,
											para irem caçar e recolher alimentos 
para os seus netos.
											Ainda um outro valor tradicional dos idosos
											é o fabrico de ferramentas, armas, cestaria,
											panelas e tecidos.
											De facto, eles são geralmente as pessoas 
que são melhores nisso.
											As pessoas idosas são normalmente líderes
											de sociedades tradicionais,
											e as pessoas que detêm mais conhecimento 
sobre política,
											medicina, religião, canções e danças.
									","
											İlk olarak yararlılığı ele alırsak,
											yaşlı insanlar faydalı hizmetler yapmaya devam ediyorlar.
											Yaşlı insanların geleneksel toplumlardaki kullanım
											alanlarından biri, yiyecek üretiminde
											halen etkili olmaları.
											Geleneksel toplumlardaki ihtiyarların bir diğer
											yararı da torunlarına bakıcılık
											yapabilmeleri,
											dolayısıyla, bu torunların ebeveynleri olan
											kendi yetişkin çocuklarını torunları için 
avlanmaya
											ya da yiyecek toplamaya gitmeleri
için serbest bırakmaları.
											Hala geçerli olan bir diğer geleneksel değerleri
											ise alet, silah, sepet, tabak çanak ve
											dokuma yapmaları.
											Aslında bunlar bu işte en iyi olanlar.
											İhtiyarlar genellikle geleneksel
											toplumların liderleridir,
											ve aynı zamanda siyaset, tıp, din, şarkılar ve danslar
											hakkında da en bilgi sahibi olanlardır.
									","
											First, as regards usefulness,
											older people continue to perform useful services.
											One use of older people in traditional societies
											is that they often are still effective
											at producing food.
											Another traditional usefulness of older people
											is that they are capable of babysitting
											their grandchildren,
											thereby freeing up their own adult children,
											the parents of those grandchildren,
											to go hunting and gathering
food for the grandchildren.
											Still another traditional value of older people
											is in making tools, weapons, baskets,
											pots and textiles.
											In fact, they're usually the people who are best at it.
											Older people usually are the leaders
											of traditional societies,
											and the people most knowledgeable about politics,
											medicine, religion, songs and dances.
									","
											Commençons par l'utilité 
des personnes âgées :
											elles continuent de rendre service.
											Souvent dans les sociétés traditionnelles,
											les personnes âgées 
continuent de participer
											à la production de nourriture.
											Les personnes âgées
											peuvent aussi garder
											leurs petits-enfants,
											ce qui permet à leurs enfants adultes,
											les parents de ces petits-enfants,
											d'aller chasser et de ramener
de la nourriture pour les enfants.
											Les personnes âgées peuvent aussi 
apporter une contribution artisanale
											à leur tribu en fabriquant des outils,
des armes, des paniers,
											des marmites et des textiles.
											Elles sont souvent les plus douées
pour ce genre de travaux.
											Ce sont souvent les personnes âgées
											qui dirigent les sociétés traditionnelles,
											et qui s'y connaissent le plus 
en matière de politique,
											de médecine, de religion,
de chant et de danse.
									",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
											Finalmente, los ancianos
en las sociedades tradicionales
											tienen un inmenso valor,
que nunca tendrán
											en nuestras sociedades modernas alfabetizadas,
											en las que los libros y el Internet son nuestras
											fuentes de información.
											En las sociedades tradicionales ágrafas,
por el contrario,
											los ancianos son
los depositarios de la información.
											Su conocimiento significa la diferencia
											entre la supervivencia y la muerte
de toda la sociedad
											en tiempos de crisis
causadas por eventos raros
											en los que solo los ancianos vivos
											han tenido experiencia.
											Estas son las formas, entonces,
en que los ancianos
											les son de utilidad
a las sociedades tradicionales.
											Su utilidad varía y contribuye
											a la variación del tratamiento de los ancianos
											en la sociedad.
									","
											Enfim, os idosos nas sociedades tradicionais
											têm uma importância enorme 
que jamais nos ocorreria
											nas nossas sociedades modernas e alfabetizadas,
											onde as nossas fontes de informação são os livros
											e a Internet.
											Pelo contrário, em sociedades 
sem um sistema de escrita,
											as pessoas idosas são repositórios de informação.
											É o seu conhecimento que dita a diferença
											entre a sobrevivência e a morte de toda a sociedade
											em tempos de crise, causados por eventos raros,
											dos quais só as pessoas mais velhas vivas
											têm experiência.
											Esses, então, são os meios pelos quais os idosos
											são úteis nas sociedades tradicionais.
											A sua utilidade varia e contribui
											para a variação no tratamento que a sociedade
											dá aos idosos.
									","
											Son olarak, geleneksel toplumlardaki
											ihtiyarlar bizim bilgi kaynaklarımızın kitaplar ve
											internet olduğu modern toplumlarımızda
											asla olmayacak kadar
											önemlidirler.
											Tersine, yazmanın olmadığı geleneksel toplumlarda
											yaşlı insanlar bilgi deposudur.
											Nadir gelişen, sadece en yaşlıların tecrübe
											sahibi olduğu kriz zamanlarında,
											tüm toplum için hayatta kalma ve ölüm
											arasındaki farkı açıklayan bilgi,
											onların bilgisidir.
											Bunlar geleneksel toplumlardaki ihtiyar insanların
											faydalı olma yolları.
											Onların faydaları değişkenlik gösteriyor ve
											toplumun yaşlılara karşı tavrının çeşitliliğine
											katkı sağlıyor.
									","
											Finally, older people in traditional societies
											have a huge significance that would never occur
											to us in our modern, literate societies,
											where our sources of information are books
											and the Internet.
											In contrast, in traditional societies without writing,
											older people are the repositories of information.
											It's their knowledge that spells the difference
											between survival and death for their whole society
											in a time of crisis caused by rare events
											for which only the oldest people alive
											have had experience.
											Those, then, are the ways in which older people
											are useful in traditional societies.
											Their usefulness varies and contributes
											to variation in the society's treatment
											of the elderly.
									","
											Enfin, les personnes âgées 
ont un rôle énorme
											dans les sociétés traditionnelles,
											un rôle inimaginable 
dans nos sociétés actuelles
											où les gens sont lettrés 
et s'informent
											grâce aux livres et à Internet.
											En revanche, dans les sociétés
traditionnelles sans écriture,
											ce sont les personnes âgées 
qui ont le savoir.
											C'est sur leur savoir 
que repose la survie ou la mort
											de tout leur peuple
											en temps de crise causée 
par des événements rares
											que seuls les plus anciens
											ont connu.
											Voilà toutes les façons dont 
les personnes âgées
											peuvent êtres utiles 
à leurs tribus.
											Leur contribution n'est pas
la même dans chaque tribu,
											et c'est ce qui fait
qu'ils sont traités différemment
											selon les tribus.
									",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
											El otro conjunto de razones
para la variación
											en el tratamiento de los ancianos
											lo constituyen los valores culturales.
											Por ejemplo, hay un énfasis particular
											en el respeto a los ancianos
en el Asia Oriental,
											que está asociado
con la doctrina de Confucio
											de la Piedad Filial,
que significa obediencia,
											respeto y apoyo
a los padres ancianos.
											Los valores culturales
que enfatizan el respeto a los ancianos
											contrastan con
el bajo estatus de los ancianos
											en los EE.UU.
											Los estadounidenses viejos
están en gran desventaja
											en las solicitudes de empleo.
											Están en gran desventaja
en los hospitales.
											Nuestros hospitales tienen
una política explícita llamada
											Asignación de los Recursos de la Salud
con Base en la Edad.
											Esa expresión siniestra significa
											que si los recursos de un hospital
son limitados,
											por ejemplo, que si solo hay disponible
											un donante para trasplante de corazón
											o que si un cirujano puede operar
											solo un cierto número de pacientes,
											los hospitales en EE.UU.
tienen la política explícita
											de dar preferencia
a los pacientes más jóvenes
											sobre los más viejos
											sobre la base de que
los pacientes más jóvenes
											son considerados más valiosos 
para la sociedad
											porque tienen más años de vida
por delante que ellos,
											así tengan menos años
											de experiencias valiosas detrás de ellos.
											Hay varias razones
para este bajo estatus
											de los ancianos en EE.UU.
											Una es nuestra ética puritana del trabajo
											que da un alto valor al trabajo,
											de tal forma que los viejos,
quienes ya no trabajan más,
											no son respetados.
											Otra razón es nuestro estadounidense
											énfasis en las virtudes
de autosuficiencia e independencia,
											de tal manera que, instintivamente,
menospreciamos a los ancianos
											quienes ya no son
autosuficientes e independientes.
											Una tercera razón más es
nuestro culto estadounidense de la juventud,
											que se deja ver incluso
en nuestra publicidad.
											Los comerciales de Coca-Cola y cerveza
siempre muestran
											gente joven que sonríe
											aun cuando los viejos,
al igual que los jóvenes,
											compran y beben
Coca-Cola y cerveza.
											Solo piensen, ¿cuándo fue
la última vez que vieron
											un comercial de Coca-Cola o cerveza
mostrando gente de 85 años
											sonriendo? Nunca.
											A cambio de eso,
Los únicos comerciales estadounidenses
											que presentan
gente vieja con canas
											son los comerciales de hogares de retiro
y planes de pensiones.
									","
											O outro conjunto de razões para a mudança
											no tratamentos dos idosos são
											os valores culturais da sociedade.
											Por exemplo, há uma ênfase particular
											em relação aos idosos na Asia Oriental,
											associada à doutrina de Confúcio
											de piedade filial, o que significa obediência,
											respeito e apoio aos pais idosos.
											Valores culturais que enfatizam o respeito 
para com as pessoas mais velhas
											contrastam com o baixo estatuto dos idosos
											nos Estados Unidos da América.
											Os norte-americanos idosos 
estão em grande desvantagem
											na candidatura a um emprego.
											Eles estão em grande desvantagem 
nos hospitais.
											Os nossos hospitais têm uma política explícita
											chamada alocação de recursos de saúde 
baseada na idade.
											Essa expressão sinistra significa que
											se os recursos dos hospitais forem limitados,
											por exemplo, se um único doador de coração
											se tornar disponível para um transplante,
											ou se um cirurgião tiver tempo para operar
											apenas um certo número de pacientes,
											os hospitais norte-americanos 
têm uma política explícita
											de darem preferência aos pacientes mais jovens
											em detrimento dos mais velhos,
											pela razão de que os pacientes mais jovens 
são considerados
											mais úteis à sociedade
											porque eles têm mais anos de vida à frente,
											mesmo tendo os pacientes jovens menos anos
											de experiência de vida.
											Existem muitas razões para este baixo estatuto
											dos idosos nos Estados Unidos da América.
											Uma é a nossa ética de trabalho protestante
											que dá alto valor ao trabalho,
											então, as pessoas idosas que 
já não estiverem a trabalhar
											não são respeitadas.
											Outra razão é nossa ênfase norte-americana
											nas virtudes da autoconfiança e independência,
											então, instintivamente, 
sentimo-nos superiores aos idosos
											por já não serem autoconfiantes e independentes.
											Uma terceira razão é a nossa cultura 
norte-americana da juventude,
											que é visível até mesmo na nossa publicidade.
											Os anúncios da Coca-Cola e de cerveja 
mostram sempre
											pessoas jovens a sorrir,
											mesmo que tanto as pessoas idosas 
como as novas
											comprem e bebam Coca-Cola e cerveja.
											Pensem, quando foi a última vez que viram
											um anúncio de Coca-Cola ou de cerveja 
a mostrar uma pessoa sorridente
											de 85 anos? Nunca.
											Em vez disso, os únicos anúncios norte-americanos
											a mostrar pessoas de cabelos brancos
											são anúncios de lares de idosos e 
planos de poupança-reforma.
									","
											Yaşlılara karşı davranıştaki çeşitliliğin
											sebeplerinden bir diğeri de
											toplumun kültürel değerleri.
											Örneğin, Doğu Asya'da, Konfüçyus'un, evlatların
											büyüklere karşı bağlılıklarını, desteklerini
											ve saygılarını vurgulayan hürmet
											öğretisinden kaynaklanan yaşlılara saygı,
											özel bir öneme sahiptir.
											Yaşlı insanlara saygıyı vurgulayan 
kültürel değerler
											yaşlıların ABD'deki düşük sosyal durumlarıyla
											çelişir.
											Yaşlı Amerikalılar iş başvurularında büyük
											dezavantajlara sahiptir.
											Hastanelerde büyük dezavantajlara sahiptir.
											Hastanelerimizde ""sağlık hizmeti kaynaklarının
											yaş-bazlı tahsisi"" olarak anılan açık bir kural vardır.
											Bu fena ifade, eğer hastanenin
											kaynakları sınırlıysa,
											örneğin sadece bir donörün kalbi
											nakil için müsaitse,
											ya da bir cerrahın sadece belirli
											sayıda hastaya bakacak zamanı varsa,
											Amerikan hastaneleri, daha genç hastalara
											hayatta daha az tecrübeli
											olmalarına rağmen,
											önlerinde yaşayacakları daha uzun yıllar
											olduğundan, toplum
											için daha değerli oldukları düşünülerek,
											yaşlı insanlara karşı öncelikli olduklarını belirten
											açık bir kural ortaya koyuyor.
											ABD'deki ihtiyarların bu düşük sosyal statülerinin
											birçok sebebi var.
											Birisi bizim, çalışmaya büyük değer veren,
											bu yüzden çalışamayacak durumdaki
											yaşlılara saygı duyulmayan Protestan
											iş ahlakımız.
											Bir diğer sebep de, biz Amerikalıların bağımsızlık
											ve özgüven gibi meziyetlere verdiğimiz değer,
											bu yüzden içgüdüsel olarak, artık özgüven sahibi
											ve bağımsız olmayan yaşlıları küçümsüyoruz.
											Üçüncü sebepse biz Amerikanların, reklamlarımızda
											bile boy gösteren genç kültü.
											Coca-Cola ve bira reklamları, yaşlıların da
											gençler gibi Coca-Cola
											ve bira alıp içmelerine rağmen
											hep gülümseyen gençleri gösterir.
											Bir düşünün, en son ne zaman 85 yaşındaki
											bir ihtiyarın gülümsediği bir kola ya da
											bira reklamı gördünüz? Hiç.
											Bunun yerine, beyaz saçlı Amerikanların
											rol aldığı tek reklam türü emekli evleri
											ve emekli maaşlarını konu alan reklamlar.
									","
											The other set of reasons for variation
											in the treatment of the elderly is
											the society's cultural values.
											For example, there's particular emphasis
											on respect for the elderly in East Asia,
											associated with Confucius' doctrine
											of filial piety, which means obedience,
											respect and support for elderly parents.
											Cultural values that emphasize
respect for older people
											contrast with the low status of the elderly
											in the U.S.
											Older Americans are at a big disadvantage
											in job applications.
											They're at a big disadvantage in hospitals.
											Our hospitals have an explicit policy
											called age-based allocation of healthcare resources.
											That sinister expression means that
											if hospital resources are limited,
											for example if only one donor heart
											becomes available for transplant,
											or if a surgeon has time to operate
											on only a certain number of patients,
											American hospitals have an explicit policy
											of giving preference to younger patients
											over older patients
											on the grounds that younger patients are considered
											more valuable to society
											because they have more years of life ahead of them,
											even though the younger patients have fewer years
											of valuable life experience behind them.
											There are several reasons for this low status
											of the elderly in the U.S.
											One is our Protestant work ethic
											which places high value on work,
											so older people who are no longer working
											aren't respected.
											Another reason is our American emphasis
											on the virtues of self-reliance and independence,
											so we instinctively look down on older people
											who are no longer self-reliant and independent.
											Still a third reason is our American cult of youth,
											which shows up even in our advertisements.
											Ads for Coca-Cola and beer always depict
											smiling young people,
											even though old as well as young people
											buy and drink Coca-Cola and beer.
											Just think, what's the last time you saw
											a Coke or beer ad depicting smiling people
											85 years old? Never.
											Instead, the only American ads
											featuring white-haired old people
											are ads for retirement homes and pension planning.
									","
											La deuxième raison des disparités
de traitement des personnes âgées
											entre tribus
											est liée à leurs valeurs culturelles.
											Par exemple, les pays d'Asie de l'Est
											ont beaucoup de respect 
pour les personnes âgées,
											en accord avec la doctrine 
de la piété filiale
											transmise par Confucius, 
qui invite à faire preuve
											d'obéissance, de respect et de soutien
envers ses parents âgés.
											Le respect des anciens
ancré dans ces cultures
											est à mille lieues du statut défavorable
réservé aux personnes âgées
											aux États-Unis.
											À partir d'un certain âge, les Américains
sont moins recherchés
											sur le marché du travail.
											Ils sont très pénalisés 
dans le milieu hospitalier.
											Nos hôpitaux sont ouvertement 
régis par un système
											dit « d'allocation des ressources 
de santé selon l'âge ».
											Cela veut dire que
											si les hôpitaux 
manquent de ressources,
											par exemple s'il n'y a qu'un cœur
											disponible pour une greffe,
											ou si un chirurgien n'a le temps
											d'effectuer qu'un nombre limité
d'opérations,
											les hôpitaux en Amérique ont 
des règles explicites
											qui donnent priorité 
aux malades plus jeunes
											sur les malades plus vieux.
											Ces règles partent du principe que
les malades plus jeunes
											sont plus utiles à la société
											car ils ont plus d'années devant eux,
											même si les malades plus jeunes
											ont moins d'années 
d'expérience derrière eux.
											Les personnes âgées sont défavorisées
											aux États-Unis pour plusieurs raisons.
											La première raison, c'est notre 
éthique protestante du travail
											qui donne une place 
primordiale à celui-ci,
											et ainsi a peu d'estime
											pour les personnes âgées 
qui ne travaillent plus.
											Une autre raison est le point d'honneur 
que l'on met en Amérique
											à défendre les vertus de l'autonomie 
et de l'indépendance.
											Automatiquement, on se met 
à dédaigner les personnes âgées
											qui ont perdu leur autonomie 
et leur indépendance.
											La troisième raison, c'est le culte 
de la jeunesse en Amérique,
											que l'on retrouve même 
dans nos publicités.
											Les pubs de bière et de Coca-Cola 
mettent toujours en scène
											des jeunes gens souriants,
											même si la bière et le Coca-Cola
sont des boissons consommées
											tout aussi bien par des personnes 
âgées que par des jeunes.
											Est-ce que vous avez déjà vu
											une pub de Coca ou de bière 
avec un homme souriant
											de 85 ans ? 
Jamais.
											Les seules pubs américaines
											avec des gens âgés 
aux cheveux blancs
											sont des pubs pour des maisons de retraite
ou pour des plans d'épargne retraite.
									",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
"
","
","
","
","
",How societies can grow old better,Jared Diamond,18:11,"aging,culture,social change"
