es,fr,de,title,speaker,duration,tags
"
											Ahora, déjenme poner otro ejemplo.
											Me encuentro con diferentes personas
en todo el mundo,
											académicos, profesores,
											médicos... y siempre hablan de condicionantes.
											Dirán: ""El poder popular funcionará sólo
si el régimen no es demasiado opresivo"".
											Dirán: ""El poder popular funcionará, si el ingreso anual
											del país es entre X y Z"".
											Dirán: ""El poder popular funcionará
sólo si hay una presión exterior"".
											Dirán: ""El poder popular funcionará
sólo si no hay petróleo"".
											Y, digo, hay una serie de condicionantes.
											Bueno, la noticia es que
sus habilidades durante el conflicto
											parecen ser más importantes
que los condicionantes.
											Esto es, capacidad de unidad, planificación
											y mantenimiento de la no violencia.
									","
											Je vais vous donner un autre exemple.
											Je rencontre différentes personnes 
à travers le monde,
											des universitaires, des professeurs
											et des docteurs qui vont toujours 
parler des conditions.
											Ils disent ""Le pouvoir du peuple ne peut fonctionner 
que si le régime n'est pas trop oppressif"".
											""Le pouvoir du peuple peut fonctionner 
si le revenu annuel
											d'un pays est entre X et Z"".
											""Le pouvoir du peuple ne peut fonctionner 
que s'il y a une pression étrangère""
											"" Le pouvoir du peuple ne peut fonctionner 
que s'il n'y a pas de pétrole"".
											C'est une vraie panoplie de conditions requises.
											Cependant, les compétences 
que vous apportez dans un conflit
											semblent être plus importantes que ces conditions.
											Il s'agit de compétences d'unités, de planification,
											et de la capacité à maintenir une discipline pacifiste.
									","
											Lassen Sie mich ein anderes Beispiel nennen.
											Ich treffe verschiedene Leute in der ganzen Welt,
											Akademiker, Professoren und Doktoren,
											und sie reden immer über die Umstände.
											Sie sagen: ""Macht hat das Volk nur,
wenn das Regime nicht zu repressiv ist.""
											Sie sagen: ""Die Macht des Volkes funktioniert nur
											bei einem jährlichen Landeseinkommen 
zwischen X und Y.""
											Sie sagen: ""Macht hat das Volk, 
wenn Druck von außen besteht.""
											Sie sagen: ""Macht hat das Volk nur, 
wenn es kein Öl gibt.""
											Und ich meine, es gibt eine Reihe von Umständen.
											Neu daran ist, dass Fähigkeiten
im Verlauf des Konflikts
											von größerer Bedeutung zu sein 
scheinen als die Umstände.
											Wie die Fähigkeit zur Einheit, Planung
											und Einhaltung gewaltloser Disziplin.
									",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
","
","
",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
											Veamos un ejemplo.
											Soy de un país llamado Serbia.
											Nos costó 10 años unir a 18 líderes
de los partidos de la oposición,
											con sus grandes egos,
bajo un único candidato
											contra el dictador los Balcanes,
Slobodan Milosevic.
											¿Saben qué? Ese fue el día 
de su derrota.
											Vean a los egipcios, luchan 
en la plaza Tahrir,
											se han deshecho de sus símbolos 
individuales.
											Aparecen en la calle sólo
con la bandera de Egipto.
											Les daré un contraejemplo.
											Vieron 9 candidatos aspirando a
la presidencia contra Lukashenko.
											Todos conocemos el resultado.
											Así que la unidad es importante. Y se puede lograr.
											Lo mismo ocurre con la planificación. ¿Alguien ha mentido
											sobre el éxito de la revolución
espontánea no violenta?
											Esto no existe en el mundo.
											Cada vez que vean a jóvenes ante la línea
											tratando de fraternizar con la policía 
o el ejército,
											alguien previamente lo ha pensado.
									","
											Prenons un exemple.
											Je viens d'un pays appelé Serbie.
											Il nous a fallu 10 ans pour concilier 
18 chefs de partis d'opposition,
											et leurs égos énormes, et choisir un seul candidat
											contre le dictateur balkan Slobodan Milosevic.
											Devinez quoi ? Ce fut le jour de sa défaite.
											Prenons les Egyptiens, 
ils ont mis le feu à la Place Tahrir.
											Ils se sont débarrassés 
de leurs symboles individuels.
											Ils sont allés dans les rues seulement 
avec le drapeau de l'Egypte.
											Je vous donne un autre exemple.
											Neuf candidats présidentiels 
se présentent contre Lukashenko.
											Le résultat est prévisible.
											L'unité est donc importante et réalisable.
											Il en va de même avec la planification. 
Quelqu'un vous a menti
											à propos d'une révolution pacifiste, 
spontanée et réussie ?
											Ça n'existe nulle part au monde.
											Lorsque vous voyez des jeunes dans la rue
											essayant de fraterniser 
avec la police ou les militaires,
											quelqu'un y a pensé en avant.
									","
											Lassen Sie mich ein Beispiel nennen.
											Ich komme aus Serbien.
											Wir brauchten 10 Jahre, 
um 18 Führer der Opposition
											mit ihren großen Egos hinter einem 
einzigen Kandidaten zu vereinen,
											gegen den Balkan-Diktator Slobodan Milosevic.
											Wissen Sie was? Das war 
der Tag seiner Niederlage.
											Sehen Sie sich die Ägypter an. 
Sie kämpfen auf dem Tahrir-Platz,
											sie schütteln ihre individuellen Symbole ab.
											Sie gehen nur mit der Flagge 
Ägyptens auf die Straße.
											Ich nenne Ihnen ein Gegenbeispiel.
											Es traten neun Präsidentschaftskandidaten 
gegen Lukashenko an.
											Das Ergebnis ist vorhersehbar.
											Einheit ist eine wichtige Sache
und man kann sie auch erreichen.
											Genauso ist es mit der Planung.
Es stimmt nicht,
											dass es eine erfolgreiche und spontane, 
gewaltlose Revolution gab.
											Das gibt es auf dieser Welt nicht.
											Wann immer Sie junge Menschen 
in erster Reihe sehen
											bei dem Versuch, sich mit 
Polizei oder Militär zu verbrüdern,
											hat jemand vorher darüber nachgedacht.
									",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
","
","
",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
											Al final, la consigna es no a la acción violenta.
											Y este es probablemente el cambio en el juego.
											Si se mantiene la acción no violenta, 
tenemos las de ganar.
											Tenemos 100 000 personas en 
una marcha no violenta,
											un idiota o un agente provocador
tira una piedra.
											¿Saben lo que enfocarán 
todas las cámaras?
											Un solo acto de violencia puede
literalmente
											destruir el movimiento.
									","
											Finalement, la discipline non-violente,
											ça peut changer la donne.
											Si on maintient une discipline non-violente, 
on gagnera à coup sûr.
											Prenons 100 000 personnes 
dans une manifestation pacifiste;
											un idiot ou un agitateur se met à jeter des pierres.
											Devinez ce que filment toutes les caméras ? 
Ce gars-là.
											Un unique acte de violence peut littéralement
											détruire votre mouvement.
									","
											Nun, zum Schluss, gewaltlose Disziplin.
											Sie kann vermutlich das Spiel drehen.
											Wenn Sie gewaltlose Disziplin aufrecht erhalten,
werden Sie immer gewinnen.
											100 000 Menschen versammeln sich
zu einem gewaltlosen Marsch
											und ein Idiot oder Lockspitzel wirft einen Stein.
											Raten Sie mal, wer von den Kameras 
eingefangen wird. Dieser eine Typ.
											Ein einziger Akt der Gewalt kann
											Ihre ganze Bewegung zerstören.
									",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
","
","
",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
											Pasemos a otro tema.
											Vamos a la selección
de estrategias y tácticas.
											Hay ciertas reglas a seguir en
la lucha no violenta.
											Primero, empezar poco a poco.
											Segundo, escoger las batallas que se 
pueden ganar.
											Aquí en esta sala sólo somos 200.
											No vamos a convocar una marcha para millones.
											Pero ¿y si organizamos la propagación
mediante graffiti durante la noche,
											por todo Cracovia? La ciudad lo sabrá.
											Así, recogemos las tácticas
adaptadas para el evento,
											todo esto que llamamos pequeñas
tácticas de dispersión.
											Son muy útiles en
la opresión violenta.
											En realidad, somos testigos
											de una de las mejores tácticas de la historia.
											Fue en la plaza Tahrir, donde la 
comunidad internacional
											estaba constantemente en vilo de que 
los islamistas
											hicieran suya la revolución. Organizaron
											protección de cristianos donde los 
musulmanes oraban,
											una boda copta aclamada
por miles de musulmanes,
											El mundo acaba de cambiar la imagen,
											pero, alguien lo había planeado
y pensado previamente.
											Así que hay muchas cosas que
se pueden hacer
											en vez de ir solo a un lugar, y gritar
											exhibiéndose ante las fuerzas de seguridad.
									","
											Il y a un autre aspect que je veux souligner.
											C'est une sélection de stratégies et de tactiques.
											Il y a certaines règles à suivre 
dans une lutte non-violente.
											Premièrement, on commence petit.
											Deuxièmement, on choisi les batailles 
qu'on peut gagner.
											Nous ne sommes que 200 personnes 
dans cette salle.
											Nous n'allons pas lancer un appel 
pour la Marche des Millions.
											Mais si on organisait une virée graffitis 
tout au long de la nuit
											partout dans la ville de Cracovie ? 
La ville sera au courant.
											On choisi donc les tactiques 
qui s'adaptent à l’évènement,
											particulièrement les petites tactiques de dispersion.
											Elles sont très utiles en cas d'oppression violente.
											Voilà une image
											d'une des meilleurs tactiques jamais utilisée.
											C'était sur la place Tahrir, 
là où la communauté internationale
											était constamment apeurée 
à l'idée que les Islamistes
											puissent prendre le contrôle de la révolution. 
Ils se sont organisés afin que
											les Chrétiens protègent les Musulmans, 
qui sont là pour prier;
											un mariage copte acclamé 
par des milliers de Musulmans.
											Le monde vient juste de changer l'image,
											mais quelqu'un y a pensé en amont.
											Il y a plein de choses que l'on peut faire
											au lieu de se rassembler en un seul lieu en criant
											et en se pavanant face aux forces de sécurité.
									","
											Lassen Sie mich an anderer Stelle fortfahren.
											Und zwar bei der Auswahl 
der Strategien und Taktiken.
											Es gibt gewisse Regeln für gewaltlosen Kampf, 
denen Sie folgen können.
											Erstens: Fangen Sie klein an.
											Zweitens: Wählen Sie Schlachten, 
die Sie gewinnen können.
											In diesem Raum sind wir nur 200.
											Wir könnten nicht zum 
Marsch der Millionen aufrufen.
											Aber wir könnten eine nächtliche Graffiti-Aktion
											in ganz Krakau organisieren.
Dann weiß die Stadt Bescheid.
											Wir wählen also Taktiken, 
die zur Veranstaltung passen,
											vor allem etwas, das wir kleine 
Zerstreuungstaktiken nennen.
											Sie sind bei gewaltsamer 
Unterdrückung sehr nützlich.
											Wir sehen hier ein Bild
											der besten Taktik, die je genutzt wurde.
											Es war auf dem Tahrir-Platz, 
wo die internationale Gemeinschaft
											ständig Angst hatte, dass die Islamisten
											die Revolution an sich reißen würden.
Sie organisierten dort
											Christen, die Moslems während 
des Gebets beschützten,
											eine koptische Hochzeit, die von 
tausenden Moslems beklatscht wurde.
											Die Welt hat dieses Bild abgeändert,
											aber jemand hatte das vorher durchdacht.
											Man kann so viele andere Dinge tun, als sich nur
											an einem Platz zu versammeln, zu schreien
											und sich vor den Sicherheitskräften hervorzutun.
									",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
","
","
",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
											Ahora bien, existe también otra
dinámica muy importante.
											Se trata de una dinámica que los 
analistas normalmente no ven.
											La dinámica entre temor y apatía,
por un lado,
											y entusiasmo y humor, por otro lado.
											Por lo tanto, funciona como
en un videojuego.
											Uno tiene un gran temor,
tiene un status quo.
											Al tener aún mayor entusiasmo, el miedo 
empieza a disiparse.
											Día dos, se ve a la gente
corriendo hacia la policía
											en vez de a la policía.
											en Egipto, se puede decir que algo
está sucediendo.
									","
											Il y a aussi une autre dynamique très importante
											qu'habituellement les analytiques ne voient pas.
											C'est la dynamique entre la peur et l'apathie d'un côté
											et l'enthousiasme et l'humour de l'autre côté.
											Ça marche comme dans un jeu vidéo.
											Si vous avez une peur élevée, 
vous avez un status quo.
											Si vous avez un enthousiasme plus élevé
la peur commence à se désagréger.
											Le deuxième jour, vous voyez 
des gens courir vers la police
											au lieu de fuir la police.
											Il est évident que quelque chose est en train 
de se passer en Egypte.
									","
											Es gibt noch eine andere, sehr wichtige Dynamik.
											Eine Dynamik, die von Analysten 
normalerweise nicht wahrgenommen wird.
											Es ist die Dynamik zwischen Angst 
und Apathie auf der einen Seite
											und Enthusiasmus und Humor auf der anderen.
											Es funktioniert wie in einem Videospiel.
											Ist die Angst groß, haben Sie den Status quo.
											Ist der Enthusiasmus größer, können Sie beobachten, 
wie die Angst langsam dahinschmilzt.
											Am zweiten Tag sehen Sie Menschen, 
die auf die Polizei zulaufen,
											statt vor ihr wegzulaufen.
											Wie in Ägypten. Man sieht,
dass dort etwas vor sich geht.
									",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
"
","
","
",How to topple a dictator,Srdja Popovic,12:02,"Egypt,TEDx,activism,culture,global issues,politics,protests,nonviolence"
