en,pt,fr,title,speaker,duration,tags
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											With just less than five minutes remaining,
											where should you place the 2 vacuum nozzles
											to suck up all the robo-ants?
											Pause the video now if
you want to figure it out for yourself.
											Answer in: 3
											Answer in: 2
											Answer in: 1
									","
											Com menos de cinco minutos
											onde deves colocar
as duas ponteiras de vácuo
											para sugarem todas as formigas robôs?
											[Suspende o vídeo agora
se quiseres resolver sozinho]
											Resposta em: 3
											Resposta em: 2
											Resposta em: 1
									","
											En ayant moins de cinq minutes,
											où devriez-vous placer
les deux embouts aspirateurs
											pour aspirer tous les robots fourmis ?
											Mettez la vidéo sur pause
si vous voulez trouver seul la solution.
											Réponse dans : 3
											Réponse dans : 2
											Réponse dans : 1
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											With robo-ants ricocheting all over the habitat,
											it might seem impossible to stop them
											before they break free.
											But this situation is simpler than it seems.
											Here's why.
									","
											Com tantas formigas robôs
a circular por todo o ""habitat""
											parece ser impossível detê-las
antes de elas se libertarem.
											Mas esta situação
é mais simples do que parece.
											Vejamos porquê.
									","
											Avec des robots fourmis
ricochant dans tout l'habitat,
											il peut sembler impossible de les arrêter
											avant qu'ils ne s'échappent.
											Mais cette situation
est plus simple qu'il n'y paraît.
											Voici pourquoi.
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											Imagine just two robo-ants crawling
											toward each other.
											When they collide, they immediately
											reverse directions.
											And what would that sequence of events look
											like if they crawled past each other instead?
											It would look exactly the same before
											and after their collision, but with
											their positions swapped.
											This is true every time a pair of robo-ants meet.
											Because the identities of individual ants
											don’t matter, you just need to figure out where
											you should put the nozzles to capture
											any single ant walking without interruption
											for less than 5 minutes, starting from
											any point in the habitat.
									","
											Imagina que só há duas formigas robôs
a caminhar na direção uma da outra.
											Quando colidirem, imediatamente
invertem as direções.
											Como seria essa sequência
de acontecimentos
											se elas, pelo contrário,
passassem uma pela outra?
											Seria exatamente o mesmo
que antes e depois da colisão,
											mas com as posições trocadas.
											Isso é verdade sempre 
que duas formigas robôs se encontram.
											Como a identidade das formigas
individuais não interessa,
											só precisas de imaginar 
onde pôr as ponteiras
											para capturar qualquer formiga
que avance sem interrupção
											durante menos de cinco minutos,
											a partir de qualquer ponto do ""habitat"".
									","
											Imaginez deux robots fourmis rampant
											en direction l'un de l'autre.
											Immédiatement après la collision,
ils feront demi-tour.
											A quoi ressemblerait
cette suite d'événements
											s'ils passaient côte à côte ?
											La situation serait la même avant
											et après la collision,
											mais leurs positions
seraient interchangées.
											Cela est vrai à chaque rencontre
d'une paire de robots fourmis.
											Puisque l'identité des fourmis
en elle-même n'importe pas,
											vous devez simplement trouver
											où mettre les embouts pour capturer
											toute fourmi marchant sans interruption
											pendant moins de cinq minutes
											et partant de n'importe où
au sein de l'habitat.
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											That’s much easier to conceptualize and solve.
											Placing the nozzles at intersections where
											three or four tubes meet seems like your best bet
											since that’s where the robo-ants might otherwise
											change directions and miss your nozzles.
									","
											Assim é muito mais fácil 
conceptualizar e resolver.
											Colocar as ponteiras nos cruzamentos
											onde se encontram três ou quatro tubos
parece ser a melhor opção
											visto que é aí que as formigas robôs
											podem mudar de direção
e falhar as ponteiras.
									","
											C'est bien plus facile
à conceptualiser et résoudre.
											Placer les embouts aux intersections
											où trois ou quatre tubes se rencontrent
semble être le meilleur moyen
											puisque les robots fourmis
pourraient changer de direction
											et louper vos embouts.
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											There are only four intersections…
											which two should you pick?
									","
											Só há quatro cruzamentos...
											quais os dois que deves escolher?
									","
											Il n'y a que quatre intersections...
											lesquelles devriez-vous choisir ?
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											The top right intersection has to be one of them.
											If it isn’t, an ant crawling down from
											this intersection toward the dead end would
											crawl for four minutes to get back to the
											intersection, and then go in any of three
											directions, walking for at least another minute.
											Once you’ve placed a nozzle in the top right,
											the only other choice that has a chance
											to work is the bottom left.
											To see that this works, imagine an ant
											anywhere else in the habitat.
											Worst case scenario, the ant would start
											right next to the vacuum nozzle, marching away from it.
											But in all those worst cases, the ant would march
											for at most 4 meters before being sucked
											up into the vacuum.
											No other choice of two intersection points
											is guaranteed to get all the robo-ants
											within five minutes.
									","
											O de cima, à direita,
tem que ser um deles.
											Se não for, uma formiga
que vire neste cruzamento
											em direção ao beco sem saída,
											andará durante quatro minutos
antes de voltar ao mesmo cruzamento
											e, depois, seja em que direção seguir,
											demorará pelo menos mais um minuto.
											Depois de colocada a ponteira
no cruzamento em cima à direita,
											a única outra opção que pode funcionar
											é o cruzamento em baixo à esquerda.
											Para veres que funciona,
											imagina uma formiga
em qualquer parte do ""habitat"".
											No pior dos casos, a formiga
podia começar
											junto da ponteira de vácuo,
afastando-se dela.
											Mas, em todos estes casos piores,
											a formiga andaria, no máximo, 4 metros,
											antes de ser sugada pelo vácuo.
											Nenhuns outros dois cruzamentos
											garantiriam apanhar
todas as formigas robôs
											no prazo de cinco minutos.
									","
											L'intersection en haut à droite
doit en faire partie.
											Sinon, une fourmi rampant
											depuis cette intersection
vers le cul-de-sac
											ramperait pendant quatre minutes
pour revenir à l'intersection
											puis prendrait une des trois directions,
											marchant pendant au moins une minute.
											Une fois l'embout placé en haut à droite,
											le seul autre choix ayant
une chance de fonctionner
											est en bas à gauche.
											Pour voir que cela fonctionne,
											imaginez une fourmi
n'importe où ailleurs dans l'habitat.
											Dans le pire des cas, la fourmi partirait
											de juste à côté de l'embout aspirateur
et s'en éloignerait.
											Mais dans tous ces cas,
la fourmi marcherait
											pendant maximum quatre minutes
avant d'être aspirée.
											Aucun autre choix
de deux points d'intersection
											ne garantit d'aspirer
tous les robots fourmis
											en moins de cinq minutes.
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
											Having vacuumed them all up, you’ve
											averted a major crisis.
											Before you mess with robo-ants again,
											you’ll want to have a robo-anteater ready.
											And wouldn’t it be cool if it could
											fly and breathe fire?
											There’s no way that could go wrong!
									","
											Conseguindo sugar todas as formigas,
											evitaste uma enorme crise.
											Mas, antes de voltares
a trabalhar com formigas robôs
											é preferível teres à mão
um papa-formigas robô.
											Não seria fantástico
											se ele pudesse voar
e respirar chamas?
											Não havia perigo de correr mal!
									","
											Les ayant tous aspirés,
											vous avez évité une grave crise.
											Avant de jouer à nouveau
avec des robots fourmis,
											concevez un robot fourmilier.
											Ne serait-ce pas cool
											s'il pouvait voler et cracher du feu ?
											Cela ne pourrait pas mal tourner !
									",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
"
","
","
",Can you solve the killer robo-ants riddle?,Daniel Finkel,4:10,"TED-Ed,math"
