en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											For me, air is plural.
											It's simultaneously
as small as our breathing
											and as big as the planet.
											And it's kind of hard to picture.
											Maybe it's impossible,
and maybe it doesn't matter.
									","
											Pour moi, l'air est pluriel.
											Il est à la fois
aussi petit que notre respiration
											et aussi grand que la planète.
											Il est difficile à imaginer.
											Peut-être est-ce même impossible,
peut-être cela importe peu.
									","
											enriqueceram-no cem vezes
em dióxido de carbono.
											Cerca de 5 litros de ar por respiração,
17 respirações por minuto.
											Nos 525 600 minutos de um ano,
											são aproximadamente
45 milhões de litros de ar,
											enriquecido 100 vezes
em dióxido de carbono,
											só para cada um de nós.
											Isso é equivalente a cerca de
18 piscinas olímpicas.
											Para mim, o ar é plural,
									","
											Bana göre hava çoğuldur.
											Eş zamanlı olarak,
nefesimiz kadar küçük ve
											gezegen kadar büyüktür.
											Bunu hayal etmek biraz zordur.
											Belki imkansızdır, belki de önemi yoktur.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											Through my visual arts practice,
											I try to make air, not so much picture it,
											but to make it visceral
and tactile and haptic.
											I try to expand this notion
of the aesthetic, how things look,
											so that it can include things
like how it feels on your skin
											and in your lungs,
											and how your voice sounds
as it passes through it.
											I explore the weight, density and smell,
but most importantly,
											I think a lot about the stories we attach
to different kinds of air.
									","
											À travers ma pratique d'arts visuels,
											j'essaye de rendre l'air,
pas tellement de le visualiser,
											mais de le rendre plus viscéral,
tactile et haptique.
											J'essaye d'étendre cette notion
d'esthétique, l'apparence des choses,
											pour qu'elle inclue des choses
comment la sensation sur votre peau,
											dans vos poumons,
											le son de votre voix
quand il passe à travers.
											J'explore le poids, la densité,
l'odeur, mais surtout,
											je pense beaucoup aux histoires
que nous lions aux différents types d'air.
									","
											É simultaneamente tão pequeno
quanto a nossa respiração
											e tão grande como o planeta.
											E é difícil de imaginar.
											Talvez seja impossível,
e talvez não interesse.
											Durante a minha prática de artes visuais,
									","
											Görsel sanat uygulamamla
											havayı, resmetmekten çok,
											içgüdüsel, elle tutulur ve
dokunsal hale getirmeyi denedim.
											Estetiğin bu kavramını, yani
nesnelerin nasıl göründüklerini
											genişleterek, teninizde ve
ciğerlerinizde nasıl hissettirdiğini
											ve sesinizin onun içinden
											geçerken nasıl
olduğunu gösterebilmek istedim.
											Ağırlığını, yoğunluğunu ve
kokusunu keşfettim, ama en önemlisi
											hava ile bağdaştırdığımız
hikayeler hakkında çok düşünüyorum.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											This is a work I made in 2014.
											It's called ""Different Kinds
of Air: A Plant's Diary,""
											where I was recreating the air
from different eras in Earth's evolution,
											and inviting the audience
to come in and breathe them with me.
											And it's really surprising,
so drastically different.
									","
											J'ai réalisé cette œuvre en 2014.
											Elle s'appelle : « Différents types
d'air : journal d'une plante »,
											je recréais l'air de différentes ères
de l'évolution de la Terre
											et invitais le public
à venir le respirer avec moi.
											C'est très surprenant,
drastiquement différent.
									","
											eu tento fazer ar,
mas nem tanto mostrá-lo,
											mas fazê-lo visceral e táctil
e sensível ao toque.
											Eu tento expandir esta noção da estética,
como as coisas parecem,
											para poder incluir coisas
como a sensação na pele
											e nos pulmões,
											e como a voz soa enquanto passa por ela.
											Eu exploro o peso, densidade e cheiro
mas, mais importante,
											penso muito nas histórias
que atribuímos a diferentes tipos de ar.
											Este é um trabalho que eu fiz em 2014,
									","
											Bu, 2014'de yaptığım bir çalışma.
											Adı ""Farklı Hava Türleri:
Bir Bitkinin Günlüğü"" ve bu çalışmada
											dünyanın evrimindeki farklı
dönemlerin havasını yeniden yaratıyorum
											ve seyircileri, benimle birlikte
onları solumaya davet ediyorum.
											Bu çok şaşırtıcı ve
inanılmaz derecede farklı.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											Now, I'm not a scientist,
											but atmospheric scientists
will look for traces
											in the air chemistry in geology,
											a bit like how rocks can oxidize,
											and they'll extrapolate
that information and aggregate it,
											such that they can
pretty much form a recipe
											for the air at different times.
											Then I come in as the artist
and take that recipe
											and recreate it using the component gases.
									","
											Je ne suis pas une scientifique,
											mais les météorologues recherchent
											des traces de composés chimiques
dans l'air contenu dans les roches,
											par exemple en regardant
l'oxydation des roches,
											et ils extrapolent les informations
et les rassemblent
											pour qu'ils puissent
constituer une recette
											de l'air à différentes époques.
											Puis, j'arrive en tant qu'artiste,
je prends cette recette
											et la recrée en utilisant
les gaz qui la composent.
									","
											Chama-se ""Diferentes Tipos de Ar:
O Diário de uma Planta"",
											onde eu estava a recriar o ar
de diferentes eras na evolução da Terra,
											e a convidar a audiência
a vir respirá-las comigo.
											É realmente surpreendente,
tão drasticamente diferente.
											Eu não sou cientista,
									","
											Ben bir bilim insanı değilim,
											fakat atmosferik bilim
insanları jeolojide havanın kimyasının
											izlerini arayacaklar, tıpkı
											kayaların oksitlenmesi gibi ve
											bu bilgileri değerlendirip,
bir araya getirecekler ve böylelikle
											farklı zamanlara ait hava için bir
											tarif oluşturabilecekler.
											Sonrasında sanatçı
olarak ben devreye giriyorum,
											bu tarifi alıyor ve bileşen gazları
kullanarak yeniden yaratıyorum.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											I was particularly interested
in moments of time
											that are examples
of life changing the air,
											but also the air that can influence
how life will evolve,
											like Carboniferous air.
											It's from about 300 to 350
million years ago.
											It's an era known
as the time of the giants.
											So for the first time
in the history of life,
											lignin evolves.
											That's the hard stuff
that trees are made of.
											So trees effectively invent
their own trunks at this time,
											and they get really big,
bigger and bigger,
											and pepper the Earth,
											releasing oxygen, releasing
oxygen, releasing oxygen,
											such that the oxygen levels
are about twice as high
											as what they are today.
											And this rich air supports
massive insects —
											huge spiders and dragonflies
with a wingspan of about 65 centimeters.
											To breathe, this air is really clean
and really fresh.
											It doesn't so much have a flavor,
											but it does give your body
a really subtle kind of boost of energy.
											It's really good for hangovers.
									","
											J'étais très intéressée par les époques
											qui sont des exemples
de la vie modifiant l'air,
											mais aussi par l'air qui influence
comment la vie va évoluer.
											Comme l'air carbonifère.
											Il a entre 300 et 350 millions d'années.
											C'est une ère connue
comme étant l'ère des géants.
											Pour la première fois
dans l'histoire de la vie,
											la lignine évolue.
											C'est le truc dur
dont les arbres sont faits.
											À cette époque-là, les arbres inventent
ce qui sera leur tronc,
											ils deviennent gros, de plus en plus gros,
											se répandent sur la Terre,
											libérant de l'oxygène, encore et encore,
											si bien que les niveaux d'oxygène
sont environ deux fois plus élevés
											qu'ils ne le sont aujourd'hui.
											Cet air riche subvient aux besoins
d'énormes insectes —
											d'énormes araignées et libellules
d'une envergure de 65 centimètres.
											À respirer, cet air est
très propre et très frais.
											Il n'a pas vraiment de saveur,
											mais il donne à votre corps
un subtil élan d'énergie.
											C'est très bon pour les gueules de bois.
									","
											mas cientistas atmosféricos
vão procurar vestígios
											na química do ar na geologia,
											como a maneira
como as rochas podem oxidar,
											e extrapolam essa informação e juntam-na,
											de maneira a conseguirem
criar uma receita para o ar
											em diferentes alturas.
											Como artista, eu pego nessa receita
											e recrio-a usando gases componentes.
											Eu interessei-me particularmente
em momentos do tempo
									","
											Özellikle, havayı değiştiren
hayatlara örnek teşkil eden
											anlarla ilgileniyorum,
aynı zamanda karbonlu hava gibi,
											hayatın değişimini etkileyebilen
											havayla da ilgileniyorum.
											Bu yaklaşık 300 ila
350 milyon yıl önceydi.
											Devler zamanı
olarak bilinen bir dönemdi.
											Yaşam tarihinde ilk kez
											lignin gelişiyordu.
											Ağaçları oluşturan
sert bir maddedir bu.
											Yani o zamanlar ağaçlar
kendi gövdelerini yaratıyorlardı
											ve büyük, kocaman bir hale gelip
											dünyaya yayılıyor,
											oksijen üretiyor, oksijen
üretiyor, oksijen üretiyorlardı
											ve oksijen seviyesi,
günümüzdeki seviyesinden
											iki kat daha fazlaydı.
											Bu güçlü hava
büyük böcekleri destekliyordu —
											65 santimetrelik bir kanat boyuna
sahip yusufçuklar ve dev örümcekler.
											Bu hava nefes almak için
gerçekten çok temiz ve çok ferah.
											Pek bir lezzeti yok, fakat
											vücudunuza çok hoş
bir enerji desteği sağlıyor.
											Akşamdan kalma olanlara iyi gelir.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											que são exemplo de a vida mudar o ar,
											mas também o ar que consegue influenciar
como a vida vai evoluir
											como ar do Carbonífero.
											É de há cerca de
300 a 350 milhões de anos.
											É uma era conhecida como
o tempo dos gigantes.
											Pela primeira vez na história da vida,
											a lignina evolui.
											É a parte dura de que
as árvores são feitas.
											As árvores inventam os seus
próprios troncos nesta altura,
											e ficam muito grandes, maiores e maiores,
											e salpicam a Terra,
											libertando oxigénio, libertando oxigénio,
libertando oxigénio,
											de maneira a que os níveis de oxigénio
eram cerca do dobro do que são hoje.
											E este ar rico sustenta insectos enormes
											— aranhas enormes e libélulas com
envergadura de 65 centímetros.
											Para respirar, este ar
é muito limpo e fresco.
											Nem tem sabor,
											mas dá ao vosso corpo
um subtil aumento de energia.
											É muito bom para ressacas.
											(Risos)
									","
											(Gülüşmeler)
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											Or there's the air of the Great Dying —
											that's about 252.5 million years ago,
											just before the dinosaurs evolve.
											It's a really short time period,
geologically speaking,
											from about 20- to 200,000 years.
											Really quick.
											This is the greatest extinction event
in Earth's history,
											even bigger than when
the dinosaurs died out.
											Eighty-five to 95 percent of species
at this time die out,
											and simultaneous to that is a huge,
dramatic spike in carbon dioxide,
											that a lot of scientists agree
											comes from a simultaneous
eruption of volcanoes
											and a runaway greenhouse effect.
											Oxygen levels at this time go
to below half of what they are today,
											so about 10 percent.
											So this air would definitely not
support human life,
											but it's OK to just have a breath.
											And to breathe, it's oddly comforting.
											It's really calming, it's quite warm
											and it has a flavor a little bit
like soda water.
											It has that kind of spritz,
quite pleasant.
									","
											Ou il y a l'air de l'extinction
Permien-Trias —
											c'était il y a environ
252,5 millions d'années,
											juste avant que les dinosaures n'évoluent.
											C'est une période très courte,
en termes géologiques,
											d'environ 20 à 200 000 ans.
											Très rapide.
											C'est la plus grande extinction
de l'histoire de la Terre,
											encore plus grande
que l'extinction des dinosaures.
											Entre 85% et 95% des espèces
de cette époque se sont éteintes.
											Simultanément, il y a eu un pic énorme
et dramatique de dioxyde de carbone.
											Les scientifiques s'accordent à dire
											que cela vient simultanément
d'une éruption volcanique
											et d'un effet de serre incontrôlé.
											Les niveaux d'oxygène de l'époque
étaient moins de la moitié des actuels,
											environ 10%.
											Cet air ne subviendrait pas
aux besoins de la vie humaine,
											mais vous pouvez l'inspirer une fois.
											Il est étrangement rassurant à respirer.
											Il est apaisant, plutôt tiède
											et il a un peu la saveur
de l'eau gazeuse.
											Il est un peu comme un spritz
assez plaisant.
									","
											Ou há o ar da Grande Morte
									","
											Ya da burada Büyük Yok Oluş havası var —
											bu, dinozorlar evrim geçirmeden öncesi,
											yaklaşık 252.5 milyon yıl önce.
											Jeolojik açıdan
bu gerçekten kısa bir süre,
											ortalama 20 ila 200.000 yıl arası.
											Çok hızlı.
											Bu olay, dünya tarihindeki
en büyük yok olma olayı,
											hatta dinozorlar
öldüğü zamankinden de büyük.
											Bu dönemde %85 ila %95 tür
yok oluyor ve eş zamanlı olarak
											karbondioksitte de büyük,
dramatik bir yükseliş meydana geliyor
											ve birçok bilim adamı bunun
											volkanların eş zamanlı
patlamasından ve ortaya çıkan bir sera
											etkisinden kaynaklandığını söylüyorlar.
											O dönemdeki oksijen seviyesi
günümüzdeki seviyenin yarısına düşüyor,
											yani %10 civarında.
											Yani bu hava kesinlikle
insan yaşamını desteklemezdi,
											yalnızca nefes alınabiliyordu.
											Ve nefes almak, garip
bir şekilde rahatlatıcıdır.
											Sakinleştirir, sıcaktır
											ve tadı maden suyu gibidir.
											Bu şekilde püskürür, oldukça keyifli.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											So with all this thinking
about air of the past,
											it's quite natural to start thinking
about the air of the future.
											And instead of being speculative with air
											and just making up what I think
might be the future air,
											I discovered this human-synthesized air.
											That means that it doesn't occur
anywhere in nature,
											but it's made by humans in a laboratory
											for application in different
industrial settings.
									","
											Avec toute cette réflexion
sur l'air du passé,
											il est naturel de commencer à penser
à l'air de l'avenir.
											Au lieu de spéculer sur l'air
											et de créer ce qui, à mon avis,
sera l'air du futur,
											j'ai découvert cet air
synthétisé par l'humain.
											Cela signifie qu'il n'existe
nulle part dans la nature,
											il est fait par des humains
dans un laboratoire
											pour des applications
dans différents milieux industriels.
									","
											— que tem cerca de 252,5 milhões de anos,
											mesmo antes da evolução
dos dinossauros.
											É um período muito curso,
geologicamente falando,
											de cerca de 20 a 200 mil anos.
											Muito rápido.
											Este é o maior evento de extinção
na história da Terra,
											ainda maior do que aquela em que
os dinossauros morreram.
											Uns 85 a 95 % das espécies
morrem nesta altura,
											e, simultaneamente, há um pico enorme
e dramático em dióxido de carbono,
											que, conforme muitos cientistas concordam,
											vem de erupções simultâneas de vulcões
											e de um efeito de estufa descontrolado.
											Os níveis de oxigénio nesta altura
vão abaixo de metade do que são hoje,
											para cerca de 10%.
											Este ar definitivamente
não sustentaria a vida humana,
											mas dava para respirar.
											Respirar é estranhamente reconfortante.
											É muito calmo, é bastante morno
											e sabe um pouco a água com gás.
											Tem aquele tipo de sensação,
bastante agradável.
											Com todo este pensamento
acerca do ar no passado,
									","
											Geçmişin havası
hakkındaki düşüncelerin yanı sıra,
											geleceğin havası hakkında
düşünmek de oldukça doğaldır.
											Ayrıca, hava konusunda şüpheci olup
											geleceğin havası olacağını
düşündüğüm şeyi uydurmaktansa,
											bu insan-sentezli havayı keşfettim.
											Bu demek oluyor ki,
doğada herhangi bir yerde gerçekleşmiyor,
											fakat bir laboratuvarda farklı endüstriyel
											ortamlara uygulanmak için
insanlar tarafından üretiliyor.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
											Why is it future air?
											Well, this air is a really stable molecule
											that will literally be part of the air
once it's released,
											for the next 300 to 400 years,
before it's broken down.
											So that's about 12 to 16 generations.
											And this future air has
some very sensual qualities.
											It's very heavy.
											It's about eight times heavier
than the air we're used to breathing.
											It's so heavy, in fact,
that when you breathe it in,
											whatever words you speak
are kind of literally heavy as well,
											so they dribble down your chin
and drop to the floor
											and soak into the cracks.
											It's an air that operates
quite a lot like a liquid.
									","
											Pourquoi est-ce l'air du futur ?
											Cet air est une molécule très stable
											qui fera littéralement partie de l'air
quand il sera libéré,
											pour les 300 à 400 années à venir,
avant qu'il ne soit décomposé.
											C'est entre 12 et 16 générations.
											Cet air futur a
quelques qualités sensuelles.
											Il est très lourd,
											environ 8 fois plus lourd que l'air
que l'on a l'habitude de respirer.
											En fait, il est si lourd
que quand vous l'inspirez,
											les mots que vous prononcerez
seront eux-aussi assez lourds,
											ils coulent sur votre joue,
tombent sur le sol
											et imprègnent les fissures.
											C'est un air qui opère
assez comme un liquide.
									","
											é natural começar a pensar
no ar do futuro.
											Em vez de fazermos
especulações com o ar
											e inventar o que eu acho
que será o ar no futuro,
											eu descobri um ar sintetizado
pelos humanos.
											Isto significa que não ocorre
em lado nenhum da natureza,
											mas é feito por humanos num laboratório
											para aplicação em diferentes
ambientes industriais.
											Porque é que é o ar do futuro?
									","
											Neden geleceğin havası?
											Bu hava, bozulmadan önce, sonraki
											300 ila 400 yıl için, bir kez bırakıldığı
zaman havanın bir parçası haline
											gelen gerçek stabil bir moleküldür.
											Yani bu, 12 ila 16 jenerasyon oluyor.
											Geleceğin havası bazı
hassas özelliklere de sahip.
											Çok ağır.
											Soluduğumuz havadan
ortalama sekiz kat daha ağır.
											Öyle ağır ki, aslında, onu
soluduğunuz zaman, ağzınızdan
											çıkan kelimeler de ağırlaşıyor,
gerçek anlamda çenenizden
											akıyorlar, yere düşüyorlar ve
											çatlakların içerisine giriyorlar.
											Bu, sıvıya benzer
şekilde çalışan bir hava.
									",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
"
","
","
","
",Art made of the air we breathe,Emily Parsons-Lord,10:49,"ancient world,animals,Anthropocene,biosphere,art,dinosaurs,demo,future,environment,history,global issues,nature,life,pollution,performance art,TEDx"
