en,fr,de,title,speaker,duration,tags
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											But we changed all that.
											Because out of the pain of those deaths,
											we saw a social and political movement.
											AIDS galvanized us into action;
											to stand up, to speak up and to act out.
											And it also galvanized
the LGBT movement.
											We knew we were
in a battle for our lives
											because silence equaled death,
											but we changed,
and we made things happen.
											And right now, we have the potential
											to see the end of HIV/AIDS
in our lifetime.
											These changes came in no small part
											by the courageous, yet simple decision
											for people to come out
											to their neighbors,
to their friends, to their families
											and to their coworkers.
									","
											Nous avons changé cela.
											Car de la douleur de ces morts,
											nous avons vu émerger
un mouvement social et politique.
											Le SIDA nous a poussés
à faire quelque chose :
											à résister, à nous exprimer et à agir.
											Il a aussi dynamisé le mouvement LGBT.
											Nous nous battions pour nos vies
											car le silence signifiait la mort
											mais nous avons changé
et fait bouger les choses.
											Actuellement, nous avons le potentiel
											de voir la fin du VIH/SIDA
au cours de notre vie.
											Ces changements non négligeables
											découlent de la décision des gens,
simple mais courageuse,
											de faire leur coming out
											auprès de leurs voisins,
de leurs amis, de leur famille
											et de leurs collègues.
									","
											Doch wir änderten all das,
											denn wir sahen, dass aus 
dem Schmerz all dieser Tode
											eine soziale und politische 
Bewegung entstand.
											AIDS rüttelte uns wach und zwang uns,
											aufzustehen, den Mund 
aufzumachen und zu handeln.
											Auch die LGBT-Bewegung wurde aufgerüttelt.
											Wir wussten, dass es um unser Leben ging,
											denn Schweigen bedeutete den Tod.
											Doch wir änderten das und setzten Dinge um
											und haben jetzt das Potential,
											das Ende von HIV/AIDS zu 
unseren Lebzeiten zu sehen.
											Ermöglicht wurden diese 
Veränderungen nicht zuletzt
											durch die mutige und doch 
simple Entscheidung der Leute,
											sich zu outen,
											vor Nachbarn, Freunden und Familie
											und vor Arbeitskollegen.
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											Years ago, I was a volunteer
for the Names Project.
											This was an effort started
by Cleve Jones in San Francisco
											to show that people who died of AIDS
											had names
											and faces and families
											and people who loved them.
											I still recall unfolding
the AIDS memorial quilt
											on the National Mall
on a brilliant day in October, 1988.
									","
											Il y a des années, j'étais bénévole
pour le Names Project.
											C'était un effort lancé
par Cleve Jones à San Francisco
											pour montrer que les gens morts du SIDA
											avaient un nom,
											un visage, une famille
											et des gens qui les aimaient.
											Je me souviens d'avoir révéler
la courtepointe commémorative du SIDA
											sur National Mall
un beau jour d'octobre 1988.
									","
											Vor Jahren arbeitete ich
als Freiwilliger für das Names Project,
											eine Aktion, die Cleve Jones
in San Francisco ins Leben rief,
											um zu zeigen, dass Menschen,
die an AIDS starben, Namen hatten
											und Gesichter und Familien,
											und Menschen, die sie liebten.
											Ich erinnere mich noch an die Enthüllung
des AIDS-Gedenkbanners
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											So fast forward to 2015.
											The Supreme Court's decision to strike
down the ban on same-sex marriage.
											My husband, Dave, and I walk over
to the steps of the Supreme Court
											to celebrate that decision
with so many other people,
											and I couldn't help but think
how far we came around LGBT rights
											and yet how far we needed to go
around issues of addiction.
									","
											Avance rapide jusqu'en 2015.
											La Cour suprême décide d'abolir
l'interdiction du mariage homosexuel.
											Mon mari, Dave, et moi allons
sur les marches de la Cour suprême
											pour fêter cette décision
avec tant d'autres personnes
											et je n'ai pas pu m'empêcher de penser
au chemin parcouru pour les droits LGBT
											et au chemin qu'il reste à parcourir
pour les problèmes de dépendance.
									","
											im National Mall Park, an einem 
strahlenden Tag im Oktober 1988.
											Wir spulen vor ins Jahr 2015,
											zur Aufhebung des Verbotes 
der gleichgeschlechtlichen Ehe.
											Mein Mann Dave und ich gingen 
zum obersten Gerichtshof,
											um diese Entscheidung mit 
vielen anderen Menschen zu feiern.
											Unwillkürlich dachte ich daran, wie weit 
wir es mit LGBT-Rechten gebracht hatten
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											When I was nominated
by President Obama
											to be his Director of Drug Policy,
											I was very open about my recovery
and about the fact that I was a gay man.
											And at no point during
my confirmation process —
											at least that I know of —
											did the fact that I was a gay man
come to bear on my candidacy
											or my fitness to do this job.
											But my addiction did.
											At one point, a congressional staffer
said that there was no way
											that I was going to be confirmed
by the United States Senate
											because of my past,
											despite the fact that I had been
in recovery for over 20 years,
											and despite the fact
											that this job takes a little bit
of knowledge around addiction.
									","
											Quand le président Obama m'a nommé
											directeur de sa politique antidrogue,
											j'ai été ouvert sur mon rétablissement
et le fait que j'étais homosexuel.
											Jamais durant le processus
de confirmation —
											à ce que je le sache —
											le fait que je sois un homme gay
n'a pesé sur ma candidature
											ou mon aptitude à faire ce travail.
											Mais mon action a compté.
											A un moment, un membre du personnel
du Congrès a dit qu'en aucun cas
											je n'allais être accepté
par le Sénat des États-Unis
											du fait de mon passé,
											malgré le fait que j'étais
en réhabilitation depuis plus de 20 ans
											et malgré le fait
											que ce travail nécessite
quelques connaissances sur la dépendance.
									","
											und wie weit der Weg für den Umgang
mit Suchtproblemen noch war und ist.
											Als ich von Präsident Obama
											zum Leiter des Amtes für 
Drogenpolitik ernannt wurde,
											ging ich sehr offen mit meiner Sucht
und meiner Sexualität um.
											Während des Bestätigungsverfahrens wurde,
											zumindest meines Wissens nach,
											meine Sexualität nie zum Problem 
für meine Kandidatur
											oder meine Eignung für den Job.
											Meine Sucht hingegen schon.
											Ein Kongressmitglied sagte einmal,
es wäre völlig ausgeschlossen,
											dass ich vom US-Senat 
akzeptiert werden würde,
											aufgrund meiner Vergangenheit,
											ungeachtet der Tatsache, dass ich 
seit über 20 Jahren trocken war
											und ungeachtet dessen, dass dieser Job
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											(Laughter)
									","
											(Rires)
									","
											ein klein wenig Erfahrung
mit Sucht erfordert.
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											So, you know, this is the stigma
											that people with
substance use disorders
											face every single day,
											and you know, I have to tell you
											it's still why I'm more comfortable
coming out as a gay man
											than I am as a person
with a history of addiction.
									","
											C'est le stigmate
											auquel font face au quotidien
											les gens ayant des problèmes
de consommation de substances
											et je dois vous dire
											que je suis encore plus à l'aise
à dire que je suis gay
											qu'à dire que j'ai
des antécédents de dépendance.
									","
											(Lachen)
											Sie sehen, das ist das Stigma,
											das Leute mit Suchtprobleme
tagtäglich begleitet
											und ich muss Ihnen sagen:
											Es ist für mich immer noch leichter,
mich als homosexuell zu outen,
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											Nearly every family in America
is affected by addiction.
											Yet, unfortunately, too often,
it's not talked about openly and honestly.
											It's whispered about.
											It's met with derision and scorn.
											We hear these stories,
time and time again, on TV, online,
											we hear it from public officials,
and we hear it from family and friends.
											And those of us with an addiction,
we hear those voices,
											and somehow we believe that we are
less deserving of care and treatment.
											Today in the United States,
only one in nine people
											get care and treatment for their disorder.
											One in nine.
											Think about that.
									","
											En Amérique, presque toutes les familles
sont touchées par la dépendance.
											Malheureusement, trop souvent
											on n'en parle pas
ouvertement, honnêtement.
											On chuchote à ce sujet.
											C'est pris à la dérision ou méprisé.
											Nous entendons de telles histoires
à répétition à la télé, en ligne,
											de la part des autorités publiques,
de notre famille et nos amis.
											Et pour ceux qui sont dépendants,
nous entendons ces voix
											et, d'une manière ou d'une autre, croyons
ne pas mériter de soins ou de traitement.
											Aujourd'hui aux États-Unis,
seule une personne sur neuf
											reçoit des soins et un traitement
pour sa maladie.
											Une sur neuf.
											Réfléchissez-y.
									","
											als mich zu meiner Sucht-
vergangenheit zu bekennen.
											Nahezu jede Familie in Amerika
ist von Sucht betroffen.
											Doch bedauerlicherweise wird zu oft nicht 
offen und ehrlich darüber gesprochen.
											Man flüstert, man verspottet 
und verachtet Betroffene.
											Wir hören solche Geschichten immer 
wieder, im Fernsehen, im Internet,
											wir hören sie von Amtsträgern,
von Familie und Freunden.
											und jene unter uns mit Suchtproblemen
hören diese Stimmen,
											und irgendwie denken wir, dass wir Pflege 
und Behandlung weniger verdienen.
											In den USA erhält derzeit nur 
eine von neun betroffenen Personen
											Pflege und Behandlung für ihre Erkrankung.
											Eine von neun. Denken Sie darüber nach.
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											Generally, people with other diseases
get care and treatment.
											If you have cancer, you get treatment,
											if you have diabetes, you get treatment.
											If you have a heart attack,
											you get emergency services,
and you get referred to care.
											But somehow people with addiction
have to wait for treatment
											or often can't get when they need it.
											And left untreated, addiction
has significant, dire consequences.
											And for many people
that means death or incarceration.
											We've been down that road before.
									","
											Les gens ayant d'autres maladies
reçoivent des soins, un traitement.
											Si vous avez un cancer, vous êtes traité.
											Si vous avez du diabète, vous êtes traité.
											Si vous avez un infarctus,
											vous allez aux urgences
et vous êtes soigné.
											Mais les gens dépendants
doivent attendre un traitement
											ou ne le reçoivent pas
quand ils en ont besoin.
											Si elle n'est pas traitée, une dépendance
a des conséquences significatives, graves.
											Pour beaucoup, cela signifie
la mort ou l'incarcération.
											Nous avons déjà essayé cela.
									","
											Leute mit anderen Krankheiten 
werden für gewöhnlich behandelt.
											Haben Sie Krebs, werden Sie behandelt,
											haben Sie Diabetes, werden Sie behandelt,
											haben Sie einen Herzinfarkt,
											werden Sie notversorgt und danach
zur weiteren Pflege überwiesen.
											Suchtkranke müssen aus irgendeinem Grund 
auf ihre Behandlung warten
											oder bekommen häufig keine,
wenn sie sie brauchen.
											Bleibt sie unbehandelt, hat die Sucht 
erhebliche, schlimme Folgen.
											Für viele Menschen bedeutet sie 
den Tod oder Inhaftierung.
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											For too long our country felt
											like we could arrest our way
out of this problem.
											But we know that we can't.
											Decades of scientific research has shown
											that this is a medical issue —
											that this is a chronic medical condition
											that people inherit
and that people develop.
									","
											Trop longtemps notre pays a cru
											pouvoir régler le problème
par des arrestations.
											Cela ne fonctionne pas.
											Des décennies de recherche scientifique
ont montré
											que c'est un problème médical —
											c'est une maladie médicale chronique
											dont les gens héritent
ou qu'ils développent.
									","
											Das haben wir alles schon erlebt.
											Zu lange schon denkt unser Land,
											wir könnten dieses Problem in 
unseren Gefängnissen wegsperren.
											Doch wir wissen, das können wir nicht.
											Jahrzehnte an Forschung zeigen,
											dass dies ein medizinisches Problem ist,
											ein chronisches, medizinisches Leiden,
									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											So the Obama administration
has taken a different tack on drug policy.
											We've developed and implemented
a comprehensive plan
											to expand prevention services,
treatment services,
											early intervention and recovery support.
											We've pushed criminal justice reform.
											We've knocked down barriers
to give people second chances.
											We see public health and public safety
officials working hand in hand
											at the community level.
											We see police chiefs across the country
guiding people to treatment
											instead of jail and incarceration.
											We see law enforcement
and other first responders
											reversing overdoses with naloxone
to give people a second chance for care.
											The Affordable Care Act
is the biggest expansion
											of substance use disorder
treatment in a generation,
											and it also calls for the integration
of treatment services within primary care.
											But fundamentally,
all of this work is not enough.
											Unless we change the way
that we view people with addiction
											in the United States.
									","
											L'administration d'Obama a abordé
différemment la politique antidrogue.
											Nous avons développé
et implémenté un plan global
											pour étendre les services
de prévention, de traitement,
											l'intervention anticipée,
le soutien à la désintoxication.
											Nous avons réformé la justice pénale,
											éliminé les obstacles
à l'obtention d'une seconde chance.
											Les responsables de la santé
et de la sécurité publiques
											travaillent ensemble
à l'échelle communautaire.
											Les chefs de la police
guident les gens vers un traitement
											plutôt que vers la prison.
											Les forces de l'ordre
et les premiers intervenants
											inversent les overdoses
avec de la naloxone
											pour offrir aux gens
une deuxième chance aux soins.
											L'Affordable Care Act
est la plus grande expansion
											du traitement des troubles de consommation
de substances de la génération
											et il appelle à l'intégration des services
de traitement aux premiers soins.
											Fondamentalement,
tout ce travail ne suffit pas.
											A moins que nous ne changions
notre vision de la dépendance
											aux États-Unis.
									","
											das Menschen erben und entwickeln.
											Die Obama-Regierung hat daher 
einen neuen Ansatz in der Drogenpolitik.
											Wir haben einen umfassenden Plan
erstellt und umgesetzt,
											der Präventions- und 
Behandlungsleistungen,
											Frühinterventionen und Unterstützung 
bei der Genesung erweitert.
											Wir haben eine Strafrechtsreform forciert.
											Wir haben Barrieren gebrochen,
um Leuten zweite Chancen zu geben.
											Gesundheits- und Sicherheitsbeamte
											arbeiten auf kommunaler Ebene zusammen.
											Polizeichefs führen Betroffen 
landesweit einer Behandlung zu,
											anstatt sie im Gefängnis wegzusperren.
											Polizeibeamte und andere Ersthelfer
											machen mit Naloxon Überdosen rückgängig, 
damit Betroffene behandelt werden können.
											Der Affordable Care Act 
ist die größte Erweiterung,
											die es seit Langem für die Behandlung 
von Suchtkrankheiten gab.
											Er verlangt auch nach der Einbindung 
von Behandlungen in die Grundversorgung.
											Doch all diese Arbeit reicht
im Grunde genommen noch nicht aus
											solang wir nicht die Art und Weise ändern,

									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
											Years ago when I finally
understood that I had a problem
											and I knew that I needed help,
											I was too afraid to ask for it.
											I felt that people would think
I was stupid, that I was weak-willed,
											that I was morally flawed.
											But I talk about my recovery
because I want to make change.
											I want us to see that we need to be open
and candid about who we are
											and what we can do.
											I am public about my own recovery
											not to be self-congratulatory.
											I am open about my own recovery
to change public opinion,
											to change public policy
											and to change the course of this epidemic
and empower the millions of Americans
											who struggle with this journey
											to be open and candid
about who they are.
											People are more than their disease.
											And all of us have the opportunity
to change public opinion
											and to change public policy.
									","
											Il y a des années, quand j'ai fini
par comprendre que j'avais un problème
											et que j'avais besoin d'aide,
											j'ai eu trop peur de demander.
											J'avais l'impression que les gens
me trouveraient stupide, sans volonté,
											manquant de moral.
											Mais je parle de ma réhabilitation
car je veux changer les choses.
											Je veux que nous voyons qu'il nous faut
être ouverts, sincères sur notre identité
											et ce que nous pouvons faire.
											Je parle publiquement de ma réhabilitation
											non pas pour m'en féliciter.
											Je parle publiquement de ma réhabilitation
pour changer l'opinion publique,
											pour changer la politique publique,
											pour changer le cours de cette épidémie,
responsabiliser les millions d'Américains
											qui luttent durant ce voyage
											vers l'ouverture et la sincérité
quant à qui ils sont.
											Les gens sont plus que leur maladie.
											Nous avons tous l'opportunité
de changer l'opinion publique
											et de changer la politique publique.
									","
											wie wir Menschen mit Suchtprobleme
in den Vereinigten Staaten wahrnehmen.
											Als ich vor Jahren endlich verstand,
dass ich ein Problem hatte
											und wusste, dass ich Hilfe brauchte,
											hatte ich zu viel Angst, danach zu fragen.
											Ich hatte das Gefühl, man würde
mich für dumm, willensschwach
											und moralisch unterlegen halten.
											Doch ich rede über meinen Genesungsweg,
weil ich etwas verändern will.
											Ich will, dass wir sehen, dass wir offen
und ehrlich dazu stehen müssen,
											wer wir sind und was wir tun können.
											Ich bekenne mich öffentlich 
zu meinem Suchtproblem,
											nicht aus Selbstbeweihräucherung,
											sondern um die öffentliche 
Meinung zu ändern,
											um die öffentliche Politik
											und den Verlauf dieser Epidemie zu ändern
und Millionen von Amerikaner zu ermutigen,
											die mit diesem Weg kämpfen,
											offen und ehrlich damit 
umzugehen, wer sie sind.
											Die Menschen sind mehr als ihre Krankheit.
											Und wir alle haben die Möglichkeit,

									",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
"
","
","
",Addiction is a disease. We should treat it like one,Michael Botticelli,10:44,"addiction,communication,humanity,community,disease,government,identity,policy,law,public health,social change,self,society,TEDx,HIV,LGBT"
