en,pt,fr,tr,title,speaker,duration,tags
"
											CA: Which of you was the key instigator here,
											or was it symmetrical?
											Bill Gates: Well, I think we were excited
											that there'd be a phase of our life
											where we'd get to work together
											and figure out how to give this money back.
											At this stage, we were talking about the poorest,
											and could you have a big impact on them?
											Were there things that weren't being done?
											There was a lot we didn't know.
											Our naïveté is pretty incredible,
											when we look back on it.
											But we had a certain enthusiasm
											that that would be the phase,
											the post-Microsoft phase
											would be our philanthropy.
									","
											CA: Qual de vocês foi 
o principal instigador?
											Ou foi ideia de ambos?
											Bill Gates: Scho que estávamos animados
											de que haveria uma fase da nossa vida
											em que trabalharíamos juntos
											e descobriríamos como devolver
esse dinheiro à sociedade.
											Nessa fase, estávamos 
a falar dos mais pobres,
											de como poderíamos causar
um grande impacto neles.
											O que é que não estava a ser feito?
											Havia muitas coisas que não sabíamos.
											A nossa ingenuidade era inacreditável,
											quando olhamos para o passado.
											Mas tínhamos um certo entusiasmo
											de que aquela época seria a fase
											— a fase pós-Microsoft —
											da nossa filantropia.
									","
											CA : Qui d'entre vous a été 
le principal instigateur ?
											Ou était-ce symétrique entre vous ?
											Bill Gates : Je pense que 
nous étions enthousiastes
											d'être à une phase de notre vie
											où nous allions travailler ensemble
											à trouver un moyen de rendre cet argent.
											A ce stade, nous parlions des plus pauvres,
											pouvions-nous avoir un impact sur eux ?
											Qu'est-ce qui ne se faisait pas ?
											Nous ignorions beaucoup de choses.
											Notre naïveté était assez incroyable,
lorsqu'on y pense.
											Mais nous étions enthousiastes,
											nous savions que le moment était venu,
											que l'après-Microsoft
											serait notre philanthropie.
									","
											CA: Burada tetikleyici rolü 
oynayan hanginizdi?
											Yoksa eşit seviyede miydi?
											Bill Gates: Yani, sanırım hayatımızda
											bu parayı nasıl geri vereceğimizi
											bulmak için birlikte çalışacağımız
											bir dönem olacağı için heyecanlıydık.
											O dönemde yoksul insanlardan 

											ve onlara büyük bir etkide bulunup
											bulunamayacağımızdan bahsediyorduk.
											Yapılmayan şeyler var mıydı?
											Bilmediğimiz bir çok şey vardı.
											Geri dönüp bakarsak söyleyebiliriz ki,
											inanılmaz derecede naiftik.
											Ama bir heyecanımız vardı:
											Microsoft'dan sonraki dönemde
											yapacağımız hayırlar.
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											MG: Which Bill always thought was going to come
											after he was 60,
											so he hasn't quite hit 60 yet,
											so some things change along the way.
									","
											MG: Bill pensava que 
essa fase seria aos 60 anos
											mas ele ainda não tem 60.
											Portanto, há coisas que mudam entretanto.
									","
											MG : Ce que Bill avait toujours imaginé
											après ses 60 ans,
											mais il n'a pas encore 60 ans,
											donc certaines choses changent en route.
									","
											MG: Ki Bill bunun her zaman
											60 yaşından sonra hayata 
geçeceğini düşünüyordu.
											Henüz 60 da olmadı.
											Yani bazı şeyler yola 
çıktıktan sonra değişebiliyor.
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											CA: So it started there, but it got accelerated.
											So that was '93, and it was '97, really,
											before the foundation itself started.
									","
											CA: Tudo começou aí,
mas depois acelerou.
											Isso foi em 1993.
											Mas só em 1997 é que a fundação começou.
									","
											CA : C'était le début, 
mais ça s'est accéléré.
											C'était en 1993, mais ce n'est
qu'en 1997
											que la fondation 
a vu le jour.
									","
											CA: Yani her şey orada 
başladı ve hız kazandı.
											93'te, hatta daha doğrusu 97'de,
											kuruluş başlamadan önce.
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											MA: Yeah, in '97, we read an article
											about diarrheal diseases killing
so many kids around the world,
											and we kept saying to ourselves,
											""Well that can't be.
											In the U.S., you just go down to the drug store.""
											And so we started gathering scientists
											and started learning about population,
											learning about vaccines,
											learning about what had worked and what had failed,
											and that's really when we got going,
											was in late 1998, 1999.
									","
											MA: Sim, em 1997 lemos um artigo
											sobre a diarreia que causava 
a morte de crianças no mundo inteiro,
											e pensámos:
											""Não é possível.
											""Nos EUA, basta ir à farmácia.""
											Começámos a reunir cientistas
											e começámos a estudar a população,
											as vacinas,
											o que havia funcionado
e o que havia falhado.
											Foi então que começámos.
											Foi no fim de 1998, início de 1999.
									","
											MA : Oui, en 1997, 
nous avions lu un article
											sur les maladies diarrhéiques qui tuaient 
tant d'enfants dans le monde,
											et nous nous disions :
											« Il ne peut pas en être ainsi.
											Aux Etats-Unis, on va à la pharmacie. »
											Nous avons commencé à 
rassembler des scientifiques
											et à nous renseigner sur la population,
											sur les vaccins,
											sur ce qui avait marché 
et ce qui avait échoué,
											c'est vraiment là que nous avons débuté,
											à la fin des années 1998, 1999.
									","
											MG: Evet, 97'de dünyada 
bir çok çocuğu öldüren
											ishal hastalıkları ile
ilgili bir yazı okuduk.
											Ve kendimize sürekli şunu söylüyorduk:
											''Bu gerçek olamaz.
											ABD'de sadece
eczaneye gidersin ve geçer.""
											Sonra bilim adamları toplamaya başladık
											ve nüfus, aşılar,
											işe yaramış ve yaramamış
											yöntemler hakkında öğrenmeye başladık.
											Tam da bu zaman
hareket etmeye başlamıştık,
											1998 sonları ve 1999 gibi.
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											CA: So, you've got a big pot of money
											and a world full of so many different issues.
											How on Earth do you decide what to focus on?
									","
											CA: Vocês tinham muito dinheiro
											e um mundo com muitos problemas diferentes.
											Como é que decidiram o que escolher?
									","
											CA : Vous avez donc une grosse tirelire
											et un monde plein de problèmes différents.
											Comment décidez-vous 
sur quoi vous concentrer ?
									","
											CA: Yüklü miktarda paranız var
											ve bir sürü farklı sorunla 
dolu bir dünya var.
											Ne üzerine odaklanacağınıza 
nasıl karar verdiniz?
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											BG: Well, we decided that we'd pick two causes,
											whatever the biggest inequity was globally,
											and there we looked at children dying,
											children not having enough nutrition to ever develop,
											and countries that were really stuck,
											because with that level of death,
											and parents would have so many kids
											that they'd get huge population growth,
											and that the kids were so sick
											that they really couldn't be educated
											and lift themselves up.
											So that was our global thing,
											and then in the U.S.,
											both of us have had amazing educations,
											and we saw that as the way that the U.S.
											could live up to its promise of equal opportunity
											is by having a phenomenal education system,
											and the more we learned, the more we realized
											we're not really fulfilling that promise.
											And so we picked those two things,
											and everything the foundation does
											is focused there.
									","
											BG: Bom, decidimos escolher duas causas,
											em que houvesse 
maior injustiça a nível global.
											Vimos ali crianças a morrer,
											crianças que não tinham 
nutrição suficiente para se desenvolver,
											e países que estavam parados,
											porque a mortalidade era altíssima.
											Os pais tinham tantos filhos
											que o crescimento populacional era enorme.
											Aquelas crianças estavam tão doentes
											que não podiam ser educadas
											e não podiam sair dali.
											Foi essa a nossa causa global.
											Nos EUA, nós dois tivemos 
uma educação excelente.
											Vimos que os EUA só podem cumprir
											a promessa de oportunidades iguais
											tendo um sistema excecional de educação.
											Quanto mais aprendíamos, mais percebíamos
											que não estávamos a cumprir essa promessa.
											Assim, escolhemos essas duas coisas.
											Tudo que a fundação faz
											está concentrado nesses dois pontos.
									","
											BG : Nous avions décidé 
de choisir deux causes,
											quelle que soit la plus 
grande iniquité mondiale,
											et nous avons choisi 
la mortalité infantile,
											les carences alimentaires 
pour leur développement,
											et les pays vraiment mal en point,
											parce qu'avec ce niveau de mortalité,
											et avec les parents ayant tant d'enfants,
											les supercroissances démographiques,
											les enfants étaient tellement malades
											qu'ils ne recevaient pas d'éducation
											et ne pouvaient pas s'en sortir.
											C'était notre cible globale.
											Ensuite aux Etats-Unis,
											nous avions tous les deux reçu
une excellente éducation
											et nous avons vu cela 
comme un moyen pour les Etats-Unis
											de tenir leur promesse 
d'égale opportunité
											à travers un système éducatif 
de grande ampleur.
											Plus nous en apprenions, 
plus nous prenions conscience
											que nous ne tenions pas cette promesse.
											Nous avons donc choisi ces deux choses,
											et tout ce que fait la fondation
											est concentrée sur cela.
									","
											BG: İki konu seçmeye karar verdik.
											Küresel açıdan eşitsizliğe 
ne sebep oluyorsa.
											Orada ölen çocukları gördük,
											büyümek için yeterli 
besine ulaşamayan çocuklar.
											Bu ülkeler çok çaresizdi.
											Çünkü ölüm oranları yüksekti
											ve ailelerin çok çocuk sahibi olması
											ciddi bir nüfus artışı getiriyordu
											ve çocuklar o kadar hastaydı ki,
											eğitim verilebilecek durumda değillerdi,
											kendilerini kaldıramıyorlardı.
											Bu konu bizim küresel konumuzdu.
											ABD'de ise,
											ikimiz de inanılmaz bir eğitim almıştık,
											ve gördük ki ABD'nin eşit fırsat
											sözünü tutabilmesi için olağanüstü
											bir eğitim sistemi olması gerekiyor.
											Daha çok öğrendikçe fark ettik ki,
											biz bu sözü gerçekleştiremiyoruz.
											Dolayısıyla seçtiğimiz iki konu bunlardı.
											Kuruluşun yaptığı herşey
											buna odaklıydı.
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											CA: So, I asked each of you to pick an image
											that you like that illustrates your work,
											and Melinda, this is what you picked.
											What's this about?
									","
											CA: Eu pedi-vos que escolhessem uma imagem
											que achassem que ilustram o vosso trabalho,
											Melinda, esta foi a que você escolheu.
											Fale um pouco sobre ela.
									","
											CA : Je vous ai demandé
de choisir chacun une image
											que vous aimez, pour 
illustrer votre travail.
											Melinda, 
voici ce que vous avez choisi.
											De quoi s'agit-il il?
									","
											CA: İkinizden de işinizi tanıtan
											birer resim seçmenizi istedim.
											Melinda, bu senin seçtiğin.
											Bu ne ile ilgili?
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											MG: So I, one of the things I love to do when I travel
											is to go out to the rural areas and talk to the women,
											whether it's Bangladesh, India,
lots of countries in Africa,
											and I go in as a Western woman without a name.
											I don't tell them who I am. Pair of khakis.
											And I kept hearing from women,
											over and over and over, the more I traveled,
											""I want to be able to use this shot.""
											I would be there to talk to them
about childhood vaccines,
											and they would bring the conversation around to
											""But what about the shot I get?""
											which is an injection they were
getting called Depo-Provera,
											which is a contraceptive.
											And I would come back and
talk to global health experts,
											and they'd say, ""Oh no, contraceptives
											are stocked in in the developing world.""
											Well, you had to dig deeper into the reports,
											and this is what the team came to me with,
											which is, to have the number one thing
											that women tell you in Africa they want to use
											stocked out more than 200 days a year
											explains why women were saying to me,
											""I walked 10 kilometers without
my husband knowing it,
											and I got to the clinic, and there was nothing there.""
											And so condoms were stocked in in Africa
											because of all the AIDS work that the U.S.
											and others supported.
											But women will tell you over and over again,
											""I can't negotiate a condom with my husband.
											I'm either suggesting he has AIDS or I have AIDS,
											and I need that tool because then I can space
											the births of my children, and I can feed them
											and have a chance of educating them.""
									","
											MG: Uma das coisas 
que adoro fazer quando viajo
											é ir às zonas rurais 
e falar com as mulheres,
											seja em Bangladesh, na Índia,
nos longínquos países em África.
											Apareço como uma mulher ocidental anónima.
											Não digo quem sou. Vou de calças de caqui.
											Estava sempre a ouvir as mulheres,
											inúmeras vezes, em cada viagem:
											""Quero usar aquela injeção.""
											Começava a conversar 
com elas sobre vacinas infantis
											e elas voltavam à mesma:
											""Mas, e a injeção que recebi?""
											Era uma injeção que lhes davam, 
chamada Depo-Provera
											um contracetivo.
											Vim-me embora e conversei
com especialistas de saúde global.
											Eles disseram: ""Os contracetivos
											""são enviados para os países
em desenvolvimento.""
											Foi preciso pesquisar nos relatórios,
											e a equipa acabou por me trazer isto:
											quando uma coisa que as mulheres 
em África querem usar
											está esgotada durante
mais de 200 dias no ano
											percebe-se porque é que 
as mulheres me diziam:
											""Eu caminhei 10 km sem o meu marido saber,
											""cheguei à clínica, e não havia lá nada.""
											Também havia preservativos 
armazenados em África,
											por causa do trabalho 
relacionado com a SIDA
											que os EUA e outros países apoiavam.
											Mas as mulheres repetiam-me sempre:
											""Não posso convencer o meu marido
a usar um preservativo.
											""Nem que lhe diga que ele tem SIDA 
ou que eu tenho SIDA,
											""e preciso dessa injeção,
porque assim posso espaçar
											""os nascimentos dos meus filhos,
posso alimentá-los
											""e ter hipótese de educá-los.""
									","
											MG : L'une des choses que 
j'adore faire quand je voyage,
											c'est aller dans les zones rurales 
et parler aux femmes,
											que ce soit au Bangladesh, 
en Inde, en Afrique,
											et j'y vais en tant que 
femme occidentale lambda.
											Je ne leur dis pas qui je suis. 
En pantalons kakis.
											Et les femmes me disent constamment,
											toujours et encore, 
à chaque voyage :
											« Je veux pouvoir utiliser 
cette seringue. »
											Je leur parle de vaccins 
pour les enfants,
											et elles ramènent la conversation 
à la question :
											« Qu'en est-il de l'injection 
que moi je reçois ? »
											Il s'agissait de l'injection 
de Depo-Provera,
											un contraceptif.
											En rentrant, je parle à 
des experts en santé mondiale,
											et ils me disent : 
« Oh, non, les contraceptifs
											sont en stock dans les pays 
en développement. »
											On a dû fouiller dans les rapports,
											et voici ce que l'équipe m'a montré,
											la première chose
											que les femmes en Afrique 
veulent utiliser
											est hors stock 200 jour par an
											ce qui explique pourquoi 
les femmes me disaient :
											« J'ai marché 10 kilomètres 
sans que mon mari le sache,
											je suis arrivée à la clinique, 
et il n'y avait rien là-bas. »
											Les préservatifs 
sont en stock en Afrique
											à cause de l'aide pour le SIDA 
que les Etats-Unis
											et d'autres apportent.
											Mais les femmes vous diront 
encore et encore :
											« Un préservatif n'est pas négociable 
avec mon mari.
											Je suggère soit qu'il a le SIDA, 
soit que j'ai le SIDA,
											et j'ai besoin de ce moyen pour espacer
											les naissances de mes enfants, 
pour les nourrir,
											et leur donner une chance 
d'être éduqués. »
									","
											MG: Benim gezerken
yapmayı sevdiğim şeylerden biri
											kırsal kesime gidip
oradaki kadınlarla konuşmak.
											Bangladeş olsun, Hindistan 
veya bir çok Afrika ülkesi;
											oralara isimsiz bir batılı 
kadın olarak gidiyorum.
											Onlara kim olduğumu söylemiyorum. 
Bej pantolonumla geziyorum.
											Dolaştıkça kadınlardan aynı şeyi
											tekrar tekrar duyuyorum.
											''Bu aşıdan olabilmek istiyorum.''
											Orada onlarla çocuk aşıları 
üzerine konuşmak için giderim
											ve onlar konuyu hep aynı yere getirirler
											''Ya benim olacağım aşı?''
											Bahsettikleri iğne 'Depo-Provera'.
											Bir doğum kontrol hapı.
											Geri döndüğümde sağlık
uzmanları ile konuşurdum
											ve onlar da derlerdi ki ''Yo hayır,
											doğum kontrol hapları hep
gelişen dünya ülkelerinde.''
											Raporların derinine
inmek gerekiyordu
											ve ekip bana bu sonuçlarla geldi.
											Yılda 200 gün stokta olan ve
											Afrikadaki kadınların en çok kullanmak
											istediklerini söyledikleri şey için
											''Eşimin haberi olmadan 
on kilometre yürüdüm,
											kliniğe vardım ve orası boştu.''
											demelerini açıklıyorlardı.
											Amerika'nın ve diğer ülkelerin
											desteklediği AIDS kampanyalarından dolayı
											Afrika'da kondomlar stoklanmıştı.
											Ama kadınlar size tekrar tekrar
aynı şeyleri söyleyeceklerdir.
											''Kocama kondom
kullanmayı kabul ettiremem.'
											Kendimin ya da onun AIDS'li
olduğunu ima etmiş oluyorum,
											ama bu hapa ihtiyacım var çünkü
											bu şekilde doğumlar arasında
vakit bırakabilirim ve çocuklarımı
											besleyip, onlara eğitim 
alma şansı verebilirim.''
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											CA: Melinda, you're Roman Catholic,
											and you've often been embroiled
											in controversy over this issue,
											and on the abortion question,
											on both sides, really.
											How do you navigate that?
									","
											CA: Melinda, você é católica romana,
											e já esteve envolvida com frequência
											neste assunto controverso
											e na questão do aborto‚
											de ambos os lados.
											Como é que se movimenta nesse meio?
									","
											CA : Melinda, vous êtes catholique romaine,
											et vous avez souvent été mêlée
											à des controverses sur ce problème,
											et sur la question de l'avortement,
											de la part des deux camps.
											Comment gérez-vous cela ?
									","
											CA: Melinda, sen bir Roman Katoliğisin
											ve bu tartışmalı işin içine uzun zamandır
											karışmış bulunmaktasın.
											Kürtaj konusunda
											cidden iki taraf için de,
											durumu nasıl idare ediyorsun?
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
											MG: Yeah, so I think that's a really important point,
											which is, we had backed away from contraceptives
											as a global community.
											We knew that 210 million women
											were saying they wanted access to contraceptives,
											even the contraceptives we have
here in the United States,
											and we weren't providing them
											because of the political controversy in our country,
											and to me that was just a crime,
											and I kept looking around trying to find the person
											that would get this back on the global stage,
											and I finally realized I just had to do it.
											And even though I'm Catholic,
											I believe in contraceptives
											just like most of the Catholic
women in the United States
											who report using contraceptives,
											and I shouldn't let that controversy
											be the thing that holds us back.
											We used to have consensus in the United States
											around contraceptives,
											and so we got back to that global consensus,
											and actually raised 2.6 billion dollars
											around exactly this issue for women.
											(Applause)
									","
											MG: Acho que esse é
um ponto muito importante.
											Nós tínhamo-nos afastado dos contracetivos
											enquanto sociedade global.
											Sabíamos que 210 milhões de mulheres
											diziam que queriam ter
acesso aos contracetivos,
											até mesmo os contracetivos 
que temos nos EUA.
											Mas não estávamos a fornecer-lhos,
											por causa da controvérsia
política no nosso país.
											Para mim, isso era um crime.
											Continuei a tentar encontrar alguém
											que pudesse voltar a pôr 
esse tema à discussão global.
											Finalmente percebi que 
era eu que tinha de fazer isso.
											Embora eu seja católica,
											acredito em contracetivos,
											da mesma maneira que a maioria
das católicas nos EUA
											dizem usar contracetivos.
											Não podia deixar que essa controvérsia
											fosse a coisa que nos prendia.
											Costumávamos ter um consenso nos EUA
											sobre contracetivos.
											Por isso voltámos a esse consenso global,
											e arrecadámos 2,6 mil milhões de dólares
											em volta do problema dessas mulheres.
											(Aplausos)
									","
											MG : Oui, je pense 
que c'est très important.
											nous avions abandonné les contraceptifs 
en tant que communauté mondiale.
											Nous savions que 210 millions de femmes
											voulaient avoir accès 
aux moyens de contraception,
											même à ceux dont nous disposons 
aux Etats-Unis,
											et nous ne leur donnions pas
											à cause de la controverse politique 
dans notre pays.
											Pour moi c'était un crime.
											J'ai continué à chercher la personne
											qui ramènerait le problème 
sur le devant de la scène.
											J'ai réalisé que je devais le faire.
											Même en étant catholique,
											je crois en la contraception
											comme la plupart des femmes 
catholiques américaines
											qui déclarent utiliser 
la contraception.
											Je ne devrais pas laisser 
cette controverse
											nous retenir d'agir.
											Nous avions un consensus aux Etats-Unis
											sur les contraceptifs.
											Nous sommes donc revenus 
à ce consensus général.
											Nous avons levé 2,6 milliards de dollars
											pour ce problème précis pour les femmes.
											(Applaudissements)
									","
											MG: Bunun gerçekten önemli 
bir nokta olduğunu düşünüyorum;
											küresel bir topluluk olarak doğum kontrol
											haplarından uzaklaştık.
											210 milyon kadının doğum kontrol haplarına
											erişmek istediklerini 
söylediklerini biliyorduk.
											Burada Amerika'daki haplar da olurdu.
											Ama ülkemizdeki
siyasi tartışmalar yüzünden
											onlara bunları temin etmiyorduk.
											Bana göre bu bir suç
											ve bunu uluslararası seviyede
											gündeme getirebilecek birini arıyordum.
											Sonunda bunu kendim
yapmam gerektiğini fark ettim.
											Katolik olmama rağmen
											doğum kontrol haplarını destekliyorum.
											Tıpkı Amerika'da bunları kullanan
											diğer Katolik kadınlar gibi.
											Bu tartışmanın bize
											engel olmasına izin vermemeliydim.
											Amerika'da doğum kontrol hapları
											hakkında fikir birliği vardı
											ve biz de
											küresel bir kamuoyu ile bu konuyla ilgili
											kadınlar için 2.6 milyar dolar topladık.
											(Alkışlar)
									",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
"
","
","
","
",Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,25:00,"activism,business,money,philanthropy"
