en,pt,es,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Now, you might have heard
that we know nothing
											about how the brain and body
give rise to consciousness.
											Some people even say it's beyond
the reach of science altogether.
											But in fact,
											the last 25 years have seen an explosion
of scientific work in this area.
											If you come to my lab
at the University of Sussex,
											you'll find scientists
from all different disciplines
											and sometimes even philosophers.
											All of us together trying to understand
how consciousness happens
											and what happens when it goes wrong.
											And the strategy is very simple.
											I'd like you to think about consciousness
											in the way that we've
come to think about life.
											At one time, people thought
the property of being alive
											could not be explained
by physics and chemistry —
											that life had to be
more than just mechanism.
											But people no longer think that.
											As biologists got on with the job
											of explaining the properties
of living systems
											in terms of physics and chemistry —
											things like metabolism,
reproduction, homeostasis —
											the basic mystery of what life is
started to fade away,
											and people didn't propose
any more magical solutions,
											like a force of life or an élan vital.
											So as with life, so with consciousness.
											Once we start explaining its properties
											in terms of things happening
inside brains and bodies,
											the apparently insoluble mystery
of what consciousness is
											should start to fade away.
											At least that's the plan.
									","
											Vocês devem ter ouvido dizer
que nós não sabemos nada
											sobre como o nosso cérebro e corpo
											dão origem à nossa consciência.
											Algumas pessoas até dizem
que está além do alcance da ciência.
											Mas na realidade,
											nos últimos 25 anos tivemos uma explosão
de trabalhos científicos nessa área.
											Se vocês vierem ao meu laboratório
na Universidade de Sussex,
											encontrarão cientistas das mais
diversas disciplinas
											e algumas vezes, até filósofos.
											Todos nós unidos a tentar entender
como a consciência acontece
											e o que acontece quando não funciona.
											E a estratégia é bastante simples.
											Eu gostaria que vocês pensassem
na consciência
											da forma que pensamos na vida.
											Houve uma altura em que se pensava
que a propriedade de estar vivo
											não poderia ser explicada
pela física ou química
											— aquela vida teria que ser mais
do que apenas um mecanismo.
											Mas as pessoas já não pensam assim.
											Os biólogos ao começarem o trabalho
											de explicar as propriedades
dos sistemas vivos
											em termos de física e química
											— coisas como metabolismo,
reprodução, homeostasia —
											o mistério básico sobre o que é a vida
começou a desaparecer
											e as pessoas não propuseram
mais nenhuma solução mágica,
											como a força da vida ou um ""élan"" vital.
											Então, tendo vida, teria consciência.
											Quando começámos a explicar
as suas propriedades
											em termos de coisas que acontecem
											dentro dos cérebros e dos corpos,
											o aparente mistério insolúvel
do que é a consciência
											deveria começar a desaparecer.
											Pelo menos, esse era o plano.
									","
											Puede que hayan escuchado 
que no sabemos nada
											sobre cómo el cerebro y el cuerpo 
dan lugar a la conciencia.
											Algunas personas incluso dicen que 
está más allá del alcance de la ciencia.
											Pero, de hecho, en los últimos 25 años
											ha habido una explosión 
de trabajo científico en esta área.
											Si vienen a mi laboratorio 
en la Universidad de Sussex,
											verán científicos 
de disciplinas diferentes
											incluso hasta filósofos.
											Juntos tratamos de entender 
cómo ocurre la conciencia
											y lo que sucede cuando sale mal.
											Y la estrategia es muy simple.
											Me gustaría que pensaran en la conciencia
											de igual forma en que 
hemos llegado a pensar en la vida.
											En un tiempo, la gente pensaba 
que la propiedad de estar vivo
											no podría explicarse 
por la física y la química.
											Que la vida tenía que ser algo más 
que un simple mecanismo.
											Pero la gente ya no piensa eso.
											Conforme los biólogos 
siguieron con el trabajo
											de explicar las propiedades 
de los sistemas vivos
											en términos de física y química,
											como metabolismo, 
reproducción, homeostasis...
											el misterio elemental de qué es la vida 
empezó a desvanecerse,
											y la gente ya no propuso 
más soluciones mágicas,
											como una fuerza de vida o una élan vital.
											Así como con la vida, 
así con la conciencia.
											Una vez que comencemos 
explicando sus propiedades
											en términos de cosas que suceden 
dentro de cerebros y cuerpos,
											el misterio aparentemente irresoluble 
de lo que es la conciencia
											debe comenzar a desvelarse.
											Al menos ese es el plan.
									","
											Vous avez peut-être entendu dire
que nous ne savons pas
											comment le corps et le cerveau
engendrent la conscience.
											Certains disent que cette question
sort de l'étendue de la science.
											En réalité, les 25 dernières années
											ont vu une explosion
de travaux scientifiques dans ce domaine.
											Si vous venez dans mon laboratoire
à l'université du Sussex,
											vous trouverez des scientifiques
de disciplines différentes
											et parfois même des philosophes.
											Tous ensemble à essayer de comprendre
comment la conscience se produit
											et ce qui se passe
quand ça tourne mal.
											Notre stratégie est très simple.
											J'aimerais que vous pensiez
à la conscience
											de la même façon
dont nous pensons à la vie.
											À une époque, on croyait
que le fait d'être vivant
											ne pouvait pas être expliqué
par la physique et la chimie —
											que la vie devait être plus
qu'un simple mécanisme.
											Personne ne pense plus ainsi.
											Les biologistes se sont attelés
											à expliquer les propriétés
des systèmes vivants
											en termes scientifiques
et chimiques —
											des choses comme le métabolisme,
la reproduction, l'homéostasie —
											le mystère élémentaire de la vie
a commencé à disparaître
											et on n'a plus proposé
de solutions magiques,
											comme une force de la vie
ou un élan vital.
											C'est pareil avec la conscience.
											Une fois que nous expliquons
ses propriétés
											en termes d'évènements à l'intérieur
de nos cerveaux et de nos corps,
											le mystère a priori insoluble
de la conscience
											devrait commencer à disparaître.
											C'est du moins ce qui est prévu.
									","
											Beynin ve bedenin
bilinç oluşumundaki rolü hakkında
											hiçbir şey bilmediğimizi duymuşsunuzdur.
											Hatta bazıları, bilincin bilimi tamamen
aşan bir konu olduğunu bile söyler.
											Fakat son 25 yılda,
											bu alanda bilimsel
çalışma patlaması yaşandı.
											Sussex Üniversitesindeki
laboratuvarıma yolunuz düşerse,
											her alandan bilim insanı
											ve hatta filozof bile görebilirsiniz.
											Her birimiz bilincin nasıl işlediğini
ve terslik çıktığında neler olduğunu
											idrak etmeye çalışıyoruz.
											Taktiğimiz oldukça basit.
											Bilinci, hayatı düşündüğümüz şekilde
											düşünmenizi istiyorum.
											Zamanında insanlar, yaşıyor olmanın
fizik veya kimya ile açıklanamayacak
											bir boyut taşıdığını düşünüyorlardı,
											bundandır ki hayat bir
mekanizmadan ibaret olamazdı.
											İnsanlar artık böyle düşünmüyor.
											Biyologlar, canlıların
											metabolizma, üreme, homeostaz gibi
											fiziki ve kimyevi niteliklerini
											açıklamaya başladıkça,
											hayatın ne ifade ettiği
temel gizemi, yok olmaya başladı
											ve insanlar, yaşamı elinde
tutan güç veya élan vital gibi
											büyülü cevaplar bulmayı bıraktılar.
											Bilinçte olduğu gibi,
hayat için de aynı şekilde.
											Beynimizde ve vücudumuzdaki
											işleyiş özellikleri
gün ışığına çıkmaya başlandığında,
											bilincin ne olduğuna dair
sözde çözülemeyen gizem,
											açığa kavuşmaya başlamış oluyor.
											Beklenti bu şekilde.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											So let's get started.
											What are the properties of consciousness?
											What should a science
of consciousness try to explain?
											Well, for today I'd just like to think
of consciousness in two different ways.
											There are experiences
of the world around us,
											full of sights, sounds and smells,
											there's multisensory, panoramic,
3D, fully immersive inner movie.
											And then there's conscious self.
											The specific experience
of being you or being me.
											The lead character in this inner movie,
											and probably the aspect of consciousness
we all cling to most tightly.
											Let's start with experiences
of the world around us,
											and with the important idea
of the brain as a prediction engine.
									","
											Então, vamos começar.
											Quais são as propriedades da consciência?
											O que uma ciência da consciência
deveria tentar explicar?
											Bom, por hoje eu só quero
pensar na consciência
											em duas formas distintas.
											Há experiências do mundo
à nossa volta,
											cheio de visões, sons e cheiros,
											há o filme interno multissensorial,
panorâmico em 3D,
											totalmente imersivo.
											E depois há a consciência do ""eu"".
											A experiência específica
de ser ""eu"" ou serem vocês.
											A personagem principal
desse filme interior
											e, provavelmente,
o aspeto da consciência
											ao qual nos apegamos ao máximo.
											Vamos começar com experiências
do mundo à nossa volta,
											e com a importante ideia do cérebro como
ferramenta de previsão.
									","
											Entonces empecemos.
											¿Cuáles son las propiedades 
de la conciencia?
											¿Qué debería intentar explicar 
una ciencia de la conciencia?
											Hoy solo me gustaría pensar 
en la conciencia de dos formas diferentes.
											Hay experiencias del mundo que nos rodea,
											lleno de vistas, sonidos y aromas,
											existe una panorámica multisensorial, 
3D, una película interior inmersiva.
											Y luego está el yo consciente.
											La experiencia específica 
de ser tú o ser yo.
											El protagonista de esta película interior,
											y quizá el aspecto de la conciencia al que 
todos se aferran más estrechamente.
											Comencemos con las experiencias 
del mundo que nos rodea,
											y con la idea importante del cerebro 
como motor de predicción.
									","
											Commençons.
											Quelles sont les propriétés
de la conscience ?
											Que devrait expliquer
une science de la conscience ?
											Aujourd'hui, j'aimerais penser
à la conscience de deux façons.
											Nous avons les expériences
du monde autour de nous,
											pleines de visions, de sons et d'odeurs,
											un film intérieur en 3D, multi-sensoriel,
panoramique, complètement immersif.
											Puis nous avons le moi conscient.
											L'expérience spécifique
d'être vous ou d'être moi.
											Le personnage principal
dans ce film intérieur
											est l'aspect de la conscience
auquel nous nous accrochons le plus.
											Commençons avec les expériences du monde
											et avec l'idée importante du cerveau
en tant qu'engin de prédiction.
									","
											O hâlde başlayalım.
											Bilincin nitelikleri nelerdir?
											Bilinç bilimi neye cevap aramaya çalışır?
											Günümüzde, bilinci iki farklı şekilde
düşünmeyi tercih ediyorum.
											Görüş, ses, koku ile dolu
											birçok dünyevi deneyimimiz var,
											çok duyulu, genel görünümlü, üç boyutlu,
tamimiyle sarmal iç filmimiz var.
											Bir yanda da bilinçli yanımız var.
											''Sen'' veya ''ben''
hissi veren o özel deneyim.
											İçimizdeki bu filmin başrolü olma hissi
											ve muhtemelen bilincin hepimizin
en sıkıca tutunduğu bir niteliği bu.
											Dünyevi deneyimlerimizle
konuya başlayalım
											ve beynin tahmin makinesi
olduğu önemli fikriyle.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Imagine being a brain.
											You're locked inside a bony skull,
											trying to figure
what's out there in the world.
											There's no lights inside the skull.
There's no sound either.
											All you've got to go on
is streams of electrical impulses
											which are only indirectly related
to things in the world,
											whatever they may be.
											So perception —
figuring out what's there —
											has to be a process of informed guesswork
											in which the brain combines
these sensory signals
											with its prior expectations or beliefs
about the way the world is
											to form its best guess
of what caused those signals.
											The brain doesn't hear sound or see light.
											What we perceive is its best guess
of what's out there in the world.
									","
											Imaginem que são um cérebro.
											Vocês estão presos dentro de
um crânio ossudo,
											tentando descobrir o que há
lá fora no mundo.
											Não há luzes dentro do crânio.
E nem som.
											E o que vocês têm para continuar
											são correntes de impulsos elétricos,
											cada uma indiretamente ligada
a coisas no mundo,
											quaisquer que sejam.
											Então, a perceção
— descobrir o que há lá fora —
											precisa de ser um processo
de conjeturas informadas
											nas quais o cérebro combina
os sinais sensoriais
											com as suas crenças ou preconceitos
											sobre como o mundo é
para criar o seu melhor palpite
											sobre o que gerou esses sinais.
											O cérebro não ouve sons nem vê luzes.
											O que nós percecionamos 
é o seu melhor palpite
											do que está lá fora no mundo.
									","
											Imaginen ser un cerebro.
											Estás encerrado 
dentro de un cráneo óseo,
											tratando de imaginar 
lo que hay en el mundo.
											No hay luces dentro del cráneo. 
Tampoco hay sonido.
											Solo debes seguir 
las corrientes de impulsos eléctricos
											indirectamente relacionadas 
con las cosas del mundo,
											cualesquiera que sean.
											Así que la percepción, adivinando qué es,
											tiene que ser un proceso 
de conjeturas informadas
											donde el cerebro combina 
estas señales sensoriales
											con sus expectativas o creencias 
anteriores sobre cómo es el mundo
											para formar su mejor conjetura 
de lo que causó esas señales.
											El cerebro no oye ni ve, ni ve la luz.
											Lo que percibimos es su mejor 
suposición de lo que hay en el mundo.
									","
											Imaginez être un cerveau.
											Vous êtes enfermés dans un crâne,
											à tenter de comprendre
ce qui se passe dehors.
											Il n'y a ni son ni lumière
à l'intérieur du crâne.
											Tout ce dont vous disposez
sont des impulsions électriques
											qui ne sont qu'indirectement reliées
aux choses de ce monde,
											quelles qu'elles soient.
											La perception —
déchiffrer ce qui est là —
											relève sûrement d'un processus
de conjecture éclairée
											où le cerveau combine
ces signaux sensoriels
											avec ses attentes ou croyances antérieures
sur l'ordre du monde
											afin de former la meilleure hypothèse
sur la cause de ces signaux.
											Le cerveau n'entend pas de son
et ne voit pas de lumière.
											Notre perception
est sa meilleure hypothèse
											sur ce qui se passe dans le monde.
									","
											Beyin olduğunuzu hayal edin.
											Dünyada neler olduğunu
											anlamaya çalışan kemikli bir kafatası
içerisinde sıkışıp kalmışsınız.
											Kafatasının içinde ışık yok, ses de yok.
											Sadece süregelen
bir elektrik akımı söz konusu,
											ki bunlar da dış dünyayla
her ne olursa olsun
											yalnızca dolaylı yoldan bağlantılılar.
											Algımız ve çevremizi anlama çabamız,
											beynin bu duyu sinyallerini,
											o sinyallerin oluşmasına yol açan,
											dünyayla ilgili önceki beklenti
ya da inanışları ile harmanladığı
											bilinçli varsayım sürecidir.
											Beyin sesi duymaz veya ışığı görmez.
											Algımız, etrafımızdakiler hakkında beynin
yaptığı en güçlü tahminden ibarettir.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Let me give you a couple
of examples of all this.
											You might have seen this illusion before,
											but I'd like you to think
about it in a new way.
											If you look at those two patches, A and B,
											they should look to you to be
very different shades of gray, right?
											But they are in fact
exactly the same shade.
											And I can illustrate this.
											If I put up a second version
of the image here
											and join the two patches
with a gray-colored bar,
											you can see there's no difference.
											It's exactly the same shade of gray.
											And if you still don't believe me,
											I'll bring the bar across
and join them up.
											It's a single colored block of gray,
there's no difference at all.
											This isn't any kind of magic trick.
											It's the same shade of gray,
											but take it away again,
and it looks different.
											So what's happening here
											is that the brain
is using its prior expectations
											built deeply into the circuits
of the visual cortex
											that a cast shadow dims
the appearance of a surface,
											so that we see B as lighter
than it really is.
									","
											Deixem-me dar-vos alguns
exemplos disso tudo.
											Vocês podem já ter visto esta ilusão,
											mas eu gostaria que a vissem
de uma nova forma.
											Se vocês olharem
para estas duas manchas, A e B,
											elas devem parecer-vos dois tons
muito diferentes de cinza, certo?
											Mas eles são na verdade,
exatamente o mesmo tom.
											E eu posso ilustrar isso.
											Se eu colocar uma segunda versão
da imagem aqui
											e juntar as duas manchas
com uma barra cinza,
											vocês podem ver que não há diferença.
											É exatamente o mesmo tom de cinza.
											E se vocês ainda não acreditam em mim,
											eu trago a barra e junto-a a eles.
											É um só bloco cinza, não há
qualquer diferença.
											Não há qualquer tipo de truque de magia.
											É o mesmo tom de cinza,
											mas se tirarmos a barra de novo, 
parecem diferentes.
											O que está a acontecer aqui
											é que o cérebro está a usar
os seus preconceitos
											construídos profundamente
nos circuitos do córtex visual,
											de que a sombra escurece
a aparência de uma superfície,
											então vemos o B como mais claro
do que realmente é.
									","
											Les daré unos ejemplos de todo esto.
											Puede que hayan visto 
esta ilusión óptica antes,
											pero me gustaría que pensaran 
en ella de una manera nueva.
											Si observamos esas dos casillas, A y B,
											verán que parecen tener tonos 
muy diferentes de gris, ¿verdad?
											Pero de hecho son 
exactamente la misma sombra.
											Y puedo ilustrar esto.
											Si pongo una segunda 
versión de la imagen aquí
											y uno ambas casillas 
con una barra de color gris,
											verán que no hay diferencia.
											Es exactamente el mismo tono de gris.
											Y si todavía no me creen,
											traeré la barra y los uniré.
											Es un bloque de color gris, 
no hay diferencia en absoluto.
											Esto no es ningún truco de magia.
											Es el mismo tono de gris,
											pero al quitarlo de nuevo, 
se ve diferente.
											Entonces, ¿qué está pasando aquí?
											El cerebro está usando 
sus expectativas anteriores
											arraigadas profundamente 
en los circuitos de la corteza visual
											de que una sombra fundida oscurece 
la apariencia de una superficie.
											Así vemos a B como más claro 
de lo que realmente es.
									","
											Laissez-moi vous donner quelques exemples.
											Vous avez peut-être déjà vu cette illusion
											mais j'aimerais que vous y pensiez
différemment.
											Si vous regardez ces deux carrés, A et B,
											ils devraient vous apparaître
dans deux nuances de gris différentes.
											Mais ils sont en fait
exactement de la même couleur.
											Je peux l'illustrer.
											Si je place une deuxième
version de l'image ici
											et que je relie les deux carrés
avec une barre de gris,
											il n'y a aucune différence.
											C'est la même nuance de gris.
											Si vous ne me croyez toujours pas,
											je vais amener la barre de l'autre côté.
											C'est un seul bloc de gris,
il n'y a aucune différence.
											Ce n'est pas un tour de magie.
											C'est la même nuance de gris,
											mais enlevez cette barre
et les couleurs sont différentes.
											Ce qui se passe ici,
											c'est que le cerveau utilise
ses attentes initiales
											profondément intégrées
dans les circuits du cortex visuel
											qu'une ombre portée obscurcit
l'apparence d'une surface,
											de sorte que nous voyons B plus clair
qu'il ne l'est vraiment.
									","
											Bütün bunları örneklendirelim.
											Bu yanılsamayı daha önce
görmüşsünüzdür belki,
											fakat farklı bir açıdan
bakmanızı istiyorum.
											A ve B karelerine baktığınız takdirde,
											grinin iki farklı tonuymuş
gibi gözüküyor, değil mi?
											Ama aslında ikisi de aynı ton.
											Bunu resimle göstereyim.
											Resmin bir diğer örneğini
yanda görüyorsunuz
											ve bu iki kareyi gri renkli
bir sütun ile birleştirdiğimizde,
											bir fark olmadığını göreceksiniz.
											İkisi de grinin aynı tonu.
											Hâlâ tatmin olmadıysanız,
											sütunu karşıya taşıyalım ve birleştirelim.
											Tek renk bir gri sütun,
hiçbir fark yok.
											Herhangi bir sihir numarası yok.
											Grinin aynı tonu,
											ama tekrardan ayırdığınızda,
yine farklı gözükecektir.
											Aslında bu noktada beyin
											önceki beklentilerini,
görme merkezi çevresine
											öyle katı bir şekilde yerleştirmiştir ki,
											gölgenin varlığı yüzeyin
görünüşünü belirsizleştiriyor,
											bu yüzden B karesini
olduğundan daha açık görüyoruz.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Here's one more example,
											which shows just how quickly
the brain can use new predictions
											to change what we consciously experience.
											Have a listen to this.
									","
											Mais um exemplo
											que demonstra quão rápido o cérebro
consegue usar as novas previsões
											para mudar o que experienciamos
conscientemente.
											Escutem com atenção.
									","
											Aquí hay un ejemplo más,
											que muestra la rapidez con la que 
el cerebro puede usar nuevas predicciones
											para cambiar lo que 
conscientemente experimentamos.
											Escuchen esto.
									","
											Voici un autre exemple

											montrant la rapidité du cerveau
à utiliser de nouvelles prédictions
											pour changer nos expériences conscientes.
											Écoutez ceci.
									","
											Bir diğer örnekle,
											beynin bilinçli deneyimleri değiştirmek
için ne kadar hızlı bir şekilde
											yeni tahminler üretebildiğini görelim.
											Şuna bi' kulak verin.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											(Distorted voice)
									","
											(Voz distorcida)
									","
											(Voz distorsionada)
									","
											(Voix déformée)
									","
											(Cızırtılı ses)
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Sounded strange, right?
											Have a listen again
and see if you can get anything.
									","
											Soa estranho, não é?
											Ouçam novamente e vejam
se conseguem entender alguma coisa.
									","
											Sonaba extraño, ¿verdad?
											Escúchenlo otra vez e 
intenten entender alguna cosa.
									","
											C'est étrange, non ?
											Écoutez encore et essayez
de comprendre quelque chose.
									","
											Tuhaf bir ses, değil mi?
											Bir daha dinleyin, bakalım
bir şeyler anlayabilecek misiniz.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											(Distorted voice)
									","
											(Voz distorcida)
									","
											(Voz distorsionada)
									","
											(Voix déformée)
									","
											(Cızırtılı ses)
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Still strange.
											Now listen to this.
									","
											Continua estranho.
											Agora escutem isto.
									","
											Todavía extraño.
											Ahora escuchen esto.
									","
											Toujours étrange.
											Écoutez ça à présent.
									","
											Hâlâ tuhaf geliyor.
											Şimdi bir de bunu dinleyin.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											(Recording) Anil Seth: I think Brexit
is a really terrible idea.
									","
											(Gravação) Anil Seth: Eu acho o Brexit
uma ideia realmente terrível.
									","
											(Grabación) Anil Seth: 
Creo que Brexit es una idea terrible.
									","
											(Enregistrement) Anil Seth :
Le Brexit est une très mauvaise idée.
									","
											(Kayıt) Anil Seth: İngiltere'nin AB'den
ayrılması bence çok kötü bir fikir.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkaha)
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Which I do.
									","
											E acho mesmo.
									","
											Cosa que pienso.
									","
											Je le pense.
									","
											Katılıyorum.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											So you heard some words there, right?
											Now listen to the first sound again.
I'm just going to replay it.
									","
											Vocês ouviram algumas palavras, certo?
											Agora escutem o primeiro som de novo.
Eu só vou voltar a passar.
									","
											Así que oyeron palabras, ¿verdad?
											Ahora escuchen de nuevo el primer sonido. 
Solo voy a reproducirlo.
									","
											Vous avez entendu quelques mots, non ?
											Écoutez le premier extrait.
Je vais vous le passer à nouveau.
									","
											Kelimeler duydunuz, değil mi?
											Şimdi ilk kaydı tekrardan dinleyelim.
Yeniden oynatacağım.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											(Distorted voice)
									","
											(Voz distorcida)
									","
											(Voz distorsionada)
									","
											(Voix déformée)
									","
											(Cızırtılı ses)
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											Yeah? So you can now hear words there.
											Once more for luck.
									","
											Então? Agora, vocês
conseguem ouvir as palavras.
											Mais uma vez para dar sorte.
									","
											¿Sí? ¿Pueden ahora escuchar palabras?
											Una vez más por si trae suerte.
									","
											Ouais ? Vous pouvez maintenant
entendre des mots.
											Encore une fois, au cas où.
									","
											Artık kelimeleri seçebiliyorsunuz.
											Şansımıza bir daha oynatalım.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											(Distorted voice)
									","
											(Voz distorcida)
									","
											(Voz distorsionada)
									","
											(Voix déformée)
									","
											(Cızırtılı ses)
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
","
","
","
","
",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
"
											OK, so what's going on here?
											The remarkable thing is the sensory
information coming into the brain
											hasn't changed at all.
											All that's changed
is your brain's best guess
											of the causes of that sensory information.
											And that changes
what you consciously hear.
											All this puts the brain
basis of perception
											in a bit of a different light.
											Instead of perception depending largely
on signals coming into the brain
											from the outside world,
											it depends as much, if not more,
											on perceptual predictions
flowing in the opposite direction.
											We don't just passively
perceive the world,
											we actively generate it.
											The world we experience
comes as much, if not more,
											from the inside out
											as from the outside in.
									","
											Ok, então o que está a acontecer aqui?
											O que é notável é a informação sensorial
que entra no cérebro
											não ter mudado em nada.
											O que mudou foi o melhor palpite
do vosso cérebro
											sobre as causas
dessa informação sensorial.
											E isso muda o que vocês ouvem
conscientemente.
											Tudo isso coloca o básico
sobre perceção cerebral
											numa nova perspetiva.
											Em vez de a perceção depender amplamente
											dos sinais recebidos pelo cérebro
											vindos do mundo exterior,
											depende tanto quanto, se não mais,
											das previsões percetuais
que fluem na direção oposta.
											Nós não percecionamos o mundo
de forma passiva,
											nós geramo-lo ativamente.
											O mundo que nós experienciamos
vem tanto, se não mais,
											de dentro para fora,
											como de fora para dentro.
									","
											Bien, ¿qué está pasando aquí?
											Lo notable es que la información 
sensorial que entra en el cerebro
											no haya cambiado en absoluto.
											Todo lo que ha cambiado es 
la mejor conjetura de su cerebro
											de las causas de esa información sensorial.
											Y eso cambia lo que 
conscientemente escuchamos.
											Todo esto pone la base 
cerebral de la percepción
											en una perspectiva algo diferente.
											En vez de que la percepción dependa 
de las señales que llegan al cerebro
											desde el mundo exterior,
											depende tanto, si no más,
											de predicciones perceptivas 
que fluyen en la dirección opuesta.
											No solo percibimos pasivamente el mundo,
											lo generamos activamente.
											El mundo que experimentamos 
viene tanto, si no más,
											de adentro hacia afuera
											que de fuera hacia adentro.
									","
											Bon, qu'est-ce qui se passe ici ?
											Ce qui est remarquable,
c'est que l'information sensorielle
											qui entre dans le cerveau
n'a pas changé du tout.
											C'est la meilleure
hypothèse de votre cerveau
											sur les causes de cette information
qui a changé.
											Et ça change ce que vous entendez
consciemment.
											Ces informations montrent
le fondement de la perception
											sous une nouvelle lumière.
											Au lieu d'une perception dépendant
largement de signaux extérieurs
											entrant dans le cerveau,
											elle dépend tout autant, si ce n'est plus,
											de prédictions perceptives
circulant dans le sens opposé.
											Nous ne percevons pas
le monde de façon passive,
											nous le fabriquons activement.
											Notre expérience du monde
vient autant, si ce n'est plus,
											de l'intérieur que de l'extérieur.
									","
											Evet, şimdi neler oluyor?
											Muazzam bir şekilde, 
beyne duyu yoluyla iletilen bilgi
											hiçbir değişikliğe uğramadı.
											Değişen tek şey, beynin duyu yoluyla
edindiği bilgi hakkındaki
											en güçlü tahminini değiştirmesi.
											Bu da bilinçli duyumda
değişiklik yaratıyor.
											Bütün bunlar, beynin algı zeminini
											biraz farklı bir yöne çeviriyor.
											Algımızın büyük oranda
dış çevreden beyne gelen
											sinyallerle şekillenmesindense,
											en azından aynı oranda,
											algımız tam tersi yönde gelişen
algısal tahminlere dayanıyor.
											Dünyayı olduğu gibi algılamıyor,
											bilfiil üretiyoruz aslında.
											Dünyevi deneyimlerimiz,
içten dışa olduğu kadar
											dıştan içe doğru
											bir akış da sergiliyor.
									",Your brain hallucinates your conscious reality,Anil Seth,17:01,"brain,cognitive science,humanity,mind,neuroscience,science"
