en,es,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											However, in planning the parade,
											Paul mainly focused on appealing to 
white women from all backgrounds,
											including those who were racist.
											She actively discouraged African 
American activists
											and organizations from participating-
											and stated that those who did so 
should march in the back.
									","
											Sin embargo, Paul organizó la protesta
											con el objeto específico de convocar 
a mujeres blancas de todos los ámbitos,
											incluso a las racistas.
											Se ocupó activamente 
de desalentar la participación
											de activistas y organizaciones
afroestadounidenses,
											aclarando que, si lo hacían, debían
permanecer al final de la marcha.
									","
											Cependant, en planifiant le défilé,
											Paul a principalement ciblé d'attirer
des femmes blanches de tous milieux,
											y compris celles qui étaient racistes.
											Elle a activement découragé
les activistes afro-américaines
											et les organisations de participer
											et a déclaré que celles participant
devraient se mettre à l'arrière.
									","
											Contudo, ao planear a parada,
											Paul concentrou-se em apelar
às mulheres brancas de todas as origens
											incluindo as que eram racistas.
											Desencorajou ativamente
as ativistas americanas negras
											e as respetivas organizações
de participarem
											e afirmou que quem o quisesse fazer
devia desfilar lá atrás.
									","
											Ama yürüyüşü planlarken
											Paul esasen, ırkçı olanlar da 
dahil olmak üzere, her kesimden
											beyaz kadına hitap etmeye odaklanıyordu.
											Afroamerikan aktivist ve örgütlerin
											katılımını önlemeye çalıştı.
											Onların kortejin arkasında 
yer almasını istedi.
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											But black women would not be 
made invisible in a national movement
											they helped shape.
											On the day of the march,
											Ida B. Wells-Barnett,
											a ground-breaking investigative journalist
and anti-lynching advocate,
											refused to move to the back and 
proudly marched under the Illinois banner.
											The co-founder of the NAACP, 
Mary Church Terrell,
											joined the parade with the 22 founders 
of the Delta Sigma Theta Sorority,
											an organization created by female 
students from Howard University.
											In these ways and more,
											black women persevered 
despite deep hostility
											from white women in the movement,
											and at great political and physical risk.
									","
											Pero las mujeres negras
no se resignarían a un rol secundario
											en un movimiento que ayudaron a gestar.
											El día de la protesta,
Ida B. Wells-Barnett,
											pionera en periodismo de investigación
y férrea opositora a los linchamientos,
											se negó a marchar en las filas traseras
											y avanzó dignamente
bajo el cartel de Illinois.
											Cofundadora de NAACP,
entidad de apoyo a gente de color,
											Mary Church Terrell 
se sumó a la manifestación
											junto a 22 fundadoras 
de la sororidad Delta Sigma Theta,
											una organización creada por alumnas 
de la Universidad Howard.
											De esta y otras muchas maneras,
											las mujeres negras perseveraron
pese a la gran hostilidad
											de sus pares blancas
dentro del movimiento,
											y se expusieron a grandes 
riesgos físicos y políticos.
									","
											Mais les femmes noires
ont refusé d'être invisibles
											dans un mouvement national,
											elles ont tenu bon.
											Le jour de la marche,
											Ida B. Wells-Barnett,
											une journaliste d'investigation
révolutionnaire
											promouvant l'arrêt des lynchages
											a refusé d'aller à l'arrière et a marché
fièrement sous la bannière de l'Illinois.
											La cofondatrice de la NAACP,
Mary Church Terrell,
											s'est jointe au défilé
											avec les 22 fondatrices
de la sororité Delta Sigma Theta,
											une organisation créée par des étudiantes
de l'université Howard.
											Ainsi et d'autres façons,
											les femmes noires ont persévéré
malgré une profonde hostilité
											de la part des femmes blanches
											et en prenant de grands risques
politiques et physiques.
									","
											Mas as mulheres negras não ficariam
invisíveis num movimento nacional
											que tinham ajudado a formar.
											No dia do desfile,
Ida B. Wells-Barnett,
											uma jornalista
de investigação revolucionária
											e defensora anti-linchamento,
											recusou-se a desfilar atrás e marchou
orgulhosa sob a bandeira do Illinois.
											A cofundadora da NAACP,
Mary Church Terrell,
											juntou-se ao desfile com 22 fundadoras
da Irmandade Delta Sigma Theta,
											uma organização criada por alunas
da Universidade de Howard.
											Desta forma e de outras mais,
											as mulheres negras não desistiram,
											apesar da hostilidade
das mulheres brancas do movimento
											e do grande risco político e físico.
									","
											Ancak siyahi kadınlar, oluşumuna 
katkı verdikleri bir ulusal harekette
											görünmez olamazdı.
											Yürüyüş günü,
											Ida B. Wells-Barnett adlı
											linç karşıtı, öncü bir 
araştırmacı gazeteci,
											arkalara gitmeyi reddedip gururla
Illinois pankartının altında yürüdü.
											NAACP'nin kurucularından
Mary Church Terrell,
											Howard Üniversitesi'nden kadın 
öğrencilerin kurduğu bir örgüt olan
											Delta Sigma Theta Topluluğu'nun 
22 kurucusuyla yürüyüşe katıldı.
											Bu ve benzeri biçimlerde,
											siyahi kadınlar, hareketteki 
beyaz kadınların düşmanlığına
											büyük bir politik ve fiziksel riski
											göze alarak direndiler.
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											On the day of the parade,
											suffragists assembled to create a 
powerful exhibition.
											The surging sections of the procession 
included international suffragists,
											artists, performers and business-owners.
											Floats came in the form of golden 
chariots;
											an enormous Liberty Bell; and a map 
of enfranchised countries.
											On the steps of the Treasury Building,
											performers acted out the historical 
achievements of women to a live orchestra.
									","
											El día de la marcha,
											las sufragistas decidieron hacer
una exhibición de alto impacto.
											Los nuevos sectores representados
incluían a sufragistas internacionales,
											artistas, actrices y empresarias.
											La marcha consistió 
en un desfile de carros dorados,
											con una enorme Campana de la Libertad
											y un mapa de los países 
que reconocían el voto.
											En las escalinatas
del Edificio del Tesoro,
											montaron una obra sobre
los históricos logros femeninos
											al son de una orquesta en vivo.
									","
											Le jour du défilé,
											les suffragettes ont créé
une formidable exposition.
											La procession déferlante incluait
des suffragettes internationales,
											des artistes, des interprètes
et des entrepreneuses.
											Parmi les chars, il y avait
des chariots dorés,
											une énorme Liberty Belle
et une carte des pays affranchis.
											Sur les marches du Treasury Building,
											un orchestre a joué
											les accomplissements historiques
des femmes.
									","
											No dia do desfile,
											as sufragistas reuniram-se
para formar uma poderosa exibição.
											As secções que apareceram no desfile
incluíam sufragistas internacionais,
											artistas, atrizes e comerciantes.
											Carros alegóricos sob a forma
de carruagens douradas:
											um enorme Sino da Liberdade;
e um mapa de países com direito a voto.
											Nos degraus do Edifício do Tesouro,
											artistas encenaram conquistas
históricas de mulheres,
											com uma orquestra ao vivo.
									","
											Yürüyüş günü,
											oy hakkı savunucuları, 
güçlü bir gösteri için toplandılar.
											Uluslararası kadın oy hakkı savunucuları,
ressam, sanatçı ve iş insanları da
											kalabalıklaşan kitle içinde yer alıyordu.
											Altın renkli savaş arabaları, 
dev bir Özgürlük Çanı
											ve oy hakkı tanıyan ülkelerin haritası
yürüyüşte yerini almıştı.
											Hazine Binası'nın merdivenlerinde
											sanatçılar kadınların tarihi başarılarını
canlı bir orkestra ile sergilediler.
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											The marchers carried on even as a 
mob blocked the route,
											hurling insults and spitting at women, 

											tossing cigars, and physically 
assaulting participants.
											The police did not intervene,
											and in the end, 
over 100 women were hospitalized.
									","
											Las manifestantes siguieron su marcha
											pese al bloqueo organizado
por un público que las insultaba,
											les escupía, les arrojaba cigarros
y las atacaban físicamente.
											La policía no intervino
											y, como resultado, más de 100 mujeres
debieron ser hospitalizadas.
									","
											Les marcheuses ont continué
même si un attroupement bloquait la route,
											proférant des insultes
et crachant sur les femmes,
											jetant des cigares et agressant
physiquement les participantes.
											La police n'est pas intervenue
											et, finalement, plus de 100 femmes
ont été hospitalisées.
									","
											As manifestantes continuaram mesmo
quando a populaça bloqueou o caminho,
											gritando insultos e cuspindo
sobre as mulheres,
											atirando charutos e agredindo
fisicamente as participantes.
											A polícia não interveio,
											e, no final, foram hospitalizadas
mais de 100 mulheres.
									","
											Yollarını keserek hakaret eden,
tüküren, izmarit atan
											ve fiziksel saldırıda bulunan
											güruha rağmen 
kadınlar yürüyüşe devam ettiler.
											Polis müdahale etmedi.
											Neticede 100'ü aşkın
kadın hastaneye kaldırıldı.
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											Their mistreatment, widely reported 
throughout the country,
											catapulted the parade into the public eye—

											and garnered suffragists greater sympathy.
											National newspapers lambasted the police,
											and Congressional hearings investigated 
their actions during the parade.
											After the protest, the ""Women’s Journal"" 
declared,
											“Washington has been disgraced. Equal 
suffrage has scored a great victory.""
									","
											Ese maltrato, ampliamente 
cubierto por los medios nacionales,
											catapultó la marcha al centro de atención
											y, de este modo, las sufragistas
lograron sumar simpatías.
											Los periódicos de todo el país fustigaron
el accionar policial en la marcha,
											que fue investigado
en sesiones del Congreso.
											Luego de la protesta, 
el ""Diario de la mujer"" declaró:
											""Una deshonra para Washington.
											El voto igualitario ha logrado 
una contundente victoria"".
									","
											Les mauvais traitements, signalés
largement à travers le pays,
											ont fait connaître le défilé du public —
											et ont recueilli plus de sympathie
pour les suffragettes.
											Les journaux nationaux
ont chargé la police
											et des audiences du Congrès ont enquêté
sur leurs actions durant le défilé.
											Après la manifestation,
le « Woman's Journal » a déclaré :
											« Washington a été couvert de honte.
											Le suffrage égalitaire
a remporté une grande victoire. »
									","
											Estes maus tratos, amplamente
relatados por todo o país,
											catapultaram o desfile
para a atenção do público
											e proporcionaram uma maior simpatia
pelas sufragistas.
											Os jornais nacionais criticaram a polícia
											e o Congresso investigou
as ações da polícia durante o desfile.
											Depois da manifestação,
o ""Women's Journal"" declarou:
											""Washington foi desonrado.
											""O sufrágio igual registou
uma grande vitória"".
									","
											Gördükleri eziyet ülke çapında
haberlere konu edildi.
											Yürüyüşü kamuoyunun gündemine taşıdı.
											Kadın oy hakkı savunucuları
büyük bir sempati topladı.
											Ulusal gazeteler polise tepki gösterdi
											ve Kongre Mahkemesi polisin yürüyüş
sırasındaki tutumunu soruşturdu.
											Protestodan sonra, 
""Kadın Dergisi"" şöyle yazıyordu:
											""Washington rezil oldu. Oy hakkı
mücadelesi büyük bir zafer kazandı.""
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											In this way,
											the march initiated a surge
of support for women’s voting rights
											that endured in the coming years.
											Suffragists kept up steady pressure 
on their representatives,
											attended rallies, and petitioned 
the White House.
									","
											De esta manera,
											la marcha fue el puntapié para apoyar
el derecho de la mujer al voto
											que continuó en los años posteriores.
											Las sufragistas no dejaron 
de presionar a sus representantes,
											de asistir a protestas y de presentar
sus reclamos ante la Casa Blanca.
									","
											Ainsi,
											la marche a initié un élan de soutien
pour le droit de vote des femmes
											qui a duré plusieurs années.
											Les suffragettes ont fait pression
sur leurs représentants,
											ont assisté à des rassemblements
et pétitionné la Maison Blanche.
									","
											Assim, a marcha iniciou uma onda de apoio
ao direito de voto das mulheres
											que permaneceu nos anos seguintes.
											As sufragistas mantiveram uma pressão
permanente sobre os seus representantes,
											assistiram a comícios, e fizeram
petições à Casa Branca.
									","
											Böylelikle,
											yürüyüş, kadınların oy hakkına yönelik
desteğin artmasını sağladı.
											Bu destek sonraki yıllarda da sürdü.
											Kadın oy hakkı savunucuları,
temsilcilerine baskı yapmayı sürdürdüler.
											Gösteriler düzenlediler 
ve Beyaz Saray'a dilekçe verdiler.
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
											Inez Milholland, the woman on 
the white horse,
											campaigned constantly throughout 
the United States,
											despite suffering from chronic 
health problems.
											She did not live to see her efforts 
come to fruition.
											In 1916,
											she collapsed while giving a 
suffrage speech and died soon after.
											According to popular reports,
											her last words were,
											“Mr. President, how long must women 
wait for liberty?”
									","
											Inez Milholland, la mujer
montada en el caballo blanco,
											no cejó en sus incansables
campañas por todo EE. UU.
											pese a padecer problemas
crónicos de salud.
											No llegó a ver los frutos de su esfuerzo.
											En 1916,
											se desplomó mientras daba un discurso
sufragista y murió poco después.
											Según informes de la época,
su últimas palabras fueron:
											""Sr. Presidente, ¿cuánto tiempo
deben las mujeres esperar la libertad?"".
									","
											Inez Milholland, la femme
sur le cheval blanc,
											a milité sans relâche
à travers les États-Unis,
											malgré le fait qu'elle souffrait
de problèmes de santé chroniques.
											Elle n'a pas vu ses efforts
porter leurs fruits.
											En 1916,
											elle s'est effondrée lors d'un discours
des suffragettes et est décédée peu après.
											D'après le public,
											ses derniers mots ont été :
											« M. le président,
											combien de temps les femmes
doivent-elles attendre pour la liberté ? »
									","
											Inez Milholland, a mulher
do cavalo branco,
											fez campanha permanentemente
por todos os EUA,
											apesar de sofrer de problemas
de saúde crónicos.
											Não viveu para ver os seus esforços
darem fruto.
											Em 1916, desmaiou quando fazia
um discurso sufragista
											e morreu pouco depois.
											Segundo relatos populares,
as suas últimas palavras foram:
											""Senhor presidente, quanto tempo mais
											""têm as mulheres
de esperar pela liberdade?""
									","
											Inez Milholland, 
beyaz atın üstündeki kadın,
											kronik sağlık sorunlarına rağmen,
											ABD genelinde kampanyalar
düzenlemeyi sürdürdü.
											Çabalarının semeresini görmeye
ömrü yetmedi.
											1916'da kadın oy hakkına dair
											bir konuşma yaparken yere yığıldı,
çok geçmeden öldü.
											Anlatılanlara göre son sözleri şöyleydi:
											""Sayın Başkan,
											kadınlar, özgürlük için 
daha ne kadar bekleyecekler?""
									",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
"
","
","
","
","
",The historic women's suffrage march on Washington,Michelle Mehrtens,4:34,"animation,TED-Ed,women,feminism,world cultures,culture,violence,race,education,big problems,identity,gender equality,inequality,activism,gender,United States,humanity,journalism,leadership,inclusion,justice system,life,community,history"
