pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											Uma vez recebi um telefonema
interessante de Colombo,
											do recém-falecido Arthur C. Clarke,
											que disse:
""Quero ver o que se está a passar.""
											Ele não podia viajar, então eu fui até lá.
											Ele disse duas coisas interessantes,
											""Um professor que puder ser substituído
por uma máquina deve sê-lo.""
											(Risos)
											A segunda coisa que ele disse foi:
											""Se as crianças tiverem interesse,
a educação acontece.""
											E eu estava a fazer isso no terreno,
											portanto cada vez que via isso
lembrava-me dele.
									","
											(Video) Arthur C. Clarke: And they can definitely
											help people,
											because children quickly learn to navigate
											the web and find things which interest them.
											And when you've got interest, then you have education.
									","
											(Video) Arthur C. Clarke: Y definitivamente pueden
											ayudar a la gente
											porque los niños rápidamente aprenden a navegar
											y entrar y encontrar lo que les interesan.
											Y si uno tiene interés, entonces tiene educación.
									","
											(Video) Arthur C. Clarke: Ve onlar insanlara gerçekten
											yardım ediyorlar,
											çünkü çocuklar hızlı bir şekilde
											ilgilendikleri şeyleri bulabiliyorlar.
											Ve eğer ilgiyi oluşturabilirseniz, eğitimi gerçekleştirebiliyorsunuz.
									","
											(Video) Arthur C. Clarke : Et ils peuvent effectivement
											aider les gens,
											parce que les enfants apprennent vite à naviguer
											et vont trouver les choses qui les intéressent.
											Et quand vous avez l'intérêt, vous avez l'éducation.
									","
											(Video) Arthur C. Clarke: Und sie können den Leuten
											eindeutig helfen,
											weil Kinder schnell lernen sich im Internet
											zu bewegen, und Dinge zu finden, die sie interessieren.
											Und hat man erst Interesse geweckt, bekommt man auch die Bildung.
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											(Vídeo) Arthur C. Clarke:
											Eles podem ajudar as pessoas,
											porque as crianças aprendem
rapidamente a navegar
											e encontram coisas que lhes interessam.
											Quando se tem interesse,
então tem-se educação.
									","
											Sugata Mitra: I took the experiment to South Africa.
											This is a 15 year-old boy.
									","
											Sugata Mitra: llevé el experimento a Sudáfrica.
											Este es un muchacho de 15 años.
									","
											Sugata Mitra: Deneyi Güney Afrika'da da uyguladım.
											Bu, 15 yaşında bir çocuk.
									","
											Sugata Mitra : J'ai porté l'expérience en Afrique du Sud.
											Voici un garçon de 15 ans.
									","
											Sugata Mitra: Ich brachte das Experiment nach Südafrika.
											Das ist ein 15 jähriger Junge.
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											Sugata Mitra: Levei a experiência
para a África do Sul.
											Este é um rapaz de 15 anos.
									","
											(Video) Boy: ... just mention, I play games
											like animals,
											and I listen to music.
									","
											(Video) Muchacho: ...me gustan los juegos
											los animales,
											y escuchar música.
									","
											(Video) Oyun oynuyorum,
											hayvaanları seviyorum
											ve müzik dinliyorum.
									","
											(Video) Garçon : ...pour dire, je joue à des jeux
											comme les animaux,
											et j'écoute de la musique.
									","
											(Video) Junge: ....ich erwähne nur, ich spiele Spiele
											wie Tiere,
											und höre Musik.
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											(Vídeo) Rapaz: ... nomeando alguns,
gosto de jogar jogos
											por exemplo com animais,
											e ouço música.
									","
											SM: And I asked him, ""Do you send emails?""
											And he said, ""Yes, and they hop across the ocean.""
											This is in Cambodia,
											rural Cambodia —
											a fairly silly arithmetic game,
											which no child would play inside the classroom or at home.
											They would, you know, throw it back at you.
											They'd say, ""This is very boring.""
											If you leave it on the pavement
											and if all the adults go away,
											then they will show off with each other
											about what they can do.
											This is what these children are doing.
											They are trying to multiply, I think.
											And all over India,
											at the end of about two years,
											children were beginning to Google their homework.
											As a result, the teachers reported
											tremendous improvements in their English —
											(Laughter)
											rapid improvement and all sorts of things.
											They said, ""They have become really deep thinkers and so on and so forth.
											(Laughter)
											And indeed they had.
											I mean, if there's stuff on Google,
											why would you need to stuff it into your head?
											So at the end of the next four years,
											I decided that groups of children can navigate the internet
											to achieve educational objectives on their own.
									","
											SM: Y le pregunté: ""¿Envías mensajes de correo?""
											Y él dijo: ""Sí, y saltan a través del océano"".
											Esto es en Camboya,
											la Camboya rural,
											un juego aritmético bastante tonto,
											que ningún niño jugaría en clases o en la casa.
											Ellos, ya saben, se lo arrojarían de vuelta.
											Dirían: ""Esto es muy aburrido"".
											Si lo dejas en el piso,
											y si todos los adultos se van,
											ellos alardearán unos con otros
											sobre lo que pueden hacer.
											Esto es lo que estos niños están haciendo.
											Están tratando de multiplicar, creo.
											Y por toda India,
											al cabo de unos 2 años,
											los niños estaban comenzando a googlear sus tareas.
											En consecuencia los maestros informaron
											enormes mejoras en sus inglés...
											(Risas)
											una mejora rápida y toda clase de cosas.
											Decían: ""Se han vuelto grandes pensadores"" y cosas por el estilo.
											(Risas)
											Y, de hecho, lo eran.
											Digo, si hay algo en Google,
											¿para qué lo quiere uno en la cabeza?
											Así, al cabo de los siguientes 4 años
											decidí que los grupos de niños podían navegar internet
											para lograr objetivos educativos por su cuenta.
									","
											Ona "" e-posta gönderiyor musun?"" diye sordum.
											Ve "" Evet, ve e- postalar okanusun ötesine zıplıyorlar"" diye cevap verdi.
											Burası Cambodia,
											Cambodia'nın taşrası —
											hiçbir çocuğun evinde ya da okulada oynamayacağı
											gerçekten saçma bir aritmetik oyunu.
											Bilirsiniz, çocuklar bunu fırlatıp atarlar.
											""Bu, çok sıkıcı"" derler.
											Ama eğer onları oyuncakla başbaşa bırakırsanız
											oyuncakla
											neler yapabildiklerini
											birbirlerine gösterirler.
											İşte çocukların yaptığı budur.
											Bunu yaygınlaştırmaya çalışıyorlar.
											İki yılın sonunda ise
											Hindistan'ın her yerinden
											çocuklar ev ödevlerini Googleluyorlardı.
											Sonuç olarak ise
											öğretmenler ingilizcelerinde hızlı gelişmeyi rapor ettiler —
											(Kahkahalar)
											hızlı gelişim ve bunun gibi şeyler.
											""Öğrenciler gerçekten iyi düşünürler oldular"" dediler.
											(Kahkahalar)
											Aslında olan şuydu.
											Eğer birşey Google'da varsa
											aynı şeyi kafana yerleştirmene ne gerek var ki?
											Dört yıllık çalışmanın sonunda ise şuna karar verdim
											çocuklar eğitsel amaçlar için
											kendi kendilerine internette gezinebilirler.
									","
											SM : Et je lui ai demandé, ""Tu envoies des emails?""
											et il a dit, ""Oui, et ils traversent l'océan.""
											C'est au Cambodge,
											dans la campagne cambodgienne —
											un jeu arithmétique plutôt simple,
											auquel pas un enfant ne jouerait en classe ou à la maison.
											Ils vous le rejetteraient.
											Ils diraient, ""C'est très ennuyeux.""
											Si vous le laissez sur le trottoir,
											et si les adultes s'en vont,
											et ils vont frimer les uns avec les autres
											à propos de ce qu'ils peuvent faire.
											C'est ce que ces enfants sont en train de faire.
											Ils essaient de faire des multiplications, je crois.
											Et dans toute l'Inde,
											au bout de deux ans environ,
											des enfants commençaient à utiliser Google pour faire leurs devoirs.
											Et le résultat c'est que les enseignants ont rapporté
											des améliorations énormes dans leur anglais —
											(rires)
											des progrès rapides et toutes sortes de choses.
											Ils disaient, ""Ils sont devenus de vrais penseurs etc.
											(Rires)
											Et c'était bien vrai.
											Je veux dire, s'il y a des choses sur Google,
											pourquoi auriez-vous besoin de les bourrer dans votre tête?
											Donc au bout des quatre années suivantes,
											j'ai décidé que des groupes d'enfants peuvent naviguer sur internet
											pour atteindre des objectifs éducatifs tout seuls.
									","
											SM: Und ich fragte ihn, ""Verschickst du auch Emails?""
											Und er sagte, ""Ja, und sie springen über den Ozean.""
											Das ist in Kambodscha,
											im ländlichen Kambodscha —
											ein relativ einfaches Rechenspiel,
											das kein Kind in der Klasse oder zu Hause spielen würde.
											Sie würden es Ihnen zurückschmeißen.
											Sie würden sagen, ""Das ist ganz langweilig.""
											Wenn man es auf dem Gehsteig legt,
											und alle Erwachsenen weggehen,
											dann übertrumpfen sie einander
											mit dem was sie können.
											Das ist es, was diese Kinder machen.
											Ich denke, sie versuchen Zahlen zu multiplizieren.
											Und nach etwa zwei Jahren
											begannen Kinder in ganz Indien
											ihre Hausaufgaben zu googlen.
											Daraufhin berichteten die LehrerInnen,
											dass sich ihr Englisch enorm verbessert hatte —
											(Lachen)
											eine rapide Verbesserung, und dergleichen.
											Sie sagten, ""Sie sind wirklich große Denker geworden, und so weiter und so fort.
											(Lachen)
											Und das wurden sie wirklich.
											Ich meine, wenn es diese Dinge auf Google gibt,
											wieso sollte man sich damit den Kopf befüllen?""
											Am Ende der nächsten vier Jahre stellte ich fest,
											dass Kinder das Internet gruppenweise benutzen können,
											um auf sich selbst gestellt, Bildungsziele zu erreichen.
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											SM: E eu perguntei-lhe: 
""Envias emails?""
											E ele disse: 
""Sim, e eles pulam através do oceano.""
											Isto é no Camboja,
no Camboja rural,
											um jogo aritmético bastante simples,
											com o qual nenhuma criança brincava
dentro da sala de aula ou em casa.
											Eles devolviam-nos o jogo.
Diziam: ""Isto é muito aborrecido.""
											Se o deixarmos no chão,
											e se todos os adultos se forem embora,
											aí eles vão exibir-se uns aos outros
											sobre o que são capazes de fazer.
											Isto é o que estas crianças estão a fazer.
											Penso que estão a tentar multiplicar.
											E em toda a Índia,
											ao fim de quase dois anos,
											as crianças começavam a usar o Google
nos seus trabalhos de casa.
											Como resultado, os professores reportaram
											enormes melhorias no inglês,
											(Risos)
											um rápido desenvolvimento
e uma grande variedade de coisas.
											Disseram: ""Tornaram-se pensadores
verdadeiramente profundos.
											(Risos)
											De facto, era verdade.
											Quero dizer, se há coisas no Google,
											porque é que iam precisar
de metê-las na cabeça?
											Então, no fim dos quatro anos seguintes,
											decidi que grupos de crianças
conseguem navegar na Internet
											para atingir objetivos educativos
por si mesmas.
									","
											At that time, a large amount of money
											had come into Newcastle University
											to improve schooling in India.
											So Newcastle gave me a call. I said, ""I'll do it from Delhi.""
											They said, ""There's no way you're going to handle
											a million pounds-worth of University money
											sitting in Delhi.""
											So in 2006,
											I bought myself a heavy overcoat
											and moved to Newcastle.
											I wanted to test the limits
											of the system.
											The first experiment I did out of Newcastle
											was actually done in India.
											And I set myself and impossible target:
											can Tamil speaking
											12-year-old children
											in a South Indian village
											teach themselves biotechnology
											in English on their own?
											And I thought, I'll test them, they'll get a zero —
											I'll give the materials, I'll come back and test them —
											they get another zero,
											I'll go back and say, ""Yes, we need teachers for certain things.""
									","
											En ese momento ingresó gran cantidad
											de dinero a la Universidad de Newcastle
											para mejorar la educación en India.
											Me llamaron de Newcastle y les dije: ""Lo voy a hacer desde Delhi"".
											Dijeron: ""No hay manera de que manejes
											un millón de libras de la Universidad
											sentado en Delhi"".
											Así que en 2006
											me compré un abrigo pesado
											y me mudé a Newcastle.
											Quería probar los límites
											del sistema.
											El primer experimento que hice desde Newcastle
											en realidad fue en India.
											Y me fijé un objetivo imposible:
											¿pueden los niños de 12 años
											que hablan tamil
											en una aldea del sur de India
											ser autodidactas en biotecnología,
											en inglés y por su cuenta?
											Y pensé: les tomaré un examen y sacarán un cero.
											Les daré los materiales. Regresaré y los evaluaré.
											Sacarán otro cero.
											Regresaré y les diré: ""Sí, necesitamos maestros para ciertas cosas"".
									","
											Bu dönemde,
											Newcastle Üniversitesi'ne Hindistanda'ki okullaşmanın
											arttırılması amacıyla büyük bir miktar para aktarıldı.
											Newcastle'dan beni aradılar. Ben de bu işi Delhi'den yapacağımı söyledim.
											Onlar da ""Delhi'de oturarak üniversitenin
											bir milyon poundunu
											yönetemezsin"" dediler.
											2006 yılında
											kendime kalın bir palto aldım
											ve Newcastle'a gittim.
											Sistemin limitlerini
											test etmek istedim.
											Newcastle'da yaptığım ilk deney
											Hindistan'da yaptığım deneyin aynısıydı.
											Kendime imkansız bir hedef koydum:
											Güney Hindistan'da
											Tamil dilini konuşan
											12 yaşındaki çocuklar
											kendi kendilerine İngilizce
											biyoteknoloji öğretebilirler mi?
											Onları test ettiğimde sıfır puan alacaklarını tahmin ediyordum.
											Materyalleri verecektim. Sonrasında gidip tekrar gelecektim
											ve sıfır alacaklardı.
											Döndüğümde de ""Evet bazı şeyler için öğretmenlere ihtiyacımız var"" diyecektim.
									","
											A l'époque, une grosse somme d'argent
											avait été donnée par l'Université de Newcastle
											pour améliorer la scolarité en Inde.
											Alors Newcastle m'a appelé. J'ai dit, ""Je le ferai depuis Delhi.""
											Ils ont dit, ""Il n'est pas question que vous gériez
											un million de livres de subvention universitaire
											en restant à Delhi.""
											Donc en 2006,
											je me suis acheté un pardessus bien épais
											et j'ai déménagé à Newcastle
											Je voulais tester les limites
											du système.
											La première expérience que j'ai faite depuis Newcastle
											s'est en fait déroulée en Inde.
											Et je me suis fixé un objectif impossible :
											est-ce que des enfants de 12 ans
											qui parlent tamoul
											dans un village du sud de l'Inde
											peuvent apprendre seuls la biotechnologie
											en anglais?
											Et je me suis dit, je vais les tester. Ils auront un zéro.
											je vais fournir le matériel, je reviendrai les tester.
											Ils auront un autre zéro.
											Je reviendrai et je dirai, ""Oui, nous avons besoin d'enseignants pour certaines choses.""
									","
											Zu dieser Zeit bekam die Universität
											von Newcastle einen größeren Geldbetrag
											um die Schulbildung in Indien zu verbessern.
											Also rief mich Newcastle an. Ich sagte, ""Ich mache es von Delhi aus.""
											Sie sagten, ""Sie können nicht über das Geld der Universität
											im Wert von einer Million Pfund von Delhi aus
											verfügen.""
											Also kaufte ich mir
											2006 einen dicken Mantel
											und zog nach Newcastle.
											Ich wollte die Grenzen des
											Systems testen.
											Das erste Experiment, das ich außerhalb Newcastle's
											durchführte, war in Indien.
											Und ich habe mir selbst ein unmögliches Ziel gesetzt:
											Können 12 jährige Kinder,
											die Tamil sprechen,
											aus einem südindischen Dorf
											sich selbst in Biotechnologie unterrichten?
											Alleine, und auf Englisch?
											Und ich dachte, ich werde sie prüfen. Sie bekommen eine Null.
											Ich gebe ihnen das Lernmaterial. Ich werde zurückkommen und sie prüfen.
											Sie bekommen noch eine Null.
											Ich werde zurückkehren und sagen, ""Ja, für gewissen Dinge brauchen wir Lehrer.""
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											Nessa altura, tinha entrado
uma grande quantidade de dinheiro
											na Universidade Newcastle
											para melhorar o ensino na Índia.
											Telefonaram-me de Newcastle.
Eu disse: ""Faço-o a partir de Deli.""
											Eles disseram:
											""Nem penses que vais controlar
											""um milhão de libras
do dinheiro da Universidade em Deli"".
											Então em 2006,
											comprei um sobretudo
											e mudei-me para Newcastle.
											Queria testar os limites do sistema.
											A primeira experiência
que fiz a partir de Newcastle
											foi feita na Índia.
											E eu defini uma meta impossível:
											Será que as crianças de 12 anos
que falam tamil
											numa vila do sul da Índia
											podem aprender sozinhas
biotecnologia em inglês?
											Pensei: ""Vou testá-las"".
Elas têm um zero.
											Forneço os materiais. Volto e testo-as.
											Elas têm outro zero.
											Regresso e digo: ""Pois, precisamos
de professores para certas coisas.""
									","
											I called in 26 children.
											They all came in there, and I told them
											that there's some really difficult stuff on this computer.
											I wouldn't be surprised if you didn't understand anything.
											It's all in English, and I'm going.
											(Laughter)
											So I left them with it.
											I came back after two months,
											and the 26 children marched in looking very, very quiet.
											I said, ""Well, did you look at any of the stuff?""
											They said, ""Yes, we did.""
											""Did you understand anything?"" ""No, nothing.""
											So I said,
											""Well, how long did you practice on it
											before you decided you understood nothing?""
											They said, ""We look at it every day.""
											So I said, ""For two months, you were looking at stuff you didn't understand?""
											So a 12 year-old girl raises her hand and says,
											literally,
											""Apart from the fact that improper replication of the DNA molecule
											causes genetic disease,
											we've understood nothing else.""
									","
											Llamé a 26 niños.
											Vinieron todos y les dije
											que había algo muy difícil en esta computadora.
											No me sorprendería que no entendieran nada.
											Todo está en inglés y me estoy yendo.
											(Risas)
											Así que los dejé con eso.
											Volví luego de dos meses
											los 26 entraron muy, muy silenciosos.
											Les dije: ""Bueno, ¿miraron algo del material?""
											Respondieron: ""Sí, lo hicimos"".
											""¿Entendieron algo?"" ""No, nada"".
											Entonces dije:
											""Bueno, ¿cuánto practicaron
											antes de decidir que no entendieron nada?""
											Me dijeron: ""Lo miramos todos los días"".
											Y dije: ""¿Durante dos meses estuvieron mirando algo que no entendían?""
											Entonces una niña de 12 años levanta la mano y dice
											literalmente,
											""Aparte del hecho que la replicación indebida de la molécula de ADN
											provoca enfermedad genética
											no hemos entendido nada más"".
									","
											26 tane çocuk çağırdım.
											Geldiklerinde onlara
											bu bilgisayarda gerçekten zor bişeyler var dedim.
											Eğer hiçbirşey anlamazsanız hiç şaşırmam dedim.
											Herşey İngilizce ve ben gidiyorum.
											(Kahkahalar)
											Sonuçta onları orda yalnız bıraktım.
											İki ay sonra döndüğümde
											26 çocuk çok sessiz görünüyorlardı.
											Onlara ""Peki bu işe bakabildiniz mi?"" dedim.
											""Evet yaptık"" dediler.
											""Hiçbirşey anladınız mı?"" ""Hayrı hiçbirşey"".
											Sonra,
											""Hiçbirşey anlamadığınızı anlamanız için
											ne kadar denediniz?"" dedim.
											""Hergün baktık."" dediler.
											Ben de ""İki aydır hergün bakıyorsunuz ve hiçbirşey anlamıyorsunuz, öyle mi?"" dedim.
											12 yaşındaki bir kız elini kaldırdı ve
											sözel olarak
											""DNA'nın düzensiz bölünmesinin
											genetik hastalıklara neden olduğunun
											dışında hiçbirşey anlamadık."" dedi.
									","
											J'ai fait venir 26 enfants.
											Ils sont venus et je leur ai dit
											qu'il y avait des trucs vraiment difficiles sur cet ordinateur.
											Je ne serai pas surpris si vous ne comprenez rien.
											C'est tout en anglais, et je m'en vais.
											(Rires)
											Et je les ai laissés là.
											je suis revenu deux mois plus tard,
											et les 26 enfants sont entrés et avaient l'air très très calmes,
											j'ai dit,"" Et bien, avez-vous regardé ces trucs?""
											Ils ont dit, ""Oui.""
											""Vous avez compris quelque chose?"" ""Non, rien.""
											Alors j'ai dit,
											""Et bien combien de temps avez-vous passé à vous entraîner
											avant de décider que vous n'aviez rien compris?""
											Ils ont dit,"" On le regarde tous les jours.""
											Alors j'ai dit, "" Depuis deux mois, vous avez regardé des trucs que vous ne compreniez pas?""
											Alors une fille de 12 ans a levé la main et a dit,
											littéralement,
											""A part le fait qu'une mauvaise réplication de l'a molécule d'ADN
											provoque des maladies génétiques,
											nous n'avons rien compris.""
									","
											Ich versammelte 26 Kinder.
											Sie kamen alle herein, und ich sagte ihnen,
											dass auf diesem Computer richtig kompliziertes Zeug ist.
											Ich wäre nicht überrascht, wenn ihr nichts davon verstehen würdet.
											Es ist alles auf Englisch. Und ich gehe jetzt.
											(Lachen)
											Also ließ ich sie damit allein.
											Nach zwei Monaten kehrte ich zurück.
											Die 26 Kinder kamen sehr, sehr ruhig herein.
											Ich sagte, ""Gut, habt ihr euch irgendetwas von dem Stoff angesehen?""
											Sie sagten, ""Ja, das haben wir.""
											""Habt ihr irgendetwas verstanden?"" ""Nein, nichts.""
											Also sagte ich,
											""Wie lang habt ihr euch damit beschäftigt,
											bevor ihr entschieden habt, dass ihr nichts verstanden habt?""
											Sie sagten, ""Wir haben es jeden Tag angesehen.""
											Und ich, ""Ihr habt euch 2 Monate etwas angesehen und nichts verstanden?""
											Also hob ein 12 jähriges Mädchen die Hand und sagte,
											wortwörtlich,
											""Außer der Tatsache, dass fehlerhafte Vervielfältigung des DNA Moleküls
											genetische Krankheiten verursacht,
											haben wir nichts anderes verstanden.""
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											Chamei 26 crianças.
											Vieram todas e eu disse-lhes:
											""Há coisas neste computador
que são bastante difíceis.
											""Não me surpreenderia
se vocês não entendessem nada.
											""Está tudo em inglês, e eu vou-me embora.""
											(Risos)
											Então deixei-as com aquilo.
											Voltei dois meses depois,
											e as 26 crianças entraram muito caladas.
											Eu disse: ""Muito bem,
olharam para alguma destas coisas?""
											Elas disseram: ""Sim, olhámos.""
											""Entenderam alguma coisa?""
""Não, nada.""
											Então eu disse:
											""Bom, quanto tempo estiveram a praticar
											""antes de decidirem
que não entendiam nada?""
											E elas:
""Olhámos para aquilo todos os dias.""
											E eu: ""Estiveram dois meses
a olhar para coisas que não entendiam?""
											Então uma rapariga de 12 anos
levantou a mão e diz, literalmente:
											""Além de que a replicação imprópria
da molécula do ADN
											""causa doenças genéticas,
											""não entendemos mais nada.""
									","
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											(Risos)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											(Aplausos)
									","
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
											Levei três anos para publicar isto.
											Acabou de ser publicado no Jornal Britânico
de Educação e Tecnologia.
											Um dos revisores que reviu o artigo disse:
											""É bom demais para ser verdade,""
											o que não foi muito agradável.
											Uma das raparigas tinha estudado sozinha
para ser professora.
											E então ali está ela.
											Lembrem-se, eles não estudam inglês.
											Editei o último bocado quando perguntei:
""Onde está o neurónio?""
											e ela diz: ""O neurónio? O neurónio?""
											Então ela olhou e fez isto.
											Independentemente da expressão,
não foi muito agradável.
									","
											It took me three years to publish that.
											It's just been published in the British Journal of Educational Technology.
											One of the referees who refereed the paper said,
											""It's too good to be true,""
											which was not very nice.
											Well, one of the girls had taught herself
											to become the teacher.
											And then that's her over there.
											Remember, they don't study English.
											I edited out the last bit when I asked, ""Where is the neuron?""
											and she says, ""The neuron? The neuron,""
											and then she looked and did this.
											Whatever the expression, it was not very nice.
									","
											Me llevó 3 años publicar eso.
											Acaba de publicarse en el British Journal of Educational Technology.
											Uno de los evaluadores que revisó el artículo dijo:
											""Es demasiado bueno para ser verdad"",
											lo que no era muy agradable.
											Bueno, una de las niñas se auto-enseñó
											como convertirse en la maestra.
											Y allí está ella.
											Recuerden, ellos no estudian inglés.
											Edité la última parte en la que pregunté: ""¿Dónde está la neurona?""
											y ella dijo: ""¿La neurona? ¿la neurona?""
											Y luego miró e hizo esto.
											Cualquiera fuese la expresión, no era muy agradable.
									","
											Bu çalışmayı yayınlamam üç yıl sürdü.
											Bu çalışma İngiliz Eğitim Teknolojileri Dergisi'nde yayınlandı.
											Makaleyi değerlendiren hakemlerden birisi
											""Doğru olmak bazen fazla iyidir"" dedi
											ki bu iyi birşey değildi.
											Neyse, kızlardan birisi
											kendine öğretmen olmayı öğretmişti.
											Şurda görünen o.
											Unutmayın onlar ingilizce çalışmıyorlar.
											""Nöron nerdedir?"" diye sordum,
											ve o ""Nöron? Nöron?"" dedi.
											Sonra baktı ve bunu yaptı.
											İfade ne olursa olsun çok iyiydi.
									","
											Il m'a fallu trois ans pour publier ça.
											Le British journal of Education Technology vient juste de le publier.
											Un des arbitres qui a arbitré la publication a dit,
											""C'est trop beau pour être vrai,""
											ce qui n'était pas très gentil.
											Et bien une des filles avait appris toute seule
											à devenir l'enseignant.
											Et puis c'est elle là-bas.
											Rappelez-vous, ils n'étudient pas l'anglais.
											J'ai coupé au montage le dernier passage quand j'ai dit, ""Où est le neurone?""
											et elle dit, ""Le neurone? Le neurone?""
											Et ensuite elle a regardé et fait ça.
											Quelle que soit l'expression, ce n'était pas très sympa.
									","
											Ich habe drei Jahre für die Veröffentlichung gebraucht.
											Es ist gerade im Britischen Journal für Erziehungsmethodik erschienen.
											Einer der Sachverständigen, der die Arbeit begutachtete, sagte,
											""Das ist zu gut um wahr zu sein,""
											was nicht sehr nett war.
											Also, eines der Mädchen hat sich selbst beigebracht
											Lehrerin zu sein.
											Das hier drüben ist sie.
											Zur Erinnerung, sie haben kein Englisch gelernt.
											Ich habe das letzte Stück herauseditiert, wo ich frage. ""Wo ist das Neuron?""
											und sie sagt, ""Das Neuron? Das Neuron?""
											Und dann schaut sie, und macht das.
											Egal welche Geste, es war nicht sehr nett.
									",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
"
","
","
","
","
","
",The child-driven education,Sugata Mitra,17:13,"children,education,technology,web,global development,global issues"
