en,tr,pt,title,speaker,duration,tags
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											So let me start with some good news.
											Fact is, we're living in the most
peaceful moment in human history.
											Steven Pinker and others have shown how
the intensity and frequency of conflict
											is actually at an all-time low.
											Now, Gaza, Syria, Sudan, Ukraine,
											as ghastly as these conflicts are,
and they are horrific,
											they represent a relatively
small blip upwards
											in a 50-year-long secular decline.
											What's more, we're seeing
a dramatic reduction in homicide.
											Manuel Eisner and others have shown
											that for centuries, we've seen
this incredible drop in murder,
											especially in the West.
											Most Northern cities today are 100 times
safer than they were just 100 years ago.
									","
											Bazı güzel haberlerle başlayalım.
											Gerçek şu ki, insanlık tarihinin en 
barışçıl döneminde yaşıyoruz.
											Steven Pinker ve diğerleri, çatışma ve
şiddet yoğunluğunun
											tarihin en düşük seviyesinde 
olduğunu gösterdiler.
											Gazze, Suriye, Sudan, Ukrayna’daki
çatışmalar
											dehşet verici ve korkunçsa da,
											50 yıldır süregelen 
seküler azalmadaki
											küçük bir yükselişi
temsil ediyorlar.
											Dahası, cinayetlerde çarpıcı bir
azalış da görmekteyiz.
											Manuel Eisner ve diğerleri
											yüzyıllar boyunca, özellikle Batı’da,
cinayetlerde inanılmaz
											bir düşüşün olduğunu ortaya koydular.
											Bugün bir çok Kuzey şehri 100 yıl
öncesine göre 100 kat daha güvenlidir.
									","
											Vou começar com boas notícias.
											Na verdade, nós vivemos o momento
mais pacífico da história humana.
											Steven Pinker e outros mostraram como
a intensidade e a frequência dos conflitos
											está historicamente baixa.
											Gaza, Síria, Sudão, Ucrânia,
											por mais medonhos que estes
conflitos sejam — e são terríveis —
											representam picos relativamente pequenos
											num declínio observado
nos últimos 50 anos.
											E mais, observamos uma
diminuição drástica dos homicídios.
											Manuel Eisner e outros mostraram
											que, durante séculos, vimos um declínio
inacreditável dos assassínios,
											especialmente no Ocidente.
											A maior parte das cidades do Norte
											são cem vezes mais segura hoje
do que há cem anos.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											These two facts — the decline in armed 
conflict and the decline in murder —
											are amongst the most extraordinary,
											if unheralded, accomplishments
of human history,
											and we should be really excited, right?
											Well, yeah, we should.
											There's just one problem:
These two scourges are still with us.
											You see, 525,000 people —
men, women, boys and girls —
											die violently every single year.
											Research I've been doing
with Keith Krause and others
											has shown that between 50,000 and 60,000
people are dying in war zones violently.
											The rest, almost 500,000 people,
are dying outside of conflict zones.
											In other words, 10 times more people
are dying outside of war than inside war.
											What's more, violence is moving south,

											to Latin America and the Caribbean,
											to parts of Central and Southern Africa,
											and to bits of the Middle East
and Central Asia.
											Forty of the 50 most dangerous 
cities in the world
											are right here in Latin America,
											13 in Brazil,
											and the most dangerous of all, it's 
San Pedro Sula, Honduras' second city,
											with a staggering homicide rate
of 187 murders per 100,000 people.
											That's 23 times the global average.
									","
											Bu iki gerçek -– silahlı çatışmalardaki
azalış ve cinayetlerdeki düşüş —
											insanlık tarihindeki en sıradışı
											ya da beklenmedik başarılardandır,
											Bu aslında bize heyecan vermeli, değil mi?
											Tabii ki heyecan duymalıyız.
											Fakat bir problem var:
Şu iki bela hâlâ devam ediyor.
											525.000 insan
— erkekler, kadınlar, çocuklar —
											her yıl vahşice öldürülüyor.
											Keith Krause ve diğerleriyle
yaptığım araştırmalar
											50.000 ile 60.000 arasında insanın savaş 
bölgelerinde öldürüldüğünü ortaya koyuyor.
											Kalan yaklaşık 500.000 insan ise savaş 
bölgesi dışındaki alanlarda öldürülüyor.
											Yani savaş haricinde öldürülen insanların 
sayısı savaşta ölenlerin 10 katı.
											Dahası, şiddet güneye,
											Latin Amerika, Karayipler,
											Orta ve Güney Afrika’nın bazı bölgelerine,
											Orta Doğu’nun bir kısmına ve
Orta Asya’ya doğru kayıyor.
											Dünyadaki en tehlikeli 50 şehrin 40’ı
											burada, yani Latin Amerika’da.
											13'ü Brezilya’da.
											En tehlikeli şehirse, her 100.000 kişiden
187'sinin öldürüldüğü, inanılmaz
											bir cinayet oranına sahip Honduras’ın
ikinci kenti olan San Pedro Sula.
											Bu oran dünya ortalamasının tam 23 katı.
									","
											Estes dois factos — a diminuição
do conflito armado e dos assassínios —
											estão entre as notícias
mais extraordinárias
											e mais silenciosas da história humana.
											E devíamos ficar felizes.
											Bem, devíamos.
											Há apenas um problema:
duas desgraças que ainda nos perseguem.
											Todos os anos morrem
525 mil pessoas, de modo violento
											— homens, mulheres e crianças.
											A investigação que venho fazendo
com Keith Krause e outros
											mostra que 50 a 60 mil pessoas estão
a morrer violentamente em zonas de guerra.
											As restantes 500 mil pessoas
estão a morrer fora destas áreas.
											Por outras palavras,
morrem 10 vezes mais pessoas
											longe da guerra do que na guerra.
											E mais, a violência está a ir para o Sul,
											para a América Latina, para as Caraíbas,
											para regiões do sul e centro de África,
											e para alguns pontos do Médio Oriente
e da Ásia Central.
											40 das 50 cidades mais perigosas do mundo
											estão aqui na América Latina,
											outras 13 no Brasil,
											e a mais perigosa de todas, San Pedro Sula,
a segunda maior cidade das Honduras,
											tem o índice chocante de 187 assassínios
por cada 100 mil pessoas.
											Isto é 23 vezes a média global.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											Now, if violence is
re-concentrating geographically,
											it's also being reconfigured
to the world's new topography,
											because when it comes to cities,
the world ain't flat,
											like Thomas Friedman likes to say.
											It's spiky.
											The dominance of the city
as the primary mode of urban living
											is one of the most extraordinary
demographic reversals in history,
											and it all happened so fast.
											You all know the figures, right?
											There's 7.3 billion people
in the world today;
											there will be 9.6 billion by 2050.
											But consider this one fact:
											In the 1800s, one in 30
people lived in cities,
											today it's one in two,
											and tomorrow virtually everyone
is going to be there.
											And this expansion in urbanization
is going to be neither even nor equitable.
											The vast majority, 90 percent,
											will be happening in the South,
in cities of the South.
									","
											Eğer şiddet coğrafyalara göre 
yeni bir şekil alıyorsa,
											dünyanın topoğrafyasını da
yeniden şekillendiriyor demektir.
											Çünkü, konu şehir olunca dünyaya
yuvarlak bakmıyoruz.
											Thomas Freidman’ın hep söylediği gibi
											Dikenli.
											Kentsel yaşamın ana unsurunun
şehir olması
											tarihteki en olağandışı demografik 
değişimlerdendir.
											Çok hızlı gerçekleşmiştir.
											Rakamları hepiniz biliyorsunuz.
											Bugün dünyada 7,3 milyar 
insan yaşıyor.
											2050 ye kadar bu sayı 9,6 milyar olacak.
											Fakat şu gerçeği bir düşünün:
											1800'lerde 30 kişiden biri 
şehirde yaşıyordu,
											bugün iki kişiden biri şehirde yaşıyor
											ve yarın neredeyse herkes
şehirde yaşayacak.
											Şehirleşmedeki büyüme ise ne eşit 
olacak ne de adaletli.
											Nüfusun büyük çoğunluğu,
yani %90'ı
											Güney yarımkürenin şehirlerinde olacak.
									","
											Agora, se a violência
está a concentrar-se geograficamente,
											também está a ser reconfigurada
pela nova topografia mundial,
											porque, quando se fala de cidades,
o mundo não é plano.
											Como Thomas Friedman diz,
											ele é espinhoso.
											O predomínio da cidade
como modo principal de vida urbana
											é uma das mudanças demográficas
mais extraordinárias da História,
											e foi muito rápida.
											Todos conhecem os números.
											O mundo tem hoje
7300 milhões de pessoas;
											e terá 9600 milhões até 2050.
											Considerando que, no século XIX,
											uma em cada 30 pessoas vivia em cidades,
											agora é uma em cada duas,
											e amanhã, praticamente,
todos viverão nelas.
											Esta expansão na urbanização
não será uniforme nem igual.
											A grande maioria, 90%,
											acontecerá no Sul, nas cidades do Sul.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											So urban geographers and demographers,
											they tell us that it's not necessarily
the size or even the density of cities
											that predicts violence, no.
											Tokyo, with 35 million people,
											is one of the largest, and some might say
safest, urban metropolises in the world.
											No, it's the speed of
urbanization that matters.
											I call this turbo-urbanization, and it's 
one of the key drivers of fragility.
									","
											Şehir coğrafyacıları ve nüfus bilimcileri
											şiddet oranını şehrin büyüklüğü
											ya da yoğunluğunun
belirlemediğini söylüyorlar.
											Bazıları, 35 milyon nüfusuyla Tokyo’nun
											dünyanın en büyük ve en güvenli metropolü
olduğunu söyleyebilirler.
											Esas önemli olan şehirleşme hızıdır.
											Ben buna turbo-şehirleşme diyorum.
Kırılganlığın bir ana sebebi de bu.
									","
											Geógrafos e demógrafos urbanos
											vão-nos dizer que não é necessariamente
o tamanho ou a densidade das cidades
											que profetizam a violência, não.
											Tóquio, com 35 milhões de pessoas,
											é uma das maiores — e há quem diga
mais seguras — metrópoles urbanas do mundo.
											O importante é a velocidade da urbanização.
											Chamo-lhe ""turbo-urbanização"",
e isso é um dos motores da fragilidade.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											When you think about the incredible
expansion of these cities,
											and you think about turbo-urbanization,
think about Karachi.
											Karachi was about 500,000 people in 1947,
a hustling, bustling city.
											Today, it's 21 million people,
											and apart from accounting
for three quarters of Pakistan's GDP,
											it's also one of the most violent
cities in South Asia.
											Dhaka, Lagos, Kinshasa,
											these cities are now 40 times larger
than they were in the 1950s.
									","
											Bir şehrin inanılmaz bir hızla büyüdüğünü
düşündüğünüzde, turbo-şehirleşme
											dediğimde Karaçi'yi düşünün.
											1947’de 500.000 nüfuslu canlı
ve hareketli bir şehirdi.
											Bugün nüfusu 21 milyon.
											Pakistan’ın GSMH’nın dörtte üçünü
elinde tutuyor fakat
											Güney Asya’da en çok şiddetin görüldüğü 
şehirlerden biri.
											Dakka, Lagos, Kinşasa
gibi şehirler
											1950’lerde hallerinin
40 katı büyüklüğe ulaştılar.
									","
											Quando pensamos
na incrível expansão dessas cidades
											e pensamos na turbo-urbanização,
pensemos em Karachi.
											Karachi era uma agitada e buliçosa cidade
de cerca de 500 mil pessoas em 1947.
											Hoje tem 21 milhões de pessoas
											e, apesar de ser responsável
por 3/4 do PIB do Paquistão,
											também é uma das mais violentas 
cidades do sul da Ásia.
											Dhaka, Lagos, Kinshasa,
											estas cidades são hoje 40 vezes maiores
do que eram nos anos 50.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											Now take a look at New York.
											The Big Apple, it took 150 years
to get to eight million people.
											São Paulo, Mexico City, took 15
to reach that same interval.
									","
											Bir de New York’a bakalım:
											New York’un nüfusunun sekiz milyona 
ulaşması 150 yıl sürdü.
											Sao Paulo, Meksiko'nun bu sayıya 
ulaşması ise sadece 15 yıl sürdü.
									","
											Agora deem uma olhadela em Nova Iorque.
											Demorou 150 anos a chegar
aos oito milhões de habitantes.
											São Paulo, a cidade do México levaram
15 anos para aumentar na mesma proporção.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											Now, what do these medium,
large, mega-, and hypercities look like?
											What is their profile?
											Well, for one thing, they're young.
											What we're seeing in many of them
is the rise of the youth bulge.
											Now, this is actually a good news story.
											It's a function of reductions
in child mortality rates.
											But the youth bulge is something
we've got to watch.
											What it basically means
											is the proportion of young people
living in our fragile cities
											is much larger than those living 
in our healthier and wealthier ones.
											In some fragile cities,
											75 percent of the population
is under the age of 30.
											Think about that:
Three in four people are under 30.
											It's like Palo Alto on steroids.
											Now, if you look at Mogadishu for example,
											in Mogadishu the mean age is 16 years old.
											Ditto for Dhaka, Dili and Kabul.
											And Tokyo? It's 46.
											Same for most Western European cities.
											Now, it's not just youth
that necessarily predicts violence.
											That's one factor among many,
											but youthfulness combined
with unemployment, lack of education,
											and — this is the kicker — 
being male, is a deadly proposition.
											They're statistically correlated,
all those risk factors, with youth,
											and they tend to relate
to increases in violence.
									","
											Bu orta, büyük, mega ve hiper şehirler 
neye benziyor?
											Profilleri ne?
											Her şeyden evvel bunlar genç.
											Bir çoğunda gördüğümüz şey 
genç nüfus fazlalığı.
											Kulağa da hoş geliyor.
											Çünkü çocuk ölümlerinde düşüş
olduğunu gösterir. Lakin,
											bir yerde genç nüfus fazlaysa,
takip etmelisiniz.
											Bunun anlamı
											kırılgan şehirlerde yaşayan
genç nüfus oranı
											daha zengin ve sağlıklı şehirlerde 
yaşayan nüfustan daha fazla.
											Bazı kırılgan şehirlerde
											nüfusun %75'i 30 yaşın altında.
											Bunu bir düşünün: dört kişiden üçü 
30 yaşın altında.
											Hormonlanmış Palo Alto’ya benzer.
											Mogadişu’ya bakarsak mesela,
											burada yaş ortalaması 16.
											Keza, Dakka, Dili ve Kabil de aynı.
											Ya Tokyo? Yaş ortalaması 46.
											Birçok Batı Avrupa şehirlerinde de böyle.
											Şiddeti besleyen şey sadece 
genç nüfus değil.
											Bu birçok önemli faktörden biri sadece.
											Eğer gençlik, işsizlik,
eğitimsizlik ve erkek kimliği ile
											birleşirse — esas mevzu da bu —
ortaya ölümcül sorunlar çıkıyor.
											Bütün bu risk faktörleri istatistiksel
olarak genç nüfus ile bağlantılı,
											ve şiddeti artırıyor.
									","
											Com que se parecem estas cidades,
grandes, enormes, imensas?
											Qual é o seu perfil?
											Há uma coisa, são jovens.
											O que podemos ver em muitas delas
é o aumento dos jovens.
											Na verdade, essa é uma boa notícia.
											É resultado da redução
nas taxas de mortalidade infantil.
											Mas devemos observar
o aumento da população jovem.
											Basicamente, significa
											que a proporção de jovens
que vive nas cidades frágeis
											é muito maior do que a que vive
nas cidades mais saudáveis e mais ricas.
											Nalgumas cidades frágeis,
											75% da população tem menos de 30 anos.
											Pensem nisso: 3 em cada 4 pessoas
tem menos de 30 anos.
											É como Palo Alto com esteroides.
											Se olharmos para Mogadíscio,
por exemplo.
											Em Mogadíscio, a idade média é de 16 anos.
											O mesmo para Dhaka, Dili e Cabul.
											E em Tóquio? É de 46 anos.
											O mesmo para a maioria das cidades
da Europa Ocidental.
											Mas não é apenas a juventude
que prediz a violência.
											Ela é apenas um fator entre vários,
											a juventude combinada com o desemprego,
a falta de escolaridade,
											e — o principal — o facto de ser homem,
é uma combinação letal.
											Todos estes fatores de risco
estão correlacionados com os jovens,
											e eles tendem a relacionar-se
com o aumento de violência.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
											Now, for those of you who are
parents of teenage sons,
											you know what I'm talking about, right?
											Just imagine your boy
without any structure
											with those unruly friends of his,
out there cavorting about.
											Now, take away the parents,
											take away the education,
limit the education possibilities,
											sprinkle in a little bit of drugs,
alcohol and guns,
											and sit back and watch the fireworks.
											The implications are disconcerting.
											Right here in Brazil,
the life expectancy is 73.6 years.
											If you live in Rio, I'm sorry,
shave off two right there.
											But if you're young, you're uneducated,
											you lack employment,
you're black, and you're male,
											your life expectancy drops
to less than 60 years old.
											There's a reason why youthfulness
and violence are the number one killers
											in this country.
									","
											Aranızda ergenlik çağında
bir oğlu olanlar, neden bahsettiğimi
											çok iyi anlıyor olsa gerek.
											Kendi çocuğunuzu, hiçbir yapının olmadığı
											asi arkadaşları ile birlikte dışarıda 
takılırken bir hayal edin.
											Bir an aileleri geri çekin,
											eğitimi geri çekin, eğitim 
imkanlarını daraltın,
											biraz uyuşturucu, alkol ve silah katın,
											sonra arkanıza yaslanıp yangını seyredin.
											Sonuçları dehşet verici.
											Burada, Brezilya’da ortalama 
yaşam süresi 73,6 yıl.
											Eğer Rio’da yaşıyorsanız, üzgünüm ama, 
bundan iki yıl daha düşeceksiniz.
											Ama gençseniz, eğitimsizseniz,
											işsizseniz, siyahi iseniz ve 
cinsiyetiniz erkek ise
											ortalama yaşam süreniz
60'ın da altına düşer.
											Gençlik ve şiddetin bu ülkede
bir numaralı katil olmasının
											elbette bir sebebi var.
									","
											Para aqueles de vocês
que são pais de adolescentes,
											vocês sabem do que eu estou a falar,
não sabem?
											Imaginem o vosso filho
sem nenhuma estrutura
											com aquelas companhias duvidosas,
andando por aí.
											Agora, tirem-lhe os pais,
											tirem-lhe os estudos,
limitem-lhes as possibilidades de ensino,
											borrifem-no com um pouco de drogas,
álcool e armas,
											sentem-se e assistam ao espetáculo.
											As implicações são desconcertantes.
											Aqui no Brasil,
a expetativa de vida é de 73,6 anos.
											Se moram no Rio de Janeiro,
sinto muito, cortem-lhe dois anos.
											Mas se forem jovens, sem escolaridade,
											se não têm emprego,
se são negros, se são homens,
											a vossa expetativa de vida
cai para os 60 anos.
											Há uma razão para a juventude e a violência
											serem os assassinos número um neste país.
									",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
"
","
","
",How to protect fast-growing cities from failing,Robert Muggah,14:48,"cities,global issues,violence,war,youth,infrastructure"
