en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Cheers)
									","
											(Vítores)
									","
											(Kutlamalar)
									","
											(Acclamations)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
											Listen, OK.
											Created by Joe Casey and Nick Dragotta
for the Marvel miniseries ""Vengeance,""
											America Chavez has been
in the Marvel Universe
											for over seven years.
											She's tough, Latina,
											and she's so strong that she can punch
portals into other dimensions.
									","
											(Risas)
											Oigan bien.
											Creada por Joe Casey y Nick Dragotta
para la miniserie ""Venganza"" de Marvel,
											América Chávez había sido
parte del universo de Marvel
											por más de siete años.
											Es dura, latina,
											y tiene tanta fuerza que puede abrir
a golpe portales hacia otras dimensiones.
									","
											(Gülüşmeler)
											Bakın, tamam.
											Joe Casey ve Nick Dragotta tarafından
											Marvel'ın Vengeance mini serisi için
yaratılan America Chavez
											yedi yıldır Marvel dünyasında.
											Kız oldukça sert, Latin
											ve öyle güçlü ki yumrukları
boyutlar arası portal açıyor.
									","
											(Rires)
											Écoutez.
											Créée par Joe Casey et Nick Dragotta
											pour la mini-série
« Vengeance » de Marvel,
											America Chavez fait partie
de l'univers Marvel
											depuis plus de sept ans.
											C'est une dure à cuire latino
											et elle est si forte qu'elle peut,
d'un coup de poing,
											ouvrir des portails
vers d'autres dimensions.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											I know, right?
									","
											Genial, ¿cierto?
									","
											Değil mi?
									","
											Je sais !
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											And people were so excited,
											because finally, someone who shared
her identities — queer and Latina —
											would be writing her story.
											And I saw that, right?
											And also, when I looked at America,
											I saw a young Latina in survival mode.
											See, because her moms
had sacrificed themselves to the universe
											when she was a kid,
											and she'd been on her own ever since.
											No wonder she had to be tough.
											And that link, that link
of having to be tough,
											that rested heavy with me.
											Like I said, I'm from the Bronx,
and the Bronx is tough,
											tough like walking past sidewalk memorials
											and dodging cop towers
on your way to the train type of tough.
											When stuff happens that's bad,
people are like,
											""Yo, you gotta keep it moving.
You gotta keep trucking.
											Don't cry. Don't let it get to you.""
											And my mom and my tías and my abuelas,
											I never saw them take a moment to rest
or to invest in self-care.
											And their soft? It never left the house.
									","
											Y la gente estaba emocionada
											porque finalmente alguien con sus mismas
características —'queer' y latina—
											escribiría su historia.
											Eso lo vi,
											pero al observar a América
											también noté a una joven latina
tratando de sobrevivir.
											Las madres de América 
se habían sacrificado por el universo
											cuando era niña
											y desde entonces estuvo sola.
											Por eso tenía que ser fuerte.
											Y el hecho de tener que ser fuerte
											me afectó profundamente.
											Como les dije anteriormente,
soy del Bronx, que es muy duro.
											Es tan duro que ves monumentos
para víctimas en las aceras
											y debes esquivar puestos
policiales de camino al tren.
											Cuando ocurre alguna 
desgracia, la gente dice:
											""Hay que seguir adelante, en la lucha.
											No llores, no dejes que te afecte"".
											Y nunca vi a mi mamá,
mis tías o mis abuelas
											tomarse un momento para descansar
o darse un tiempo para a sí mismas.
											¿Y su ternura? Nunca salió de casa.
									","
											İnsanlar heyecanlıydı
											çünkü ilk kez onun gibi
Latin ve ""queer"" biri
											hikâyesini yazacaktı.
											Bunun farkındaydım.
											Aynı zamanda America'ya baktığımda
											yaşam mücadelesi veren
Latin bir kadın gördüm.
											Çünkü o daha çocukken
											anneleri kendilerini
evren için feda etmişti
											ve o günden beri bir başınaydı.
											Sert olmasına şaşırmamalı.
											Ve bu sert olma zorunluluğunu
											kendimde yoğun şekilde gördüm.
											Dediğim gibi ben Bronx'luyum 
ve Bronx zorludur.
											Kaldırım anıtlarının yanından geçmek gibi,
											trene binmek için polis 
kulelerinden saklanmak gibi zorlu.
											Kötü şeyler olduğunda da insanlar der ki
											""Hey, yoluna devam etmelisin,
ilerlemeye devam.
											Ağlama, seni üzmesine izin verme.""
											Ailemin, tía ve abuela'larımın
mola verdiklerini,
											kendilerine zaman 
ayırdıklarını hiç görmedim.
											Yumuşak yanları da asla ev dışına çıkmadı.
									","
											Les gens étaient si enthousiastes
											car, enfin, quelqu'un partageant
ses identités — homosexuelle et latine —
											allait écrire son histoire.
											Je le voyais.
											Quand je regardais America,
											je voyais une jeune femme latine
en mode de survie.
											Parce que ses mères
s'étaient sacrifiées pour l'univers
											quand elle était enfant
											et qu'elle était seule depuis.
											Pas étonnant que ce soit une dure à cuire.
											Ce rapport avec le fait
de devoir être une dure à cuire,
											ça me parlait pas mal.
											Je l'ai dit, je viens du Bronx
et le Bronx est dur,
											dur où l'on passe devant des hommages
commémoratifs sur les trottoirs
											et où l'on évite les tours de police
en allant prendre le train.
											Quand quelque chose de mal
se passe, les gens disent :
											« Tu dois continuer à avancer,
continuer à pousser.
											Ne pleure pas.
Ne laisse pas cela t'atteindre. »
											Ma mère, mes tantes et mes grands-mères,
											je ne les ai jamais vues
prendre un instant de repos
											ou investir du temps
pour prendre soin d'elles.
											Leur tendresse ?
Elle n'a jamais quitté la maison.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											And so that was the first thing
that I wanted to give to America,
											the thing that I wished I'd been able
to give to my abuelas and my tías,
											the thing that I'm trying
to give to my mom now:
											permission to be soft.
											Like, it's OK to sit in silence
											and go on a journey
just to discover yourself,
											and your pain will make you
crumble and you will fall
											and you will need to ask people for help,
											and that's OK,
											and that being vulnerable is good for us.
									","
											Así que eso fue lo primero
que quise darle a América,
											eso que habría deseado darles
a mis abuelas y a mis tías,
											y que trato de darle ahora a mi mamá:
											permiso para no ser fuerte.
											Que está bien sentarse en silencio
											y emprender un viaje para
descubrirte a ti misma,
											que el dolor te desmorone, que caigas
											y que necesites pedir ayuda,
											y eso está bien,
											porque ser vulnerables es bueno.
									","
											America'ya vermek istediğim ilk şey buydu.
											Abuela'larıma, tia'larıma
vermek istediğim,
											anneme şu an vermeye çalıştığım şey:
											Hassas olma izni.
											Sessizce oturmakta,
											kendini keşfetmek için
bir yolculuğa çıkmakta sorun yok
											ama acı sizi ufalayacak
ve düşeceksiniz.
											İnsanlardan yardım istemek
durumunda olacaksınız.
											Bunda da sorun yok.
											Savunmasız olmak bizim için iyidir.
									","
											C'est la première chose
que je voulais offrir à America,
											la chose que j'aurais aimé pouvoir
offrir à mes grands-mères et mes tantes,
											la chose que j'essaye
maintenant d'offrir à ma mère :
											la permission d'être tendre.
											Vous avez le droit
de vous asseoir en silence
											et de partir en voyage
à la découverte de vous-même.
											Votre douleur vous mènera
à l'écroulement et la chute,
											vous devrez demander de l'aide à des gens,
											c'est normal
											et être vulnérable, c'est bon pour nous.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											But see, I didn't come to all this
compassion and healing stuff
											like, you know, out of nowhere,
											and so when it came to America's story,
											I wanted to give her the space
to be human, to mess up,
											and to find soft on her own.
									","
											Claro que no llegué a toda esta idea
de la compasión y la sanación
											de la nada,
											y cuando escribí la historia de América
											quise darle un espacio para
ser humana, para equivocarse
											y descubrir su debilidad.
									","
											Ama bu şefkat ve şifa olaylarına da
											durduk yere girmedim.
											America'nın hikâyesine gelince
											ona insan olma, hata yapma imkânı verdim,
											hassas yanını kendisi bulsun istedim.
									","
											Je n'en suis pas arrivée à la compassion
et à la guérison de nulle part
											alors pour l'histoire d'America,
											je voulais lui laisser de l'espace
pour être humaine, pour échouer
											et pour trouver la tendresse
par elle-même.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											So she kind of had to quit her day job.
You know what I'm saying?
											I had to give her a superhero sabbatical,
									","
											Así que tuvo que dejar su trabajo.
¿Saben a qué me refiero?
											Tenía que darle
un sabático de superheroína,
									","
											Bu yüzden işini bırakması gerekliydi.
Anlarsınız ya?
											Onu zorunlu izne çıkarmam gerekiyordu.
									","
											Elle a dû quitter son emploi de jour.
Vous voyez de quoi je parle ?
											J'ai dû lui donner
un congé sabbatique de super-héroïne.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											and the first thing I did was enroll her
in Justice Sonia Sotomayor University.
									","
											y lo primero que hice fue inscribirla
en la Universidad Juez Sonia Sotomayor.
									","
											İlk işim onu Justice Sonia Sotomayor 
Üniversitesi'ne yollamaktı.
									","
											La première chose que j'ai faite
											fut de l'inscrire à l'université
de la juge Sonia Sotomayor.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											Because where else would she feel safe
and represented and liberated
											but a university dedicated
to the first Puerto Rican woman
											nominated to the Supreme Court
of the United States?
											And her first class is ""Intergalactic
Revolutionaries and You,""
											and America is so excited,
she's ready to show off her strength,
											she's ready to show off
her portal-punching skills,
									","
											Porque ¿en qué otra parte se sentiría
segura, representada y liberada
											sino en una universidad dedicada
a la primera mujer puertorriqueña
											nominada a la Corte Suprema de EE. UU.?
											Y su primera clase fue
""Los revolucionarios intergalácticos y tú""
											y América estaba tan emocionada que
estaba lista para mostrar su poder:
											su habilidad para abrir portales a golpes;
									","
											Çünkü Birleşmiş Milletler 
Yüksek Mahkemesi'ne aday olan
											ilk Porto Rikolu kadına 
adanmış bir üniversiteden başka
											nerede güvenli, temsil edilmiş 
ve özgürleştirilmiş hissedebilirdi?
											İlk dersinin adı 
""Galaksiler arası devrimciler ve siz""di.
											America çok heyecanlıydı. 
Gücünü göstermeye hazırdı.
											Portal yumruklama gücünü
göstermeye hazırdı.
									","
											Où se sentirait-elle en sécurité,
représentée et libérée
											si ce n'est dans une université
dédiée à la première femme portoricaine
											nommée à la Cour suprême des États-Unis ?
											Son premier cours est
« Révolutions intergalactiques et vous »
											et America est si impatiente,
elle est prête à montrer sa force,
											à exhiber ses compétences
d'ouverture de portails au poing
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											and I stripped that safety net
from her right away.
											And I limited her powers,
and I changed up her location
											and shook up her world,
because that is what college is like,
									","
											pero inmediatamente le quité
ese mecanismo de protección.
											Limité sus poderes, la mudé a otro sitio,
											y sacudí su mundo porque eso
es lo que ocurre en la universidad,
									","
											Bu güvenlik ağını hemen altından çektim.
											Güçlerini sınırladım, yerini değiştirdim
											ve dünyasını sarstım
çünkü üniversite böyledir.
									","
											et je lui ai immédiatement
ôté ce filet de sécurité.
											J'ai limité ses pouvoirs,
j'ai changé sa position
											et bouleversé son monde
parce que c'est ça l'université.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											especially if you're alone.
											But I didn't want America
to be alone for long,
											and so in a homework assignment
gone totally wrong,
											she lands on a battlefield with the X-Men.
									","
											sobre todo si estás sola.
											Pero no quise que América
estuviera sola por mucho tiempo,
											así que gracias a una tarea 
que le salió mal,
											termina en un campo
de batalla con los X-Men.
									","
											Özellikle de yalnızsanız.
											Ama America uzun süre 
yalnız kalsın istemedim.
											O da çok ters giden bir ödev sonunda
											kendini X-Men'le
aynı savaş alanında bulur.
									","
											Surtout si vous êtes seul.
											Mais je ne voulais pas
qu'America soit trop longtemps seule
											alors, durant un devoir ayant mal tourné,
											elle atterrit sur le champ
de bataille avec les X-Men.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											Because, when I was in college,
											the Reverend Kelly Brown Douglas
was my mentor,
											and I knew that America Chavez
needed one, too.
											And who better to mentor
America Chavez than Storm,
											the first black female superhero
											and one of the most powerful
members of the X-Men?
											Nobody, that's who.
									","
											Porque cuando yo estaba en la universidad,
											mi mentor fue el reverendo
Kelly Brown Douglas,
											y allí supe que América Chávez
también necesitaría uno.
											¿Y quién podría ser un mejor mentor
para América Chávez que Tormenta,
											la primera superheroína negra
											y uno de los miembros
más poderosos de los X-Men?
											Nadie, solo ella.
									","
											Çünkü ben üniversitedeyken
											Rahip Kelly Brown Douglas akıl hocamdı.
											America Chavez'in de bir hocaya 
ihtiyacının olduğunu biliyordum.
											America Chavez'in akıl hocası
											ilk siyahi kadın süper kahraman olan
											X-Men'in en güçlü üyelerinden Storm
olmasın da kim olsun?
											Hiç kimse tabii ki.
									","
											Car, quand j'étais à l'université,
											le révérend Kelly Brown Douglas
était mon mentor
											et je savais qu'America Chavez
avait aussi besoin d'un mentor.
											Qui de mieux placé que Tornade
pour être la mentore d'America Chavez,
											la première super-héroïne noire
											et l'un des membres
les plus puissants des X-Men ?
											Personne.
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
"
","
","
","
",The story of Marvel's first queer Latina superhero,Gabby Rivera,11:16,"creativity,humor,humanity,LGBT,self,identity,storytelling,culture,art,women,writing,race,society"
