en,fr,pt,title,speaker,duration,tags
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											Now, higher energy is important
											because for particles,
there is an equivalence
											between energy and particle mass,
											and mass is just a number
put there by nature.
											To discover new particles,
											we need to reach these bigger numbers.
											And to do that, we have to build
a bigger, higher energy collider,
											and the biggest, highest
energy collider in the world
											is the Large Hadron Collider.
											And then, we collide protons
quadrillions of times,
											and we collect this data very slowly,
over months and months.
											And then new particles might show up
in our data as bumps —
											slight deviations from what you expect,
											little clusters of data points
that make a smooth line not so smooth.
											For example, this bump,
											after months of data-taking in 2012,
											led to the discovery
of the Higgs particle —
											the Higgs boson —
											and to a Nobel Prize
for the confirmation of its existence.
									","
											Une énergie plus élevée
est en fait indispensable
											car pour les particules,
il existe un équivalent
											entre l'énergie
et la masse des particules,
											et la masse n'est qu'un nombre
mis là par la nature.
											Pour découvrir des particules,
											on doit atteindre ces grands nombres.
											Et pour ça, il faut créer un collisionneur
plus grand et plus puissant,
											et le plus grand, plus puissant
collisionneur au monde
											est le Grand collisionneur de hadrons.
											Ensuite, nous réalisons des collisions
de protons des quadrillons de fois,
											nous rassemblons ces données très
lentement, au fur et à mesure des mois.
											Les nouvelles particules pourraient
y apparaître comme des disparités,
											de légers écarts par rapport
à ce qu'on attendait,
											de petits amas de points qui rendent
une ligne fluide un peu moins fluide.
											Par exemple, cette disparité,
											après des mois de collecte
de données en 2012,
											a révélé l'existence
de la particule de Higgs —
											le boson de Higgs —
											et a mené à un prix Nobel
pour la confirmation de son existence.
									","
											Uma energia mais alta é importante
											porque, para as partículas,
											há uma correspondência
entre energia e massa de partículas,
											e a massa é apenas um número
colocado lá pela natureza.
											Para descobrir novas partículas,
											temos de alcançar esses números maiores.
											Para isso, tivemos de construir
um colisor maior, de energia alta,
											o maior colisor de energias
altas no mundo
											é o Grande Colisor de Hadrões.
											Fazemos colidir protões
milhares de biliões de vezes,
											e obtemos esses dados 
lentamente, durante muitos meses.
											Podem aparecer novas partículas 
nos nossos dados como bossas
											— ligeiros desvios do que é esperado,
											pequenos aglomerados de dados
que deformam a suavidade da linha
											Por exemplo, esta bossa,
											depois de meses
a colecionar dados, em 2012,
											levou à descoberta da partícula de Higgs
											— o bosão de Higgs —
											e ao Prémio Nobel
pela confirmação da sua existência.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											This jump up in energy in 2015
											represented the best chance
that we as a species had ever had
											of discovering new particles —
											new answers to these
long-standing questions,
											because it was almost
twice as much energy as we used
											when we discovered the Higgs boson.
											Many of my colleagues had been working
their entire careers for this moment,
											and frankly, to little curious me,
											this was the moment
I'd been waiting for my entire life.
											So 2015 was go time.
									","
											Ce pic dans le domaine
de l'énergie en 2015
											était la meilleure chance
que nous avions, en tant qu'espèce,
											de découvrir des particules —
											des réponses à ces éternelles questions,
											car c'était presque le double de l'énergie
que nous avons utilisée
											pour la découverte du boson de Higgs.
											Beaucoup de mes collègues ont travaillé
toute leur carrière pour ce moment
											et honnêtement,
pour le jeune moi si curieux,
											c'était le moment
que j'avais attendu toute ma vie.
											2015 était un grand moment.
									","
											Este salto em energia, em 2015,
											representou a melhor hipótese 
que nós, enquanto espécie,
											tivemos de descobrir novas partículas
											— novas respostas a estas velhas questões,
											porque era quase o dobro
da energia que tínhamos usado
											quando descobrimos o bosão de Higgs.
											Alguns dos meus colegas trabalharam 
para este momento, durante toda a carreira,
											e honestamente, 
para o pequeno curioso eu,
											este era o momento
por que esperei durante toda a vida.
											Por isso, 2015 era o momento.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											So June 2015,
											the LHC is switched back on.
											My colleagues and I held our breath
and bit our fingernails,
											and then finally we saw
the first proton collisions
											at this highest energy ever.
											Applause, champagne, celebration.
											This was a milestone for science,
											and we had no idea what we would find
in this brand-new data.
											And then a few weeks later,
we found a bump.
											It wasn't a very big bump,
											but it was big enough to make
you raise your eyebrow.
											But on a scale of one to 10
for eyebrow raises,
											if 10 indicates that you've
discovered a new particle,
											this eyebrow raise is about a four.
									","
											Et donc en juin 2015,
											le LHC a été rallumé.
											Nous avons retenu notre souffle
et rongé nos ongles
											et enfin assisté
à la première collision de protons
											à l'énergie la plus haute jamais utilisée.
											Applaudissements, champagne, célébration.
											C'était un tournant pour la science,
											nous n'avions aucune idée
											de ce qu'on trouverait
dans ces nouvelles données.
											Quelques semaines après,
on a trouvé une disparité.
											Ce n'était pas une grosse disparité,
											mais c'était assez gros
pour nous faire sourciller.
											Sur l'échelle de 1 à 10
du haussement de sourcils,
											si 10 indique la découverte
d'une nouvelle particule,
											c'était un quatre.
									","
											Então, em junho de 2015,
											o GCH foi novamente ligado.
											Os meus colegas e eu retivemos
a respiração e roemos as unhas,
											e finalmente vimos
as primeiras colisões de protões
											à energia mais alta de sempre.
											Aplausos, champanhe, celebração!
											Foi um marco para a ciência.
											Não sabíamos o que iríamos
encontrar nestes dados novos.
											Semanas mais tarde,
encontrámos uma bossa.
											Não era uma bossa muito grande,
											mas era suficientemente grande
para franzirmos o sobrolho.
											Numa escala de 10
de franzir o sobrolho,
											se 10 indica que encontrámos
uma nova partícula,
											esta era um quatro.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											I spent hours, days, weeks
in secret meetings,
											arguing with my colleagues
over this little bump,
											poking and prodding it with our most
ruthless experimental sticks
											to see if it would withstand scrutiny.
											But even after months
of working feverishly —
											sleeping in our offices
and not going home,
											candy bars for dinner,
											coffee by the bucketful —
											physicists are machines
for turning coffee into diagrams —
									","
											J'ai passé des heures, des jours,
des semaines à des réunions secrètes,
											débattant avec mes collègues
sur cette disparité,
											la manipulant sans pitié
avec ce qui nous passait par la tête
											pour voir si elle supporterait
d'être observée.
											Mais après des mois de travail acharné —
											à dormir dans nos bureaux
sans rentrer à la maison,
											des barres chocolatées en guise de dîner,
											du café par litres entiers —
											les physiciens sont des machines
qui transforment le café en diagrammes —
									","
											Passei horas, dias, semanas
em reuniões secretas,

											a analisar esta bossa com os meus colegas,
											manipulando- a com tudo
o que tínhamos à mão
											para ver se iria resistir à observação.
											Mesmo meses depois
de trabalhar sem descanso
											— a dormir no escritório
e sem ir a casa,
											com barras de chocolate como jantar,
											e baldes de café,
											os físicos são máquinas
que transformam o café em diagramas —
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											This little bump would not go away.
											So after a few months,
											we presented our little bump to the world
with a very clear message:
											this little bump is interesting
but it's not definitive,
											so let's keep an eye on it
as we take more data.
											So we were trying to be
extremely cool about it.
									","
											Cette petite disparité ne s'en allait pas.
											Après quelques mois,
											nous avons montré cette petite disparité
au monde avec un message très clair :
											cette petite disparité
est intéressante, mais pas définitive,
											donc surveillons-la
et récupérons plus de données.
											Nous avons essayé
d'être très décontractés à ce sujet.
									","
											esta pequena bossa não desaparecia.
											Meses depois,
											apresentámos a bossa ao mundo
com uma mensagem clara:
											""Esta bossa é interessante
mas não é definitiva,
											""vamos manter os olhos nela
enquanto obtemos mais dados"".
											Estávamos a tentar ser
descontraídos sobre o assunto.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											And the world ran with it anyway.
											The news loved it.
											People said it reminded
them of the little bump
											that was shown on the way
toward the Higgs boson discovery.
											Better than that,
my theorist colleagues —
											I love my theorist colleagues —
											my theorist colleagues wrote
500 papers about this little bump.
									","
											Et le monde entier
s'est quand même enthousiasmé.
											Les journaux nous adoraient.
											Les gens nous ont dit
que ça leur rappelait la disparité
											qui avait mené à la découverte
du boson de Higgs.
											Mieux que ça, mes collègues théoriciens —
											j'adore mes collègues théoriciens —
											mes collègues théoriciens ont écrit
500 articles sur cette petite disparité.
									","
											Mas o mundo acompanhou-nos.
											As notícias adoraram.
											As pessoas diziam
que lhes fazíamos lembrar
											a bossa descoberta
do bosão de Higgs.
											Melhor que isso,
os meus colegas teóricos
											— adoro os meus colegas teóricos —
											escreveram 500 artigos
sobre esta pequena bossa.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											The world of particle physics
had been flipped on its head.
											But what was it about this particular bump
											that caused thousands of physicists
to collectively lose their cool?
											This little bump was unique.
											This little bump indicated
											that we were seeing an unexpectedly
large number of collisions
											whose debris consisted
of only two photons,
											two particles of light.
											And that's rare.
									","
											Le monde de la physique des particules
avait été complètement retourné.
											Mais qu'est-ce qui faisait
que cette petite disparité
											avait réussi à enthousiasmer
des centaines de physiciens ?
											Cette petite disparité était unique.
											Cette disparité indiquait
											que nous observions un nombre
étonnamment grand de collisions
											dont les débris étaient composés
de seulement deux photons,
											deux particules de lumière.
											Et c'est rare.
									","
											O mundo da física das partículas
tinha dado uma reviravolta.
											Mas o que tinha esta bossa em particular
											que fez centenas de físicos
perderem a cabeça?
											Esta pequena bossa era única.
											Esta pequena bossa indicava
											que estávamos a ver um grande
número inesperado de colisões
											cujos destroços consistiam
apenas em dois fotões,
											duas partículas de luz.
											E isso é raro.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											Particle collisions are not
like automobile collisions.
											They have different rules.
											When two particles collide
at almost the speed of light,
											the quantum world takes over.
											And in the quantum world,
											these two particles
can briefly create a new particle
											that lives for a tiny fraction of a second
											before splitting into other particles
that hit our detector.
											Imagine a car collision
where the two cars vanish upon impact,
											a bicycle appears in their place —
									","
											Une collision ne ressemble pas
à un accident de voiture.
											Elle répond à d'autres règles.
											Si celle-ci se fait
presque à la vitesse de la lumière,
											c'est dans le monde quantique.
											Dans ce monde quantique,
											les deux particules peuvent brièvement
créer une nouvelle particule
											qui vit pendant une fraction de seconde
											puis explose en d'autres particules
repérées par notre détecteur.
											Imaginez un accident où les deux voitures
disparaissent sous l'impact,
											une bicyclette apparaît à la place —
									","
											As colisões de particula não são
como colisões de automóveis.
											Têm regras diferentes.
											Quando duas partículas colidem
quase à velocidade da luz,
											passa-se para o domínio
do mundo quântico.
											E no mundo quântico,
											estas duas partículas
podem criar uma partícula nova
											que dura uma pequena 
fração de segundo
											antes de se separar noutras partículas
que atingem o detetor.
											Imaginem uma colisão de dois carros
que desaparecem com o impacto,
											e aparece uma bicicleta no lugar deles.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											And then that bicycle explodes
into two skateboards,
											which hit our detector.
									","
											et puis cette bicyclette
éclate en deux skateboards,
											qui frappent notre détecteur.
									","
											A bicicleta explode em dois ""skates""
que atingem o detetor.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											Hopefully, not literally.
											They're very expensive.
									","
											Heureusement, pas littéralement.
											Ils coûtent très cher.
									","
											Felizmente, não literalmente.
											São muito caros.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											Events where only two photons
hit out detector are very rare.
											And because of the special
quantum properties of photons,
											there's a very small number
of possible new particles —
											these mythical bicycles —
											that can give birth to only two photons.
											But one of these options is huge,
											and it has to do with
that long-standing question
											that bothered me as a tiny little kid,
											about gravity.
									","
											Les moments où deux photons atteignent
notre détecteur sont très rares.
											Et à cause des propriétés
quantiques des photons,
											il existe un nombre très petit
de nouvelles particules possibles —
											ces bicyclettes mythiques —
											qui peuvent donner naissance
à seulement deux photons.
											Mais une de ces options est immense
											et concerne cette éternelle question
											qui me dérangeait quand j'étais petit,
											à propos de la gravité.
									","
											Os momentos em que só dois fotões
atingem o detetor são muito raros.
											Devido às propriedades quânticas
especiais dos fotões,
											há um número muito pequeno
de novas partículas possíveis
											— essas bicicletas míticas —
											que podem dar origem
a apenas dois fotões.
											Mas uma dessas opções é enorme,
											e está relacionada
com aquela velha questão
											que me incomodava em pequeno
											sobre a gravidade.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
											Gravity may seem super strong to you,
											but it's actually crazily weak
compared to the other forces of nature.
											I can briefly beat gravity when I jump,
											but I can't pick a proton out of my hand.
											The strength of gravity compared
to the other forces of nature?
											It's 10 to the minus 39.
											That's a decimal with 39 zeros after it.
									","
											La gravité vous semble plutôt forte,
											mais elle est en réalité très faible
comparée à d'autres forces de la nature.
											Je peux brièvement
vaincre la gravité en sautant,
											mais je ne peux pas attraper
un des photons de ma main.
											La force de la gravité comparée
aux autres forces de la nature ?
											C'est 10 puissance moins 39.
											C'est une décimale avec 39 zéros derrière.
									","
											A gravidade pode parecer-vos super forte,
											mas na verdade é fraca comparada 
com outras forças da natureza.
											Posso brevemente vencer
a gravidade quando salto,
											mas não posso pegar num protão 
com a minha mão.
											A força da gravidade comparada 
a outras forças da natureza?
											É de 10 elevado a menos 39.
											Isso é um número decimal com 39 zeros.
									",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
"
","
","
",How we explore unanswered questions in physics,James Beacham,15:54,"collaboration,dark matter,discovery,future,data,innovation,motivation,engineering,nature,physics,history,science,Nobel Prize,universe,TEDx,exploration,quantum physics"
