pt,tr,en,fr,de,title,speaker,duration,tags
"
											Então decidimos colocar o projeto no Kickstarter,
											e quando o fizemos,
											conseguimos angariar os fundos que pretendíamos 
em cerca de duas horas,
											e, de repente, tínhamos o dinheiro 
para fazer os ""kits"".
											Mas depois tínhamos que aprender a fazê-los.
											Quer dizer, tínhamos que aprender 
a produzir em pequenos lotes.
											Rapidamente chegámos à conclusão de
que a nossa garagem
											não era suficientemente grande 
para receber a nossa operação.
											Mas conseguimos, fizemos todos estes ""kits"",
											graças, em grande parte, à TechShop,
que foi uma grande ajuda,
											e expedimos todos os ""kits"" para todo o mundo
											mesmo antes do Natal do ano passado,
											foi mesmo há poucos meses.
											Mas já começámos a receber vídeos
											e fotos de todo o mundo,
											incluindo esta imagem debaixo do gelo 
na Antártida.
											Também aprendemos que os pinguins 
adoram robôs.
											(Risos)
									","
											Bu yüzden projeyi Kickstarter'a koymaya karar verdik.
											Koyduğumuzda,
											Toplamaya çalıştığımız hedef kaynağa yaklaşık iki saat içinde ulaştık ve
											bir anda bu alet çantalarını hazırlayabileceğimiz paraya sahip olduk.
											Ama sonra da bu alet çantalarını nasıl hazırlayacağımızı öğrenmek zorunda kaldık.
											Yani, küçük çapta toplu üretimi öğrenmek zorunda kaldık.
											Sonra garajımızın artan faaliyetlerimizi gerçekleştirebileceğimiz kadar
											büyük olmadığının çabucak farkına vardık.
											Ama halledebildik, yani tüm alet çantalarını hazırladık.
											TechShop sağolsun, bize çok büyük yardımı dokundu.
											Sonra bu alet çantalarını geçen yıl başından hemen önce
											bütün dünyaya kargoyla yolladık.
											Yani sadece bir kaç ay önce.
											Ama şimdiden dünyanın her yerinden
											video ve fotoğraf almaya başladık.
											Antarktika'da buzun altında çekilen bu fotoğraf onlardan bir tanesi.
											Penguenlerin robotları çok sevdiğini de öğrenmiş olduk.
											(Kahkaha)
									","
											So we decided to put the project on Kickstarter,
											and when we did,
											we raised our funding goal in about two hours,
											and all of a sudden, 
had this money to make these kits.
											But then we had to learn how to make them.
											I mean, we had to learn small batch manufacturing.
											So we quickly learned that our garage
											was not big enough to hold our growing operation.
											But we were able to do it, we got all the kits made,
											thanks a lot to TechShop,
which was a big help to us,
											and we shipped these kits all over the world
											just before Christmas of last year,
											so it was just a few months ago.
											But we're already starting to get video
											and photos back from all over the world,
											including this shot from under the ice in Antarctica.
											We've also learned the penguins love robots.
											(Laughter)
									","
											Nous avons donc décidé 
de mettre le projet sur ​​Kickstarter
											et nous l'avons fait.
											Nous avons dépassé notre objectif 
de financement en 2 heures environ,
											et tout d'un coup, nous avions 
l'argent pour faire ces kits.
											Nous avons donc dû
apprendre à les faire.
											C'est-à-dire que nous avons dû 
apprendre la fabrication de petits lots.
											Nous avons donc 
vite compris que notre garage
											n'était pas assez grand pour contenir 
notre activité croissante.
											Mais nous avons réussi à le faire, 
nous sommes parvenus à faire tous les kits.
											Merci beaucoup à TechShop,
qui nou sa été d'une grande aide .
											Nous avons expédié ces kits
partout dans le monde
											juste avant Noël l'an dernier,
											c’est-à-dire il y a à peine
quelques mois de cela.
											Mais nous commençons 
déjà à recevoir des vidéos
											et des photos provenant
du monde entier,
											y compris ce plan pris
sous la glace en Antarctique.
											Nous avons aussi appris 
que les pingouins aiment les robots.
											(Rires)
									","
											Wir entschieden also, das Projekt
auf Kickstarter zu veröffentlichen,
											und als wir das taten,
											erreichten wir unser Spendenziel 
in etwa 2 Stunden.
											Plötzlich hatten wir also das Geld, 
um diese Kits zu bauen.
											Aber dann mussten wir lernen, 
wie man sie baut.
											Ich meine, wir mussten 
die Kleinserienproduktion lernen.
											Schnell wurde uns klar, dass unsere Garage
											nicht groß genug war 
für dieses wachsende Projekt.
											Aber wir schafften es. 
Wir produzierten alle Kits.
											Ein großer Dank gilt auch TechShop, 
das eine große Hilfe für uns war.
											Und kurz vor Weihnachten letztes Jahr
											konnten wir die Kits 
in die ganze Welt ausliefern.
											Das ist erst einige Monate her.
											Aber wir bekommen schon Videos
											und Fotos aus der ganzen Welt –
											unter anderem auch dieses Bild, das unter 
dem Eis in der Antarktis aufgenommen wurde.
											Wir haben auch gelernt, 
dass Pinguine Roboter lieben.
											(Lachen)
									",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
","
","
","
","
",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
											Então ainda estamos a publicar 
todos os ""designs"" ""online"",
											para encorajar as pessoas que 
os querem construir.
											Esta é a única forma de conseguirmos fazer isto.
											Ao sermos ""open source"", criámos
											esta rede distribuída de I&amp;D,
											e movimentamo-nos mais rápido do que qualquer 
alternativa financiada com capital de risco.
											Mas o robô em si é apenas metade da história.
											O verdadeiro potencial, o potencial a longo prazo,
											reside nesta comunidade «faça você mesmo» 
de exploradores oceanográficos.
											que se está a formar à volta do globo.
											O que é que poderemos descobrir
											quando existem milhares destes aparelhos
											vagueando pelos mares?
									","
											Hala tüm tasarımları internet ortamında yayınlıyor ve
											bunları tek başına inşa etmeye çalışan herkesi teşvik ediyoruz.
											Bunu yapabilmiş olmanın tek yolu bu.
											Açık kaynak çalışarak
											bu yaygın ar-ge ağını oluşturduk ve
											bütün müteşebbis emsallerimizden daha hızlı ilerliyoruz.
											Ama halihazırdaki bu robot hikayenin sadece yarısı.
											Gerçek potansiyel, uzun vadeli potansiyel
											dünyanın her tarafında vücut bulan
											KENDİN YAPçı okyanus kaşifleri topluluğunda.
											Denizlerin altını üstüne getiren
											bu aletlerden binlercesi varken
											neler neler keşfedebiliriz?
									","
											So we're still publishing all the designs online,
											encouraging anyone to build these themselves.
											That's the only way that we could have done this.
											By being open source, we've created
											this distributed R&amp;D network,
											and we're moving faster than
any venture-backed counterpart.
											But the actual robot is really only half the story.
											The real potential, the long term potential,
											is with this community of DIY ocean explorers
											that are forming all over the globe.
											What can we discover
											when there's thousands of these devices
											roaming the seas?
									","
											Nous continuons à publier
les plans en ligne,
											encourageant ainsi quiconque
à construire son propre robot,
											car c'est seulement de cette façon
que nous avons pu le faire.
											En étant open source, 
nous avons créé
											ce large réseau de 
Recherche et Développement,
											et nous avançons plus vite que n'importe
quelle coentreprise financée par capital risque.
											Mais le robot n'est 
en fait qu'un début.
											Le véritable potentiel, 
le potentiel à long terme
											réside dans cette immense
communauté de bricoleurs
											qui se forment
aux quatre coins du monde.
											Que peut-on découvrir
											avec des milliers
de ces appareils
											navigant dans les mers ?
									","
											Wir veröffentlichen 
noch immer Designs online
											und ermuntern jeden, 
diese selbst zu bauen.
											Nur so war es uns möglich,
das alles zu erreichen.
											Da wir ""Open Source"" waren, haben wir
											ein verstreutes 
R&amp;D-Netzwerk erschaffen,
											und es entwickelt sich schneller 
als risikokapitalgestützte Unternehmen.
											Aber der tatsächliche Roboter 
ist nur die halbe Geschichte.
											Das wirkliche Potenzial, 
das Langzeit-Potenzial
											liegt in der Gemeinschaft 
der DIY-Ozeanforscher,
											die sich gerade auf der ganzen Welt bildet.
											Was werden wir entdecken können,
											wenn es tausende von diesen Geräten gibt,
											die in den Meeren herumstreunen?
									",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
","
","
","
","
",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
											Devem estar a pensar: a caverna.
											Encontraram o ouro?
											Bem, não encontrámos nenhum ouro,
											mas decidimos que o que encontrámos era
muito mais valioso.
											Foi a visão de um futuro possível
											para a exploração oceanográfica.
											É algo que já não está apenas limitado
aos James Camerons do mundo,
											mas algo em que todos participamos.
											É um mundo subaquático
											e vamos explorá-lo juntos.
									","
											Muhtemelen hepiniz şu an mağarayı merak ediyorsunuzdur.
											Altını buldunuz mu?
											Şey, altın filan bulmadık,
											ama bulduğumuz şeyin çok daha değerli olduğuna karar verdik.
											Bulduğumuz şey okyanus keşfinin olası geleceğini
											hayal meyal görmekti.
											Bu, dünyanın James Cameron'larıyla sınırlı bir şey de değil.
											Tam tersine hepimizin katılabileceği bir şey.
											Bu, hep beraber keşfettiğimiz
											bir su altı dünyası.
									","
											So you're probably all wondering: the cave.
											Did you find the gold?
											Well, we didn't find any gold,
											but we decided that what we found
was much more valuable.
											It was the glimpse into a potential future
											for ocean exploration.
											It's something that's not limited to
the James Camerons of the world,
											but something that we're all participating in.
											It's an underwater world
											we're all exploring together.
									","
											Vous vous demander probablement tous :
« et la grotte dans tout ça. »
											« Avez-vous trouvé de l'or ? »
											Eh bien, nous n'avons
pas trouvé d'or,
											mais nous avons conclut que ce que nous
avons trouvé était beaucoup plus précieux.
											C'était la lueur
d'un futur potentiel
											pour l'exploration des océans.
											C'est quelque chose qui ne se limite pas
aux James Camerons de ce monde,
											mais quelque chose dans lequel
nous sommes tous impliqué.
											C'est un monde sous-marin
											que nous explorons tous ensemble.
									","
											Nun fragt man sich vielleicht: 
Und die Höhle?
											Habt ihr das Gold gefunden?
											Haben wir nicht,
											aber wir haben uns darauf geeinigt, dass wir 
etwas weit Wertvolleres gefunden haben.
											Einen flüchtigen Blick
in die potenzielle Zukunft
											der Meeresforschung.
											Sie ist nicht mehr den James Camerons
dieser Welt vorbehalten,
											sondern wir alle können teilnehmen.
											Eine Unterwasserwelt,
											die wir alle gemeinsam erforschen.
									",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
","
","
","
","
",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
											Obrigado.
									","
											Teşekkürler.
									","
											Thank you.
									","
											Merci.
									","
											Danke.
									",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
","
","
","
","
",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
"
","
","
","
","
",My underwater robot,David Lang,4:28,"TED Fellows,adventure,exploration,oceans,open-source,robots,technology,TEDx"
