en,es,pt,title,speaker,duration,tags
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											For instance, we're taught
to say ""the theory of evolution.""
											There are actually many theories,
and just like the process itself,
											the ones that best fit the data
are the ones that survive to this day.
											The one we know best
is Darwinian natural selection.
											That's the process by which organisms
that best fit an environment
											survive and get to reproduce,
											while those that are less fit
slowly die off.
											And that's it.
											Evolution is as simple as that,
and it's a fact.
									","
											Por ejemplo, se nos enseña a decir 
la ""teoría"" de la evolución.
											En realidad, hay muchas teorías,
y al igual que el proceso en sí,
											y las que mejor se ajustan a los datos
son las que sobreviven hasta hoy.
											La que mejor conocemos
es la selección natural darwiniana.
											El proceso por el cual los organismos
que mejor se ajustan a un entorno
											sobreviven y llegan a reproducirse,
											mientras que los que no encajan tanto
mueren lentamente.
											Y eso es todo.
											La evolución es tan simple como eso,
y es un hecho.
									","
											Por exemplo, fomos ensinados
a dizer ""a teoria da evolução"".
											Na verdade, existem muitas teorias,
e assim como o processo em si,
											as que melhor se adaptam aos dados
são as que sobrevivem até hoje.
											A teoria que conhecemos melhor
é a da seleção natural de Darwin.
											Esse é o processo pelo qual os organismos
que melhor se adaptam a um ambiente
											sobrevivem e conseguem reproduzir-se,
											enquanto os que são menos aptos
morrem lentamente.
											E é isso.
											A evolução é tão simples como isto
e é um facto.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											Evolution is a fact
as much as the ""theory of gravity.""
											You can prove it just as easily.
											You just need to look at your bellybutton
											that you share
with other placental mammals,
											or your backbone that you share
with other vertebrates,
											or your DNA that you share
with all other life on earth.
											Those traits didn't pop up in humans.
											They were passed down
from different ancestors
											to all their descendants, not just us.
									","
											La evolución es un hecho
tanto como la ""teoría"" de la gravedad.
											Igual de fácil de demostrar.
											Solo tenemos que mirar el ombligo
											que compartimos con otros 
mamíferos placentarios,
											o la columna vertebral que 
compartimos con otros vertebrados,
											o el ADN que compartimos con 
cualquier otra vida en la Tierra.
											Esos rasgos no aparecieron en los humanos.
											Fueron transmitidos de diferentes ancestros
											a todos sus descendientes, 
no solo a nosotros.
									","
											A evolução é um facto
tanto quanto a ""teoria da gravidade"".
											Vocês podem provar isso
com a mesma facilidade.
											Só precisam de olhar
para o vosso umbigo,
											que têm em comum com outros
mamíferos placentários,
											ou para a coluna dorsal,
algo em comum com outros vertebrados,
											ou o ADN que vocês partilham
com qualquer outra vida terrestre.
											Esses traços não surgiram com os humanos;
											Eles foram passados
de diferentes antepassados
											para todos os seus descendentes,
e não apenas para nós.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											But that's not really
how we learn biology early on, is it?
											We learn plants and bacteria
are primitive things,
											and fish give rise to amphibians
followed by reptiles and mammals,
											and then you get you,
											this perfectly evolved creature
at the end of the line.
											But life doesn't evolve in a line,
											and it doesn't end with us.
											But we're always shown evolution
portrayed something like this,
											a monkey and a chimpanzee,
											some extinct humans,
											all on a forward and steady march
to becoming us.
											But they don't become us
any more than we would become them.
											We're also not the goal of evolution.
									","
											Pero no es realmente así como aprendemos 
biología desde el principio, ¿verdad?
											Aprendemos que las plantas 
y las bacterias son primitivas,
											y que los peces dan lugar a los anfibios
seguidos por reptiles y mamíferos,
											y luego llegamos nosotros,
											esta criatura perfectamente evolucionada
al final de la línea.
											Pero la vida no evoluciona en una línea,
											y no termina con nosotros.
											Pero siempre nos han enseñado 
la evolución así retratada,
											un mono y un chimpancé,
											algunos humanos extintos,
											todos en una marcha constante y al frente
para convertirnos en lo que somos.
											Pero ellos no se convierten en nosotros 
como nosotros no nos convertimos en ellos.
											Tampoco somos el objetivo de la evolución.
									","
											Mas é realmente assim
que aprendemos biologia desde cedo, não é?
											Aprendemos que as plantas e as bactérias
são coisas primitivas,
											e que os peixes dão origem a anfíbios
seguidos por répteis e mamíferos,
											e aí chegamos a nós,
											estas criaturas perfeitamente evoluídas
no final da linha.
											Mas a vida não evolui numa linha,
											e ela não termina connosco.
											Mas mostram-nos sempre a evolução
como algo assim:
											um macaco e um chimpanzé,
											alguns humanos extintos,
											todos numa marcha à frente e constante
para nos tornarmos quem somos.
											Mas eles não se tornam em nós
mais do que nós nos tornaríamos neles.
											E nós também não somos
o objetivo da evolução.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											But why does it matter?
											Why do we need to understand
evolution the right way?
											Well, misunderstanding evolution
has led to many problems,
											but you can't ask that age-old question,
											""Where are we from?""
											without understanding
evolution the right way.
											Misunderstanding it has led
to many convoluted and corrupted views
											of how we should treat
other life on earth,
											and how we should treat each other
											in terms of race and gender.
									","
											¿Pero por qué es importante?
											¿Por qué tenemos que entender
la evolución de la forma correcta?
											Bueno, malentender la evolución
nos ha llevado a muchos problemas,
											pero no podemos hacernos 
esa vieja pregunta,
											""¿de dónde somos?"",
											sin comprender la evolución correctamente.
											Malentenderlo ha llevado a muchas 
visiones enrevesadas y corrompidas
											de cómo deberíamos tratar
otras vidas en la Tierra,
											y cómo debemos tratarnos unos a otros
											en términos de etnia y género.
									","
											Mas porque é que isso importa?
											Porque é que precisamos de entender
a evolução da maneira certa?
											Perceções equivocadas conduziram
a muitos problemas,
											mas não podemos fazer
aquela pergunta antiga:
											""De onde viemos?""
											sem entendermos a evolução
de forma correta.
											Compreendê-la equivocadamente
											levou a muitas visões
complicadas e corrompidas
											de como devemos tratar
outras vidas na Terra,
											e de como nos devemos
tratar uns aos outros
											em termos de raça e género.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											So let's go back four billion years.
											This is the single-celled organism
we all came from.
											At first, it gave rise
to other single-celled life,
											but these are still evolving to this day,
											and some would say
the Archaea and Bacteria
											that make up most of this group
											is the most successful on the planet.
											They are certainly going
to be here well after us.
									","
											Así que retrocedamos 
4000 millones de años.
											Este es el organismo unicelular
del que todos procedemos.
											Al principio, dio origen
a otra vida unicelular,
											pero aún hoy en día 
están evolucionando,
											y algunos dirían que 
la arquea y la bacteria
											que componen la mayor parte de este grupo
											son lo más exitosos del planeta.
											Desde luego, van estar aquí 
bien después de nosotros.
									","
											Então, vamos recuar 4 mil milhões de anos.
											Este é o organismo unicelular
do qual todos nós viemos.
											A princípio, ele deu origem
a outra vida unicelular,
											mas estes ainda estão a evoluir até hoje,
											e alguns diriam que as arqueas
e as bactérias
											que compõem a maior parte deste grupo
											são as mais bem sucedidas do planeta.
											E elas certamente continuarão
por aqui bem depois de nós.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											About three billion years ago,
multicellularity evolved.
											This includes your fungi
and your plants and your animals.
											The first animals to develop
a backbone were fishes.
											So technically,
all vertebrates are fishes,
											so technically, you and I are fish.
											So don't say I didn't warn you.
									","
											Hace unos 3000 millones de años,
evolucionó la multicelularidad.
											Esto incluye a los hongos,
las plantas y los animales.
											Los primeros animales en desarrollar
una espina dorsal fueron los peces.
											Así que, técnicamente,
todos los vertebrados son peces,
											así que, técnicamente, 
Uds. y yo somos peces.
											Entonces no digan que no les advertí.
									","
											Há cerca de 3 mil milhões de anos,
a multicelularidade evoluiu.
											Isso inclui os fungos
e as plantas e os animais.
											Os primeiros animais a desenvolverem
uma espinha dorsal foram os peixes.
											Então, tecnicamente
todos os vertebrados são peixes.
											Então, tecnicamente,
vocês e eu somos peixes.
											Não digam que não vos avisei.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											One fish lineage came onto land
											and gave rise to, among other things,
the mammals and reptiles.
											Some reptiles become birds,
some mammals become primates,
											some primates become monkeys with tails,
											and others become the great apes,
including a variety of human species.
											So you see, we didn't evolve from monkeys,
											but we do share
a common ancestor with them.
									","
											Un linaje de peces tocó tierra
											y dio lugar a, entre otras cosas,
los mamíferos y reptiles.
											Algunos reptiles 
se convirtieron en pájaros,
											algunos mamíferos en primates,
											algunos primates se convirtieron 
en monos con cola,
											y otros en los grandes simios
											incluyendo una variedad 
de especies humanas.
											Como ven, no provenimos de los monos,
											pero sí compartimos
un ancestro común con ellos.
									","
											Uma linhagem de peixes veio para a terra
											e deu origem, entre outras coisas,
aos mamíferos e aos répteis.
											Alguns répteis tornaram-se pássaros,
											alguns mamíferos tornaram-se primatas,
											alguns primatas tornaram-se
macacos com cauda,
											e outros tornam-se os grandes macacos,
											incluindo vários tipos
de espécies humanas.
											Como podem ver, nós não
evoluímos de macacos,
											mas partilhamos
um ancestral comum.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											All the while, life
around us kept evolving:
											more bacteria, more fungi,
lots of fish, fish, fish.
											If you couldn't tell —
yes, they're my favorite group.
									","
											Todo el tiempo, la vida que 
nos rodea seguía evolucionando:
											más bacterias, más hongos,
muchos peces, peces, peces.
											Por si no se nota...
sí, son mi grupo favorito.
									","
											Durante esse tempo, a vida em torno
de nós continuou a evoluir:
											mais bactérias, mais fungos,
muitos peixes, peixes e mais peixes.
											Como se vocês não soubessem
— sim, eles são o meu grupo favorito.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											As life evolves, it also goes extinct.
											Most species just last
for a few million years.
											So you see, most life on earth
that we see around us today
											are about the same age as our species.
											So it's hubris,
it's self-centered to think,
											""Oh, plants and bacteria are primitive,
											and we've been here
for an evolutionary minute,
											so we're somehow special.""
									","
											Y a medida que la vida evoluciona, 
también se extingue.
											La mayoría de las especies solo duran
unos pocos millones de años.
											Ya ven, la mayoría de los seres vivos 
que nos rodean hoy
											tienen más o menos la misma edad 
que nuestra especie.
											Entonces es arrogancia,
es egocéntrico pensar,
											""Las plantas y las bacterias 
son primitivas,
											y nosotros estamos aquí
por un minuto evolutivo,
											así que en cierta forma somos especiales"".
									","
											Conforme a vida evolui,
ela também é extinta.
											A maioria das espécies acaba por durar
só alguns milhões de anos.
											Então, a maior parte da vida na Terra
que vemos hoje ao nosso redor
											é aproximadamente da mesma
idade da nossa espécie.
											Então é arrogante e egocêntrico pensar:
											""Oh, as plantas e as bactérias
são primitivas,
											""e nós estivemos aqui
por um minuto evolutivo,
											""então devemos ser especiais"".
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											Think of life as being this book,
an unfinished book for sure.
											We're just seeing the last
few pages of each chapter.
											If you look out
on the eight million species
											that we share this planet with,
											think of them all being
four billion years of evolution.
											They're all the product of that.
											Think of us all as young leaves
on this ancient and gigantic tree of life,
											all of us connected by invisible branches
not just to each other,
											but to our extinct relatives
and our evolutionary ancestors.
											As a biologist, I'm still
trying to learn, with others,
											how everyone's related to each other,
who is related to whom.
									","
											Piensen que la vida es como este libro, 
un libro sin terminar, seguro.
											Solo estamos viendo algunas últimas
páginas de cada capítulo.
											Si miran las ocho millones de especies
											con las que compartimos este planeta,
											piensen que todas llevan
4000 millones de años de evolución.
											Todas son producto de eso.
											Pensémonos como hojas jóvenes
											en este antiguo y gigantesco 
árbol de la vida,
											todos conectados por ramas invisibles
no solo entre nosotros,
											sino con nuestros parientes extintos
y nuestros antepasados evolutivos.
											Como biólogo, todavía estoy
tratando de aprender, con otros,
											cómo todos están relacionados entre sí,
quién está relacionado con quién.
									","
											Pensem na vida como um livro,
certamente um livro inacabado.
											Só estamos a ver as últimas
poucas páginas de cada capítulo.
											Se olharem para os oito milhões
de espécies
											com quem partilhamos este planeta,
											pensem neles todos como sendo
4 mil milhões de anos de evolução.
											Eles são todos produto disso.
											Pensem em nós todos como jovens folhas
nesta antiga e gigantesca árvore da vida,
											todos interligados por ramos invisíveis
não apenas uns com os outros,
											mas com os nossos parentes extintos
e os nossos ancestrais evolutivos.
											Como biólogo,
											ainda estou a tentar aprender com outros,
											como todos estão relacionados
uns com os outros,
											e quem está relacionado com quem.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											Perhaps it's better still
											to think of us
as a little fish out of water.
											Yes, one that learned to walk and talk,
											but one that still has
a lot of learning to do
											about who we are and where we came from.
									","
											Tal vez es mejor aún pensarnos
como un pequeño pez fuera del agua.
											Sí, uno que aprendió a caminar y hablar,
											pero que todavía tiene mucho por aprender
											sobre quiénes somos y de dónde venimos.
									","
											Talvez ainda seja melhor
											pensar em nós como
peixinhos fora d'água.
											Sim, peixinhos que aprenderam
a andar e falar,
											mas que ainda têm
muito que aprender
											sobre quem somos e de onde viemos.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											Thank you.
									","
											Gracias.
									","
											Obrigado.
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
"
","
","
",Four billion years of evolution in six minutes,Prosanta Chakrabarty,5:41,"evolution,biology,ancient world,biodiversity,animals,apes,fish,life,nature,science,TED Fellows,environment,time"
