en,pt,tr,title,speaker,duration,tags
"
											Mark Granovetter, the sociologist,
had a famous paper
											""The Strength of Weak Ties,""
											and what he did in this paper
is he asked people
											how they got their jobs.
											And what he learned was that
most people don't get their jobs
											through their strong ties — their father,
their mother, their significant other.
											They instead get jobs through weak ties,
people who they just met.
											So if you think about what
the problem is with your strong ties,
											think about your
significant other, for example.
											The network is redundant.
											Everybody that they know, you know.
											Or I hope you know them. Right?
											Your weak ties —
people you just met today —
											they are your ticket
to a whole new social world.
									","
											O sociólogo Mark Granovetter
tem um trabalho famoso,
											""A Força dos Laços Fracos"".
											O que ele fez neste trabalho
foi perguntar às pessoas
											como conseguiram os seus empregos.
											Ficámos a saber
que a maioria das pessoas
											não consegue os seus empregos
através dos laços fortes
											— pai, mãe, parceiro.
											Conseguem-nos por laços fracos,
por pessoas que acabam de conhecer.
											Se pensarem em qual é
o problema dos laços fortes,
											pensem no vosso parceiro, por exemplo.
											A rede é redundante.
											Quem ele conhece, vocês conhecem.
											Ou espero que conheçam.
											Os vossos laços fracos,
pessoas que conheceram hoje,
											são o bilhete para
todo um mundo social novo.
									","
											Sosyolog Mark Granovetter'in 
ünlü bir araştırması var,
											""Zayıf Bağların Gücü"" adında.
											Araştırmasında, insanlara
											işlerini nasıl bulduklarını sormuş.
											Öğrendiği şeyse; insanların çoğu
											işlerini güçlü bağları olan kişiler 
değil de; öylesine tanıştıkları
											zayıf bağları olan kişiler 
sayesinde bulmuşlar.
											Sorunun, neden güçlü bağlarımızda 
olduğunu düşünürsek
											mesela hayat arkadaşınızı düşünün.
											Bağınız alışılagelmiş.
											Onların tanıdığı senin tanıdığın.
											Ya da umarım onları 
tanıyorsundur, değil mi?
											Zayıf bağların- bugün tanıştığın insanlar-
											tamamen yeni bir sosyal çevreye 
giriş biletin.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											The thing is that we have this amazing
ticket to travel our social worlds,
											but we don't use it very well.
											Sometimes we stay awfully close to home.
											And today, what I want to talk about is:
											What are those habits that keep
human beings so close to home,
											and how can we be
a little bit more intentional
											about traveling our social universe?
									","
											A questão é que temos este ótimo bilhete
para viajar pelos nossos mundos sociais
											mas não o usamos muito bem.
											Por vezes ficamos terrivelmente
próximos de casa.
											Hoje, o que quero dizer é:
											Quais são esses hábitos que mantêm
as pessoas tão próximas de casa
											e como podemos ter
um pouco mais de iniciativa
											para viajar pelo nosso universo social?
									","
											Bu bilet muhteşem dünyalara
seyahat bileti
											fakat biz iyi kullanamıyoruz.
											Aşırı derecede yakınız evimize.
											Ve bugün konuşmak istediğim konu bu.
											Bizi eve bağlayan alışkanlıklarımız neler
											ve sosyal çevrede seyahat etmeye
											nasıl istekli olabiliriz?
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											So let's look at the first strategy.
											The first strategy is to use
a more imperfect social search engine.
											What I mean by a social search engine
											is how you are finding
and filtering your friends.
											And so people always tell me,
											""I want to get lucky through the network.
											I want to get a new job.
I want to get a great opportunity.""
											And I say, ""Well, that's really hard,
											because your networks
are so fundamentally predictable.""
											Map out your habitual daily footpath,
											and what you'll probably discover
is that you start at home,
											you go to your school or your workplace,
											you maybe go up
the same staircase or elevator,
											you go to the bathroom —
the same bathroom —
											and the same stall in that bathroom,
											you end up in the gym,
											then you come right back home.
											It's like stops on a train schedule.
											It's that predictable.
											It's efficient, but the problem is,
you're seeing exactly the same people.
											Make your network
slightly more inefficient.
											Go to a bathroom on a different floor.
											You encounter a whole new
network of people.
									","
											Vejamos a primeira estratégia.
											A primeira estratégia é usar
											um motor de pesquisa social
mais imperfeito.
											O significado de um motor
de pesquisa social
											é como encontram
e filtram os vossos amigos.
											As pessoas dizem-me sempre:
											""Quero ter sorte através da rede.
											""Quero um novo emprego,
quero uma ótima oportunidade.""
											E eu digo: ""Bem, isso é muito difícil
											""porque as tuas redes
são tão obviamente previsíveis.""
											Marquem o vosso caminho diário habitual
											e provavelmente descobrirão
que começam em casa,
											vão para a escola ou para o trabalho,
											talvez vão pelas mesmas escadas
ou pelo mesmo elevador,
											vão à casa de banho,
à mesma casa de banho,
											e ao mesmo cubículo na casa de banho,
											acabam no ginásio
											e voltam para casa.
											É como paragens no horário de um comboio.
											É assim tão previsível.
											É eficaz, mas o problema é que
veem exatamente as mesmas pessoas.
											Tornem a vossa rede
um pouco mais ineficaz.
											Vão à casa de banho noutro piso.
											Encontram toda uma nova
rede de pessoas.
									","
											İlk stratejiye bir göz atalım.
											Daha kusurlu bir 
sosyal arama motoru kullan.
											Sosyal arama motorundan kastım
											arkadaşlarını nasıl seçtiğin, 
onları nasıl bulduğun.
											Ve insanlar bana hep şöyle diyorlar:
											""Bağlarım sayesinde
şanslı olmak istiyorum.
											Yeni bir iş,
muhteşem fırsatlar istiyorum.""
											Ve ben, ""Bu çok zor, çünkü
											bağların aslında çok tahmin edilebilir""
diyorum.
											Günlük alışık olduğun yol haritanı çıkar.
											Muhtemelen evinden başlıyorsun ve
											okula ya da işine gidiyorsun,
											aynı merdivenden ya da asansörden 
çıkıyorsun,
											lavaboya gidiyorsun, aynı lavaboya,
											lavabodaki aynı kabine,
											spor salonuna gidiyorsun
											ve sonra eve dönüyorsun.
											Sanki tren tarifesindeki duraklar gibi:
											O derece tahmin edilebilir.
											Faydalı fakat sorun hep aynı
kişileri görmende.
											Bağlarını biraz değiştirmelisin.
											Farklı kattaki lavaboya git.
											Tamamen yeni bir çevreyle 
karşılaşacaksın.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											The other side of it is how
we are actually filtering.
											And we do this automatically.
											The minute we meet someone,
we are looking at them, we meet them,
											we are initially seeing,
											""You're interesting.""
											""You're not interesting.""
""You're relevant.""
											We do this automatically.
We can't even help it.
											And what I want to encourage you
to do instead is to fight your filters.
											I want you to take a look
around this room,
											and I want you to identify
the least interesting person that you see,
											and I want you to connect with them
over the next coffee break.
											And I want you to go
even further than that.
											What I want you to do is find
the most irritating person you see as well
											and connect with them.
									","
											O outro lado é como
estamos a filtrar.
											Fazemo-lo automaticamente.
											Quando encontramos uma pessoa,
olhamos para ela, conhecemo-la,
											inicialmente vemos:
											""És interessante.""
											""Não és interessante.""
""És relevante.""
											Fazemo-lo automaticamente.
Não conseguimos evitar.
											O que quero encorajar-vos a fazer
é lutar contra os vossos filtros.
											Quero que olhem
à volta desta sala,
											quero que identifiquem
a pessoa menos interessante que veem
											e quero que falem com ela
na próxima pausa para café.
											Quero que vão
mais longe do que isso.
											O que quero é que encontrem também
a pessoa mais irritante que veem
											e falem com ela.
									","
											Diğer bir konu ise aslında bu kişileri 
nasıl seçtiğimiz.
											Bunu otomatik olarak yapıyoruz.
											Biriyle tanıştığımız dakika içinde
onlara bakıyoruz, tanışıyoruz
											biz aslında görmeye başlıyoruz.
											""İlginç biri.""
											""İlginç biri değil."" ""Uygun biri.""
											Otomatik ve istemsiz bir şey bu.
											Benim yapmak istediğim ise bu filtrelerle
savaşmada sizi cesaretlendirmek.
											Bu salonun etrafına bir göz atın.
											Size göre en az ilginç olan kişiye bakın
											ve onunla bir sonraki kahve
molasında ilişki kurun.
											Hatta bundan daha ilerisini yapın.
											Ayrıca en rahatsız edici kişiyi 
bulmanızı istiyorum
											ve onunla iletişim kurun.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											What you are doing with this exercise
is you are forcing yourself
											to see what you don't want to see,
											to connect with who
you don't want to connect with,
											to widen your social world.
											To truly widen, what we have to do is,
											we've got to fight our sense of choice.
											We've got to fight our choices.
											And my students hate this,
but you know what I do?
											I won't let them sit
in their favorite seats.
											I move them around from seat to seat.
											I force them to work with different people
											so there are more accidental
bumps in the network
											where people get a chance
to connect with each other.
											And we studied exactly this kind
of an intervention at Harvard University.
											At Harvard, when you look at
the rooming groups,
											there's freshman rooming groups,
people are not choosing those roommates.
											They're of all different races,
all different ethnicities.
											Maybe people are initially uncomfortable
with those roommates,
											but the amazing thing is,
											at the end of a year with those students,
											they're able to overcome
that initial discomfort.
											They're able to find deep-level
commonalities with people.
									","
											O que fazem com este exercício
é forçar-vos a vós mesmos
											a ver o que não querem ver,
											a falar com quem não querem falar,
											a ampliar o vosso mundo social.
											Para ampliar realmente,
o que temos de fazer
											é lutar contra o nosso sentido de escolha.
											Temos de combater as escolhas.
											Os meus alunos odeiam isto,
mas sabem o que faço?
											Não os deixo sentar
nos lugares favoritos.
											Troco-os de lugar para lugar.
											Obrigo-os a trabalhar
com pessoas diferentes
											para que haja mais
choques acidentais na rede
											em que as pessoas tenham
a oportunidade de relacionar-se.
											Estudámos exatamente este
tipo de intervenção em Harvard.
											Em Harvard, quando olhamos
para os grupos em residências
											há grupos de caloiros, as pessoas
não escolhem os colegas de residência.
											São de todas as etnias.
											Talvez fiquem ao início desconfortáveis
com esses colegas,
											mas o incrível é que,
no final do ano,
											esses alunos conseguem
ultrapassar o desconforto inicial.
											Conseguem encontrar pontos profundos
em comum com essas pessoas.
									","
											Bu egzersizde yaptığımız
kendimizi zorlamaktır.
											Görmek istemediklerimizi görerek
											iletişim kurmak istemediklerimizle 
iletişim kurarak
											sosyal çevremizi genişleteceğiz.
											Gerçek anlamda genişletmek içinse
											seçme şansımızla savaşmak zorundayız.
											Seçimlerimizle savaşıyoruz.
											Öğrencilerim şundan nefret eder:
											Onların favori yerlerine oturmalarına
izin vermiyorum.
											Onları sıra sıra ilerletiyorum,
											farklı insanlarla 
çalışmaya zorluyorum.
											Böylece bağlarında 
kazara farklılıklar oluyor
											birbirleriyle iletişim kurma 
şansları doğuyor.
											Harvard Üniversitesinde 
tam da bu tür bir girişim denedik.
											Yurttaki oda gruplarına baktığımızda
											çömezler grubu var ve öğrenciler
bu oda arkadaşlarını seçmiyor.
											Farklı ırklardan ve etnik gruplardan
öğrenciler var.
											Belki başlangıçta öğrenciler bu oda 
arkadaşlarından rahatsız olabiliyorlar.
											Fakat müthiş olan şey şu:
											En baştaki bu rahatsızlığı 
bu öğrencilerle
											bir yıl geçirdikten sonra 
sene sonunda yenebiliyorlar.
											Derin manada ortak noktalar 
bulabiliyorlar.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											So the takeaway here is not just
""take someone out to coffee.""
											It's a little more subtle.
											It's ""go to the coffee room.""
											When researchers talk about social hubs,
											what makes a social hub so special
is you can't choose;
											you can't predict who
you're going to meet in that place.
											And so with these social hubs,
the paradox is, interestingly enough,
											to get randomness,
											it requires, actually, some planning.
											In one university that I worked at,
											there was a mail room
on every single floor.
											What that meant is that the only people
who would bump into each other
											are those who are actually on that floor
											and who are bumping
into each other anyway.
											At another university I worked at,
there was only one mail room,
											so all the faculty
from all over that building
											would run into each other
in that social hub.
											A simple change in planning,
											a huge difference in the traffic of people
											and the accidental bumps in the network.
									","
											A lição não é apenas
""levem alguém para tomar café.""
											É um pouco mais subtil.
											É ""vão para a sala do café.""
											Quando os investigadores
falam em núcleos sociais,
											o que torna os núcleos tão especiais
é que não podem escolher,
											não podem prever quem
vão conhecer nesse lugar.
											É interessante que o paradoxo
destes núcleos sociais é que,
											para conseguir aleatoriedade
											requer-se algum planeamento.
											Numa universidade em que trabalhei,
											havia uma sala do correio
em todos os pisos.
											Isso significava que as únicas pessoas
que se cruzariam
											seriam aquelas que estão no mesmo piso
											e que, de qualquer modo, já se cruzariam.
											Numa outra universidade,
havia apenas uma sala do correio,
											por isso, toda a faculdade
de todo aquele edifício
											cruzar-se-ia naquele núcleo social.
											Uma simples mudança de planeamento,
											uma diferença enorme
no tráfego de pessoas
											e nos encontros acidentais na rede.
									","
											Bunu şöyle anlamayalım
""Biriyle kahve için""
											Konu biraz daha ince.
											Konu ""Hadi kafeye gidelim.""
											Araştırmacılar sosyal oluşumlardan
bahseder.
											Sosyal oluşumu bu kadar özel yapan
onu seçememektir.
											Bir yerde kiminle karşılaşacağını
tahmin edemezsin.
											Ve bu oluşumda ilginç bir paradoks var:
											Rastlantısallık,
											aslında, biraz planlama gerektirir.
											Çalıştığım bir üniversitede
											her katta bir posta odası vardı.
											Demek istediğim birbiriyle karşılaşanlar
											hep aynı kattaki insanlardı.
											Her hâlükârda karşılaşan kişiler yani.
											Çalıştığım diğer üniversitede ise 
sadece
											tek bir posta odası vardı
fakülteden pek çok kişi
											bu sosyal oluşumda birbiriyle
karşılaşıyordu.
											Planlamada basit bir değişiklik,
											insan trafiğinde kocaman bir farka
											ve bağlarımızda kazara değişimlere 
neden olur.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											Here's my question for you:
											What are you doing that breaks you
from your social habits?
											Where do you find yourself
											in places where you get injections
of unpredictable diversity?
											And my students give me
some wonderful examples.
											They tell me when they're doing
pickup basketball games,
											or my favorite example
is when they go to a dog park.
											They tell me it's even better
than online dating when they're there.
									","
											Está é a minha pergunta:
											o que estão a fazer que vos separe
dos vossos hábitos sociais?
											Em que lugares se encontram
											onde recebam injeções
de diversidade imprevisível?
											Os meus alunos dão-me
exemplos maravilhosos.
											Eles dizem-me que é quando
jogam basquetebol.
											O meu exemplo favorito é
quando vão a um parque para cães.
											Dizem-me que estar lá
é melhor do que os encontros ""online"".
									","
											İşte size bir soru:
											Sosyal alışkanlıklarınızı bozan neler
yapıyorsunuz?
											Tahmin edilemeyen
											bu çeşitliliğin içinde
kendinizi nerede görüyorsunuz?
											Öğrencilerim bazı muhteşem cevaplar verdi.
											Rastgele basketbol maçları 
yapıyorlarmış.
											Benim favorim ise
köpek parkına gitmeleriydi.
											Çevrim içi tanışmalardan bile 
daha iyi diyorlar.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											So the real thing that
I want you to think about
											is we've got to fight our filters.
											We've got to make ourselves
a little more inefficient,
											and by doing so, we are creating
a more imprecise social search engine.
											And you're creating that randomness,
											that luck that is going to cause you
to widen your travels,
											through your social universe.
									","
											Então, o que realmente quero que pensem
											é que temos de combater os nossos filtros.
											Temos de tornar-nos
um pouco mais ineficazes
											e, ao fazê-lo, estamos a criar um
motor de pesquisa social mais impreciso.
											E estamos a criar essa aleatoriedade,
											essa sorte que causará
que aumentem as nossas viagens
											pelo nosso universo social.
									","
											Düşünmenizi istediğim asıl konu bu.
											Filtrelerimizle savaşmamız gerekiyor.
											Kendimizi daha randımansız yapmalıyız
											böylece daha belirsiz bir sosyal 
arama motorumuz olacak.
											Bu belirsizliği oluşturarak
											seyahatlerini genişletmede
											sosyal çevren sayesinde bir şansın olacak.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											But in fact, there's more to it than that.
											Sometimes we actually buy ourselves
a second-class ticket
											to travel our social universe.
											We are not courageous
when we reach out to people.
											Let me give you an example of that.
											A few years ago, I had
a very eventful year.
											That year, I managed to lose a job,
											I managed to get a dream job
overseas and accept it,
											I had a baby the next month,
											I got very sick,
											I was unable to take the dream job.
											And so in a few weeks,
what ended up happening was,
											I lost my identity as a faculty member,
											and I got a very stressful
new identity as a mother.
											What I also got was tons
of advice from people.
											And the advice I despised
more than any other advice was,
											""You've got to go network with everybody.""
											When your psychological world
is breaking down,
											the hardest thing to do
is to try and reach out
											and build up your social world.
									","
											Mas, de facto, há mais do que isso.
											Por vezes compramos
um bilhete de segunda classe
											para viajar pelo nosso universo social.
											Não somos corajosos
quando encontramos as pessoas.
											Deixem-me dar-vos um exemplo disso.
											Há uns anos,
tive um ano muito agitado.
											Nesse ano, consegui perder um emprego,
											consegui obter um emprego de sonho
no estrangeiro e aceitá-lo,
											tive um bebé no mês seguinte,
											fiquei muito doente
											e não pude desempenhar o emprego de sonho.
											Em poucas semanas,
acabou por acontecer
											que perdi a minha identidade
como membro de uma faculdade
											e ganhei uma nova identidade
muito stressante como mãe.
											Também recebi
muitos conselhos das pessoas
											e o conselho que detestava mais
do que qualquer outro era:
											""Tens de te relacionar com toda a gente.""
											Quando o nosso mundo psicológico
está a desmoronar-se,
											o mais difícil de fazer
é tentarmos relacionar-nos
											e construir o nosso mundo social.
									","
											Aslından bundan fazlası da var.
											Bazen sosyal çevremize seyahat ederken
											kendimize ekonomi sınıfından 
bilet alırız.
											İnsanlara ulaşmada istekli değiliz.
											Bir örnek vereyim:
											Birkaç yıl önce oldukça 
maceralı bir yıl geçirdim.
											O yıl işten ayrıldım,
											hayalimdeki işi -yurt dışındaydı- 
buldum ve işe kabul edildim,
											sonraki ay bir bebeğim oldu,
											çok hastalandım ve
											o hayalimdeki işi alamadım,
gidemedim.
											Sonraki birkaç hafta içinde ise
											fakülte üyesi kimliğimi kaybettim
											onun yerine çok stresli annelik 
kimliğini kazandım.
											İnsanlardan tonlarca öğüt aldım.
											En çok nefret ettiğim öğüt:
											""Herkesle yeni bağlar kurmalısın"" idi.
											Psikolojik dünyan alt üst olurken
											en zor şey 
yeni bir sosyal çevre
											bulmak ve sosyal dünyanı 
oluşturmaktı.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
											And so we studied exactly this idea
on a much larger scale.
											What we did was we looked at high
and low socioeconomic status people,
											and we looked at them in two situations.
											We looked at them first
in a baseline condition,
											when they were quite comfortable.
											And what we found was that
our lower socioeconomic status people,
											when they were comfortable,
were actually reaching out to more people.
											They thought of more people.
											They were also less constrained
in how they were networking.
											They were thinking of more diverse people
											than the higher-status people.
											Then we asked them
to think about maybe losing a job.
											We threatened them.
											And once they thought about that,
											the networks they generated
completely differed.
											The lower socioeconomic status
people reached inwards.
											They thought of fewer people.
											They thought of less-diverse people.
											The higher socioeconomic status
people thought of more people,
											they thought of a broader network,
											they were positioning themselves
to bounce back from that setback.
									","
											Então, estudámos exatamente
esta ideia, numa escala muito maior.
											O que fizemos foi olhar para pessoas com
alto e com baixo estatuto socioeconómico
											e olhámos para elas em duas situações.
											Primeiro, olhámos para elas
numa condição básica,
											quando se sentiam confortáveis.
											Descobrimos que as pessoas com
um estatuto socioeconómico mais baixo
											relacionavam-se com mais pessoas
quando estavam confortáveis.
											Pensavam em mais pessoas.
											Estavam menos constrangidas
na forma como se relacionavam.
											Pensavam em pessoas mais diversas
do que quem tinha estatuto elevado.
											Depois pedimos que pensassem
sobre perder o emprego.
											Ameaçámo-las.
											E quando pensaram nisso,
											as redes que geraram
diferiram completamente.
											As pessoas com estatuto socioeconómico
mais baixo pensaram em si próprias.
											Pensaram em menos pessoas.
											Pensaram em pessoas menos diversas.
											As pessoas com estatuto socioeconómico
mais elevado pensaram em mais pessoas.
											Pensaram numa rede mais ampla.
											Estavam a posicionar-se de forma
a recuperar da adversidade.
									","
											Biz tam da bu konuyu çok daha geniş 
bir kapsamda inceledik.
											Yüksek ve düşük sosyoekonomik 
seviyedeki insanlara baktık
											ve onları iki durumda inceledik.
											İlk başta dayanak noktası olarak
											onları rahat oldukları zaman inceledik.
											Düşük sosyoekonomik sınıftaki 
insanların
											rahat oldukları zaman 
daha çok kişiye erişebildiklerini bulduk.
											Daha fazla insanı düşündüler.
											Bağ kurarken daha az sıkıntı yaşadılar.
											Yüksek seviyedeki insanlara kıyasla

											çok daha fazla farklı insanı düşündüler.
											Onlardan işlerini kaybetme olasılığını
düşünmelerini istedik.
											Onları tehdit altında 
hissettirdik.
											Bunu düşündüklerinde
											oluşturdukları bağlar 
tamamen değişti.
											Düşük sosyoekonomik seviyedeki insanlar

											daha az kişiyi düşündü.
											Daha az çeşit insan düşündüler.
											Yüksek sosyoekonomik düzeydekiler
daha fazla kişi
											daha geniş bir ağı düşündüler.
											Bu kötü giden durumda kendilerini
toparlayabilmeyi düşündüler.
									",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
"
","
","
",The secret to great opportunities? The person you haven't met yet,Tanya Menon,14:06,"TEDx,collaboration,communication,community,relationships,personal growth"
