en,tr,pt,fr,title,speaker,duration,tags
"
											But the doctor did not give us
the easy remedy we had hoped for.
											Instead, she diagnosed me
with an incurable neurological disorder,
											Tourette syndrome.
									","
											Ama doktor beklediğimiz
kolay reçeteyi bize yazmadı.
											Aksine, tedavi edilemeyen
bir nörolojik rahatsızlık tanısı koydu,
											Tourette sendromu.
									","
											Mas a médica não nos deu
o remédio fácil que esperávamos.
											Em vez disso, fui diagnosticada
com um distúrbio neurológico incurável,
											Síndroma de Tourette.
									","
											Mais le médecin n'a pas offert
la panacée que nous avions espérée.
											Au lieu de cela, elle m'a diagnostiqué
avec un trouble neurologique incurable,
											le syndrome de La Tourette.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											Oftentimes, medication can be
an essential and valuable part
											of many treatment processes.
											But in my case, the drugs
only made things worse.
											One drug put me in a wheelchair,
											because my legs had gotten so numb
that I couldn't move them.
											Another one caused me to hallucinate.
											I would see green people running after me,
											threatening to boil me in a pot
and drink me as soup.
											And it was really scary.
											We tried drug after drug
											to find something that would bring me
some sort of relief.
											But every single attempt
just ended up making things worse.
									","
											Genelde ilaçlar
birçok tedavi sürecinin
											önemli ve değerli bir parçası.
											Ama benim durumumda ilaçlar
her şeyi daha da kötüleştirdi.
											Bir ilaç beni
tekerlekli sandalyeye bağladı
											çünkü bacaklarım o kadar hissizleşmişti ki
onları hareket ettiremiyordum.
											Bir diğeri halüsinasyonlar görmeme
neden oldu.
											Beni bir kazanda kaynatıp 
çorba yapıp içmekle tehdit eden
											yeşil insanların kovaladığını görüyordum.
											Oldukça korkutucuydu.
											İlaç üstüne ilaç denedik,
											bir parça rahatlık sağlayacak
bir şey bulmak için.
											Ama her girişim
işleri daha da kötüleştirdi.
									","
											A medicação pode ser frequentemente,
uma parte importante
											de muitos processos de tratamento.
											Mas no meu caso, a medicação
só piorava a situação.
											Um medicamento deixou-me
numa cadeira de rodas,
											ficava com as pernas dormentes
e não as conseguia mexer.
											Outro medicamento causou-me alucinações.
											Via pessoas verdes a perseguirem-me
											e com ameaças 
de me cozinhar e beber como sopa.
											Foi muito assustador.
											Tentámos medicamento
após medicamento,
											até encontrar alguma coisa
que me desse algum alívio.
											Mas todas as tentativas
fizeram piorar a situação.
									","
											Souvent, les médicaments peuvent
être essentiels et précieux
											dans de nombreux procédés de traitement.
											Mais pour moi, les médicaments
n'ont fait qu'empirer les choses.
											L'un m'a mis dans un fauteuil roulant,
											car mes jambes étaient si engourdies 
que je ne pouvais pas les déplacer.
											Un autre m'a fait halluciner.
											Je voyais des gens verts me poursuivre,
											menaçant de me faire bouillir,
de me boire comme une soupe.
											Et c'était vraiment effrayant.
											On en a essayé beaucoup
											pour trouver quelque chose 
qui m'apporterait un peu de soulagement.
											Mais chaque tentative
ne faisait qu'empirer les choses.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											It is estimated that in 2013
in the United States alone,
											the prescription drug expenditure
											to treat neurological conditions
and mental illness
											was about 89 billion dollars annually.
											But imagine if there were a way
to treat these conditions
											without a price or without side effects.
											Imagine if your doctor prescribed you
a daily dose of music.
									","
											2013'te, yalnızca Birleşik Devletler'de
nörolojik durumları
											ve zihinsel rahatsızlıkları
											tedavi eden
reçeteli ilaçların giderlerinin
											yıllık 89 milyar dolar olduğu öngörüldü.
											Ama bu gibi durumları
masrafsız veya yan etkisiz tedavi etmenin
											bir yolu olduğunu hayal edin.
											Doktorunuzun size günlük dozda
müzik reçete ettiğini düşünün.
									","
											Calcula-se que, em 2013,
só nos Estados Unidos da América,
											a despesa com receitas de medicamentos
											para tratamento de distúrbios 
neurológicos e mentais,
											foi cerca de 89 mil milhões de dólares.
											Imaginem se houvesse maneira 
de combater estas situações,
											sem custos ou sem efeitos secundários.
											Imaginem o vosso médico a receitar
uma dose diária de música
									","
											On estime qu'en 2013,
rien qu'aux États-Unis,
											les dépenses en médicaments sur ordonnance
											contre les maladies
neurologiques et mentales
											se sont élevées à environ 
89 milliards de dollars.
											Mais imaginez qu'il y ait
un moyen de traiter ces conditions
											gratuitement ou sans effet secondaire.
											Imaginez que votre médecin vous prescrive
une dose quotidienne de musique.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											I'm here today to share with you
my personal experience with music
											and the effect that it had
on my neurological disorder.
									","
											Bugün sizle kendi kişisel müzik deneyimimi
ve nörolojik rahatsızlığım
											üzerindeki etkisini
paylaşmak için buradayım.
									","
											Estou aqui para partilhar convosco
a minha experiência com a música
											e os efeitos que teve
no meu distúrbio neurológico.
									","
											Je suis ici aujourd'hui pour vous partager
mon expérience personnelle avec la musique
											et l'effet qu'elle a eu
sur mon trouble neurologique.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											(Tic)
									","
											(Tik)
									","
											(Tique)
									","
											(Tic)
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											Tourette syndrome
is essentially a series
											of involuntary movements and sounds,
											known as tics.
											The best way for me to really describe
what it's like to have Tourette syndrome
											is something I'm sure
you're all very familiar with —
											the hiccups.
											You can try to stop yourself from the act.
											You can hold your breath and count to 10,
or drink water upside down,
											but there is just nothing
you can do about it
											until the sensation passes
and the hiccups have taken their course.
											I often lay on my bedroom floor
after an attack of tics,
											feeling exhausted and in despair.
									","
											Tourette sendromu temelde,
tik diye bilinen
											istem dışı çıkarılan sesler
											ve hareketler dizisi.
											Tourette sendromuna sahip olmanın
nasıl bir his olduğunu tarif etmemin
											en iyi yolu hıçkırıklar —
eminim hepinizin
											bildiği bir şey.
											Hıçkırmayı durdurmaya çalışabilirsiniz.
											Nefesinizi tutup 10'a kadar sayabilir
veya su içebilirsiniz
											ama o his geçene kadar

											ve hıçkırığın işi bitene kadar
yapabileceğiniz bir şey yoktur.
											Herhangi bir tik atağından sonra sıklıkla
											tükenmişlik ve çaresizlik hisleriyle
yere uzanırdım.
									","
											O síndroma de Tourette
é basicamente um conjunto
											de movimentos e sons involuntários,
											conhecidos como tiques.
											A melhor maneira de descrever
como se vive com síndroma de Tourette,
											é algo com que todos já devem
estar familiarizados...
											...os soluços.
											Podem tentar evitá-los.
											Podem suster a respiração e contar até 10,
ou beber água de cabeça para baixo,
											mas não há nada que possam fazer
											até que a sensação passe,
e os soluços se libertem.
											Após um ataque de tiques, chego
a ficar deitada no chão do meu quarto
											exausta e em desespero.
									","
											Le syndrome de la Tourette, ce sont
des spasmes et des sons involontaires,
											appelés tics.
											La meilleure façon pour moi de décrire 
ce que c'est d'avoir ce syndrome
											est sûrement quelque chose 
que vous connaissez bien :
											le hoquet.
											Vous pouvez essayer de vous arrêter.
											Vous pouvez retenir votre souffle
et compter ou boire de l'eau à l'envers,
											mais il n'y a rien à faire
											jusqu'à ce que la sensation passe 
et que le hoquet s'arrête.
											Je me couche souvent sur le sol 
de ma chambre après une attaque de tics,
											me sentant épuisée et désespérée.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											(Tic)
									","
											(Tik)
									","
											(Tique)
									","
											(Tic)
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											My equally desperate mother
would attempt to soothe me and herself
											by putting on some music.
											She would play peaceful music
to soothe our aching hearts.
											And we'd lie together on the floor
											and allow the beat
of the drums to uplift us.
											And as the rhythms and the tunes unfolded,
											our spirits would rise,
our moods would be lighter,
											and we would be rejuvenated.
									","
											Aynı derecede çaresiz annem
müziği açarak beni ve kendini
											rahatlatmaya çalışırdı.
											Ağrıyan kalplerimizi yatıştırmak için
huzurlu bir şeyler çalardı.
											Ve yerde beraber uzanır
											ve davulların ritmine
kendimizi bırakırdık.
											Ritimler ve melodiler açıldıkça
											ruhumuz yükselir,
modumuz hafifler
											ve biz canlanırdık.
									","
											A minha mãe, igualmente desesperada,
											tentava ajudar, colocando música.
											Colocava músicas calmas
para nos acalmar.
											E ficávamos deitadas juntas no chão
											e deixávamos que o ritmo nos recompusesse.
											Enquanto o ritmo da música se revelava,
											os nossos espíritos elevavam-se,
os nossos ânimos melhoravam,
											e rejuvenescíamos.
									","
											Ma mère, également désespérée,
tentait de nous calmer
											en jouant de la musique.
											Elle jouait paisiblement
afin d'apaiser nos cœurs endoloris.
											Nous nous couchions sur le sol
											et laissions le rythme
des tambours nous exalter.
											Et alors que les rythmes
et les mélodies voguaient,
											notre esprit s’éveillait, 
notre humeur s’allégeait
											et nous étions revigorées.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											(Tic)
									","
											(Tik)
									","
											(Tique)
									","
											(Tic)
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											Very soon, and rather unknowingly,
I became an addict of this newfound drug.
											When I found myself slipping
into my bouts of sadness and self-pity,
											I would rush to the 88 keys of my piano,
											knowing in my heart that the tones
and rhythms from each one of those keys
											would soon set me free.
											At the time, I didn't realize
how much music was helping me.
											It was just something I did by default.
											When I wrote my songs,
it wasn't to impress anybody.
											It was just a release.
											But the more I played,
the less my symptoms surfaced,
											and the intensity of my attacks reduced.
									","
											Akabinde ve fark etmeksizin
ben bu yeni ilacın bağımlısı olmuştum.
											Keder ve kendine acıma krizlerine
düştüğüm zamanlarda,
											her bir tuştaki ton ve ritimlerin
											beni özgürleştireceğini kalpten bilerek

											piyanomun 88 tuşuna koşar oldum.
											O zamanlar ne kadar müziğin
bana yardım ettiğini bilmiyordum.
											Olağanlıkla yaptığım bir şeydi sadece.
											Şarkılarımı yazarken
kimseyi etkilemeye çalışmıyordum.
											Sadece rahatlamaydı.
											Ama daha çok çaldıkça
semptomlarım daha az nüksetti
											ve ataklarımın yoğunluğu azaldı.
									","
											Depressa e sem saber como,
fiquei viciada neste novo medicamento.
											Quando me via mergulhada
em tristeza e com a moral em baixo,
											corria para as 88 teclas do meu piano,
											sabendo que os sons e os ritmos
de todas essas teclas
											me libertariam.
											Na altura, não tinha a noção
de quanto a música me ajudava.
											Era algo que fazia inconscientemente.
											Quando escrevi a minha canção,
não era para impressionar ninguém.
											Era uma libertação.
											Mas quanto mais tocava,
menos os sintomas se manifestavam,
											e a intensidade dos ataques reduziam-se.
									","
											Sans le savoir, je suis rapidement devenue
accro à cette nouvelle drogue.
											Quand je sombrais dans la tristesse
et m'apitoyais sur mon sort,
											je me précipitais
sur les 88 touches de mon piano,
											en sachant au fond de moi que les sons
et les rythmes de chacune de ces touches
											me libéreraient sans tarder.
											A l'époque, je ne réalisais pas
à quel point la musique m'aidait.
											Je faisais cela par défaut.
											Je n'écrivais pas mes chansons
dans le but d'impressionner.
											C'était juste une libération.
											Mais plus je jouais,
moins mes symptômes émergeaient
											et moins intenses étaient mes crises.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											So I became curious as to how
these songs were soothing my symptoms.
											And I wondered if there were
any other cases of medicinal music.
											So I began to search.
											I found that there was
a highly successful US congresswoman,
											Gabby Giffords, who was shot in the head.
											She lost her ability to speak.
											Because the ability to speak
and the ability to sing
											lay in two separate parts of the brain,
											her doctors brought in
music therapists to work with her.
											The therapists encouraged her
to sing her thoughts,
											since she was incapable of speaking them.
											And through this technique,
											the congresswoman was finally able
to regain her speech.
											Music helped heal Gabby Giffords.
									","
											Ben de bu şarkıların semptomlarımı
nasıl hafiflettiğini merak ettim.
											Ve müziğin iyileştiriciliğiyle ilgili
başka vakalar var mıydı, merak ettim.
											Araştırmaya başladım.
											Oldukça başarılı bir kongre üyesi olan
Gabby Giffords'ı buldum,
											kafasından vurulmuştu.
											Konuşma yetisini kaybetmişti.
											Konuşma yetisi ve şarkı söyleme yetisi
											beynin iki farklı kısmında yer aldığından
											doktorları müzik terapistleriyle
çalışmasını istemişlerdi.
											Konuşamadığından,
düşüncelerini şarkı olarak
											söylemesi yönünde cesaretlendirdiler.
											Ve bu teknik sayesinde
											kongre üyesi sonunda konuşma yetisini
tekrar kazandı.
											Müzik Gabby Giffords'ı iyileştirdi.
									","
											Fiquei curiosa em como a música
me aliviava os sintomas.
											Perguntei-me se existiriam
mais casos de cura através da música
											Comecei a procurar.
											Encontrei uma congressista dos EUA,
											Gabby Gliffords,
que fora alvejada na cabeça.
											Perdera a capacidade de falar.
											Como a capacidade de falar e de cantar
											estão em locais diferentes do cérebro,
											os médicos arranjaram terapeutas
musicais para trabalhar com ela.
											Os terapeutas encorajaram-na
a cantar os pensamentos,
											visto que ela era incapaz de os falar.
											Através desta técnica,
											a congressista teve novamente
acesso à sua voz.
											A música ajudou Gabby Gliffords.
									","
											J'ai donc voulu comprendre comment
ces chansons calmaient mes symptômes.
											Puis, je me suis demandé s'il y avait
d'autres cas de musique médicinale.
											J'ai commencé mes recherches.
											J'ai découvert qu'une élue notoire
du congrès américain,
											Gabby Giffords, a reçu
une balle dans la tête.
											Elle a perdu sa capacité à parler.
											Parce que la capacité à parler
et la capacité à chanter
											se situent dans deux parties
distinctes du cerveau,
											ses médecins ont amené
des musicothérapeutes pour l'aider.
											Les thérapeutes l'ont encouragée
à chanter ses idées,
											puisqu'elle était incapable de les dire.
											Et grâce à cette technique,
											l'élue du congrès a finalement
pu retrouver sa voix.
											La musique a aidé Gabby Giffords à guérir.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											Scientists have found that music causes
our brains to release a natural painkiller
											known as oxytocin
											and a feel-good chemical, dopamine.
											Dopamine is essential
for a healthy nervous system
											and strongly impacts emotional health.
											Music also affects our heart rate,
breathing and pulse rate,
											as it stimulates blood flow.
											In addition, it lowers
our cortisol levels,
											thus reducing anxiety,
											which is a common stimulant
for neurological symptoms.
									","
											Bilim insanları müziğin beyinde
doğal ağrı kesici oksitoksini
											ve iyi his kimyasalı dopamini
											salgılattığını keşfettiler.
											Dopamin sağlıklı bir
sinir sistemi için şart
											ve duygusal sağlık üzerinde çok etkili.
											Müzik ayrıca kan akışını uyardığından
kalp ritmimizi,
											nefesimizi ve nabzımızı da etkiliyor.
											Ek olarak,
kortizol seviyelerimizi düşürüyor,
											yani nörolojik semptomlarda
											yaygın uyaran olan kaygıyı azaltıyor.
									","
											Os cientistas descobriram que a música
faz-nos libertar um analgésico natural
											conhecido como ocitocina
											e um químico do prazer, a dopamina.
											A dopamina é essencial
para um sistema nervoso saudável
											e tem grande impacto na saúde emocional.
											A música também tem efeito
sobre o ritmo cardíaco, a respiração
											a pulsação e estimula o fluxo sanguíneo.
											Também baixa os níveis de cortisol,
											reduzindo a ansiedade,
											que é um estimulante comum
dos sintomas neurológicos,
									","
											Il a été prouvé que la musique libère
un antidouleur naturel dans notre cerveau,
											appelé ocytocine,
											et une molécule du bien-être, la dopamine.
											La dopamine est essentielle
pour un système nerveux sain
											et a un impact important
sur la santé émotionnelle.
											La musique affecte aussi les rythmes
cardiaque et respiratoire,
											car elle stimule la circulation du sang.
											En outre, elle réduit le taux de cortisol,
											réduisant ainsi l'anxiété,
											qui est un stimulant commun
pour les symptômes neurologiques.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											In our lifetimes, we are all going to know
someone with a neurological disorder.
											If it's not a family member —
									","
											Nörolojik rahatsızlığa sahip birilerine
elbet bu hayatta rastlayacağız.
											Ailemizden biri olmasa da —
									","
											Na nossa vida, vamos conhecer
alguém com distúrbios neurológicos.
											Se não for um membro da família...
									","
											Dans notre vie, on va tous connaître
quelqu'un avec un trouble neurologique.
											Si ce n'est pas un membre de la famille —
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											(Tic)
									","
											(Tik)
									","
											(Tique)
									","
											(Tic)
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											it could be a friend or a coworker.
											Please help me spread this message:
											music has the ability to uplift our lives
and heal us from within.
									","
											bir dostumuz veya iş arkadaşımız olabilir.
											Lütfen bu mesajı yaymama destek olun:
											Müziğin hayatlarımızı yükseltme
ve bizi içeriden iyileştirme özelliği var.
									","
											...será um colega ou um amigo.
											Ajudem-me a passar esta mensagem:
											a música tem a capacidade de melhorar
a nossa vida interior.
									","
											ce pourrait être un ami ou un collègue.
											Aidez-moi à diffuser ce message :
											la musique peut améliorer nos vies
et nous guérir de l'intérieur.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											I still have Tourette syndrome.
											I deal with it every day, every hour.
											I'm going to deal with it
for the rest of my life.
											And that means that I have to frequently
excuse myself from my classroom,
											because my verbal tics
can be extremely distracting.
											That means that sometimes
when I wink my eyes involuntarily,
											the guy sitting opposite from me
thinks I'm flirting with him,
											when I'm really not.
									","
											Hâlâ Tourette sendromum var.
											Her gün, her saat onunla uğraşıyorum.
											Hayatımın sonuna kadar uğraşacağım.
											Ve bu, sıklıkla kendimi
sınıfa açıklamam demek
											çünkü sözlü tiklerim
oldukça dikkat dağıtıcı olabiliyor.
											Mesela bazen gözlerimi
istemsizce kırptığımda
											karşımda oturan çocuk
onunla flört ettiğimi düşünüyor,
											ki gerçekten etmiyorum.
									","
											Continuo com síndroma de Tourette.
											Todos os dias a toda a hora.
											Vou lidar com ela
para o resto da vida.
											Significa que me vou ausentar
frequentemente da sala de aulas,
											porque os tiques verbais
podem ser uma distração.
											Por vezes, quando pisco
os olhos involuntariamente
											quem se senta à minha frente
pensa que me estou a meter com ele,
											quando não estou nada.
									","
											J'ai toujours le syndrome.
											J'y suis confrontée
chaque jour, chaque instant.
											Je devrai faire avec
pour le reste de ma vie.
											Cela signifie que je dois souvent
sortir de ma salle de classe,
											car mes tics verbaux
peuvent être très perturbants.
											Cela signifie que parfois,
sans faire exprès, je cligne des yeux
											et le mec assis en face de moi
pense que je le drague,
											alors que ce n'est pas le cas.
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Rires)
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											And I have to tell him,
""Sorry — I wasn't trying to flirt.""
									","
											Ve ona ""Pardon — Flört etmeye
çalışmıyordum."" demem gerekiyor.
									","
											E tenho de dizer: ""Desculpa,
não me estava a meter contigo.""
									","
											Je dois dire : « Désolé,
je n'essayais pas de draguer. »
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											But the most amazing thing is
											that when I sing, play music
and even just listen to music,
											I don't tic.
											I've been onstage numerous times
in highly stressful situations,
											with thousands of people watching me.
											And while I do tic
before my performance —
									","
											Ama en şaşırtıcı olan şey
											şarkı söylediğimde, çaldığımda
hatta sadece dinlediğimde bile
											tik yapmıyorum.
											Birçok kere çok stresli durumlarda
sahnede bulundum,
											binlerce insan beni izlerken.
											Ve performans öncesinde
tiklerim aktif hâlde olsa da —
									","
											Mas o mais incrível é que
											quando canto,
toco ou ouço uma música,
											não tenho tiques.
											Já estive em palco algumas vezes,
em situações de ""stress"",
											com milhares de pessoas a assistir.
											Embora tenha tiques
antes de entrar em palco...
									","
											Ce qui est le plus étonnant,
											c'est que quand je chante, joue
ou même écoute de la musique,
											je n'ai aucun tic.
											J'ai été sur scène plusieurs fois
dans des situations très stressantes,
											avec des milliers de personnes 
en train de me regarder.
											Bien que j'aie des tics
avant ma représentation,
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
											(Tic)
									","
											(Tic)
									","
											(Tique)
									","
											(Tic)
									",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
"
","
","
","
",What it's like to have Tourette's — and how music gives me back control,Esha Alwani,9:55,"TED-Ed,performance,live music,music,personal growth"
