en,pt,es,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
											And even when surrounded
in a structure of European classicism,
											these narratives boldly extoll
the merits of African empowerment.
											In this way, the tools of the masters
become masterworks
											to celebrate those
who were once subservient.
									","
											E mesmo quando rodeadas
por uma estrutura de classicismo europeu,
											estas narrativas elevam corajosamente
os méritos do empoderamento africano.
											Desta maneira, as ferramentas dos mestres
tornam-se obras de mestre
											para celebrar aqueles
que já foram subservientes.
									","
											E incluso rodeadas por una estructura
de cultura europea
											estas narrativas ensalzan audazmente
los méritos de la toma de poder africana.
											De este modo, las herramientas 
de los maestros se vuelven piezas maestras
											par celebrar a quienes
una vez fueron subordinados.
									","
											Etrafı Avrupa sınıf ayrımı 
yapısıyla çevriliyken bile

											bu anlatılar cesurca Afrika'nın 
erdemlerini yüceltir.
											Bu şekilde, ustaların hünerleri
bir zamanlar köle olanları
											anmak ve kutlamak için 
şaheserlere dönüştü.
									","
											Et, même en étant entourés
d'une structure européenne classique,
											ces récits vantent ostensiblement les
mérites de l'émancipation de l'Afrique.
											De cette façon, les outils des grands
maîtres deviennent des chefs-d’œuvre
											célébrant ceux 
qui étaient autrefois asservis.
									",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
											This metaphor extends
beyond the realm of art
											and out into the real world.
											Whether worn by refugees
or world-changing entrepreneurs,
											when people are allowed
the freedom to present themselves
											in a manner that celebrates
their own unique identities,
											a magical thing happens.
											We stand taller.
											We're more proud and self-aware
											because we're presenting
our true, authentic selves.
											And those of us who are around them
in turn become more educated,
											more open and more tolerant
of their different points of view.
											In this way, the clothes that we wear
											can be a great illustration
of diplomatic soft power.
											The clothes that we wear
can serve as bridges
											between our seemingly disparate cultures.
									","
											Esta metáfora aplica-se
para além da esfera da arte,
											no mundo real.
											Usadas tanto por refugiados
como por empresários que mudam o mundo,
											quando as pessoas têm
a liberdade de se apresentarem
											de um modo que celebra
as suas identidades únicas,
											algo mágico acontece.
											Tornamo-nos mais altos.
											Somos mais orgulhosos e seguros
											porque apresentamos o nosso
verdadeiro e autêntico ser.
											E aqueles que estão à sua volta,
por seu turno, tornam-se mais educados,
											mais abertos e mais tolerantes
a pontos de vista diferentes.
											Desta maneira, as roupas que usamos
											podem ser uma grande ilustração
de ""soft power"" diplomático.
											As roupas que usamos
podem servir de pontes
											entre as nossas culturas
aparentemente díspares.
									","
											Esta metáfora se extiende 
más allá del arte
											y entra en el mundo real.
											Ya sea vestido por refugiados
o empresarios a nivel mundial
											cuando a las personas se les da 
la libertad de presentarse
											de una forma que celebre 
sus identidades únicas,
											ocurre algo mágico.
											Nos paramos más erguidos.
											Estamos más orgullosos y somos
más conscientes de nosotros mismos
											porque estamos presentando
nuestro verdadero yo.
											Y quienes estamos alrededor 
nos instruimos,
											nos volvemos más abiertos y tolerantes
de los diferentes puntos de vista.
											De esta forma, la ropa que vestimos
											puede ser una gran ilustración
del poder blando diplomático.
											La ropa que vestimos
puede servir como puente
											entre culturas que parecen distintas.
									","
											Bu metafor, sanatın gerçekliğini aşarak
											dış dünyaya uzanır.
											İster mülteciler tarafından giyilsin
ya da dünyayı değiştiren girişimciler
											insanlara kendilerini temsil etme 
özgürlüğü verildiği zaman
											onların benzersiz kimlikleri
kutlandığı ve yüceltildiği zaman
											bu sihir gibi bir şey olur.
											Daha dik dururuz.
											Daha gururlu ve kendimizin farkında
											çünkü sunduğumuz şey 
bizim doğru ve asıl benliğimizdir.
											Ve etrafımızda olanlar da 
daha eğitimli hâle gelir,
											farklı bakış açılarına karşı 
daha açık ve daha hoşgörülü olurlar.
											Bu yolla giydiğimiz kıyafetler
											diplomatik hafif gücün harika
bir illüstrasyonu olabilir.
											Giydiğimiz şeyler bizim görünüşte 
birbirinden tamamen
											farklı olan kültürlerimiz 
arasında bir köprü oluşturabilir.
									","
											Cette métaphore va
au-delà du domaine de l'art
											et pénètre le monde réel.
											Quand ils sont portés par des réfugiés ou
des entrepreneurs changeant le monde
											et que les gens
ont la liberté de se montrer
											d'une manière qui célèbre
leur identité propre,
											une chose merveilleuse se produit.
											On en sort grandi,
											plus fier et plus sûr de soi
											car on affiche sa vérité, 
sa personnalité authentique.
											Et ceux qui nous entourent deviennent
plus instruits, à leur tour,
											plus ouverts et plus tolérants
à l'égard de points de vue différents.
											De cette façon,
les vêtements que l'on porte
											sont une excellente illustration
de la manière douce en diplomatie.
											Nos vêtements peuvent
servir de traits d'union
											entre nos cultures,
différentes au premier abord.
									",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
											And so, yeah, ostensibly I stand
before you as a mere maker of clothing.
											But my work has always
been about more than fashion.
											It has become my purpose
to rewrite the cultural narratives
											so that people of color can be seen
in a new and nuanced light,
											and so that we,
											the proud children of sub-Saharan Africa,
											can traverse the globe
											while carrying ourselves with pride.
									","
											E portanto, sim, eu aparento aqui
ser um simples criador de vestuário.
											Mas o meu trabalho
sempre foi mais do que costura.
											O meu propósito é reescrever
as narrativas culturais
											para que pessoas de cor possam ser vistas
a uma luz nova e matizada,
											para que nós,
											os filhos orgulhosos da África subsariana,
											possamos atravessar o mundo
											com um porte orgulhoso.
									","
											Y entonces, sí, me paro frente a Uds.
como un mero creador de ropa.
											Pero mi trabajo siempre 
fue más que crear moda.
											Se ha convertido en mi propósito
reescribir las narrativas culturales
											para que las personas negras 
sean vistas bajo una nueva luz,
											y así nosotros,
											los orgullosos hijos 
del África subsahariana
											podamos atravesar el globo
											y al mismo tiempo seguir orgullosos.
									","
											Evet ben sadece bir kıyafet tasarımcısı
olarak karşınızdayım.
											Ama benim işim daima modadan
daha fazlası olmuştur.
											Benim amacım kültürel hikâyeleri
yeniden yazmaktır
											beyaz olmayan insanlar yeni ve farklı
ışıklar altında görülebilsin diye,
											ve biz de
											Sahra altı Afrika'nın 
gururlu çocukları
											kendimizi onurla taşırken
											dünyayı tersine döndürebiliriz.
									","
											Ainsi, si je me présente devant vous
comme un simple couturier, en apparence,
											mon travail a toujours dépassé la mode.
											C'est devenu mon but
de réécrire les discours culturels,
											afin que les personnes de couleur soient
vues sous un jour nouveau, plus nuancé,
											et que nous,
											fiers enfants de l'Afrique subsaharienne,
											voyagions dans le monde,
											en portant fièrement nos couleurs.
									",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
											It was indeed true
that the stories of history
											were told by its old victors,
											but I am of a new generation.
											My work speaks for those
											who will no longer let their futures
be dictated by a troubled past.
											Today, we stand ready
to tell our own stories
											without compromise, without apologies.
											But the question still remains:
											are you prepared
for what you are about to hear?
											I hope you are, because
we are coming regardless.
									","
											Era de fato verdade
que as histórias da História
											eram contadas pelos seus vencedores,
											mas eu sou de uma nova geração.
											A minha obra fala por aqueles
que não vão deixar
											que o seu futuro seja ditado
por um passado turbulento.
											Hoje, estamos prontos
a contar as nossas próprias histórias
											sem compromissos, sem desculpas.
											Mas a questão ainda se mantém.
											Estão preparados
para o que estão prestes a ouvir?
											Eu espero que sim, porque
estamos a chegar, seja como for.
									","
											Es cierto que a la historia
											la contaban los que ganaban,
											pero yo soy de una nueva generación
											y mi trabajo habla por aquellos
											que ya no van a dejar que 
un pasado complicado les dicte su futuro.
											Hoy, estamos parados, listos
para contar nuestras propias historias
											sin compromisos, sin pedir disculpas.
											Pero la pregunta sigue en pie:
											¿Están preparados para
lo que van a escuchar?
											Espero que lo estén, porque
allá vamos de todos modos.
									","
											Geçmişin hikâyelerini galiplerin
											anlattığı gerçekten doğru
											ama ben yeni bir nesilim.
											Sözlerim şunlara hitap eder:
											Geleceklerini sorunlu geçmişlerinin 
etkilemesine izin vermeyeceklere.
											Bugün, kendi hikâyelerimizi 
anlatmaya hazırız
											taviz vermeksizin ve özür dilemeksizin.
											Ama hâlâ yanıtlanmamış bir soru var:
											Peki siz duyacağınız şeylere 
hazır mısınız?
											Umarım hazırsınızdır çünkü ne olursa 
olsun geliyoruz.
									","
											Le récit de notre histoire a effectivement
											été écrit par les vainqueurs
des temps passés,
											mais je suis d'une nouvelle génération.
											Mon travail s'adresse à ceux
											qui ne laisseront plus leur avenir
être dicté par un passé difficile.
											Aujourd'hui, nous sommes prêts
à raconter notre propre histoire,
											sans faire de compromis, sans s'excuser.
											Mais une question demeure :
											êtes-vous préparés à
ce que vous allez entendre ?
											J'espère que oui, car, de toute
façon, nous sommes en mouvement.
									",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
"
","
","
","
","
",Fashion that celebrates African strength and spirit,Walé Oyéjidé,4:54,"TED Fellows,Africa,art,beauty,creativity,fashion,design,history,humanity,identity,social change,society"
