en,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											Let’s work backwards from the 
alien space station.
											To reach 23 parsecs,
											you’ll have to leave the 8-parsec 
mark with a full tank of fuel.
											The 8-parsec point is too far from the 
start to use as a cache right away;
											you could jump there, but wouldn’t have 
enough fuel to return to the start,
											let alone store any for later.
											So that means you’ll need to find a cache 
somewhere between the start and 8.
											But where?
									","
											Réfléchissons à l'envers,
en partant de la station extraterrestre.
											Pour parcourir 23 parsecs,
											vous avez besoin d'un réservoir plein
quand vous quittez le repère à 8 parsecs.
											Le repère à 8 parsecs est trop loin
du départ pour être une cachette,
											vous pouvez y sauter, mais n'aurez pas
assez de carburant
											pour revenir au point de départ,
et encore moins en stocker pour plus tard.
											Vous allez donc devoir en déposer à un
endroit entre le départ et les 8 parsecs
											Mais où ?
									","
											Uzaylı uzay istasyonundan
geri giderek düşünelim.
											23 parseke ulaşmak için
											dolu bir yakıt deposuyla birlikte
8-parsek noktasını aşmalısın.
											Şu an 8-parsek noktası yedekleme için
başlangıçtan çok uzak;
											oraya sıçrayabilirsin, ancak başlangıca
dönmek için ne yeterli yakıt kalır
											ne de yolun gerisi için depo.
											Bu durumda başlangıç ve 8-parsek arasında
bir yedekleme bulmak gerek.
											Ama neresi?
									","
											Façamos o caminho ao contrário
a partir da estação espacial.
											Para fazer os 23 parsecs,
											tens de deixar a marca de 8 parsecs
com um tanque cheio de combustível.
											O ponto de 8 parsecs está
demasiado longe do ponto de partida
											para usá-lo como esconderijo;
											podes lá ir, mas não terás
combustível suficiente
											para regressar ao ponto de partida
											e muito menos para guardar
combustível para depois,
											Isso significa que precisas
de encontrar um esconderijo
											algures entre o ponto de partida e o 8.
											Mas onde?
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											There’s an interesting pattern 
that can help.
											At the start you have exactly 3 tanks’ 
worth of fuel.
											At 8 parsecs you need exactly 1.
											Is there a point, which we can call 
point X, where you could have exactly 2?
											That would be useful, because then you 
could refuel there exactly twice,
											making full use of your storage capacity 
without any waste.
									","
											Voici une logique intéressante
qui peut vous aider.
											Au départ, vous avez exactement
3 cuves de carburant.
											À 8 parsecs, vous en avez besoin
d'une seule.
											Y a-t-il un point, appelons-le x,
où vous pourriez en avoir 2 précisément ?
											Ça serait utile, car vous pourriez alors
faire le plein deux fois exactement,
											tirant le meilleur parti de votre capacité
de stockage et sans aucune perte.
									","
											Yararı olabilecek ilginç bir model var.
											Başlangıçta tam 3 depoluk yakıtın var.
											8 parsekte ise sadece 1 depo gerekmekte.
											X diye nitelendireceğimiz, herhangi bir 
noktada, tam 2 depo bulunabilir mi?
											Bu işe yarar, çünkü o halde boş bırakmadan
tüm yakıt kapasiteni kullanarak
											iki kere yakıt doldurma yapabilirsin.
									","
											Há um padrão interessante que pode ajudar.
											No ponto de partida, tens 
três tanques de combustível.
											No parsec 8, precisas exatamente de um.
											Haverá um ponto, a que podemos chamar
o ponto X, onde possas ter exatamente 2?
											Isso seria muito útil, porque, assim,
podes reabastecer ali duas vezes,
											aproveitando ao máximo a capacidade
de armazenagem, sem qualquer desperdício.
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											Wherever point X is,
											you’ll jump forward from it twice:
											once to deposit some fuel at the 8-parsec 
cache point, and a second time for good.
											So you’ll jump the distance between X and 
8-parsecs 3 times in all.
											You’d have 2 tanks of fuel at point X, and
need 1 left at the 8 parsec cache point,
											so you can spend one tank— or 15 units— 
going back and forth.
											Since 15 units divided by 3 trips is 5,
											we can place these two cache points 
5 parsecs apart.
											Any farther, and you wouldn’t have enough 
fuel to reach the alien space station.
									","
											Peu importe où se trouve le point X,
											vous y sauterez deux fois :
											une fois pour déposer du carburant au
repère des 8 parsecs, et une ultime fois.
											Vous sauterez donc la distance entre X
et le repère des 8 parsecs trois fois.
											Vous aurez 2 cuves de carburant
au point X,
											et vous aurez besoin d'une cuve
à la cachette des 8 parsecs,
											Vous pouvez donc utiliser
une cuve - 15 unités -
											pour faire des allers-retours.
											Puisque ces 15 unités divisées par 3
donnent 5,
											nous pouvons placer ces deux cachettes
à 5 parsecs d'intervalle.
											Au-delà, vous n'aurez plus assez
de carburant
											pour rejoindre la station spatiale
extraterrestre.
									","
											X noktası nerede olursa olsun
											oradan ileri iki kere sıçrayacaksın:
											İlki 8-parsekte biraz yakıt bırakmak için
ve ikincisi yararlanmak için.
											Yani X ve 8-parsek noktasından
tam 3 kere sıçrayacaksın.
											X noktasında 2 deponuz varken, 8-parsek 
noktasında 1 depo bırakman gerekir,
											ki 1 depoyu — 15 birimi — gidip gelmek 
için kullanabilesin.
											15 birimi 3'e bölersek 5 olacağından,
											bu iki yedekleme noktasını 5 parsek
aralıklar ile koyabiliriz.
											Daha uzak olursa, uzaylı uzay istasyonuna
varmak için yeterli yakıtın kalmaz.
									","
											Onde quer que seja o ponto X,
											passarás por ele duas vezes:
											uma vez para lá depositar combustível
no ponto do parsec 8
											e uma segunda vez para terminar.
											Portanto, percorrerás a distância
entre X e o parsec 8, três vezes ao todo.
											Terás dois tanques de combustível
no ponto X
											e precisas de deixar um
no esconderijo do parsec 8,
											portanto, podes gastar um tanque
— ou seja, 15 unidades — em ir e voltar.
											Dado que 15 unidades,
a dividir por três viagens, dá 5,
											podemos colocar esses dois pontos
de esconderijo com 5 parsecs de distância.
											Mais afastados, e não terás combustível
suficiente para chegar à estação espacial.
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											So it looks like the earliest we can place
point X is at the 3-parsec mark.
											Is it possible to transport 30 units of 
fuel there? Let’s try.
									","
											Il semble donc que le point plus proche
pour placer le point X est à 3 parsecs.
											Est-il possible de transporter 30 unités
de carburant là-bas ? Essayons.
									","
											Bu yüzden X noktasını en yakın
koyabileceğimiz yer 3-parsek noktası.
											30 birim yakıtı oraya göndermemiz
mümkün mü? Hadi deneyelim.
									","
											Portanto, parece que o local mais próximo
onde podes colocar o ponto X
											é na marca do parsec 3.
											Será possível transportar 30 unidades
de combustível para ali?
											Vamos experimentar.
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											You set out with a full tank of 15 units.
											You jump 3 parsecs, drop 9 units 
off at the cache point,
											and then jump the 3 units home, 
arriving with an empty tank.
											Repeating this process gets you 18 units 
of fuel at the cache point,
											and one more jump puts you at the 3-parsec
cache with 30 total units of fuel.
											So far so good!
									","
											Vous partez avec une cuve de 15 unités.
											Vous sautez de 3 parsecs, cachez 9 unités,
											et revenez à la base avec 3 unités,
arrivant avec une cuve vide.
											En répétant ce processus, vous aurez
18 unités de carburant à cette cachette,
											et un saut de plus de 3 parsecs
vous emmènera
											à la cachette contenant
les 30 unités de carburant.
											Jusqu'ici tout va bien !
									","
											15 birimle başladın.
											3 parsek atlayıp, 9 birimi yedekleme
noktasında bırakarak,
											geri dönmek için 3 birimle sıçrayarak
boş bir depoyla dönmüş olursun.
											Bu işlemin tekrarında yedekleme
noktasında 18 birim yakıtın bulunmakta
											ve başka bir sıçrayış sizi 3-parsek 
noktasına toplam 30 birimle bırakıyor.
											Şimdilik çok iyi!
									","
											Começas com um tanque
cheio de 15 unidades.
											Percorres 3 parsecs,
largas 9 unidades no esconderijo
											e voltas para trás os 3 parsecs,
chegando com o tanque vazio.
											Repete o processo e ficas com 18 unidades
de combustível no esconderijo.
											Repetes o processo, e chegas ao parsec 3
com 30 unidades de combustível.
											Até aqui, tudo bem!
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											Next, you jump to the 8-parsec mark,
											drop off 5 units of fuel, and jump 
back to the 3-parsec mark.
											You fill up your tank and 
jump forward again,
											arriving with 10 units of 
fuel in your tank.
									","
											Vous sautez maintenant
au repère des 8 parsecs,
											déposant 5 unités de carburant
et retournant au repère des 3 parsecs.
											Vous remplissez votre cuve et repartez,
											arrivant avec 10 unités de carburant
dans votre cuve.
									","
											Sonra, 8-parsek noktasına sıçrayarak
											5 birim yakıt bırakıp, 3-parsek noktasına
geri sıçrıyorsun.
											Deponu doldurarak, 
10 birim kalacak şekilde,
											tekrar ileri sıçrıyorsun.
									","
											A seguir, avanças
para a marca de 8 parsecs,
											largas 5 unidades de combustível
e voltas à marca de 3 parsecs.
											Enches o tanque e voltas a avançar,
											chegando com 10 unidades 
de combustível no tanque.
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											And now the end is in sight.
											You beam the 5 units of fuel in from deep 
space to fill your tank to capacity,
											and type in the coordinates of 
your final destination.
											A 15-parsec jump leaves you 
running on fumes,
											but ready to dock with the 
precursor space station.
									","
											C’est presque terminé.
											Vous remplissez votre cuve au maximum
avec les 5 unités de carburant
											et rentrez les coordonnées
de votre destination finale.
											Un saut de 15 parsecs
vous laisse à sec,
											mais vous êtes prêt à accoster
la station spatiale.
									","
											Ve şimdi, kara göründü.
											Derin uzaydan kalan 5 birim yakıtla
deponu doldurup,
											son durağının
koordinatlarını giriyorsun
											15-parseklik bir sıçrama
sizi dumanlar içinde bırakacak olsa da
											bu öncü uzay istasyonuna 
demir atıyorsun.
									","
											Agora, tens o final à vista.
											Usas as 5 unidades de combustível
do espaço profundo para encher o tanque
											e escreves as coordenadas
do destino final.
											Ao avançares 15 parsecs,
ficas sem combustível
											mas pronto para atracar
na estação espacial pioneira.
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
											Time to put this alien tech to work
											and make life better for everyone 
in the galaxy.
									","
											Il est temps de découvrir
cette technologie extraterrestre
											et de faire de la galaxie
un monde meilleur pour tous.
									","
											Şimdi, bu uzaylı teknolojisini kullanarak
											galaksideki herkesin hayatını
iyileştirebilirsin.
									","
											É a altura de pôr a funcionar
a tecnologia extraterrestre
											e tornar a vida melhor
para todos na galáxia.
									",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
"
","
","
","
",Can you solve the dark matter fuel riddle?,Daniel Finkel,4:14,"math,TED-Ed,animation,space,technology,extraterrestrial life,dark matter"
