en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											And I said, ""Kids are getting killed there.
											There's something terrible happening.""
									","
											Y le dije: «Hay niños que están muriendo allí.
											Algo terrible sucede».
									","
											E eu disse: ""Há crianças a ser mortas.
											Estão a acontecer coisas horríveis"".
									","
											J'ai répondu : « Des enfants se font tuer là-bas.
											Quelque chose de terrible se passe. »
									","
											Und ich: ""Dort werden Kinder getötet.
											Da passiert etwas Schreckliches.""
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											And she said, ""Don't be so silly.""
											And I started to cry.
											And she got it, she said,
											""Okay, I see it's serious.
											You're much too young to help.
											You need training. I'll help you.
											But just unpack your suitcase.""
									","
											Y ella dijo: «No seas tan tonta».
											Y me puse a llorar.
											Y ella entendió, me dijo:
											«Está bien, veo que es grave.
											Eres demasiado joven como para ayudar.
											Necesitas formación. Te ayudaré,
											pero ahora deshaz tu maleta».
									","
											E ela disse: ""Não sejas parvinha"".
											E eu comecei a chorar.
											E ela percebeu. Ela disse:
											""Ok. Estou a ver que isto é sério.
											Mas és demasiado nova para ajudar.
											Precisas de formação. Eu ajudo-te.
											Mas desfaz a tua mala.""
									","
											Elle m'a dit : « Ne sois pas aussi stupide. »
											Et je me suis mise à pleurer.
											Elle a compris et m'a dit :
											« Bon, je vois que c'est grave.
											Tu es trop jeune pour aider.
											Tu as besoin de formation. Je vais t'aider.
											Mais défais ta valise. »
									","
											Und sie sagte: ""Sei nicht albern.""
											Und dann weinte ich los.
											Da ging ihr ein Licht auf. Sie sagte:
											""Okay, es ist dir also ernst.
											Du bist viel zu jung um zu helfen.
											Du musst es erst lernen. Ich helfe dir.
											Aber pack bitte deinen Koffer wieder aus.""
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											And so I got some training
											and went and worked in Africa during most of my 20s.
											But I realized that what I really needed to know
											I couldn't get from training courses.
											I wanted to understand
											how violence, how oppression, works.
											And what I've discovered since is this:
											Bullies use violence in three ways.
											They use political violence to intimidate,
											physical violence to terrorize
											and mental or emotional violence to undermine.
											And only very rarely in very few cases
											does it work to use more violence.
									","
											Así que empecé a formarme
											y viajé y trabajé en África durante la mayor parte del período entre mis 20 y 30 años.
											Me di cuenta de que lo que realmente necesitaba saber
											no se enseñaba en los cursos de capacitación.
											Quería entender
											cómo funciona la violencia, la opresión.
											Y esto es lo que descubrí desde entonces:
											Los agresores usan la violencia de 3 formas.
											Usan la violencia política para intimidar,
											la violencia física para aterrorizar
											y la violencia mental o emocional para socavar.
											Y escasamente solo en muy pocos casos,
											el recurso a más violencia puede funcionar.
									","
											Então eu fiz formação.
											Trabalhei em África durante
a maior parte dos meus 20 anos.
											Mas apercebi-me de que
o que realmente precisava de saber
											não podia ser ensinado em formações.
											Eu queria compreender
											como é que a violência,
a opressão, funciona.
											E o que descobri foi isto:
											Os bullies usam a violência
de três maneiras.
											Usam violência política para intimidar,
											violência física para aterrorizar
											e violência mental ou emocional
para debilitar.
											E só em casos muito raros
											é que usar mais violência funciona.
									","
											J'ai donc reçu une formation
											et ai passé la plupart de mon temps à travailler en Afrique quand j'avais entre 20 et 30 ans.
											Mais je me suis rendue compte que ce que j'avais vraiment besoin de savoir,
											je ne pouvais pas l'obtenir dans des formations.
											Je voulais comprendre
											comment la violence et l'oppression fonctionnaient.
											Voici que j'ai découvert depuis :
											Les brutes ont recours à la violence de trois façons.
											Ils utilisent la violence politique pour intimider,
											la violence physique pour terroriser
											et la violence émotionnelle ou mentale pour démoraliser.
											Ce n'est que dans de très rares occasions
											que recourir à plus de violence fonctionne.
									","
											Und so lernte ich
											und arbeitete den größten Teil 
meiner 20er Jahre in Afrika.
											Doch ich erkannte, 
dass ich das, was ich wirklich
											wissen musste, nicht 
in Kursen lernen konnte.
											Ich wollte verstehen,
											wie Gewalt, wie Unterdrückung funktioniert.
											Und seitdem habe ich eines erkannt:
											Peiniger setzen Gewalt auf drei Arten ein.
											Sie nutzen politische Gewalt 
zur Einschüchterung,
											physische Gewalt zum Terrorisieren
											und mentale oder emotionale 
Gewalt zur Erniedrigung.
											Und nur sehr selten, 
in ganz wenigen Fällen,
											hilft es, mehr Gewalt einzusetzen.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											Nelson Mandela went to jail believing in violence,
											and 27 years later
											he and his colleagues
											had slowly and carefully
											honed the skills, the incredible skills, that they needed
											to turn one of the most vicious governments the world has known
											into a democracy.
											And they did it in a total devotion to non-violence.
											They realized that using force against force
											doesn't work.
									","
											Nelson Mandela creía en la violencia cuando fue a la cárcel,
											y 27 años después
											él y sus colegas
											fueron, lentamente y con cuidado,
											perfeccionando los conocimientos, las competencias increíbles que necesitaban
											para convertir uno de los gobiernos más crueles que haya conocido el mundo
											en una democracia.
											Y lo hicieron con una devoción total a la no violencia.
											Se dieron cuenta de que el uso de la fuerza contra la fuerza
											no funciona.
									","
											O Nelson Mandela foi
para a prisão a acreditar na violência
											e 27 anos mais tarde
											ele e os seus colegas,
											a pouco e pouco,
											aperfeiçoaram as incríveis competências
de que precisavam
											para tornar um dos governos
mais perversos que o mundo conheceu
											numa democracia.
											E fizeram-no com uma total devoção
pela não-violência.
											Aperceberam-se
de que usar força contra força
											não funciona.
									","
											Nelson Mandela est allé en prison en croyant à la violence :
											27 ans plus tard,
											lui et ses collègues
											avaient lentement et soigneusement
											perfectionné les compétences, les compétences incroyables, dont ils avaient besoin
											pour transformer un des gouvernements les plus vicieux que le monde ait connus
											en une démocratie.
											Ils l'ont fait dans une totale dévotion à la non-violence.
											Ils se sont rendus compte que recourir à la force contre la force
											ne fonctionnait pas.
									","
											Nelson Mandela ging mit dem Glauben 
an Gewalt ins Gefängnis.
											27 Jahre später
											hatten er und seine Kollegen
											langsam und vorsichtig
											die unglaublichen Fertigkeiten 
perfektioniert, die sie brauchten,
											um eine der grausamsten Regierungen, 
die die Welt je sah,
											in eine Demokratie zu verwandeln.
											Und dabei waren sie ganz 
der Gewaltlosigkeit verschrieben.
											Sie erkannten, dass 
Gewalt als Antwort auf Gewalt
											nicht funktioniert.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											So what does work?
											Over time I've collected about a half-dozen methods
											that do work — of course there are many more —
											that do work and that are effective.
											And the first is
											that the change that has to take place
											has to take place here, inside me.
											It's my response, my attitude, to oppression
											that I've got control over,
											and that I can do something about.
									","
											Así que ¿qué funciona?
											Con el tiempo, he recogido una media docena de métodos
											que sí funcionan
—por supuesto que hay muchos más—
											que sí funcionan y que son eficaces.
											Y el primero es
											que el cambio que debe ocurrir
											ha de tener lugar aquí, en mi interior.
											Es mi respuesta, mi actitud a la opresión
											la que puedo controlar
											y sobre la cual puedo hacer algo.
									","
											Então o que funciona?
											Ao longo do tempo, 
colecionei meia-dúzia de métodos
											que funcionam,
claro que há muitos mais,
											que são eficazes.
											O primeiro é
											que a mudança que tem de ocorrer
											tem de acontecer aqui, dentro de mim.
											É a minha resposta,
a minha atitude, face à opressão.
											Tenho o controlo
											e posso fazer algo.
									","
											Donc, qu'est-ce qui fonctionne ?
											Au fil du temps, j'ai recueilli une demi-douzaine de méthodes
											qui fonctionnent ; bien sûr, il en existe beaucoup d'autres,
											qui fonctionnent et qui sont efficaces.
											La première est
											que le changement qui doit avoir lieu
											ici, à l'intérieur de moi.
											C'est ma réaction, mon attitude, à l'oppression
											dont j'ai le contrôle
											et sur laquelle je peux agir.
									","
											Was funktioniert dann?
											Mit der Zeit habe ich etwa ein 
halbes Dutzend Methoden gefunden,
											die funktionieren – 
es gibt natürlich viele mehr –
											die funktionieren und effektiv sind.
											Die erste ist die:
											Die nötige Änderung muss
											genau hier, in mir, stattfinden.
											Meine Reaktion, meine Sichtweise 
auf Unterdrückung
											kann ich kontrollieren,
											und diese kann ich ändern.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											And what I need to develop is self-knowledge to do that.
											That means I need to know how I tick,
											when I collapse,
											where my formidable points are,
											where my weaker points are.
											When do I give in?
											What will I stand up for?
											And meditation or self-inspection
											is one of the ways — again it's not the only one —
											it's one of the ways
											of gaining this kind of inner power.
									","
											Y para lograrlo necesito conocerme a mí misma.
											Esto significa que necesito saber ¿qué me hace enojar?,
											¿cuándo me derrumbo?,
											¿dónde están mis puntos fuertes
											y dónde mis puntos débiles?
											¿Cuándo me rindo?
											¿Por qué ideal lucharía?
											Y la meditación o la autoinspección
											es una de las maneras
—nuevamente, no es la única—
											es una de las maneras
											de adquirir este tipo de poder interior.
									","
											O que preciso de desenvolver
é o conhecimento próprio de o fazer.
											Isto significa que preciso saber
qual é a minha motivação,
											quando entro em colapso,
											onde estão os meus pontos fortes
											e os meus pontos fracos.
											Quando desisto?
											O que é que eu defenderei?
											A meditação e a auto-inspeção
											é uma forma, não a única,
											é uma das formas
											de ganhar este tipo de poder interior.
									","
											Je dois développer ma connaissance de moi pour le faire.
											Cela signifie que j'ai besoin de savoir ce qui me motive,
											quand je m'effondre,
											où sont mes points forts,
											où sont mes points faibles.
											Quand est-ce que je cède ?
											Pour quoi est-ce que je vais me battre ?
											La méditation ou l'introspection
											sont une des manières, encore une fois pas la seule,
											une des manières
											d'acquérir ce genre de pouvoir intérieur.
									","
											Und um dies zu tun, muss ich 
Selbst-Erkenntnis entwickeln.
											Ich muss wissen, wie ich ticke,
											wann ich zusammenbreche,
											was meine Stärken sind,
											wo meine Schwachpunkte liegen.
											Wann gebe ich nach?
											Wofür mache ich mich stark?
											Und Meditation oder Selbst-Betrachtung
											ist eine der Arten – 
nicht die einzige natürlich –
											sie ist eine der Arten,
											diese Art innerer Macht zu gewinnen.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											And my heroine here — like Satish's —
											is Aung San Suu Kyi in Burma.
											She was leading a group of students
											on a protest in the streets of Rangoon.
											They came around a corner faced with a row of machine guns.
											And she realized straight away
											that the soldiers with their fingers shaking on the triggers
											were more scared than the student protesters behind her.
											But she told the students to sit down.
											And she walked forward with such calm and such clarity
											and such total lack of fear
											that she could walk right up to the first gun,
											put her hand on it and lower it.
											And no one got killed.
									","
											Y mi heroína aquí
—como la de Satish—
											es Aung San Suu Kyi en Birmania.
											Ella lideraba a un grupo de estudiantes
											en una protesta en las calles de Rangún.
											Llegaron a una esquina frente a una fila de ametralladoras.
											Y enseguida, se dio cuenta
											de que los soldados, con sus dedos temblorosos apuntando en los gatillos,
											estaban más asustados que los manifestantes estudiantiles detrás de ella.
											Pero ella les dijo a los estudiantes que se sentaran.
											Y avanzó con tal calma y firmeza
											y una total falta de miedo
											que pudo caminar directamente hasta el primer fusil,
											puso su mano sobre este y lo bajó.
											Y nadie resultó muerto.
									","
											A minha heroína, como a da Satish,
											é Aung San Suu Kyi no Myanmar.
											Ela estava a liderar
um grupo de estudantes
											num protesto nas ruas de Rangoon.
											Eles viraram numa esquina
e deram de caras com uma fila de metralhadoras.
											Ela apercebeu-se imediatamente
											de que os soldados
com os dedos a tremer nos gatilhos
											estavam mais assustados
do que os estudantes atrás dela.
											Mas ela disse aos estudantes
para se sentarem.
											E caminhou em frente
com tanta calma e claridade
											e com uma ausência total de medo
											que ela pôde caminhar
até à primeira arma,
											pôr a sua mão nela e baixá-la.
											E ninguém foi morto.
									","
											Mon héroïne ici, comme celle de Satish,
											est Aung San Suu Kyi en Birmanie.
											Elle menait un groupe d'étudiants
											lors d'une manifestation dans les rues de Rangoon.
											Ils se sont trouvés au coin d'une rue face à une rangée de mitraillettes.
											Elle a compris tout de suite
											que les soldats, dont le doigt tremblait sur la gachette,
											avaient plus peur que les manifestants derrière elle.
											Elle a dit aux étudiants de s'asseoir.
											Elle s'est avancée avec une telle clarté, un tel calme
											et une telle absence totale de peur
											qu'elle a pu marcher tout droit jusqu'à la première arme,
											a mis la main dessus et l'a baissée.
											Personne n'a été tué.
									","
											Und meine Heldin hier – 
wie auch die von Satish –
											ist Aung San Suu Kyi in Myanmar.
											Sie führte eine Gruppe Studenten
											bei einem Protest 
in den Straßen Ranguns an.
											Sie bogen um die Ecke und fanden sich
einer Reihe Maschinenpistolen gegenüber.
											Und sie erkannte sofort,
											dass die Soldaten, deren Finger
auf den Abzügen zitterten,
											mehr Angst hatten als 
die demonstrierenden Studenten hinter ihr.
											Sie bat die Studenten, sich hinzusetzen.
											Und sie ging nach vorn, 
mit so einer Ruhe und Klarheit
											und so einer Abwesenheit von Angst,
											dass sie bis zur ersten Waffe kam,
											ihre Hand auf sie legte und sie senkte.
											Und niemand wurde getötet.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											So that's what the mastery of fear can do —
											not only faced with machine guns,
											but if you meet a knife fight in the street.
											But we have to practice.
											So what about our fear?
											I have a little mantra.
											My fear grows fat
											on the energy I feed it.
											And if it grows very big
											it probably happens.
									","
											Eso es lo que se puede lograr cuando se domina al miedo;
											no solo frente a ametralladoras,
											sino también frente a una lucha callejera a cuchillo.
											Pero tenemos que practicar.
											¿Y qué hay sobre nuestro miedo?
											Tengo un pequeño mantra.
											Mi temor crece
											gracias a la energía que le dedico.
											Y si llega a ser muy grande,
											probablemente se materialice.
									","
											É isso que a maestria do medo pode fazer,
											não só com metralhadoras,
											mas se se deparam
com uma luta com facas na rua.
											Temos de praticar.
											E então o nosso medo?
											Tenho uma pequena mantra.
											O meu medo engorda
											da energia com que o alimento.
											E se ficar muito grande
											provavelmente acontece
									","
											Voilà ce que la maîtrise de la peur peut faire,
											non seulement face à des mitraillettes,
											mais aussi dans un combat au couteau dans la rue.
											Mais nous devons nous entraîner.
											Qu'en est-il de notre peur ?
											J'ai un petit mantra.
											Ma crainte s'engraisse
											de l'énergie que je lui donne.
											Si elle grossit beaucoup,
											ça arrivera probablement.
									","
											Das kann das Besiegen 
von Angst also ausrichten –
											nicht nur im Angesicht von Gewehren,
											sondern auch bei einem 
Messerangriff auf der Straße.
											Aber wir müssen das üben.
											Wie steht es um unsere Angst?
											Ich habe ein kleines Mantra.
											Meine Angst wird immer fetter,
											je mehr ich sie mit Energie füttere.
											Und wenn sie riesig wird,
											dann passiert es wahrscheinlich.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											So we all know the three o'clock in the morning syndrome,
											when something you've been worrying about wakes you up —
											I see a lot of people —
											and for an hour you toss and turn,
											it gets worse and worse,
											and by four o'clock you're pinned to the pillow
											by a monster this big.
											The only thing to do
											is to get up, make a cup of tea
											and sit down with the fear like a child beside you.
											You're the adult.
											The fear is the child.
											And you talk to the fear
											and you ask it what it wants, what it needs.
											How can this be made better?
											How can the child feel stronger?
											And you make a plan.
											And you say, ""Okay, now we're going back to sleep.
											Half-past seven, we're getting up and that's what we're going to do.""
									","
											Todos conocemos el «síndrome de las 3 de la mañana»,
											cuando algo que ha estado preocupándonos nos despierta
											—a muchos de nosotros—
											durante una hora, damos vueltas en la cama
											y se pone cada vez peor;
											para las 4 a.m. estamos pegados a la almohada
											con un monstruo así de grande.
											Lo único que queda por hacer
											es levantarse, preparar una taza de té
											y sentarse con el miedo a un lado, como si fuese un niño.
											Tú eres el adulto.
											El miedo es el niño.
											Y hablas con el miedo
											y le preguntas lo que quiere, lo que necesita.
											¿Cómo puede mejorar la situación?
											¿Cómo el niño puede sentirse más fuerte?
											Y haces un plan.
											Y dices: «Bueno, ahora vamos a dormir nuevamente.
											Pasadas las 7:30 a.m, nos levantamos y esto es lo que vamos a hacer».
									","
											Todos conhecemos
a síndroma das três da manhã,
											quando somos acordados
por algo que nos anda a preocupar.
											Vejo muitas pessoas...
											E durante uma hora,
viramos e reviramos.
											Fica cada vez pior.
											E às quatro da manhã
estamos pregados à almofada
											por um monstro deste tamanho.
											A única coisa a fazer
											é levantarmo-nos, fazer chá
											e sentarmo-nos com o medo
como uma criança ao pé de nós.
											Somos os adultos.
											O medo é a criança.
											E falamos com o medo,
											perguntamos-lhe o que quer,
de que precisa.
											Como é que podemos tratar disto?
											Como é que a criança
pode sentir-se mais forte?
											E fazemos um plano.
											E dizemos: ""Ok, agora
podemos voltar a adormecer.
											Às sete e meia vamos acordar
e é isso que vamos fazer.
									","
											Nous connaissons tous le syndrome de 3 heures du matin,
											quand quelque chose qui vous tracasse vous réveille,
											je vois que beaucoup le connaissent,
											et pendant une heure, vous tournez dans tous les sens,
											ça va de pire en pire,
											et à 4 heures du matin, vous êtes cloué sur l'oreiller
											par un monstre gros comme ça.
											La seule chose à faire
											est de se lever, de prendre une tasse de thé
											et de s'asseoir avec la peur comme un enfant à côté de vous.
											Vous êtes l'adulte.
											La peur est l'enfant.
											Vous parlez à la peur,
											vous lui demandez ce qu'elle veut, ce qu'il lui faut.
											Comment peut-on améliorer les choses ?
											Comment l'enfant peut-il se sentir plus fort ?
											Vous faites un plan.
											Vous dites : « Bon, maintenant nous allons nous rendormir.
											A 7 heures et demie, nous nous lèverons et voilà ce que nous ferons. ».
									","
											Wir kennen ja alle dieses 
Drei-Uhr-morgens-Syndrom,
											wenn uns etwas, das uns schon 
lange Sorgen macht, aufweckt –
											ich sehe viele Menschen –
											und man wälzt sich eine Stunde umher,
											es wird immer schlimmer,
											und um vier sind wir dann 
von so einem riesigen Monster
											ans Kissen genagelt.
											Da kann man nur noch
											aufstehen, sich eine Tasse Tee machen
											und sich mit der Angst wie 
mit einem kleinen Kind hinsetzen.
											Erwachsen sind Sie.
											Die Angst ist das Kind.
											Und Sie reden mit Ihrer Angst
											und fragen sie, was sie will, 
was sie braucht.
											Wie kann man das verbessern?
											Wie kann sich das Kind stärker fühlen?
											Und so machen wir einen Plan.
											Wir sagen: ""Okay, jetzt schlafen wir weiter.
											Halb acht stehen wir auf 
und dann machen wir das.""
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											I had one of these 3 a.m. episodes on Sunday —
											paralyzed with fear at coming to talk to you.
											(Laughter)
											So I did the thing.
											I got up, made the cup of tea, sat down with it, did it all
											and I'm here — still partly paralyzed, but I'm here.
									","
											El domingo tuve uno de estos episodios de las 3 a.m.,
											paralizada con miedo por venir a hablar con ustedes.
											(Risas)
											Así que lo hice.
											Me levanté, preparé la taza de té, me senté con él, lo hice todo
											y aquí estoy, todavía parcialmente paralizada, pero aquí estoy.
									","
											Eu tive uma madrugada destas no domingo.
											Paralisada pelo medo de vir falar convosco.
											(Risos)
											E eu fiz isto.
											Levantei-me, fiz chá, sentei-me.
Fiz tudo.
											E ainda estou um pouco paralisada,
mas estou aqui.
									","
											J'ai eu un de ces épisodes de 3 heures du matin dimanche,
											paralysée par la peur de venir vous parler.
											(Rires)
											J'ai fait ce que j'ai dit.
											Je me suis levée, j'ai fait une tasse de thé, je me suis assise avec elle, j'ai tout fait
											et me voilà, encore partiellement paralysée, mais je suis là.
									","
											Ich hatte am Sonntag eine 
von diesen Situationen –
											gelähmt vor Angst, 
vor Ihnen zu sprechen.
											(Lachen)
											Also tat ich das.
											Ich stand auf, machte einen Tee,
setzte mich hin und alles
											und jetzt bin ich hier – 
immer noch fast gelähmt, aber hier.
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Beifall)
									",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
"
","
","
","
","
",Fighting with nonviolence,Scilla Elworthy,15:47,"TEDx,activism,global issues,peace,terrorism,violence,war"
