en,pt,es,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											Yeah. And singing lessons.
											And he forced me, basically, to practice
for hours and hours every single day.
											Very quickly, he also had me performing
for larger and larger audiences,
											and bizarrely, I became
almost a kind of poster child
											for Norwegian multiculturalism.
											I felt very proud, of course.
											Because even the newspapers at this point
											were starting to write
nice things about brown people,
											so I could feel
that my superpower was growing.
									","
											Sim. E lições de canto.
											E forçou-me, basicamente, a praticar
durante horas e horas todos os dias.
											Rapidamente, também me pôs a atuar
para audiências cada vez maiores,
											e bizarramente, tornei-me
como que uma representação
											do multiculturalismo norueguês.
											Sentia-me muito orgulhosa, claro.
											Porque até os jornais, nesta altura,
											começavam a escrever coisas boas
sobre as pessoas castanhas,
											por isso eu sentia que o meu 
superpoder estava a crescer.
									","
											Y clases de canto.
											Y prácticamente me obligó 
a ensayar horas y horas cada día.
											Pronto me llevó a tocar ante 
públicos cada vez más grandes,
											y no sé cómo me acabé convirtiendo
en una especie de ""niña póster""
											para el movimiento
multicultural noruego.
											Yo estaba muy orgullosa, claro.
											Porque, por aquel entonces,
hasta los periódicos
											escribían cosas buenas
sobre los morenos,
											así que sentía cómo
mi superpoder iba creciendo.
									","
											Evet. Ve şarkı söylemem için dersler.
											Ve tabir-i caizse beni her gün 
saatlerce pratik yapmam için zorladı.
											Kısa zamanda, bana giderek daha büyük 
seyirci kitlelerine şarkı söyletti
											ve garip bir şekilde, Norveç 
çok kültürlülüğünün
											tipik bir sembolü olmuştum.
											Kendimle çok gurur duyuyordum, elbette.
											Çünkü bu noktada gazeteler bile 
kahverengi insanlar hakkında
											güzel şeyler yazmaya başladı.
											Böylece ben de, süper gücümün
geliştiğini hissediyordum.
									","
											...et des cours de chant,
											et, en gros, il me força à pratiquer
pendant des heures, tous les jours.
											Très vite, il me fit chanter devant
un public de plus en plus large,
											et, bizarrement, je devins presque
une espèce d'enfant-modèle
											du multiculturalisme norvégien.
											J'étais très fière, bien sûr, parce que
même les journaux, à cette époque,
											commençaient à dire du bien
des « marrons »
											donc, je pouvais sentir
que mon super-pouvoir grandissait.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So when I was 12 years old,
walking home from school,
											I took a little detour
											because I wanted to buy
my favorite sweets called ""salty feet.""
											I know they sound kind of awful,
											but I absolutely love them.
											They're basically these little
salty licorice bits in the shape of feet.
											And now that I say it out loud,
I realize how terrible that sounds,
											but be that as it may,
I absolutely love them.
											So on my way into the store,
											there was this grown white guy
in the doorway blocking my way.
											So I tried to walk around him,
and as I did that, he stopped me
											and he was staring at me,
											and he spit in my face, and he said,
											""Get out of my way
											you little black bitch,
you little Paki bitch,
											go back home where you came from.""
											I was absolutely horrified.
											I was staring at him.
											I was too afraid
to wipe the spit off my face,
											even as it was mixing with my tears.
											I remember looking around,
hoping that any minute now,
											a grown-up is going to come
and make this guy stop.
											But instead, people kept hurrying past me
and pretended not to see me.
											I was very confused
because I was thinking, well,
											""My white people, come on!
Where are they? What's going on?
											How come they're not
coming and rescuing me?""
											So, needless to say,
I didn't buy the sweets.
											I just ran home as fast as I could.
									","
											Então quando eu tinha 12 anos,
ao ir da escola para casa,
											fiz um pequeno desvio
											porque queria comprar
os meus doces favoritos, ""Salty feet"".
											Eu sei que soa um pouco horrível,
											mas eu adoro-os.
											São basicamente uns pequenos pedaços
de alcaçuz salgados com a forma de pés.
											E agora que o disse em voz alta,
percebo quão terrível soa,
											mas seja como for,
eu adoro-os.
											Portanto, no meu caminho para a loja,
											estava um tipo branco na porta 
a bloquear-me a entrada.
											Então tentei dar a volta e conforme 
fiz isto, ele deteve-me
											e ficou a olhar para mim,
											cuspiu na minha cara, e disse:
											""Sai do meu caminho
											""sua cabra preta,
sua cabra paquistanesa,
											""volta para de onde vieste.""
											Eu fiquei completamente horrorizada.
											Estava a olhar para ele.
											Estava cheia de medo de limpar 
o cuspo da minha cara,
											que se estava a misturar 
com as minhas lágrimas.
											Lembro-me de olhar à minha volta,
à espera de que a qualquer momento,
											algum adulto viesse
e fizesse aquele rapaz parar.
											Mas em vez disso, as pessoas passavam
apressadas por mim fingindo não ver.
											Eu estava muito confusa
porque estava a pensar:
											""Meus brancos, vamos! Onde estavam?
O que estava a acontecer?
											Como é que eles não me vinham salvar?""
											Não é necessário dizer
que não comprei os doces.
											Corri para casa 
o mais rápido possível.
									","
											Un día, cuando tenía doce años,
de camino a casa de la escuela,
											tomé un pequeño desvío
											porque quería comprar mis golosinas
preferidas, los ""pies salados"".
											Ya sé que suena muy mal,
											pero a mí me encantaban.
											Son unos trozos de regaliz
con forma de pie.
											Ahora que lo digo en voz alta
me doy cuenta de lo mal que suena,
											pero sea como sea,
a mí me encantaban.
											Así que una vez en la tienda,
											había un señor blanco en la
puerta bloqueándome el paso.
											Intenté rodearle, pero
al darse cuenta me detuvo
											se me quedó mirando,
											y me escupió en la cara,
y me dijo...
											""Quítate de en medio,
											pequeña perra negra,
pequeña perra Paki,
											vuelve a tu país.""
											Yo estaba horrorizada.
											Me quedé mirándolo.
											No me atrevía a limpiarme
la saliva de la cara,
											aunque se me mezclaba
con las lágrimas.
											Recuerdo mirar alrededor
esperando que en cualquier momento
											iba a venir un adulto
a decirle algo.
											En cambio, la gente pasaba
a mi lado fingiendo no verme.
											Yo no lo entendía, 
porque pensaba,
											""¡Compañeros blancos, vamos!
¿Dónde están? ¿Qué pasa?
											¿Por qué no vienen
a rescatarme?""
											Lógicamente, no
me compré los dulces.
											Volví corriendo a casa
lo más rápido que podía.
									","
											İşte böylece, bir gün 12 yaşında, 
okuldan eve yürürken
											""tuzlu ayak"" denilen, çok sevdiğim 
şekerlemeleri almak için
											yolu biraz uzattım.
											Kulağa garip geldiğinin farkındayım.
											Ama onlara bayılıyordum.
											Bunlar meyan kökünden yapılan ve 
ayak şeklinde şekerlemelerdi.
											Şimdi sesli söyledikçe kulağa 
ne kadar korkunç geldiğini fark ediyorum
											ama adları ne olursa olsun,
o şekerleri çok severim.
											Böylece, şeker dükkanına giderken
											beyaz bir adam, dükkânın girişinde benim 
girmemi engelleyecek şekilde duruyordu.
											Etrafından dolaşıp girmeye çalıştım
ama beni durdurdu
											ve bana dik dik bakmaya başladı,
											sonra yüzüme tükürdü ve bana:
											""Çekil yolumdan
											seni küçük siyah kaltak,
küçük Paki kaltak,
											nereden geldiysen oraya defol git."" dedi.
											Çok korkmuştum.
											Ona öylece bakakaldım.
											Yüzümdeki tükürüğünü silmekten 
bile korktum.
											O tükürüğü gözyaşlarıma karıştı.
											Etrafıma bakınıp her an bir yerden
											bir yetişkinin gelip bu adamı 
durduracağını umut ettim.
											Ama onun yerine, insanlar yanımdan 
aceleyle geçti ve beni görmezden geldi.
											Kafam çok karışmıştı, 
çünkü şöyle düşünüyordum:
											""Benim sevgili beyaz insanlarım, hadi! 
Neredesiniz? Neler oluyor?
											Neden gelip beni kurtarmıyorlar?""
											Tabii ki şekerleri almadım.
											Koşabildiğim kadar hızlıca eve koştum.
									","
											À 12 ans,
en revenant de l'école,

											j'ai fait un petit détour
											car je voulais acheter mes bonbons
préférés appelés « Salty Feet ».
											Je sais, ça peut paraître
plutôt détestable... (Rires)
											mais je les adore !
											Ce sont ces petits morceaux
de réglisse salés en forme de pied.
											Maintenant que je le dis tout haut,
je réalise, c'est terrible !
											(Rires)
											Quoi qu'il en soit, j'en raffole.
											Donc, au moment d'entrer
dans le magasin,
											il y avait cet adulte blanc 
dans l'embrasure,
											me bloquant le passage.
											J'ai, donc, essayé de le contourner.
Et ce faisant, il m'a arrêtée.
											Il m'a regardée...
											Et il m'a craché 
au visage, en disant :
											« Écarte-toi de mon chemin, petite pétasse
noire ! Petite salope pakistanaise !

											Va-t-en ! Retourne chez toi, 
d'où tu viens ! ».

											J'étais complètement horrifiée !
											Mes yeux étaient fixés sur lui.
											J'étais trop effrayée pour enlever
la salive de mon visage,
											quand bien même
elle se mélangeait à mes larmes.
											Je me souviens avoir regardé autour, 
espérant à tout moment, maintenant,
											qu'un adulte allait venir
et le faire cesser.
											Mais les gens continuaient à me dépasser
en hâte, en prétendant ne pas me voir.
											J'étais vraiment désorientée
parce que je pensais :
											« Enfin... Mes blancs, allez !
											Où sont-ils ? Que se passe-t-il ?
Pourquoi ne viennent-ils pas me sauver ? »
											Inutile de dire que je n'ai pas
acheté les bonbons.
											J'ai juste couru à la maison
aussi vite que j'ai pu.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											Things were still OK, though, I thought.
											As time went on,
the more successful I became,
											I eventually started also
attracting harassment from brown people.
											Some men in my parent's community
felt that it was unacceptable
											and dishonorable for a woman
to be involved in music
											and to be so present in the media.
											So very quickly, I was starting
to become attacked at my own concerts.
											I remember one of the concerts,
I was onstage, I lean into the audience
											and the last thing I see
is a young brown face,
											and the next thing I know is some sort
of chemical is thrown in my eyes
											and I remember I couldn't really see
and my eyes were watering
											but I kept singing anyway.
											I was spit in the face in the streets
of Oslo, this time by brown men.
											They even tried to kidnap me at one point.
											The death threats were endless.
											I remember one older bearded guy
stopped me in the street one time,
											and he said, ""The reason
I hate you so much
											is because you make our daughters think
											they can do whatever they want.""
											A younger guy warned me to watch my back.
											He said music is un-Islamic
and the job of whores,
											and if you keep this up,
you are going to be raped
											and your stomach will be cut out so that
another whore like you will not be born.
									","
											Porém, as coisas ainda
estavam bem, pensei.
											Conforme o tempo passou,
fui-me tornando mais bem sucedida,
											até que finalmente comecei a atrair 
a perseguição das pessoas castanhas.
											Alguns homens da comunidade
dos meus pais sentiam que era inaceitável
											e desonroso para uma mulher
estar envolvida em música
											e estar tão presente nos ""media"".
											Então rapidamente, eu começava a ser
atacada nos meus próprios concertos.
											Lembro-me que num deles, eu estava no
palco, e ao me inclinar para o público
											a última coisa que vi foi
um jovem rosto castanho
											e um químico qualquer
a ser atirado para os meus olhos
											e lembro-me que não conseguia ver
e os meus olhos lacrimejavam
											mas continuei a cantar.
											Eu fui cuspida na cara nas ruas de Oslo,
desta vez por um homem castanho.
											Até me tentaram raptar 
num determinado momento.
											As ameaças de morte eram intermináveis.
											Lembro-me que uma vez um homem 
mais velho barbudo me parou na rua,
											e disse: ""O motivo por que te odeio tanto
											""é porque tu fazes as nossas 
filhas pensarem
											""que podem fazer o que quiserem"".
											Um rapaz mais novo avisou-me 
para ter cuidado.
											Disse-me que a música era não-islâmica
e trabalho de putas,
											e que ""se eu continuasse com aquilo,
acabas por ser violada
											""e a tua barriga seja cortada para
não nascer outra puta como tu"".
									","
											Pero no pasaba nada,
me dije a mí misma.
											Con el tiempo,
fui teniendo más éxito.
											Ahora también me
insultaban los morenos.
											Unos hombres de la comunidad de 
mis padres pensaban que era
											inaceptable y deshonroso que una
mujer hiciera música
											y saliera en los medios.
											Pronto empecé a recibir
ataques en mis conciertos.
											Recuerdo una vez que 
me incliné hacia el público,
											y lo último que vi fue 
un rostro joven y moreno
											antes de que me arrojaran
una sustancia química en los ojos.
											Recuerdo tener lágrimas en
los ojos sin poder ver nada,
											pero seguí cantando.
											Paseando por Oslo me volvieron
a escupir, esta vez hombres morenos.
											Una vez, incluso intentaron secuestrarme.
											Las amenazas de muerte 
nunca se terminaban.
											Recuerdo a un hombre barbudo que
me paró por la calle y me dijo:
											""La razón por la que te odio tanto
											es porque les haces creer a nuestras hijas
											que pueden hacer
lo que les dé la gana.""
											Un chico joven me advirtió
que tuviera cuidado.
											Dijo, ""La música va contra el 
Islam, y es para prostitutas,
											y como sigas así,
te van a violar
											y te cortarán el vientre para que no 
puedas parir a otra prostituta como tú.
									","
											Her şey hâlâ yolundaydı, diye düşündüm.
											Zaman geçtikçe, daha başarılı oldukça
											kahverengi insanlardan da
tacizler gelir oldu.
											Ailemin bulunduğu topluluktan 
bazı erkekler,
											bir kadının müzikle uğraşmasının
ve medyada olmasının kabul edilemez
											ve onursuzca olduğunu söylüyorlardı.
											Böylece kısa zamanda, konserlerimde 
saldırılara uğramaya başladım.
											Konserlerimin birinde, sahnedeydim, 
seyircilere doğru uzandım
											ve gördüğüm son şey,
genç kahverengi bir surat,
											bir sonraki gördüğüm şey ise gözlerime 
bazı kimyasal maddeler atıldığı oldu
											ve göremediğimi ve gözlerimin
sulandığını hatırlıyorum.
											Yine de şarkıya devam ettim.
											Oslo'nun sokaklarında bana tükürüyorlardı
ve bu defa kahverengi adamlardı.
											Bir keresinde beni kaçırmaya bile 
kalkmışlardı.
											Ölüm tehditlerinin ardı arkası gelmiyordu.
											Bir defasında, yaşlı sakallı bir 
adam, beni sokakta durdurmuştu
											ve bana, ""Senden nefret ediyorum,
											çünkü senin yüzünden kızlarımız
											canları ne isterse
yapabileceğini düşünüyor.""
											Daha genç bir adam da,
kendimi kollamamı söyledi.
											Müziğin İslami olmadığını
ve sokak kadınlarının işi olduğunu
									","
											Tout allait bien, du moins, pensais- je.
											Avec le temps, j'ai eu 
de plus en plus de succès,
											et j'ai commencé à susciter aussi 
le harcèlement des « marrons ».
											Dans la communauté
de mes parents,

											certains estimaient
inacceptable et déshonorant
											pour une femme,
d'être dans la musique,
											et d'être si présente dans les médias.
											Très vite, donc, j'ai commencé à être 
attaquée dans mes propres concerts.
											Je me souviens un des concerts,
j'étais sur scène.
											Je me penche vers le public
											et la dernière chose que je vois,
c'est la figure d'un jeune marron,
											et tout ce que je sais, c'est qu'un
produit chimique est lancé dans mes yeux.
											Et je me souviens que je ne voyais
plus rien et mes yeux pleuraient,

											mais je continuais à chanter.
											On m'a craché au visage dans les rues
d'Oslo, cette fois-là, un marron.
											Ils ont même tenté, une fois,
de me kidnapper.

											Les menaces de mort étaient incessantes.
											Je me souviens qu'un barbu plus âgé
m'a arrêtée, une fois, dans la rue
											en disant : « Je vous hais vraiment
parce que vous faites penser à nos filles
											qu'elles peuvent faire
tout ce qu'elles veulent. »
											Un gars plus jeune m'a averti
de surveiller mes arrières, en disant :
											« La musique est non-islamique
et le travail des putains.
											Si vous continuez, vous allez être violée,
et votre estomac va être tranché
											afin que vous ne puissiez pas engendrer
une autre putain comme vous. »
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											Again, I was so confused.
											I couldn't understand what was going on.
											My brown people now starting
to treat me like this — how come?
											Instead of bridging the worlds,
the two worlds,
											I felt like I was falling
between my two worlds.
											I suppose, for me, spit was kryptonite.
									","
											Eu estava tão confusa.
											Não conseguia perceber aquilo.
											O meu próprio povo começava a me 
tratar desta forma — porquê?
											Em vez de unir os mundos,
os dois mundos,
											sentia-me como se estivesse a cair
entre os meus dois mundos.
											Suponho que para mim, 
o cuspo era kriptonita.
									","
											Yo seguía muy confundida.
											No entendía qué pasaba.
											Mis compañeros morenos
me trataban así, ¿por qué?
											En lugar de unir los dos mundos,
											sentía que me caía
por el vacío entre ambos.
											Supongo que, para mí,
los escupitajos eran criptonita.
									","
											ve bunu sürdürürsem tecavüze uğrayacağımı,
											karnımı deşeceklerini, böylece başka bir
sokak kadını doğuramayacağımı söyledi.
											Yine kafam karışmıştı.
											Neler olduğunu anlayamıyordum.
											Benim kahverengi insanlarım bana böyle 
davranıyordu, ama nasıl?
											Dünyaları birleştirmek yerine,
									","
											De nouveau, j'étais si désorientée !
Je ne comprenais pas ce qui se passait.
											Mes marrons maintenant, commençaient
à me traiter de cette façon.
											Comment cela se faisait-il ?
											Au lieu de rapprocher les mondes,
les deux mondes,

											c'était comme si je tombais
entre mes deux mondes.

											Je suppose que le crachat était
pour moi, comme la kryptonite.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So by the time I was 17 years old,
											the death threats were endless,
and the harassment was constant.
											It got so bad, at one point
my mother sat me down and said,
											""Look, we can no longer protect you,
we can no longer keep you safe,
											so you're going to have to go.""
											So I bought a one-way ticket to London,
I packed my suitcase and I left.
											My biggest heartbreak at that point
was that nobody said anything.
											I had a very public exit from Norway.
											My brown people, my white people —
nobody said anything.
											Nobody said, ""Hold on, this is wrong.
											Support this girl, protect this girl,
because she is one of us.""
											Nobody said that.
											Instead, I felt like —
you know at the airport,
											on the baggage carousel
you have these different suitcases
											going around and around,
											and there's always
that one suitcase left at the end,
											the one that nobody wants,
the one that nobody comes to claim.
											I felt like that.
											I'd never felt so alone.
I'd never felt so lost.
									","
											Então quando eu tinha 17 anos,
											as ameaças de morte eram intermináveis
e a perseguição era constante.
											Num certo momento, ficou tão mau
que a minha mãe disse-me:
											""Olha, já não podemos proteger-te,
não podemos manter-te segura,
											""então tens de te ir embora"".
											Então comprei um bilhete só de ida
para Londres, fiz as malas e parti.
											A minha maior angústia naquele 
momento foi que ninguém disse nada.
											Eu tive uma saída muito pública 
da Noruega.
											O meu povo castanho, o meu povo 
branco — ninguém disse nada.
											Ninguém disse: ""Esperem isto está errado.
											""Apoiem esta rapariga, protejam-na,
porque ela é uma de nós"".
											Ninguém disse isto.
											Em vez disso, sentia-me como
— sabem, no aeroporto,
											no corredor de bagagens 
têm malas diferentes
											a andar às voltas,
											e no final há sempre uma mala que sobra,
											uma que ninguém quer,
uma que ninguém vai reclamar.
											Sentia-me assim.
											Nunca me tinha sentido tão sozinha.
Nunca me tinha sentido tão perdida.
									","
											Con diecisiete años,
											las amenazas eran interminables
y el acoso era constante.
											La cosa se puso tan mal
que un día mi madre me dijo:
											""Nosotros ya no podemos protegerte,
											así que tendrás que irte de aquí.""
											Compré un tiquet de ida a Londres,
hice las maletas y me fui.
											Lo que más me dolió entonces
es que nadie dijo nada.
											Mi salida fue muy pública.
											Mi gente morena, mi gente blanca,
nadie dijo nada.
											Nadie dijo, ""Oye, esto está mal.
											Apoyad a esta chica, protegedla,
porque es uno de nosotros.""
											Nadie dijo nada de eso.
											Me sentía como...
sabéis en los aeropuertos,
											que por la cinta de equipaje
pasan varias maletas
											hasta que las recogen,
											y siempre hay una
maleta que se queda,
											la que nadie quiere,
la que nadie recoge.
											Así me sentía yo.
											Jamás me había sentido 
tan sola y perdida.
									","
											kendi iki dünyam arasına düşmüşüm 
gibi hissettim.
											Sanıyorum, benim için, 
tükürük kriptonitti.
											Böylece, 17 yaşıma geldiğimde
											ölüm tehditlerinin arkası kesilmiyor, 
tacizler sürüyordu.
											Öyle kadar ki, bir gün annem 
beni karşısına alıp oturttu ve bana:
											""Bak kızım, artık seni koruyamayız, 
seni artık güvende tutamayız,
											bu yüzden gitmek zorundasın.""
											Böylece Londra'ya tek yöne bilet aldım,
bavulumu topladım ve gittim.
											O anda kalbimi en çok kıran şey, 
kimsenin hiçbir şey söylememiş olmasıydı.
											Norveç'ten gidişimi tüm halk gördü, duydu.
											Benim kahverengi, beyaz insanlarım —
hiçbiri, hiçbir şey söylemedi.
											Kimse çıkıp da,
""Dur bir dakika, bu yanlış.
											Bu kızı destekleyin, koruyun, 
çünkü o bizden biri."" demedi.
											Kimse bunu demedi.
											Aksine, hani havaalanlarında bagajların 
alındığı bant vardır,
											farklı bavullar bant üzerinde dönüp durur
											ve en sonunda bir tane bavul kalır,
											kimsenin istemediği, 

											kimsenin sahip çıkmadığı.
									","
											Dès l'âge de 17 ans,
											les menaces de mort étaient continues
et le harcèlement constant.
											C'est devenu si grave qu'un jour, 
ma mère m'a fait asseoir et a dit :

											« Nous ne pouvons plus te protéger,
assurer ta sécurité.
											Il va falloir que tu partes. »
											J'ai acheté un aller simple pour Londres.
J'ai fait ma valise et je suis partie.
											Ma plus grande peine, à ce moment,
c'est que personne n'a rien dit.

											Mon départ de la Norvège
a été très médiatisé.
											Mes marrons... Mes blancs...
Personne n'a rien dit.
											Personne n'a dit : 
« Attends ! Ce n'est pas juste ! »
											« Supportez, protégez cette fille
car c'est une des nôtres ! »
											Personne n'a dit ça.
											Je me sentais plutôt comme,
vous savez, à l'aéroport,
											sur le carrousel des bagages, vous avez
ces valises qui tournent et tournent,
											et il y a toujours
cette unique valise, à la fin,
											celle que personne ne veut,
celle que personne ne vient réclamer.
											Je me sentais comme ça.
											Je ne me suis jamais sentie
aussi seule, ni aussi perdue !

									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So, after coming to London,
I did eventually resume my music career.
											Different place, but unfortunately
the same old story.
											I remember a message sent to me
saying that I was going to be killed
											and that rivers of blood
were going to flow
											and that I was going to be raped
many times before I died.
											By this point, I have to say,
											I was actually getting used
to messages like this,
											but what became different was that
now they started threatening my family.
									","
											Depois de chegar a Londres, 
recomecei a minha carreira musical.
											Um lugar diferente,
mas infelizmente a mesma história.
											Lembro-me de uma mensagem que 
me foi enviada que dizia que ia ser morta
											e que iam correr rios de sangue
											e que eu seria violada
muitas vezes antes de morrer.
											Neste ponto, tenho de dizer,
											eu estava acostumada 
a mensagens como esta.
											O que passou a ser diferente era que
começavam a ameaçar a minha família.
									","
											Una vez en Londres,
retomé mi carrera musical.
											Otro sitio, pero por desgracia
la misma historia.
											Recuerdo un mensaje que recibí
que decía que me iban a matar
											y que iban a correr
ríos de sangre,
											y que me iban a violar
varias veces antes de morir.
											Para entonces,
la verdad es que
											ya estaba acostumbrada
a ese tipo de mensajes,
											pero la novedad es que empezaron 
a amenazar a mi familia.
									","
											İşte kendimi öyle hissettim.
											Kendimi daha önce hiç bu kadar 
yalnız, bu kadar kaybolmuş hissetmemiştim.
											Böylece, Londra'ya geldikten sonra,
sonunda müzik kariyerime devam edebildim.
											Farklı bir yer, ama ne yazık ki
hep aynı hikâye.
											Bana gönderilen bir mesajı hatırlıyorum,
öldürüleceğimi,
											kandan nehirlerin akacağını,
											ölmeden defalarca tecavüze
uğrayacağım yazıyordu.
											O aşamada, artık böyle 
mesajlar almaya alışmıştım.
									","
											Donc, après mon arrivée à Londres,
											j'ai finalement repris 
ma carrière musicale.
											Un nouveau lieu, mais, malheureusement,
la même vieille histoire.
											Je me souviens d'un message 
disant que j'allais être tuée
											et que des rivières de sang
allaient se mettre à couler,
											et que j'allai être violée
plusieurs fois avant de mourir.
											À ce point, je dois dire que je commençais
à avoir l'habitude de tels messages.
											Mais ce qui était différent,
											c'était que maintenant, ils commençaient
à menacer ma famille.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So once again, I packed my suitcase,
I left music and I moved to the US.
											I'd had enough.
											I didn't want to have anything
to do with this anymore.
											And I was certainly not
going to be killed for something
											that wasn't even my dream —
it was my father's choice.
									","
											Então uma vez mais, fiz as malas,
deixei a música e mudei-me para os EUA.
											Já chegava.
											Não queria ter mais nada a ver com isto.
											E certamente não seria morta por algo
											que nem era o meu sonho
— era uma escolha do meu pai.
									","
											Así que de nuevo hice la maleta,
dejé la música, y me fui a EEUU.
											Ya estaba harta.
											No quería saber nada
de aquello nunca más.
											Y desde luego, no iba a dejar
que me mataran por algo
											que ni siquiera era mi sueño,
que era cosa de mi padre.
									","
											Ama bu defa farklı olarak,
											ailemi tehdit etmeye başladılar.
											Böylece tekrar eşyalarımı topladım,
müziği bıraktım ve Amerika'ya taşındım.
											Artık canıma tak etmişti.
											Artık müzikle uğraşmak istemiyordum.
									","
											Donc, j'ai de nouveau fait ma valise.
											J'ai quitté la musique 
et j'ai déménagé aux États-Unis.
											J'en avais assez.
											Je voulais ne plus rien
avoir à faire avec tout ceci.
											Je n'allais sûrement pas être tuée
pour quelque chose
											qui n'était même pas mon rêve,
mais le choix de mon père.
											Alors...
											Je me suis un peu perdue,
effondrée en quelque sorte.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
