en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
											Now, back to my detention.
											It was the second day
											of being in a cell.
											I had not slept
since I was out at the border.
											This young guard came to my cell
											and offered me this small boiled egg
											and said, ""This will give you
strength to keep going.""
											Do you know what it is like,
											receiving a small kindness
in the enemy's hand?
											Whenever they were kind to me,
I thought the worst case
											was waiting for me after the kindness.
											One officer noticed my nervousness.
											He said, ""Did you think
we were all these red pigs?""
											referring to the cartoon
that I just showed you.
											Every day was like a psychological battle.
											The interrogator had me sit at a table
											six days a week
											and had me writing down
about my journey, my work,
											over and over until I wrote down
the confession that they wanted to hear.
									","
											Şimdi, tutuklanmama dönelim.
											Hücredeki
											ikinci günümdü.
											Sınırdan geçtiğimden beri uyumamıştım.
											Genç gardiyan hücreme geldi
											ve bana haşlanmış yumurta ikram etti.
											""Devam edebilmen için güç sağlar"" dedi.
											Düşmandan nezaket görmenin
											nasıl bir şey olduğunu bilir misiniz?
											Ne zaman bana kibar davransalar,
bu kibarlıktan sonra gelecek
											en kötü senaryoyu düşündüm.
											Bir görevli, gergin olduğumu fark etti.
											Az önce size gösterdiğim 
çizgi filmi kast ederek
											""Bizim kırmızı domuzlar 
olduğumuzu mu düşünüyordun? "" dedi.
											Her gün psikolojik bir savaştı.
											Sorgulayıcı, beni haftanın altı günü 

											oturtup, duymak istediği
											itirafı alana kadar hikayemi,
											işlerimi tekrar tekrar yazmamı istedi.
									","
											Revenons-en à ma détention.
											C'était mon deuxième jour
											dans une cellule.
											Je n'avais pas dormi
depuis que j'avais passé la frontière.
											Ce jeune garde est venu
jusqu'à ma cellule,
											m'a proposé ce petit œuf dur
											et a dit : « Cela vous donnera
la force de tenir ».
											Savez-vous ce que c'est
											de recevoir un peu de gentillesse
de la main de l'ennemi ?
											A chaque fois qu'ils étaient gentils,
je pensais que le pire
											m'attendait après la gentillesse.
											Un officier a remarqué ma nervosité.
											Il a dit : « Pensiez-vous que nous étions
tous des cochons rouges ? »
											en référence au dessin-animé
que je viens de vous montrer.
											Chaque jour était un combat psychologique.
											L'interrogateur me faisait
asseoir à une table
											six jours par semaine
											et me faisait écrire au sujet
de mon voyage, de mon travail,
											à maintes reprises jusqu'à ce que j'écrive
l'aveu qu'ils voulaient que j'écrive.
									","
											Nun zurück zu meiner Festnahme.
											Es war der zweite Tag
											in einer Gefängniszelle.
											Ich hatte seit dem Vorfall 
an der Grenze nicht geschlafen.
											Dieser junge Wärter kam zu meiner Zelle
											und bot mir dieses kleine gekochte Ei an
											und sagte: ""Das gibt dir Kraft, 
um weiterzumachen.""
											Wissen Sie, wie es ist,
											eine kleine nette Geste aus der Hand 
des Feindes zu erhalten?
											Immer wenn sie freundlich
zu mir waren, dachte ich,
											das Schlimmste kommt noch.
											Ein Offizier bemerkte meine Nervosität.
											Er sagte: ""Dachtest du,
wir wären alle rote Schweine?"".
											Er bezog sich auf das Comic,
das ich Ihnen erst gezeigt habe.
											Jeder Tag war ein psychischer Kampf.
											Der vernehmende Beamte 
ließ mich an einem Tisch sitzen
											sechs Tage pro Woche
											und ließ mich über meine Reise 
und meine Arbeit schreiben,
											immer wieder, bis ich das Geständnis 
schrieb, das sie hören wollten.
									",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
											After about three months of detention,
											the North Korean court sentenced me
											to 12 years in a labor camp.
											So I was just sitting in my room
to be transferred.
											At that time, I really had
nothing else to do,
											so I paid attention
to these two female guards
											and listened to what
they were talking about.
											Guard A was older,
											and she studied English.
											She seemed like she came
from an affluent family.
											She often showed up
with these colorful dresses,
											and then loved to show off.
											And Guard B was the younger one,
											and she was a really good singer.
											She loved to sing Celine Dion's
""My Heart Will Go On"" —
											sometimes too much.
											She knew just how
to torture me without knowing.
									","
											Tutuklamadan üç ay sonra,
											Kuzey Kore mahkemesi beni
											12 yıl çalışma kampıyla cezalandırdı.
											Transfer edilmek için odamda oturuyordum.
											Yapacak bir işim olmadığından 
etrafı izliyorken
											iki kadın gardiyan dikkatimi çekti.
											Ne konuştuklarını dinledim.
											Gardiyan A daha yaşlıydı,
											İngilizce okumuştu.
											Zengin bir aileden geliyor gibiydi.
											Sıklıkla renkli elbiseler giyer
											ve bunları göstermeyi severdi.
											Gardiyan B, genç olanıydı.
											Gerçekten, çok iyi bir şarkıcıydı.
											Celine Dion'un My Heart Will Go On
şarkısını söylemeyi çok severdi.
											Bazen aşırı fazla severdi.
											Farkında olmadan bana işkence ediyordu 
ve bu konuda oldukça başarılıydı.
									","
											Après environ trois mois de détention,
											la justice nord-coréenne m'a condamnée
											à 12 ans dans un camp de travail.
											J'étais assise dans ma chambre,
attendant d'être transférée.
											Tout ce temps, je n'avais
rien d'autre à faire,
											alors je prêtais attention
à ces deux femmes gardes
											et j'écoutais ce dont elles parlaient.
											Garde A était plus âgée
											et elle étudiait l'anglais.
											Elle avait l'air de venir
d'une famille riche.
											Elle arrivait souvent
dans des robes colorées
											et aimait se mettre en valeur.
											Garde B était la plus jeune
											et elle chantait très bien.
											Elle adorait chantait
« My Heart Will Go On » de Céline Dion,
											parfois trop.
											Elle savait comment
me torturer sans le savoir.
									","
											Nach ungefähr drei Monaten Haft
											verurteilte mich das 
nordkoreanische Gericht
											zu 12 Jahren Arbeitslager.
											Ich saß also in meinem Raum, 
um verlegt zu werden.
											Da hatte ich wirklich 
nichts anderes zu tun,
											also achtete ich auf diese 
zwei weiblichen Wächter
											und hörte zu, worüber sie sprachen.
											Wächterin A war älter
											und sie lernte Englisch.
											Sie sah so aus als käme sie 
aus einer reichen Familie.
											Sie hatte oft diese bunten Kleider an
											und dann gab sie gern damit an.
											Wächterin B war jünger,
											sie war eine echt gute Sängerin.
											Sie liebte es, Celine Dions 
""My Heart Will Go On"" zu singen —
											manchmal zu sehr.
											Sie wusste einfach, wie sie mich 
unwissentlich quälen konnte.
									",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
											And this girl spent a lot of time
in the morning to put on makeup,
											like you can see in any young girl's life.
											And they loved to watch
this Chinese drama,
											a better quality production.
											I remember Guard B said,
											""I can no longer watch our TV shows
after watching this.""
											She got scolded
											for degrading her own country's
produced TV shows.
											Guard B had more
of a free mind than Guard A,
											and she often got scolded by Guard A
whenever she expressed herself.
									","
											Bu kız, genç kızların bir çoğu gibi,
											sabahları makyaj yapmaya çok 
fazla zaman harcardı.
											Daha kaliteli bir yapım olan, 
Çin dramasını seyretmekten
											çok hoşlanırlardı.
											Gardiyan B'nin ""Bunu seyrettikten sonra
											kendi dizilerimizi seyredemiyorum"" 
dediğini hatırlıyorum.
											Kendi ülkelerinin dizilerini
											küçümsediği için azarlandı.
											Gardiyan B, Gardiyan A'dan
daha açık görüşlüydü.
											Ne zaman konuşsa Gardiyan A
tarafından azarlanırdı.
									","
											Cette fille passait beaucoup de temps
le matin à se maquiller,
											ce qui est un moment de la vie
de toutes les filles.
											Elles adoraient regarder ce drame chinois,
											production de meilleure qualité.
											Je me souviens que Garde B a dit :
											« Je ne peux plus regarder nos séries
après avoir regardé ça ».
											Elle a été réprimandée
											pour avoir dénigré
les séries de son pays.
											Garde B avait un esprit
plus libre que Garde A
											et était souvent réprimandée par Garde A
quand elle s'exprimait.
									","
											Dieses Mädchen verbrachte morgens 
viel Zeit damit, sich zu schminken,
											wie alle jungen Mädchen
es eben gerne machen.
											Und sie liebten es, diese 
chinesische Serie anzusehen,
											eine qualitativ bessere Produktion.
											Ich erinnere mich daran, 
dass Wächterin B sagte:
											""Nach dieser TV-Show kann ich 
unsere nicht mehr sehen.""
											Sie wurde gerügt,
											weil sie die von ihrem Land 
produzierten TV-Shows erniedrigte.
											Wächterin B war freigeistiger 
als Wächterin A
											und sie wurde oft von Wächterin A gerügt, 
wenn sie ihre Meinung sagte.
									",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
											One day, they invited
all these female colleagues —
											I don't know where they came from —
											to where I was held,
											and they invited me
											to their guard room
											and asked
											if one-night stands
really happen in the US.
									","
											Bir gün, bütün kadın iş arkadaşlarını,
											nereden geldiklerini bilmiyorum
											benim tutulduğum yere davet ettiler.
											Beni de gardiyanlar odasına
											davet ettiler
											ve bana Amerika'da
											gerçekten tek gecelik ilişkilerin 
olup olmadığını sordular.
									","
											Un jour, ils ont invité
toutes ces collègues femmes —
											j'ignore d'où elles venaient —
											où j'étais détenue
											et elles m'ont invitée
											dans la salle de garde
											et m'ont demandé
											si les coups d'un soir
arrivaient vraiment aux Etats-Unis.
									","
											Eines Tages luden sie all diese 
weiblichen Kolleginnen ein —-
											ich weiß nicht, woher sie kamen —-
											dorthin, wo ich festgehalten wurde,
											und sie luden mich
											in ihren Wachraum ein
											und fragten,
											ob es in den USA wirklich
One-Night-Stands gab.
									",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
"
","
","
","
",What I learned as a prisoner in North Korea,Euna Lee,11:59,"china,compassion,fear,humanity,journalism,politics,Asia,TEDx,United States"
