en,pt,tr,de,title,speaker,duration,tags
"
											Now, already you may
be saying of yourself,
											""I'm not intriguing.
											I am the 46th most boring person
in the Western Hemisphere.""
											Or you may say of yourself,
											""I am intriguing,
											even if I am regarded by most people
as a great, thundering twit.""
									","
											Agora, podem já estar a dizer
sobre vós:
											""Não sou interessante.
											""Sou a 46.º pessoa mais aborrecida
no hemisfério ocidental.""
											Ou podem estar a dizer para vocês mesmos:
											""Sou interessante,
											""mesmo que seja visto pela maioria 
das pessoas como um grandessíssimo totó.""
									","
											Şimdi kendine şunu söyleyebilirsin:
											""Hiç etkileyici değilim.
											Batı yarımkürenin kırkaltıncı
sıkıcı insanı benim.""
											Veya kendi hakkında şunu diyebilirsin,
											""İlgi çekici biriyim,
											her ne kadar çoğunuz beni
büyük salak sanıyor olsa da.""
									","
											Vielleicht sagen Sie jetzt über sich:
											""Ich bin nicht interessant.
											Ich bin die 46., langweiligste Person 
der westlichen Hemisphäre.""
											Oder Sie sagen von sich:
											""Ich bin interessant,
											selbst wenn mich die meisten 
für einen großen Trottel halten.""
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Lachen)
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											But it is your self-diagnosed boringness
and your inherent ""twitiness""
											that makes me, as a psychologist,
really fascinated by you.
											So let me explain why this is so.
									","
											Mas é o vosso aborrecimento
auto-diagnosticado
											e a vossa ""totózisse"" inerente
											que me faz ficar, como psicólogo,
realmente fascinado por vocês.
											Então vou explicar porquê.
									","
											Ama kendi teşhis ettiğin 
sıkıcılığın ve ""salaklığın""
											bir psikolog olarak sana 
hayranlık duymamı sağlıyor.
											Bunun nedenini açıklayayım.
									","
											Ihre selbst-diagnostizierte Langweiligkeit
und inhärente Trotteligkeit
											fasziniert mich als Psychologe
an Ihnen am meisten.
											Ich erkläre Ihnen, warum.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											One of the most influential approaches
in personality science
											is known as trait psychology,
											and it aligns you along five dimensions
which are normally distributed,
											and that describe universally held aspects
of difference between people.
											They spell out the acronym OCEAN.
											So, ""O"" stands for ""open to experience,""
											versus those who are more closed.
											""C"" stands for ""conscientiousness,""
											in contrast to those with a more
lackadaisical approach to life.
											""E"" — ""extroversion,"" in contrast
to more introverted people.
											""A"" — ""agreeable individuals,""
											in contrast to those
decidedly not agreeable.
											And ""N"" — ""neurotic individuals,""
											in contrast to those who are more stable.
									","
											Uma das abordagens mais influentes 
na ciência da personalidade
											é conhecida como psicologia dos traços,
											e alinha-vos ao longo de cinco dimensões
que são normalmente distribuídas,
											e que descrevem aspectos universalmente
conhecidos das diferenças entre as pessoas
											Estes soletram o acrónimo ACEAN
											Em que ""A"" significa
""abertos para a experiência""
											em contraste com aqueles
que estão mais fechados.
											""C"" significa ""conscienciosidade"",
											em contraste com aqueles com uma
abordagem mais apática da vida.
											""E"" para ""extroversão"", em contraste 
com pessoas mais introvertidas.
											""A""— ""indivíduos agradáveis"",
											em contraste com aqueles que
decididamente não são agradáveis.
											e ""N —""indivíduos neuróticos"",
											em contraste com aqueles 
que são mais estáveis.
									","
											Kişilik psikolojisi'nde önde gelen 
yaklaşımlardan biri
											karakter teorisi olarak bilinir
											ve bu teori seni genelde normal dağılan 
beş boyuta ayırarak hizaya getirir
											ve insanlar arasındaki evrensel 
farklılığa ait bakış açısını tanımlar.
											Kısa adı 'OCEAN' diye söylenir.
											""O"", ""deneyime açık"" olarak okunur,
											deneyime kapalı olan bireylere karşı.
											""C"", ""özenli olan"" anlamına gelir,
											daha çok hayata bezgin olanlara karşı.
											""E"", — ""Dışadönüklük"" demek, 
içedönüklerin tersi.
											""A"", — ""uyumlu bireyler,""
											uyumsuz ile zıt olan.
											""N"", — ""nevrozlu bireyler""
											daha dengeli bireye zıt olan.
									","
											Einer der einflussreichsten Ansätze
der Persönlichkeitswissenschaften
											ist der Personismus.
											Dabei werden Sie in fünf normal
verteilte Dimensionen eingeteilt,
											die universale Aspekte beschreiben, 
in denen Menschen sich unterscheiden.
											Im Englischen bilden sie
das Akronym OCEAN.
											""O"" steht für ""Offenheit für Erfahrungen,""
											gegenüber verschlosseneren Menschen.
											""C"" steht für ""Gewissenhaftigkeit"",
											im Gegensatz zu denen mit 
einer gleichgültigeren Lebensanschauung.
											""E"" — ""Extraversion"", im Gegensatz 
zu stärker introvertierten Personen.
											""A"" — ""die Verträglichen"",
											im Gegensatz zu den
ausgesprochen Unverträglichen.
											Und ""N"" — ""die Neurotischen"",
											im Gegensatz zu
stabileren Persönlichkeiten.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											All of these dimensions have
implications for our well-being,
											for how our life goes.
											And so we know that, for example,
											openness and conscientiousness
are very good predictors of life success,
											but the open people achieve that success
through being audacious
											and, occasionally, odd.
											The conscientious people
achieve it through sticking to deadlines,
											to persevering, as well as
having some passion.
											Extroversion and agreeableness
are both conducive
											to working well with people.
											Extroverts, for example,
I find intriguing.
											With my classes, I sometimes
give them a basic fact
											that might be revealing
with respect to their personality:
											I tell them that it is virtually
impossible for adults
											to lick the outside of their own elbow.
									","
											Todas estas dimensões têm
implicações para o nosso bem-estar,
											para como a vida nos corre.
											Então sabemos, por exemplo,
											a abertura e a conscienciosidade
são bons indicadores do sucesso na vida,
											mas as pessoas abertas alcançam
esse sucesso por serem audazes
											e, ocasionalmente, estranhas.
											As pessoas conscienciosas
atingem-no mantendo-se fiéis a prazos,
											a perseverar, e também
a ter alguma paixão.
											A extroversão e a agradabilidade
conduzem ambas
											a trabalhar bem com pessoas.
											Os extrovertidos, por exemplo,
acho-os interessantes.
											Nas minhas aulas, às vezes,
dou-lhes um facto conhecido
											que pode ser revelador
no que respeita às suas personalidades:
											Digo-lhes que é praticamente impossível
											que os adultos lambam os seus cotovelos.
									","
											Bu boyutların hepsi sağlığımız 
için önemli,
											hayatımızın akışı ile alakalı.
											Şunu biliyoruz, örneğin,
											deneyime açık ve özenli olmak
hayatta başarılı olmayı çok iyi öngörüyor
											ama deneyime açık olanlar bu başarıyı
cesur olarak elde ediyor
											ve bazen gariplik ile.
											Özenli insanlar miadı dolmadan 
işlerini hallederler,
											azimli ve ihtiraslı olurlar.
											Dışadönüklülük ve uyumluluğun ikisi de
											başkalarıyla iyi çalışabilmeyi iletir.
											Dışadönükleri ilginç buluyorum.
											Kurslarımda onlarla bazen bir
temel unsur paylaşıyorum,
											ki bu kişilikleri hakkında
anlamlı olabilir:
											Onlara yetişkinlerin kendi dirseklerini
											yalamaları imkânsız diyorum.
									","
											All diese Dimensionen haben 
Auswirkungen auf unser Wohlbefinden;
											darauf, wie unser Leben verläuft.
											Daher wissen wir zum Beispiel,
											dass Offenheit und Gewissenhaftigkeit 
gute Anzeichen für Erfolg sind,
											aber die offenen Menschen erreichen
diesen Erfolg durch kühnes
											und manchmal seltsames Verhalten.
											Die gewissenhaften Menschen 
erreichen Erfolg durch Pünktlichkeit,
											Durchhaltevermögen
und ein wenig Leidenschaft.
											Sowohl Extraversion 
als auch Verträglichkeit
											sind für die Zusammenarbeit förderlich.
											Ich finde zum Beispiel
Extrovertierte faszinierend.
											Manchmal nenne ich meinen Studenten
einen grundlegenden Fakt,
											der vielleicht einen Teil
ihrer Persönlichkeit enthüllt:
											Ich sage ihnen, dass es Erwachsenen
völlig unmöglich ist,
											sich den eigenen Ellenbogen zu lecken.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Lachen)
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											Did you know that?
											Already, some of you have tried
to lick the outside of your own elbow.
											But extroverts amongst you
											are probably those
who have not only tried,
											but they have successfully
licked the elbow
											of the person sitting next to them.
									","
											Sabiam isso?
											Alguns de vocês já tentaram lambê-los.
											Mas os extrovertidos entre vocês
											são aqueles que, provavelmente,
não só tentaram,
											mas conseguiram com sucesso
lamber o cotovelo
											da pessoa sentada ao seu lado.
									","
											Biliyor musunuz bunu?
											Şimdiden içinizden bazıları 
dirseklerini yalamaya çalıştı.
											Ama aranızdaki dışadönük bireyler
											muhtemelen sadece denemede kalmayıp
											başarılı bir şekilde
											yandakinin dirseğini yaladı.
									","
											Wussten Sie das?
											Bereits jetzt haben manche versucht, 
sich den Ellenbogen zu lecken.
											Aber die Extrovertierten unter Ihnen
											versuchten es wahrscheinlich
nicht nur bei sich,
											sondern auch erfolgreich am Ellenbogen
											der Person neben sich.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Lachen)
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											Those are the extroverts.
									","
											Esses são os extrovertidos.
									","
											Bunlar, dışadönük bireyler.
									","
											So sind Extrovertierte.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											Let me deal in a bit more detail
with extroversion,
											because it's consequential
and it's intriguing,
											and it helps us understand
what I call our three natures.
											First, our biogenic nature —
our neurophysiology.
											Second, our sociogenic or second nature,
											which has to do with the cultural
and social aspects of our lives.
											And third, what makes you
individually you — idiosyncratic —
											what I call your ""idiogenic"" nature.
									","
											Deixem-me aprofundar a extroversão
com maior detalhe,
											porque é consequente e é intrigante,
											e ajuda-nos a perceber
o que eu chamo as nossas três naturezas.
											Primeiro, a nossa natureza biogénica,
a nossa neurofisiologia.
											Segundo, a nossa segunda natureza
ou a natureza sociogénica,
											que tem a ver com os aspectos sociais
e culturais da nossa sociedade.
											E terceiro, o que faz o ""tu"" individual
— idiossincrático —
											a que eu chamo natureza ""idiogénica"".
									","
											Dışadönüklük ile biraz daha 
detaya gireyim,
											çünkü önemli ve ilginç buluyorum
											ve bize üç doğamız ile ilgili ne demek
istediğimi daha iyi anlatıyor.
											Başta biyojenik doğamız —
nörofizyolojimiz — var.
											Diğeri, sosyojenik veya ikinci doğamız,
											hayatımızın kültürel ve sosyal 
yanları ile alakalı.
											Üçüncü ise, seni sen yapan nedenler
— kişisel özelliklerin —
											senin ""kişisel"" doğan olarak 
adlandırdığım.
									","
											Gehen wir näher auf dieses Verhalten ein.
											Denn es ist wichtig und faszinierend.
											Es hilft uns dabei, drei unserer
Wesensmerkmale zu verstehen:
											Erstens, unsere biogene Natur,
unsere Neurophysiologie;
											zweitens, unser Gruppenverhalten 
oder zweites Ich,
											das mit unserer Kultur 
und sozialem Leben zu tun hat;
											drittens, was Sie individuell
ausmacht — idiosynkratisch —
											was ich die ""idiogenetische"" Natur nenne.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											Let me explain.
											One of the things that characterizes
extroverts is they need stimulation.
											And that stimulation can be achieved
by finding things that are exciting:
											loud noises, parties
and social events here at TED —
											you see the extroverts
forming a magnetic core.
											They all gather together.
											And I've seen you.
											The introverts are more likely
to spend time in the quiet spaces
											up on the second floor,
											where they are able
to reduce stimulation —
											and may be misconstrued
as being antisocial,
											but you're not necessarily antisocial.
											It may be that you simply realize
that you do better
											when you have a chance
to lower that level of stimulation.
									","
											Deixem-me explicar.
											Uma das coisas que caracteriza os 
extrovertidos é que precisam de estímulo.
											Esse estímulo pode ser conseguido
encontrando coisas que são entusiasmantes:
											altos ruídos, festas
e eventos sociais aqui na TED
											— vêem os extrovertidos
formando um núcleo magnético.
											Eles juntam-se todos.
											E eu vi-vos.
											É mais provável ver introvertidos
a passar o tempo em espaços tranquilos
											no segundo andar,
											onde são capazes de reduzir
o estímulo,
											o que pode ser confundido
como sendo antissocial,
											não sendo necessariamente antissocial.
											Pode ser simplesmente que se apercebam
que se dão melhor
											quando há a opção de diminuir 
o nível de estímulo.
									","
											İzah edeyim.
											Teşvik ihtiyacı dışadönüklere özeldir.
											Teşvik olmayı heyecan verici
şeyler ile gerçekleştiririz:
											TED'de olduğu gibi gürültü, 
eğlence ve sosyal etkinlikler ile —
											dışadönüklü bireylerin çekici bir güç
sağladıklarını görüyorsun.
											Hep beraber toplanıyorlar.
											Ben sizi gördüm.
											İçedönük bireyler büyük bir olasılıkla 
daha sakin köşelerde
											yukarıda ikinci katta,
											teşvik edilmeye daha az 
ihtimal olan mekânda —
											ve yanlış olarak antisosyal görünebilirler
											ama aslında antisosyal değildirler.
											Teşvik oranını düşürünce daha iyi
											hissettiğinin farkında olablirsin.
									","
											Ich erkläre es Ihnen.
											Extrovertierte Menschen brauchen Reize.
											Diese Reize finden sie
in interessanten Dingen:
											laute Geräusche, Partys
und soziale Events hier bei TED —
											Extrovertierte ziehen sich magnetisch an.
											Sie versammeln sich immer alle.
											Aber ich sehe auch Sie.
											Die Introvertierten verbringen
ihre Zeit eher an ruhigen Plätzen,
											oben im 2. Stock,
											wo Sie die Reize
ein bisschen reduzieren können —
											und eventuell als unsozial
missverstanden werden,
											aber es nicht unbedingt sind.
											Sie denken vielleicht nur,
dass es Ihnen besser geht,
											wenn Sie den Reizpegel verringern.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											Sometimes it's an internal
stimulant, from your body.
											Caffeine, for example, works much better
with extroverts than it does introverts.
											When extroverts come into the office
at nine o'clock in the morning
											and say, ""I really need a cup of coffee,""
											they're not kidding —
											they really do.
											Introverts do not do as well,
											particularly if the tasks
they're engaged in —
											and they've had some coffee —
											if those tasks are speeded,
											and if they're quantitative,
											introverts may give the appearance
of not being particularly quantitative.
											But it's a misconstrual.
									","
											Às vezes é um estimulante interno,
do próprio corpo,
											A cafeína, por exemplo, funciona
muito melhor com extrovertidos
											do que com introvertidos.
											Quando os extrovertidos entram 
no escritório às 9 da manhã e dizem:
											""Preciso mesmo de um café,""
											não estão a brincar,
											precisam mesmo.
											Os introvertidos não se dão tão bem,
											particularmente nas tarefas
em que estão concentrados
											— e já tomaram café —
											se essas tarefas aumentam em velocidade
											e, se forem quantitativas,
											os introvertidos podem dar a parecer
que não são particularmente quantitativos.
											Mas é um engano.
									","
											Vücudunda bazen bir iç uyarıcı var.
											Örneğin, kafein dışadönük bireylerde 
içedönüklere göre daha etkili.
											Sabah saat 9'da ofise gelen 
dışadönük birey,
											""Hemen bir fincan 
kahve içmeliyim"", diyor ise,
											şaka yapmıyor —
											ihtiyacı var gerçekten.
											İçedönükler bunlara göre başarısız,
											özellikle üzerine 
çalıştıkları görevleri —
											kahve içmiş olmalarına rağmen —
											hızla yerine getirmelilerse,
											bu işler nicelik açısından kapsamlıysa
											içedönükler pek başarılı 
olamıyor görünebilirler.
											Ama bu bir algı hatası.
									","
											Manchmal ist es
ein interner Reiz Ihres Körpers.
											Koffein, z. B., wirkt besser bei
Extrovertierten als bei Introvertierten.
											Wenn Extrovertierte morgens 
um 9 Uhr ins Büro kommen
											und meinen: ""Ich brauche
jetzt wirklich einen Kaffee"",
											dann spaßen sie nicht —
											sie brauchen ihn wirklich.
											Introvertierten passiert das nicht.
											Besonders dann, wenn sie
Aufgaben erledigen müssen —
											und sie etwas Kaffee hatten —
											und diese Aufgaben schnell gehen müssen
											und es auf Quantität ankommt,
											scheinen Introvertierte nicht 
ganz so quantitätsaffin zu sein.
											Aber das stimmt nicht.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											So here are the consequences
that are really quite intriguing:
											we're not always what seem to be,
											and that takes me to my next point.
											I should say, before getting to this,
											something about sexual intercourse,
											although I may not have time.
											And so, if you would like me to —
											yes, you would?
											OK.
									","
											Então aqui estão as consequências 
que são realmente intrigantes:
											nem sempre somos o que parecemos ser,
											o que me leva ao meu próximo ponto.
											Antes de chegar a esse ponto,
											devo dizer algo sobre as relações sexuais,
											ainda que, se calhar, não tenha tempo.
											E portanto, se quiserem
											— sim, querem?
											Ok.
									","
											Neticede ilginç olanlar şöyle:
											Her zaman göründüğümüz gibi değiliz,
											bu da beni bir diğer noktaya getiriyor.
											İlk şunu söylemem gerekiyor,
											cinsel ilişki ile alakalı,
											gerçi belki zamanım olmaz.
											Eğer istiyorsanız —
											evet, istiyor musunuz?
											Tamam.
									","
											Die Folgerungen daraus
sind sehr interessant:
											Wir sind nicht immer, was wir scheinen,
											und das bringt mich zum nächsten Punkt.
											Bevor ich dazu komme, sollte ich
etwas über Geschlechtsverkehr sagen,
											auch wenn ich dazu keine Zeit habe.
											Wenn Sie also wollen —
											wollen Sie?
											Okay.
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Lachen)
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											There are studies done
											on the frequency with which
individuals engage in the conjugal act,
											as broken down by male, female;
introvert, extrovert.
											So I ask you:
											How many times per minute —
											oh, I'm sorry, that was a rat study —
									","
											Há estudos feitos
											sobre a frequência com que os indivíduos 
praticam o acto conjugal,
											separados por homem, mulher;
introvertido, extrovertido.
											Então eu pergunto-vos:
											Quantas vezes por minuto...
											— oh, desculpem,
isso foi um estudo com ratos.
									","
											Araştırmalara göre,
											bireylerin çiftleşmede bulunma sıklığı,
											erkek, kadın; içedönük, dışadönük
olarak incelenebilir.
											Şimdi size soruyorum:
											Bir dakikada kaç kere —
											pardon o bir fare araştırmasıydı -
									","
											Es gibt Studien
											über die Häufigkeit des ehelichen Akts
											bei Männern, Frauen;
Introvertierten, Extrovertierten.
											Meine Frage lautet:
											Wieviele Male pro Minute
											oh, Entschuldigung, das war 
eine Studie mit Ratten —
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Lachen)
									","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
"
","
","
","
","Who are you, really? The puzzle of personality",Brian Little,15:15,"communication,humanity,personality,identity,humor,self,psychology,introvert,TED Books"
