en,pt,es,fr,title,speaker,duration,tags
"
											Research has found
											that higher levels of discrimination
											are associated with an elevated risk
of a broad range of diseases
											from blood pressure to abdominal obesity
											to breast cancer to heart disease
											and even premature mortality.
											Strikingly, some of the effects
are observed at a very young age.
											For example, a study of black teens
											found that those who reported higher
levels of discrimination as teenagers
											had higher levels of stress hormones,
											of blood pressure
											and of weight at age 20.
											However,
											the stress of discrimination
											is only one aspect.
									","
											Estudos descobriram
											que níveis mais elevados de discriminação
											estão associados a um risco mais elevado
de uma vasta gama de doenças,
											da tensão arterial
à obesidade abdominal,
											do cancro da mama
à doença coronária,
											e até à mortalidade prematura.
											Surpreendentemente,
alguns efeitos observam-se desde cedo.
											Por exemplo, um estudo 
sobre adolescentes negros descobriu
											que quem relatava níveis mais altos 
de discriminação na adolescência
											apresentava níveis mais elevados
de hormonas de ""stress"",
											de tensão arterial,
											e de peso corporal aos 20 anos.
											No entanto,
											o ""stress"" causado pela discriminação
é apenas um aspecto.
									","
											La investigación reveló
											que los niveles de discriminación
más altos
											están asociados con un riesgo elevado
de un amplio rango de enfermedades,
											desde presión sanguínea,
obesidad abdominal,
											cáncer de mama,
enfermedades cardiacas
											hasta muerte prematura.
											Sorprendentemente, algunos de los efectos
se observan a edades muy tempranas.
											Por ejemplo, un estudio 
sobre adolescentes negros
											reveló que aquellos que sufrieron
mayores niveles de discriminación
											tenían niveles más altos
de hormonas de estrés,
											de presión sanguínea
											y de peso para cuando cumplían 20 años.
											Sin embargo,
											el estrés causado por la discriminación
											es solo un aspecto.
									","
											Les enquêtes ont montré
											que les niveaux élévés de discrimination
											amènent un risque élevé
pour un grand nombre de maladies,
											de la tension artérielle
à l’obésité abdominale
											en passant par le cancer du sein,
les maladies cardiaques
											et même une mort prématurée.
											Ce qui est frappant, certaines 
conséquences sont observées très jeune.
											Par exemple, une étude
sur des adolescents noirs
											a montré que les adolescents qui ont subi
des niveaux plus élevés de discrimination
											avaient plus d'hormones du stress,
											de tension artérielle
											et plus de poids à l'âge de 20 ans.
											Cependant,
											le stress venant de la discrimination
											n'est seulement qu'un aspect.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											Discrimination and racism
											also matters in other
profound ways for health.
											For example, there's
discrimination in medical care.
											In 1999, the National Academy of Medicine
											asked me to serve on a committee
											that found, concluded
based on the scientific evidence,
											that blacks and other minorities
											receive poorer quality care than whites.
											This was true for all kinds
of medical treatment,
											from the most simple
											to the most technologically sophisticated.
											One explanation for this pattern
											was a phenomenon
that's called ""implicit bias""
											or ""unconscious discrimination.""
											Research for decades
by social psychologists
											indicates that if you hold
a negative stereotype
											about a group in your subconscious mind
											and you meet someone from that group,
											you will discriminate against that person.
											You will treat them differently.
											It's an unconscious process.
It's an automatic process.
											It is a subtle process, but it's normal
											and it occurs even among
the most well-intentioned individuals.
									","
											A discriminação e o racismo
											também têm uma importância profunda 
para a saúde noutros aspectos.
											Por exemplo, há discriminação
nos cuidados de saúde.
											Em 1999, a Academia Nacional de Medicina
											convidou-me para participar num comité
											que concluiu, 
com base em provas científicas,
											que os negros e outras minorias
											recebiam piores cuidados de saúde 
do que os brancos.
											Isto verificava-se em todos os tipos
de tratamento médico,
											dos mais simples
											aos mais sofisticados,
em termos tecnológicos.
											Uma explicação possível para este padrão
											é um fenómeno chamado
""parcialidade implícita""
											ou ""discriminação inconsciente"".
											Décadas de investigação
feita por psicólogos sociais
											indicam que, se tivermos
um estereótipo negativo
											sobre um grupo, no nosso subconsciente,
											e encontrarmos um membro desse grupo,
											vamos discriminar essa pessoa.
											Vamos tratá-la de forma diferente.
											É um processo inconsciente.
É um processo automático.
											É um processo subtil, mas é normal
											e acontece até nos indivíduos
mais bem-intencionados.
									","
											La discriminación y el racismo
											también son de profunda importancia
para la salud en otros aspectos.
											Por ejemplo, existe discriminación
en la atención médica.
											En 1999, la Academia Nacional de Medicina
											me convocó para trabajar en un comité
											que, basándose en la evidencia científica,
											concluyó en que la comunidad negra
y otras minorías
											reciben atención médica de peor calidad
que los blancos.
											Esto era así con respecto
a todo tipo de tratamientos médicos,
											desde el más simple
											hasta el más sofisticado tecnológicamente.
											Una explicación para este patrón
											es un fenómeno llamado
""prejuicio implícito""
											o ""discriminación inconsciente"".
											Décadas de investigación
por parte de psicólogos sociales
											indican que,
si tienes un estereotipo negativo
											sobre determinado grupo
en tu subconsciente,
											y te encuentras con alguien
que pertenece a ese grupo,
											vas a ejercer discriminación
hacia esa persona.
											Vas a tratarla de manera diferente.
											Es un proceso inconsciente.
Es un proceso automático.
											Es un proceso sutil pero normal,
											y ocurre incluso entre los individuos
más bienintencionados.
									","
											La discrimination et le racisme
											ont aussi une importance dans d'autres 
aspects primordiaux pour la santé.
											Par exemple, il y a de la discrimination 
dans les soins médicaux.
											En 1999, l'académie nationale de médecine
											m'a demandé de faire partie du comité
											qui démontra, sur la base
de preuves scientifiques,
											que les Noirs et les autres minorités
											reçoivent des soins de moins 
bonne qualité que les Blancs.
											C'était vrai pour tout type 
de soins médicaux,
											du plus simple
											au plus sophistiqué technologiquement.
											Une explication à cette tendance
											était un phénomène 
qu'on appelle « préjugé implicite »
											ou « discrimination inconsciente ».
											Des recherches menées pendant 
des décennies par des psychologues
											indiquent que si nous avons
des stéréotypes négatifs
											sur un groupe dans notre subconscient
											et que nous rencontrons
quelqu'un de ce groupe,
											nous discriminerons cette personne.
											Nous la traiterons différemment.
											C'est un processus inconscient.
C'est un processus automatique.
											C'est un processus subtil,
mais c'est normal
											et ça arrive même chez ceux
qui ont les meilleures intentions.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											But the deeper that I delved
											into the health impact of racism,
											the more insidious the effects became.
											There is institutional discrimination,
											which refers to discrimination
											that exists in the processes
of social institutions.
											Residential segregation by race,
											which has led to blacks and whites living
in very different neighborhood contexts,
											is a classic example
of institutional racism.
											One of America's best-kept secrets
											is how residential segregation
											is the secret source
											that creates racial inequality
in the United States.
											In America, where you live
											determines your access to opportunities
											in education, in employment,
											in housing and even
in access to medical care.
											One study of the 171 largest
cities in the United States
											concluded that there is not even one city
											where whites live
under equal conditions to blacks,
											and that the worst urban contexts
in which whites reside
											is considerably better than the average
context of black communities.
											Another study found
											that if you could eliminate statistically
											residential segregation,
											you would completely erase
black-white differences in income,
											education and unemployment,
											and reduce black-white differences
in single motherhood
											by two thirds,
											all of that driven by segregation.
											I have also learned
											how the negative stereotypes
											and images of blacks in our culture
											literally create and sustain
											both institutional
and individual discrimination.
									","
											Mas quanto mais investigava
											o impacto para a saúde do racismo,
											mais perigosos os efeitos se tornavam.
											Existe discriminação institucional,
											ou seja, a discriminação
											que existe nos processos
das instituições sociais.
											A segregação por etnia.
na habitação,
											que faz com que brancos e negros vivam 
em contextos urbanos muito diferentes,
											é um exemplo clássico
do racismo institucional.
											Um dos segredos 
mais bem guardados dos EUA
											é que a segregação na habitação
											é a origem secreta
que cria desigualdade racial nos EUA.
											Nos EUA, o sítio onde vivemos
											determina o nosso acesso a oportunidades
											a nível da educação, do emprego,
											da habitação e até
do acesso aos cuidados médicos.
											Um estudo sobre as 171 maiores cidades 
dos EUA,
											concluiu que não há nenhuma cidade
											onde os brancos vivam em condições
iguais à dos negros,
											e que os piores contextos urbanos 
onde os brancos vivem
											são consideravelmente melhores do que 
o contexto médio das comunidades negras.
											Outro estudo descobriu
											que, se eliminássemos estatisticamente
a segregação na habitação,
											podíamos apagar totalmente as diferenças 
entre brancos e negros nos rendimentos,
											na educação e no desemprego
											e reduzir em três terços
as diferenças entre brancos e negros
											no número de mães solteiras,
											tudo isto causado pela segregação.
											Também aprendi
											que os estereótipos negativos
											e as imagens dos negros 
presentes na nossa cultura
											literalmente criam e sustentam
											a discriminação 
institucional e individual.
									","
											Pero cuanto más indagaba
											en el impacto del racismo en la salud,
											más insidiosos se volvían los efectos.
											Existe discriminación institucional,
											que refiere a la discriminación
											que ocurre en los procesos
dados en las instituciones sociales.
											La segregación residencial por raza
que ha llevado
											a que negros y blancos vivan 
en contextos barriales muy diferentes,
											es un clásico ejemplo
de racismo institucional.
											Uno de los secretos 
mejor guardados de EE. UU.
											es la manera
en que la segregación residencial
											es la fuente secreta
											de la que nace la desigualdad racial
en el país.
											En EE.UU, el lugar donde vives
											determina tu acceso a oportunidades
											de educación, de trabajo,
											de vivienda e incluso
de atención médica.
											Un estudio hecho en las 171 ciudades
más grandes de EE.UU
											demostró que no existe
siquiera una ciudad
											en la que los blancos vivan
en las mismas condiciones que los negros,
											y que los peores contextos urbanos
en los que viven los blancos
											son considerablemente mejores que el 
contexto promedio en que viven los negros.
											Otro estudio demostró
											que, si se pudiera eliminar
estadísticamente
											la segregación residencial,
											se borrarían completamente las diferencias
raciales en cuanto a ingresos,
											educación y desempleo,
											y se reducirían las diferencias raciales
en cuanto a familias monoparentales
											en dos terceras partes,
											todo lo cual
es causado por la segregación.
											También he aprendido
											cómo los estereotipos negativos
											y la imagen de los negros
en nuestra cultura
											literalmente crean y sostienen
											tanto la discriminación institucional
como la individual.
									","
											Mais plus je recherchais
											l'impact du racisme sur la santé,
											moins l'impact était visible.
											Il y a la discrimination institutionnelle,
											qui réfère à la discrimination
											qui existe dans les processus 
des institutions sociales.
											La ségrégation résidentielle par race,
											qui a amené les Noirs et les Blancs à
vivre dans des quartiers très différents,
											c'est un exemple classique 
de racisme institutionnel.
											Un des secrets 
les mieux gardés d'Amérique
											est que la ségrégation résidentielle
											est la cause secrète
											des inégalités raciales aux États-Unis.
											En Amérique, le lieu où vous vivez
											détermine votre accès aux opportunités
											en termes d'éducation, d'emploi,
											de logement et même 
d'accès aux soins médicaux.
											Une étude des 171 plus grandes 
villes aux États-Unis
											a conclu qu'il n'y a pas une ville
											où les Blancs vivent 
dans les mêmes conditions que les Noirs
											et que les pires quartiers blancs
											sont considérablement meilleurs
que les quartiers noirs moyens.
											Une autre étude a montré
											que si on pouvait éliminer statistiquement
											la ségrégation résidentielle,
											on effacerait complètement la différence 
de revenus, d'éducation et d'emploi
											entre les Blancs et les Noirs
											et réduirait les différences raciales 
des mères célibataires
											de deux tiers.
											Tous ces aspects
sont dus à la ségrégation.
											J'ai aussi appris
											comment les stéréotypes négatifs
											et l'image des Noirs dans notre culture
											créent et entretiennent
											la discrimination institutionnelle 
et la discrimination individuelle.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											A group of researchers
have put together a database
											that contains the books,
											magazines and articles
											that an average college-educated
American would read over their lifetime.
											It allows us to look within this database
											and see how Americans
have seen words paired together
											as they grow up in their society.
											So when the word ""black""
appears in American culture,
											what co-occurs with it?
											""Poor,""
											""violent,""
											""religious,""
											""lazy,""
											""cheerful,""
											""dangerous.""
											When ""white"" occurs,
											the frequently co-occurring words
											are ""wealthy,""
											""progressive,""
											""conventional,""
											""stubborn,""
											""successful,""
											""educated.""
											So when a police officer
											overreacts when he sees
an unarmed black male
											and perceives him
to be violent and dangerous,
											we are not necessarily dealing
with an inherently bad cop.
											We may be simply viewing
											a normal American
											who is reflecting
what he has been exposed to
											as a result of being raised
											in this society.
									","
											Um grupo de investigadores
criou uma base de dados
											que contém os livros,
revistas e artigos
											que o típico norte-americano 
com ensino superior lê ao longo da vida.
											Podemos analisar esta base de dados
											e ver como os americanos vêem 
palavras usadas em conjunto
											ao crescerem nesta sociedade.
											Quando a palavra ""negro"" 
aparece na cultura americana,
											ocorre ao pé de quê?
											""Pobre"",
											""violento"",
											""religioso"",
											""preguiçoso"",
											""alegre"",
											""perigoso"".
											Quando aparece ""branco"",
											as palavras que costumam 
ocorrer em conjunto
											são ""rico"",
											""progressista"",
											""convencional"",
											""teimoso"",
											""bem-sucedido"",
											""culto"".
											Portanto, quando um polícia
											exagera ao ver um negro desarmado
											e o percepciona
como violento e perigoso,
											não estamos necessariamente a lidar
com um polícia intrinsecamente mau.
											Podemos simplesmente estar a observar
											um norte-americano normal
											que reflecte aquilo a que foi exposto
											como resultado de crescer
nesta sociedade.
									","
											Un grupo de investigadores
han reunido una base de datos
											que contiene los libros,
											revistas y artículos
											que un estadounidense universitario
promedio leería en el curso de su vida.
											Esto nos permite revisar
dicha base de datos
											para ver qué grupos de palabras
han visto los estadounidenses
											durante su crecimiento en la sociedad.
											Así que cuando la palabra ""negro""
aparece en la cultura estadounidense,
											¿qué palabras la rodean?
											""Pobre"",
											""violento"",
											""religioso"",
											""haragán"",
											""alegre"",
											""peligroso"".
											Cuando aparece
la palabra ""blanco"",
											las palabras más frecuentes
a su alrededor
											son ""rico"",
											""desarrollado"",
											""convencional"",
											""tenaz"",
											""exitoso"",
											""educado"".
											Entonces, cuando un policía
											reacciona cuando ve
a un hombre negro desarmado
											y lo percibe violento y peligroso,
											no estamos hablando necesariamente
de un policía intrínsecamente malo.
											Quizás solo se trate
											de un estadounidense normal
											que está reflejando
a lo que ha sido expuesto
											como resultado de su crianza
											en esta sociedad.
									","
											Un groupe de chercheurs
a développé une base de données
											qui contient les livres,
											magazines et articles
											qu'un Américain moyen
éduqué lit durant sa vie.
											Cela nous permet de regarder 
dans cette base de données
											et de voir comment les Américains 
ont vu les mots associés entre eux
											en grandissant.
											Quand on voit le mot « Noir » apparaître 
dans la culture américaine,
											qu'est-ce qui lui est associé ?
											« Pauvre »,
											« violent »,
											« religieux »,
											« paresseux »,
											« joyeux »,
											« dangereux ».
											Quand le mot « Blanc » apparaît,
											les mots souvent associés
											sont « riche »,
											« progressiste »,
											« conventionnel »,
											« entêté »,
											« prospère »,
											« éduqué ».
											Quand un officier de police
											agit de manière excessive
quand il voit un homme noir non armé
											et le perçoit comme 
étant violent et dangereux,
											on n'a pas forcément à faire
à un mauvais flic par nature.
											On a peut-être seulement à faire
											à un Américain normal
											qui reflète ce à quoi il a été exposé
											en étant élevé
											dans cette société.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											From my own experience,
											I believe that your race
											does not have to be
a determinant of your destiny.
											I migrated to the United States
											from the Caribbean island of Saint Lucia
											in the late 1970s
											in pursuit of higher education,
											and in the last 40 years,
											I have done well.
											I have had a supportive family,
											I have worked hard,
											I have done well.
											But it took more for me to be successful.
											I received a minority fellowship
from the University of Michigan.
											Yes. I am an affirmative action baby.
											Without affirmative action,
											I would not be here.
									","
											Com base na minha experiência,
											acredito que a nossa etnia
											não tem que determinar o nosso destino.
											Emigrei para os EUA
											da ilha de Santa Lúcia, nas Caraíbas
											no final da década de 70,
											para obter educação superior.
											Nos últimos 40 anos,
tenho tido êxito.
											Tive uma família que me apoia,
											trabalhei muito,
											tenho tido êxito.
											Mas para ter êxito, precisei de mais.
											Recebi uma bolsa para minorias 
da Universidade do Michigan.
											Sim. Sou filho da ""acção afirmativa.""
											Sem a acção afirmativa,
											eu não estaria aqui.
									","
											Por experiencia propia,
											creo que la raza
											no tiene que ser
un factor determinante en tu destino.
											Migré a EE. UU.
											desde la isla caribeña de Santa Lucía
											a finales de los 70
											en búsqueda
de una mejor educación,
											y en los últimos 40 años
											me ha ido bien.
											He tenido una familia comprensiva,
											he trabajado duro,
											me ha ido bien.
											Pero a mí me costó más ser exitoso.
											Recibí una beca para minorías
de la Universidad de Michigan.
											Sí. Soy hijo de 
la discriminación positiva.
											Sin discriminación positiva,
											no estaría aquí.
									","
											De ma propre expérience,
											je pense que l'ethnie
											n'a pas à être un facteur
déterminant notre destin.
											J'ai émigré aux États-Unis
											depuis l'île de Sainte-Lucie des Caraïbes
											vers la fin des années 70
											dans le but d'accéder 
à une meilleure éducation.
											Et durant ces 40 dernières années,
											je m'en suis bien sorti.
											Ma famille m'a soutenu,
											j'ai travaillé dur,
											je m'en suis bien sorti.
											Mais il m'a fallu
plus d'efforts pour réussir.
											J'ai reçu une bourse pour les minorités
de l'Université du Michigan.
											Oui, je suis un enfant 
de la discrimination positive.
											Sans discrimination positive,
											je ne serais pas arrivé ici.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											But in the last 40 years,
											black America has been
less successful than I have.
											In 1978, black households
in the United States
											earned 59 cents for every dollar
of income whites earned.
											In 2015,
											black families still earn 59 cents
											for every dollar of income
that white families receive,
											and the racial gaps in wealth
are even more stunning.
											For every dollar of wealth
that whites have,
											black families have six pennies
and Latinos have seven pennies.
									","
											Mas, nos últimos 40 anos,
											a América negra teve 
menos sucesso do que eu.
											Em 1978, as famílias negras nos EUA
											ganhavam 59 cêntimos em relação
a cada dólar de rendimento dos brancos.
											Em 2015,
											as famílias negras 
continuam a ganhar 59 cêntimos
											para cada dólar de rendimento
que as famílias brancas recebem
											e as diferenças na riqueza
são ainda mais espantosas.
											Para cada dólar de riqueza dos brancos,
											as famílias negras têm 6 cêntimos
e os latinos têm 7 cêntimos.
									","
											Pero en los últimos 40 años,
											la América negra ha tenido
menos éxito que yo.
											En 1978 las familias negras en EE. UU.
											ganaban 59 centavos
por cada dólar que ganaban los blancos.
											En 2015
											las familias negras
aún ganan 59 centavos
											por cada dólar que reciben
las familias blancas,
											y las brechas raciales en cuanto a riqueza
son todavía más sorprendentes.
											Por cada dólar de riqueza
que tienen los blancos,
											las familias negras tienen 
seis centavos y los latinos siete.
									","
											Mais durant les 40 dernières années,
											l'Amérique noire a connu
moins de succès que j'en ai connu.
											En 1978, les foyers afro-américains
											gagnaient 59 cents pour chaque dollar
perçu par un blanc.
											En 2015,
											les foyers afro-américains
gagnent toujours 59 cents
											pour chaque dollar 
perçu par un foyer blanc
											et le fossé racial de la richesse 
est encore plus stupéfiant.
											Pour chaque dollar de richesse 
qu'un blanc possède,
											les foyers noirs possèdent six centimes 
et les Hispaniques en possèdent sept.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											The fact is,
											racism
											is producing a truly rigged system
											that is systematically disadvantaging
some racial groups in the United States.
											To paraphrase Plato,
											there is nothing so unfair
											as the equal treatment of unequal people.
											And that's why I am committed
											to working to dismantle racism.
									","
											O facto é que o racismo
											está a produzir um autêntico 
sistema viciado
											que prejudica de maneira sistemática
alguns grupos étnicos nos EUA.
											Parafraseando Platão,
											não há nada mais injusto
											do que tratar de maneira igual 
pessoas desiguais.
											É por isso que estou decidido
											a trabalhar para destruir o racismo.
									","
											El hecho
											es que el racismo
											está produciendo un sistema
verdaderamente deshonesto
											que sistemáticamente desfavorece 
a algunos grupos raciales en los EE.UU.
											Citando a Platón,
											no hay nada tan injusto
											como tratar igual a los desiguales.
											Y es por eso que me comprometo
											a trabajar para erradicar el racismo.
									","
											Le fait est
											que le racisme
											crée un système truqué
											qui désavantage systématiquement 
certains groupes ethniques aux États-Unis.
											Pour paraphraser Platon,
											il n'y a rien de plus injuste
											que le traitement égal 
de personnes qui ne sont pas égales.
											Et c'est pourquoi je suis engagé
											à travailler pour éradiquer le racisme.
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
											I deeply appreciate the fact
											that I am standing on the shoulders
											of those who have sacrificed
even their lives to open the doors
											that I have walked through.
											I want to ensure
that those doors remain open
											and that everyone
can walk through those doors.
											Robert Kennedy said,
											""Each time a man"" —
or woman, I would add —
											""stands up for an ideal
											or acts to improve the lot of others
											or strikes out against injustice,
											he sends forth a tiny ripple of hope,
											and those ripples can build a current
											that can sweep down the mightiest walls
of oppression and resistance.""
									","
											Estou profundamente grato
											por me apoiar nos ombros
											daqueles que até sacrificaram a vida
											para abrir as portas que eu atravessei.
											Quero garantir que essas portas 
continuam abertas
											e que toda a gente
as possa atravessar.
											Robert Kennedy disse:
											""Sempre que um homem
— ou mulher, acrescentaria eu —
											""se manifesta por um ideal,
											""age para melhorar a vida dos outros
											""ou luta contra a injustiça,
											""envia uma pequena onda de esperança,
											""e essas ondas podem criar uma corrente
											""que pode deitar abaixo os muros 
mais fortes da opressão e da resistência.""
									","
											Aprecio profundamente el hecho
											de que me alzo sobre los hombros
											de aquellos que han sacrificado
hasta su vida para abrir las puertas
											que yo atravieso en este momento.
											Quiero asegurarme
de que esas puertas permanezcan abiertas
											y de que todos puedan atravesarlas.
											Robert Kennedy dijo:
											""Cada vez que un hombre"" —
o una mujer, agregaría yo —
											""lucha por un ideal
											o actúa para mejorar el destino de otros
											o arremete contra la injusticia,
											envía pequeñas olas de esperanza,
											y esas olas pueden transformarse
en una corriente
											que puede barrer las más poderosas paredes
de opresión y resistencia"".
									","
											J’apprécie particulièrement le fait
											que je me tiens sur les épaules
											de ceux qui ont sacrifié
jusqu'à leur vie pour ouvrir les portes
											que j'ai franchies.
											Je veux m'assurer 
que ces portes restent ouvertes
											et que tout le monde puisse les franchir.
											Robert Kennedy a dit :
											« Chaque fois qu'un homme » - 
ou une femme, j'ajouterais -
											« se bat pour une idée,
											agit pour améliorer le sort des autres
											ou se bat contre l'injustice,
											il renvoie une petite vague d'espoir,
											et ces vagues peuvent créer un courant
											qui peut faire tomber les plus grands 
murs d'oppression et de résistance. »
									",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
"
","
","
","
",How racism makes us sick,David R. Williams,17:27,"health care,health,identity,inequality,humanity,medicine,illness,race,TEDMED,public health,society"
