											donde estaba — sólo se puede llegar ahí por avión—
											con indígenas que se pintan las caras
											y usan plumas de papagayo en sus tocados.
											Donde estas personas están luchando para mantener alejadas de sus bosques
											a las compañías petroleras y a las carreteras.
											Luchan para desarrollar su propia forma de vida dentro de la selva
											en un mundo que está limpio, un mundo sin contaminar,
											un mundo sin ensuciar.
											Y lo que me sorprendió, y que tiene que ver exactamente
											con lo que hemos estado hablando aquí en TED,
											es que ahí, en lo profundo de esta selva,
											hay paneles solares — los primeros en esa parte de Ecuador —
											y es, principalmente, para bombear agua
											para que las mujeres no tengan que ir por ella.
											El agua se limpió, pero como tienen muchas baterías,
											pueden almacenar muchísima electricidad.
											De modo que cada casa — y había, creo, ocho casas
											en esta pequeña comunidad — pudiera tener luz
											creo que durante media hora cada tarde.
											Y ahí está el jefe, en su majestuosa elegancia, con una laptop.
											(Risas)
											Y este hombre, ha salido de la selva, pero regresó,
											y él decía, ""Saben, hemos entrado repentinamente
											en una era completamente nueva, y hace 50 años ni siquiera conocíamos
											al hombre blanco, y ahora aquí estamos con computadoras portátiles,
											y hay algunas cosas que queremos aprender del mundo moderno.
											Queremos saber sobre salud pública.
											Queremos saber lo que hacen otras personas — estamos muy interesados en ello.
											Y queremos aprender otros idiomas.
											Queremos aprender inglés, francés y quizá chino,
											somos buenos para los idiomas.""
											Así que ahí está con su pequeña portátil,
											pero peleando contra el poder de la presión —
											por la deuda, la deuda externa de Ecuador —
											luchando contra la presión del Banco Mundial, el FMI y desde luego,
											las personas que quieren explotar la selva y llevarse el petróleo.
											Y así, viniendo directamente desde ahí.
											Pero, desde luego, mi verdadero campo de estudio
											está en un tipo muy distinto de civilización —
											no puedo llamarlo una civilización realmente.
											Un estilo de vida diferente, un ser diferente.
											Antes hubo una charla — esta maravillosa charla de Wade Davis
											sobre las diferentes culturas humanas en el mundo —
											pero el mundo no está compuesto únicamente por seres humanos,
											también hay otros animales.
											Y propongo traer a esta conferencia de TED,
											como siempre lo hago en todo el mundo, la voz del reino animal.
											Frecuentemente sólo vemos unas pocas diapositivas, o parte de una película,
											pero estos seres tienen voces que significan algo.
											Entonces, quiero saludarles,
											como si lo hiciera un chimpancé en los bosques de Tanzania —
											¡Uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh!
											(Aplausos)
											He estudiado a los chimpancés en Tanzania desde 1960.
											Durante este tiempo, ha habido tecnologías modernas
											que realmente han transformado el modo
											en que los biólogos de campo hacen su trabajo.
											Por ejemplo, por primera vez, hace algunos años,
											con sólo recoger pequeñas muestras fecales
											pudimos hacerlas analizar — para hacer pruebas de ADN —
											y por primera vez, pudimos saber realmente cuál chimpancé macho
											era el padre de cada cría individual.
											Porque los chimpancés tienen una sociedad muy promiscua.
											Entonces esto abre todo un nuevo camino de investigación.
											Y usamos el GSI — Geographic lo que sea, GSI —
											para determinar el rango de distribución de los chimpancés.
											Y estamos usando — pueden ver que no sé mucho de estas cosas —
											estamos usando imágenes satelitales
											para ver la deforestación en el área.
											Y desde luego, ha habido desarrollos en infrarrojos,
											de forma que puedes ver a los animales en la noche,
											y los equipos de video-grabación
											se vuelven cada vez mejores y más ligeros.
											Así que de muchas, muchas formas, podemos hacer cosas ahora
											que no podíamos hacer cuando empecé en 1960
											Especialmente cuando los chimpancés, y otros animales
											con cerebros grandes, se estudian en cautiverio,
											la tecnología moderna nos ayuda a investigar
											los niveles superiores de cognición en algunos de estos animales no-humanos.
											De manera que ahora sabemos que son capaces de hacer
											cosas que la ciencia habría considerado
											absolutamente imposibles cuando yo comencé.
											Creo que el chimpancé en cautiverio más hábil
											en funciones intelectuales es uno llamado Ai en Japón —
											su nombre significa amor —
											y ella trabaja con una compañera maravillosamente sensible.
											Ama su computadora —
											deja su gran grupo, su agua corriente,
											sus árboles y todo,
											para venir a sentarse ante esta computadora —
											es como un videojuego para un niño, se engancha.
											Tiene 28, por cierto, y hace cosas con la pantalla de su computadora
											y un touch pad que puede usar más rápido que la mayoría de los humanos.
											Hace tareas muy complejas, y no he tenido tiempo de meterme en ellas,
											pero lo maravilloso acerca de esta hembra
											es que no le gusta cometer errores.
											Si tiene una mala racha, y su marcador no es bueno,
											se acerca y da golpecitos en el cristal —
											porque no puede ver al experimentador —
											queriendo pedir otra oportunidad.
											Y su concentración — ya se ha concentrado mucho
											como por 20 minutos, y ahora quiere empezar de nuevo,
											sólo por la satisfacción de hacerlo mejor.
											Y la comida no es importante — obtiene una minúscula recompensa,
											como una pasa, por su respuesta correcta —
											pero lo haría gratis, si le dices de antemano.
											Así que ahí tienen, un chimpancé usando una computadora.
											Chimpancés, gorilas y orangutanes también aprenden la lengua de señas humana.
											pero el punto es que cuando estuve por primera vez en Gombe, en 1960 —
											lo recuerdo bien, tan detalladamente, como si fuera ayer —
											la primera vez, cuando estaba atravesando la vegetación,
											los chimpancés todavía escapaban de mí, la mayor parte del tiempo,
											aunque algunos estaban un poco aclimatados —
											y vi esta figura oscura, encorvada sobre un nido de termitas,
											y lo miré con mis binoculares.
											Era, afortunadamente, un macho adulto al que llamé David Greybeard —
											y por cierto, la ciencia entonces me decía que no debía dar nombre a los chimpancés,
											que todos debían tener números, eso era más científico.
											Como sea, David Greybeard — vi que él
											estaba arrancando pequeños trozos de pasto y los usaba
											para pescar termitas de su nido subterráneo.
											Y no sólo eso — a veces cortaba una ramilla con hojas
											y le quitaba las hojas.
											Modificando un objeto para hacerlo adecuado para cumplir un propósito específico—
											el inicio de la creación de herramientas.
											La razón por la que esto era tan emocionante y un gran avance
											es que en ese tiempo, se pensaba que los humanos,
											y sólo los humanos, usaban y creaban herramientas.
											Cuando estaba en la escuela, nos definíamos como 'hombre, el fabricante-de-herramientas'.
											Entonces cuando Louis Leakey, mi mentor, escuchó esta noticia,
											dijo, ""Ah, ahora debemos redefinir 'hombre', redefinir 'herramienta',
											o aceptar a los chimpancés como humanos.""
											(Risas)
											Ahora sabemos que tan sólo en Gombe, hay nueve formas distintas
											en las que los chimpancés usan distintos objetos para diferentes propósitos.
											además, sabemos que en distintas partes de África,
											dondequiera que se ha estudiado a los chimpancés,
											hay conductas de uso de herramientas completamente distintas.
											Y como estos patrones parecen pasarse
											de una generación a la siguiente, a través de la observación,
											imitación y práctica — eso es una definición de la cultura humana.
											Lo que descubrimos es que durante estos 40 y tantos años
											en los que yo y otros hemos estado estudiando chimpancés
											y otros grandes simios, y, como digo, otros mamíferos
											con cerebros complejos y sistemas sociales complejos,
											descubrimos que después de todo, no hay una línea definida
											que divida a los humanos del resto del reino animal.
											Es una línea muy confusa.
											Que se vuelve más confusa cada vez que descubrimos animales haciendo cosas
											que nosotros, en nuestra arrogancia, pensábamos que eran solamente humanas.
											Los chimpancés — no hay tiempo para discutir sus fascinantes vidas —
											tienen una infancia larga, cinco años
											de amamantarse y dormirse con su madre,
											y luego otros tres, cuatro o cinco años
											dependiendo emocionalmente de ella, aún cuando haya nacido el siguiente hijo.
											La importancia de aprender durante ese tiempo, cuando el comportamiento es flexible —
											y hay muchísimo que aprender en la sociedad chimpancé.
											Los lazos afectivos a largo plazo
											que se desarrollan durante esta larga infancia con la madre,
											con los hermanos y hermanas,
											y que pueden durar toda la vida,
											que podría ser hasta los 60 años.
											De hecho, pueden vivir más de 60 años en cautiverio,
											así que sólo los hemos estudiado durante 40 años en la vida silvestre, hasta ahora.
											Y descubrimos que los chimpancés son capaces de auténtica compasión y altruismo.
											Descubrimos en su comunicación no-verbal, que es muy rica,
											que tienen muchos sonidos que usan en distintas situaciones,
											pero también usan el tacto, la postura y los gestos,
											y ¿qué hacen?
											Se besan, se abrazan, se toman de las manos.
											Se dan palmaditas en la espalda, se pavonean, agitan su puño —
											el tipo de cosas que hacemos nosotros —
											y lo hacen en el mismo contexto.
											Cooperan de una forma muy sofisticada.
											A veces cazan — no muy seguido,
											pero cuando cazan cooperan de manera sofisticada,
											y comparten la presa.
											Encontramos que muestran emociones, similares — a veces tal vez las mismas —
											que las que describimos en nosotros como felicidad, tristeza, miedo, desolación.
											Pueden sufrir tanto física como mentalmente.
											Y no tengo tiempo para extenderme con la información
											que les probaría algunas de estas cosas,
											salvo decir que hay estudiantes brillantes en las mejores universidades
											que están estudiando emociones en los animales, estudiando personalidades en los animales.
											Sabemos que los chimpancés y algunas otras criaturas
											pueden reconocerse en los espejos — diferenciarse de otros.
											Tienen sentido del humor, y este tipo de cosas
											que tradicionalmente se ha pensado que eran prerrogativas humanas.
											Pero esto nos enseña un nuevo respeto — un nuevo respeto
											no sólo para los chimpancés, diría,
											sino para algunos de los otros animales increíbles con quienes compartimos este planeta.
											Una vez que estemos preparados para admitir que después de todo,
											no somos los únicos seres con personalidades, mentes
											y sobre todo sentimientos, y cuando empezamos a pensar
											en las formas en que usamos y abusamos
											de tantas otras criaturas sensibles y sapientes en este planeta,
											nos da un motivo para sentir una profunda vergüenza, al menos para mí.
											Entonces, lo triste es que estos chimpancés —
											que quizás nos han enseñado, más que cualquier otra criatura, un poco de humildad —
											están en el bosque, desapareciendo rápidamente.
											Están desapareciendo por las razones
											que todos ustedes en este cuarto conocen demasiado bien.
											La deforestación, el crecimiento de las poblaciones humanas que necesitan más tierra.
											Están desapareciendo porque algunas compañías madereras
											avanzan abriendo claros.
											Están desapareciendo del corazón de África
											porque las grandes compañías madereras multinacionales han venido y han hecho caminos —
											como quieren hacer en Ecuador
											y otras partes donde los bosques permanecen intactos —
											para extraer petróleo o madera.
											Y esto ha llevado en la cuenca del Congo, y en otras partes del mundo,
											a lo que se conoce como comercio de carne de monte.
											Esto significa que aunque durante cientos, tal vez miles de años,
											ha vivido gente en esas selvas, o el hábitat que sea,
											en harmonía con su mundo, sólo matando a los animales que necesitan
											para el consumo familiar —
											ahora, repentinamente, gracias a los caminos,
											los cazadores pueden entrar desde los pueblos.
											Le disparan a todo, a todas y cada una de las cosas que se muevan
											que sean más grandes que una rata pequeña, lo secan al sol o lo ahúman.
											Y ahora tienen transporte, lo llevan en los camiones madereros
											o en los camiones mineros hacia los pueblos donde los venden.
											Y la gente paga más por esta ""carne-de-monte"", como le dicen,
											que por la carne doméstica — la prefieren culturalmente.
											Y esto no es sustentable, y los gigantescos campamentos madereros en la selva
											ahora demandan carne, para corrompiendo a los cazadores Pigmeos
											de la cuenca del Congo que han vivido ahí con su maravillosa forma de vida
											por tantos cientos de años.
											Les han dado armas, disparan en nombre de los campamentos, reciben dinero.
											Su cultura está siendo destruida,
											junto con los animales de los que dependen.
											Entonces, cuando se van los campamentos madereros, no queda nada.
											Ya hemos hablado sobre la pérdida de diversidad cultural humana,
											y lo he visto ocurrir con mis propios ojos.
											Y la triste imágen en África — Amo a África,
											¿y qué vemos en África?
											Vemos deforestación,
											vemos que el desierto se expande, vemos hambrunas masivas,
											vemos enfermedades y crecimiento poblacional en áreas
											donde hay más personas viviendo en un pedazo de tierra
											que las que esa tierra puede soportar,
											y son muy pobres para comprar comida de algún otro lado.
											¿Las personas sobre las que escuchamos ayer,
											en la Isla de Pascua, que talaron su último árbol — eran tontos?
