en,pt,title,speaker,duration,tags
"
											But is it a fair market?
											Now this is where you need
to understand that, like humans,
											plants and fungi
are incredibly opportunistic.
											There's evidence that the fungus,
once it penetrates into the plant cell,
											it can actually hijack the plant's
own nutrient uptake system.
											It does this by suppressing
the plant's own ability
											to take up nutrients from the soil.
											So this creates a dependency
of the plant on the fungus.
											It's a false addiction, of sorts,
											whereby the plant has to feed the fungus
											just to get access to the resources
right around its own root.
											There's also evidence that the fungi are
good at inflating the price of nutrients.
											They do this by extracting
the nutrients from the soil,
											but then rather than
trading them with the host,
											they hoard them in their network,
											so this makes them unavailable
to the plant and other competing fungi.
											So basic economics,
											as resource availability goes down,
the value goes up.
											The plant is forced to pay more
for the same amount of resources.
									","
											Mas será um mercado justo?
											É aqui que precisamos de perceber
que, tal como com os seres humanos,
											as plantas e os fungos
são incrivelmente oportunistas.
											Há indícios de que os fungos,
depois de penetrarem na célula da planta,
											podem apoderar-se do sistema
de captação de nutrientes da planta.
											Fazem isso, suprimindo 
a capacidade da planta
											de absorver nutrientes do solo.
											Isso cria uma dependência
da planta para com o fungo.
											É uma espécie de falsa dependência
											em que a planta é obrigada
a alimentar o fungo,
											para ter acesso aos recursos
em volta da sua raiz.
											Também há indícios de que os fungos
											conseguem inflacionar
o preço dos nutrientes.
											Fazem isso, extraindo
os nutrientes do solo,
											mas depois, em vez de os trocar
com a planta hospedeira,
											armazenam-nos na sua rede,
											para os tornar indisponíveis à planta
e a outros fungos concorrentes.
											É o princípio básico da economia:
											à medida que a disponibilidade
de recursos diminui, o seu valor aumenta.
											A planta é forçada a pagar mais
pela mesma quantidade de recursos.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											But it's not all in favor of the fungus.
											Plants can be extremely cunning as well.
											There are some orchids —
											and I always think orchids somehow
seem like the most devious
											of the plant species in the world —
											and there are some orchids
											that just tap directly into the network
											and steal all their carbon.
											So these orchids, they don't even make
green leaves to photosynthesize.
											They're just white.
											So rather than photosynthesizing,
											tap into the network,
											steal the carbon
											and give nothing in return.
									","
											Mas nem tudo funciona a favor do fungo.
											As plantas também podem ser
extremamente astutas.
											Há algumas orquídeas
											— e eu sempre achei que as orquídeas
											são a espécie de plantas
mais desonesta do mundo —
											há algumas orquídeas
											que exploram diretamente a rede
											e lhe roubam todo o carbono.
											Essas orquídeas nem sequer produzem
folhas verdes para a fotossíntese.
											São todas brancas.
											Em vez de fotossintetizarem,
exploram a rede.
											roubam o carbono
											e não dão nada em troca.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Now I think it's fair to say
that these types of parasites
											also flourish in our human markets.
											So as we began to decode these strategies,
											we learned some lessons.
											And the first one was that
there's no altruism in this system.
											There's no trade favors.
											We don't see strong evidence
											of the fungus helping
dying or struggling plants
											unless it directly benefits
the fungus itself.
									","
											Penso que é justo dizer
que estes tipos de parasitas
											também florescem
nos nossos mercados humanos.
											Quando começámos a descodificar
estas estratégias,
											aprendemos algumas lições.
											A primeira foi que
não há altruísmo neste sistema.
											Não há favores nas trocas.
											Não vemos indícios fortes
											de um fungo a ajudar
plantas moribundas ou debilitadas,
											a não ser que tire daí benefícios
diretamente para si mesmo.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Now I'm not saying
if this is good or bad.
											Unlike humans, a fungus, of course,
cannot judge its own morality.
											And as a biologist,
											I'm not advocating for these types
of ruthless neoliberal market dynamics
											enacted by the fungi.
											But the trade system,
											it provides us with a benchmark
											to study what an economy looks like
											when it's been shaped by natural selection
											for hundreds of millions of years
											in the absence of morality,
											when strategies are just based
											on the gathering and processing
of information,
											uncontaminated by cognition:
											no jealousy, no spite,
											but no hope, no joy.
									","
											Não estou a dizer
que isso é bom ou mau.
											Ao contrário dos seres humanos,
um fungo não pode julgar a sua moral.
											E, enquanto bióloga,
											não estou a defender este tipo de dinâmica
de mercado neoliberal implacável
											exercido pelos fungos.
											Mas o sistema de trocas
											fornece-nos uma referência
											para estudar o aspeto duma economia
											quando é modelada pela seleção natural
											durante centenas de milhões de anos
											na ausência de moral,
											quando as estratégias se baseiam apenas
											na colheita e no processamento
de informações,
											não contaminadas pelo discernimento:
											sem inveja, sem maldade,
											mas também sem esperança, sem alegria.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											So we've made progress
											in decoding the most basic
trade principles at this point,
											but as scientists we always
want to take it one step further,
											and we're interested in more complex
economic dilemmas.
											And specifically we're interested
in the effects of inequality.
									","
											Portanto, nós fizemos progressos
											ao descodificar os princípios
mais básicos das trocas.
											Mas, enquanto cientistas, sempre
queremos avançar mais um passo
											e estamos interessados em dilemas
económicos mais complexos.
											Especificamente, estamos interessados
nos efeitos da desigualdade.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											So inequality has really become
a defining feature
											of today's economic landscape.
											But the challenges of inequality
											are not unique to the human world.
											I think as humans we tend to think
that everything's unique to us,
											but organisms in nature
											must face relentless variation
in their access to resources.
									","
											A desigualdade tornou-se
uma característica definidora
											do cenário económico atual.
											Mas os problemas da desigualdade
											não são exclusivos do mundo humano.
											Penso que, enquanto seres humanos,
achamos que somos únicos em tudo
											mas os organismos na Natureza
têm de enfrentar
											uma variação permanente
no seu acesso aos recursos.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											How does a fungus
that can again be meters long
											change its trade strategy
when it's exposed simultaneously
											to a rich patch and a poor patch?
											And, more generally,
											how do organisms in nature
use trade to their advantage
											when they're faced with uncertainty
											in terms of their access to resources?
									","
											Como é que um fungo
que pode ter metros de comprimento
											altera a sua estratégia de trocas
quando exposto, simultaneamente,
											a um talhão rico e a um talhão pobre?
											Mais genericamente,
											como é que os organismos na Natureza
usam as trocas em seu benefício
											quando enfrentam a incerteza,
											em termos do seu acesso aos recursos?
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Here's where I have
to let you in on a secret:
											studying trade underground
is incredibly difficult.
											You can't see where or when
important trade deals take place.
											So our group helped pioneer
a method, a technology,
											whereby we could tag nutrients
with nanoparticles,
											fluorescing nanoparticles
called quantum dots.
											What the quantum dots allow us to do
											is actually light up the nutrients
											so we can visually track their movements
											across the fungal network
											and into the host root.
											So this allows us finally
to see the unseen,
											so we can study how fungi bargain
at a small scale with their plant hosts.
											So to study inequality,
											we exposed a fungal network
											to these varying concentrations
of fluorescing phosphorus,
											mimicking patches
of abundance and scarcity
											across this artificial landscape.
											We then carefully quantified fungal trade.
											And we found two things.
									","
											É aqui que preciso de revelar um segredo:
											estudar as trocas subterrâneas
é extremamente difícil.
											Não podemos ver onde ou quando
ocorrem os acordos comerciais importantes.
											O nosso grupo ajudou a criar
um método, uma tecnologia,
											em que podemos etiquetar
nutrientes com nanopartículas,
											nanopartículas fluorescentes,
chamadas pontos quânticos.
											Os pontos quânticos permitem-nos
											iluminar os nutrientes
											para podermos visualizar
os seus movimentos
											através da rede de fungos
											até à raiz da planta hospedeira.
											Isso permite-nos, finalmente,
ver o invisível,
											para podermos estudar como os fungos
negoceiam, à microescala,
											com as plantas hospedeiras.
											Para estudar a desigualdade,
											expusemos uma rede de fungos
											a diversas concentrações
de fósforo fluorescente,
											imitando os talhões
de abundância e de escassez
											numa paisagem artificial.
											Depois, quantificámos cuidadosamente
as trocas feitas pelos fungos,
											Descobrimos duas coisas.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											The first thing we found
											was that inequality encouraged
the fungus to trade more.
											So I can use the word ""encouraged""
or ""stimulated"" or ""forced,""
											but the bottom line is
that compared to control conditions,
											inequality was associated
with higher levels of trade.
											This is important,
											because it suggests that evolving
a trade partnership in nature
											can help organisms cope with
the uncertainty of accessing resources.
									","
											A primeira coisa que descobrimos
											foi que a desigualdade encorajava
o fungo a fazer mais trocas.
											Posso usar a palavra ""encorajava""
ou ""estimulava"" ou ""forçava"",
											mas o importante é que, em comparação
com as condições de controlo,
											a desigualdade estava associada
a níveis mais altos de trocas.
											Isto é importante,
											porque sugere que a evolução
de uma parceria de trocas, na Natureza,
											pode ajudar os organismos a lidar
com a incerteza do acesso aos recursos.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Second, we found that,
exposed to inequality,
											the fungus would move resources
from the rich patch of the network,
											actively transport them
to the poor side of the network.
											Now, of course, we could see this
											because the patches
were fluorescing in different colors.
											So at first, this result
was incredibly puzzling.
											Was it to help
the poor side of the network?
											No. We found that the fungus gained more
by first moving the resources
											to where demand was higher.
											Simply by changing where
across the network the fungus was trading,
											it could manipulate
the value of those resources.
									","
											Em segundo lugar, descobrimos
que, quando exposto à desigualdade,
											o fungo deslocava os recursos
do talhão rico da rede
											e transportava-os
para o lado pobre da rede.
											Claro, conseguíamos observar isto
											porque os talhões tinham
cores fluorescentes diferentes.
											A princípio, este resultado
foi extremamente intrigante.
											Seria para ajudar o lado pobre da rede?
											Não. Descobrimos
que o fungo lucrava mais,
											movimentando os recursos
para onde a procura era mais elevada.
											Mudando-os para o local da rede
onde o fungo estava a fazer trocas,
											podia manipular
o valor desses recursos.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Now this stimulated us to really
dig deeper into how information is shared.
											It suggests a high level
of sophistication,
											or at least a medium level
of sophistication
											in an organism with no cognition.
											How is it that a fungus can sense
market conditions across its network
											and then make calculations
of where and when to trade?
											So we wanted to look about information
and how it's shared across this network,
											how the fungus integrates cues.
									","
											Isso obrigou-nos a aprofundar
											a forma como são partilhadas
as informações.
											Sugeria um elevado nível
de sofisticação
											ou, pelo menos,
um nível médio de sofisticação
											num organismo sem discernimento.
											Como é que um fungo pode pressentir
as condições do mercado, na sua rede,
											e depois fazer cálculos 
sobre onde e quando fazer trocas?
											Quisemos observar as informações
e como são transmitidas por esta rede,
											como o fungo integra as pistas.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											So to do that, what you need to do is
dive deep in and get a higher resolution
											into the network itself.
											We began to study complex flows
inside the hyphal network.
											So what you're looking at right now
is a living fungal network
											with the cellular contents
moving across it.
											This is happening in real time,
											so you can see the time stamp up there.
											So this is happening right now.
This video isn't sped up.
											This is what is happening
under our feet right now.
											And there's a couple of things
that I want you to notice.
											It speeds up, it slows down,
it switches directions.
									","
											Para isso, precisámos de aprofundar
e obter uma resolução mais elevada
											na própria rede.
											Começámos por estudar fluxos complexos
no interior da rede de hifas.
											Neste momento estão a ver
uma rede de fungos vivos
											com conteúdos celulares
em movimento através dela.
											Isto está a acontecer em tempo real,
											portanto, podem verificar
a hora ali em cima.
											Está a acontecer no momento,
o vídeo não está acelerado.
											Está a acontecer neste momento,
debaixo dos nossos pés.
											Quero chamar a atenção para umas coisas.
											Acelera, depois abranda,
muda de direção.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											So we're working now with biophysicists
											to try to dissect this complexity.
											How is the fungus using
these complex flow patterns
											to share and process information
											and make these trade decisions?
											Are fungi better at making
trade calculations than us?
									","
											Estamos a trabalhar agora com biofísicos
											para tentar dissecar esta complexidade.
											Como é que os fungos usam
estes complexos padrões de fluxo
											para partilhar e processar informações
											e tomar estas decisões de trocas?
											Serão os fungos melhores do que nós
a calcular transações comerciais?
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Now here's where we can potentially
borrow models from nature.
											We're increasingly reliant
on computer algorithms
											to make us profitable trades
in split-second time scales.
											But computer algorithms and fungi,
											they both operate in similar,
uncognitive ways.
											The fungi just happens to be
a living machine.
									","
											É aqui que talvez possamos
ir buscar modelos à Natureza.
											Cada vez estamos mais dependentes
de algoritmos de computadores
											para fazermos negócios lucrativos
em frações de segundos.
											Mas os algoritmos dos computadores
e os fungos
											funcionam de um modo
igualmente sem discernimento.
											Acontece que os fungos
são uma máquina viva.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											What would happen
if we compare and compete
											the trading strategies of these two?
											Who would win?
											The tiny capitalist that's been around
											since before and
the fall of the dinosaurs?
									","
											O que aconteceria se comparássemos
e puséssemos em competição
											as estratégias de trocas desses dois?
											Quem ganharia?
											O pequeno capitalista que anda por aí
											desde antes e depois
do desaparecimento dos dinossauros?
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											My money is on the fungus.
									","
											A minha aposta vai para o fungo.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											Thank you.
									","
											Obrigada.
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
											(Applause)
									","
											(Aplausos)
									",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
"
","
",Lessons from fungi on markets and economics,Toby Kiers,16:09,"biology,evolution,plants,trees,fungi,markets,economics,business,inequality,botany"
