en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											even though she has never
seen ""Game of Thrones,""
											primarily because we are not
the worst parents who ever lived.
											But she knows there's someone
called the Mother of Dragons,
											and she calls herself that
and she loves it.
											She's a huge comic book fan.
											Right now, her favorite
character is Groot.
											She loves Groot.
											She adores The Incredible Hulk.
											But my daughter really at heart,
											her thing is Star Wars.
											My kid is a Jedi.
											Although some days she's also a Sith,
											which is a choice that I can respect.
									","
											... embora nunca tenha visto
""A Guerra dos Tronos"",
											basicamente porque nós
não somos os piores pais que existem.
											Mas ela sabe que existe alguém
chamado ""A Mãe dos Dragões"",

											ela chama isso a si própria e adora.
											É uma grande fã de banda desenhada.
											Agora, o seu personagem
favorito é o Groot.
											Ela adora o Groot.
											Ela adora o Incrível Hulk.
											Mas a minha filha, 
do que gosta mesmo
											é de ""A Guerra das Estrelas"".
											Ela é uma Jedi.
											Embora às vezes
também seja uma Sith,
											que é uma escolha que eu posso respeitar.
									","
											bien qu'elle n'ait jamais vu
« Games of Thrones »,
											car nous ne sommes pas
les pires parents du monde.
											Elle sait qu'il y a quelqu'un
s'appelant la mère des dragons
											et elle s'appelle ainsi, elle adore.
											Elle adore les bandes-dessinées.
											Actuellement,
son personnage préféré est Groot.
											Elle adore Groot.
											Elle adore l'incroyable Hulk.
											Mais ce qui tient vraiment
à cœur à ma fille,
											c'est Star Wars.
											Mon enfant est un Jedi.
											Bien qu'elle soit aussi un Sith,
											et c'est un choix que je respecte.
									","
											obwohl sie ""Game of Thrones""
nie gesehen hat,
											weil wir nicht die schlechtesten Eltern 
in der Geschichte sind.
											Aber sie weiß, dass eine 
""Mutter der Drachen"" vorkommt
											und nennt sich selbst gerne so.
											Sie ist ein Riesen-Comics-Fan.
											Ihre Lieblingsfigur ist derzeit Groot.
											Sie liebt Groot.
											Sie bewundert den Unglaublichen Hulk.
											Aber am allerliebsten
											hat sie Star Wars.
											Mein Kind ist ein Jedi.
											An manchen Tagen auch ein Sith,
											was ich natürlich respektiere.
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Lachen)
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											But here's the question
that I have to ask.
											Why is it that when
my daughter dresses up,
											whether it's Groot or The Incredible Hulk,
											whether it's Obi-Wan Kenobi or Darth Maul,
											why is every character
she dresses up as a boy?
											And where are all the female superheroes?
											And that is not actually the question,
											because there's plenty
of female superheroes.
											My question really is,
where is all the female superhero stuff?
											Where are the costumes?
Where are the toys?
									","
											Mas aqui está a pergunta
que quero fazer.
											Porque é que, quando
a minha filha se mascara,
											seja de Groot ou de Incrível Hulk,
											seja de Obi-Wan Kenobi ou Darth Maul,
											porque é que todas as personagens
de que ela se mascara são masculinas?
											Onde estão todas as super-heroínas?
											E a pergunta não é bem essa,
											porque há muitas super-heroínas.
											A minha pergunta é: onde está 
a publicidade às super-heroínas?
											Onde estão os disfarces?
E os brinquedos?
									","
											Mais voici la question
que je me dois de poser :
											pourquoi, quand ma fille se déguise,
											que ce soit en Groot
ou en l'incroyable Hulk,
											Obi-Wan Kenobi ou Dark Maul,
											pourquoi est-ce que tous ces personnages
sont-ils des garçons ?
											Où sont les super-héroïnes ?
											Là n'est pas la question,
											puisqu'il y a plein de super-héroïnes.
											Ma question est :
où sont les trucs des super-héroïnes ?
											Où sont les déguisements ? Et les jouets ?
									","
											Aber eine Frage muss ich mir stellen:
											Warum verkleidet sich meine Tochter,
											egal ob es Groot, der Unglaubliche Hulk,
											Obi-Wan Kenobi oder Darth Maul ist,
											immer als eine männliche Figur?
											Wo sind all die weiblichen Superhelden?
											Das ist nicht die eigentliche Frage,
											denn es gibt genug Superheldinnen.
											Meine eigentliche Frage ist: Wo ist
das Zubehör der Heldinnen?
											Wo sind die Kostüme?
Wo ist das Spielzeug?
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											Because every day when my daughter
plays when she dresses up,
											she's learning stuff
											through a process that,
in my own line of work,
											as a professor of media studies,
											we refer to as public pedagogy.
											That is, it is how societies
are taught ideologies.
											It's how you learned what it meant
to be a man or a woman,
											what it meant to behave
yourself in public,
											what it meant to be a patriot
and have good manners.
											It's all the constituent social relations
that make us up as a people.
											It's, in short, how we learn
what we know about other people
											and about the world.
											But we live in a 100-percent
media-saturated society.
											What that means is that every single
aspect of your human existence
											outside of your basic bodily functions
											is in some way touched by media.
											From the car that you drive
to the food that you eat
											to the clothes that you wear
											to the way you construct
your relationships
											to the very language
you use to formulate thought —
											all of that is in some way mediated.
											So the answer in our society
											to how do we learn what we know
about other people and about the world
											is largely through media.
									","
											É que todos os dias quando a minha filha
brinca e se mascara,
											ela está a aprender coisas,
											através de um processo a que,
na minha profissão
											de professor de 
estudos de meios de comunicação,
											chamamos ""pedagogia pública"".
											Isto é, a forma como as ideologias
são ensinadas às sociedades.
											É como aprendemos o que é ser
homem ou ser mulher,
											o que é comportarmo-nos em público,
											o que é ser patriota 
e ter boas maneiras.
											São todas as relações sociais
que nos fazem nós.
											Resumindo, é como aprendemos
o que sabemos das outras pessoas
											e sobre o mundo.
											Nós vivemos numa sociedade
saturada pelos ""media"" a 100 %.
											Isto significa que todo e qualquer aspecto
da nossa existência humana
											exceptuando as funções básicas corporais
											é de alguma forma influenciado 
pelos ""media"".
											Desde o carro que conduzimos
à comida que comemos
											às roupas que vestimos
											até à forma como construímos
as nossas relações,
											até mesmo à linguagem que usamos
para formular os pensamentos
											— tudo isso é influenciado.
											Por isso, a resposta na nossa sociedade
											à pergunta como aprendemos
o que sabemos sobre os outros e o mundo
											é maioritariamente através dos ""media"".
									","
											Chaque jour où ma fille se déguise,
											elle apprend des choses qui,
											selon un processus qui,
dans mon propre travail,
											professeur d'étude des médias,
											nous appelons la pédagogie publique.
											Cela désigne la façon dont
les idéologies sont apprises aux sociétés.
											Vous avez appris ce que c'est
d'être un homme ou une femme,
											de bien se comporter en public,
											ce que c'est d'être patriote,
d'avoir de bonnes manières.
											Ce sont tous les relations sociales
qui font de nous une personne.
											En bref, c'est comment nous apprenons
ce que nous savons des autres
											et du monde.
											Mais notre société est complètement
saturée par les médias.
											Cela signifie que chaque aspect
de notre existence,
											en dehors de nos fonctions
corporelles basiques,
											est influencé par les médias.
											De votre voiture à votre alimentation
											en passant par vos vêtements,
											vos relations
											et le langage employé
pour exprimer vos pensées —
											tout cela est, d'une certaine façon,
influencé par les médias.
											Dans notre société,
											nous apprenons ce que nous savons
des autres et du monde
											en majorité à travers les médias.
									","
											Denn immer wenn meine Tochter
spielt und sich verkleidet,
											lernt sie durch einen Prozess,
											der in meinem Beruf als
Professor der Medienwissenschaft
											Gesellschafts-Pädagogik genannt wird.
											Er beschreibt, wie Gesellschaften 
Ideologien lernen.
											Wie Sie gelernt haben, was es heißt,
ein Mann oder eine Frau zu sein,
											sich in der Öffentlichkeit
gut zu benehmen,
											ein Patriot zu sein
und gute Manieren zu haben.
											Es sind die Grundbausteine 
sozialer Beziehungen, die uns definieren.
											Kurz gesagt, wie wir zu unserem Wissen
											über andere Menschen
und die Welt kommen.
											Unsere Gesellschaft wird jedoch
zu 100 Prozent von Medien bestimmt.
											Jeder einzelne Aspekt
unserer menschlichen Existenz,
											abgesehen von den
Grundfunktionen unseres Körpers,
											wird in irgendeiner Weise 
von Medien berührt.
											Das betrifft Ihr Auto,
was Sie essen,
											was Sie anziehen,
											wie Sie Ihre Beziehungen aufbauen,
											bis zur Sprache, mit der Sie
Gedanken formulieren.
											All das wird von Medien beeinflusst.
											Wie unsere Gesellschaft ihr Wissen
											über Menschen und die Welt erlangt,
											basiert zu einem Großteil auf Medien.
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											Well, there's a wrinkle in that,
											in that our society,
											media don't simply exist as information
distribution technologies and devices.
											They also exist as corporate entities.
											And when the distribution of information
is tied to financial gain,
											there's a problem.
											How big of a problem?
											Well think about this:
											in 1983, 90 percent of American media
were owned by 50 companies.
											In any market, 50 companies
doing something is a lot of companies.
											It's a lot of different worldviews.
											In 2015, that number has shrunk to six,
											six companies.
											They are NBCUniversal Comcast,
AOL Time Warner,
											the Walt Disney Company, News Corp,
Viacom and the CBS Corporation.
											These six companies produce
nine out of every 10 movies you watch,
											nine out of every 10 television shows,
nine out of every 10 songs,
											nine out of every 10 books.
											So my question to you is,
											if six companies control
90 percent of American media,
											how much influence do you think they have
over what you're allowed to see every day?
									","
											Há um pequeno problema nisso,
											é que, na nossa sociedade,
											os ""media"" não existem só como método 
de distribuição de informação.
											Também são empresas.
											E quando a distribuição de informação
está ligada a ganho financeiro,
											há um problema.
											Quão grande?
											Vamos lá pensar.
											Em 1983, 90% dos ""media"" americanos
pertenciam a 50 empresas.
											Em qualquer mercado, 50 empresas
a fazer o mesmo são muitas empresas.
											São muitas visões diferentes do mundo.
											Em 2015, esse número reduziu-se a seis,
											seis empresas.
											São a NBC UNiversal Comcast,
AOL Time Warner,
											a Walt Disney Company, News Corp,
Viacom e a CBS Corporation.
											Estas seis empresas
produzem nove de cada 10 filmes que vemos,
											nove de cada 10 séries televisivas,
nove de cada 10 canções,
											nove de cada 10 livros.
											Então, a minha pergunta é:
											Se seis empresas controlam 
90% dos ""media"" americanos,
											quanta influência terão
no que podemos ver cada dia?
									","
											Cela est problématique
											car, dans notre société,
											les médias ne sont pas simplement
											des technologies
de diffusion de l'information.
											Ce sont également des entreprises.
											Et quand la diffusion de l'information
est liée aux gains financiers,
											il y a un problème.
											Quelle est son ampleur ?
											Réfléchissez à ceci :
											en 1983, 90% des médias américains
appartenaient à 50 entreprises.
											Pour tout marché, 50 entreprises
représentent un nombre important.
											Ce sont beaucoup
de visions du monde.
											En 2015, ce nombre a chuté à 6.
											Six entreprises.
											Il y NBC-Universal-Comcast,
AOL-Time Warner,
											Walt Disney, News Corp,
Viacom et CBS Corporation.
											Ces six entreprises produisent
neuf films sur dix,
											neufs séries télévisées sur dix,
neuf chansons sur dix,
											neuf livres sur dix.
											Ma question est la suivante :
											si six entreprises contrôlent
90% des médias américains,
											à votre avis, quelle influence ont-elles
sur ce que vous voyez au quotidien ?
									","
											Der Haken dabei ist,
dass in unserer Gesellschaft
											Medien nicht nur dazu da sind,
um Informationen zu verbreiten.
											Sie sind auch Wirtschaftsunternehmen.
											Und wenn die Informationsverteilung
an finanzielle Gewinne geknüpft ist,
											ist das ein Problem.
											Wie groß ist dieses Problem?
											Bedenken Sie Folgendes:
											1983 waren 90 % der amerikanischen
Medien im Besitz von 50 Unternehmen.
											In jedem Markt sind 50 Unternehmen,
die dasselbe tun, sehr viele,
											viele unterschiedliche Weltbilder.
											2015 sind es nur noch sechs,
											sechs Unternehmen:
											NBC Universal Comcast,
AOL Time Warner,
											die Walt Disney Company, News Corp,
Viacom und die CBS Corporation.
											Diese sechs Unternehmen produzieren
neun von zehn Filmen, die Sie sehen,
											neun von zehn Fernsehsendungen,
neun von zehn Liedern,
											neun von zehn Büchern.
											Deshalb ist meine Frage an Sie:
											Wie viel Einfluss haben sechs Unternehmen,
											die 90 % der amerikanischen
Medien beherrschen,
											darauf, was Sie jeden Tag sehen dürfen?
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											Because in media studies,
											we spend a lot of time saying
that media can't tell us what to think,
											and they can't; they're terrible at that.
											But that's not their job.
											Media don't tell us what to think.
											Media tell us what to think about.
											They control the conversation,
											and in controlling the conversation,
											they don't have to get you
to think what they want you to think.
											They'll just get you thinking about
the things they want you to think about,
											and more importantly, not thinking about
things they don't want you to think about.
											They control the conversation.
									","
											Porque em estudos dos ""media"",
dizemos muitas vezes
											que os ""media"" não nos podem 
dizer o que pensar,
											e não podem, são péssimos nisso.
											Mas não é isso que têm de fazer.
											Os ""media"" não nos dizem o que pensar.
											Os ""media"" dizem-nos
em que pensar.
											Eles controlam a conversa,
											e controlando a conversa,
											eles não têm de nos fazer pensar
o que querem que pensemos.
											Eles fazem-nos pensar nas coisas
que querem que pensemos,
											e mais importante ainda, que não pensemos 
nas coisas que não querem que pensemos.
									","
											En étude des médias,
											nous disons que les médias ne peuvent pas
nous dire quoi penser,
											ils ne peuvent pas,
ils sont mauvais à cela.
											Ce n'est pas leur travail.
											Les médias ne nous disent pas quoi penser,
											ils nous disent à quoi penser.
											Ils contrôlent la conversation
											et, en contrôlant la conversation,
											ils n'ont pas besoin
que vous pensiez ce qu'ils veulent.
											Ils vous feront réfléchir aux choses
auxquelles ils veulent que vous pensiez
											et, plus important, ne pas penser
à ce qu'ils ne veulent pas.
											Ils contrôlent la conversation.
									","
											In den Medienwissenschaften
											sagen wir oft, dass Medien nicht 
bestimmen können, was wir denken.
											Das können sie auch nicht.
											Aber das ist nicht ihr Job.
											Medien bestimmen nicht, was wir denken.
											Medien bestimmen, worüber wir nachdenken.
											Sie steuern Unterhaltungen
											und indem sie das tun,
											müssen sie gar nicht bestimmen,
was Sie denken sollen.
											Sie bringen Sie einfach dazu,
über das nachzudenken, was sie wollen,
											und nicht darüber nachzudenken,
worüber Sie nicht nachdenken sollen.
											Sie steuern die Unterhaltungen.
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
											How does this work in practice?
											Let's just take one of those companies.
											We'll do an easy one.
											Let's talk about the Walt Disney
Company for a second.
											The reason why I always pick
the Walt Disney Company is this.
											Is there a single person in this room
who has never seen a Disney movie?
											Look around. Exactly.
											I picked Disney because they have
what we call 100 percent penetration
											in our society.
											Every single person
has been exposed to Disney,
											so it's an easy one for me to use.
											Since 1937, Disney has made most
of its money selling princesses to girls.
											It's made a huge chunk of its money.
											Unless, of course, the princess
your daughter is interested in,
											as my daughter is, is this one.
									","
											Eles controlam a conversa.
											Como é que funciona na prática?
											Vamos pegar numa destas empresas.
											Vamos pegar numa fácil.
											Vamos falar da Walt Disney.
											A razão por que escolho sempre
a Disney é esta.
											Há alguém aqui que 
nunca tenha visto um filme da Disney?
											Olhem à volta. Exacto.
											Escolhi a Disney porque têm
o que chamamos de penetração 100%
											na nossa sociedade.
											Todas as pessoas
foram expostas à Disney,
											por isso, para mim, é fácil de usar.
											Desde 1937, a Disney ganhou a maior parte
do seu lucro vendendo princesas a meninas.
											É uma grande parte do seu dinheiro.
											Excepto se a princesa de quem
a vossa filha gosta,
									","
											Comment cela fonctionne-t-il ?
											Prenons une des ces entreprises,
											une facile.
											Parlons de Walt Disney.
											Je choisis toujours Walt Disney
pour cette raison :
											y a-t-il quelqu'un dans cette pièce
n'ayant jamais vu un film Disney ?
											Regardez autour de vous. Exactement.
											J'ai choisi Disney
car ils ont une pénétration de 100%
											dans notre société.
											Tout le monde a été exposé à Disney,
											c'est donc facile pour moi.
											Depuis 1937, Disney a gagné de l'argent
en vendant des princesses aux filles.
											Ils ont gagné beaucoup d'argent ainsi.
											A moins que la princesse
qui intéresse votre fille
											ne soit celle-ci.
									","
											Wie sieht das in der Praxis aus?
											Ich zeige es Ihnen am Beispiel
eines dieser Unternehmen.
											Reden wir über die Walt Disney Company.
											Ich nehme das Disney-Beispiel
immer aus einem Grund.
											Gibt es hier jemanden, der noch nie
einen Disney-Film gesehen hat?
											Schauen Sie sich um. Genau.
											Ich habe Disney gewählt, weil sie
100 % unserer Gesellschaft erreichen.
											Jede einzelne Person 
wurde von Disney erreicht,
											deshalb ist es ein einfaches Beispiel.
											Seit 1937 macht Disney
sein meistes Geld damit,
											Mädchen Prinzessinen zu verkaufen.
											Damit hat es sehr viel Geld verdient.
											Außer, Ihre Tochter interessiert sich
											wie meine für so eine Prinzessin.
									",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
"
","
","
","
",Bring on the female superheroes!,Christopher Bell,15:48,"art,children,communication,identity,entertainment,film,inequality,marketing,parenting,media,society,TEDx,women,toy,movies"
