en,tr,es,pt,title,speaker,duration,tags
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Over the last half a century,
											pioneers of transplantation
have tried hard to make it happen,
											but with limited to no success.
											Why is that?
											Two fundamental hurdles stood in the way.
											First is a problem of rejection.
											When our immune system
sees a new organ as foreign,
											it will reject it.
											Second, and this one is specific
to the organs from the pig,
											every pig carries a virus
that is benign to the pig,
											but can be transmitted into humans.
											It is called the porcine
endogenous retrovirus (PERV),
											and this virus has the potential
to cause a viral epidemic similar to HIV.
											Without an effective way
to address these issues,
											the field of xenotransplantation
has been on hold for more than one decade.
											Little progress has been made, until now.
									","
											Son yarım yüzyıldır,
											organ nakli öncüleri
bunu yapmak için çok çalıştılar
											ama başarılı olamadılar.
											Peki neden?
											Önümüzde iki büyük engel vardı.
											İlk problem reddetme problemi.
											Eğer bağışıklık sistemimiz
yeni ve yabancı bir organ görürse
											onu hemen reddedecektir.
											İkinci sorunumuz,
domuz organlarına özel bir sorun,
											Her domuz kendisi için
iyi huylu olan birer virüs taşıyor
											ama bu virüs insana geçebilir.
											Buna domuz endojen retrovirüsü —
kısaca PERV denir.
											Bu, insanlarda HIV benzeri bir virüs
salgını potansiyeline sahip.
											Bu problemlere çözüm bulunamadığı için

											zenotransplantasyon alanı
on yıldan fazla beklemede kaldı.
											Bugüne kadar çok az ilerleme yapıldı.
									","
											En el último medio siglo,
											los pioneros en trasplantes hicieron
todo lo posible por lograrlo,

											pero con éxito limitado o nulo.
											¿Por qué?
											Dos obstáculos principales 
se presentaron en el camino.
											Primero surgió el problema del rechazo.
											Cuando nuestro sistema inmunitario
detecta que el nuevo órgano es extraño,
											lo rechaza.
											Segundo, y esto es específico
de los órganos porcinos,
											los cerdos son portadores de un virus
que es benigno para el animal
											pero puede ser transmitido a los humanos.
											Se denomina ""retrovirus 
endógeno porcino"", o PERV,
											y tiene el potencial de causar
una epidemia viral similar a la del VIH.
											Como no se podía resolver
el problema de manera eficiente,
											la investigación del xenotrasplante estuvo
estancada durante más de una década.
											Es poco el progreso logrado, hasta ahora.
									","
											Na última metade do século passado,
											pioneiros dos transplantes
tentaram fazer isso
											mas com êxito muito limitado
ou nenhum.
											Porquê?
											Havia dois obstáculos fundamentais.

											O primeiro era o problema da rejeição.
											Quando o nosso sistema imunitário
considera um órgão como um estranho,
											vai rejeitá-lo.
											Segundo, e este é específico
dos órgãos do porco,
											todos os porcos têm um vírus
que é benigno para os porcos,
											mas pode transmitir-se às pessoas.
											Chama-se retrovírus endógeno
porcino (PERV).
											Este vírus pode causar
uma epidemia viral semelhante ao VIH.
											Sem uma forma eficaz 
de resolver estes problemas,
											a área dos xenotransplantes
tem estado suspensa há mais de 10 anos.
											Pouco progresso houve, até hoje.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Let me share with you
how I got here today with Laika.
											My journey started
from Emei Mountain in China.
											That is the place well described
in a lot of legendary stories,
											like the ""Crouching Tiger, Hidden Dragon.""
											That is the place I call home.
											Growing up in the mountain,
											I started to have
a strong connection with nature.
											This is me when I was seven years old
											standing in front
of an ancient Buddhist temple
											with a monkey on my shoulder.
											I still vividly remember
how my friends and I
											would toss peanuts around
to distract the monkeys
											so that we could cross
to hike through the valley.
									","
											İzin verin buraya kadar
Laika'yla nasıl geldiğimi söyleyeğim.
											Maceram Çin'deki Emei dağında başladı.
											Bu yerin adı ""Kaplan ve Ejderha"" gibi
											birçok efsanevi hikayede geçiyor.
											Orası benim evim.
											Dağlarda büyüdüğüm için
											doğaya derinden bir bağlılığım var.
											Burada yedi yaşındayım.
											Bir Buda tapınağının önündeyim,
											omuzumda bir maymun var.
											Arkadaşlarımla birlikte
maymunların dikkatini dağıtmak için
											onlara fıstıklar fırlattığımızı
											ve sonra da vadide rahat dolaştığımızı
çok iyi hatırlıyorum.
									","
											Les contarés ahora cómo llegué
hoy hasta aquí con Laika.
											Mi viaje comenzó 
en el monte Emei, China.
											Este lugar está muy bien descrito
en varias historias legendarias,
											como ""El tigre y el dragón"".
											Este es mi lugar en el mundo.
											Al criarme en la montaña,
											mi conexión con la naturaleza
siempre fue muy fuerte.
											Esta soy yo a los siete años
											parada frente a un antiguo templo budista
											con un mono en el hombro.
											Aún recuerdo claramente
cuando con mis amigos
											esparcíamos maníes por todos 
lados para distraer a los monos
											y así poder cruzar y hacer 
caminatas por el valle.
									","
											Vou contar-vos como aqui cheguei
com a Laika.
											O meu percurso começou
na Montanha Emei, na China.
											É o local muito bem descrito
em muitas histórias lendárias,
											como ""O Tigre e o Dragão"".
											É o local a que chamo a minha terra.
											Ao crescer na montanha,
											comecei por ter uma forte
ligação com a natureza.
											Esta sou eu, aos sete anos
											em frente de um antigo templo budista
											com um macaco no ombro.
											Ainda me lembro vivamente
como os meus amigos e eu
											espalhávamos amendoins
para distrair os macacos
											para podermos passear
pelo vale.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											I love nature.
											When it was time
to choose a field of study,
											I chose to study biology
at Peking University in Beijing.
											However, the more I learned,
											the more questions I had.
											How could our genetic makeup
be so similar to animals
											and yet we look so different?
											How is our immune system capable
of fighting off so many pathogens
											but smart enough not to attack ourselves.
											Questions like this tormented me.
											I know it sounds nerdy,
but you know I'm a scientist.
									","
											Doğayı seviyorum.
											Bir uzmanlık alanı seçeceğim zaman
											Pekin'de Peking Üniversitesi'nde
Biyoloji bölümünü seçtim.
											Ama daha çok öğrendikçe
											daha çok soru sordum.
											Nasıl olur da genetik yapımız
hayvanlarınkine çok yakın olduğu halde
											onlardan çok daha farklıyız?
											Bağışıklık sistemimiz nasıl
birçok patojenle savaşmasına rağmen
											kendimize saldırmayacak kadar
akıllı olabiliyor?
											Bu sorular bana işkence veriyordu.
											Kulağa can sıkıcı gibi gelse de
sonuçta bir bilim insanıyım.
									","
											Amo la naturaleza.
											Cuando llegó el momento
de elegir una carrera,
											decidí estudiar biología
en la Universidad de Pekín, en Beijing.
											Pero cuanto más aprendía,
											más cosas me cuestionaba.
											¿Cómo era posible que nuestra estructura
genética sea tan parecida a los animales
											y nuestra apariencia sea tan diferente?
											¿Cómo hace nuestro sistema inmunitario
para defenderse de tantos patógenos
											y a la vez tener la habilidad de no
atacarnos a nosotros mismos?
											Este tipo de preguntas me atormentaban.
											Sé que es un poco 'nerd',
pero recuerden que soy científica.
									","
											Eu adoro a natureza.
											Quando chegou a altura
de escolher uma área de estudo,
											optei pela biologia
na Universidade Peking em Beijing.
											Mas, quanto mais aprendia,
											mais dúvidas tinha.
											Como é que a nossa constituição
genética era tão semelhante à dos animais
											e, no entanto, éramos tão diferentes?
											Como é que o nosso sistema imunitário
combatia tantos agentes patogénicos
											e era suficientemente inteligente
para não nos atacar a nós mesmos?
											Perguntas como esta
atormentavam-me.
											Eu sabia que parece estranho,
mas eu sou cientista.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											After college, I decided
I didn't want to just ask the questions,
											I wanted to answer them, so I did.
											In 2008, I was lucky enough to be accepted
											into the PhD program at Harvard University
											and worked with Dr. George Church.
											While working in Church's lab,
											I started to learn and experiment
with the genetic makeup of mammals.
											Among all the experiments,
											one particular one
took me closer to Laika.
											In 2013, my colleagues and I
made changes in a human cell
											using a tool you may have heard about
											called CRISPR.
											We were one of the first two groups
											to report the successful use
of such a tool in changing our DNA.
											It was an exciting moment
in scientific discovery.
											The gene-editing tool CRISPR
has two components.
											It has a scissor called the enzyme CRISPR
											and what is called a guide RNA.
											Think about it as genetic scissors
with a microscope.
											The microscope is a guide RNA,
											which brings the scissors
to the place we want to cut
											and says, ""Here it is,""
											and the enzyme CRISPR just cuts
and repairs the DNA in the way we want.
									","
											Üniversiteden sonra, sadece
soru sormamaya karar verdim,
											onlara cevap bulmalıydım, buldum da.
											2008 yılında, Harvard Üniversitesi'ne
											doktora için kabul edilme şansına eriştim
											ve Dr. George Church'le birlikte çalıştım.
											Onun laboratuvarında çalışırken
											memeli hayvanların genetik yapısını
öğrendim ve test ettim.
											Tüm deneyler arasında,
											bir tanesi beni Laika'ya götürdü.
											2013 yılında, meslektaşlarımla birlikte
											CRISPR teknolojisini kullanarak
											insan hücrelerinde bazı değişimler yaptık.
											DNA değişimi konusunda böyle bir aracın
başarıyla kullanımını gerçekleştiren
											ilk iki gruptan biriydik.
											Bilim keşfi için heyecanlı anlardı.
											Gen düzenleme aracı olan
CRISPR'ın iki kompononenti var.
											Enzim CRISPR isimli bir makas
											ve RNA rehberi dediğimiz bir şey.
											Bunu mikroskoplu
genetik bir makas gibi düşünün.
											RNA mikroskoplu rehber
											makası kesmek istediğimiz yere getiriyor
											ve ""şurayı kes"" diyor,
											Enzim CRISPR ise DNA'yı
bizim istediğimiz gibi kesip tamir ediyor.
									","
											Cuando terminé la universidad, no quise
limitarme a tan solo hacer preguntas.
											Quería responderlas, y así lo hice.
											En 2008, tuve la suerte de ser aceptada
											en un programa de doctorado
en la Universidad de Harvard
											y allí trabajé con el Dr. George Church.
											En el laboratorio del Dr. Church,
empecé a estudiar y experimentar
											con la estructura genética
de los mamíferos.
											De esos experimentos,
											hubo uno en particular 
que me acercó a Laika.
											En 2013, con mi equipo de trabajo
hicimos alteraciones en una célula humana
											con una herramienta que quizá conozcan
											llamada ""CRISPR"".
											Fuimos uno de los dos primeros grupos
											en usar con éxito esa herramienta
para cambiar nuestro ADN.
											Fue un momento inolvidable
en el descubrimiento científico.
											La herramienta CRISPR para editar
genes se compone de dos elementos.
											Por un lado, unas tijeras 
llamadas ""enzima CRISPR""
											y por el otro, lo que se llama
un ""ARN guía"".
											Imagínenlo como tijeras 
genéticas con un microscopio.
											El microscopio es un ARN guía
											que coloca las tijeras
en el sitio que deseamos cortar
											y dice, ""Aquí está"",
											y la enzima CRISPR corta
y repara el ADN como queremos.
									","
											Depois da faculdade, decidi
que não queria só fazer perguntas.
											Queria responder-lhes
e foi o que fiz.
											Em 2008, tive a sorte de ser aceite
											no programa de doutoramento
na Universidade de Harvard
											e de trabalhar com o Dr. George Church.
											Enquanto trabalhei
no laboratório de Church,
											comecei a aprender e a fazer experiências
com a constituição genética de mamíferos.
											Entre todas essas experiências,
											uma, em particular,
aproximou-me da Laika.
											Em 2013, os meus colegas e eu
alterámos uma célula humana,
											usando um instrumento 
de que talvez tenham ouvido falar,
											chamado CRISPR.
											Fomos um dos dois primeiros grupos
											a relatar o uso, com êxito,
desse instrumento,
											na alteração do nosso ADN.
											Foi um momento de entusiasmo
na descoberta científica.
											O CRISPR de alteração do ADN
tem dois componentes.
											Tem uma tesoura, que se chama
a enzima CRISPR
											e aquilo a que chamamos um guia de ARN.
											Pensem nele como uma tesoura genética
com um microscópio.
											O microscópio é um guia do ARN
											que leva a tesoura ao sítio
que queremos cortar e diz:
											""É aqui"".
											A enzima CRISPR corta e repara
o ADN da forma que queremos.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Shortly after we reported our study,
											physicians at Mass General Hospital
were intrigued by the medical applications
											of our research.
											They reached out to us,
											and together, we began to see
the potential to use CRISPR
											to solve the organ shortage crisis.
											How do we do it?
											It is simple, yet very complex.
											We started by making changes
in a pig's cell to make it virus-free
											and human-immune-compatible.
											The nucleus of that cell
is then implanted into a pig egg
											and allowed to divide into an embryo.
											The resulting embryo is then placed
into the uterus of a surrogate mother
											and allowed to divide into a pig.
											Basically, it's a process of cloning.
											The piglet then carries organs
whose genetic makeup
											hopefully wouldn't be rejected
by the human immune system.
											In 2015, our team decided to tackle
the viral transmission problem first.
											We wanted to take out
all 62 copies of the PERV virus
											from the pig genome,
											but at the time,
it was nearly mission impossible.
											Even with CRISPR,
											we could only do one or two
modifications within a cell.
											The record for number of modifications
we can do in a particular cell was five.
											We had to increase the throughput
by more than tenfold to achieve that.
											With very careful design
and hundreds of trials,
											we successfully took out all the virus,
											broke the record.
											More importantly, our studies showed
											that we could eliminate
the possibility of this dangerous virus
											being transmitted into humans.
									","
											Araştırmamızı yayınlandıktan sonra
											Mass General Hastanesi doktorları
											araştırmamızın tıbbi kullanımından
oldukça etkilendi.
											Bizimle iletişime geçtiler
											ve onlarla birlikte CRISPR uygulayarak
											organ yetmezliği problemini
çözmek için çalışmaya başladık.
											Bunu nasıl yapıyoruz?
											Çok kolay, aynı zamanda çok zor.
											İlk önce domuz hücrelerini
virüslerden temizledik
											ve bağışıklık sistemimize uyumlu yaptık.
											O hücrenin çekirdeği yeniden
domuz yumurtasına nakledildi
											ve embriyoya dönüşmesi sağlandı.
											Ortaya çıkan embriyo sonra
taşıyıcı annenin rahmine yerleştirildi
											ve bir domuza dönüşmesi sağlandı.
											Aslında bu bir klonlama işlemi.
											Yavru domuz yeni organlar taşıyacak,
											çok büyük ihtimalle bağışıklık sistemimiz
onları reddetmeyecek.
											2015 yılında, ekibimiz ilk önce
viral bulaşmayı çözmeye karar verdi.
											Biz PERV virüsünün tüm 62 kopyasını
											domuz genomundan almak istedik.
											Ama bu, neredeyse imkansızdı.
											Hatta CRISPR'le bile,
											hücre içerisinde sadece
bir veya iki düzenleme yapabildik.
											Bir hücre içerisinde en fazla
beş değişim uygulayabiliyoruz.
											İstediğimize ulaşmak için
verileri neredeyse on kat arttırdık.
											Çok dikkatli bir tasarım
ve yüzlerce deneyden sonra,
											virüsleri almayı başardık
											ve rekoru kırdık.
											En önemlisi, araştırmalarımız gösterdi ki
											biz bu tehlikeli virüsün
insanlara bulaşma ihtimalini
											ortadan kaldırabiiriz.
									","
											A poco de dar a conocer este estudio,
											los médicos del Mass General Hospital
quisieron conocer las aplicaciones médicas
											de nuestra investigación.
											Nos contactaron
											y juntos empezamos
a ver el potencial de CRISPR
											para resolver la crisis
de la escasez de órganos.
											¿Cómo lo hicimos?
											Es sencillo, pero a la vez complejo.
											Hicimos cambios en una célula 
de cerdo para que esté libre de virus
											y sea compatible con el sistema 
inmunológico humano.
											El núcleo de esa célula se implanta
luego en el óvulo de una cerda
											que luego se divide 
para formar el embrión.
											Ese embrión se coloca en el útero
de una madre sustituta
											y se divide para formar un cerdo.
											Básicamente, es un proceso de clonación.
											Los órganos del cerdo recién 
nacido tienen una carga genética
											que no sería rechazada por el sistema
inmunitario del ser humano.
											En 2015, nuestro equipo decidió resolver
antes el problema de la transmisión viral.
											Nuestra idea era extraer 
las 62 copias del virus PERV
											del genoma del cerdo,
											pero en esa época era 
casi una misión imposible.
											Aun usando el CRISPR,
											podíamos hacer tan solo una o dos
modificaciones dentro de la célula.
											El máximo de modificaciones 
que hicimos en una célula fue cinco.
											Para lograrlo, era necesario 
multiplicar esa cantidad por diez.
											Usando un diseño muy controlado
y cientos de ensayos,
											logramos extraer todos los virus,
											y superamos el máximo.
											Fundamentalmente, nuestros 
estudios demostraron
											que podíamos desactivar la posibilidad
de que este peligroso virus
											se transmita a los humanos.
									","
											Pouco depois de divulgarmos
o nosso estudo,
											os médicos do Hospital Mass General
ficaram intrigados
											com as aplicações médicas
da nossa investigação.
											Entraram em contacto connosco
											e, em conjunto, começámos a ver
o possível uso do CRISPR
											para solucionar a crise
da escassez de órgãos.
											Como é que fizemos?
											É simples, mas muito complexo.
											Começámos por fazer alterações
em células de porcos
											para as isentar do vírus
											e ficarem compatíveis
com a imunidade dos seres humanos.
											Depois, implantámos o núcleo
dessas células num ovo de porco
											e deixámo-lo dividir-se num embrião.
											Depois, colocámos o embrião resultante
no útero de uma mãe de substituição
											e deixámos que evoluísse
até ser um porco.
											Basicamente, é um procedimento
de clonagem.
											Prevemos que o porquinho tenha órgãos
cuja constituição genética
											não será rejeitada
pelo sistema imunitário humano.
											Em 2015, a nossa equipa decidiu
											tratar primeiro do problema
da transmissão viral.
											Queríamos retirar todas
as 62 cópias do vírus PERV
											do genoma do porco
											mas, naquela altura,
era uma missão quase impossível.
											Mesmo com o CRISPR,
											só conseguíamos fazer uma ou duas
modificações numa célula.
											O recorde para o número de modificações
que podemos fazer numa célula era cinco.
											Tínhamos que aumentar o resultado
em mais de 10 vezes, para lá chegar.
											Com uma conceção muito cuidadosa
e centenas de testes,
											conseguimos eliminar todo o vírus,
											e quebrar o recorde.
											Mais importante ainda,
os nossos estudos mostraram
											que podíamos eliminar
a possibilidade de aquele vírus perigoso
											se transmitir aos seres humanos.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Last year, with a modified cell
and cloning technology,
											our startup, eGenesis, produced Laika,
											the first pig of its kind
born without PERV.
									","
											Geçen sene, değiştirilmiş bir hücre
ve klonlama teknolojisiyle
											eGenesis ticari planımızı tanıttık,
											PERV virüsü olmadan doğan
ilk domuz Laika aramıza böyle katıldı.
									","
											El año pasado, con una célula modificada
y con tecnología de clonación,
											nuestra 'startup', llamada eGenesis, 
produjo a Laika,
											la primera cerda en su tipo
nacida libre de PERV.
									","
											No ano passado, com uma célula
modificada e a tecnologia de clonagem,
											a nossa ""start-up"", eGenesis,
produziu a Laika,
											o primeiro porquinho do seu tipo,
nascido sem PERV.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Aplausos)
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
