en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											So this leads to the robot
that I showed you earlier.
											The really interesting thing
that this robot can help us figure out
											is how insects move at this scale.
											We have a really good model
for how everything
											from a cockroach up to an elephant moves.
											We all move in this 
kind of bouncy way when we run.
											But when I'm really small, 
the forces between my feet and the ground
											are going to affect my locomotion
a lot more than my mass,
											which is what causes that bouncy motion.
											So this guy doesn't work quite yet,
											but we do have slightly larger versions
that do run around.
											So this is about a centimeter cubed,
a centimeter on a side, so very tiny,
											and we've gotten this to run
about 10 body lengths per second,
											so 10 centimeters per second.
											It's pretty quick for a little, small guy,
											and that's really only limited 
by our test setup.
											But this gives you some idea
of how it works right now.
											We can also make 3D-printed versions 
of this that can climb over obstacles,
											a lot like the cockroach
that you saw earlier.
									","
											Así que todo esto nos lleva
al robot que les mostré antes.
											Lo realmente interesante es que
este robot puede ayudarnos a averiguar
											cómo se mueven
los insectos a esta escala.
											Tenemos un modelo muy bueno
de cómo todos se mueven,
											desde una cucaracha
hasta un elefante.
											Todos nos movemos dando estos saltos
cuando corremos.
											Pero cuando uno es realmente pequeño, las
fuerzas que hay entre los pies y el suelo
											afectarán la locomoción
mucho más que la masa,
											y eso es lo que lleva
a estos saltos durante el movimiento.
											Este robot no funciona todavía,
											pero sí que tenemos versiones ligeramente
más grandes que funcionan.
											Este tiene cerca de un centímetro cúbico,
un centímetro de lado, muy pequeño,
											y hemos logrado que recorra
10 veces su tamaño por segundo,
											eso, 10 centímetros por segundo.
											Es bastante rápido para
un pequeñín como este,
											y solo lo limita
nuestro sistema de prueba.
											Pero pueden hacerse una idea
de cómo funciona en este momento.
											También podemos imprimir versiones
en 3D que pueden escalar obstáculos,
											modelos bastante parecidos
a la cucaracha que vieron antes.
									","
											Isto leva-nos ao robô
que vos mostrei antes.
											A coisa mais interessante que este
robô nos ajuda a perceber
											é como os insetos se movem, a esta escala.
											Temos um modelo realmente bom
de como tudo se move,
											desde uma barata até a um elefante.
											Todos nos movemos de um modo
saltitante quando corremos.
											Quando se é muito pequeno,
as forças entre os pés e o chão
											afetam muito mais a locomoção
do que a massa,
											que é o que causa aquele
movimento saltitante.
											Este tipo ainda não funciona,
											mas temos versões ligeiramente
maiores que conseguem correr.
											Isto tem cerca de um centímetro cúbico,
um centímetro de lado, muito pequeno.
											Pusemo-lo a correr 10 comprimentos do seu
corpo por segundo, ou 10 cm por segundo.
											Bastante rápido, 
para um tipo tão pequeno,
											e só está limitado pelo nossos testes.
											Isto dá-nos uma ideia de como
as coisas funcionam neste momento.
											Também podemos fazer versões impressas
em 3D que conseguem trepar obstáculos,
											como a barata, que viram antes.
									","
											Ve bu da daha önce gösterdiğim
robota yönlendiriyor.
											Çok ilginçtir ki, bu robot bu ölçekte
böceklerin nasıl hareket ettiğini
											anlamamızda yardımcı oluyor.
											Elimizde kara böcekten
file kadar her şeyin nasıl
											hareket ettiğine dair
çok iyi modeller var.
											Hepimiz koşarken bunun gibi
zıplar bir hareket yapıyoruz.
											Fakat ben çok küçüksem,
ayaklarım ve yer arasındaki kuvvet
											hareketimi kütlemden
daha çok etkileyecektir
											ki zıplar harekete neden olan budur.
											Bu eleman pek çalışmıyor
											fakat elimizde etrafta koşturan
oldukça büyük çeşitleri var
											Bu yaklaşık bir santimetre küp,
bir kenarı bir santim, yani çok küçük
											ve bunun saniyede 10 vücut
uzunluğu kadar koşmasını sağladık,
											yani saniyede 10 santim.
											Ufak tefek bir eleman için oldukça hızlı
											ve bu test için sınırlandırılmış halidir.
											Fakat bu size nasıl
çalıştığıyla ilgili bir fikir verir.
											Ayrıca bunun engelleri tırmanabilen
3D-baskılı sürümünü de yapabiliyoruz,
											daha önce gördüğünüz kara böceğe benziyor.
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											But ultimately we want to add
everything onboard the robot.
											We want sensing, power, control,
actuation all together,
											and not everything
needs to be bio-inspired.
											So this robot's about
the size of a Tic Tac.
											And in this case, instead of magnets
or muscles to move this around,
											we use rockets.
											So this is a micro-fabricated
energetic material,
											and we can create tiny pixels of this,
											and we can put one of these pixels
on the belly of this robot,
											and this robot, then, is going to jump
when it senses an increase in light.
									","
											Pero en última instancia, queremos
añadir todo esto al robot.
											Queremos que los detectores, la energía,
los controles, actúen todos juntos,
											y no todo tiene que ser
de inspiración biológica.
											Este es un robot del
tamaño de un Tic Tac.
											Y en este caso, en lugar de imanes
o músculos para moverse,
											usamos cohetes.
											Así que este es un material
energético microfabricado,
											y podemos crear diminutos píxeles de esto,
											y podemos poner uno de estos píxeles
en el vientre de este robot,
											para que este robot luego salte
al detectar un aumento de luz.
									","
											Em última análise, queremos
acrescentar tudo a este robô.
											Queremos sensores, potência,
controlo, tudo acionado em conjunto.
											Nem tudo tem que ser
inspirado na biologia.
											Este robô tem cerca
do tamanho de um Tic Tac.
											Neste caso, em vez de ímanes
ou músculos para se mover,
											usamos foguetes.
											Isto é um material energético
micro fabricado.
											Podemos criar pequenos
pontos deste material,
											e podemos pôr um desses pontos
na barriga deste robô.
											Assim, este robô vai saltar quando
sentir um aumento de luz.
									","
											Ama nihayetinde bu robota
her şeyi eklemek istiyoruz.
											Hissetme, güç, kontrol, tahriği
hep birlikte istiyoruz
											ve her şeyin biyo-ilham olması gerekmiyor.
											Yani bu robot bir Tic Tac boyutunda.
											Ve bu durumda, bunu hareket ettirecek
mıknatıs veya kaslar yerine
											roketler kullanıyoruz.
											Yani bu mikro-üretilmiş enerjik bir madde
											ve bunun minik piksellerini yaratabiliyoruz
											ve bu piksellerden birini
bu robotun karnına koyabiliyoruz
											ve bu robot, daha sonra, ışıkta
bir artma hissettiğinde zıplayacak.
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											So the next video is one of my favorites.
											So you have this 300-milligram robot
											jumping about eight
centimeters in the air.
											It's only four by four
by seven millimeters in size.
											And you'll see a big flash
at the beginning
											when the energetic is set off,
											and the robot tumbling through the air.
											So there was that big flash,
											and you can see the robot
jumping up through the air.
											So there's no tethers on this,
no wires connecting to this.
											Everything is onboard,
and it jumped in response
											to the student just flicking on
a desk lamp next to it.
									","
											El siguiente vídeo
es uno de mis favoritos.
											Tenemos a este robot de 300 miligramos
											que salta unos 8 centímetros en el aire.
											Tiene solo 4x4x7 milímetros.
											Y verán un gran destello al inicio
											cuando se dispara el material enérgico,
											y el robot da vueltas por el aire.
											Aquí hubo un gran destello,
											y pueden ver al robot
saltar por los aires.
											Así que no hay fijaciones,
no hay cables conectados.
											Todo está a bordo del robot,
y saltó en respuesta
											a que un estudiante simplemente
encendió una lámpara de escritorio.
									","
											O próximo vídeo é um dos meus favoritos.
											Temos aqui um robô de 300 miligramas
											a saltar oito centímetros no ar.
											Só tem quatro por quatro por sete
milímetros de tamanho.
											Verão um grande clarão no início,
											quando a energia for libertada,
											e o robô aos tombos pelo ar.
											Aí está o grande clarão,
											e podemos ver o robô
a subir através do ar.
											Não há aqui amarras nem fios de ligação.
											Está tudo integrado e saltou em resposta
											ao facto de o estudante ter apenas
ligado o candeeiro ao seu lado.
									","
											Sıradaki video en sevdiklerimden.
											Elimizde havada sekiz santim zıplayabilen
											300 miligram ağırlığında bir robot var.
											4x4x7 milimetre boyutunda.
											Başlangıçta enerji ateşlendiğinde
											büyük bir parlama göreceksiniz.
											ve robot havada takla atmaya başlayacak.
											İşte büyük parlama
											ve robotun havada
zıpladığını görebilirsiniz.
											Üzerinde ip, kablo bağlantısı yok.
											Her şey üzerinde ve
sadece öğrencilerin
											masadaki lambayı açmalarına
tepki olarak zıplıyor.
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											So I think you can imagine
all the cool things that we could do
											with robots that can run and crawl
and jump and roll at this size scale.
											Imagine the rubble that you get after 
a natural disaster like an earthquake.
											Imagine these small robots
running through that rubble
											to look for survivors.
											Or imagine a lot of small robots
running around a bridge
											in order to inspect it
and make sure it's safe
											so you don't get collapses like this,
											which happened outside of 
Minneapolis in 2007.
											Or just imagine what you could do
											if you had robots that could
swim through your blood.
											Right? ""Fantastic Voyage,"" Isaac Asimov.
											Or they could operate without having
to cut you open in the first place.
											Or we could radically change
the way we build things
											if we have our tiny robots
work the same way that termites do,
											and they build these incredible
eight-meter-high mounds,
											effectively well ventilated
apartment buildings for other termites
											in Africa and Australia.
									","
											Así que creo que pueden imaginar todas
las cosas interesantes que podríamos hacer
											con robots que pueden correr, gatear
saltar y rodar a esta escala.
											Imaginen los escombros que quedan después
de un desastre natural como un terremoto.
											Imaginen a estos pequeños robots
corriendo a través de esos escombros
											para buscar supervivientes.
											O imaginen un montón de pequeños robots
corriendo por un puente
											para poder inspeccionarlo
y asegurarse de que es seguro
											para evitar derrumbes como este,
											que ocurrió a las afueras
de Mineápolis en 2007.
											O imaginen lo que se puede hacer
											con robots que podrían nadar
por el torrente sanguíneo.
											¿No? ""El viaje fantástico""
de Isaac Asimov.
											O que podrían operar sin tener
que abrir, para empezar.
											O podríamos cambiar radicalmente
la forma de construir cosas
											si tuviéramos nuestros
pequeños robots trabajando
											de la misma manera que trabajan las termitas,
											que construyen estos increíbles montículos
de 8 metros de altura,
											edificios de apartamentos eficientes
y bien ventilados para otras termitas
											en África y en Australia.
									","
											Poderão imaginar todas as coisas
fixes que podemos fazer
											com robôs que conseguem correr,
rastejar, pular e rolar, a esta escala.
											Imaginem os destroços resultantes de um
desastre natural como um terramoto.
											Imaginem estes robôs a correr
através desses destroços,
											à procura de sobreviventes.
											Ou imaginem uma série de pequenos
robôs a correr por uma ponte,
											para poderem inspecioná-la
e garantir que é segura,
											para evitar colapsos como este,
											que sucedeu nos arredores
de Mineápolis em 2007.
											Imaginem o que poderíamos fazer
											se tivéssemos robôs que nadassem
através do nosso sangue.
											Certo? ""Viagem Fantástica"",
de Isaac Asimov.
											Se conseguissem operar sem terem
que nos cortar e abrir, em primeiro lugar.
											Se pudéssemos mudar radicalmente
o modo de construir as coisas,
											se tivéssemos os nossos pequenos robôs
a trabalhar como as térmitas,
											construindo incríveis montes
de oito metros de altura,
											prédios de apartamentos muito bem
ventilados, para outras térmitas,
											em África e na Austrália.
									","
											Dolayısıyla bu ölçekte koşan,
emekleyen ve zıplayan
											ve yuvarlanan robotlarla yapabileceğimiz
harika şeyleri hayal edebiliyorsunuzdur.
											Bir deprem gibi bir doğal afet
sonrası oluşan enkazı düşünün.
											Bu küçük robotların
enkazda hayatta kalanları
											aradığını hayal edin.
											Veya 2007 yılında Minneapolis
dışında meydana gelen
											bu gibi çökmelerin olmaması için
											birçok küçük robotun
											köprülerin güvenli olup olmadığını
kontrol için muayene ettiğini düşünün.
											Veya kanınızda yüzebilen
											robotlar olsa neler
yapabileceğinizi hayal edin.
											Değil mi? ""Esrarengiz Yolculuk,"" Isaac Asimov.
											Veya sizi açmak zorunda kalmadan
ameliyat edebilirler.
											Veya küçük robotlarımızı
termitlerin çalıştığı şekilde
											çalıştırabilirsek bir şeyleri inşa etme
yöntemimizi kökten değiştirebiliriz
											ve sekiz metre yüksekliğinde,
											Afrika ve Avustralya'da diğer
termitler için etkili havalandırılmış
											apartman binaları inşa ederler.
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											So I think I've given you
some of the possibilities
											of what we can do with these small robots.
											And we've made some advances so far,
but there's still a long way to go,
											and hopefully some of you
can contribute to that destination.
									","
											Así que creo que les he ofrecido
algunas de las posibilidades
											de lo que podemos hacer con
estos pequeños robots.
											Y hemos hecho algunos
avances hasta el momento,
											pero todavía hay un largo
camino por recorrer,
											y es de esperar que alguno de Uds.
pueda contribuir a ese destino.
									","
											Penso ter-vos dado
algumas das possibilidades
											do que podemos fazer
com estes pequenos robôs.
											Já fizemos alguns avanços, até agora, 
mas há ainda um longo caminho a percorrer.
											Espero que alguns de vós possam
contribuir para esse objetivo.
									","
											Size bu küçük robotlar ile
neler yapabileceğimizle ilgili
											bazı olasılıkları verdiğimi düşünüyorum.
											Bazı ilerlemeler kaydettik
fakat kat edilecek çok yol var
											ve umarım bazılarınız bu
yolda bize katkıda bulabilir.
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											Thanks very much.
									","
											Muchas gracias.
									","
											Muito obrigado.
									","
											Çok teşekkürler.
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
"
","
","
","
",Why I make robots the size of a grain of rice,Sarah Bergbreiter,6:06,"TEDYouth,engineering,robots,technology"
