pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Este é um indivíduo chamado Juanderson.
											Aos 14 anos, tal como muitos
adolescentes de 14 anos
											no sistema educativo brasileiro,
ele abandonou a escola.
											Era aborrecido.
											Em vez disso, o Juanderson envolveu-se
											naquilo que providenciava uma espécie
de oportunidade e esperança
											no local onde morava,
que era o tráfico de droga.
											Aos 16 anos, com rápidas promoções,
											ele estava a controlar
o tráfico de droga em 10 favelas.
											Estava a fazer mais 
de 200 000 dólares por semana.
											Dava emprego a 200 pessoas.
											Aos 25 anos, iria estar morto.
											Felizmente, conheceu este indivíduo,
Rodrigo Baggio,
											o proprietário do primeiro portátil
que apareceu no Brasil.
											Em 1994, o Rodrigo começou
uma coisa chamada CDI.
											Pegava em computadores
doados por empresas,
											colocava-os em centros comunitários
nas favelas
											e criava espaços como este.
											O que mudou o Juanderson
											foi a tecnologia aplicada à aprendizagem
											que tornou a aprendizagem
engraçada e acessível.
									","
											This is a guy called Juanderson.
											At the age of 14,
											in common with many 14-year-olds in the Brazilian education system,
											he dropped out of school.
											It was boring.
											And Juanderson, instead, went into
											what provided kind of opportunity and hope
											in the place that he lived, which was the drugs trade.
											And by the age of 16, with rapid promotion,
											he was running the drugs trade in 10 favelas.
											He was turning over 200,000 dollars a week.
											He employed 200 people.
											He was going to be dead by the age of 25.
											And luckily, he met this guy,
											who is Rodrigo Baggio,
											the owner of the first laptop to ever appear in Brazil.
											1994, Rodrigo started something
											called CDI,
											which took computers
											donated by corporations,
											put them into community centers in favelas
											and created places like this.
											What turned Juanderson around
											was technology for learning
											that made learning fun and accessible.
									","
											Este es un tipo llamado Juanderson.
											A los 14 años
											como muchos jóvenes de 14 años del sistema educativo brasileño
											él abandonó la escuela.
											Era aburrida.
											Y Juanderson, en cambio, fue hacia
											lo que le brindaba oportunidad y esperanza
											en el lugar que le tocó vivir, que era el tráfico de drogas.
											Y para los 16 años, en un ascenso rápido,
											administraba el tráfico de drogas en 10 favelas.
											Movía 200.000 dólares por semana.
											Empleaba a 200 personas.
											Para los 25 años iba a estar muerto.
											Por suerte conoció a este tipo
											que es Rodrigo Baggio,
											el dueño de la primera laptop que apareció en Brasil.
											En 1994 Rodrigo comenzó algo
											llamado CDI
											que tomaba computadoras
											donadas por las empresas
											las ponía en centros comunitarios de las favelas
											y creaba lugares como este.
											Lo que cambió a Juanderson
											fue la tecnología para el aprendizaje
											que hacía del aprendizaje algo divertido y accesible.
									","
											Bu kişinin adı Juanderson.
											14 yaşında,
											Brezilya eğitim sistemindeki birçok 14 yaşındakiler gibi,
											okulunu yarıda bırakmış.
											Sıkıcı bulduğundan.
											Ve Juanderson okula gitmek yerine,
											yaşadığı bölgede, bir çeşit fırsat ve umut yaratan
											uyuşturucu ticaretine girmiş.
											Ve 16 yaşına geldiğinde, hızlı bir ilerleme sağlayarak,
											çevredeki 10 mahallenin uyuşturucu ticaretini üstlendi.
											Haftada 200.000 dolarlık iş yapıyordu.
											200 çalışanı vardı.
											25 yaşına geldiğinde ölecekti.
											Şanslıydı ki bu adamla tanıştı.
											Adı Rodrigo Baggio,
											Brezilyada dizüstü bilgisayar sahibi olan ilk kişi.
											Rodrigo, 1994 yılında,
											CDI adında bir girişime öncülük etti.
											Amacı, firmalar tarafından
											hibe edilen bilgisayarları alıp
											gecekondu mahallelerindeki halk evlerine koyarak,
											buradaki gibi mekanlar yaratmaktı.
											Juanderson'un yaptığı şey
											teknoloji sayesinde
											öğrenmeyi eğlenceli ve çekici yapmaktı.
									","
											Il s'agit d'un gars nommé Juanderson.
											À l'âge de 14 ans,
											comme de nombreux enfants de 14 ans dans le système éducatif brésilien,
											il a abandonné l'école.
											Il s'y ennuyait.
											Et Juanderson, au contraire, est entré dans
											ce qui apportait un genre d'opportunité et d'espoir
											à l'endroit où il vivait, à savoir le trafic de drogue.
											Et à l'âge de 16 ans, avec une promotion rapide,
											il dirigeait le trafic de drogue dans 10 favelas.
											Il brassait plus de 200 000 dollars par semaine.
											Il employait 200 personnes.
											Il allait mourir avant d'avoir 25 ans.
											Et heureusement, il a rencontré ce gars,
											Rodrigo Baggio,
											le propriétaire du premier ordinateur portable jamais apparu au Brésil.
											1994, Rodrigo a commencé quelque chose
											appelé CDI,
											qui prenait des ordinateurs
											donnés par des compagnies,
											les plaçaient dans des centres communautaires dans les favelas
											et créait des lieux comme celui-ci.
											Ce qui a retourné Juanderson
											c'est la technologie d'apprentissage
											qui a rendu l'apprentissage amusant et accessible.
									","
											Dieser Kerl heisst Juanderson.
											14 Jahre alt,
											und wie viele andere 14-jährige im brasilianischen Bildungssystem,
											verließ er die Schule.
											Sie war langweilig.
											Statt dessen stieg Juanderson in etwas ein,
											ihm
											an dem Ort, an dem er lebte, nämlich den Drogenhandel.
											Und im Alter von 16, nach einer raschen Karriere,
											kontrollierte er den Drogenhandel in 10 Favelas..
											Er machte 200.000 Dollar die Woche.
											Er beschäftigte 200 Leute.
											Er wäre nicht älter als 25 geworden.
											Aber glücklicherweise lernte er diesen Mann kennen,
											Rodrigo Baggio,
											der Besitzer des ersten Laptops, der je in Brasilien gesehen wurde.
											1994 startete Rodrigo etwas
											namens CDI,
											welche Computer beschaffte,
											gespendet von Unternehmen,
											und sie den Gemeindezentren der Favelas zur Verfügung stellte
											und Orte wie diesen schuf.
											Was Juanderson verwandelte,
											war die Lern-Technologie,
											die Lernen unterhaltsam und zugänglich machte.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Ou podemos ir a sítios como este.
											Isto é Kibera,
a maior favela da África Oriental.
											Milhões de pessoas vivem aqui,
											espalhadas por muitos quilómetros.
											Ali, conheci estas duas,
											Azra à esquerda, Maureen à direita.
											Elas acabam de completar
o certificado queniano
											do ensino secundário.
											Esta designação deveria dizer-nos
que o sistema educativo do Quénia
											copia quase tudo
da Grã-Bretanha dos anos 50,
											mas conseguiu torná-lo ainda pior.
											Nas favelas, há escolas como esta.
											Há lugares como este.
											Foi aqui que a Maureen andou na escola.
											São escolas privadas. Não há
escolas públicas nas favelas.
											E a educação que elas receberam
foi deplorável.
											Foi em lugares como este.
											Esta é uma escola de freiras
numa outra favela chamada Nakuru.
											Metade das crianças
nesta sala não tem pais
											porque morreram de SIDA.
											A outra metade só tem um progenitor
porque o outro morreu de SIDA.
											Então os desafios do ensino
neste tipo de lugares
											não são aprender quais foram os reis
e rainhas do Quénia ou da Grã-Bretanha,
											são permanecer vivo, ganhar para viver,
											não se tornar HIV positivo.
											A única tecnologia
que abrange ricos e pobres
											em lugares como este
											não tem nada a ver
com tecnologia industrial.
											Não tem a ver com eletricidade ou água.
											É o telemóvel.
											Se quisermos planear do zero,
											praticamente qualquer serviço em África
											começaríamos com o telemóvel.
											Ou iríamos a lugares como este.
									","
											Or you can go to places like this.
											This is Kibera, which is the largest slum in East Africa.
											Millions of people living here,
											stretched over many kilometers.
											And there I met these two,
											Azra on the left, Maureen on the right.
											They just finished their Kenyan certificate
											of secondary education.
											That name should tell you that the Kenyan education system
											borrows almost everything
											from Britain, circa 1950,
											but has managed to make it even worse.
											So there are schools in slums like this.
											They're places like this.
											That's where Maureen went to school.
											They're private schools. There are no state schools in slums.
											And the education they got was pitiful.
											It was in places like this. This a school set up by some nuns
											in another slum called Nakuru.
											Half the children in this classroom have no parents
											because they've died through AIDS.
											The other half have one parent
											because the other parent has died through AIDS.
											So the challenges of education
											in this kind of place
											are not to learn the kings and queens of Kenya or Britain.
											They are to stay alive, to earn a living,
											to not become HIV positive.
											The one technology that spans rich and poor
											in places like this
											is not anything to do with industrial technology.
											It's not to do with electricity or water.
											It's the mobile phone.
											If you want to design from scratch
											virtually any service in Africa,
											you would start now with the mobile phone.
											Or you could go to places like this.
									","
											O uno puede ir a lugares como este.
											Es Kibera, el barrio pobre más grande de África oriental.
											Aquí viven millones de personas
											a lo largo de muchos kilómetros.
											Y es allí que conocí a estos dos
											Azra a la izquierda, Maureen a la derecha.
											Acaban de recibir su certificado keniano
											de educación secundaria.
											Ese nombre debería indicar que el sistema educativo de Kenia
											toma casi todo
											de Gran Bretaña, alrededor de 1950,
											pero se las ingenió para ser aún peor.
											Así que hay escuelas en barrios pobres como este.
											Son lugares como este.
											Ahí es donde Maureen fue a la escuela.
											Son escuelas privadas. No hay escuelas públicas en los barrios pobres.
											Y la educación que recibían era lamentable.
											Fue en lugares como este. Esta escuela fue creada por algunas monjas
											en otro barrio pobre llamado Nakuru.
											La mitad de los niños de estas aulas no tienen padres
											porque han muerto de SIDA.
											La otra mitad tiene un padre
											porque el otro padre ha muerto de SIDA.
											Así que los desafíos de la educación
											en este tipo de lugares
											no son aprender los reyes y reinas de Kenya o Gran Bretaña.
											Son permanecer con vida, ganarse la vida,
											no volverse un VIH positivo.
											La tecnología presente en ricos y pobres
											en lugares como este
											no tiene que ver con la tecnología industrial.
											No tiene que ver con la electricidad o el agua.
											Es el teléfono celular.
											Si uno desea diseñar desde cero
											prácticamente todos los servicios de África,
											uno comenzaría ahora con el teléfono celular.
											O uno podría ir a lugares como este.
									","
											Bu tür yerlere de gidebilirsiniz.
											Burası Kibera, Doğu Afrikadaki en büyük gecekondu bölgesi.
											Burada yaşayan milyonlarca insan
											kilometrelerce alana yayılmış durumda.
											Orada bu iki kişi ile karşılaştım.
											Soldaki Azra ve sağdaki Maureeen.
											Ortaokulu Kenya'da
											daha yeni bitirdiler.
											Kenya, eğitim sisteminin
											neredeyse tamamını
											1950lerde İngiltere'den almış
											fakat kötü şekilde yönetmiştir.
											Mesela gecekondu bölgelerindeki okullar buna benziyor.
											Böyle mekanlar.
											Burası Maureen'ın gittiği okul.
											Bunlar özel okullar. Bu bölgelerde devlet okulları yok.
											Ve aldıkları eğitim acınacak düzeyde.
											Böyle yerlerde eğitim gördü. Burası, bazı rahibeler tarafından
											Nakuru adında bir gecekondu bölgesinde kurulan bir okul.
											Sınıftaki çocukların yarısının ebeveynleri yok,
											çünkü AIDS yüzünden hayatlarını kaybetmişler.
											Diğer yarısının ise sadece annesi veya babası var,
											çünkü diğerini AIDS sebebiyle kaybetmiş.
											Bu sebeple, bu tür yerlerde
											eğitimle ilgili zorluklar,
											Kenya veya İngiltere'nin kral ve kraliçelerinin adlarını öğrenebilme becerisi değildir.
											Onlar asıl hayatta kalabilme, geçinebilme,
											HIV'ye yakalanmama mücadelesi veriyorlar.
											Zengin ile fakir arasındaki bağı kuran teknolojinin,
											bu tür yerlerde,
											sanayileşme ile alakası yoktur.
											Elektrik veya su ile de ilgisi yoktur.
											Sadece cep telefonu ile sağlanabilir.
											Şayet Afrika'da yepyeni
											bir hizmet sunmak niyetindeyseniz,
											hemen cep telefonu ile başlayabilirsiniz.
											Veya böyle yerlere gidebilirsiniz.
									","
											Ou vous pouvez aller dans des endroits comme celui-ci.
											C'est Kibera, qui est le plus grand bidonville d'Afrique de l'Est.
											Des millions de gens vivent ici,
											ça s'étend sur plusieurs kilomètres.
											Et là, j'ai rencontré ces deux-là,
											Azra à gauche, Maureen à droite.
											Ils viennent de finir leur certificat Kenyan
											de l'enseignement secondaire.
											Ce nom devrait vous dire que le système éducatif du Kenya
											emprunte presque tout
											à la Grande-Bretagne, année 1950,
											mais a réussi à faire encore pire.
											Donc, il y a des écoles dans les bidonvilles comme celui-ci.
											Ce sont des endroits comme celui-ci.
											C'est là que Maureen est allée à l'école.
											Ce sont des écoles privées. Il n'y a pas d'écoles d'État dans les bidonvilles.
											Et l'éducation qu'ils ont est pitoyable.
											C'était dans des endroits comme celui-ci. Cette école a été mise en place par des religieuses
											dans un autre bidonville appelé Nakuru.
											La moitié des enfants de cette classe n'ont pas de parents
											car ils sont morts du SIDA.
											L'autre moitié ont un parent
											parce que l'autre parent est décédé du SIDA.
											Ainsi, les défis de l'éducation
											dans ce genre d'endroit
											ne sont pas d'apprendre les rois et les reines du Kenya ou de la Grande-Bretagne.
											C'est d'apprendre à rester en vie, à gagner sa vie,
											à ne pas devenir séropositifs.
											La seule technologie qui s'étend aux riches et aux pauvres
											dans des endroits comme celui-ci
											n'a rien à voir avec la technologie industrielle.
											Elle n'a rien à voir avec l'électricité ou l'eau.
											C'est le téléphone mobile.
											Si vous voulez créer à partir de zéro
											pratiquement n'importe quel service en Afrique,
											vous allez démarrer maintenant avec le téléphone mobile.
											Ou vous pouvez aller dans des endroits comme celui-ci.
									","
											Oder Sie können an Orte wie diesen gehen.
											Das ist Kibera, der größte Slum in Ostafrika.
											Millionen Menschen leben hier,
											auf einer kilometergroßen Fläche.
											Und dort traf ich diese zwei,
											Azra links, Maureen rechts.
											Sie hatten gerade ihr kenianisches Diplom
											der Sekundarstufe abgeschlossen.
											Dieser Name zeigt Ihnen schon, dass das kenianische Bildungssystem
											fast alles übernommen hat
											von Großbritannien, Stand ca.1950
											es aber geschafft hat, dieses noch schlechter zu machen.
											So gibt es also Schulen wie diese in den Slums.
											Es sind Orte wie dieser.
											Das zeigt, wo Maureen zur Schule gegangen ist.
											Es sind Privatschulen. Es gibt keine staatlichen Schulen in den Slums.
											Und die Bildung, die sie erhielten, war mitleiderregend.
											Es war an Orten wie diesem. Diese Schule wurde von einigen Nonnen gegründet
											in einem anderen Slum namens Nakuru.
											Die Hälfte der Kinder in diesem Klassenraum hat keine Eltern,
											weil sie an AIDS gestorben sind.
											Die andere Hälfte hat nur einen Elternteil,
											weil der andere Elternteil an AIDS gestorben ist.
											So sind die Herausforderungen an Bildung,
											an einem Ort wie diesem,
											nicht die Könige und Königinnen von Kenia und Großbritannien zu lernen.
											Es sind solche wie, am Leben zu bleiben, seinen Lebensunterhalt zu verdienen,
											nicht HIV positiv zu werden.
											Die eine Technologie, die arm und reich verbindet,
											an Orten wie diesem,
											hat nichts mit Industrietechnologie zu tun.
											Sie hat nichts mit Elektrizität oder Wasser zu tun.
											Es ist das Handy.
											Wenn Sie etwas aus dem Nichts beginnen wollen,
											so gut wie jeder Dienst in Afrika,
											würden Sie heutzutage mit dem Handy beginnen.
											Oder Sie könnten an Orte wie diesen gehen.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Este é um sítio chamado
Madangiri Settlement Colony,
											que é uma favela bastante desenvolvida
											a cerca de 25 minutos de Nova Deli,
											onde eu conheci estas personagens
que me mostraram as redondezas.
											O mais notável nestas raparigas,
											e que demonstra o tipo de revolução social
											que está a varrer
o mundo em desenvolvimento
											é que estas raparigas não são casadas.
											Há 10 anos, certamente
elas estariam casadas.
											Agora não estão casadas
e querem prosseguir os estudos
											e ter uma carreira profissional.
											Foram criadas por mães
que eram analfabetas,
											que nunca fizeram trabalhos escolares.
											Por todo o mundo em desenvolvimento
há milhões de pais,
											dezenas, centenas de milhões,
											que, pela primeira vez,
											têm filhos a fazer
trabalhos escolares e exames.
											E o motivo pelo qual
continuam a estudar
											não é porque frequentaram
uma escola como esta.
											Esta é uma escola privada.
											Esta é uma escola com propinas.
É uma boa escola.
											É o melhor que se pode ter
em Hiderabade na educação indiana.
											Continuaram a estudar por causa disto.
									","
											This is a place called the Madangiri Settlement Colony,
											which is a very developed slum
											about 25 minutes outside New Delhi,
											where I met these characters
											who showed me around for the day.
											The remarkable thing about these girls,
											and the sign of the kind of social revolution
											sweeping through the developing world
											is that these girls are not married.
											Ten years ago, they certainly would have been married.
											Now they're not married, and they want to go on
											to study further, to have a career.
											They've been brought up by mothers who are illiterate,
											who have never ever done homework.
											All across the developing world there are millions of parents —
											tens, hundreds of millions —
											who for the first time
											are with children doing homework and exams.
											And the reason they carry on studying
											is not because they went to a school like this.
											This is a private school.
											This is a fee-pay school. This is a good school.
											This is the best you can get
											in Hyderabad in Indian education.
											The reason they went on studying was this.
									","
											Este es un lugar llamado asentamiento Madanguiri
											que es un barrio pobre muy desarrollado
											a unos 25 minutos fuera de Nueva Delhi,
											donde conocí a estos personajes
											que me llevaron a recorrer todo el día.
											Lo notable de estas muchachas,
											y el signo del tipo de revolución social
											que se está dando en el mundo en desarrollo
											es que estas muchachas no están casadas.
											Hace 10 años, seguramente se habrían casado.
											Ahora no están casadas, y quieren continuar
											estudiando más, hacer una carrera.
											Han sido educados por madres analfabetas,
											que nunca jamás han hecho los deberes.
											En todo el mundo en desarrollo hay millones de padres,
											decenas, cientos de millones,
											que por primera vez
											están con los niños haciendo los ejercicios y exámenes.
											Y la razón por la que continúan estudiando
											no es porque fueron a una escuela como esta.
											Esta es una escuela privada.
											Esta es una escuela gratuita. Esta es una buena escuela.
											Esto es lo mejor que uno puede conseguir
											en Hyderabad, en la educación india.
											La razón por la que continuaron estudiando fue esta.
									","
											Burası Madangiri Yerleşim Kolonisi,
											oldukça gelişmiş bir gecekondu bölgesi
											ve Yeni Delhi'nin 25 dakika dışında.
											Bu insanlarla orada tanıştım.
											Bana birgün boyunca etrafı gezdirdiler.
											Bu kızlarla ilgili asıl ilginç olan şey,
											aynı zamanda gelişmekte olan ülkelerde yayılan
											bir sosyal devrimin de göstergesi olarak,
											evlenmemiş olmalarıdır.
											10 yıl önce olsaydı kesinlikle evlenmiş olurlardı.
											Şimdi hala evli değiller ve
											okumak, kariyer sahibi olmak istiyorlar.
											Eğitim görmemiş ve hayatında hiç ev ödevi yapmamış
											anneler tarafından büyütüldüler.
											Gelişmekte olan bölgelerde milyonlarca ebeveyn,
											on milyonlarca hatta yüz milyonlarca veli,
											hayatlarında ilk defa
											çocukları ile beraber ev ödevi yapıyor, sınava çalışıyorlar.
											Ve bunu yapmalarının sebebi de
											kendilerinin böyle okullarda eğitim almış olmalarından değildir.
											Burası özel bir okul.
											Burası ücretli bir okul ve iyi bir okul.
											Haydarabat'da, Hindistan eğitim sistemiyle
											en iyi eğitim alabileceğiniz yer.
											Burada eğitimlerine devam etmiş olmalarının sebebi budur.
									","
											Il s'agit d'un endroit appelé la colonie Madangiri,
											qui est un bidonville très développé
											à environ 25 minutes de New Delhi,
											où j'ai rencontré ces personnages
											qui m'ont fait visiter pour la journée.
											Ce qui est remarquable au sujet de ces filles,
											et le signe du genre de révolution sociale
											qui balaye le monde en développement
											est que ces filles ne sont pas mariées.
											Il y a 10 ans, ils auraient certainement été mariés.
											Maintenant, elles ne sont pas mariées, et elles veulent continuer à
											étudier plus avant, avoir une carrière.
											Elles ont été élevées par des mères qui sont analphabètes,
											qui n'ont jamais jamais fait de devoirs à la maison.
											Partout dans le monde en développement, il y a des millions de parents,
											des dizaines, des centaines de millions,
											qui pour la première fois
											sont avec des enfants à faire leurs devoirs et passer des examens.
											Et la raison pour laquelle ils continuent à étudier
											n'est pas parce qu'ils sont allés dans une école de ce genre.
											C'est une école privée.
											C'est une école payante. C'est une bonne école.
											C'est la meilleure que vous pouvez avoir
											à Hyderabad dans l'éducation Indienne.
											La raison pour laquelle ils ont continué à étudier était la suivante.
									","
											Dies ist ein Ort namens Madangiri Settlement Colony,
											ein sehr entwickelter Slum
											rund 25 Minuten außerhalb von Neu-Delhi,
											wo ich diese Gestalten kennen lernte,
											die mich einen Tag lang herumführten.
											Das Bemerkenswerte an diesen Mädchen ist,
											und das ist ein Zeichen für eine Art gesellschaftlicher Revolution,
											die durch die Entwicklungsländer fegt,
											dass diese Mädchen nicht verheiratet sind.
											Vor 10 Jahren wären sie auf jeden Fall verheiratet gewesen.
											Jetzt sind sie nicht verheiratet, und sie wollen weiter machen,
											weiter studieren, Karriere machen.
											Sie wurden groß gezogen von Müttern, die Analphabeten sind,
											die niemals Hausaufgaben gemacht haben.
											Überall in Entwicklungsländern gibt es Millionen von Eltern,
											Zigtausende, Hundertmillionen,
											die zum ersten Mal
											zusammen mit ihren Kindern Hausaufgaben und Prüfungen machen.
											Und der Grund, warum sie mit dem Lernen weitermachen,
											ist nicht, weil sie in solche Schulen gingen.
											Das ist eine Privatschule.
											Das ist eine Schule mit Gebühren. Das ist eine gute Schule.
											Das ist das beste, was Sie an
											indischer Bildung in Hyderabad bekommen können.
											Der Grund, warum sie das Lernen fortsetzten, ist dieser.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Este é um computador
instalado à entrada da favela
											por um empresário social revolucionário
chamado Sugata Mitra
											que realizou as experiências
mais radicais,
											demonstrando que as crianças,
nas condições certas,
											podem aprender por si mesmas
com o auxílio de computadores.
											Aquelas raparigas
nunca mexeram no Google.
											Não sabem nada acerca da Wikipedia.
											Imaginem como seria a vida delas
											se lhes pudéssemos fazer chegar isso.
									","
											This is a computer installed in the entrance to their slum
											by a revolutionary social entrepreneur
											called Sugata Mitra
											who has conducted the most radical experiments,
											showing that children, in the right conditions,
											can learn on their own with the help of computers.
											Those girls have never touched Google.
											They know nothing about Wikipedia.
											Imagine what their lives would be like
											if you could get that to them.
									","
											Esta es una computadora instalada en la entrada de su barrio pobre
											por una empresaria social revolucionaria
											llamada Sugata Mitra
											que adoptó los experimentos más radicales,
											mostrando que los niños, en las condiciones correctas,
											pueden aprender por su cuenta con la ayuda de computadoras.
											Esas chicas nunca han tocado Google.
											No saben nada de Wikipedia.
											Imaginen como serían sus vidas
											si uno pudiera conseguirles eso.
									","
											Bu, yenilikçi bir sosyal girişimci tarafından
											gecekondu mahallesinin girişine kurulmuş bir bilgisayar.
											Girişimcinin adı Sugata Mitra.
											Uygun şartlar sağlandığında
											çocukların, bilgisayarların yardımı ile kendi kendilerine
											öğrenebileceklerini göstermiş olan kişidir.
											Bu kızlar Google'ı hiç kullanmadılar.
											Wikipedia hakkında hiçbirşey bilmiyorlar.
											Bir de bunlara ulaşabilselerdi
											hayatları nasıl olurdu bir düşünün.
									","
											Il s'agit d'un ordinateur installé à l'entrée de leur bidonville
											par un entrepreneur social révolutionnaire
											appelé Sugata Mitra
											qui a adopté les expériences les plus radicales,
											montrant que les enfants, dans de bonnes conditions,
											peuvent apprendre de leur propre chef à l'aide d'ordinateurs.
											Ces filles n'ont jamais touché à Google.
											Elles ne savent rien sur Wikipédia.
											Imaginez ce que leur vie serait
											si vous pouviez leur fournir ça.
									","
											Dies ist ein Computer, der am Eingang zu ihrem Slum installiert wurde
											von einem revolutionären sozial engagierten Unternehmer
											namens Sugata Mitra,
											der die radikalsten Experimente übernahm,
											die zeigten, dass Kinder unter bestimmten Voraussetzungen,
											selbständig mit Hilfe eines Computers lernen können.
											Diese Mädchen haben niemals Google benutzt.
											Sie wissen nichts von Wikipedia.
											Stellen Sie sich vor, wie ihr Leben wäre,
											wenn Sie ihnen das geben könnten.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Então, se olharem, como eu olhei,
nesta digressão,
											para cerca de uma centena
de estudos de casos
											de diferentes empresários sociais
											a trabalhar nestas mesmas
condições extremas,
											olhem para as receitas
que daí surgem para a aprendizagem,
											não se parecem nada com escola.
											Parecem-se com quê?
											O ensino é uma religião global.
											E ensino, mais tecnologia,
é uma grande fonte de esperança.
											Podem ir a lugares como este.
									","
											So if you look, as I did,
											through this tour,
											and by looking at about a hundred case studies
											of different social entrepreneurs
											working in these very extreme conditions,
											look at the recipes that they come up with for learning,
											they look nothing like school.
											What do they look like?
											Well, education is a global religion.
											And education, plus technology,
											is a great source of hope.
											You can go to places like this.
									","
											Así que si miran, como yo,
											a través de este recorrido,
											y al mirar alrededor de cien casos de estudio
											de diferentes emprendedores sociales
											que trabajan en estas condiciones extremas,
											miren las recetas que se encontraron para el aprendizaje,
											no se parecen en nada a la escuela.
											¿A qué se parecen?
											Bueno, la educación es una religión mundial.
											Y la educación, más tecnología,
											es una gran fuente de esperanza.
											Uno puede ir a lugares como este.
									","
											Eğer siz de olayları
											benim bu seyahatim esnasında gördüğüm gibi görebiliyorsanız,
											bu zor koşullarda uğraşan
											yüzlerce girişimcinin,
											eğitim sorununu çözmek için
											nasıl yöntemler kullandıklarını görürsünüz.
											Bunların hiçbiri okula benzemiyor.
											Peki neye benziyorlar o zaman?
											Evet, eğitim global bir dindir.
											Ve eğitim teknoloji ile birleşince,
											çözüm için büyük bir umut kaynağı oluşturur.
											Böyle yerlere gidebilirsiniz.
									","
											Donc, si vous regardez, comme je l'ai fait,
											au cours de cette tournée,
											et en regardant une centaine de ces études de cas
											de différents entrepreneurs sociaux
											qui travaillent dans ces conditions extrêmes,
											que vous regardez les recettes qu'ils proposent pour l'apprentissage,
											elles ne ressemblent en rien à l'école.
											A quoi ressemblent-elles ?
											Eh bien, l'éducation est une religion mondiale.
											Et l'éducation, additionnée de technologie,
											est une grande source d'espoir.
											Vous pouvez aller dans des endroits comme celui-ci.
									","
											Wenn Sie sich also so wie ich
											diese Tour anschauen
											und wenn Sie sich die rund hundert Fallstudien anschauen,
											von verschiedenen sozial engagierten Unternehmern
											die unter diesen sehr schwierigen Bedingungen arbeiten,
											schauen Sie sich deren Rezepte an, die sie sich für das Lernen ausdenken,
											sie sehen nicht annähernd wie Schule aus.
											Wie sehen sie aus?
											Nun, Bildung ist eine globale Religion.
											Und Bildung, plus Technologie,
											ist eine großartige Quelle der Hoffnung.
											Sie können an Orte wie diesen gehen.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
