en,tr,es,fr,title,speaker,duration,tags
"
											These are quadcopters.
											But they are more than
mechanical flying machines.
											They analyze the environment around them
											and react to everything I do.
											At once, algorithms allow these autonomous
machines to fly in close formation,
											aware of each other
											and aware of me —
											mathematics that can
be mistaken for intelligence,
											and intelligence for personality.
									","
											Bu gördükleriniz kuadkopter.
											Onlar uçan mekanik makinelerden
çok daha fazlası.
											Çevrelerini analiz ediyorlar
											ve yaptığım her şeye tepki veriyorlar.
											Algoritmalar bir anda bu özerk makinelerin
yakın formda uçmasını sağlıyor,
											birbirlerinin de farkındalar,
											benim de —
											matematik burada zekâyla karıştırılabilir,
											zekâ da kişilikle.
									","
											Estos son cuadricópteros.
											Pero son más que
máquinas voladoras mecánicas.
											Analizan su entorno y reaccionan
a todo lo que yo hago.
											Simultáneamente los algoritmos permiten
											a estas máquinas autónomas
volar en formación cerrada,
											conscientes unas de otras y de mí.
											Es matemática que puede
confundirse con inteligencia,
											e inteligencia con personalidad.
									","
											Ce sont des quadrirotors.
											Mais ils sont davantage que
des machines mécaniques volantes.
											Elles analysent leur environnement
											et réagissent à tout ce que je fais.
											Les algorithmes permettent à ces machines
autonomes de voler en formation rapprochée
											conscientes l'une de l'autre,
											et conscientes de moi.
											Des mathématiques que l'on peut
confondre avec de l'intelligence,
											et de l'intelligence que l'on peut
confondre avec de la personnalité.
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											Anthropomorphism: that's the illusion,
											an illusion created by technology
											and embroidered by our imagination
											to become an intelligent flying robot,
											a machine that appears to be alive.
									","
											Antropomorfizm: İllüzyon işte bu,
											teknoloji tarafından yaratılıp
											hayal gücümüzle işlenmiş bir illüzyon,
											uçan zeki bir robot olmak için;
											canlı gibi görünen bir makine.
									","
											Antropomorfismo: esa es la ilusión,
											una ilusión creada por la tecnología y
											embellecida por nuestra imaginación
											para convertirse en
un robot volador inteligente,
											una máquina que parece estar viva.
									","
											L'anthropomorphisme : c'est l'illusion,
											une illusion créée par la technologie
											et entrelacée avec notre imagination
											pour devenir un robot volant intelligent,
											une machine avec l'apparence de la vie.
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											(Music plays 
""Close Encounters of the Third Kind"")
									","
											(""Close Encounters of the Third Kind""
arka planda çalıyor)
									","
											(Música: ""Encuentros
cercanos del tercer tipo"")
									","
											(Musique : Rencontre du troisième type)
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											(Quadcopters make tones)
									","
											(Kuadkopter tonlama yapıyor)
									","
											(Los cuadricópteros emiten un tono)
									","
											(Les quadrirotors émettent
des sons précis)
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											I think they say, ""Hello.""
											Hey guys! Come on.
											And time to land.
											And that's it.
									","
											Sanırım ''Merhaba'' diyorlar.
											Hadi çocuklar.
											İniş yapma zamanı.
											Hepsi bu.
									","
											Creo que dicen: ""Hola"".
											¡Hola, chicos! Vamos.
											Es hora de aterrizar.
											Y eso es todo.
									","
											Ils doivent vous saluer.
											Eh, les gars ! C'est bon.
											Il est temps d'atterrir.
											Et voilà.
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Merci.
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											OK, guys, time to go home.
											Everybody in here.
											Come on, everybody, quickly, quickly.
											No pushing, everybody can fit.
											There you go, a little bit to the left,
a little bit to the right.
											Come on, everybody, everybody,
											and ... good job!
									","
											Tamam, çocuklar, eve gitme zamanı.
											Herkes buraya.
											Hadi bakalım, hepiniz, çabuk çabuk.
											İtme yok, hepiniz sığıyorsunuz.
											İşte böyle, biraz sola kayın,
biraz da sağa.
											Hadi, hepiniz.
											Ve... Aferin!
									","
											Muy bien.
											Chicos, hora de ir a casa,
vengan todos aquí adentro.
											Vamos, todos, rápido, rápido.
											Sin empujar, hay lugar para todos.
											Muy bien, un poquito
más hacia la izquierda,
											un poquito más a la derecha.
											Vamos, todos, todos,
y... buen trabajo.
									","
											Il est temps de rentrer à la maison.
											Tous ici s'il vous plait.
											Allez, allez, plus vite, s'il vous plait.
											Ne vous bousculez pas,
tout le monde a sa place.
											Voilà, un peu plus sur la gauche,
un peu plus sur la droite.
											Allez les enfants !
											Voilà, bien joué !
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											(Cheers)
									","
											(Tezahüratlar)
									","
											(Vítores)
									","
											(Encouragements)
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Merci.
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Merci.
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
"
","
","
","
",A swarm of mini drones makes ... magic!,Marco Tempest,3:20,"entertainment,magic,technology,science,robots,illusion"
