en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											I'm here today to tell you
											that we are on the verge
of another huge change,
											and that this change, surprisingly enough,
											is going to come
from manufacturing, again.
											It will get us out of our growth slump
											and it will change radically
the way globalization has been shaped
											over the last decade.
											I'm here to tell you about the amazing
fourth manufacturing revolution
											that is currently underway.
									","
											Bugün size başka bir büyük değişimin
											eşiğinde olduğumuzu
											ve bu değişimin sürpriz şekilde
											yine üretimden geldiğini 
söylemek için buradayım.
											Bizi büyüme düşüşünden çıkaracak
											ve son on yıldır küreselleşmenin 
şekillenme biçimini
											radikal olarak değiştirecek.
											Şu an gerçekleşmekte olan inanılmaz 
dördüncü üretim devrimini
											size söylemek için buradayım.
									","
											Je suis ici aujourd'hui pour vous dire
											que nous sommes à l'aube
d'un énorme changement,
											et ce changement, étonnamment,
											va venir de l'industrie. Encore.
											Il va mettre fin
à cette chute de la croissance
											et va radicalement modifier la façon
dont la mondialisation s'est organisée
											ces dix dernières années.
											Je suis ici pour vous parler de la
merveilleuse 4e révolution industrielle
											qui est en marche.
									","
											Hoje estou aqui para dizer
											que estamos no limiar 
de uma nova grande mudança,
											e que essa mudança,
surpreendentemente,
											irá acontecer de novo na produção.
											Ela irá interromper
a queda no crescimento
											e mudará radicalmente o modo 
como a globalização vem sendo modelada
											nos últimos 10 anos.
											Vou falar sobre a incrível 
quarta revolução na produção
											que já está em andamento.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											It's not as if we've done nothing
with manufacturing
											since the last revolution.
											Actually, we've made
some pretty lame attempts
											to try to revitalize it.
											But none of them
have been the big overhaul
											we really need to get us growing again.
											For example, we've tried
to relocate our factories offshore
											in order to reduce cost
and take advantage of cheap labor.
											Not only did this not
inspire productivity,
											but it only saved money
for a short period of time,
											because cheap labor
didn't stay cheap for long.
											Then, we've tried to make
our factories larger
											and we specialized them by product.
											The idea was that we can
make a lot of one product
											and stockpile it to be sold with demand.
									","
											Son devrimden bu yana 
üretimle ilgili olarak
											hiçbir şey yapmamış değiliz.
											Aslında onu canlandırmak için
											bazı zayıf girişimlerde bulunduk.
											Ama aslında hiçbiri gerçekten 
tekrar büyümemizi sağlayacak
											kadar büyük bir revizyon değildi.
											Örneğin, maliyetleri düşürmek 
ve ucuz iş gücünden yararlanmak için
											fabrikalarımızı başka ülkelere 
götürmeyi denedik.
											Bu üretkenliği canlandırmadığı gibi,
											sadece kısa bir süreliğine 
para tasarrufu sağladı.
											Çünkü ucuz iş gücü 
uzun süre ucuz olarak kalmadı.
											Sonra fabrikalarımızı büyütmeyi denedik
											ve onları ürün bazında ayırdık.
											Fikir, bir üründen çok fazla sayıda üretip
											taleple satılmak üzere onları depolamaktı.
									","
											Certes nous avons modifié
les procédés industriels
											depuis la dernière révolution.
											Nous avons fait
plusieurs tentatives, ratées,
											pour tenter de relancer l'industrie.
											Mais aucune n'avait l'ambition nécessaire
pour relancer la croissance.
											Par exemple, nous avons essayé
la délocalisation des usines à l'étranger
											pour réduire les coûts et
profiter de la main d'oeuvre bon marché.
											Non seulement cela
n'a pas relancé la productivité,
											mais cela a juste permis
des économies à court terme,
											car la main d'oeuvre bon marché
ne l'est pas resté longtemps.
											Ensuite, nous avons essayé
d'agrandir les usines
											et de les concevoir pour un produit.
											L'idée était de produire
beaucoup d'un produit,
											le stocker et le vendre selon la demande.
									","
											Não é que não tenhamos feito nada 
quanto à produção
											desde a última revolução.
											Na verdade, fizemos 
tentativas pouco convincentes
											para tentar revitalizá-la.
											Mas como nenhuma delas
provocou uma grande mudança,
											precisamos realmente de voltar a crescer.
											Por exemplo, tentamos colocar
as nossas fábricas no exterior
											para reduzir custos e 
tirar proveito da mão de obra barata.
											Mas isso não apenas 
não elevou a produtividade,
											mas economizou dinheiro 
somente por pouco tempo,
											já que a mão de obra barata
não durou muito tempo.
											Depois, tentámos fazer fábricas maiores
											especializando-as por produto.
											A ideia era que podíamos fabricar 
grande quantidade de um produto,
											guardando-o para vendê-lo 
conforme a procura.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											This did help productivity for a while.
											But it introduced a lot of rigidities
in our supply chain.
											Let's take fashion retail.
											Traditional clothing companies
											have built offshore,
global, rigid supply chains.
											When fast-fashion competitors like Zara
											started replenishing their stocks faster
											from two collections a year
to one collection a month,
											none of them have been able
to keep up with the pace.
											Most of them are
in great difficulties today.
									","
											Bu da üretkenliğin bir süreliğine
gelişmesini sağladı.
											Ancak tedarik zincirimizde 
bir sürü katılığa sebep oldu.
											Moda perakendeciliğini ele alalım.
											Geleneksel giyim şirketleri
											yabancı ülkelerde, küresel, 
katı tedarik zincirleri kurdular.
											Zara gibi hızlı giyimdeki rakipler
											stoklarını daha hızlı şekilde,
											yılda iki koleksiyondan ayda bir
koleksiyonla değiştirmeye başladıklarında,
											kimse onların hızına yetişemedi.
											Bugün çoğu büyük güçlükler yaşıyor.
									","
											Cela a aidé pendant un certain temps.
											Mais à créé de grandes tensions
pour l'approvisionnement.
											Prenons l'exemple de la mode.
											Les entreprises traditionnelles de mode
											ont mis en place un modèle logistique
délocalisé, généralisé et rigide.
											Quand des marques de prêt-à-porter
telles Zara
											ont commencé à renouveler leurs stocks
plus souvent,
											passant de deux collections par an
à une par mois,
											aucune n'a pu suivre le rythme.
											La plupart sont maintenant
en grande difficulté.
									","
											Isso ajudou a produtividade 
durante algum tempo.
											Mas também criou uma grande rigidez 
na cadeia de produção.
											Pensemos na venda a retalho.
											As tradicionais empresas de confeção
											construíram rígidas cadeias de produção 
globais, no exterior.
											Quando competidores 
da última moda, como a Zara,
											começaram a refazer
mais rapidamente os seus ""stocks""
											passando de duas coleções por ano 
para uma coleção por mês,
											nenhuma delas foi capaz
de acompanhar esse ritmo.
											A maior parte delas 
está hoje em dificuldades.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Yet, with all of their shortcomings,
											those are the factories we know today.
											When you open the doors,
											they look the same
as they did 50 years ago.
											We've just changed the location,
the size, the way they operate.
											Can you name anything else
that looks the same
											as it did 50 years ago?
											It's crazy.
											We've made all the tweaks
to the model that we could,
											and now we hit its limits.
									","
											Ancak bütün eksikliklerine rağmen
											bugün bildiğimiz fabrikalar bunlar.
											Kapıları açtığınızda,
											aynen 50 yıl önceki gibi görünüyorlar.
											Sadece yerlerini, büyüklüklerini, 
çalışma biçimlerini değiştirdik.
											Aynı 50 yıl önceki gibi 
görünen başka bir şey
											daha söyleyebilir misiniz?
											Bu çılgınca.
											Modele yapabileceğimiz 
her tür düzeltmeyi yaptık
											ve artık sınırlarına erişti.
									","
											Cependant, malgré tous
leurs inconvénients,
											c'est le modèle des usines actuelles.
											Lorsque vous ouvrez leurs portes,
											elles n'ont pas changé en un demi-siècle.
											Nous avons juste changé le lieu,
la taille et la manière de travailler.
											Pouvez-vous citer une seule autre chose
qui n'a pas changé en un demi-siècle ?
											C'est fou !
											Nous avons fait toutes
les mises au point possibles,
											et atteignons maintenant
les limites du modèle.
									","
											No entanto, com todas essas falhas,
											são essas as fábricas que conhecemos hoje.
											Quando lá entramos,
											elas parecem-se com o que eram há 50 anos.
											Só mudámos a localização, 
o tamanho, o modo de funcionar.
											Vocês conseguem referir
outra coisa qualquer
											que se pareça com o que era há 50 anos?
											É de loucos.
											Fizemos todos os ajustes
no modelo que pudemos,
											e esgotámos os seus limites.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											After all of our attempts to fix
the manufacturing model failed,
											we thought growth could come
from elsewhere.
											We turned to the tech sector —
											there's been quite a lot
of innovations there.
											Just to name one: the Internet.
											We hoped it could produce growth.
											And indeed, it changed our lives.
											It made big waves in the media,
the service, the entertainment spaces.
											But it hasn't done much for productivity.
											Actually, what's surprising
is that productivity is on the decline
											despite all of those innovation efforts.
											Imagine that — sitting at work,
scrolling through Facebook,
											watching videos on YouTube
has made us less productive.
											Weird.
									","
											Üretim modelini düzeltmek için bütün 
girişimlerimiz başarısız olduktan sonra,
											büyümenin başka yerlerden 
gelebileceğini düşündük.
											Teknoloji sektörüne döndük —
											orada oldukça fazla inovasyon oldu.
											Birini söylemek gerekirse: İnternet.
											Büyüme yaratmasını umduk.
											Ve elbette ki hayatlarımızı değiştirdi.
											Medyada, hizmette, eğlence 
alanlarında büyük dalgalar yarattı.
											Ancak üretkenlik için pek bir şey yapmadı.
											Aslında sürpriz olan şey, 
bütün o inovasyon çabalarına rağmen
											üretkenlik düşüşte.
											Şunu düşünün — iş yerinde oturmak, 
Facebook ekranını kaydırmak,
											YouTube'da videolar izlemek
bizi daha az üretken yaptı.
											Garip.
									","
											Après toutes nos tentatives de correction,
notre modèle industriel s'est effondré,
											et nous avons cru que la croissance
viendrait d'ailleurs.
											Le secteur des nouvelles technologies
											où il y a beaucoup d'innovation.
											Un exemple : Internet.
											Nous espérions créer
de la croissance avec.
											En effet, cela a changé nos vie.
											Ça a eu d'énormes conséquences dans
les médias,
											les services, les divertissements.
											Mais cela n'a pas eu beaucoup d'effets
sur la productivité.
											Étonnamment, la productivité est en baisse
											malgré tous les efforts pour innover.
											Regardons —être assis au bureau,
naviguant sur Facebook,
											regardant des vidéo sur Youtube,
cela nous a rendu moins productifs ?
											Bizarre...
									","
											Depois de terem falhado
todas as tentativas
											de recompor o modelo de produção,
											pensámos que o crescimento 
poderia vir de outra fonte.
											Voltámo-nos para a questão técnica
											— tem havido muitas inovações nesta área.
											Só para lembrar uma: a Internet.
											Esperávamos que ela
fomentasse o crescimento.
											E, de facto, mudou a nossa vida.
											Fez grandes ondas nos ""media"", 
nos serviços, no entretenimento.
											Mas pouco fez pela produtividade.
											Na verdade, surpreendentemente, 
a produtividade está em declínio
											apesar de todos 
esses esforços de inovação.
											Imaginem: sentados à mesa de trabalho, 
a navegar no Facebook,
											a ver vídeos do YouTube, 
ficamos menos produtivos.
											Estranho.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											This is why we are not growing.
											We failed at reinventing
the manufacturing space,
											and large technological innovations
have played away from it.
											But what if we could combine those forces?
											What if the existing manufacturing
and large technological innovation
											came together to create
the next big manufacturing reinvention.
									","
											Bu yüzden büyümüyoruz.
											İmalat alanını yeniden 
yaratmakta başarısız olduk
											ve büyük teknolojik gelişmeler 
ondan uzakta gelişti.
											Ancak bu güçleri 
birleştirebilsek ne olurdu?
											Mevcut üretim ile büyük teknoloji
inovasyonları, üretimin büyük
											tekrar icadını gerçekleştirmek için 
bir araya gelseler ne olurdu?
									","
											Voici pourquoi
nous ne nous développons plus.
											Nous avons failli à réinventer
l'espace de travail,
											et les grandes innovations technologiques
n'y ont pas été intégrées.
											Mais que se passerait-il si
nous combinions ces atouts ?
											Et si le modèle industriel et
les grandes innovations technologiques
											s'unissaient pour créer
la prochaine révolution industrielle ?
									","
											É por isso que não estamos a crescer.
											Não conseguimos reinventar
o espaço da produção,
											as grandes inovações tecnológicas 
têm passado longe dele.
											E se conseguíssemos combinar
todas essas forças?
											E se o que existe na manufatura 
e na grande inovação tecnológica
											se unissem para criar a próxima
grande reinvenção da manufatura?
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Bingo!
											This is the fourth
manufacturing revolution,
											and it's happening right now.
											Major technologies are entering
the manufacturing space,
											big time.
											They will boost industrial productivity
by more than a third.
											This is massive, and it will do
a lot in creating growth.
											Let me tell you about some of them.
									","
											Tam isabet!
											Bu dördüncü üretim devrimi
											ve şimdi gerçekleşiyor.
											Ana teknolojiler üretim alanına giriyor,
											çok önemli olay.
											Endüstriyel üretkenliği 
üçte birden fazla oranda artıracaklar.
											Bu çok büyük bir şey ve büyüme 
yaratmada çok katkısı olacak.
											Bunlardan bazılarını size aktarayım.
									","
											Bingo !
											Là est la quatrième
révolution industrielle,
											et elle est déjà en marche.
											De nouveaux outils technologiques trouvent
											en masse une place dans
l'espace de travail,
											Ils vont augmenter d'un tiers
la productivité industrielle.
											C'est énorme, et cela jouera un grand rôle
pour relancer la croissance.
											Laissez-moi vous parler un peu de ça.
									","
											Bingo!
											Aí está a quarta revolução da produção,
											que está a acontecer
neste preciso momento.
											As tecnologias importantes estão 
a entrar no espaço da manufatura.
											É um grande momento.
											Elas vão elevar em mais de um terço 
a produtividade industrial.
											E isso é em grande escala,
contribuirá muito para gerar crescimento.
											Vou falar de algumas delas.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Have you already met advanced
manufacturing robots?
											They are the size of humans,
											they actually collaborate with them,
											and they can be programmed
											in order to perform
complex, non-repetitive tasks.
											Today in our factories, only
8 percent of the tasks are automated.
											The less complex,
the more repetitive ones.
											It will be 25 percent in 10 years.
											It means that by 2025,
											advanced robots will complement workers
											to be, together,
20 percent more productive,
											to manufacture 20 percent more outputs,
											to achieve 20 percent additional growth.
									","
											İleri imalat robotları ile tanıştınız mı?
											İnsan boyutundalar,
											onlarla iş birliği yapıyorlar
											ve karmaşık, tekrarlı olmayan işleri
											gerçekleştirmek üzere 
programlanabiliyorlar.
											Bugün fabrikalarımızda işlerin 
sadece yüzde 8'i otomasyonlu.
											Daha az karmaşık, 
daha çok tekrarlı olanları.
											10 yıl içinde yüzde 25 olacak.
											Bunun anlamı, 2025 itibariyle
											ileri robotlar işçileri toplamda
											yüzde 20 daha üretken olmak için,
											yüzde 20 daha fazla çıktı üretmek için,
											yüzde 20 ek büyümeye 
ulaşmak için tamamlayacaklar.
									","
											Avez-vous déjà vu
des robots industriels de pointe ?
											Hauts comme un homme,
											ils peuvent collaborer avec eux,
											ils peuvent être programmés
											de façon à réaliser des tâches complexes
et non répétitives.
											8% des tâches en usine seulement
sont automatisées aujourd'hui.
											Les moins complexes
et les plus répétitives.
											Nous atteindrons les 25% dans 10 ans.
											Cela veut dire qu'en 2025,
											les robots seront aussi nombreux
que les travailleurs,
											augmentant la productivité de 20%,
											fabriquant 20% plus de produits,
											augmentant de 20% la croissance.
									","
											Já conhecem os robôs na manufatura?
											Têm o tamanho de operadores humanos,
											colaboram com eles
											e podem ser programados
											para executar tarefas 
complexas, não repetitivas.
											Hoje, nas fábricas, só 8% das tarefas
estão automatizadas.
											As menos complexas, as mais repetitivas.
											Dentro de 10 anos, serão 25%.
											Ou seja, por volta de 2025,
											robôs avançados atuarão 
complementando trabalhadores
											para, em conjunto, serem
20% mais produtivos,
											produzirem mais 20% de resultados,
											e obterem um crescimento de mais 20%.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											This isn't some fancy, futuristic idea.
											These robots are working for us right now.
											Last year in the US, they helped
Amazon prepare and ship all the products
											required for Cyber Monday,
											the annual peak of online retail.
											Last year in the US,
											it was the biggest online shopping day
of the year and of history.
											Consumers spent 3 billion dollars
on electronics that day.
											That's real economic growth.
									","
											Bu sadece hoş, fütüristik bir fikir değil.
											Bu robotlar şu an bizim için çalışıyor.
											Geçen sene ABD'de Amazon'a İnternet
üzerinden perakendenin yıllık zirvesi olan
											Siber Pazartesi için 
gerekli bütün ürünleri
											hazırlayıp göndermede yardımcı oldular.
											Geçen sene ABD'de
											senenin ve tarihin en büyük 
İnternet üzerinden alışveriş günüydü.
											Tüketiciler o gün elektronikler için 
3 milyar dolar harcadı.
											Bu gerçek bir ekonomik büyüme.
									","
											Ce n'est pas
une idée saugrenue et futuriste.
											Ces robots sont à la tâche en ce moment.
											L'année dernière, ils ont aidé Amazon
à préparer et envoyer, aux États-Unis,
											les commandes réalisées
lors du <i>Cyber Monday</i>,
											le jour phare du commerce en ligne.
											L'année dernière aux États-Unis,
											ce fut la journée d'achats en ligne
											la plus importante
de l'année et de l'histoire.
											3 milliards de dollars dépensés
pour l'achat d'équipement électronique.
											Ça c'est de la croissance économique.
									","
											Não se trata de uma fantasia, 
de uma ideia futurista.
											Esses robôs já estão hoje 
a trabalhar para nós.
											No ano passado nos EUA,
esses robôs ajudaram a Amazon
											a preparar e enviar todos os produtos
											encomendados
na Segunda-feira Cibernética,
											o pico anual da venda a retalho online.
											No ano passado, nos EUA,
											esse foi o maior dia de compras 
online do ano e de toda a história.
											Os consumidores gastaram nesse dia
3 mil milhões de dólares em eletrónica.
											Isso representa um efetivo
crescimento económico.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Then there's additive
manufacturing, 3D printing.
											3D printing has already improved
plastic manufacturing
											and it's now making its way through metal.
											Those are not small industries.
											Plastic and metals represent 25 percent
											of global manufacturing production.
									","
											Sonra katmanlı üretim, 3B baskı var.
											3B baskı hâlihazırda 
plastik imalatını geliştirdi
											ve şimde de metalde ilerleme hâlinde.
											Bunlar küçük endüstriler değil.
											Plastik ve metal küresel imalatın
											yüzde 25'ini temsil ediyor.
									","
											Il y a aussi l'impression 3D.
											Elle a déjà amélioré
la fabrication de pièces plastiques
											et s'attaque maintenant aux métaux.
											Ce sont des industries très importantes.
											Les plastiques et métaux représentent 25%
											de la production industrielle mondiale.
									","
											Há também a moda da impressão 3D.
											A impressão 3D já aperfeiçoou
a manufatura do plástico
											e está agora a fazer o mesmo na do metal.
											Não são indústrias menores.
											O plástico e o metal representam
25% da produção global
											de bens manufaturados.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
