fr,en,de,es,title,speaker,duration,tags
"
","
","
","
","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
											Depuis cette époque,
											nous avons toujours traversé des périodes de croissance et d'euphorie,
											la plus grande croissance de l'histoire de ce pays.
											Une richesse et une prospérité inédites.
											mais cette croissance n'a pas toujours porté les fruits dont nous avions besoin.
											H.L Mencken a dit un jour ""à chaque problème complexe,
											il y a toujours une solution simple et c'est un problème.""
											Je ne dis pas ici que la croissance est un problème
											mais c'est très étonnant qu'au long d'années de croissance
											de nombreuses choses ne se sont pas améliorées.
											Les taux de dépression ont continué à augmenter à travers le monde occidental.
											Si vous considérez aux Etats-Unis la proportions d'Américains
											qui ne peuvent parler à personne de choses importantes
											est passé de 10% à 15%.
											On a fait des trajets de plus en plus longs pour aller travailler, mais comme vous pouvez le voir sur ce graphe,
											plus le trajet pour aller travailler est long, moins vous êtes susceptibles d'être heureux.
											Puis, il est devenu de plus en plus clair que la croissance économique
											ne se convertit pas automatiquement en amélioration des conditions sociales ou humaines.
									","
											Now, since that time,
											we've actually been through an extraordinary boom,
											the longest boom ever in the history of this country.
											Unprecedented wealth and prosperity,
											but that growth hasn't always delivered what we needed.
											H.L. Mencken once said that, ""to every complex problem,
											there is a simple solution and it's wrong.""
											But I'm not saying growth is wrong,
											but it's very striking that throughout the years of growth,
											many things didn't get better.
											Rates of depression carried on up, right across the Western world.
											If you look at America, the proportion of Americans
											with no one to talk to about important things
											went up from a tenth to a quarter.
											We commuted longer to work, but as you can see from this graph,
											the longer you commute the less happy you're likely to be.
											And it became ever clearer that economic growth
											doesn't automatically translate into social growth or human growth.
									","
											Nun, seitdem
											haben wir eine Zeit des außerordentlichen wirtschaftlichen Aufschwungs erlebt,
											den längsten Aufschwung in der Geschichte dieses Landes.
											Noch nie dagewesenes Vermögen und Wohlstand,
											aber dieses Wachstum hat nicht immer das gebracht, was wir gebraucht haben.
											H. L. Mencken hat einmal gesagt: ""für jedes komplizierte Problem
											gibt es eine einfache Lösung, und die ist falsch.""
											Zwar sage ich nicht, dass Wachstum etwas Falsches ist,
											aber es ist doch bemerkenswert, dass während der Jahre des Aufschwungs
											vieles trotzdem nicht besser wurde.
											Der Anteil derer, die unter Depressionen litten, stieg kontinuierlich an, quer durch die westliche Welt.
											Wenn man sich Amerika ansieht, dann erhöhte sich dort der Anteil der Amerikaner,
											die niemandem hatten, mit dem sie über wichtige Dinge sprechen konnten,
											von einem Zehntel auf ein Viertel.
											Wir pendelten immer weitere Strecken zur Arbeit, aber, wie Sie an dieser Grafik sehen können,
											sinkt die Wahrscheinlichkeit zufrieden zu sein, je weiter der Weg.
											Und es wurde immer klarer, dass wirtschaftliches Wachstum
											nicht automatisch auch Wachstum im sozialen oder menschlichen Bereich bedeutet.
									","
											Bueno, desde aquel tiempo,
											hemos estado en medio de un increíble auge,
											el más largo de la historia de este país.
											Con riqueza y prosperidad sin precedentes,
											pero ese crecimiento no siempre nos dió lo que necesitábamos.
											H.L. Mencken dijo ""Para cada problema complejo,
											existe una solución sencilla y está equivocada"".
											Pero no estoy diciendo que el crecimiento sea malo,
											pero es sorprendente que a través de años de crecimiento,
											much cosas no mejoraron.
											La tasa de depresión creció, a lo largo del mundo occidental.
											Si miramos América, la proporción de americanos
											sin nadie con quien hablar acerca de cosas importantes
											creció desde un décimo hasta un cuarto del total.
											Viajamos mayor distancia al trabajo pero, como ven en este gráfico,
											cuando más lejos viajamos, tendemos a ser menos felices.
											Y ha sido aún mas claro que el crecimiento económico
											no se traduce automáticamente en crecimiento social, o humano.
									","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
","
","
","
","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
											Nous sommes aujourd'hui confrontés à une nouvelle période
											où une nouvelle vague de jeunesse entre dans le monde cruel du travail.
											Il y aura un million de jeunes au chômage ici
											d'ici à la fin de l'année.
											Des milliers de personnes sont licenciées tous les jours aux Etats-Unis.
											Nous devons faire notre possible pour les aider.
											mais nous devons aussi nous poser une question plus profonde à mon avis,
											Voulons-nous tirer parti de la crise pour rebondir
											et pour développer un nouveau type d'économie qui répond mieux aux besoins humains,
											et qui permette un meilleur équilibre entre économie et avancées sociales.
									","
											We're now at another moment
											when another wave of teenagers are entering a cruel job market.
											There will be a million unemployed young people here
											by the end of the year,
											thousands losing their jobs everyday in America.
											We've got to do whatever we can to help them,
											but we've also got to ask, I think, a more profound question
											of whether we use this crisis to jump forward
											to a different kind of economy that's more suited to human needs,
											to a better balance of economy and society.
									","
											Jetzt sind wir wieder an einem Punkt,
											an dem eine weitere Welle von jungen Leuten auf einen harten Arbeitsmarkt trifft.
											Am Ende dieses Jahres wird es hier
											eine Million arbeitsloser junger Menschen geben,
											jeden Tag verlieren Tausende in Amerika ihre Arbeit.
											Wir müssen alles tun, was in unserer Macht steht, um ihnen zu helfen,
											aber ich denke, wir müssen auch eine tiefergehende Frage stellen,
											nämlich die, ob wir die Krise nutzen, um voran zu kommen,
											um eine andere Art der Wirtschaft zu schaffen, die den Bedürfnissen der Menschen besser gerecht wird,
											und ob wir zu einer besseren Balance zwischen Wirtschaft und Gesellschaft kommen können.
									","
											Estamos ahora en otro momento
											cuando otra ola de adolescentes está entrando en un mercado de trabajo cruel.
											Habrá un millon de jóvenes desempleados acá
											hacia fin de año.
											Miles pierden sus trabajos cada día en América.
											Tenemos que hacer todo lo que podamos para ayudarlos,
											pero también nos debemos preguntar, creo, una cuestión mas profunda
											sobre si usaremos esta crisis para saltar hacia adelante
											hacia una clase diferente de economía, más adecuada a las necesidades humanas,
											a un mejor balance entre economía y sociedad.
									","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
","
","
","
","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
											Et je pense que l'une des leçons que l'histoire nous a appris, c'est que
											même les crises les plus profondes peuvent être des moments d'opportunité.
											Elles font surgir des idées de l'ombre.
											Elles mènent souvent à accélérer les réformes les plus nécessaires.
											Et ainsi, dans les années 30,
											la Grande Dépression a mené à
											Bretton Woods, aux Etats sociaux, etc.
											Je pense qu'autour de nous aujourd'hui, on commence à voir
											des ébauches d'une nouvelle économie et d'un nouveau capitalisme
											qui pourraient se développer.
											On commence à observer ça dans notre quotidien.
											Quand les temps deviennent dur, les gens doivent penser à eux mèmes,
											et partout dans le monde, Oxford, Omaha, Omsk,
											on peut voir une explosion incroyable des fermes citadines,
											des gens qui recommencent à travailler la terre, leurs toits,
											et qui transforment leurs logements en fermes temporaires.
									","
											And I think one of the lessons of history is that
											even the deepest crises can be moments of opportunity.
											They bring ideas from the margins into the mainstream.
											They often lead to the acceleration of much-needed reforms.
											And you saw that in the '30s,
											when the Great Depression paved the way
											for Bretton Woods, welfare states and so on.
											And I think you can see around us now,
											some of the green shoots of a very different kind of economy and capitalism
											which could grow.
											You can see it in daily life.
											When times are hard, people have to do things for themselves,
											and right across the world, Oxford, Omaha, Omsk,
											you can see an extraordinary explosion of urban farming,
											people taking over land, taking over roofs,
											turning barges into temporary farms.
									","
											Und ich denke, eine Sache, die wir aus der Geschichte lernen können,
											ist, dass sich auch in einer noch so tiefen Krise Chancen ergeben können.
											Sie bringen Ideen vom Rand der Gesellschaft in deren Mitte.
											Häufig führen sie zur Beschleunigung dringend benötigter Reformen.
											Und wie wir in den 30er Jahren gesehen haben,
											hat die Große Depression auch den Weg geebnet
											für das Bretton-Woods-System, das Konzept des Wohlfahrtstaats und so weiter.
											Und ich denke, dass wir im Moment um uns herum
											einige junge Triebe einer ganz anderen Form der Wirtschaft und des Kapitalismus beobachten,
											die noch weiter wachsen könnten.
											Man kann es im alltäglichen Leben beobachten.
											In schwierigen Zeiten müssen Menschen sich selbst helfen,
											und überall auf der Welt - ob in Oxford, Omaha oder Omsk -
											lässt sich ein explosionsartiger Anstieg städtischer Landwirtschaft beobachten:
											Menschen, die Land übernehmen, die Hausdächer erobern,
											die Frachtkähne in provisorische Landwirtschaftsfläche verwandeln.
									","
											Y creo que una de las lecciones de la historia
											es que aún la mas profunda crisis puede ser una oportunidad.
											Traen ideas de la periferia hacia la corriente de pensamiento central.
											A menudo guían la aceleración de las muy necesitadas reformas.
											Y, como se vió en los Treintas,
											la Gran Depresión allanó el camino
											a Bretton Woods, los estados benefactores y todo eso.
											Y creo que se puede ver alrededor nuestro ahora,
											algunos de los primeros intentos de una clase diferente de economía y capitalismo
											que pueden crecer.
											Se puede verlo en la vida cotidiana.
											Cuando los tiempos son duros, la gente hace cosas por sí mismos,
											y a través del mundo, Oxford, Omaha, Omsk,
											se puede ver una extrordinaria explosión de agricultura urbana.
											Gente tomando la tierra, tomando los tejados,
											convirtiendo barcazas en granjas temporales.
									","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
","
","
","
","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
											Et je fais partie de ces gens.
											J'ai 60000 de ces choses dans mon jardin.
											Un tout petit peu du total. Voici Atilla, la poule.
											Et je ne suis qu'un tout petit membre d'un très large mouvement,
											qui représente pour certains un moyen de survie,
											mais qui est également le développement de valeurs, et d'un nouveau type d'économie,
											qui n'est plus caractérisée par la consommation et le crédit,
											mais par des choses qui nous importe.
											Et en même temps, on peut voir proliférer des banques
											et des devises parallèles,
											des gens qui utilisent de nouvelles technologies pour rejoindre
											toutes ses ressources oubliées par le marché, les hommes, les bâtiments, les terres,
											et pour les mettre au profit de celui qui en a le plus besoin.
									","
											And I'm a very small part of this.
											I have 60,000 of these things in my garden.
											A few of these. This is Atilla the hen.
											And I'm a very small part of a very large movement,
											which for some people is about survival,
											but is also about values, about a different kind of economy,
											which isn't so much about consumption and credit,
											but about things which matter to us.
											And everywhere too, you can see a proliferation of time banks
											and parallel currencies,
											people using smart technologies to link up
											all the resources freed up by the market — people, buildings, land —
											and linking them to whomever has got the most compelling needs.
									","
											Und ich bin ein sehr kleiner Teil davon.
											Ich habe 60.000 von diesen Dingern in meinem Garten.
											Ein paar davon. Das hier ist Attila die Henne.
											Und ich bin ein sehr kleiner Teil einer sehr großen Bewegung,
											bei der es für manche Menschen ums Überleben geht,
											bei der es aber auch um Werte geht, um eine andere Art der Wirtschaft,
											wo sich nicht alles so sehr um Konsum und Geld dreht,
											sondern um Dinge, die uns etwas bedeuten.
											Und außerdem kann man überall die Ausbreitung von Zeitbanken
											und Parallelwährungen beobachten,
											Menschen, die clevere Technologien verwenden, um
											all die Ressourcen zu verbinden, die vom Markt frei gemacht wurden - Menschen, Gebäude, Land -
											um sie denjenigen zukommen zu lassen, die sie am dringendsten benötigen.
									","
											Yo soy una muy pequeña parte de esto.
											Tengo 60.000 de estas cosas en mi jardín
											unos pocos de estos. Esta es ""Atila, LA Gallina"".
											Y yo soy una muy pequeña parte de este gran movimiento,
											lo que para algunos es sobre supervivencia,
											pero también es sobre valores, sobre una forma diferente de economía,
											que no tiene mucho que ver con el consumo o el crédito,
											si no con las cosas que nos importan a nosotros.
											También se pueden ver en todos lados la proliferación de bancos de tiempo
											y monedas paralelas,
											gente usando tecnologías inteligentes para vincular
											todos los recursos liberados por el mercado: gente, edificios, tierra
											Y vincularlos con quienes tengan las más urgentes necesidades
									","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
","
","
","
","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
											Il existe une histoire similaire, à mon avis, pour les gouvernements.
											Ronald Reagan de nouveau, disait que les deux phrases les plus drôles
											dans la langue anglaise étaient:
											"" Je suis du gouvernement. Je suis ici pour aider"".
											Mais je pense que l'année dernière lorsque les gouvernements ont effectivement agi,
											les gens étaient plutôt content qu'ils soient là et qu'ils agissent.
											Mais maintenant, quelques mois plus tard,
											alors que les politiciens sont dans une situation très compliquée
											et qu'ils n'en font pas la grimace, comme quelqu'un l'a fait remarquer
											ils ne peuvent pas cacher leur incertitude.
											Parce que l'on ait déjà
											que la quantité astronomique d'argent qui a été injectée dans l'économie
											afin de corriger les erreurs du passé, de renflouer les banques et les compagnies automobiles
											ne nous aidera pas à préparer notre futur.
											Quelle est la quantité d'argent qui va servir à alimenter la consommation mondiale
											et qui ne vas pas aider à résoudre les problèmes profonds que nous devons résoudre.
									","
											There's a similar story, I think, for governments.
											Ronald Reagan, again, said the two funniest sentences
											in the English language are,
											""I'm from the government. And I'm here to help.""
											But I think last year when governments did step in,
											people were quite glad that they were there, that they did act.
											But now, a few months on,
											however good politicians are at swallowing frogs
											without pulling a face, as someone once put it,
											they can't hide their uncertainty.
											Because it's already clear
											how much of the enormous amount of money they put into the economy,
											really went into fixing the past, bailing out the banks, the car companies,
											not preparing us for the future.
											How much of the money is going into concrete and boosting consumption,
											not into solving the really profound problems we have to solve.
									","
											Ich glaube, eine ganz ähnliche Geschichte trifft auf Regierungen zu.
											Es ist wieder einmal Ronald Reagan, dem wir die zwei lustigsten Sätze
											der englischen Sprache verdanken:
											""Ich komme von der Regierung. Und ich bin hier, um zu helfen.""
											Aber ich glaube, als sich die Regierungen letztes Jahr dann doch eingeschaltet haben,
											waren die Leute recht froh, dass sie da waren und etwas unternahmen.
											Aber nun, ein paar Monate später,
											wie gut Politiker auch immer darin sein mögen, ""in den sauren Apfel zu beißen
											ohne die Miene zu verziehen"", wie es einmal jemand ausdrückte,
											ihre Unsicherheit können sie dennoch nicht verbergen.
											Denn es ist bereits klar,
											wieviel von der enormen Summe, die sie in die Wirtschaft investiert haben,
											tatsächlich dazu verwendet wurde, die Vergangenheit zu reparieren, den Banken und Automobilunternehmen aus der Patsche zu helfen,
											statt uns auf die Zukunft vorzubereiten.
											Wieviel von diesem Geld wird für Beton und das Ankurbeln des Konsums ausgegeben,
											statt dass es in die Lösung der wirklich tiefgehenden Probleme, um die wir uns kümmern müssen, investiert wird.
									","
											Hay una historia similar, creo, para los gobiernos
											Ronald Reagan, nuevamente, dijo que las dos más divertidas
											frases en el lenguaje inglés eran:
											""Soy del gobierno. Y estoy acá para ayudarlo"".
											Pero creo que en el último año, cuando los gobiernos dieron un paso adelante,
											la gente estuvo contenta de que estuvieran allí, de que hicieran su parte
											pero ahora, unos meses después,
											sin importar cuán buenos los políticos sean tragando sapos
											sin hacer una mueca, como alguien dijo,
											no pueden esconder su incertidumbre.
											porque ya está claro
											cuánto de la enorme cantidad de dinero que pusieron en la economía,
											realmente fue a arreglar el pasado, a rescatar bancos, las compañias automotrices,
											no para prepararnos para el futuro.
											Cuánto del dinero está yendo a concreto e impulsando el consumo,
											no a resolver los realmente profundos problemas que tenemos.
									","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
"
","
","
","
","Post-crash, investing in a better world",Geoff Mulgan,18:00,"culture,design,health,social change,technology"
