en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											So how does stress 
affect each of these stages?
											In the first two stages,
											moderate stress can actually 
help experiences enter your memory.
											Your brain responds to stressful stimuli
											by releasing hormones 
known as corticosteroids,
											which activate a process 
of threat-detection
											and threat-response in the amygdala.
											The amygdala prompts your hippocampus
											to consolidate the stress-inducing 
experience into a memory.
											Meanwhile, the flood 
of corticosteroids from stress
											stimulates your hippocampus,
											also prompting memory consolidation.
									","
											Então, como é que o ""stress""
afeta cada uma destas fases?
											Nas duas primeiras fases,
											um ""stress"" moderado pode ajudar
as experiências a entrar na memória.
											O cérebro responde a estímulos de ""stress""
											libertando hormonas
conhecidas por corticosteroides.
											que ativam um processo
de deteção de ameaças
											e uma resposta às ameaças
na amígdala.
											A amígdala obriga o hipocampo
											a consolidar como uma memória
a experiência que provoca ""stress"".
											Entretanto, a inundação
de corticosteroides do ""stress""
											estimula o hipocampo,
											obrigando também
à consolidação da memória.
									","
											Peki, stres bu aşamaların
her birini nasıl etkiliyor?
											İlk iki aşamada,
											orta dereceli stres aslında deneyimlerin
beyninize girmesine yardımcı olur.
											Beyniniz, kortikosteroidler

											olarak bilinen 
hormonları serbest bırakarak
											stresli uyaranlara tepki verir,
bu da amigdalda tehdit tespit
											ve tehdit yanıtı sürecini aktive eder.
											Amigdala, hipokampınızı
											strese neden olan deneyimin bir
bellekle birleşmesi için harekete geçirir.
											Bu arada, kortikosteroidlerin
strese maruz kalması,
											hipokampınızı uyarırken,
											aynı zamanda hafıza
konsolidasyonunu da tetikler.
									","
											Wie beeinflusst Stress nun diese Phasen?
											In den ersten beiden Phasen
											kann moderater Stress dabei helfen,

											dass Erfahrungen ins Gedächtnis eingehen.
											Dein Gehirn reagiert
auf stressige Stimuli,
											indem es Hormone, sogenannte
Kortikosteroide, freisetzt.
											Sie aktivieren einen Prozess 

											der Bedrohungserkennung
und -reaktion in der Amygdala.
											Die Amygdala regt den Hippocampus an,
											die stressige Erfahrung
als Erinnerung aufzunehmen.
											Währenddessen stimulieren
die Kortikosteroide vom Stress
											den Hippocampus,
											was auch die Aufnahme
der Erinnerung anregt.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											But even though some stress 
can be helpful,
											extreme and chronic stress 
can have the opposite effect.
											Researchers have tested this by injecting
rats directly with stress hormones.
											As they gradually increased 
the dose of corticosteroids,
											the rats’ performance on
memory tests increased at first,
											but dropped off at higher doses.
											In humans, we see a similar 
positive effect with moderate stress.
											But that only appears when 
the stress is related to the memory task—
											so while time pressure might 
help you memorize a list,
											having a friend scare you will not.
											And the weeks, months, or even years
											of sustained corticosteroids 
that result from chronic stress
											can damage the hippocampus
											and decrease your ability 
to form new memories.
									","
											Mas, apesar de algum ""stress""
poder ser útil,
											um ""stress"" extremo e crónico
pode ter o efeito oposto.
											Os investigadores testaram isso,
											injetando ratos diretamente
com hormonas de ""stress"".
											À medida que aumentavam gradualmente
a dose de corticosteroides,
											o desempenho do rato,
em testes de memória, primeiro aumentava,
											mas depois diminuía
perante doses mais altas.
											Nos seres humanos, vemos um efeito
positivo semelhante,
											com um ""stress"" moderado.
											Mas isso só ocorre quando o ""stress""
está relacionado com tarefas de memória
											— por isso, embora a pressão do tempo
possa ajudar a memorizar uma lista,
											um susto pregado por um amigo não ajudará.
											E as semanas, meses ou mesmo anos
											de corticosteroides permanentes
que resultam num ""stress"" crónico
											podem prejudicar o hipocampo
											e reduzir a nossa capacidade
de formar novas memórias.
									","
											Bazı stresler yardımcı olsa da,
											fazla ve kronik stres
tam tersi etkiye sebep olur.
											Araştırmacılar, bunu farelere
stres hormonu enjekte ederek test ettiler.
											Kortikosteroidlerin dozunu
kademeli olarak arttırdıkça,
											sıçanların bellek testleri üzerindeki
performansı ilk başta arttı,
											ancak daha yüksek dozlarda düştü.
											İnsanlarda, orta derecede stres
ile benzer olumlu bir etki görürüz.
											Fakat bu sadece stresin hafıza göreviyle
ilgili olduğu zaman ortaya çıkar -
											bu yüzden zaman baskısı bir listeyi
ezberlemenize yardımcı olurken,
											bir arkadaşınızın korkutması olmaz.
											Kronik stresin sonucu olan haftalar,
											aylar, hatta yıllar
süren kortikosteroidler,
											hipokampa zarar verebilir
											ve yeni anılar oluşturma
yeteneğinizi azaltabilir.
									","
											Auch wenn etwas Stress
hilfreich sein kann,
											kann starker chronischer Stress
das Gegenteil bewirken.
											Forscher haben das an Ratten getestet,
denen Stresshormone gespritzt wurden.
											Als sie kontinuierlich die Dosis
an Kortikosteroiden erhöhten,
											nahm die Leistung der Ratten
bei Gedächtnistests zuerst zu,
											aber ließ bei höheren Dosen nach.
											Bei Menschen sehen wir einen
ähnlichen Effekt bei moderatem Stress.
											Aber das passiert nur, wenn der Stress
sich auf die Aufgabe bezieht —
											während Zeitdruck dir also hilft,
eine Liste auswendig zu lernen,
											wird ein Freund, der dich
einschüchtert, dir nicht dabei helfen.
											Wochen, Monate oder Jahre
mit Kortikosteroiden,
											die sich aus chronischem Stress ergeben,
											können den Hippocampus schädigen
											und deine Fähigkeit, neue Erinnerungen
zu bilden, verschlechtern.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											It would be nice if some stress 
also helped us remember facts,
											but unfortunately, the opposite is true.
											The act of remembering relies 
on the prefrontal cortex,
											which governs thought, 
attention, and reasoning.
											When corticosteroids 
stimulate the amygdala,
											the amygdala inhibits, 
or lessens the activity of,
											the prefrontal cortex.
											The reason for this inhibition
is so the fight/flight/freeze response
											can overrule slower, more reasoned 
thought in a dangerous situation.
											But that can also have 
the unfortunate effect
											of making your mind 
go blank during a test.
											And then the act of trying to remember
can itself be a stressor,
											leading to a vicious cycle 
of more corticosteroid release
											and an even smaller chance of remembering.
									","
											Seria bom se algum ""stress""
também ajudasse a recordar os factos
											mas, infelizmente,
o contrário é que é verdade.
											O ato de recordar reside
no córtex pré-frontal
											que governa o pensamento,
a atenção e o raciocínio.
											Quando os corticosteroides
estimulam a amígdala,
											a amígdala inibe ou diminui
a atividade do córtex pré-frontal.
											A razão para esta inibição é que
a resposta a lutar, fugir ou paralisar
											pode superar um pensamento mais lento,
mais razoável, numa situação perigosa.
											Mas também pode ter o infeliz efeito
											de nos fazer ter uma ""branca""
durante um teste.
											Depois, o ato de tentarmos recordar
											pode ser um fator de ""stress"",
por si mesmo,
											causando um círculo vicioso
de libertação de mais corticosteroides
											e uma hipótese ainda mais reduzida
de nos lembrarmos.
									","
											Stres gerçekleri hatırlamamıza da
yardımcı olsaydı iyi olurdu,
											ama maalesef tam tersi oluyor.
											Hatırlama eylemi, düşünce,
dikkat ve akıl yürütmeyi yöneten
											prefrontal korteks üzerine dayanır.
											Kortikosteroidler amigdalayı uyardığında,
											amigdala prefrontal korteksin
aktivitesini durdurur
											veya azaltır.
											Bu inhibisyonun nedeni, savaş/kaç/don
tepkisinin tehlikeli bir durumda
											daha yavaş, daha mantıklı
düşünceyi geçersiz kılabilmesidir.
											Fakat bu aynı zamanda zihninizin
bir test sırasında donması gibi
											kötü etkilemesine de sebep olabilir.
											Hatırlamaya çalışmak,
											daha fazla kortikosteroid salınımının
kısır döngüsüne ve hatırlamak için
											daha küçük bir şansa
yol açan stres sebebi olabilir.
									","
											Es wäre schön, wenn etwas Stress
uns helfen würde, uns Fakten zu merken,
											aber leider ist das Gegenteil der Fall.
											Der Erinnerungsprozess ist auf 
den präfrontalen Kortex angewiesen,
											der Gedanken, Aufmerksamkeit 
und Logik regelt.
											Wenn Kortikosteroide 
die Amygdala stimulieren,
											hemmt oder verringert die Amygdala
											die Aktivität des präfrontalen Kortex.
											Der Grund dafür ist, dass 
die Kampf-oder-Flucht-Reaktion
											vernünftigere Gedanken
bei Gefahr überstimmen kann.
											Das kann aber auch 
den unglücklichen Effekt
											eines Blackouts während
einer Prüfung haben.
											Dann kann das Erinnern
selbst ein Stressor sein,
											der zu einem Teufelskreis führt,

											in dem mehr Kortikosteroide 
ausgeschüttet werden
											und die Chance des Erinnerns kleiner wird.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											So what can you do to turn stress 
to your advantage
											and stay calm and collected 
when it matters the most?
											First, if you know a stressful
situation like a test is coming,
											try preparing in conditions similar 
to the stressful environment.
											Novelty can be a stressor.
											Completing practice questions 
under time pressure,
											or seated at a desk 
rather than on a couch,
											can make your stress response
to these circumstances
											less sensitive during the test itself.
									","
											Então, o que podemos fazer
para usar o ""stress"" em nosso benefício,
											mantendo-nos calmos e concentrados
quando é mais importante?
											Primeiro, se sabemos que se aproxima
uma situação de ""stress"", como um teste,
											devemos preparar-nos em condições
semelhantes ao ambiente de ""stress"".
											As coisas novas podem causar ""stress"".
											Praticar as respostas a perguntas
sob pressão de tempo
											ou sentarmo-nos a uma secretária
em vez de um sofá,
											pode tornar a nossa reação de ""stress""
											menos sensível, durante o teste.
									","
											Peki, stresi avantajınıza dönüştürmek
ve en çok önem verdiğinizde
											sakin ve kendinizde
olmak için neler yapabilirsiniz?
											İlk olarak, eğer test gibi stresli 
bir şeyin yaklaştığını biliyorsanız,
											stresli ortamlara benzer
yerlerde hazırlanın.
											Yenilik bir stres sebebi olabilir.
											Pratik soruları zaman baskısı
altında tamamlama
											ya da bir koltuk yerine bir sıraya oturma,
											bu koşullar altında stres
yanıtınızı test sırasında
											daha az duyarlı hâle getirebilir.
									","
											Was kann man also tun, um den Stress
zum eigenen Vorteil zu nutzen
											und ruhig zu bleiben,
wenn es am wichtigsten ist?
											Erstens: Wenn eine stressige Situation
wie die Prüfung kommt,
											bereite dich unter ähnlichen Bedingungen
wie in der stressigen Umgebung vor.
											Neuartigkeit kann ein Stressor sein.
											Übungsaufgaben unter Zeitdruck
											oder am Tisch statt auf
der Couch zu bearbeiten
											kann deine Stressantwort 
weniger empfindlich für die Umstände
											während der Prüfung machen.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											Exercise is another useful tool.
											Increasing your heart 
and breathing rate
											is linked to chemical changes 
in your brain
											that help reduce anxiety 
and increase your sense of well-being.
											Regular exercise is also widely 
thought to improve sleeping patterns,
											which comes in handy 
the night before a test.
									","
											O exercício é outro método útil.
											O aumento do ritmo cardíaco
e da respiração
											está ligado a alterações químicas
no cérebro
											que ajudam a reduzir a ansiedade
e aumentam a sensação de bem-estar.
											Pensa-se também que o exercício regular
melhora os padrões do sono
											o que dá muito jeito 
na noite anterior a um teste.
									","
											Egzersiz bir diğer faydalı araçtır.
											Kalbinizin ve nefes alma
oranınızın artması,
											beyninizde anksiyeteyi azaltmaya
											ve sağlıklı hissetmenize yardımcı olan
kimyasal değişikliklere bağlıdır.
											Testten bir gün önce işe
yarayan düzenli egzersizin
											uyku düzenini geliştirdiği
düşünülmektedir.
									","
											Bewegung ist auch nützlich.
											Ein Erhöhen der Herz- und Atemfrequenz
											ist mit chemischen Prozessen 
in deinem Gehirn gekoppelt,
											die Angst verringern und
das Wohlbefinden steigern.
											Regelmäßige Bewegung soll auch
den Schlafrhythmus verbessern,
											was sehr hilfreich in der Nacht
vor der Prüfung ist.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											And on the actual test day,
											try taking deep breaths to counteract 
your body’s flight/fight/freeze response.
											Deep breathing exercises have shown
measurable reduction in test anxiety
											in groups ranging from
third graders to nursing students.
									","
											E, quanto ao dia do teste,
											respirar fundo contraria a reação do corpo
de lutar, fugir ou paralisar.
											Os exercícios de respirar fundo reduzem
consideravelmente a ansiedade aos testes
											em grupos que vão desde alunos
do terceiro ano a alunos de enfermagem.
									","
											Ve gerçek test gününde, vücudunuzun
											kaç/savaş/don yanıtına karşı
koymak için derin nefes almayı deneyin.
											Derin nefes egzersizleri, üçüncü sınıftan
hemşirelik öğrencilerine kadar
											olan gruplarda test kaygısında ölçülebilir
bir azalma olduğunu göstermiştir.
									","
											Versuche am Prüfungstag tief zu atmen,
											um der Kampf-oder-Flucht-Reaktion
deines Körper entgegenzuwirken.
											Tiefenatmung hat eine deutliche
Abnahme der Prüfungsangst
											bei Drittklässlern wie auch
Krankenpflegeschülern gezeigt.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
											So the next time you find your mind 
going blank at a critical moment,
											take a few deep breaths 
until you remember ataraxia:
											a state of calmness, free from anxiety.
									","
											Portanto, da próxima vez que 
sintam uma ""branca"" num momento crítico,
											respirem fundo várias vezes
até se lembrarem de ataraxia:
											""um estado de calma, isento de ansiedade"".
									","
											Böylece, zihninizi kritik bir anda bomboş
olduğu bir sonraki sefer,
											kaygıdan kurtulmuş
bir sakinlik durumu olan
											iç huzuru hatırlamak
için derin nefesler alın.
									","
											Wenn du also das nächste Mal
einen Blackout hast,
											atme ein paar Mal tief durch 
bis du dich an Ataraxie erinnerst:
											Ein Zustand der Ruhe, frei von Angst.
									",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
"
","
","
","
",The surprising link between stress and memory,Elizabeth Cox,4:46,"TED-Ed,health,memory"
