pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Eu penso que isto começa a fazer
mais sentido
											se pensarem nas pessoas
que estão a enviar estas mensagens.
											Digamos que acham que alguém é atraente,
											mas que suspeitam que outras pessoas
não estarão necessariamente interessadas.
											Isso significa que há 
menos competição à vista
											e é um incentivo extra para vocês
entrarem em contacto.
											Agora comparem isso a pensarem
que alguém é atraente
											mas suspeitarem que toda a gente
vai achar o mesmo.
											Bem, sejamos francos,
											para que é que vocês se dariam
ao trabalho de se humilharem?
											Começa aqui a parte
realmente interessante.
											Porque quando as pessoas 
escolhem as imagens
											que usam no ""website""
de encontros ""online"",
											elas tentam, frequentemente,
minimizar as coisas
											que pensam que algumas pessoas
possam achar pouco atraentes.
											O exemplo clássico é que as pessoas
que são talvez um pouco gordinhas
											escolhem deliberadamente
uma foto muito recortada.
											Ou os carecas, por exemplo,
											que deliberadamente escolhem
imagens em que usam chapéus.
											Mas, na verdade, isto é o oposto
do que deveriam fazer
											se quiserem ser bem-sucedidos.
											Em vez disso, deveriam tirar partido
											do que quer que seja
que vos torne diferentes,
											mesmo pensando que algumas pessoas
vos vão achar pouco atraentes.
											Porque as pessoas que gostam de vocês
vão gostar de vocês de qualquer maneira,
											e os falhados insignificantes que 
não gostarem, só vos darão vantagem.
									","
											Bu mesajları gönderen kişiler
açısından düşününce
											daha kulağa mantıklı gelmeye 
başlıyor bence.
											Diyelim ki, birini çekici buluyorsunuz;
											ama başka insanların ondan o kadar da
etkilenmediğinden şüphelisiniz.
											Yani, sizin için daha az rekabet var ve
											iletişime geçmeniz için daha teşvik edici.
											Bir de şunu düşünün: birini çekici
buluyorsunuz;
											ama herkesin onu çekici bulacağından
kuşkulanıyorsunuz.
											O halde, dürüst olalım, neden 
kendinizi küçük duruma düşüresiniz ki?
											İşin ilginç kısmı şu:
											İnsanlar çöpçatanlık sitelerinde 
kullanacakları fotoğrafları seçerken,
											bazı insanların çekici bulmayacağını
											düşündükleri yönlerini minimize 
etmeye çalışıyorlar.
											Klasik bir örnek: biraz kilolu insanların
											kasıtlı olarak fazla kesilmiş bir
fotoğraf seçmeleri
											ya da kel erkeklerin, örneğin,
											kasıtlı olarak şapka taktıkları
fotoğrafları seçmeleri...
											Fakat eğer başarılı olmak istiyorsanız, 
aslında yapmanız
											gereken bunun tam tersi.
											Aslında bunun yerine, sizi farklı kılan 
şeylerin üzerinde durmalısınız,
											bazı insanların bunu çekici bulmayacağını
düşünseniz bile.
											Çünkü sizi beğenen insanlar,
sizi her halükarda beğenecek
											ve beğenmeyen önemsiz insanlar, yani,
onlar sadece sizin yararınıza olacak.
									","
											Je crois que ça commence à faire sens
											quand on se met à place des personnes
envoyant les messages.
											Disons que vous pensez que quelqu'un
est attirant,
											mais vous soupçonnez que les autres
ne seront pas forcément intéressés.
											Cela implique moins
de concurrence pour vous
											et vous incite plus à prendre contact.
											De l'autre côté, imaginez que
vous trouvez quelqu'un attirant
											mais vous vous doutez bien
que tout le monde le pense aussi.
											Alors franchement, pourquoi prendre 
le risque de s'humilier ?
											Là, les choses deviennent intéressantes.
											Quand on choisit une photo
pour un site de rencontres,
											on a tendance à minimiser les choses
											que nous pensons que les autres 
trouveront repoussantes.
											Un exemple classique serait
quand les personnes légèrement en surpoids
											choisissent exprès une photo rognée,
											ou les hommes chauves, par exemple,
											choisissant exprès des photos où
ils portent un chapeau.
											Il faudrait faire tout à fait le contraire
											si on veut avoir du succès.
											Vous devez tourner à votre avantage 
ce qui vous rend différent,
											même si cela n'est pas attirant
pour quelques personnes.
											Parce que les personnes qui vous aiment
vous aimeraient quand même,
											et que ceux qui ne vous aiment pas —
bref, c'est à votre avantage.
									","
											Das wird verständlicher,
											wenn man an die Leute denkt,
die die Nachrichten verschicken.
											Sagen wir einmal,
Sie finden eine Person attraktiv,
											aber Sie vermuten, dass nicht jeder
ebenso stark an ihr interessiert ist.
											Das bedeutet weniger Konkurrenz für Sie
											und einen zusätzlichen Anreiz,
aktiv zu werden.
											Vergleichen Sie das mit jemandem,
den Sie attraktiv finden,
											bei dem Sie aber vermuten, 
dass jeder andere das auch tut.
											Mal ehrlich, warum sollte man 
sich freiwillig eine Abfuhr holen?
											Jetzt wird es richtig interessant.
											Wenn Leute ihre eigenen Fotos für 
eine Dating-Website aussuchen,
											versuchen sie oft,
											vermeintlich Unattraktives
zu minimieren.
											Das klassische Beispiel dafür sind Leute
mit ein wenig Übergewicht,
											die ihre Fotos zusammenschneiden
											oder glatzköpfige Männer,
											die Fotos auswählen, 
auf denen sie eine Mütze tragen.
											Man sollte aber das Gegenteil tun,
											wenn man erfolgreich sein will.
											Man sollte vielmehr das hervorheben,
was einen von anderen underscheidet,
											auch wenn man glaubt, dass einige Leute
das unattraktiv finden werden.
											Die Leute, die einen interessant finden,
tun das nämlich ohnehin.
											Die unwichtigen Loser hingegen, die das 
nicht tun, bringen einem dann Vorteile.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Super Dica n.º 2:
Como escolher o parceiro perfeito.
											Vamos imaginar que vocês são
um sucesso estrondoso nos encontros.
											Mas surge a pergunta de como é que
vão converter esse sucesso
											em felicidade a longo prazo
e, em particular,
											como é que decidem
quando é a altura certa para assentarem?
											Geralmente,
não é aconselhável
											casar com a primeira pessoa
que vos apareça
											e que mostre algum interesse por vocês.
											Mas, de igual modo, 
também não quererão alongar o tempo
											se quiserem maximizar a vossa hipótese
de felicidade a longo prazo.
											A minha autora preferida,
Jane Austen, diz assim:
											""Uma mulher solteira de 27 anos
											""nunca pode esperar sentir
ou inspirar de novo afeição.""
											(Risos)
											Obrigadinha, Jane.
O que sabes tu do amor?
									","
											Tamam, Ana Tavsiye #2:
Doğru insan nasıl seçilir.
											Diyelim ki, flört alanında
											müthiş bir başarınız var.
											Ama soru şu: Bu başarıyı nasıl
											uzun dönemli mutluluğa çevireceksiniz,
özellikle,
											durulmak için doğru zamanın gelip 
gelmediğine nasıl karar vereceksiniz?
											Genelde, durulup karşınıza çıkan ve
											sizinle ilgilenen ilk insanla
											evlenmeniz akla uygun değil.
											Ama aynı şekilde, uzun dönemli 
mutluluk şansınızı
											arttırmak istiyorsanız, çok da 
uzatmak istemezsiniz.
											En sevdiğim yazar Jane Austen'ın da
dediği gibi:
											""27 yaşında evlenmemiş bir kadın
											asla sevgiyi hissedeceğini ve
canlandıracağını ummaz"".
											(Gülüşmeler)
											Teşekkürler Jane.
Aşk hakkında ne bilirsin ki?
									","
											Donc, astuce n° 2 : comment choisir
la personne idéale.
											Imaginons que vous ayez 
un succès fulgurant
											dans la cour des célibataires.
											La question qui se pose est
comment transformer ce succès
											en bonheur à long terme,
et surtout
											comment déterminer quel est 
le bon moment pour s'installer ?
											En général, il n'est pas conseillé
de se précipiter
											et d'épouser le premier venu
											qui vous montre un peu d'intérêt.
											De la même façon, vous ne voulez pas
trop attendre
											si vous voulez maximiser vos chances
de bonheur à long terme.
											Comme le dit si bien
mon auteur préféré, Jane Austen,
											« Une femme célibataire de vingt-sept ans
											ne peut plus espérer ressentir 
ou inspirer de l'affection. »
											(Rires)
											Merci beaucoup, Jane.
Que sais-tu de l'amour ?
									","
											Okay, zweiter Geheimtipp:
Den perfekten Partner finden.
											Gehen wir davon aus,
											dass Sie in der Datingszene
unheimlich erfolgreich sind.
											Wie wandelt man diesen Erfolg
											in langfristigeres Glück um,
und vor allem:
											Wann ist der richtige Zeitpunkt,
sich festzulegen?
											Es ist allgemein nicht empfehlenswert,
											gleich die erste Person zu heiraten,
											die irgendein Interesse zeigt.
											Aber man sollte es auch nicht
auf die lange Bank schieben,
											wenn man die Chance auf 
langfristiges Glück vergrößern will.
											Meine Lieblingsautorin, 
Jane Austen, meint dazu:
											""Eine unverheiratete Frau mit 27
											kann auf keine Zärtlichkeit
mehr hoffen.""
											(Lachen)
											Danke, Jane.
Was verstehst du von Liebe?
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											A questão é, então,
											como é que sabem quando
é a altura certa para assentar
											considerando todas as pessoas
com que poderão namorar na vossa vida?
											Felizmente, há um bocadinho delicioso
de matemática, que podemos usar
											para nos ajudar com isto, chamado
""teoria da paragem ótima"".
											Vamos imaginar, então,
											que vão começar a namorar aos 15 anos
											e, idealmente, gostariam 
de se casar aos 35 anos.
											Há uma série de pessoas
											com quem vocês poderiam
namorar ao longo da vossa vida,
											e elas terão vários níveis de qualidade.
											As regras são estas: uma vez
que consigam acertar e casar
											não podem olhar para o futuro
para perceberem o que poderiam ter tido
											e, igualmente, não podem voltar atrás
e mudar de opinião.
											Na minha experiência, pelo menos,
											normalmente as pessoas não gostam
de voltar a ser chamadas
											anos depois de terem sido preteridas 
por outra pessoa — ou talvez seja só eu.
									","
											O halde soru şu:
											Durulmak için doğru zamanın geldiğini
nasıl anlarsınız,
											hayatınız boyunca flört edebileceğiniz
onca insan varken?
											Neyse ki, burada bize yardım 
etmesi için kullandığımız
											harika bir matematik var,
optimum durma teorisi adlı.
											O halde düşünün,
											15 yaşında flört etmeye başlıyorsunuz
											ve ideal olarak 35 yaşına geldiğinizde
evlenmek istiyorsunuz.
											Ve hayatınız boyunca potansiyel
											olarak flört edebileceğiniz birtakım
insanlar var
											ve farklı seviyelerde iyiler.
											Kurallar şöyle, bir defa durulup 
evlendikten sonra,
											neye sahip olabileceğinizi görmek için
öteye bakamazsınız
											ve aynı şekilde geri gidip
fikrinizi değiştiremezsiniz.
											En azından tecrübelerime göre,
											insanlar genelde başkası için 
reddedildikten yıllar sonra
											anımsanmayı pek hoş bulmuyor, 
ya da sadece ben böyleyim.
									","
											La question est alors :
											comment savoir que c'est 
le bon moment pour s'installer
											vu le nombre de personnes 
avec qui on pourrait sortir ?
											Heureusement, il existe
une théorie mathématique bien utile,
											qui s'appelle la théorie
de l'arrêt optimal.
											Imaginons que
											vous commencez à sortir à 15 ans
											et qu'idéalement, vous aimeriez être
marié d'ici vos 35 ans.
											Il y a un nombre de personnes
											avec qui vous pourriez sortir
au cours de votre vie,
											et elles seront chacune plus
ou moins bien.
											La règle est que, 
dès que vous vous mariez,
											vous ne pouvez pas savoir
ce que vous auriez pu avoir,
											ni retourner en arrière et 
changer votre décision.
											Dans mon expérience du moins,
											je trouve que les gens n'aiment pas trop
être rappelés
											des années après qu'on a fait passer
une autre personne avant eux.
									","
											Die Frage lautet,
											wie erkennt man den 
richtigen Zeitpunkt sich festzulegen,
											bei all den Menschen,
die man im Leben treffen kann?
											Glücklicherweise gibt es dazu
ein köstliches Stück Mathematik
											namens ""Optimal Stopping Theory"",
das uns weiterhilft.
											Stellen Sie sich vor,
											Sie haben Ihr erstes Date mit 15
											und möchten spätestens 
mit 35 verheiratet sein.
											Es gibt eine Anzahl Leute,
											mit denen Sie in Ihrem Leben
ein Date haben könnten,
											und diese sind unterschiedlich
gut geeignet.
											Wenn man einmal den Gewinn eingelöst
und geheiratet hat,
											kann man weder weitersuchen
und sehen, auf was man verzichtet,
											noch seine Entscheidung
rückgängig machen.
											Zumindest meiner Erfahrung nach
											möchten Leute nicht jahrelang
in Erinnerung bleiben,
											wenn sie einmal für jemand anderen
stehengelassen wurden.
											Aber vielleicht sehe nur ich das so.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											A matemática diz então
que o que devem fazer
											nos primeiros 37% 
da vossa janela de encontros,
											é rejeitar toda a gente como
sérios candidatos a casamento.
											(Risos)
											E, depois, devem escolher
a pessoa seguinte que aparecer
											que é melhor do que qualquer outra
que já viram antes.
											Eis um exemplo.
											Pode ser matematicamente provado
que, ao fazerem isto,
											estão, na verdade, a escolher
a melhor maneira possível
											de maximizar as vossas hipóteses
de encontrar o parceiro perfeito.
											Infelizmente, tenho de vos dizer que
este método traz alguns riscos.
											Por exemplo, imaginem que
o vosso parceiro ideal apareceu
											durante os vossos primeiros 37%.
											Infelizmente, teriam de o rejeitar.
											(Risos)
											E, se fizerem as contas,
											lamento que nenhuma outra
pessoa que apareça
											venha a ser melhor que 
qualquer um que já tenham conhecido,
											por isso, terão de continuar a
rejeitar todos e morrer sozinhos.
											(Risos)
											Provavelmente rodeados de gatos
a roer os vossos restos.
									","
											O halde matematik flört pencerenizdeki 
ilk yüzde 37'ye
											ne yapmanız gerektiğini söylüyor.
											Ciddi bir evlenme potansiyeli olan herkesi
geri çevirmelisiniz.
											(Gülüşmeler)
											Ve sonra, önceden gördüğünüz herkesten
											daha iyi olan sıradaki 
insanı seçmelisiniz.
											İşte örneğimiz bu.
											Eğer bunu yaparsanız, bu mükemmel 
eşi bulma şansınızı
											maksimuma çıkaracağınız,
											matematiksel olarak kanıtlanmış 
en iyi yöntem.
											Tabi maalesef, bu yöntemin bazı riskleri
olduğunu size söylemem gerekiyor.
											Örneğin, mükemmel eşinizin 
ilk yüzde 37'de
											karşınıza çıktığını düşünün.
											Ne yazık ki onu geri çevirmeniz gerekiyor.
											(Gülüşmeler)
											Eğer matematiği izliyorsanız,
											korkarım daha önce gördüğünüzden
											daha iyisi ile karşılaşmayacaksınız
											ve herkesi reddetmeye devam edip
yalnız öleceksiniz.
											(Gülüşmeler)
											Muhtelemen kalıntılarınızı kemiren
kedilerle çevrilmiş bir şekilde...
									","
											Ce que disent les maths,
c'est que vous devez faire
											pendant les premiers 37%
de votre vie amoureuse,
											c'est de rejeter tout le monde
comme prospect sérieux pour le mariage.
											(Rires)
											Ensuite, vous devez choisir 
la première personne
											meilleure que tous les autres.
											Voici un exemple.
											Si vous faites cela, et c'est
mathématiquement démontrable
											c'est la meilleure façon possible
											de maximiser vos chances de trouver
le partenaire idéal.
											Malheureusement, je dois vous dire
que cette méthode comporte ses risques.
											Par exemple, imaginez que votre
partenaire idéal apparaisse
											pendant vos 37 premiers pourcents.
											Malheureusement, vous allez devoir
le rejeter.
											(Rires)
											Si vous vous tenez aux maths,
											j'ai bien peur que personne d'autre
											ne soit meilleur
que tous les autres,
											donc vous devrez continuer à rejeter 
tout le monde et mourir seul.
											(Rires)
											Probablement entouré de chats
mâchouillant votre dépouille.
									","
											Die Mathematik empfiehlt,
											in den ersten 37 % der Datingzeit
											jeden ernsthaften 
Heiratskandidaten abzulehnen.
											(Lachen)
											Danach sollte man 
die erste Person wählen,
											die besser als die bisher
getroffenen Personen ist.
											Hier ein Beispiel:
											Dieses Verhalten ist 
mathematisch erwiesenermaßen
											der bestmögliche Weg,
											die eigenen Chancen zu erhöhen
und den perfekten Partner zu finden.
											Es gibt dabei leider auch einige Risiken.
											Stellen Sie sich beispielsweise vor,
Ihr perfekter Partner
											taucht in den ersten 37 Prozent auf.
											Sie müssten ihn also leider abweisen.
											(Lachen)
											Wenn man der Mathematik folgt,
											taucht später wahrscheinlich niemand auf,
											der besser als jedes bisheriges Date ist,
											also muss man jeden ablehnen
und alleine sterben.
											(Lachen)
											Vielleicht hat man dann Katzen,
die an den Überresten knabbern.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Outro risco é que — imaginem
											que as primeiras pessoas que
encontraram nos primeiros 37%
											são incrivelmente monótonas,
chatas, terríveis.
											Primeiro, como estão na fase de rejeição,
não há problema,
											e podem rejeitá-los.
											Mas agora imaginem que a próxima
pessoa que aparece
											é apenas um bocadinho menos
monótona, chata e terrível
											do que todas as outras
que conheceram antes.
											Se estiverem a seguir o raciocínio,
lamento mas terão de casar com ela
											e acabar numa relação que,
honestamente, é abaixo de ótima.
											Desculpem lá...
											Mas acho mesmo que há aqui
uma oportunidade
											para a Hallmark se introduzir
e aproveitar este mercado.
											Um cartão de S. Valentim como este:
											(Risos)
											""Meu querido marido,
és marginalmente menos terrível
											""do que os primeiros 37% de
pessoas com que saí.""
											Até fica mais romântico do que 
o que costumo fazer.
									","
											Bunun dışında, bir başka risk de
											ilk yüzde 37'de flört
ettiğiniz insanların
											inanılmaz donuk, sıkıcı, 
berbat insanlar olması.
											Sorun değil; çünkü reddetme fazındasınız,
											o halde tamam,
onları reddebilirsiniz.
											Fakat düşünün ki çıkagelen sıradaki insan
											daha önce gördüğünüz herkesten
											daha az sıkıcı, donuk ve berbat.
											Eğer matematiği izliyorsanız,
korkarım ki onunla evlenip,
											doğrusu, vasat bir ilişki 
ile sonuçlanırsınız.
											Bunun için üzgünüm.
											Ama burada Hallmark için 
kazanç sağlayacak
											ve piyasaya hitap edecek bir fırsat 
olduğunu düşünüyorum.
											Bu Sevgililer Günü kartı gibi.
(Gülüşmeler)
											""Sevgili kocacığım, sen ilk çıktığım

											yüzde 37'den daha az berbatsın.""
											Bu aslında normalde becerebildiğimden
daha romantik.
									","
											Bon, un autre risque est —
imaginons qu'au contraire,
											les premières personnes avec qui 
vous sortez dans vos premiers 37%
											sont incroyablement chiantes
et inintéressantes.
											Ce n'est pas grave : vous êtes 
dans la phase de rejet.
											Donc ça va,
vous pouvez les rejeter.
											Mais imaginez que la prochaine personne
											soit marginalement moins chiante
et moins inintéressante
											que tous les autres.
											Donc si vous vous tenez aux maths,
j'ai peur que vous deviez l'épouser
											et finir dans une relation qui est,
sincèrement, sous-optimale.
											Oups, désolée.
											Mais je pense qu'il y a 
une opportunité ici
											pour Hallmark de répondre
à ce marché.
											Une carte pour la Saint-Valentin.
(Rires)
											« Mon cher époux, tu es
marginalement moins horrible
											que les premiers 37% des personnes
avec qui je suis sortie. »
											J'arrive rarement à faire
aussi romantique.
									","
											Ein weiteres Risiko bestünde darin,
											dass die ersten 37 Prozent an Leuten
											unglaublich nichtssagend,
langweilig und schrecklich sind.
											Das wäre okay, weil man sie 
ohnehin ablehnen würde,
											also kann man das getrost tun.
											Aber stellen Sie sich dann vor,
dass als Nächstes eine Person auftaucht,
											die nur ein bisschen weniger langweilig,
nichtssagend und schrecklich
											als jede andere davor ist.
											Folgt man der Mathematik,
müsste man sie heiraten
											und landet in einer ausgesprochen
suboptimalen Beziehung.
											Das tut mir leid.
											Das wäre eine Geschäftsidee für Hallmark,
											diesen Markt zu bedienen und daran
											mit so einer Valentinskarte abzukassieren:
											""Mein lieber Ehemann, du bist
etwas weniger schrecklich
											als die ersten 37 % der Leute,
mit denen ich ein Date hatte.""
											Das ist sogar romantischer,
als ich es normalerweise hinkriege.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Portanto, este método não
tem uma taxa de sucesso de 100%
											mas não há outra estratégia possível
que faça melhor.
											E na verdade, na Natureza,
há determinados tipos de peixes
											que empregam e seguem
exatamente esta estratégia.
											Rejeitam qualquer possível
pretendente que apareça
											nos primeiros 37%
da época de acasalamento
											e, depois desse período,
escolhem o primeiro peixe que aparece,
											que, sei lá, é maior e mais corpulento
											do que todos os peixes que viram antes.
											De qualquer maneira, também acho que,
subconscientemente,
											nós, humanos, fazemos a mesma coisa.
											Quando somos novos,
damo-nos algum tempo
											para jogar no terreno e avaliar o mercado.
											E só começamos a olhar seriamente
para potenciais candidatos para casar
											quando chegamos a meio
ou ao final dos 20 anos.
											Eu acho que isto é uma prova conclusiva,
se é que alguma vez foi necessária,
											de que os cérebros de toda a gente
estão programados
											para serem um bocadinho matemáticos.
									","
											O halde, bu yöntem size yüzde 100
başarı getirmiyor
											ama daha iyisini yapabileceğiniz başka
olası strateji de yok.
											Ve aslında, vahşi yaşamda,
aynı stratejiyi uygulayan
											belli balık türleri var.
											Yani çiftleşme döneminde 
karşılarına çıkan
											ilk yüzde 37'yi reddedip,
											daha sonra, önceden gördüklerinden,
											bilemiyorum, daha büyük ve daha iri
											olan ilk balığı seçiyorlar.
											Ayrıca, bilinç altında biz insanlar da 
bunu bir şekilde yapıyoruz.
											Gençliğimizde, birkaç kişiyi aynı anda 
idare etmek için,
											piyasa hakkında fikir edinmek için 
kendimiz biraz zaman tanıyoruz.
											Ancak sonrasında, 20'li yaşların ortasına
geldiğimizde, evlenme potansiyeli olan
											adaylara ciddi bakmaya başlıyoruz.
											Bence bu herkesin beyninin,
gerektiğinde,
											biraz matematikle bağlantılı 
olduğunun kesin kanıtı.
									","
											Cette méthode ne donne pas 
un taux de réussite de 100%,
											mais il n'y a aucune autre stratégie 
qui puisse mieux réussir.
											Dans la nature, il y a
certaines espèces
											de poissons qui emploient
la même stratégie.
											Ils rejettent tous les prétendants
qui se présentent
											dans les premiers 37% de 
la saison des amours,
											et ils choisissent ensuite
le premier venu après cette période
											qui est, j'imagine, 
plus grand et fort
											que les autres poissons
qu'ils ont vus avant.
											Je pense les humains font à peu près
pareil inconsciemment.
											On se laisse le temps de tâter le terrain,
											de comprendre le marché
quand on est jeune.
											Ce n'est qu'alors qu'on commence
à chercher sérieusement,
											vers le milieu ou la fin de la vingtaine.
											Je pense que c'est la preuve,
s'il en fallait une,
											que tous les cerveaux sont préconfigurés
pour être un peu mathématiques.
									","
											Mit dieser Methode haben Sie
zwar nicht hundertprozentig Erfolg,
											aber es gibt keine mögliche
bessere Strategie.
											In der Natur gibt es sogar Fischarten,
											die genau dieser Strategie folgen.
											Sie weisen jeden möglichen Paarungspartner
											in den ersten 37 Prozent 
der Paarungszeit zurück.
											Dann nehmen sie den Fisch,
der als Nächstes auftaucht
											und vielleicht größer und dicker
											als alle bisherigen Fische ist.
											Ich glaube, unbewusst machen 
wir Menschen das ohnehin so.
											Wir lassen uns ein wenig Zeit,
um den Markt zu erkunden
											und ein Gespür dafür zu entwickeln,
solange wir jung sind.
											Die ernsthafte Suche nach potenziellen
Heiratskandidaten beginnt erst,
											wenn wir Mitte oder Ende 20 sind.
											Ein schlüssiger Beweis —
falls er je gebraucht wird —
											dass unser Gehirn von Natur aus
ein klein wenig mathematisch ist.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
