es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											La respuesta es que estos problemas sociales
											son de escala masiva,
											nuestras organizaciones 
son pequeñas en comparación,
											y tenemos un sistema de creencias 
que las mantiene pequeñas.
											Tenemos dos normativas.
											Una para el sector no lucrativo
											y una para el resto del mundo económico.
											Es una segregación que discrima
											contra el sector no lucrativo en 5 distintas áreas,
											siendo la primera la compensación.
									","
											E a resposta é que estes problemas sociais
											acontecem em enorme escala,
											as nossas organizações são pequenas
em relação a eles,
											e temos uma crença que as mantém pequenas.
											Temos dois livros de regras.
											Temos um para o setor não lucrativo
											e um para o resto do mundo económico.
											Há um ""apartheid"" que discrimina
											o setor não lucrativo 
em cinco áreas diferentes,
											das quais, a primeira é a compensação.
									","
											Et la réponse, c'est qu'on fait face
à ces problèmes sociaux
											à une échelle massive.
											Nos organisations 
sont minuscules face à eux,
											et notre système de pensée
fait qu'elles restent minuscules.
											On a deux modes d'emploi.
											Un pour le secteur à but non lucratif
											et un pour le reste du monde économique.
											C'est un apartheid qui discrimine
											le secteur à but non lucratif
dans cinq domaines différents,
											le premier étant la rémunération.
									","
											Die Antwort ist,
dass diese sozialen Probleme
											ein gewaltiges Ausmaß haben
											und unsere Organisationen 
demgegenüber winzig sind.
											Außerdem hält unser
Glaubenssystem sie winzig.
											Wir haben zwei Regelwerke.
											Wir haben eines für
den gemeinnützigen Sektor
											und eines für die
restliche Wirtschaftswelt.
											Das ist eine Ausgrenzung,
											die den gemeinnützigen Sektor 
in fünf Bereichen diskiminiert.
											Der erste ist Vergütung.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											En el sector lucrativo, entre más valor se produzca,
											más dinero se puede hacer.
											Pero no nos gusta que las organizaciones 
no lucrativas usen dinero
											para incentivar a la gente 
a producir más en el servicio social.
											Tenemos una reacción visceral a la idea de que alguien
											pueda hacer mucho dinero por ayudar a otros.
											Resulta interesante que no tengamos 
una reacción visceral
											a la noción de que la gente haga 
más dinero sin ayudar a otros.
											Ya saben, quieren hacer 50 millones de dólares
											vendiendo videojuegos violentos 
a los chicos, háganlo.
											Los pondremos en la portada de la revista Wired.
											Pero quieren hacer medio millón de dólares
											tratando de curar la malaria infantil,
											y los consideran parásitos. (Aplausos)
									","
											Assim, no setor lucrativo, 
quanto mais valor produzimos,
											mais dinheiro podemos ganhar.
											Mas não gostamos que as instituições 
não lucrativas usem dinheiro
											para incentivar as pessoas 
a produzir mais no serviço social.
											Temos uma reação visceral 
à ideia de que alguém
											possa receber muito dinheiro
por ajudar outras pessoas.
											O interessante é que não temos
uma reação visceral
											à noção de que as pessoas ganham muito
dinheiro não ajudando as outras pessoas.
											Sabem, se quiserem lucrar
50 milhões de dólares
											a vender videojogos violentos 
a crianças — avancem.
											Até os pomos na capa da revista Wired.
											Mas se quisermos ganhar
meio milhão de dólares
											para curar crianças com malária,
											somos considerados parasitas.
											(Aplausos)
									","
											Dans le secteur à but lucratif,
plus on crée de valeur,
											plus on gagne d'argent.
											Mais on ne veut pas que les organisations
à but non lucratif motivent
											par l'argent leurs collaborateurs afin qu'ils
produisent davantage de service social.
											On a une réaction viscérale 
à l'idée que
											quiconque puisse gagner beaucoup d'argent
tout en aidant les autres.
											C'est intéressant qu'on n'ait pas
une réaction viscérale
											à l'idée que des gens puissent se faire beaucoup
d'argent alors qu'ils n'aident personne.
											Eh bien, si vous voulez gagner
50 millions de dollars
											en vendant à des enfants
des jeux vidéo violents, allez-y.
											Vous serez en couverture 
du magazine Wired.
											Mais si vous voulez gagner
un demi-million de dollars
											en tentant de soigner
des enfants atteints de paludisme,
											alors on vous prendra 
pour un parasite. (Applaudissements)
									","
											Im gewinnorientierten Sektor gilt: 
Je mehr Wert Sie schaffen,
											desto mehr können Sie verdienen.
											Aber wir wollen nicht,
dass NPOs Geld verwenden,
											um Menschen einen Anreiz zu bieten, 
mehr in sozialen Diensten zu leisten.
											Wir haben eine instinktive 
Ablehnung gegenüber der Idee,
											jemand könnte viel Geld verdienen, 
indem er anderen hilft.
											Interessant, dass wir es
nicht instinktiv ablehnen,
											wenn Menschen viel verdienen, 
indem sie anderen nicht helfen.
											Sie möchten also 50
Millionen Dollar umsetzen,
											indem Sie Kindern gewalttätige
Computerspiele verkaufen,
											machen Sie's.
											Wir bringen Sie auf die Titelseite 
des ""Wired""-Magazins.
											Wollen Sie aber eine halbe 
Million Dollar verdienen,
											indem Sie Kinder von Malaria heilen
											und schon werden Sie 
als Schmarotzer betrachtet. (Beifall)
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Pensamos en esto como nuestro sistema ético,
											pero no nos damos cuenta que este sistema
											tiene un poderoso efecto secundario:
											ofrece una cruda elección mutuamente excluyente
											entre hacer el bien para ustedes y su familia
											o hacer el bien para el mundo,
											a las mentes más brillantes salidas 
de nuestras mejores universidades,
											y enviar decenas de miles de personas
											que podrían hacer una gran diferencia 
en el sector no lucrativo
											marchando cada año directamente 
al sector no lucrativo
											porque no están dispuestos a hacer 
ese tipo de sacrificio económico de por vida.
											La revista Businessweek hizo una encuesta
sobre los paquetes de beneficios
											para profesionales de postgrado 
con 10 años de escuela de negocios,
											y la remuneración media de un MBA de Stanford,
											con bonus, a la edad de 38, 
era de 400 mil dólares.
											Mientras que, en el mismo año, el salario promedio
											del director general de una fundación médica 
de más de USD 5 millones en EE. UU.
											era de 232 mil dólares, y para una beneficencia 
contra el hambre, 84 mil dólares.
											No hay manera de conseguir a muchas personas
											talentosas de USD 400 000 que hagan 
un sacrificio de USD 316 000
											cada año para ser el director de 
una beneficencia contra el hambre.
									","
											Pensamos nisto como o nosso sistema ético,
											mas o que não percebemos 
é que este sistema
											tem um efeito secundário poderoso,
											que é impor uma escolha entre duas opções
que se excluem mutuamente
											— fazer bem a si próprio e à sua família,
											ou fazer bem ao mundo —
											às mentes mais brilhantes que saem
das nossas melhores universidades,
											e mandar dezenas de milhares de pessoas
											que podiam fazer uma enorme diferença
no setor não lucrativo
											avançar todos os anos diretamente 
para o setor lucrativo,
											porque não estão dispostas a fazer 
esse sacrifício económico vitalício.
											A revista Businessweek fez um inquérito,
analisou os pacotes remuneratórios
											para quem tem MBAs 
com 10 anos de faculdade.
											A remuneração média 
de um MBA de Stanford,
											com bónus, aos 38 anos de idade, 
era de 400 000 dólares.
											Entretanto, no mesmo ano, 
o salário médio do CEO
											duma organização de beneficência médica 
acima dos 5 milhões de dólares, nos EUA,
											era de 232 000 dólares,
											e para uma organização
contra a fome, 84 000 dólares.
											Não é possível recrutar muita gente
com talento para 400 000 dólares
											a fazerem um sacrifício 
de 316 000 dólares todos os anos,
											para se tornarem diretores
de uma organização contra a fome.
									","
											Et on considère tout ça
comme notre système d'éthique,
											mais ce qu'on ne réalise pas,
c'est que ce système
											a un effet secondaire puissant :
											il laisse un choix rigide 
et mutuellement exclusif
											entre bien réussir pour 
vous-même et votre famille,
											ou faire le bien dans le monde,
											aux esprits les plus brillants qui sortent
de nos meilleures universités
											et ça dirige chaque année des
dizaines de milliers de personnes,
											qui pourraient vraiment faire la différence
dans le secteur à but non lucratif,
											directement vers le secteur à but lucratif
											parce qu'elles ne sont pas prêtes à faire ce genre
de sacrifice économique qui dure toute une vie.
											Businessweek a fait une enquête et a
observé les avantages salariaux
											des diplômés de MBA 
10 après l'obtention de leur diplôme.
											La rémunération médiane pour
un diplômé du MBA de Stanford,
											avec prime, à l'âge de 38 ans,
était de 400 000 dollars.
											Dans le même temps, le salaire moyen
durant la même année
											d'un PDG d'une organisation caritative médicale 
levant au moins 5 millions de dollars de fonds
aux États-Unis
											était de 232 000 dollars, et de 84 000 dollars 
pour une organisation de lutte contre la faim.
											Bon, il est impossible de trouver
beaucoup de gens
											avec un talent à 400 000 dollars prêts à faire
un sacrifice de 316 000 dollars
											chaque année pour devenir PDG
d'une organisation de lutte contre la faim.
									","
											Das nehmen wir als unser 
ethisches System wahr,
											wir erkennen aber nicht,
dass dieses System
											eine gravierende Nebenwirkung hat.
											Es stellt Sie vor eine wechselseitig 
ausschließende Wahl,
											entweder Gutes für sich und Ihre Familie zu tun
											oder Gutes für die Welt zu tun.
											Mit dieser Entscheidung konfrontiert, 
werden die hellsten Köpfe
											der besten Universitäten zu zehntausenden,
											die einen erheblichen Unterschied 
im gemeinnützigen Bereich machen könnten,
											jedes Jahr direkt in den 
gewinnorientierten Sektor geschickt,
											weil sie nicht dazu bereit sind, 
dieses lebenslange Opfer zu bringen.
											Businessweek untersuchte in einer Studie 
die Höhe der Vergütung
											von MBA-Absolventen 
10 Jahre nach dem Abschluss.
											Die durchschnittliche Vergütung 
für einen MBA-Absolventen von Stanford
											mit Prämie betrug im Alter 
von 38 Jahren 400.000 Dollar.
											Zugleich betrug das durchschnittliche 
Einkommen eines Geschäftsführers
											eines über 5 Millionen schweren 
medizinischen Wohlfahrtsvereins
											232.000 Dollar und bei einem Verein 
zur Hungerbekämpfung 84.000 Dollar.
											Sie werden nicht viele 
Menschen finden, die mit einem
											400.000 Dollar schweren Talent ein Opfer 
von 316.000 Dollar jährlich erbringen,
											um Geschäftsführer eines Vereins 
zur Hungerbekämpfung zu sein.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Algunos dicen, ""Bueno, esto es solo porque 
los egresados de MBA son codiciosos"".
											No necesariamente. Puede que sean listos.
											Es más barato para esa persona donar
											100 mil dólares al año 
a una beneficencia contra el hambre,
											ahorrarse 50 mil en impuestos,
											aún así embolsarse 270 mil dólares al año,
											y ser considerado filántropo por haber donado
											100 mil dólares a la beneficencia,
											probablemente tenga un puesto
en la junta de esa beneficencia;
											es más, tal vez supervice al pobre fulano
											que decidió hacerse director general
de la beneficencia contra el hambre
											y tenga de por vida este tipo de poder e influencia
											y el elogio popular.
									","
											Alguns dizem: ""Isso só acontece porque
esses tipos com MBA são gananciosos"".
											Não necessariamente. 
Podem ser espertos.
											A essa pessoa sai mais barato
											doar 100 000 dólares por ano
a uma organização contra a fome,
											poupar 50 000 dólares em impostos,
											embolsar ainda
cerca de 270 000 dólares por ano
											e ser considerada ""filantropa""
por ter doado
											100 000 dólares para a beneficência,
											ter assento na direção
duma organização contra a fome,
											a supervisionar talvez o desgraçado
											que decidiu ser diretor
da organização contra a fome...
											(Risos)
									","
											Certains disent : « Eh bien, c'est juste parce que
ces types qui ont un MBA ne pensent qu'à l'argent.»
											Pas nécessairement. Il se pourrait
qu'ils soient intelligents.
											Ça coûte moins cher à ce genre
de personne de faire un don
											de 100 000 dollars chaque année
à l'organisation de lutte contre la faim
											de payer 50 000 dollars d'impôts en moins,
											et donc de conserver en gros
un avantage financier de 270 000 dollars
											et d'être considéré comme un philanthrope
en raison d'un don de
											100 000 dollars à l'organisation caritative,
											tout en faisant tout probablement partie 
du conseil d'administration de l'organisation,
											supervisant de ce fait le pauvre con
											qui a décidé d'être le PDG
de l'organisation caritative,
											et en jouissant pendant une vie entière
de ce genre de pouvoir et d'influence
											et de l'admiration populaire.
									","
											Manche sagen: ""Das liegt daran, 
dass MBA-Absolventen gierig sind.""
											Nicht unbedingt. Sie könnten clever sein.
											Es ist billiger für diese Person,
											jedes Jahr 100.000 Dollar an den Verein 
zur Hungerbekämpfung zu spenden,
											dabei 50.000 Dollar Steuern zu sparen
											und mit 270.000 Dollar immer noch
den anderen voraus zu sein,
											und nun ebenfalls als Wohltäter 
bezeichnet zu werden, weil sie
											100.000 Dollar an einen 
gemeinnützigen Verein gespendet hat.
											Wahrscheinlich sitzt sie im Vorstand 
des Vereins zur Hungerbekämpfung
											und überwacht womöglich den armen Schlucker,
											der sich entschieden hat, Geschäftsführer
des Vereins zur Hungerbekämpfung zu sein,
											und hat ein Leben lang 
diese Macht und diesen Einfluss
											und ist mit hohem Ansehen 
immer noch den anderen voraus.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											La segunda área de discriminación 
es la publicidad y la mercadotecnia.
											Le decimos al sector lucrativo, 
""Gasten, gasten, gasten en publicidad
											hasta que el último dólar ya no 
produzca un centavo de valor"".
											Pero no nos gusta ver nuestras donaciones 
gastadas en publicidad de beneficencia.
											Nuestra actitud es, ""Bueno, mire, 
si consigue publicidad donada,
											ya sabe, a las 4 de la mañana, para mí está bien.
											Pero no quiero que mis donaciones 
se gasten en publicidad,
											las quiero para los necesitados"".
											Como si el dinero invertido en publicidad
											no pudiera traer drásticamente 
grandes sumas de dinero
											para ayudar a los necesitados.
									","
											... e ter à sua frente uma vida 
inteira de poder,
											influência e elogios públicos.
									","
											Le deuxième domaine de discrimination est
celui de la publicité et du marketing.
											Alors voilà, on dit au secteur à but lucratif : 
« Dépensez, dépensez autant que vous
pouvez en publicité
											jusqu'à ce que le dernier dollar
ne crée plus un seul cent de valeur. »
											Mais on ne veut pas que nos dons soient
dépensés par les organisations caritatives
pour faire de la publicité.
											Notre approche est la suivante : « Bon alors, 
si on arrive à obtenir un don de publicité
											disons à quatre heures du matin,
pas de problème,
											Mais je ne veux pas que mes dons
soient dépensés en publicité.
											Je veux qu'ils aillent à ceux
qui sont dans le besoin. »
											Comme si l'argent investi dans la publicité
											ne pouvait pas rapporter 
des sommes d'argent beaucoup plus importantes
											pour aider ceux qui sont dans le besoin.
									","
											Der zweite Bereich der Diskriminierung 
ist Werbung und Marketing.
											Wir sagen dem gewinnorientierten Sektor: 
""Investiert in Werbung,
											bis der letzte Dollar 
keinen Wert mehr schafft.""
											Aber bei gemeinnützigen Vereinen wollen wir
unsere Spenden nicht in Werbung investiert sehen.
											Unsere Einstellung ist: 
""Wenn ihr die Werbung finanziert bekommt,
											meinetwegen auch um vier Uhr morgens,
ist das okay für mich.
											Aber, dass meine Spende in die 
Werbung fließt, das will ich nicht.
											Sie soll direkt an die Bedürftigen gehen.""
											Als ob das in Werbung investierte Geld
											nicht erheblich größere Summen
an Spenden einbringen könnte,
											um den Bedürftigen zu helfen.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
