en,fr,tr,de,title,speaker,duration,tags
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											ESD: We are medical students,
											sexual health workers
											and the authors
of ""The Wonder Down Under.""
									","
											ESD : Nous sommes étudiantes en médecine,
											conseillères en santé sexuelle
											et auteures de :
« Les merveilles sous la ceinture ».
									","
											ESD: Biz tıp öğrencileriyiz,
											cinsel sağlık çalışanlarıyız
											ve ""The Wonder Down Under"" 
kitabının yazarlarıyız.
									","
											ESD: Wir sind Medizinstudentinnen,
											arbeiten im Bereich 
der sexuellen Gesundheit
											und sind die Autorinnen von 
""Viva la Vagina"".
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşme)
									","
											(Gelächter)
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											That's a popular science book
about the female genitals.
											And in our experience,
people seem to believe
											that the hymen is some kind of a seal
covering the vaginal opening.
											In Norwegian, it is even called
""the virgin membrane.""
											And with this,
we picture something fragile,
											something easily destructible,
											something you can rip through,
											perhaps like a sheet of plastic wrapping.
											You may have wondered
why we brought a hula hoop onstage today.
											We'll show you.
									","
											C'est une vulgarisation scientifique
sur les organes génitaux de la femme.
											Et selon notre expérience,
les gens croient apparemment
											que l'hymen est un espèce de sceau
couvrant l'ouverture vaginale.
											En norvégien, c'est même appelé
« la membrane de la vierge ».
											Et de la sorte, nous conceptualisons
quelque chose de fragile,
											facilement destructible,
											que vous pouvez percer
											comme un film plastique, par exemple.
											Vous vous demanderez peut-être pourquoi

											nous avons apporté un cerceau
aujourd'hui sur le plateau.
											Nous allons vous montrer.
									","
											Bu kadın jenitalleri ile ilgili 
popüler bir bilim kitabı.
											Ve bizim deneyimlerimize göre,
insanlar kızlık zarının
											vajinal açıklığı örten bir çeşit 
mühür olduğuna inanıyor.
											Norveççe'de ""bekaret zarı"" 
olarak bile anılıyor.
											Ve bu tanımla, biz kırılgan 
bir şey hayal ediyoruz,
											kolaylıkla yok edilebilir bir şey,
											yırtılabilir bir şey,
											plastik kaplama kağıdı gibi bir şey.
											Bugün sahneye neden bir hulahop 
getirdiğimizi merak ediyor olabilirsiniz.
											Size gösterelim.
									","
											Es ist ein populärwissenschaftliches Buch 
über die weiblichen Genitalien.
											Unserer Erfahrung nach,
scheinen die Menschen zu glauben,
											dass das Jungfernhäutchen eine Art Siegel 
ist, das die vaginale Öffnung bedeckt.
											In Norwegisch wird es sogar
""die Jungfrauen-Membran"" genannt.
											Darunter stellen wir uns
etwas Zerbrechliches vor,
											etwas, das einfach zu zerstören ist,
											etwas, das man durchbrechen kann,
											wie vielleicht eine Plastikfolie.
											Vielleicht fragen Sie sich, warum wir
einen Hula-Hoop-Reifen hergebracht haben.
											Wir werden es Ihnen zeigen.
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşme)
									","
											(Gelächter)
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											Now, it is very hard to hide
											that something has happened
to this hoop, right?
											It is different
before and after I punched it.
											The seal is broken,
											and unless we change the plastic,
											it won't get back to its intact state.
											So if we wanted to do a virginity check
on this hoop right here,
											right now,
											that would be very easy.
											It's easy to say that this hoop
is not a virgin anymore.
									","
											C'est très difficile de cacher
											que quelque chose est arrivé
à ce cerceau, n'est-ce pas ?
											Il est différent avant
et après que je l'ai percé.
											Le sceau est déchiré
											et à moins que nous ne
changions le plastique,
											il ne reviendra pas à sa forme intacte.
											Donc, si nous voulions réaliser un test
de virginité du cerceau,
											ici, maintenant,
											ce serait très facile.
											Il est facile d'affirmer
que ce cerceau n'est plus vierge.
									","
											Şimdi, bu hulahopa bir şey olduğunu
											saklamak çok zor değil mi?
											Yumruk attıktan önceki ve 
sonraki hâli farklı.
											Mührü kırılmış
											ve eğer plastiği değiştirmezsek
											dokunulmamış hâline geri dönemez.
											Yani eğer tam burada ve şuan 
bu hulahopa bekaret testi
											yapmak isteseydik,
											çok kolay olurdu.
											Hulahopun artık bakire
olmadığını söylemek çok kolay.
									","
											Es ist schwer zu verbergen,
											dass diesem Reifen 
etwas passiert ist, richtig?
											Es ist anders bevor und nachdem
ich draufgeschlagen habe.
											Das Siegel ist gebrochen
											und wenn wir das Plastik nicht ersetzen,
											wird es nie mehr ganz sein.
											Falls wir also die Jungfräulichkeit
dieses Reifens überprüfen möchten,
											hier und jetzt,
											wäre dies sehr einfach.
											Es ist sehr einfach zu sagen, dass 
dieser Reifen keine Jungfrau mehr ist.
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşme)
									","
											(Gelächter)
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											NDB: But the hymen
is nothing like a piece of plastic
											you can wrap around your food,
											or a seal.
											In fact ...
											it's more like this —
											a scrunchie or a rubber band.
											The hymen is a rim of tissue
at the outer opening of the vagina.
											And usually, it has a doughnut
or a half-moon shape
											with a large, central hole.
											But this varies a lot,
											and sometimes hymens can have fringes,
											it can have several holes,
											or it can consist of lobes.
											In other words, hymens
naturally vary a lot in looks,
											and that is what makes it so hard
to do a virginity check.
									","
											NDB : Mais l' hymen n'est pas pas
comme un morceau de plastique
											pour emballer votre nourriture
											ou la sceller.
											En fait...
											c'est plus comme ceci :
											un chouchou ou un élastique.
											L'hymen est un ensemble de tissus
saillants à l'ouverture externe du vagin.
											Et généralement, il a une forme
de beignet ou de demi-lune
											avec un grand trou central.
											Mais ça peut varier beaucoup,
											et parfois les hymens
peuvent avoir des bords,
											plusieurs trous,
											ou être composés de lobes.
											En d'autres termes, l'aspect des hymens
varie beaucoup de manière naturelle,
											et c'est ce qui rend si difficile le fait
de réaliser un test de virginité.
									","
											NDB: Ama kızlık zarı yemeğinizi
sarmak için kullandığınız
											ya da mühürleyeceğiniz
bir parça plastik
											gibi değil.
											Aslında...
											Daha çok böyle —
											bir saç lastiği ya da lastik bant gibi.
											Kızlık zarı vajinanın dış açıklığını 
çevreleyen bir dokudur.
											Ve genellikle, donut ya da yarım ay gibi
											büyük, merkezi bir deliği vardır.
											Ancak çok değişiklik gösterir
											ve bazen kızlık zarları 
şeritler halinde olabilir,
											birden fazla delik içerebilir
											ya da dilimlerden oluşabilir.
											Başka bir deyişle, kızlık zarlarının
görünüşleri çok farklılık gösterir
											ve bu bekaret muayenelerini
çok zor bir hâle getirir.
									","
											NDB: Aber das Jungfernhäutchen
ist überhaupt nicht wie ein Stück Plastik,
											in das man sein Vesperbrot 
einwickeln kann
											oder etwas zum Versiegeln.
											Eigentlich ...
											ist es mehr so —
											wie ein Haargummi oder ein Gummiband.
											Das Jungfernhäutchen ist ein Gewebesaum
an der äußeren Öffnung der Vagina.
											Normalerweise in der Form eines Donuts 
oder eines Halbmonds,
											mit einem grossen, zentralen Loch.
											Aber dies variiert stark.
											Manchmal hat das Jungfernhäutchen Fransen,
											es kann mehrere Löcher haben
											oder es kann aus Lappen bestehen.
											Mit anderen Worten: Jungfernhäutchen 
variieren ziemlich in ihrem Aussehen
											und dies ist es, was die Überprüfung 
der Jungfräulichkeit so schwer macht.
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											ESD: Now that we know a bit more
about the hymen's anatomy,
											it's time to get back to our two myths:
											virgins bleed,
											hymens are lost forever.
											But the hymen doesn't
have to break at all.
											The hymen is like a scrunchie
in function as well as in looks.
											And you can stretch a scrunchie, right?
									","
											ESD : Maintenant que nous en savons
un peu plus sur l'anatomie de l'hymen,
											il est temps de revenir
à nos deux mythes :
											les vierges saignent,
											les hymens se perdent pour toujours.
											Mais l'hymen ne doit pas
nécessairement se déchirer.
											L'hymen est comme un chouchou
autant fonctionnellement qu'en aspect.
											Et vous pouvez étirer
un chouchou, n'est-ce pas ?
									","
											ESD: Artık kızlık zarı ile ilgili
biraz daha bilgimiz olduğuna göre,
											şimdi iki efsanemize geri dönebiliriz:
											bakirelerde kanama olur,
											kızlık zarları sonsuza kadar kaybolur.
											Ancak kızlık zarı yırtılmak
zorunda bile değildir.
											Kızlık zarı görünüşte olduğu gibi
fonksiyonda da bir saç lastiğine benzer.
											Ve bir saç lastiğini 
esnetebilirsiniz, değil mi?
									","
											ESD: Da wir nun etwas mehr über 
die Anatomie des Jungfernhäutchens wissen,
											ist es nun an der Zeit, zu unseren
2 Mythen zurückzukehren:
											Jungfrauen bluten,
											das Jungfernhäutchen 
ist für immer verloren.
											Aber das Jungfernhäutchen
muss überhaupt nicht reißen.
											Das Jungfernhäutchen ist in Funktion 
und Aussehen wie ein Haargummi.
											Und ein Haargummi
kann man dehnen, nicht wahr?
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşme)
									","
											(Gelächter)
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
											You can stretch a hymen, too.
											In fact, it's very elastic.
											And for a lot of women,
											the hymen will be elastic enough
to handle a vaginal intercourse
											without sustaining any damage.
											For other women, the hymen may tear a bit
to make room for the penis,
											but that won't make it disappear.
											But it may look
a bit different from before.
									","
											Vous pouvez étirer un hymen aussi.
											À vrai dire, il est très élastique.
											Et pour beaucoup de femmes,
											l'hymen sera suffisamment élastique
pour supporter un rapport sexuel
											sans subir de dégâts.
											Pour d'autres femmes, l'hymen
peut se déchirer légèrement
											pour faire de la place au pénis,
											mais ça ne le fera pas disparaître.
											Mais il pourra avoir l'air
un peu différent d'avant.
									","
											Bir kızlık zarını da esnetebilirsiniz.
											Aslında çok elastiktir.
											Ve birçok kadın için,
											kızlık zarı vajinal 
ilişkide hiçbir zarar
											görmeyecek kadar elastiktir.
											Başka kadınlar için, kızlık zarı penise
yer açabilmek için biraz yırtılabilir
											ama bu onu yok etmez.
											Sadece eski hâlinden biraz daha
farklı gözükebilir.
									","
											Ein Jungfernhäutchen
kann auch gedehnt werden.
											Es ist sogar sehr elastisch.
											Bei vielen Frauen ist das Jungfernhäutchen
											elastisch genug, um einen vaginalen 
Geschlechtsverkehr zu überstehen,
											ohne einen Schaden davonzutragen.
											Bei anderen reißt 
das Jungfernhäutchen etwas ein,
											um dem Penis Platz zu machen,
aber dadurch ist es nicht weg.
											Aber es könnte ein wenig 
anders aussehen als zuvor.
									",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
"
","
","
","
",The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,11:41,"TEDx,communication,human body,activism,education,medicine,medical research,humanity,sex,society,social change,women"
