fr,en,de,es,title,speaker,duration,tags
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											Il est trop tard. C'est parti.
											C'était un projet d'une équipe appelée THINK, une équipe basée à New York,
											et puis il y avait celui-là qui était le plan Libeskind.
											Celui-ci, ce sera le nouveau World Trade Center.
											Un trou géant dans le sol avec de grands immeubles qui tombent dedans.
											Maintenant, je ne sais pas ce que vous pensez, mais je pense que c'est une décision assez stupide
											parce que ce qu'on a fait, c'est tout bonnement un mémorial permanent à la destruction
											en donnant l'impression que la destruction va continuer pour l'éternité.
											Mais c'est ça que nous allons faire.
											Mais je veux que vous pensiez à ces choses
											comme à une sorte de lutte permanente que l'architecture américaine représente,
											et dont ces deux choses parlent très spécifiquement.
											C'est la divergence énorme dans la façon dont nous choisissons nos architectes
											en essayant de décider si nous voulons que l'architecture
											vienne du genre de solution technocratique universelle —
											l'idée qu'il y a une grande réponse technique qui peut résoudre tous les problèmes,
											qu'ils soient sociaux, qu'ils soient physiques, qu'ils soient chimiques —
											ou de quelque chose qui soit une solution plus romantique.
									","
											It's too late. That is gone.
											This was a scheme by a team called THINK, a New York-based team,
											and then there was that one, which was the Libeskind scheme.
											This one, this is going to be the new World Trade Center:
											a giant hole in the ground with big buildings falling into it.
											Now, I don't know what you think, but I think this is a pretty stupid decision,
											because what you've done is just made a permanent memorial to destruction
											by making it look like the destruction is going to continue forever.
											But that's what we're going to do.
											But I want you to think about these things
											in terms of a kind of ongoing struggle that American architecture represents,
											and that these two things talk about very specifically.
											And that is the wild divergence in how we choose our architects,
											in trying to decide whether we want architecture
											from the kind of technocratic solution to everything —
											that there is a large, technical answer that can solve all problems,
											be they social, be they physical, be they chemical —
											or something that's more of a romantic solution.
									","
											Es ist zu spät. Das ist vorbei.
											Dies war ein Modell von einem Team namens THINK, ein Team, das in New York sitzt
											und dann gab es da dieses hier, welches das Libeskind-Modell war.
											Das hier, das wird das neue World Trade Center sein,
											ein gigantisches Loch im Boden mit großen Gebäuden, die hineinfallen.
											Nun, ich weiß nicht, was Sie darüber denken, aber ich denke, dass das eine ziemlich dumme Entscheidung war,
											denn was man damit gemacht hat, ist, dass man eine permanente Gedenkstätte der Zerstörung erschaffen hat,
											indem man es so aussehen lässt, als würde die Zerstörung ewig andauern.
											Aber das ist es, was wir tun werden.
											Aber ich möchte, dass Sie über diese Dinge nachdenken,
											was eine Art andauernde Anstrengung betrifft, welche die amerikanische Architektur repräsentiert
											über über diesen diese beiden Dinge auf sehr spezielle Weise sprechen.
											Und das ist die unkontrollierte Verschiedenheit, wie wir unsere Architekten auswählen,
											bei der wir vresuchen zu entscheiden, ob wir Architektur wollen,
											von der irgendwie technokratischen Lösung für alles –
											dass es eine weitläufige, technische Antwort gibt, die alle Probleme lösen kann,
											ob sie sozial sind, ob sie physikalisch sind, ob sie chemisch sind –
											oder etwas, das mehr eine romantische Lösung ist.
									","
											Es demasiado tarde. Eso ya se fue.
											Esto fue un proyecto creado por un grupo llamado THINK, un grupo con sede en Nueva York,
											y luego estaba esa que fue el proyecto Libeskind.
											Esto, esto va a ser el nuevo World Trade Center.
											Un enorme hoyo en el suelo con grandes edificios cayendo en él.
											Ahora, no sé que piensen ustedes, pero yo creo que ésta es una decisión muy estúpida.
											porque lo que hicieron es sólo crear un monumento permanente a la destrucción
											haciéndolo ver como que la destrucción va a continuar por siempre.
											Pero eso es lo que vamos a hacer.
											Pero quiero que piensen en estas cosas
											en términos del tipo de problemas actuales que la arquitectura estadounidense representa
											y lo que estas dos cosas nos dicen específicamente.
											Y esa es la gran divergencia en cómo escogemos a nuestros arquitectos
											en tratar de decidir si queremos arquitectura
											de la clase de solución tecnocrática a todo —
											que hay una larga respuesta técnica que puede resolver todo los problemas,
											sean sociales, sean físicos, sean químicos —
											o algo que es mas bien una solución romántica.
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											Maintenant je ne veux pas dire romantique au sens de, c'est un bel endroit où emmener quelqu'un pour un rendez-vous amoureux.
											Je veux dire romantique au sens où 'il y a des choses plus grandes que nous.
											Dans la tradition américaine,
											la différence entre le technocratique et le romantique,
											serait la différence entre le quadrillage cartésien
											de Thomas Jefferson, qui s'étend sur tous les Etats-Unis,
											et qui nous donne en gros la forme globale
											de chaque Etat de l'ouest des Etats-Unis,
											comme une solution vraiment technocratique,
											une soumission à la philosophie du rationalisme qui était en cours — du temps de Jefferson.
											Ou, comme nous l'avons décrit plus tard — la destinée manifeste.
											Maintenant, que préfèreriez-vous être ? Un quadrillage, ou bien une destinée manifeste ?
											Une destinée manifeste.
									","
											Now, I don't mean romantic as in, this is a nice place to take someone on a date.
											I mean romantic in the sense of, there are things larger and grander than us.
											So, in the American tradition,
											the difference between the technocratic and the romantic,
											would be the difference between Thomas Jefferson's
											Cartesian grids spreading across the United States,
											that gives us basically the whole shape
											of every western state in the United States,
											as a really, truly, technocratic solution, a bowing to the —
											in Jefferson's time — current, popular philosophy of rationalism.
											Or the way we went to describe that later: manifest destiny.
											Now, which would you rather be? A grid, or manifest destiny?
											Manifest destiny.
									","
											Nun, ich meine nicht romantisch in dem Sinne, dass es ein netter Platz ist, um jemanden für ein Date dorthin mitzunehmen.
											Ich meine romantisch in dem Sinne, dass es Dinge gibt, die gewaltiger und erhabener sind als wir.
											In der amerikanischen Tradition also
											wäre der Unterschied zwischen der technokratischen und der romantischen Sichtweise
											der Unterschied zwischen Thomas Jeffersons
											karthesischen Gittern, welche sich über die Vereinigten Staaten ausbreiten,
											die uns im Grunde genommen die gesamte Form
											jedes westlichen Staates in den Vereinigten Staaten zeigen,
											als eine wirklich und wahrhaftig technokratische Lösung, ein Nachgeben angesichts der –
											in Jeffersons Zeit – zeitgenössischen, populären Philosophie des Rationalismus.
											Oder die Weise, zu der wir später übergegangen sind, um es zu beschreiben: manifestiertes Schicksal.
											Also, was würden Sie lieber sein? Ein Gitter, oder manifestiertes Schicksal?
											Manifestiertes Schicksal.
									","
											Ahora, no me refiero a romántica como, este es un lugar bonito para llevar a alguien en una cita romántica.
											Me refiero a romántico en el sentido de: hay cosas más grandes y monumentales que nosotros mismos.
											Entonces en la tradición estadounidense,
											la diferencia entre lo tecnocrático y lo romántico
											podría ser la diferencia entre la cuadrícula cartesiana
											de Thomas Jefferson esparcida por todo EE.UU.
											que nos da básicamente toda la forma
											de cada estado occidental de Estados Unidos,
											como una solución realmente, verdaderamente tecnocrática; una reverencia a la...
											en tiempos de Jefferson — actual filosofía popular del racionalismo.
											O la forma en que fuimos a describir eso después — destino manifiesto.
											Ahora, ¿cuál les gustaría ser? ¿Cuadricula o destino manifiesto?
											Destino manifiesto.
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											(rires)
									","
											(Laughter)
									","
											(Gelächter)
									","
											(Risas)
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											C'est toute une affaire. Ça sonne grand, ça sonne important,
											ça sonne solide, ça sonne américain. Du gonflé, du sérieux, bien masculin.
											Et ce genre de lutte s'est déroulée sans cesse dans l'architecture.
											Je veux dire, elle se déroule aussi dans nos vies privées, chaque jour.
											Nous voulons tous acheter une Audi TT, non ?
											Tout le monde ici doit en avoir une, ou au moins il en meurt d'envie
											dès qu'il en a vu une.
											Et puis il a sauté dedans, a tourné la petite clé électronique,
											plutôt que la vraie clé, a foncé à la maison sur sa nouvelle super autoroute,
											et a conduit tout droit jusqu'à un garage qui ressemble à un château Tudor.
									","
											It's a big deal. It sounds big, it sounds important,
											it sounds solid. It sounds American. Ballsy, serious, male.
											And that kind of fight has gone on back and forth in architecture all the time.
											I mean, it goes on in our private lives, too, every single day.
											We all want to go out and buy an Audi TT, don't we?
											Everyone here must own one, or at least they craved one
											the moment they saw one.
											And then they hopped in it, turned the little electronic key,
											rather than the real key, zipped home on their new superhighway,
											and drove straight into a garage that looks like a Tudor castle.
									","
											Das ist eine große Sache. Sie hört sich groß an, sie hört sich wichtig an,
											sie hört sich solide an. Sie hört sich amerikanisch an. Draufgängerisch, ernsthaft, männlich.
											Und diese Art von Konflikt geht in der Architektur hin und her seit eh und je.
											Ich meine, das passiert auch in unserem privaten Leben, jeden einzelnen Tag.
											Wir alle möchten rausgehen und einen Audi TT kaufen, oder etwa nicht?
											Jeder hier muss einen besitzen, oder zumindest einen begehrt haben
											in dem Moment, als man einen gesehen hat.
											Und dann sprang man hinein, drehte den kleinen elektronischen Schlüssel herum,
											anstelle des wirklichen Schlüssels, schwirrte nach Hause auf der neuen Superautobahn
											und fuhr direkt in eine Garage, die wie ein Tudor-Schloss aussieht.
									","
											Es importante. Suena grande, suena importante,
											suena sólido, suena estadounidense. Valiente, serio, masculino.
											Y esa pelea ha ido de arriba a abajo en la arquitectura todo el tiempo.
											Me refiero a que, sigue en nuestras vidas privadas también, cada día.
											Todos queremos salir y comprar un Audi TT, ¿no?
											Todos aquí tienen uno, o al menos desearon tener uno
											en el momento que vieron uno.
											Y luego se subieron al auto, giraron la llavecita electrónica,
											en lugar de la llave real, volaron a casa en su nueva superautopista,
											y manejaron derecho al garage que parece el castillo Tudor.
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Gelächter)
									","
											(Risas)
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											Pourquoi ? Pourquoi ? Pourquoi voulez-vous faire ça ?
											Pourquoi voulons-nous tous faire ça ? J'ai moi-même possédé un machin Tudor dans le temps.
									","
											Why? Why? Why do you want to do that?
											Why do we all want to do that? I even owned a Tudor thing once myself.
									","
											Warum? Warum? Warum möchte man das tun?
											Warum wollen wir alle das tun? Ich habe sogar einmal selbst ein Tudor-Ding besessen.
									","
											¿Por qué? ¿Por qué? ¿Por qué querrías hacer eso?
											¿Por qué todos queremos hacer eso? Incluso yo tuve alguna cosa Tudor alguna vez.
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Gelächter)
									","
											(Risas)
									",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
"
","
","
","
",A tour of modern architecture,Reed Kroloff,15:21,"architecture,art,business,design,humor"
