en,fr,tr,de,title,speaker,duration,tags
"
											Rhythms set a foundation for melodies
and harmonies to play on top of.
											It gives structure and stability.
											Now, music has these parts —
											rhythm, melody and harmony —
											just like our lives.
											Where music has rhythm,
											we have routines and habits —
											things that help us to remember
what to do and to stay on track,
											and to just keep going.
											And you may not notice it,
											but it's always there.
									","
											Les rythmes sont un support sur lesquels
sont jouées les mélodies et les harmonies.
											Ils donnent de la structure 
et de la stabilité.
											La musique possède ces parties,
											rythme, mélodie et harmonie,
											comme nos vies.
											Là où la musique a du rythme,
											nous avons des routines et habitudes,
											qui nous aident à savoir quoi faire
pour rester sur la bonne voie,
											et de simplement poursuivre nos activités.
											Vous ne remarquez peut-être pas,
											mais il est toujours là.
									","
											Ritim, harmoni ve melodilerin
harmanlanacağı bir temel oluşturur.
											Yapı ve denge sağlar.
											Müzik şu parçalara ayrılır:
											ritim, melodi ve harmoni,
											tıpkı yaşamlarımız gibi.
											Müzikte ritim,
											bizlerinse rutin ve alışkanlıkları vardır;
											ne yapacağımıza dair bizlere
yol gösterecek ve ilerlemek için
											pusulamız olacak şeyler.
											Her zaman farkında olmayız,
											ama hep oradadır.
									","
											Rhythmen sind die Basis
für Melodien und Harmonien.
											Sie geben Struktur und Stabilität.
											Musik besteht aus —
											Rhythmus, Melodie und Harmonie,
											wie unser Leben.
											Wo Musik Rhythmen hat,
											haben wir Routinen und Gewohnheiten —
											die uns daran erinnern, was wir
zu Tun haben, um auf Kurs zu bleiben
											und einfach dran zu bleiben.
											Vielleicht bemerkt man sie nicht,
											aber sie sind immer da.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											(Guitar)
									","
											(Guitare)
									","
											(Gitar)
									","
											(Gitarre)
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											And it may seem simple,
											it may seem dull by itself,
											but it gives tempo and heartbeat.
											And then things in your life add on to it,
											giving texture —
											that's your friends and your family,
											and anything that creates
a harmonic structure in your life
											and in your song,
											like harmonies,
											cadences
											and anything that makes it polyphonic.
											And they create beautiful
chords and patterns.
									","
											Cela peut sembler simple,
											cela peut sembler terne en soi,
											mais il donne le tempo 
et le rythme cardiaque.
											Par suite les éléments de votre vie
s'y ajoutent,
											donnant de la texture,
											ce sont vos amis et votre famille,
											et chaque chose qui crée
une structure harmonique dans votre vie
											et dans votre morceau,
											comme les harmonies,
											les cadences,
											et toutes les choses
qui le rendent polyphonique.
											Ils créent de beaux accords et motifs.
									","
											Basit görünebilir,
											tek başına sıkıcı gelebilir,
											ama tempo verir ve ruh katar.
											Hayatınızdaki şeyler buna eklenir,
											şekillendirir,
											işte bunlar aileniz ve arkadaşlarınızdır
											ve hayatınızda ahenkli bir yapı oluşturan
diğer her şeydir,
											aynı zamanda şarkınızda da,
											harmoni,
											ritim
											ve çok seslilik katan diğer her şey gibi.
											Hep beraber güzel bir akor
ve örüntü yakalarlar.
									","
											Sie scheinen einfach,
											möglicherweise lahm,
											aber sie geben Tempo und Rhythmus.
											Dann kommen im Leben Dinge dazu,
											geben allem Farbe —
											das sind Ihre Freunde und Familie,
											und alles, was Ihrem Leben 
eine harmonische Struktur gibt
											und in Ihrem Lied
											sind sie wie die Harmonien,
											die Kadenzen
											und alles was es mehrstimmig macht.
											Sie bilden wunderschöne
Akkorde und Muster.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											(Guitar)
									","
											(Guitare)
									","
											(Gitar)
									","
											(Gitarre)
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											And then there's you.
											You play on top of everything else,
											on top of the rhythms and the beat
											because you're the melody.
											And things may change and develop,
											but no matter what we do,
											we're still the same people.
											Throughout a song melodies develop,
											but it's still the same song.
											No matter what you do,
											the rhythms are still there:
											the tempo and the heartbeat ...
											until I left,
											and I went to college
											and everything disappeared.
									","
											Ensuite il y a vous.
											Vous jouez au-dessus de tout le reste,
											au-dessus des rythmes et du battement
											parce que vous êtes la mélodie.
											Les choses peuvent changer
et se développer,
											mais quoi que nous faisions,
											nous sommes toujours les mêmes.
											Les mélodies du morceau se développent,
											mais c'est toujours le même morceau.
											Peu importe ce que vous faites,
											les rythmes sont toujours là,
											le tempo et le rythme cardiaque,
											jusqu'à ce que je parte,
											que j'arrive à l'université
											et que tout disparaisse.
									","
											Ve elbette siz,
											kurguyu siz tamamlarsınız,
											ritmi ve tempoyu siz yaratırsınız,
											melodi sizsinizdir.
											Zaman değişir, gelişir;
											fakat biz ne yaparsak yapalım,
											özümüz aynı kalır.
											Zamanla bir şarkının melodisi gelişir,
											ama hâlâ aynı şarkıdır aslında.
											Ne yaparsan yap,
											ritim her zaman baki kalır;
											tempo ve müzik ruhu...
											Ta ki ben ayrılana kadar,
											sonra üniversiteye başladım
											ve her şey yok oldu.
									","
											Und dann gibt es Sie selbst.
											Sie spielen alles überlagernd,
											über dem Rhythmus und dem Takt,
											weil Sie die Melodie sind.
											Dinge mögen sich ändern 
und weiterentwickeln,
											aber egal was wir tun,
											wir sind immer noch die Gleichen.
											In einem Lied entwickelt sich die Melodie,
											aber es bleibt das selbe Lied.
											Egal was Sie machen,
											der Rhythmus ist da:
											das Tempo und der Herzschlag ...
											bis ich ging
											und an die Uni ging
											und alles verschwand.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											When I first arrived at university,
											I felt lost.
											And don't get me wrong —
sometimes I loved it and it was great,
											but other times,
											I felt like I had been left alone
											to fend for myself.
											It's like I had been taken out
of my natural environment,
											and put somewhere new,
											where the rhythms and the harmonies
											and the form had gone away,
											and it was just me —
									","
											Quand je suis arrivée à l'université,
											je me suis sentie perdue.
											Rassurez-vous, parfois c'était bien
et j'aimais bien,
											mais d'autres fois,
											je me sentais comme abandonnée,
											devant me débrouiller seule.
											Comme si on m'avait arrachée
à mon environnement naturel,
											mise dans un lieu inconnu,
											dans lequel les rythmes, les harmonies
											et les modèles étaient partis,
											c'était simplement moi,
									","
											Üniversiteye ilk başladığımda,
											kaybolmuş hissediyordum.
											Şunu söylemeliyim ki bazen
hoşuma gidiyordu ve harikaydı,
											ama öte yandan,
											kendimi kollamak için
											yalnız bırakılmış gibi hissediyordum.
											Doğal ortamımdan çekip koparılmış
											ve ritmin, harmoninin
											ve yapının çekip çıkarıldığı
											yeni bir yere konmuş gibi hissediyordum,
											yalnızca ben,
									","
											Als ich an die Uni kam,
											fühlte ich mich allein.
											Verstehen Sie mich nicht falsch —
manchmal war es super,
											aber es gab Zeiten,
											in denen ich mich verlassen fühlte;
											alleine kämpfte.
											Es war, als ob ich entwurzelt wurde,
											und woanders hingepflanzt,
											wo die Rhythmen und Harmonien
											und die Form verschwunden waren.
											Da war nur noch ich.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											(Guitar)
									","
											(Guitare)
									","
											(Gitar)
									","
											(Gitarre)
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											silence and my melody.
											And even that began to waver,
											because I didn't know what I was doing.
											I didn't have any chords
to structure myself,
											or a rhythm
											or a beat to know the tempo.
									","
											le silence et ma mélodie.
											Elle a commencé à hésiter
											car je ne savais pas ce que je faisais.
											Je n'avais aucun accord
pour me structurer,
											ou un rythme,
											ou un tempo.
									","
											sessizlik ve melodim varmışcasına.
											Bu durum bile sarsılmaya başladı,
											ne yaptığımı bilmiyordum çünkü.
											Kendimi düzeltmek için ne akordum vardı,
											ne ritmim,
											ne de tempoyu kavrayacağım bir vuruş.
									","
											Stille und meine Melodie.
											Aber auch das begann zu wanken,
											weil ich nicht wusste, was ich da machte.
											Ich hatte keine Akkorde,
um mich aufzubauen,
											oder einen Rhythmus
											oder Takt, um das Tempo zu wissen.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											(Guitar)
									","
											(Guitare)
									","
											(Gitar)
									","
											(Gitarre)
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											And then I began to hear
all these other sounds.
									","
											Ensuite j'ai entendu
tous ces autres sons.
									","
											Ve birden, bütün diğer sesleri
işitmeye başladım.
									","
											Dann begann ich
all diese anderen Laute zu hören.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											(Guitar)
									","
											(Guitare)
									","
											(Gitar)
									","
											(Gitarre)
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											And they were off-time
											and off-key.
											And the more I was around them,
											the more my melody started
to sound like theirs.
											And slowly I began to lose myself,
											like I was being washed away.
											But then the next moment —
									","
											Ils étaient hors tempo
											et hors clés de musique.
											Et plus j'étais autour d'eux,
											plus ma mélodie leur ressemblait.
											Doucement, j'ai commencé à me perdre,
											comme si j'avais été emportée.
											Mais le moment d'après,
									","
											Zamanın ötesindeydiler,
											ve akordun da.
											Onlar ile daha çok zaman geçirdikçe,
											melodim onlarınkine benzemeye başladı.
											Zamanla kendimi kaybetmeye başladım,
											sürükleniyor gibiydim.
											Ama sonra,
									","
											Sie waren arrhythmisch
											und schräg.
											Je mehr ich dem ausgesetzt war,
											desto mehr passte sich meine Melodie an.
											Langsam begann ich
mich selbst zu verlieren.
											als würde ich weggespült.
											Dann, im nächsten Moment —
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											(Guitar)
									","
											(Guitare)
									","
											(Gitar)
									","
											(Gitarre)
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											I could hear it.
											And I could feel it.
											And it was me.
											And I was here.
											And it was different,
											but not worse off.
											Just changed a little.
									","
											je pouvais l'entendre.
											Je pouvais le ressentir.
											C'était moi.
											J'étais là.
											C'était différent,
											mais pas plus mal.
											C'était juste un peu changé.
									","
											onu duyabiliyordum.
											Hissedebiliyordum.
											Bu bendim
											ve oradaydım.
											Farklıydı,
											ama kötü manada değil,
											birazcık değişmiştim.
									","
											Konnte ich es hören
											und fühlen.
											Das war ich.
											Ich war da.
											Es war anders,
											aber nicht schlechter.
											Es hat sich nur verändert.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											Music is my way of coping
with the changes in my life.
											There's a beautiful connection
between music and life.
											It can bind us to reality
											at the same time
it allows us to escape it.
											Music is something
that lives inside of you.
											You create it and you're created by it.
											Our lives are not only conducted by music,
											they're also composed of it.
									","
											La musique est ma façon
d'affronter les changements de ma vie.
											Il y a une très belle connexion
entre la musique et la vie.
											Elle nous lie à la réalité
											mais nous permet aussi
de lui échapper.
											La musique vit à l'intérieur de nous.
											Vous la créez
et elle vous crée.
											Nos vies ne sont pas seulement
conduites par la musique,
											elles en sont aussi composées.
									","
											Müzik, hayatımdaki değişikliklerle
başa çıkma yöntemim.
											Müzik ile hayat arasında
muazzam bir bağlantı var.
											Bizi gerçekliğe kavuşturur,
											ama aynı zamanda gerçeklikten
kaçmamız için açık kapı bırakır.
											Müzik, içimizde yaşayan bir şeydir.
											Onu yaratırsın
ve onun sayesinde var olursun.
											Hayatımız,
yalnızca müzik tarafından yönetilmez;
											müzikten oluşur.
									","
											Mit Musik bewältige ich
die Veränderungen in meinem Leben.
											Es gibt eine schöne Verbindung
zwischen Musik und Leben.
											Sie bindet uns an die Realität und
gleichzeitig erlaubt sie uns zu flüchten.
											Musik ist etwas, das in Ihnen lebt.
											Sie erschaffen sie und sie erschafft Sie.
											Unser Leben ist nicht nur
von Musik begleitet,
											es wird durch sie geschaffen.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
											So this may seem like a bit of a stretch,
											but hear me out:
											music is a fundamental part of what we are
											and of everything around us.
											Now, music is my passion,
											but physics also used to be
an interest of mine.
											And the more I learned,
											the more I saw connections
between the two —
											especially regarding string theory.
											I know this is only one of many theories,
											but it spoke to me.
											So, one aspect of string theory,
at its simplest form, is this:
											matter is made up of atoms,
											which are made up of protons
and neutrons and electrons,
											which are made up of quark.
											And here's where the string part comes in.
											This quark is supposedly made up
of little coiled strings,
											and it's the vibrations of these strings
that make everything what it is.
									","
											Cela peut sembler un peu exagéré,
											mais écoutez-moi jusqu'au bout :
											la musique est une part fondamentale
de ce que nous sommes
											et de tout ce qui nous entoure.
											La musique est ma passion,
											mais la physique également.
											Plus j'étudie,
											plus je vois les liens entre les deux,
											surtout concernant la théorie des cordes.
											Ce n'est qu'une théorie 
parmi tant d'autres
											mais elle me parle.
											L'un des aspects les plus simples
de la théorie des cordes est le suivant :
											la matière est faite d'atomes,
											eux-mêmes composés
de protons, neutrons et d'électrons,
											qui sont constitués de quarks.
											Et voici pourquoi les choses s'assemblent.
											Le quark est supposé être constitué
de petites cordes enroulées,
											et ce sont les vibrations de ces cordes
qui font des choses ce qu'elles sont.
									","
											Biraz uzamış gibi oldu,
											ama kulak verin;
											müzik, karakterimizin
ve etrafımızdaki her şeyin
											yapı taşıdır.
											Şu anda müzik benim tutkum,
											ama eskiden fiziğe de ilgi duyardım.
											Bilgim arttıkça
											ikisi arasındaki bağlantıyı
daha çok görür oldum,
											özellikle sicim teorisini.
											Birçok teoriden biri
olduğunun farkındayım,
											ama ne anlama geldiğini kavradım.
											Sicim teorisi,
en basit manada şunu savunur;
											madde atomlardan oluşur,
											ki atomlar da proton, nötron
ve elektronlardan,
											taneciklerden meydana gelir.
											Sicim kısmı da şu noktada devreye giriyor.
											Bu tanecikler, teoriye göre
sarmal tellerden meydana gelir
											ve her şeyi var eden de,
tellerdeki bu titreşimlerdir.
									","
											Das Folgende ist vielleicht
weit hergeholt,
											aber hören Sie mir zu:
											Musik ist ein fundamentaler 
Bestandteil von uns
											und von allem um uns herum.
											Musik ist meine Leidenschaft,
											aber auch Physik hat mich interessiert.
											Je mehr ich lernte,
											je mehr sah ich eine Verbindung
											besonders die Stringtheorie.
											Ich weiß, dass dies nur eine 
von vielen Theorien ist,
											aber sie sprach mich an.
											Ein Aspekt der Stringtheorie ist,
ganz einfach gesagt,
											Materie besteht aus Atomen,
											diese aus Protonen,
Neutronen und Elektronen
											und die wiederum aus Quarks.
											Und hier kommen wir zum Stringaspekt.
											Diese Quarks sollen aus kleinen,
in sich gedrehten Strings bestehen.
											Das Vibrieren dieser Strings 
macht alles zu dem was es ist.
									",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
"
","
","
","
",How I found myself through music,Anika Paulson,9:18,"music,guitar,live music,performance,personal growth,TED-Ed,entertainment"
