en,fr,tr,es,title,speaker,duration,tags
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											For example,
											if you're lonely, you're more likely
to become depressed.
											If, when you go to work,
you don't have any control over your job,
											you've just got to do what you're told,
											you're more likely to become depressed.
											If you very rarely get out
into the natural world,
											you're more likely to become depressed.
									","
											Par exemple,
											si vous vous sentez seul, vous avez
plus de risques d'être dépressif.
											Si vous n'avez aucun contrôle
sur votre travail,
											vous devez faire ce qui est dit,
											vous avez plus de risques
d'être dépressif.
											Si vous allez rarement dans la nature,
											vous avez plus de risques
d'être dépressif.
									","
											Örneğin eğer yalnızlık çekiyorsanız
depresyona girme ihtimaliniz daha yüksek.
											İşinizle ilgili hiçbir kontrolünüz yoksa
ve sadece söyleneni yapmak zorundaysanız
											depresyona girme ihtimaliniz yüksek.
											Doğal hayatın içine çok nadir giriyorsanız
											depresyona girme ihtimaliniz yüksek.
									","
											Por ejemplo,
											si uno está solo,
es más propenso a deprimirse.
											Si, cuando vas a trabajar,
no tienes control sobre tu trabajo,
											y solo tienes que hacer lo que te dicen,
											es más probable que te deprimas.
											Si rara vez sales a estar 
en contacto con la naturaleza,
											es más probable que te deprimas.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											And one thing unites a lot of the causes
of depression and anxiety
											that I learned about.
											Not all of them, but a lot of them.
											Everyone here knows
											you've all got natural
physical needs, right?
											Obviously.
											You need food, you need water,
											you need shelter, you need clean air.
											If I took those things away from you,
											you'd all be in real trouble, real fast.
											But at the same time,
											every human being
has natural psychological needs.
											You need to feel you belong.
											You need to feel your life
has meaning and purpose.
											You need to feel that people
see you and value you.
											You need to feel you've got
a future that makes sense.
											And this culture we built
is good at lots of things.
											And many things are better
than in the past —
											I'm glad to be alive today.
											But we've been getting less and less good
											at meeting these deep,
underlying psychological needs.
											And it's not the only thing
that's going on,
											but I think it's the key reason
why this crisis keeps rising and rising.
											And I found this really hard to absorb.
											I really wrestled with the idea
											of shifting from thinking of my depression
as just a problem in my brain,
											to one with many causes,
											including many in the way we're living.
									","
											Une chose unit nombre des causes
de dépression et d'anxiété
											dont j'ai entendu parler.
											Pas toutes, mais nombre d'entre elles.
											Tout le monde sait
											que vous avez tous
des besoins physiques naturels.
											C'est évident.
											Vous avez besoin de nourriture,
d'eau, d'un abri, d'air pur.
											Si je vous ôtais ces choses,
											vous auriez très vite de gros problèmes.
											Mais en même temps,
											tout être humain a des besoins
psychologiques naturels.
											Vous devez avoir l'impression
d'être à votre place,
											que votre vie a un sens et un but,
											que les gens vous voient et vous estiment,
											que vous avez un avenir qui a du sens.
											Cette culture que nous avons établie
est bonne pour plein de choses.
											De nombreuses choses
sont mieux qu'avant —
											ravi d'être en vie aujourd'hui.
											Mais nous sommes de moins en moins bons
											pour satisfaire ces besoins psychologiques
profonds et fondamentaux.
											Ce n'est pas la seule chose
qui se produit,
											mais c'est la raison clé pour laquelle
cette crise continue de s'aggraver.
											J'ai trouvé cela
très difficile à absorber.
											J'ai été aux prises avec l'idée
											de changer ma vision de la dépression
d'un simple problème dans mon cerveau
											à un avec beaucoup de causes,
											y compris dans notre façon de vivre.
									","
											Tek bir şey, öğrendiğim depresyon
ve anksiyete sebeplerini birleştiriyor.
											Hepsini değil ama pek çoğunu.
											Burada hepimiz doğal
fiziksel ihtiyaçlarımız olduğunu biliyor.
											Buna şüphe yok.
											Yiyeceğe, suya ihtiyacımız var,
											sığınacak bir eve, temiz havaya.
											Bu şeyleri elinizden alırsam
çok hızlı bir şekilde sorun yaşarsınız.
											Ancak aynı zamanda,
											her bir insanın
doğal psikolojik ihtiyaçları da var.
											Bir yere ait olduğunuzu hissetmeniz lazım.
											Hayatınızın anlamı ve bir amacı olduğunu.
											İnsanların sizi fark ettiğini
ve size değer verdiğini.
											Ulaşılabilir bir geleceğiniz
olduğunu hissetmelisiniz.
											Yarattığımız bu kültür
pek çok şeyde çok iyi.
											Pek çok şey geçmişe kıyasla
iyiye gidiyor da.
											Hayatta olmaktan mutluyum.
											Ancak o derinlerde yatan
psikolojik ihtiyaçları karşılamada
											giderek daha başarısız hâle geliyoruz.
											Bu elbette tek sorun değil
											ama bu krizin durmak bilmeden artmasında
önemli bir rol oynadığı kanısındayım.
											Bunu kabul etmekte zorluk çektim.
											Depresyonu, beynimdeki bir sorundan
											yaşam şeklimiz de dâhil pek çok etkene
bağlama fikrini çok ölçüp tarttım.
									","
											Y hay una cosa que aglutina muchas
de las causas de depresión y ansiedad
											de todas las que aprendí.
											No todas, pero muchas de ellas.
											Todos aquí lo saben:
											todos Uds. tienen 
necesidades físicas naturales, ¿no?
											Obviamente.
											Necesitan comida, necesitan agua,
											necesitan refugio, necesitan aire limpio.
											Si les quitan esas cosas,
											todos tendrían problemas, muy rápido.
											Pero al mismo tiempo,
											cada humano tiene 
necesidades psicológicas naturales.
											Necesitan tener sentido de pertenencia.
											Necesitan sentir que la vida
tiene significado y propósito.
											Necesitan sentir que la gente
los vea y los valore.
											Necesitan sentir que tienen
un futuro con sentido.
											Y esta cultura que construimos
es buena en muchas cosas.
											Y muchas cosas son mejores
que en el pasado.
											Me alegra estar vivo hoy.
											Pero nos hemos vuelto
cada vez menos buenos
											en satisfacer estas profundas
necesidades psicológicas subyacentes.
											Y no es lo único que está sucediendo,
											pero creo que es la razón clave del porqué
esta crisis sigue aumentando cada vez más.
											Esto me resultó
realmente difícil de asimilar.
											Realmente luché con la idea
											de dejar de pensar en mi depresión
como un problema en mi cerebro
											y a pensar en ella como multicausal,
											incluyendo como causas
la forma como vivimos.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											And it only really began
to fall into place for me
											when one day, I went to interview
a South African psychiatrist
											named Dr. Derek Summerfield.
											He's a great guy.
											And Dr. Summerfield
happened to be in Cambodia in 2001,
											when they first introduced
chemical antidepressants
											for people in that country.
											And the local doctors, the Cambodians,
had never heard of these drugs,
											so they were like, what are they?
											And he explained.
											And they said to him,
											""We don't need them,
we've already got antidepressants.""
											And he was like, ""What do you mean?""
											He thought they were going to talk about
some kind of herbal remedy,
											like St. John's Wort, ginkgo biloba,
something like that.
											Instead, they told him a story.
									","
											Cela n'a pris sens pour moi
											que quand un jour, j'ai interviewé
un psychiatre sud-africain
											du nom de Dr Derek Summerfield.
											C'est un gars génial.
											le Dr Summerfield s'est trouvé être
au Cambodge en 2001,
											quand ils ont adopté pour la première fois
les antidépresseurs chimiques
											pour les gens de ce pays.
											Les médecins locaux, les Cambodgiens,
n'en avaient jamais entendu parler
											et demandaient ce qu'ils étaient.
											Il leur a expliqué.
											Ils lui ont dit :
											« Nous n'en avons pas besoin,
nous avons des antidépresseurs. »
											Il leur a demandé : « Comment ça ? »
											Il pensait qu'ils allaient parler
d'un remède à base de plante,
											comme le millepertuis perforé,
le Ginkgo biloba, quelque chose comme ça.
											Au lieu de cela, ils lui ont
raconté une histoire.
									","
											Ve bir gün Güney Afrikalı psikiyatrist
Dr. Derek Summerfield'le tanışınca
											bu fikir gözümde şekillenmeye başladı.
											Harika bir adam.
											Dr. Summerfield
2001 yılında Komboçya'daydı,
											ülkenin vatandaşlarına ilk kez
kimyasal antidepresanları tanıtıyordu.
											Kamboçyalı yerel doktorların
bu ilaçlardan haberi yoktu.
											Merak içindeydiler.
											O da açıkladı.
											Onlar da dedi ki,
											""Bunlara ihtiyacımız yok,
bizim zaten antidepresanlarımız var.""
											Summerfield ""Nasıl yani?'' dedi.
											Bitkisel bir tedaviden
bahsedeceklerini sanıyordu,
											St. John's Wort bitkisi,
gingko biloba gibi bir şeyden.
											Ama onlar bir hikâye anlattılar.
									","
											Y solo comencé realmente
a caer en la cuenta
											cuando un día fui a entrevistar
a un psiquiatra sudafricano,
											el Dr. Derek Summerfield.
											Es una gran persona.
											Y resulta que el Dr. Summerfield
estuvo en Camboya en 2001,
											cuando se introdujeron por primera vez
los antidepresivos químicos
											para las personas en ese país.
											Y los médicos locales camboyanos nunca
habían oído hablar de estos fármacos,
											y preguntaron: ""¿Qué son?"".
											Y él lo explicó.
											Y le dijeron:
											""No los necesitamos,
ya tenemos antidepresivos"".
											Y él dijo: ""¿Qué quieren decir con eso?"".
											Pensó que iban a hablar 
de algún remedio herbario
											como la hierba de San Juan,
el ginkgo biloba o algo así.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											There was a farmer in their community
who worked in the rice fields.
											And one day, he stood on a land mine
											left over from the war
with the United States,
											and he got his leg blown off.
											So they him an artificial leg,
											and after a while, he went back
to work in the rice fields.
											But apparently, it's super painful
to work under water
											when you've got an artificial limb,
											and I'm guessing it was pretty traumatic
											to go back and work in the field
where he got blown up.
											The guy started to cry all day,
											he refused to get out of bed,
											he developed all the symptoms
of classic depression.
											The Cambodian doctor said,
											""This is when we gave him
an antidepressant.""
											And Dr. Summerfield said,
""What was it?""
											They explained that they went
and sat with him.
											They listened to him.
											They realized that his pain made sense —
											it was hard for him to see it
in the throes of his depression,
											but actually, it had perfectly
understandable causes in his life.
											One of the doctors, talking to the people
in the community, figured,
											""You know, if we bought this guy a cow,
											he could become a dairy farmer,
											he wouldn't be in this position
that was screwing him up so much,
											he wouldn't have to go
and work in the rice fields.""
											So they bought him a cow.
											Within a couple of weeks,
his crying stopped,
											within a month, his depression was gone.
											They said to doctor Summerfield,
											""So you see, doctor, that cow,
that was an antidepressant,
											that's what you mean, right?""
									","
											Il y avait un fermier dans leur communauté
travaillant dans la rizière.
											Un jour, il a marché
sur une mine terrestre
											laissée par la guerre avec les États-Unis
											et sa jambe a été arrachée.
											Il a eu une jambe artificielle
											et, après un temps, est retourné
travailler dans la rizière.
											Il est très douloureux
de travailler dans l'eau
											quand vous avez un membre artificiel
											et je suppose que c'était traumatisant
											de retourner travailler
là où la mine a explosé.
											Ce gars s'est mis
à pleurer toute la journée,
											il refusait de sortir du lit,
											il a développé tous les symptômes
d'une dépression classique.
											Le médecin cambodgien a dit :
											« Nous lui avons donné
un antidépresseur. »
											Le Dr Summerfield a dit :
« Qu'était-ce ? »
											Ils lui ont expliqué
qu'ils ont été le voir.
											Ils l'ont écouté.
											Ils ont réalisé que sa douleur
avait du sens —
											il lui était difficile de le voir
en plein dans sa dépression
											mais il avait des causes
parfaitement compréhensibles dans sa vie.
											Un des médecins, en parlant aux gens
dans la communauté, s'est dit :
											« Si nous lui achetions une vache,
											il pourrait devenir producteur laitier,
											il ne serait pas dans cette situation
qui le détruisait tant,
											il n'aurait pas à aller
travailler dans la rizière. »
											Ils lui ont acheté une vache.
											En quelques semaines,
il a arrêté de pleurer,
											en un mois, sa dépression s'était envolée.
											Ils ont dit au Dr Summerfield :
											« Docteur, cette vache,
c'était un antidépresseur,
											c'est de cela dont vous parlez ? »
									","
											Halkları içinde pirinç tarlalarında
çalışan bir çiftçi varmış.
											Bir gün ABD ile yaşanan savaştan
kalan bir mayın tarlasına basmış
											ve bacağını kaybetmiş.
											Bacak protezi yapılmış
											ve bir süre sonra pirinç tarlalarında
çalışmaya geri dönmüş.
											Ama görünen o ki protez bir bacakla
su içinde çalışmak çok acı veriyor.
											Onun için de bacağını kaybettiği yerde
yeniden çalışmak çok travmatik olmalıydı.
											Adam her gün ağlamaya başlamış,
											yataktan çıkmıyormuş,
											tüm klasik depresyon semptomları varmış.
											Kamboçyalı doktor dedi ki
											""İşte bu noktada ona antidepresan verdik.""
											Dr. Summerfield da
''Ne verdiniz?'' diye soruyor.
											Yanına gidip onunla oturduklarını,
											onu dinlediklerini anlatmışlar.
											Acısının anlamlı olduğunu —
											depresyon mücadelesinde bunu göremediğini
											ama aslında hayatında
tamamen anlaşılır nedenler olduğunu.
											Halktaki insanlarla konuşan
doktorlardan biri şunu fark etmiş,
											''Eğer biz bu adama bir inek alsaydık
mandıra çiftçisi olabilirdi,
											pirinç tarlalarında çalışmaya dönüp
onu yiyip bitiren bu duruma da düşmezdi.''
											Ve ona bir inek alıyorlar.
											İki hafta içinde adam ağlamayı bırakıyor.
											Bir ay içinde de depresyondan kurtuluyor.
											Dr. Summerfield'a dediklerine göre
											''Bakın doktor, o inek...
İşte o inek bir antidepresandı.
											Demek istediğiniz bu değil mi?''
									","
											En cambio, le contaron una historia.
											Había un granjero en su comunidad
quien trabajaba en los arrozales.
											Y un día, se topó con una mina terrestre
que había quedado de la guerra con EE. UU.
											y le estalló en la pierna.
											Entonces le dieron una pierna artificial,
											y después de un tiempo, 
volvió a los arrozales.
											Pero aparentemente, es muy doloroso
trabajar bajo el agua
											con una extremidad artificial,
											y creo que fue muy traumático
											trabajar en el campo
donde le estalló la mina.
											El hombre comenzó a llorar todo los días,
											se negaba a salir de la cama
											y desarrolló todos los síntomas
de la depresión clásica.
											El médico camboyano dijo:
											""Ahí es cuando le dimos un antidepresivo"".
											Y el Dr. Summerfield preguntó: ""¿Cuál?"".
											Explicaron que se sentaron a su lado,
											lo escucharon,
											y se dieron cuenta
de que su dolor tenía sentido.
											Le costaba verlo en medio de su depresión,
											pero, en realidad, tenía causas 
claras y comprensibles en su vida.
											Uno de los médicos habló
con la gente de la comunidad, y dijo:
											""Si compramos una vaca a este hombre,
podría hacerse granjero lechero
											y no estaría en esa posición
que le provoca tanto dolor,
											no tendría que trabajar en los arrozales"".
											Y le compraron una vaca.
											Al cabo de un par de semanas
dejó de llorar,
											y en un mes, su depresión desapareció.
											Le dijeron al Dr. Summerfield:
											""Ya ve Ud., doctor, esa vaca
era un antidepresivo.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülme sesleri)
									","
											A eso se refiere, ¿verdad?"".
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Risas)
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
