en,tr,de,title,speaker,duration,tags
"
											See, the problem wasn't
that I didn't have any interests —
											it's that I had too many.
											In high school, I liked English
and math and art and I built websites
											and I played guitar in a punk band
called Frustrated Telephone Operator.
											Maybe you've heard of us.
									","
											Sorun, herhangi bir ilgi alanımın
olmaması değildi
											Sorun, birden çok olmasıydı.
											Lisedeyken, İngilizce ve matematik
ve resim severdim ve siteler tasarladım
											Frustrated Telephone Operator adındaki 
bir punk grubunda gitar çalardım.
											Belki bizi duymuşsunuzdur.
									","
											Das Problem war nicht,
dass ich keine Interessen hatte —
											es war eher, dass ich zu viele hatte.
											In der Highschool mochte ich Englisch, 
Mathe und Kunst und erstellte Webseiten.
											Und ich spielte Gitarre in der Punk-Band
""Frustrated Telephone Operator"".
											Vielleicht haben Sie ja von uns gehört.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											This continued after high school,
											and at a certain point, I began
to notice this pattern in myself
											where I would become interested in an area
											and I would dive in, become all-consumed,
											and I'd get to be pretty good
at whatever it was,
											and then I would hit this point
where I'd start to get bored.
											And usually I would try
and persist anyway,
											because I had already devoted
so much time and energy
											and sometimes money into this field.
											But eventually this sense of boredom,
											this feeling of, like, yeah, I got this,
this isn't challenging anymore —
											it would get to be too much.
											And I would have to let it go.
									","
											Bu liseden sonra da devam etti,
											ve belli bir noktada, içimdeki
bu ruhu farketmeye başladım,
											bir konuya ilgim oluyor ve
											ve onun içine dalıyorum, tamamen çözüyorum
											ve konu ne olursa olsun,
oldukça iyi olmalıydım,
											ve sonra da sıkılmaya başladığım
kısma gelirdim.
											Ve genelde çabalar ve inat ederdim,
											çünkü zaten çok vakit ve enerjimi

											bazen de paramı bu alana
vermiştim.
											Ama sonunda bu sıkılma duygusu,
											evet, işte, yaptım gibi hisler
artık çekici gelmiyordu —
											bunun oldukça çok olması gerekti.
											Ve bunu artık bırakmalıydım
									","
											Nach der Highschool ging es so weiter.
											Irgendwann begann ich,
ein Verhaltensmuster bei mir zu erkennen.
											Eine Sache weckt mein Interesse
											und ich tauche darin ein,
versinke völlig darin,
											und ich werde wirklich gut darin,
um was es sich auch handelt.
											Dann kommt der Moment, an dem
ich beginne, mich zu langweilen.
											Meist versuche ich dann,
trotzdem dabei zu bleiben,
											weil ich schon so viel Zeit 
und Energie investiert habe,
											und manchmal auch Geld.
											Doch schließlich überwiegt 
dieses Gefühl der Langeweile,
											das Gefühl von ""ja, ich hab's verstanden,
es ist keine Herausforderung mehr"" —
											gewinnt die Oberhand.
											Dann muss ich loslassen.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											But then I would become interested
in something else,
											something totally unrelated,
and I would dive into that,
											and become all-consumed,
and I'd be like, ""Yes! I found my thing,""
											and then I would hit this point again
where I'd start to get bored.
											And eventually, I would let it go.
											But then I would discover
something new and totally different,
											and I would dive into that.
									","
											Ama sonra başka bir şeyle
ilgilenmeye başladım,
											tamamen alakasız bir şeye
ve buna dalıp,
											tamamen konuyu yutup,
""Evet, aradığımı buldum"" olmalıydım
											ve sonra tekrar o sıkıldığım 
noktaya gelirdim.
											Ve sonunda, bunu unuturdum.
											Ama sonra yeni ve tamamen
farklı bir şey keşfeder,
											onunla uğraşırdım.
									","
											Dann weckt erneut etwas mein Interesse,
											etwas gänzlich anderes,
und ich stürze mich in dieses Thema,
											versinke darin und denke: ""Ja! 
Endlich habe ich mein Ding gefunden"".
											Dann komme ich wieder an den Punkt,
an dem die Langeweile eintritt.
											Und schließlich gebe ich die Sache auf.
											Doch dann entdecke ich etwas 
völlig neues und komplett anderes
											und tauche darin ein.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											This pattern caused me a lot of anxiety,
											for two reasons.
											The first was that I wasn't sure
											how I was going to turn
any of this into a career.
											I thought that I would eventually
have to pick one thing,
											deny all of my other passions,
											and just resign myself to being bored.
											The other reason it caused me
so much anxiety
											was a little bit more personal.
											I worried that there
was something wrong with this,
											and something wrong with me
for being unable to stick with anything.
											I worried that I was afraid of commitment,
											or that I was scattered,
or that I was self-sabotaging,
											afraid of my own success.
									","
											Bu olay dizisi, bende oldukça
endişe yarattı,
											iki sebepten ötürü.
											İlk olarak şundan emin değildim
											""bunların herhangi birisini nasıl
bir kariyere dönüştüreceğim?""
											En sonunda aralarından birini
seçmem gerektiğini düşündüm,
											diğer tüm sevdiğim şeyleri
reddedip
											ve artık sıkılmışlığımı kabul etmem
gerekti.
											Beni çok endişelendiren
bir diğer nedense
											birazcık kişisel bir şeydi.
											Bunla ilgili bir sorun olduğunu
ve hiçbir şeye
											bağlı kalamadığımdan kendimle
ilgili bir sorun olduğundan endişelendim
											Bir şeye bağlı kalmaktan endişe duyuyordum
											ya da dağılmış olmamdan
ya da kendimi sabote ettiğimden
											kendi başarımdan korkuyordum.
									","
											Dieses Handlungsmuster löste
viele Ängste in mir aus,
											aus zwei Gründen.
											Erstens war ich nicht sicher,
											wie ich auch nur eine meiner Interessen
beruflich umsetzen könnte.
											Ich dachte, irgendwann
müsste ich etwas auswählen,
											alle anderen Leidenschaften verleugnen
											und mich der Langeweile ergeben.
											Der zweite Grund für meine Ängste
											war etwas persönlicher.
											Ich hatte die Sorge,
dass etwas nicht stimmte,
											dass mit mir etwas nicht stimmte,
weil ich an nichts dran bleiben konnte.
											Ich hatte Angst, dass ich
unter Bindungsängsten litt,
											zerstreut war oder
mich selbst sabotierte,
											aus Angst vor meinem eigenen Erfolg.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											If you can relate to my story
and to these feelings,
											I'd like you to ask yourself a question
											that I wish I had asked myself back then.
											Ask yourself where you learned to assign
the meaning of wrong or abnormal
											to doing many things.
											I'll tell you where you learned it:
											you learned it from the culture.
									","
											Eğer benim hikayemi ve bu hisleri
yaşadıysanız, size,
											bir zamanlar keşke 
kendime sorsaydım dediğim
											bir soruyu sormak istiyorum.
											Kendinize, bir şeyleri yaparken o şeyin
yanlış ya da anormal olduğunu
											nasıl belirlediğinizi sorun.
											Ben söyleyim nasıl öğrendiğinizi
											bunu kültürünüzden öğrendiniz.
									","
											Wenn Sie sich in meiner Geschichte
und diesen Gefühlen wiederfinden,
											möchte ich, dass Sie 
sich eine Frage stellen,
											von der ich wünschte, ich hätte
sie mir damals selbst gestellt.
											Fragen Sie sich, wo Sie gelernt haben,
was falsch oder unnormal daran ist,
											viele Dinge zu tun.
											Ich sage Ihnen, wo Sie das gelernt haben:
											Sie haben es durch unsere Kultur gelernt.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											We are first asked the question
""What do you want to be when you grow up?""
											when we're about five years old.
											And the truth is that no one really cares
what you say when you're that age.
									","
											Bize ilk ""Büyüyünce ne olmak istersin?""
sorusu biz yaklaşık
											beş yaşındayken soruldu.
											Ve işin gerçeği o yaşta kimse
ne dediğinizi takmaz.
									","
											""Was willst du werden, wenn du groß bist?""
werden wir das erste Mal gefragt,
											wenn wir etwa fünf Jahre alt sind.
											In Wahrheit interessiert keinen,
was man antwortet, wenn man so jung ist.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											It's considered an innocuous question,
											posed to little kids
to elicit cute replies,
											like, ""I want to be an astronaut,""
or ""I want to be a ballerina,""
											or ""I want to be a pirate.""
											Insert Halloween costume here.
									","
											Çoçuklardan tatlı cevaplar almak için

											sorulan masum bir soruydu.
											Şunun gibi, ""Astronot olmak istiyorum""
ya da ""Balerin olmak istiyorum""
											ya da ""Korsan olmak istiyorum.""
											/- Cadılar Bayramı kostümünü
yerleştirin-/
									","
											Die Frage wird als harmlos betrachtet.
											Man stellt sie kleinen Kindern,
um niedliche Antworten zu erhalten,
											z. B. ""ich will Astronaut werden""
oder ""ich will eine Ballerina werden""
											oder ""ich will mal Pirat werden"".
											Setzen Sie hier Ihr Faschingskostüm ein.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											But this question gets asked of us
again and again as we get older
											in various forms — for instance,
high school students might get asked
											what major they're going
to pick in college.
											And at some point,
											""What do you want to be when you grow up?""
											goes from being
the cute exercise it once was
											to the thing that keeps us up at night.
											Why?
									","
											Ama bu soru bize tekrar tekrar
soruldu ve biz büyüdükçe
											çeşitli şekilde — mesela,
lise öğrencilerine şöyle sorulabilir;
											""hangi dalı seçeceksin kolejde?""
											Ve bir noktada,
											""Büyüyünce ne olmak istersin"" sorusu
											gülümseten bir soru olmaktan çok
bizi geceleri
											uyutmayan bir şey haline geliyor.
											Neden?
									","
											Aber während wir heranwachsen, wird
uns diese Frage immer wieder gestellt,
											auf verschiedene Weisen — 
so fragt man Highschool-Schüler,
											was Sie am College als Hauptfach wählen.
											Und irgendwann verwandelt sich
											""Was willst du werden, wenn du groß bist?""
											aus der niedlichen Übung von einst
											in die Sache, die dich 
um den Schlaf bringt.
											Warum?
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											See, while this question inspires kids
to dream about what they could be,
											it does not inspire them to dream
about all that they could be.
											In fact, it does just the opposite,
											because when someone asks you
what you want to be,
											you can't reply with 20 different things,
											though well-meaning adults
will likely chuckle and be like,
											""Oh, how cute, but you can't be
a violin maker and a psychologist.
											You have to choose.""
									","
											Yani, bu soru çocuklara olacakları şeyler
için hayal kurmada ilham verse de,
											olabilecekleri her şey hakkında 
hayal kurmak için ilham vermiyor.
											Aslında bu, tam tersini yapıyor,
											çünkü biri sana ne olmak istersin 
diye sorduğunda,
											20 farklı şekilde cevaplayabilirsin.
											Niyeti iyi olan yetişkinler
kıkırdayıp gülselerde
											""Ah, ne kadar tatlı, ama aynı anda kemancı
ve psikolog olamazsın,
											seçim yapmak zorundasın.""
									","
											Während diese Frage Kinder davon
träumen lässt, was sie wohl sein könnten,
											inspiriert sie sie nicht dazu, ALLES
was sie sein könnten zu erträumen.
											Im Grunde bewirkt sie genau das Gegenteil.
											Wenn Sie jemand fragt,
was Sie sein möchten,
											können Sie nicht 20 
verschiedene Antworten geben.
											Obwohl wohlmeinende Erwachsene 
wahrscheinlich schmunzeln werden:
											""Oh, wie niedlich, aber du kannst nicht
Violinenbauer und Psychologe sein.
											Du musst dich schon entscheiden.""
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											This is Dr. Bob Childs —
									","
											Bu, Dr. Bob Childs —
									","
											Das ist Dr. Bob Childs —
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											and he's a luthier and psychotherapist.
											And this is Amy Ng, a magazine editor
turned illustrator, entrepreneur,
											teacher and creative director.
											But most kids don't hear
about people like this.
											All they hear
											is that they're going to have to choose.
											But it's more than that.
											The notion of the narrowly focused life
											is highly romanticized in our culture.
											It's this idea of destiny
or the one true calling,
											the idea that we each have one great thing
											we are meant to do
during our time on this earth,
											and you need to figure out
what that thing is
											and devote your life to it.
									","
											o bir çalgı yapımcısı ve psikoterapist.
											Ve bu Amy Ng, magazin editörü aynı zamanda
ressam, girişimci,
											öğretmen ve yaratıcı bir yönetmen.
											Ancak çoğu çocuk böyle insanların
varlığından bihaber
											Tüm duyduklarıysa
											yapmak zorunda olacakları seçimler.
											Fakat bu, bundan daha fazlası.
											Perspektifi dar yaşam kavramı
											kültürümüzde fazlasıyla iyi gösterilmiş.
											Bu bize kaderimiz ya da,
hayatımızın anlamını bulduğumuz bir fikir
											olarak görünüyor ve her birimizin
dünya üzerinde olduğumuz
											sürece yapmamız gereken
bir uzmanlık alanı var.
											ve sen bu şeyin ne olduğunu 
bulmalı
											ve hayatını ona adamalısın.
									","
											er ist Geigenbauer und Psychotherapeut.
											Das ist Amy Ng, erst Redakteurin 
eines Magazins, dann Illustratorin,
											Unternehmerin, Lehrerin 
und Kreativdirektorin.
											Doch die meisten Kinder 
erfahren nie von solchen Leuten.
											Sie hören immer nur,
											dass sie sich entscheiden müssen.
											Aber es geht um noch mehr.
											Die Vorstellung eines streng 
zielgerichteten Lebens
											wird in unserer Kultur stark romantisiert.
											Es ist der Gedanke der Bestimmung
oder der einen wahren Berufung,
											der Gedanke, dass wir alle
während unserer Zeit auf dieser Welt
											für eine große Sache bestimmt sind.
											Und wir müssen herausfinden,
was diese Sache ist,
											und ihr unser Leben widmen.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											But what if you're someone
who isn't wired this way?
											What if there are a lot of different
subjects that you're curious about,
											and many different things you want to do?
											Well, there is no room for someone
like you in this framework.
											And so you might feel alone.
											You might feel like you don't
have a purpose.
											And you might feel like
there's something wrong with you.
											There's nothing wrong with you.
											What you are is a multipotentialite.
									","
											Ancak ya bu şekilde düşünen
biri değilsen?
											Ya meraklı olduğun bir yığın 
farklı konular var ve,
											yapmak istediğin bir çok farklı şey varsa?
											Kusura bakma, senin gibi birine
böyle bir tabloda yer yok.
											Ve bu yüzden yalnız hissedebilirsin.
											Bir amacın yokmuş gibi hissedebilirsin.
											Ve kendinde bir sorun olduğunu
düşünebilirsin.
											Senin hiç bir sorunun yok.
											Sen, ""çokpotansiyelli""sin.
									","
											Was aber, wenn Sie 
jemand sind, der anders tickt?
											Was, wenn Sie sich für viele
verschiedene Dinge interessieren
											und viele verschiedene Dinge tun möchten?
											Für Leute wie Sie
ist kein Platz in diesem System.
											Daher fühlen Sie sich vielleicht einsam.
											Sie haben das Gefühl,
Ihr Leben hätte keinen Sinn.
											Und vielleicht haben Sie das Gefühl,
dass mit Ihnen etwas nicht stimmt.
											Es stimmt alles mit Ihnen.
											Sie sind einfach ein Multipotentialist.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaus)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											A multipotentialite is someone
with many interests and creative pursuits.
											It's a mouthful to say.
											It might help if you break it up
into three parts:
											multi, potential, and ite.
											You can also use one of the other terms
that connote the same idea,
											such as polymath, the Renaissance person.
											Actually, during the Renaissance period,
											it was considered the ideal
to be well-versed in multiple disciplines.
											Barbara Sher refers to us as ""scanners.""
											Use whichever term you like,
or invent your own.
											I have to say I find it sort of fitting
that as a community,
											we cannot agree on a single identity.
									","
											Çokpotansiyelli birinin çok ilgi alanı
vardır ve yaratıcıdır.
											Bunu söylemek zordur.
											Bunu üç kısma bölmek
işi kolaylaştırabilir.
											Çok , potansiyel, ve li.
											Aynı anlama gelen Rönesans 
bireyi olan ""bilge""
											kelimesini de kullanabilirsiniz.
											Aslında, Rönesans döneminde
											bir çok alanda donanımlı olanlar
ideal olarak görülüyordu.
											Barbara Sher bizi ""tarayıcı""
olarak niteledi.
											İstediğiniz terimi kullanın,
ya da kendiniz keşfedin.
											Şunu demeliyim ki, bir toplum olarak
tek bir kimlik konusunda
											hem fikir olmayışımızı makul buluyorum.
									","
											Ein Multipotentialist ist ein Mensch mit 
vielen Interessen und kreativen Passionen.
											Damit nimmt man den Mund sehr voll.
											Vielleicht hilft es, den Begriff 
in drei Teile zu zerlegen:
											Multi-, Potenzial und -ist.
											Oder Sie nutzen einen der anderen 
Begriffe mit ähnlicher Bedeutung,
											z. B. Universalgelehrter, 
Renaissancemensch.
											In der Renaissance entsprach es dem Ideal,
											in vielen Disziplinen 
gut bewandert zu sein.
											Barbara Sher bezeichnet uns als ""Scanner"".
											Suchen Sie sich einen Begriff aus 
oder erfinden Sie Ihren eigenen.
											Ich gebe zu, ich finde es äußerst passend,
											dass sich unsere Gesellschaft nicht
auf eine Identität einigen kann.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											It's easy to see your multipotentiality
											as a limitation or an affliction
that you need to overcome.
											But what I've learned
through speaking with people
											and writing about these
ideas on my website,
											is that there are some tremendous
strengths to being this way.
											Here are three
											multipotentialite super powers.
									","
											Çokpotansiyelli olmanın üstesinden
gelmen gerektiğin
											bir sınırlama ya da bir dert
olarak görmek pek de zor değil.
											Fakat insanlarla konuşarak
ve bunlar hakkında
											sitemde yazılar yazarak
öğrendiğim şey ise,
											böyle bir yönelime yol açacak,
bir çok büyük güç vardır.
											çokpotansiyelli olmanın
sağladığı
											üç süper güçten bahsedecek olursak.
									","
											Es ist leicht, Ihr Multipotenzial
											als Einschränkung zu empfinden oder 
als Leiden, das Sie bekämpfen müssen.
											Doch im Gespräch mit anderen Menschen
											und durch das Schreiben für 
meine Website habe ich gelernt,
											dass diese Eigenschaft auch
einige große Stärken mit sich bringt.
											Im Folgenden nenne ich Ihnen
											drei Superkräfte von Multipotentialisten.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											One: idea synthesis.
											That is, combining two or more fields
											and creating something new
at the intersection.
											Sha Hwang and Rachel Binx drew
from their shared interests
											in cartography, data visualization,
travel, mathematics and design,
											when they founded Meshu.
											Meshu is a company that creates
custom geographically-inspired jewelry.
											Sha and Rachel came up
with this unique idea
											not despite, but because of their eclectic
mix of skills and experiences.
											Innovation happens at the intersections.
											That's where the new ideas come from.
											And multipotentialites,
with all of their backgrounds,
											are able to access a lot of these
points of intersection.
									","
											Bir: fikir sentezi.
											Ve bu da, iki ya da daha çok
alanı birleştirip
											ortak bir noktada yeni
bir şey yaratmak.
											Sha Hwang ve Rachel Binx ortak ilgi
alanlarından;
											haritacılık, veri görselleştirilmesi,
seyahat, matematik ve tasarımdan
											faydalanarak Meshu'yu kurdular.
											Meshu, kendi istediğin tarzda coğrafik
mantıkla takı üretilen bir şirkettir.
											Sha ve Rachel yeteneklerinin
ve tecrübelerinin
											karışımı yüzünden değil, onların sayesinde
bu harika fikirle çıkageldiler.
											Yenilikler, ortak noktalarda meydana gelir
											Yeni fikirler bu şekilde oluşur.
											Ve çokpotansiyellilik,
tüm arka planıyla birlikte,
											bir çok ortak noktaya
erişebilir.
									","
											Erstens: Konzeptsynthese.
											Das beinhaltet die Kombination
von zwei oder mehr Gebieten,
											aus deren Schnittmenge man 
etwas neues entwickelt.
											Sha Hwang und Rachel Binx griffen auf
die von beiden geteilten Interessen,
											Kartographie, Datenvisualisierung,
Reisen, Mathematik und Design zurück,
											als sie Meshu gründeten.
											Meshu stellt individualisierten,
von Geografie inspirierten Schmuck her.
											Sha und Rachel hatten 
diese einzigartige Idee
											nicht trotz, sondern wegen Ihrer 
vielseitigen Fertigkeiten und Erfahrungen.
											Innovation entsteht an Schnittstellen.
											Von dort stammen neue Ideen.
											Multipotentialisten können
mit Ihren vielfältigen Hintergründen
											auf viele Schnittmengen zurückgreifen.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
","
","
",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
"
											The second multipotentialite superpower
											is rapid learning.
											When multipotentialites
become interested in something,
											we go hard.
											We observe everything
we can get our hands on.
											We're also used to being beginners,
											because we've been beginners
so many times in the past,
											and this means that we're less afraid
of trying new things
											and stepping out of our comfort zones.
											What's more, many skills
are transferable across disciplines,
											and we bring everything we've learned
to every new area we pursue,
											so we're rarely starting from scratch.
									","
											Çokpotansiyelli olmanın verdiği
İkinci süper güçse,
											hızlı öğrenmek.
											Çokpotansiyelliler bir şeye ilgi
duyduklarında
											bizler, sıkı çalışırız.
											Elimizin ulaştığı her şeyi
inceleriz.
											Biz zaten acemi olmaya alışkınız,
											çünkü geçmişte defalarca
acemi olduk,
											ve bu da biz yeni şeyler denemekten
daha az korkacağız demek.
											ve alışkın olduğumuz alanların
dışına çıkacağız.
											Dahası, bir çok beceri
başka dallara aktarılabiliyor,
											ve yol aldığımız her yeni alanda
öğrendiğimiz her şeyi götürüyoruz,
											yani biz nadiren sıfırdan başlıyoruz.
									","
											Die zweite Superkraft 
der Multipotentialisten
											besteht in schnellem Lernen.
											Wenn Multipotentialisten 
sich für etwas interessieren,
											zeigen sie vollen Einsatz.
											Wir saugen alles auf,
was wir in die Hände bekommen.
											Wir sind es auch gewohnt, 
Anfänger zu sein,
											weil wir schon so oft
in der Vergangenheit Anfänger waren.
											Das bedeutet auch, dass wir 
weniger Angst davor haben,
											Neues auszuprobieren und 
unsere Komfortzone zu verlassen.
											Darüber hinaus kann man viele Fertigkeiten
fachübergreifend anwenden.
											Wir bringen alles, was wir gelernt haben,
in jeden neuen Interessenbereich ein,
											so fangen wir selten bei Null an.
									",Why some of us don't have one true calling,Emilie Wapnick,12:26,"TEDx,creativity,curiosity,education,identity,personal growth,work"
